English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Estonian Word
edifice	0	0	0	0	0	0	0	0	0	0	ehitis
edit	0	0	0	0	0	0	0	0	0	0	muuda
edition	0	1	0	0	0	0	0	0	0	0	väljaanne
editor	0	0	0	0	0	0	0	0	0	0	toimetaja
editorial	0	0	0	0	0	0	0	0	0	0	toimetus
educate	0	0	0	0	0	0	1	0	0	0	harima
educated	0	0	0	0	0	0	1	0	0	0	haritud
education	0	0	0	0	0	0	0	0	0	0	haridust
educational	0	0	0	0	0	0	1	0	0	1	hariv
eel	0	0	0	1	0	0	0	0	0	0	angerjas
effect	0	0	0	0	0	0	0	0	0	0	mõju
effective	0	0	0	0	0	0	1	0	0	1	tõhus
effects	0	0	0	0	0	0	0	0	0	0	mõjusid
effectual	0	0	0	0	0	0	0	0	0	0	mõjusad
effectually	0	0	0	0	0	0	0	0	0	0	tõhusalt
effectuate	0	0	0	0	0	0	0	0	0	0	teostada
effeminate	0	0	0	0	0	1	0	0	0	0	naiselik
efficacious	0	0	0	0	0	0	0	0	0	0	tõhus
efficacy	0	0	0	0	0	0	1	0	0	0	tõhusust
efficiency	0	0	0	0	0	0	1	0	0	0	tõhusust
efficient	0	1	0	0	0	0	1	0	0	1	tõhus
effigy	1	0	0	0	0	0	0	0	0	0	kujund
effort	0	0	0	0	0	0	1	0	0	0	pingutus
effusion	0	0	0	0	0	0	0	0	0	0	efusioon
egg	0	0	0	0	0	0	0	0	0	0	muna
ego	0	0	0	0	0	0	0	0	0	0	ego
egotistical	0	0	1	0	0	1	0	0	0	0	egoistlik
egregious	1	0	1	0	0	1	0	0	0	0	kohutav
egress	0	0	0	0	0	0	0	0	0	0	väljapääs
eighth	0	0	0	0	0	0	0	0	0	0	kaheksas
eighty	0	0	0	0	0	0	0	0	0	0	kaheksakümmend
ejaculate	0	0	0	0	0	0	0	0	0	0	ejakuleerida
ejaculation	0	1	0	0	1	0	1	0	1	1	ejakulatsioon
eject	0	0	0	0	0	1	0	0	0	0	väljutama
ejection	0	0	0	0	0	1	0	0	0	0	väljutamine
elaborate	0	0	0	0	0	0	0	0	0	0	viimistleda
elaboration	0	0	0	0	0	0	1	0	0	0	viimistlemine
elan	0	0	0	0	0	0	0	0	0	0	elan
elapse	0	0	0	0	0	0	0	0	0	0	mööduma
elapsed	0	0	0	0	0	0	0	0	0	0	möödunud
elastic	0	0	0	0	0	0	0	0	0	0	elastne
elasticity	0	0	0	0	0	0	0	0	0	0	elastsus
elated	0	0	0	0	1	0	1	0	0	0	elevil
elbow	1	0	0	0	0	0	0	0	0	0	küünarnukk
eld	0	0	0	0	0	0	0	0	0	0	eld
elder	0	0	0	0	0	0	1	0	0	1	vanem
elders	0	0	0	0	0	0	1	0	0	1	vanemad
eldest	0	0	0	0	0	0	0	0	0	0	vanim
elect	0	0	0	0	0	0	1	0	0	1	valitud
election	0	0	0	0	0	0	0	0	0	0	valimised
elector	0	0	0	0	0	0	0	0	0	0	valijamees
electorate	0	0	0	0	0	0	0	0	0	1	valijaskond
electric	0	0	0	0	1	0	1	0	1	0	elektriline
electricity	0	0	0	0	0	0	1	0	0	0	elektrit
elegance	0	1	0	0	1	0	1	0	0	1	elegants
elegant	0	0	0	0	1	0	1	0	0	0	elegantne
element	0	0	0	0	0	0	0	0	0	0	element
elementary	0	0	0	0	0	0	0	0	0	0	elementaarne
elements	0	0	0	0	0	0	0	0	0	0	elemendid
elephant	0	0	0	0	0	0	0	0	0	0	elevant
elevate	0	0	0	0	0	0	0	0	0	0	tõsta
elevation	0	1	0	1	1	0	1	0	0	1	kõrgendus
elevator	0	0	0	0	0	0	0	0	0	0	lift
eleven	0	0	0	0	0	0	0	0	0	0	üksteist
eleventh	0	0	0	0	0	0	0	0	0	0	üheteistkümnes
elf	1	0	1	1	0	0	0	0	0	0	päkapikk
elicit	0	0	0	0	0	0	0	0	0	0	esile kutsuda
eligible	0	0	0	0	0	0	1	0	0	0	abikõlblikud
elimination	1	0	1	1	0	1	0	1	0	0	kõrvaldamine
elite	0	1	0	0	1	0	1	0	0	1	eliit
elk	0	0	0	0	0	0	0	0	0	0	põdrad
ell	0	0	0	0	0	0	0	0	0	0	ell
ellipse	0	0	0	0	0	0	0	0	0	0	ellips
ellipsis	0	0	0	0	0	0	0	0	0	0	ellips
ellipsoid	0	0	0	0	0	0	0	0	0	0	ellipsoid
elliptic	0	0	0	0	0	0	0	0	0	0	elliptiline
elliptical	0	0	0	0	0	0	0	0	0	0	elliptilised
elongate	0	0	0	0	0	0	0	0	0	0	pikeneb
elongation	0	0	0	0	0	0	0	0	0	0	pikenemine
eloquence	0	0	0	0	0	0	1	0	0	0	sõnaosavus
eloquent	0	0	0	0	0	0	1	0	0	0	kõnekas
elucidate	0	0	0	0	0	0	1	0	0	1	selgitada
elucidation	0	0	0	0	0	0	0	0	0	0	selgitamine
elude	0	0	0	0	0	0	0	0	0	0	pääseda
elusive	0	0	0	0	0	1	0	0	1	0	tabamatu
emaciated	0	0	0	1	0	1	0	1	0	0	kõhnunud
emanate	0	0	0	0	0	0	0	0	0	0	eralduma
emancipation	0	1	0	0	1	0	1	0	0	0	emantsipatsioon
embankment	0	0	0	0	0	0	0	0	0	0	muldkeha
embargo	0	0	0	0	0	1	0	0	0	0	embargo
embark	0	0	0	0	0	0	0	0	0	0	asuda
embarrass	0	0	0	0	0	1	0	1	0	0	piinlik
embarrassing	0	0	0	0	0	1	0	0	0	0	piinlik
embarrassment	0	0	0	1	0	1	0	1	1	0	piinlikkust
embassy	0	0	0	0	0	0	0	0	0	0	saatkond
embed	0	0	0	0	0	0	0	0	0	0	manustada
embellish	0	0	0	0	0	0	0	0	0	0	kaunistama
embellishment	0	0	0	0	0	0	0	0	0	0	kaunistus
embers	0	0	0	0	0	0	0	0	0	0	süsi
embezzlement	0	0	0	0	0	1	0	0	0	0	omastamine
emblem	0	0	0	0	0	0	0	0	0	0	embleem
emblematic	0	0	0	0	0	0	0	0	0	0	sümboolne
embodiment	0	0	0	0	0	0	0	0	0	0	kehastus
embolism	0	0	0	1	0	1	0	1	0	0	emboolia
embossed	0	0	0	0	0	0	0	0	0	0	reljeefne
embrace	0	1	0	0	1	0	1	0	1	1	embama
embroidered	0	0	0	0	0	0	0	0	0	0	tikitud
embroidery	0	0	0	0	0	0	0	0	0	0	tikand
embroiled	0	0	0	0	0	1	0	0	0	0	segaduses
embryo	0	0	0	0	0	0	0	0	0	0	embrüo
embryonic	0	0	0	0	0	0	0	0	0	0	embrüonaalne
emerald	0	0	0	0	0	0	0	0	0	0	smaragd
emerge	0	0	0	0	0	0	0	0	0	0	esile kerkima
emergence	0	0	0	0	0	0	0	0	0	0	tekkimine
emergency	0	0	0	1	0	1	0	1	1	0	hädaolukord
emeritus	0	0	0	0	0	0	1	0	0	0	emeriit
emigrate	0	0	0	0	0	0	0	0	0	0	emigreeruma
emigration	0	0	0	0	0	0	0	0	0	0	väljaränne
eminence	0	0	0	0	0	0	1	0	0	1	eminentsus
eminent	0	0	0	0	0	0	1	0	0	0	silmapaistev
eminently	0	0	0	0	0	0	1	0	0	0	silmapaistvalt
emir	0	0	0	0	0	0	1	0	0	0	emir
emission	0	0	0	0	0	0	0	0	0	0	emissioon
emit	0	0	0	0	0	0	0	0	0	0	kiirgama
emotion	0	0	0	0	0	0	0	0	0	0	emotsioon
emotional	0	0	0	0	0	0	0	0	0	0	emotsionaalne
emotive	0	0	0	0	0	0	0	0	0	0	emotsionaalne
empathy	0	0	0	0	0	0	1	0	0	0	empaatia
emperor	0	0	0	0	0	0	0	0	0	0	keiser
emphasis	0	0	0	0	0	0	0	0	0	0	rõhuasetus
emphasize	0	0	0	0	0	0	0	0	0	1	rõhuta
emphatic	0	0	0	0	0	0	0	0	0	0	rõhutatud
empire	0	0	0	0	0	0	0	0	0	0	impeerium
empirical	0	0	0	0	0	0	0	0	0	0	empiiriline
empiricism	0	0	0	0	0	0	0	0	0	0	empiirilisus
employ	0	0	0	0	0	0	0	0	0	1	tööle võtta
employer	0	0	0	0	0	0	0	0	0	0	tööandja
employment	0	0	0	0	0	0	0	0	0	0	tööhõive
emporium	0	0	0	0	0	0	0	0	0	0	pood
empower	0	0	0	0	0	0	1	0	0	0	volitama
empress	0	0	0	0	0	0	0	0	0	0	keisrinna
emptiness	0	0	0	0	0	0	0	1	0	0	tühjus
emption	0	0	0	0	0	0	0	0	0	0	tühjendamine
empty	0	0	0	0	0	0	0	0	0	0	tühi
emulate	0	0	0	0	0	0	1	0	0	0	jäljendama
emulsion	0	0	0	0	0	0	0	0	0	0	emulsioon
enable	0	0	0	0	0	0	1	0	0	1	lubada
enablement	0	0	0	0	0	0	1	0	0	1	lubamine
enact	0	0	0	0	0	0	0	0	0	0	kehtestada
enactment	0	0	0	0	0	0	0	0	0	0	kehtestamine
enamel	0	0	0	0	0	0	0	0	0	0	emailiga
encampment	0	0	0	0	0	0	0	0	0	0	laager
enchant	0	1	0	0	1	0	1	0	1	0	võluma
enchanted	0	0	0	0	1	0	1	0	0	1	lummatud
enchanting	0	1	0	0	1	0	1	0	0	0	lummav
enchantment	0	0	0	0	0	0	0	0	0	0	lummus
encircle	0	0	0	0	0	0	0	0	0	0	ümbritsema
encircling	0	0	0	0	0	0	0	0	0	0	ümbritsev
enclave	0	0	0	0	0	1	0	0	0	0	enklaav
enclose	0	0	0	0	0	0	0	0	0	0	kaasa panema
encode	0	0	0	0	0	0	0	0	0	0	kodeerida
encompass	0	0	0	0	0	0	0	0	0	0	hõlmama
encore	0	0	0	0	0	0	1	0	0	0	lisand
encounter	0	0	0	0	0	0	0	0	0	0	kohtumine
encourage	0	0	0	0	1	0	1	0	0	1	julgustada
encouragement	0	0	0	0	0	0	1	0	0	0	julgustust
encroach	0	0	0	0	0	0	0	0	0	0	tungima
encroachment	0	0	0	1	0	1	0	0	0	0	sissetung
encrypt	0	0	0	0	0	0	0	0	0	0	krüpteerida
encumbrance	1	0	0	1	0	1	0	1	0	0	koormamine
encyclopedia	0	0	0	0	0	0	1	0	0	1	entsüklopeedia
end	0	0	0	0	0	0	0	0	0	0	lõpp
endanger	0	1	0	1	0	1	0	0	0	0	ohustada
endangered	0	0	0	1	0	1	0	0	0	0	ohustatud
endeavor	0	1	0	0	0	0	1	0	0	0	ettevõtmine
ended	0	0	0	0	0	0	0	0	0	0	lõppenud
endemic	0	0	1	1	0	1	0	1	0	0	endeemiline
ending	0	0	0	0	0	0	0	0	0	0	lõppu
endless	1	0	0	1	1	1	1	1	0	1	lõputu
endocarditis	0	0	0	1	0	0	0	1	0	0	endokardiit
endorsement	0	0	0	0	0	0	0	0	0	0	kinnitus
endow	0	0	0	0	0	0	1	0	0	1	annetama
endowed	0	0	0	0	0	0	1	0	0	0	annetatud
endowment	0	0	0	0	0	0	1	0	0	1	sihtkapital
endpapers	0	0	0	0	0	0	0	0	0	0	lõpupaberid
endpoint	0	0	0	0	0	0	0	0	0	0	lõpp-punkt
endurance	0	0	0	0	0	0	1	0	0	0	vastupidavus
endure	0	0	0	0	0	0	1	0	0	0	taluma
enema	0	0	1	0	0	0	0	0	0	0	klistiir
enemy	1	0	1	1	0	1	0	0	0	0	vaenlane
energetic	0	0	0	0	0	0	1	0	0	0	energiline
energy	0	0	0	0	0	0	0	0	0	0	energiat
enforce	1	0	0	1	0	1	1	0	0	0	jõustada
enforcement	0	0	0	0	0	1	0	0	0	0	jõustamine
engage	0	0	0	0	0	0	0	0	0	0	tegelema
engaged	0	1	0	0	1	0	1	0	0	1	kihlatud
engagement	0	0	0	0	0	0	0	0	0	0	kaasamine
engaging	0	0	0	0	1	0	1	0	0	1	kaasahaarav
engender	0	0	0	0	0	0	0	0	0	0	tekitama
engine	0	0	0	0	0	0	0	0	0	0	mootor
engineer	0	0	0	0	0	0	0	0	0	0	insener
engineering	0	0	0	0	0	0	0	0	0	0	inseneritöö
engrave	0	0	0	0	0	0	0	0	0	0	graveerida
engraved	0	0	0	0	0	0	0	0	0	0	graveeritud
engraver	0	0	0	0	0	0	0	0	0	0	graveerija
engraving	0	0	0	0	0	0	0	0	0	0	graveering
engrossed	0	0	0	0	0	0	0	0	0	0	süvenenud
engrossing	0	0	0	0	0	0	0	0	0	0	kaasahaarav
engulf	0	1	0	0	0	0	0	0	0	0	neelama
enhance	0	0	0	0	0	0	1	0	0	0	suurendada
enigma	0	0	0	0	0	0	0	0	0	0	mõistatus
enigmatic	0	0	0	1	0	1	0	0	0	0	mõistatuslik
enjoin	0	0	0	0	0	0	0	0	0	0	käskima
enjoy	0	1	0	0	1	0	1	0	0	1	naudi
enjoying	0	1	0	0	1	0	1	0	0	1	nautides
enlarged	0	0	0	0	0	0	0	0	0	0	suurendatud
enlargement	0	0	0	0	0	0	0	0	0	0	laienemine
enlighten	0	0	0	0	1	0	1	0	0	1	valgustama
enlightenment	0	0	0	0	1	0	1	0	0	1	valgustus
enlist	0	0	0	0	0	0	0	0	0	0	värvata
enliven	0	0	0	0	1	0	1	0	1	1	elavdada
enmity	1	0	0	1	0	1	0	1	0	0	vaen
enormity	0	0	0	0	0	0	0	0	0	0	tohutu
enormous	0	0	0	0	0	0	0	0	0	0	tohutu
enormously	0	0	0	0	0	0	0	0	0	0	tohutult
enrich	0	0	0	0	0	0	1	0	0	0	rikastama
enroll	0	1	0	0	0	0	0	0	0	1	registreeruda
ensemble	0	0	0	0	0	0	1	0	0	1	ansambel
ensign	0	0	0	0	0	0	1	0	0	0	lipnik
enslave	0	0	0	0	0	1	0	0	0	0	orjastada
enslaved	1	0	1	1	0	1	0	1	0	0	orjastatud
enslavement	0	0	0	0	0	1	0	0	0	0	orjastamine
ensue	0	0	0	0	0	0	0	0	0	0	järgnema
ensure	0	0	0	0	0	0	0	0	0	0	kindlustama
entail	0	0	0	0	0	0	0	0	0	0	kaasa toovad
entangled	1	0	1	1	0	1	0	1	0	0	takerdunud
entanglement	0	0	0	0	0	1	0	0	0	0	takerdumine
enter	0	0	0	0	0	0	0	0	0	0	sisenema
enterprise	0	0	0	0	0	0	0	0	0	0	ettevõte
enterprising	0	0	0	0	0	0	1	0	0	0	ettevõtlik
entertain	0	0	0	0	1	0	1	0	0	0	meelelahutust
entertained	0	0	0	0	1	0	1	0	0	0	meelelahutust
entertaining	0	1	0	0	1	0	1	0	0	0	meelelahutuslik
entertainment	0	1	0	0	1	0	1	0	1	1	meelelahutus
enthusiasm	0	1	0	0	1	0	1	0	1	0	entusiasmi
enthusiast	0	1	0	0	1	0	1	0	1	0	entusiast
entice	0	0	0	0	0	0	0	0	0	0	meelitada
entire	0	0	0	0	0	0	0	0	0	0	terve
entirety	0	0	0	0	0	0	0	0	0	0	tervik
entitle	0	0	0	0	0	0	0	0	0	0	pealkirjastama
entity	0	0	0	0	0	0	0	0	0	0	üksus
entomology	0	0	0	0	0	0	0	0	0	0	entomoloogia
entrails	0	0	1	0	0	1	0	0	0	0	sisikond
entrance	0	0	0	0	0	0	0	0	0	0	sissepääs
entreat	0	0	0	0	0	0	0	0	0	0	paluma
entree	0	0	0	0	0	0	0	0	0	0	eelroog
entrepreneur	0	0	0	0	0	0	0	0	0	0	ettevõtja
entrust	0	0	0	0	0	0	0	0	0	1	usaldada
entry	0	0	0	0	0	0	0	0	0	0	sisenemine
enumerate	0	0	0	0	0	0	0	0	0	0	loetlema
enumeration	0	0	0	0	0	0	0	0	0	0	loendamine
envelope	0	0	0	0	0	0	0	0	0	0	ümbrik
envious	0	0	0	0	0	1	0	0	0	0	kade
environ	0	0	0	0	0	0	1	0	0	0	keskkond
environment	0	0	0	0	0	0	0	0	0	0	keskkond
environs	0	0	0	0	0	0	0	0	0	0	ümbruskonda
envision	0	0	0	0	0	0	0	0	0	0	ette kujutada
envoy	0	0	0	0	0	0	0	0	0	0	saadik
ephemeral	0	0	0	0	0	0	0	0	0	0	lühiajaline
ephemeris	0	0	0	0	0	0	1	0	0	0	efemeriidid
epic	0	0	0	0	0	0	1	0	0	0	eepiline
epidemic	1	1	1	1	0	1	0	1	1	0	epideemia
epidermis	0	0	0	0	0	0	0	0	0	0	epidermis
epilepsy	0	0	0	0	0	1	0	0	0	0	epilepsia
epilogue	0	0	0	0	0	0	0	0	0	0	epiloog
episcopal	0	0	0	0	0	0	0	0	0	1	piiskoplik
episode	0	0	0	0	0	0	0	0	0	0	episood
episodic	0	0	0	0	0	0	0	0	0	0	episoodiline
epistle	0	0	0	0	0	0	0	0	0	0	kiri
epitaph	0	0	0	0	0	0	0	1	0	0	epitaaf
epithet	0	0	0	0	0	0	0	0	0	0	epiteet
epitome	0	0	0	0	0	0	1	0	0	0	kehastus
epoch	0	0	0	0	0	0	0	0	0	0	epohh
equal	0	0	0	0	0	0	0	0	0	0	võrdne
equality	0	0	0	0	1	0	1	0	0	1	võrdsus
equalization	0	0	0	0	0	0	0	0	0	0	võrdsustamine
equalize	0	0	0	0	0	0	0	0	0	0	võrdsustada
equally	0	0	0	0	0	0	1	0	0	0	võrdselt
equate	0	0	0	0	0	0	0	0	0	0	võrdsustama
equation	0	0	0	0	0	0	0	0	0	0	võrrand
equator	0	0	0	0	0	0	0	0	0	0	ekvaator
equatorial	0	0	0	0	0	0	0	0	0	0	ekvatoriaalne
equestrian	0	0	0	0	0	0	0	0	0	0	ratsasportlane
equidistant	0	0	0	0	0	0	0	0	0	0	võrdsel kaugusel
equilibration	0	0	0	0	0	0	0	0	0	0	tasakaalustamine
equilibrium	0	0	0	0	0	0	1	0	0	0	tasakaal
equip	0	0	0	0	0	0	0	0	0	0	varustama
equipment	0	0	0	0	0	0	0	0	0	0	varustus
equitable	0	0	0	0	0	0	0	0	0	0	õiglane
equity	0	0	0	0	0	0	1	0	0	0	omakapital
equivalence	0	0	0	0	0	0	0	0	0	0	samaväärsust
equivalent	0	0	0	0	0	0	0	0	0	0	samaväärne
equivocal	0	0	0	0	0	0	0	0	0	0	kahemõtteline
era	0	0	0	0	0	0	0	0	0	0	ajastu
eradicate	1	0	0	0	0	1	0	0	0	0	hävitama
eradication	1	0	1	1	0	1	0	0	0	0	likvideerimine
erase	0	0	0	1	0	1	0	0	0	0	kustutada
erasure	0	0	0	0	0	0	0	0	0	0	kustutamine
ere	0	0	0	0	0	0	0	0	0	0	siin
erect	0	0	0	0	0	0	0	0	0	0	püsti
erection	0	0	0	0	0	0	0	0	0	0	erektsioon
ergo	0	0	0	0	0	0	0	0	0	0	ergo
erode	0	0	0	0	0	0	0	0	0	0	erodeerida
erosion	0	0	0	0	0	1	0	0	0	0	erosioon
erotic	0	1	0	0	1	1	1	0	1	1	erootiline
err	0	0	0	0	0	1	0	0	0	0	eks
errand	0	1	0	0	0	0	1	0	0	1	ülesanne
errant	0	0	0	0	0	1	0	0	0	0	ekslik
erratic	0	0	0	0	0	1	0	0	1	0	korrapäratu
erratum	0	0	0	0	0	1	0	0	0	0	erratum
erroneous	0	0	0	0	0	1	0	0	0	0	ekslik
error	0	0	0	0	0	1	0	1	0	0	viga
erst	0	0	0	0	0	0	0	0	0	0	erst
erudite	0	0	0	0	0	0	1	0	0	0	erudeeritud
erupt	1	0	0	0	0	1	0	0	1	0	purskama
eruption	1	0	0	1	0	1	0	0	1	0	purse
escalade	0	0	0	0	0	0	0	0	0	0	eskalaadi
escalate	1	0	0	0	0	1	0	0	0	0	eskaleeruda
escalator	0	0	0	0	0	0	0	0	0	0	eskalaator
escape	0	1	0	1	0	1	1	0	0	0	põgeneda
escaped	0	0	0	1	0	0	0	0	0	0	põgenenud
escarpment	0	0	0	0	0	0	0	0	0	0	astang
eschew	1	0	0	0	0	1	0	1	0	0	vältima
escort	0	0	0	0	0	0	0	0	0	1	saatja
esoteric	0	0	0	0	0	0	0	0	0	0	esoteeriline
especial	0	0	0	0	0	0	0	0	0	0	eriline
espionage	0	0	0	0	0	1	0	0	0	0	spionaaž
espouse	0	0	0	0	0	0	0	0	0	0	abikaasa
esprit	0	0	0	0	0	0	1	0	0	0	esprit
essay	0	0	0	0	0	0	0	0	0	0	essee
essayist	0	0	0	0	0	0	0	0	0	0	esseist
essence	0	0	0	0	0	0	0	0	0	0	olemus
essential	0	0	0	0	0	0	1	0	0	0	hädavajalik
essentially	0	0	0	0	0	0	0	0	0	0	sisuliselt
establish	0	0	0	0	0	0	0	0	0	1	kehtestada
established	0	0	0	0	1	0	1	0	0	0	asutatud
establishment	0	0	0	0	0	0	0	0	0	0	asutamine
estate	0	0	0	0	0	0	0	0	0	0	pärandvara
esteem	0	0	0	0	1	0	1	1	0	1	lugupidamine
esthetic	0	0	0	0	0	0	1	0	0	0	esteetiline
estimate	0	0	0	0	0	0	0	0	0	0	hinnang
estimation	0	0	0	0	0	0	0	0	0	0	hinnang
estoppel	0	0	0	0	0	0	0	0	0	0	estoppel
estranged	0	0	0	0	0	1	0	0	0	0	võõrandunud
estrogen	0	0	0	0	0	0	0	0	0	0	östrogeen
estuary	0	0	0	0	0	0	0	0	0	0	suudmeala
etch	0	0	0	0	0	0	0	0	0	0	etch
etching	0	0	0	0	0	0	0	0	0	0	söövitus
eternal	0	0	0	0	0	0	0	0	0	0	igavene
eternity	0	0	0	0	0	0	0	0	0	0	igavik
ethanol	0	0	0	0	0	0	0	0	0	0	etanool
ether	0	0	0	0	0	0	0	0	0	0	eeter
ethereal	0	0	0	1	0	0	0	0	0	0	eeterlik
ethical	0	0	0	0	0	0	1	0	0	0	eetiline
ethics	0	0	0	0	0	0	1	0	0	0	eetika
ethnography	0	0	0	0	0	0	0	0	0	0	etnograafia
etiology	0	0	0	0	0	0	0	0	0	0	etioloogia
etiquette	0	0	0	0	0	0	0	0	0	0	etikett
etymology	0	0	0	0	0	0	0	0	0	0	etümoloogia
euchre	0	0	0	0	0	0	0	0	0	0	euchre
eugenics	0	0	0	0	0	0	0	0	0	0	eugeenika
eulogy	0	0	0	0	0	0	0	0	0	0	kiidukõne
euphemism	0	0	0	0	0	0	0	0	0	0	eufemism
euthanasia	0	0	0	1	0	1	0	1	0	0	eutanaasia
evacuate	0	0	0	1	0	1	0	0	0	0	evakueeruma
evacuation	0	0	0	0	0	1	0	0	0	0	evakueerimine
evade	1	0	1	1	0	1	0	0	0	0	kõrvale hiilima
evaluate	0	0	0	0	0	0	0	0	0	0	hinnata
evanescence	0	0	0	0	0	0	0	1	1	0	kadumine
evangelical	0	0	0	0	0	0	0	0	0	0	evangeelne
evangelist	0	0	0	0	0	0	0	0	0	0	evangelist
evangelistic	0	0	0	0	0	0	0	0	0	0	evangeelne
evaporation	0	0	0	0	0	0	0	0	0	0	aurustumine
evasion	0	0	0	1	0	1	0	1	0	0	kõrvalehoidmine
eve	0	0	0	0	0	0	0	0	0	0	eelõhtul
evening	0	0	0	0	0	0	0	0	0	0	õhtul
event	0	0	0	0	0	0	0	0	0	0	sündmus
eventful	0	0	0	0	0	0	0	0	0	0	sündmusterohke
eventual	0	1	0	0	0	0	0	0	0	0	võimalik
eventuality	0	1	0	1	0	0	0	0	0	0	võimalikkus
evergreen	0	0	0	0	1	0	1	0	0	1	igihaljas
everlasting	0	0	0	0	0	0	1	0	0	0	igavene
evermore	0	0	0	0	0	0	0	0	0	0	aina enam
everyday	0	0	0	0	0	0	0	0	0	0	iga päev
evict	0	0	0	0	0	1	0	1	0	0	välja tõstma
eviction	1	0	1	1	0	1	0	1	0	0	väljatõstmine
evidence	0	0	0	0	0	0	0	0	0	0	tõendid
evident	0	0	0	0	0	0	1	0	0	1	ilmne
evil	1	0	1	1	0	1	0	1	0	0	kurjast
evoke	0	0	0	0	0	0	0	0	0	0	esile kutsuda
evolution	0	0	0	0	0	0	1	0	0	0	evolutsioon
evolve	0	0	0	0	0	0	0	0	0	0	areneda
ewe	0	0	0	0	0	0	0	0	0	0	ute
exacerbate	0	0	0	0	0	1	0	0	0	0	süvendada
exacerbation	1	0	0	1	0	1	0	0	0	0	ägenemine
exacting	0	0	0	0	0	1	0	0	0	0	nõudlik
exaggerate	1	0	0	0	0	1	0	0	0	0	liialdama
exaggerated	0	0	0	0	0	1	0	0	0	0	liialdatud
exaggeration	0	0	0	0	0	0	0	0	0	0	liialdus
exalt	0	1	0	0	1	0	1	0	0	1	ülendada
exaltation	0	0	0	0	1	0	1	0	0	1	ülendamine
exalted	0	0	0	0	1	0	1	0	0	1	ülendatud
exam	0	0	0	0	0	0	0	0	0	0	eksam
examination	0	0	0	1	0	1	0	0	1	0	läbivaatus
examine	0	0	0	0	0	0	0	0	0	0	uurima
examiner	0	0	0	0	0	0	0	0	0	0	eksamineerija
exasperation	1	0	1	0	0	1	0	0	0	0	nördimine
excavate	0	0	0	0	0	0	0	0	0	0	kaevama
excavation	0	1	0	0	0	1	0	0	1	0	väljakaevamine
excavator	0	0	0	0	0	0	0	0	0	0	ekskavaator
exceed	0	1	0	0	1	0	1	0	0	0	ületada
exceeding	0	0	0	0	0	0	0	0	0	0	ületades
excel	0	1	0	0	1	0	1	0	1	1	excel
excellence	0	0	1	0	1	0	1	0	0	1	tipptase
excellent	0	0	0	0	1	0	1	0	0	1	suurepärane
excepting	0	0	0	0	0	0	0	0	0	0	välja arvatud
exception	0	0	0	0	0	0	0	0	0	0	erand
excerpt	0	0	0	0	0	0	0	0	0	0	väljavõte
excess	0	0	0	0	0	1	0	0	0	0	üleliigne
excessive	0	0	0	0	0	0	0	0	0	0	ülemäärane
excessively	0	0	0	0	0	0	0	0	0	0	liigselt
exchange	0	0	0	0	0	0	1	0	0	1	vahetada
excise	0	0	0	0	0	1	0	0	0	0	aktsiis
excision	0	0	0	0	0	0	0	0	0	0	ekstsisioon
excitability	0	0	0	0	0	0	0	0	0	0	erutuvus
excitable	0	0	0	0	0	0	1	0	0	0	erutav
excitation	1	1	0	1	1	0	1	0	1	0	erutus
excite	1	1	0	1	1	0	1	0	1	0	erutada
excited	0	1	0	0	1	0	1	0	1	1	erutatud
excitement	0	1	0	0	1	0	1	0	1	0	põnevust
exciting	0	1	0	0	1	0	1	0	1	0	põnev
exclaim	0	0	0	0	0	0	0	0	1	0	hüüatama
excluded	0	0	1	0	0	1	0	1	0	0	välistatud
excluding	0	0	0	0	0	1	0	1	0	0	välja arvatud
exclusion	0	0	1	1	0	1	0	1	0	0	välistamine
excrement	0	0	1	0	0	1	0	0	0	0	väljaheited
excretion	0	0	1	0	0	0	0	0	0	0	eritumist
excruciating	0	0	0	1	0	1	0	0	0	0	piinav
excursion	0	0	0	0	0	0	0	0	0	0	ekskursioon
excuse	0	0	0	0	0	1	0	0	0	0	vabandust
execute	0	0	0	0	0	0	0	0	0	0	hukata
execution	1	0	0	1	0	1	0	1	0	1	hukkamine
executioner	1	0	0	1	0	1	0	1	0	0	timukas
executive	0	0	0	0	0	0	0	0	0	0	tegevjuht
executor	0	0	0	0	0	0	0	0	0	1	testamenditäitja
exegesis	0	0	0	0	0	0	0	0	0	0	eksegees
exemplar	0	0	0	0	0	0	0	0	0	0	eeskujulik
exemplary	0	0	0	0	0	0	1	0	0	0	eeskujulik
exemplify	0	0	0	0	0	0	0	0	0	0	eeskujuks
exempt	0	0	0	0	0	0	0	0	0	0	vabastatud
exemption	0	0	0	0	0	0	1	0	0	0	vabastus
exercise	0	0	0	0	0	0	0	0	0	0	harjutus
exert	0	0	0	0	0	0	0	0	0	0	pingutama
exertion	0	0	0	0	0	0	0	0	0	0	pingutus
exhale	0	0	0	0	0	0	0	0	0	0	välja hingata
exhaust	0	0	0	0	0	1	0	0	0	0	heitgaas
exhausted	0	0	0	0	0	1	0	1	0	0	kurnatud
exhaustion	0	1	0	0	0	1	0	1	0	0	kurnatus
exhaustive	0	0	0	0	0	0	0	0	0	1	ammendav
exhibit	0	0	0	0	0	0	0	0	0	0	näitus
exhibition	0	0	0	0	0	0	0	0	0	0	näitus
