English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Basque Word
discrepancy	0	0	0	0	0	0	0	0	0	0	desadostasuna
discrete	0	0	0	0	0	0	0	0	0	0	diskretua
discretion	0	1	0	0	0	0	1	0	0	1	diskrezioa
discretionary	0	0	0	0	0	0	1	0	0	0	diskrezionala
discriminate	1	0	0	0	0	1	0	1	0	0	diskriminatu
discriminating	0	0	1	0	0	1	0	0	0	0	diskriminatzailea
discrimination	1	0	1	1	0	1	0	1	0	0	diskriminazioa
discus	0	0	0	0	0	0	0	0	0	0	diskoa
discuss	0	0	0	0	0	0	0	0	0	0	eztabaidatu
discussion	0	0	0	0	0	0	1	0	0	0	eztabaida
disdain	1	0	1	0	0	1	0	0	0	0	mespretxua
disease	1	0	1	1	0	1	0	1	0	0	gaixotasuna
diseased	0	0	1	1	0	1	0	1	0	0	gaixorik
disembodied	0	0	0	1	0	1	0	1	0	0	gorpuzgabea
disengage	0	0	0	0	0	0	0	0	0	0	askatu
disengagement	0	0	0	0	0	1	0	0	0	0	deskonexioa
disfigured	1	0	1	1	0	1	0	1	0	0	itxuragabetua
disgrace	1	0	1	0	0	1	0	1	0	0	lotsagarri
disgraced	1	0	1	0	0	1	0	1	0	0	lotsatuta
disgraceful	1	0	1	0	0	1	0	0	0	0	lotsagarri
disgruntled	1	0	1	0	0	1	0	1	0	0	atsekabetuta
disguise	0	0	0	0	0	0	0	0	0	0	mozorrotu
disguised	0	0	0	0	0	0	0	0	0	0	mozorrotuta
disgust	1	0	1	1	0	1	0	1	0	0	nazka
disgusting	1	0	1	1	0	1	0	0	0	0	nazkagarria
dish	0	0	0	0	0	0	0	0	0	0	plater
disheartened	0	0	0	0	0	1	0	1	0	0	desanimatuta
disheartening	0	0	0	0	0	1	0	1	0	0	etsigarria
dishonest	1	0	1	0	0	1	0	1	0	0	petrala
dishonesty	0	0	1	0	0	1	0	0	0	0	zintzotasuna
dishonor	1	0	1	1	0	1	0	1	0	0	desohore
disillusionment	1	0	1	0	0	1	0	1	0	0	desilusioa
disinfect	0	0	0	0	0	0	0	0	0	0	desinfektatu
disinfectant	0	0	0	0	0	0	0	0	0	0	desinfektatzailea
disinfection	0	0	0	0	0	0	1	0	0	0	desinfekzioa
disinformation	1	0	0	1	0	1	0	0	0	0	desinformazioa
disingenuous	0	0	1	0	0	1	0	0	0	0	gaiztoa
disintegrate	0	0	1	1	0	1	0	0	0	0	desegin
disintegration	0	0	0	0	0	1	0	0	0	0	desegitea
disinterested	0	0	0	0	0	1	0	0	0	0	desinteresatua
disjoint	0	0	0	0	0	0	0	0	0	0	disjuntua
disjointed	0	0	0	0	0	0	0	0	0	0	deseginak
disjunctive	0	0	0	0	0	0	0	0	0	0	disjuntiboa
disk	0	0	0	0	0	0	0	0	0	0	diskoa
diskette	0	0	0	0	0	0	0	0	0	0	disketea
dislike	1	0	1	0	0	1	0	0	0	0	ez gustatzen
disliked	1	0	0	0	0	1	0	1	0	0	ez gustatu
dislocated	1	0	1	1	0	1	0	1	0	0	dislokatu
dislocation	0	0	0	0	0	0	0	0	0	0	luxazioa
dislodge	0	0	0	0	0	0	0	0	0	0	desegin
dismal	0	0	1	1	0	1	0	1	0	0	tristea
dismay	1	1	0	1	0	1	0	1	1	0	atsekabea
dismemberment	0	0	1	1	0	1	0	1	0	0	zatiketa
dismiss	0	0	0	0	0	0	0	0	0	0	baztertu
dismissal	1	0	1	1	0	1	0	1	1	0	kaleratzea
dismount	0	0	0	0	0	0	0	0	0	0	desmuntatu
disobedience	1	0	1	0	0	1	0	0	0	0	desobedientzia
disobedient	1	0	0	0	0	1	0	0	0	0	desobediente
disobey	1	0	1	0	0	1	0	0	0	0	desobeditu
disorder	0	0	0	1	0	1	0	0	0	0	nahastea
disorderly	0	0	0	0	0	1	0	0	0	0	desordenatua
disorganized	0	0	0	0	0	1	0	0	0	0	desordenatua
disparage	1	0	1	0	0	1	0	1	0	0	gutxiesten
disparaging	1	0	1	0	0	1	0	1	0	0	gutxiesgarria
disparate	0	0	0	0	0	0	0	0	0	0	desberdina
disparity	1	0	1	0	0	1	0	1	0	0	desberdintasuna
dispassionate	0	0	0	0	0	1	0	1	0	0	despasatu
dispatch	0	0	0	0	0	0	0	0	0	0	bidalketa
dispel	0	0	0	0	0	1	0	1	0	0	uxatu
dispensation	0	0	0	0	0	0	0	0	0	0	dispensa
dispense	0	0	0	0	0	0	0	0	0	0	dispensatu
disperse	0	0	0	0	0	0	0	0	0	0	sakabanatu
dispersed	0	0	0	0	0	0	0	0	0	0	barreiatuta
dispersion	0	0	0	0	0	1	0	0	0	0	sakabanaketa
displace	0	0	0	0	0	1	0	0	0	0	desplazatu
displaced	1	0	0	1	0	0	0	1	0	0	desplazatua
displacement	0	0	0	0	0	0	0	0	0	0	desplazamendua
display	0	0	0	0	0	0	0	0	0	0	bistaratzea
displeased	1	0	1	1	0	1	0	1	0	0	atsekabetuta
displeasure	0	0	1	0	0	1	0	0	0	0	atsekabea
disposal	0	0	0	0	0	1	0	0	0	0	botatzea
dispose	0	0	1	0	0	0	0	0	0	0	bota
disposed	0	1	0	0	0	0	1	0	0	1	bota
disposition	0	0	0	0	0	0	0	0	0	0	xedapen
dispossessed	1	0	0	1	0	1	0	1	0	0	desjabetu
disprove	0	0	0	0	0	0	0	0	0	0	gezurtatu
dispute	1	0	0	0	0	1	0	0	0	0	auzia
disqualification	0	0	0	0	0	1	0	0	0	0	deskalifikazioa
disqualified	1	0	1	0	0	1	0	1	0	0	deskalifikatu
disqualify	0	0	0	0	0	1	0	1	0	0	deskalifikatu
disregard	0	0	0	0	0	1	0	0	0	0	jaramonik egin gabe
disregarded	0	0	1	0	0	1	0	0	0	0	aintzat hartu gabe
disreputable	1	0	1	1	0	1	0	0	0	0	txarrekoa
disrepute	0	0	0	0	0	0	0	0	0	0	gaitzespena
disrespect	1	0	0	0	0	1	0	0	0	0	errespetu falta
disrespectful	1	0	1	1	0	1	0	1	0	0	errespetu falta
disruption	1	0	0	1	0	1	0	0	1	0	etenaldia
dissatisfaction	0	0	0	0	0	1	0	0	0	0	atsekabea
dissatisfied	0	0	0	0	0	0	0	0	0	0	asegabe
dissect	0	0	0	0	0	0	0	0	0	0	disekzionatu
dissection	0	0	1	0	0	0	0	0	0	0	disekzioa
disseminate	0	0	0	0	0	0	1	0	0	0	zabaldu
dissemination	0	0	0	0	0	0	0	0	0	0	zabalkundea
dissension	1	0	0	0	0	1	0	0	0	0	disidentzia
dissent	0	0	0	0	0	0	0	0	0	0	disidentzia
dissenting	0	0	0	0	0	1	0	0	0	0	desadostasuna
dissertation	0	0	0	0	0	0	0	0	0	0	tesia
disservice	1	0	1	0	0	1	0	1	0	0	desegokia
dissident	1	0	0	1	0	1	0	0	0	0	disidentea
dissimilar	0	0	0	0	0	0	0	0	0	0	desberdina
dissipate	0	0	0	0	0	0	0	0	0	0	xahutu
dissipated	0	0	0	0	0	0	0	0	0	0	xahutu
dissociation	0	0	0	0	0	0	0	0	0	0	disoziazioa
dissolution	1	0	0	1	0	1	0	1	1	0	disoluzioa
dissolve	0	0	0	0	0	0	0	0	0	0	disolbatu
dissonance	1	0	0	0	0	1	0	0	0	0	disonantzia
dissuade	0	0	0	0	0	0	0	0	0	0	disuaditu
distal	0	0	0	0	0	0	0	0	0	0	urrunekoa
distance	0	0	0	0	0	0	0	0	0	0	distantzia
distant	0	0	0	0	0	0	0	0	0	0	urrun
distaste	0	0	1	0	0	1	0	0	0	0	gaitzespena
distasteful	0	0	1	0	0	1	0	0	0	0	nazkagarria
distillate	0	0	0	0	0	0	0	0	0	0	destilatu
distillation	0	0	0	0	0	0	1	0	0	0	destilazioa
distinction	0	0	0	0	0	0	1	0	0	0	bereizketa
distinctive	0	0	0	0	0	0	0	0	0	0	bereizgarria
distinguish	0	0	0	0	0	0	0	0	0	0	bereizi
distinguishable	0	0	0	0	0	0	0	0	0	0	bereizgarria
distinguished	0	0	0	0	0	0	0	0	0	0	bereizten
distinguishing	0	0	0	0	0	0	0	0	0	0	bereizten
distorted	0	0	1	0	0	1	0	0	0	0	desitxuratua
distortion	0	0	0	0	0	1	0	0	0	0	distortsioa
distract	0	0	0	0	0	1	0	0	0	0	distraitu
distracted	1	0	0	0	0	1	0	0	0	0	distraitu
distracting	1	1	0	0	0	1	0	0	0	0	distraituz
distraction	0	0	0	0	0	1	0	0	0	0	distrakzioa
distraught	0	0	0	0	0	1	0	1	0	0	aztoratuta
distress	1	0	1	1	0	1	0	1	1	0	atsekabea
distressed	0	0	0	1	0	1	0	0	0	0	atsekabetuta
distressing	1	0	0	1	0	1	0	0	0	0	atsekabea
distribute	0	0	0	0	0	0	0	0	0	0	banatu
distribution	0	0	0	0	0	0	0	0	0	0	banaketa
district	0	0	0	0	0	0	0	0	0	0	auzoa
distrust	1	0	1	1	0	1	0	0	0	0	mesfidantza
disturbance	1	0	0	1	0	1	0	1	1	0	asaldura
disturbed	1	0	0	0	0	1	0	1	0	0	asaldatu
disuse	0	0	0	0	0	1	0	0	0	0	erabilerarik gabe
disused	1	0	0	0	0	1	0	0	0	0	erabili gabe
ditch	0	0	0	0	0	0	0	0	0	0	zanga
ditto	0	0	0	0	0	0	0	0	0	0	berdin
ditty	0	0	0	0	1	0	1	0	0	0	dita
diurnal	0	0	0	0	0	0	0	0	0	0	egunekoa
divan	0	0	0	0	0	0	0	0	0	1	dibana
dive	0	0	0	0	0	0	0	0	0	0	urperatu
diver	0	0	0	0	0	0	0	0	0	0	urpekaria
diverge	0	0	0	0	0	0	0	0	0	0	aldendu
divergence	0	0	0	0	0	0	0	0	0	0	dibergentzia
divergent	0	0	0	0	0	1	0	0	1	0	dibergenteak
diverging	0	0	0	0	0	0	0	0	0	0	dibergenteak
divers	0	0	0	0	0	0	0	0	0	0	urpekariak
diverse	0	0	0	0	0	1	1	0	0	0	askotarikoa
diversified	0	0	0	0	0	0	1	0	0	0	dibertsifikatu
diversify	0	0	0	0	0	0	0	0	0	0	dibertsifikatu
diversion	0	0	0	0	0	0	1	0	1	0	desbideratzea
diversity	0	0	0	0	0	0	0	0	0	0	aniztasuna
divert	0	0	0	0	0	0	0	0	0	0	desbideratu
diverting	0	0	0	0	0	0	0	0	0	0	desbideratzea
divest	0	0	0	0	0	0	0	0	0	0	desinbertitu
divested	0	0	0	0	0	1	0	0	0	0	desegindakoa
divestment	0	0	0	0	0	1	0	0	0	0	desinbertsioa
divide	0	0	0	0	0	0	0	0	0	0	zatitu
divided	0	0	0	0	0	0	0	0	0	0	banatuta
dividend	0	0	0	0	0	0	0	0	0	0	dibidendua
divination	0	1	0	0	0	0	0	0	0	0	igartzea
divine	0	0	0	0	0	0	0	0	0	0	jainkotiarra
divinity	0	0	0	0	0	0	1	0	0	0	jainkotasuna
divisible	0	0	0	0	0	0	0	0	0	0	zatigarria
division	0	0	0	0	0	0	0	0	0	0	zatiketa
divisor	0	0	0	0	0	0	0	0	0	0	zatitzailea
divorce	1	0	1	1	0	1	0	1	1	1	dibortzioa
divulge	0	0	0	0	0	0	0	0	0	0	zabaldu
dizziness	0	0	0	0	0	1	0	0	0	0	zorabioak
dizzy	0	0	0	0	0	1	0	0	0	0	zorabiatuta
docile	0	0	0	0	0	0	0	0	0	0	otzana
dock	0	0	0	0	0	0	0	0	0	0	kaia
docked	0	0	0	0	0	1	0	0	0	0	atrakatuta
docket	0	0	0	0	0	0	0	0	0	0	espedientea
doctor	0	0	0	0	0	0	1	0	0	1	medikua
doctrinal	0	0	0	0	0	0	0	0	0	0	doktrinala
doctrine	0	0	0	0	0	0	0	0	0	1	doktrina
document	0	0	0	0	0	0	0	0	0	0	dokumentua
documentary	0	0	0	0	0	0	0	0	0	0	dokumentala
dodge	0	0	0	0	0	0	0	0	0	0	sahiestu
dodging	0	0	0	0	0	0	0	0	0	0	sahiestuz
doe	0	0	0	0	0	0	0	0	0	0	doe
doer	0	0	0	0	0	0	1	0	0	0	egile
dog	0	0	0	0	0	0	0	0	0	0	txakurra
dogged	0	0	0	0	0	0	1	0	0	0	zakarra
dogma	0	0	0	0	0	0	0	0	0	1	dogma
dogmatic	0	0	0	0	0	0	0	0	0	0	dogmatikoa
doings	0	0	0	0	0	0	0	0	0	0	eginak
doit	0	0	0	0	0	1	0	0	0	0	egin ezazu
doldrums	0	0	0	0	0	1	0	1	0	0	deskantsuak
dole	0	0	0	0	0	1	0	1	0	0	dole
doll	0	0	0	0	1	0	0	0	0	0	panpina
dollar	0	0	0	0	0	0	0	0	0	0	dolarra
dolor	0	0	0	0	0	1	0	1	0	0	dolor
dolphin	0	0	0	0	1	0	1	0	1	1	izurdea
domain	0	0	0	0	0	0	0	0	0	0	domeinua
dome	0	0	0	0	0	0	0	0	0	0	kupula
domestic	0	0	0	0	0	0	0	0	0	0	etxekoak
domesticated	0	0	0	0	0	0	0	0	0	0	etxekotu
domestication	0	0	0	0	0	0	0	0	0	0	etxekotzea
domicile	0	0	0	0	0	0	0	0	0	0	egoitza
domiciled	0	0	0	0	0	0	0	0	0	0	egoitza
dominance	0	0	0	0	0	0	0	0	0	0	nagusitasuna
dominant	0	0	0	1	0	1	0	0	0	0	nagusi
dominate	1	0	0	1	0	1	1	0	0	0	menderatu
dominating	0	0	0	0	0	0	0	0	0	0	nagusitzen
domination	1	0	0	1	0	1	0	1	0	0	menderakuntza
dominion	0	0	0	1	0	0	0	0	0	1	nagusitasuna
domino	0	0	0	0	0	0	0	0	0	0	dominoa
don	0	0	0	0	0	0	1	0	0	1	don
donation	0	0	0	0	0	0	1	0	0	0	dohaintza
donkey	0	0	1	0	0	1	0	0	0	0	astoa
donor	0	0	0	0	0	0	0	0	0	0	emailea
doodle	0	0	0	0	0	1	0	0	0	0	doodle
doom	0	0	0	1	0	1	0	0	0	0	gaitzespena
doomed	0	0	0	1	0	1	0	1	0	0	kondenatua
doomsday	1	1	1	1	0	1	0	1	0	0	azken eguna
door	0	0	0	0	0	0	0	0	0	0	ate
doorbell	0	0	0	0	0	0	0	0	0	0	ateko txirrina
doorway	0	0	0	0	0	0	0	0	0	0	atarian
dormant	0	0	0	0	0	0	0	0	0	0	lozorroan
dormitory	0	0	0	0	0	0	0	0	0	0	logela
dorsal	0	0	0	0	0	0	0	0	0	0	dortsala
dose	0	0	0	0	0	0	0	0	0	0	dosia
dot	0	0	0	0	0	0	0	0	0	0	dot
double	0	0	0	0	0	0	0	0	0	0	bikoitza
doubled	0	0	0	0	0	0	0	0	0	0	bikoiztu
doublet	0	0	0	0	0	0	0	0	0	0	bikoitz
doubling	0	0	0	0	0	0	0	0	0	0	bikoiztu
doubt	0	0	0	1	0	1	0	1	0	1	zalantza
doubtful	0	0	0	0	0	1	0	0	0	0	zalantzazkoa
doubting	0	0	0	0	0	1	0	0	0	0	zalantzan jartzen
doubtless	0	0	0	0	0	0	1	0	0	1	dudarik gabe
douche	0	0	0	0	0	1	0	0	0	0	dutxa
dough	0	0	0	0	0	0	0	0	0	0	orea
doughnut	0	0	0	0	0	0	0	0	0	0	erroskila
dour	0	0	0	0	0	1	0	0	0	0	latz
dove	0	1	0	0	1	0	1	0	0	1	usoa
downcast	0	0	0	0	0	0	0	0	0	0	beheratu
downfall	0	0	0	1	0	1	0	1	0	0	erorketa
downhill	0	0	0	0	0	0	0	0	0	0	maldan behera
downpour	0	0	0	0	0	0	0	0	0	0	zaparrada
downright	0	0	0	0	0	0	0	0	0	1	guztiz
downy	0	0	0	0	0	0	1	0	0	0	behea
dowry	0	0	0	0	0	0	0	0	0	0	dotea
doze	0	0	0	0	0	0	0	0	0	0	lozorrotu
dozen	0	0	0	0	0	0	0	0	0	0	dozena
drab	0	0	0	0	0	1	0	1	0	0	zirrara
draft	0	1	0	0	0	0	0	0	0	0	zirriborroa
drag	0	0	0	0	0	0	0	0	0	0	arrastatu
dragon	0	0	0	1	0	0	0	0	0	0	herensuge
drain	0	0	0	0	0	0	0	0	0	0	hustuketa
drainage	0	0	0	0	0	1	0	0	0	0	drainatze
drained	0	0	0	0	0	0	0	0	0	0	xukatu
drake	0	0	0	0	0	0	0	0	0	0	dragoa
drama	0	0	0	0	0	0	0	0	0	0	drama
dramatic	0	0	0	0	0	0	0	0	0	0	dramatikoa
drape	0	0	0	0	0	0	0	0	0	0	estali
drapery	0	0	0	0	0	0	0	0	0	0	draperia
drastic	0	0	0	0	0	0	0	0	0	0	drastikoa
draught	0	0	0	0	0	0	0	0	0	0	zirriborroa
draw	0	0	0	0	0	0	0	0	0	0	marraztu
drawback	0	0	0	0	0	1	0	0	0	0	eragozpena
drawer	0	0	0	0	0	0	0	0	0	0	tiradera
drawers	0	0	0	0	0	0	0	0	0	0	marrazkilariak
drawing	0	0	0	0	0	0	0	0	0	0	marrazkia
dread	0	1	0	1	0	1	0	0	0	0	beldurra
dreadful	1	1	1	1	0	1	0	1	0	0	ikaragarria
dreadfully	0	0	1	1	0	1	0	1	1	0	ikaragarri
dream	0	0	0	0	0	0	0	0	0	0	ametsa
dreamer	0	0	0	0	0	0	0	0	0	0	ameslari
dreaming	0	0	0	0	0	0	0	0	0	0	amets egiten
dreamy	0	0	0	0	0	0	0	0	0	0	ameslari
dreary	0	0	0	0	0	1	0	1	0	0	triste
dredge	0	0	0	0	0	0	0	0	0	0	dragatu
drenched	0	0	0	0	0	0	0	0	0	0	bustita
dresser	0	0	0	0	0	0	0	0	0	0	apailatzailea
dribble	0	0	0	0	0	0	0	0	0	0	driblar
dried	0	0	0	0	0	0	0	0	0	0	lehortu
drier	0	0	0	0	0	0	0	0	0	0	lehorragoa
drift	0	0	0	0	0	0	0	0	0	0	noraeza
drifted	0	0	0	0	0	0	0	0	0	0	noraezean
drill	0	0	0	0	0	0	0	0	0	0	zulagailu
drink	0	0	0	0	0	0	0	0	0	0	edan
drinking	0	0	0	0	0	1	0	0	0	0	edaten
drip	0	0	0	0	0	0	0	0	0	0	tantaka
dripping	0	0	0	0	0	0	0	0	0	0	tantaka
drivel	0	0	1	0	0	1	0	0	0	0	zitalkeria
driver	0	0	0	0	0	0	0	0	0	0	gidaria
driveway	0	0	0	0	0	0	0	0	0	0	bidegorria
drizzle	0	0	0	0	0	0	0	0	0	0	zirimiri
droll	0	0	0	0	0	0	0	0	0	0	xelebrea
drone	0	0	0	0	0	1	0	0	0	0	drone
drool	0	0	1	0	0	0	0	0	0	0	limar
drooping	0	0	0	0	0	1	0	0	0	0	erortzen
drop	0	0	0	0	0	0	0	0	0	0	jaregin
droplet	0	0	0	0	0	0	0	0	0	0	tanta
drought	0	0	0	0	0	1	0	0	0	0	lehortea
drove	0	0	0	0	0	0	0	0	0	0	gidatu zuen
drown	0	0	0	1	0	1	0	1	0	0	ito
drowsiness	0	0	0	0	0	1	0	0	0	0	logura
drowsy	0	0	0	0	0	0	0	0	0	0	logura
drudgery	0	0	0	0	0	1	0	0	0	0	nekea
drug	0	0	0	0	0	0	0	0	0	0	droga
drugged	0	0	0	0	0	0	0	1	0	0	drogatuta
drugstore	0	0	0	0	0	0	0	0	0	0	drogeria
druid	0	0	0	0	0	0	0	0	0	0	druida
drum	0	0	0	0	0	0	0	0	0	0	danborra
drummer	0	0	0	0	0	0	0	0	0	0	bateria-jotzailea
drumming	0	0	0	0	0	0	0	0	0	0	danborrada
drunken	0	0	1	0	0	1	0	0	0	0	mozkortuta
drunkenness	0	0	0	0	0	1	0	0	0	0	mozkorkeria
dry	0	0	0	0	0	0	0	0	0	0	lehorra
dryness	0	0	0	0	0	0	0	0	0	0	lehortasuna
dual	0	0	0	0	0	0	0	0	0	0	bikoitza
dualism	0	0	0	0	0	0	0	0	0	0	dualismoa
duality	0	0	0	0	0	0	0	0	0	0	bikoiztasuna
dub	0	0	0	0	0	0	0	0	0	0	bikoiztu
dubious	0	0	0	1	0	1	0	0	0	1	zalantzazkoa
ducking	0	0	0	0	0	0	0	0	0	0	ahastea
duct	0	0	0	0	0	0	0	0	0	0	hodi
ductile	0	0	0	0	0	0	0	0	0	0	harikorra
duds	0	0	0	0	0	0	0	0	0	0	dudak
due	0	0	0	0	0	0	0	0	0	0	zor
duel	1	1	0	1	0	0	0	0	0	0	duelua
dues	0	0	0	0	0	0	0	0	0	0	kuotak
duet	0	0	0	0	0	0	1	0	0	0	bikotea
dugout	0	0	0	0	0	0	0	0	0	0	kaxa
duke	0	0	0	0	0	0	1	0	0	0	dukea
dull	0	0	0	0	0	1	0	1	0	0	tristea
dumb	0	0	0	0	0	1	0	0	0	0	mutu
dummy	0	0	0	0	0	1	0	0	0	0	manikia
dump	0	0	0	0	0	0	0	0	0	0	iraulketa
dumps	1	0	0	0	0	1	0	1	0	0	zabortegiak
dun	0	0	0	0	0	1	0	0	0	0	dun
dune	0	0	0	0	0	0	0	0	0	0	duna
dung	0	0	1	0	0	0	0	0	0	0	gorotza
dungeon	0	0	0	1	0	1	0	0	0	0	ziega
duo	0	0	0	0	0	0	0	0	0	0	bikotea
dupe	1	0	0	0	0	1	0	0	0	0	engainatu
duplex	0	0	0	0	0	0	0	0	0	0	duplexa
duplicate	0	0	0	0	0	0	0	0	0	0	bikoiztu
duplication	0	0	0	0	0	0	0	0	0	0	bikoizketa
duplicity	1	0	0	0	0	1	0	0	0	0	bikoiztasuna
durability	0	0	0	0	0	0	1	0	0	1	iraunkortasuna
durable	0	0	0	0	0	0	1	0	0	1	iraunkorrak
duration	0	0	0	0	0	0	0	0	0	0	iraupena
duress	1	0	1	1	0	1	0	1	0	0	estutasuna
dusk	0	0	0	0	0	0	0	0	0	0	ilunabarrean
dusky	0	0	0	0	0	0	0	0	0	0	ilunabarra
dust	0	0	0	0	0	1	0	0	0	0	hautsa
duster	0	0	0	0	0	0	0	0	0	0	hautsa
dusty	0	0	0	0	0	0	0	0	0	0	hautsez beteta
dutiful	0	1	0	0	0	0	1	0	0	1	betebeharra
dwarf	0	0	0	0	0	0	0	0	0	0	ipotx
dwarfed	0	0	0	1	0	1	0	1	0	0	nanoa
dwell	0	0	0	0	0	0	0	0	0	0	bizi
dweller	0	0	0	0	0	0	0	0	0	0	bizilagun
dwelling	0	0	0	0	0	0	0	0	0	0	etxebizitza
dye	0	0	0	0	0	0	0	0	0	0	tindagai
dying	1	0	1	1	0	1	0	1	0	0	hiltzen
dyke	0	0	0	0	0	0	0	0	0	0	dikea
dynamic	0	0	0	0	0	0	0	0	1	0	dinamikoa
dynamical	0	0	0	0	0	0	0	0	0	0	dinamikoa
dynamics	0	0	0	0	0	0	0	0	0	0	dinamika
dynamite	0	0	0	0	0	0	0	0	0	0	dinamita
dynasty	0	0	0	0	0	0	0	0	0	0	dinastia
dysentery	0	0	1	0	0	1	0	1	0	0	disenteria
dyspepsia	0	0	0	0	0	0	0	0	0	0	dispepsia
eager	0	1	0	0	1	0	1	0	1	1	irrikaz
eagerness	0	1	0	0	1	0	1	0	0	1	gogoa
eagle	0	0	0	0	0	0	0	0	0	1	arranoa
ear	0	0	0	0	0	0	0	0	0	0	belarria
earl	0	0	0	0	0	0	1	0	0	0	konde
earlier	0	0	0	0	0	0	0	0	0	0	lehenago
early	0	0	0	0	0	0	0	0	0	0	goiz
earn	0	0	0	0	0	0	1	0	0	0	irabazi
earnest	0	0	0	0	0	0	1	0	0	0	serioa
earnestly	0	0	0	0	0	0	1	0	0	0	serioski
earnestness	0	0	0	0	0	0	1	0	0	0	seriotasuna
earnings	0	0	0	0	0	0	0	0	0	0	irabaziak
earring	0	0	0	0	0	0	0	0	0	0	belarritakoa
earshot	0	0	0	0	0	0	0	0	0	0	belarritik
earth	0	0	0	0	0	0	0	0	0	0	lurra
earthenware	0	0	0	0	0	0	0	0	0	0	buztinezkoa
earthly	0	0	0	0	0	0	0	0	0	0	lurrekoa
earthquake	1	0	0	1	0	1	0	1	1	0	lurrikara
earthy	0	0	0	0	0	0	0	0	0	0	lurtarra
ease	0	0	0	0	0	0	1	0	0	0	erraztasuna
easel	0	0	0	0	0	0	0	0	0	0	kabaleta
easement	0	0	0	0	0	0	1	0	0	0	servidume
easily	0	0	0	0	0	0	0	0	0	0	erraz
easy	0	0	0	0	0	0	0	0	0	0	erraza
easygoing	0	0	0	0	0	0	1	0	0	0	lasaia
eat	0	0	0	0	0	0	1	0	0	0	jan
eating	0	0	0	0	0	0	0	0	0	0	jaten
eavesdropping	0	0	0	0	0	1	0	0	0	0	entzutean
ebb	0	0	0	0	0	0	0	0	0	0	beherakada
ebony	0	0	0	0	0	0	0	0	0	0	ebanoa
eccentric	0	0	0	0	0	0	0	0	0	0	eszentrikoa
eccentricity	0	0	0	0	0	0	0	0	0	0	eszentrikotasuna
ecclesiastical	0	0	0	0	0	0	0	0	0	0	eliztarrak
echo	0	0	0	0	0	0	0	0	0	0	oihartzuna
eclectic	0	0	0	0	0	0	0	0	0	0	eklektikoa
eclipse	0	0	0	0	0	0	0	0	0	0	eklipse
ecliptic	0	0	0	0	0	0	0	0	0	0	ekliptika
economical	0	0	0	0	0	0	0	0	0	0	ekonomikoa
economics	0	0	0	0	0	0	0	0	0	0	ekonomia
economy	0	0	0	0	0	0	0	0	0	1	ekonomia
ecstasy	0	1	0	0	1	0	1	0	0	0	estasia
ecstatic	0	1	0	0	1	0	1	0	1	0	hunkituta
ecumenical	0	0	0	0	0	0	0	0	0	0	ekumenikoa
eddy	0	0	0	0	0	0	0	0	0	0	zurrunbiloa
edge	0	0	0	0	0	0	0	0	0	0	ertza
edging	0	0	0	0	0	0	0	0	0	0	ertza
edible	0	0	0	0	0	0	0	0	0	0	jangarriak
edict	0	0	0	1	0	1	0	0	0	0	ediktua
edification	0	1	0	0	1	0	1	0	0	1	eraikuntza
edifice	0	0	0	0	0	0	0	0	0	0	eraikina
edit	0	0	0	0	0	0	0	0	0	0	editatu
edition	0	1	0	0	0	0	0	0	0	0	edizioa
editor	0	0	0	0	0	0	0	0	0	0	editorea
editorial	0	0	0	0	0	0	0	0	0	0	editoriala
educate	0	0	0	0	0	0	1	0	0	0	hezi
educated	0	0	0	0	0	0	1	0	0	0	heziak
education	0	0	0	0	0	0	0	0	0	0	hezkuntza
educational	0	0	0	0	0	0	1	0	0	1	hezitzailea
eel	0	0	0	1	0	0	0	0	0	0	aingira
effect	0	0	0	0	0	0	0	0	0	0	efektua
effective	0	0	0	0	0	0	1	0	0	1	eraginkorra
effects	0	0	0	0	0	0	0	0	0	0	ondorioak
effectual	0	0	0	0	0	0	0	0	0	0	eraginkorra
effectually	0	0	0	0	0	0	0	0	0	0	eraginkortasunez
effectuate	0	0	0	0	0	0	0	0	0	0	egikaritu
effeminate	0	0	0	0	0	1	0	0	0	0	afeminatua
efficacious	0	0	0	0	0	0	0	0	0	0	eraginkorra
efficacy	0	0	0	0	0	0	1	0	0	0	eraginkortasuna
efficiency	0	0	0	0	0	0	1	0	0	0	eraginkortasuna
efficient	0	1	0	0	0	0	1	0	0	1	eraginkorra
effigy	1	0	0	0	0	0	0	0	0	0	irudia
effort	0	0	0	0	0	0	1	0	0	0	esfortzua
effusion	0	0	0	0	0	0	0	0	0	0	isurketa
egg	0	0	0	0	0	0	0	0	0	0	arrautza
ego	0	0	0	0	0	0	0	0	0	0	ego
egotistical	0	0	1	0	0	1	0	0	0	0	egoista
egregious	1	0	1	0	0	1	0	0	0	0	ikaragarria
egress	0	0	0	0	0	0	0	0	0	0	irteera
eighth	0	0	0	0	0	0	0	0	0	0	zortzigarrena
eighty	0	0	0	0	0	0	0	0	0	0	laurogei
ejaculate	0	0	0	0	0	0	0	0	0	0	eiakulatu
ejaculation	0	1	0	0	1	0	1	0	1	1	eiakulazioa
eject	0	0	0	0	0	1	0	0	0	0	kanporatu
ejection	0	0	0	0	0	1	0	0	0	0	kanporatzea
elaborate	0	0	0	0	0	0	0	0	0	0	landua
