English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Bosnian Word
climax	0	1	0	0	1	0	1	0	1	1	vrhunac
climb	0	0	0	0	0	0	0	0	0	0	uspon
cling	0	0	0	0	0	0	0	0	0	0	prianjati
clip	0	0	0	0	0	0	0	0	0	0	isječak
clipper	0	0	0	0	0	0	0	0	0	0	kliper
clipping	0	0	0	0	0	0	0	0	0	0	clipping
clique	0	0	0	0	0	0	0	0	0	0	klika
cloak	0	0	0	0	0	0	0	0	0	0	ogrtač
clock	0	1	0	0	0	0	0	0	0	0	sat
clockwork	0	0	0	0	0	0	0	0	0	0	clockwork
clog	0	0	0	0	0	0	0	0	0	0	začepiti
cloister	0	0	0	0	0	1	0	0	0	0	klaustar
close	0	0	0	0	0	0	0	0	0	0	zatvori
closed	0	0	0	0	0	0	0	0	0	0	zatvoreno
closeness	0	0	0	0	1	0	1	0	0	1	bliskost
closet	0	0	0	0	0	0	0	0	0	0	ormar
closure	0	1	0	0	1	0	1	1	0	0	zatvaranje
clot	0	0	0	0	0	0	0	0	0	0	ugrušak
cloth	0	0	0	0	0	0	0	0	0	0	tkanina
clothe	0	0	0	0	0	0	1	0	0	0	odjeći
clothes	0	0	0	0	0	0	0	0	0	0	odjeća
clothesline	0	0	0	0	0	0	0	0	0	0	konop za veš
clothing	0	0	0	0	0	0	0	0	0	0	odjeća
cloud	0	0	0	0	0	0	0	0	0	0	oblak
clouded	0	0	0	0	0	1	0	1	0	0	oblačno
cloudiness	0	0	0	1	0	1	0	0	0	0	oblačnost
cloudy	0	0	0	0	0	0	0	1	0	0	oblačno
clover	0	0	0	0	0	0	0	0	0	0	djetelina
cloves	0	0	0	0	0	0	0	0	0	0	karanfilić
clown	0	1	0	0	1	0	1	0	1	0	klovn
club	0	0	0	0	0	0	0	0	0	0	club
clubhouse	0	0	0	0	0	0	0	0	0	0	clubhouse
clubs	0	0	0	0	0	0	0	0	0	0	klubovima
clue	0	1	0	0	0	0	0	0	0	0	trag
clump	0	0	0	0	0	1	0	0	0	0	clump
clumsy	0	0	1	0	0	1	0	0	0	0	nespretan
cluster	0	0	0	0	0	0	0	0	0	0	klaster
clutch	0	0	0	0	0	0	0	0	0	0	kvačilo
clutches	0	0	0	0	0	0	0	0	0	0	kvačila
clutter	0	0	0	0	0	0	0	0	0	0	nered
coach	0	0	0	0	0	0	0	0	0	1	trener
coagulation	0	0	0	0	0	0	0	0	0	0	koagulacija
coal	0	0	0	0	0	0	0	0	0	0	ugalj
coalesce	0	0	0	0	0	0	0	0	0	1	spojiti se
coalition	0	0	0	0	0	0	1	0	0	0	koalicija
coast	0	0	0	0	0	0	1	0	0	0	obala
coastal	0	0	0	0	0	0	0	0	0	0	priobalni
coaster	0	0	0	0	0	0	0	0	0	0	podmetač
coat	0	0	0	0	0	0	0	0	0	0	kaput
coating	0	0	0	0	0	0	0	0	0	0	premazivanje
coax	0	0	0	0	0	0	0	0	0	1	coax
cobalt	0	0	0	0	0	0	0	0	0	0	kobalt
cobble	0	0	0	0	0	0	0	0	0	0	kaldrma
cobbler	0	0	0	0	0	0	0	0	0	0	postolar
cobra	0	0	0	1	0	0	0	0	0	0	kobra
cocaine	0	0	0	0	0	1	0	1	0	0	kokain
cock	0	0	0	0	0	0	0	0	0	0	cock
cockpit	0	0	0	0	0	0	0	0	0	0	kokpit
cocktail	0	0	0	0	0	0	0	0	0	0	koktel
cocoa	0	0	0	0	0	0	0	0	0	0	kakao
cocoon	0	0	0	0	0	0	0	0	0	0	cocoon
cod	0	0	0	0	0	0	0	0	0	0	cod
code	0	0	0	0	0	0	0	0	0	0	kod
codex	0	0	0	0	0	0	0	0	0	0	kodeks
codification	0	0	0	0	0	0	0	0	0	0	kodifikacija
codify	0	0	0	0	0	0	0	0	0	0	kodificirati
coefficient	0	0	0	0	0	0	0	0	0	0	koeficijent
coerce	1	0	1	1	0	1	0	0	0	0	prisiljavati
coercion	1	0	1	1	0	1	0	1	0	0	prinuda
coercive	0	0	0	0	0	0	0	0	0	0	prisilno
coexist	0	0	0	0	0	0	1	0	0	1	koegzistirati
coexistence	0	0	0	0	0	0	0	0	0	0	koegzistencija
coexisting	0	0	0	0	0	0	0	0	0	1	koegzistirajući
coffee	0	0	0	0	0	0	0	0	0	0	kafa
coffin	0	0	0	1	0	1	0	1	0	0	kovčeg
cog	0	0	0	0	0	0	0	0	0	0	cog
cogent	0	0	0	0	0	0	1	0	0	1	cogent
cognate	0	0	0	0	0	0	0	0	0	0	srodan
cognition	0	0	0	0	0	0	0	0	0	0	spoznaja
cognitive	0	0	0	0	0	0	1	0	0	0	kognitivni
cohabitation	0	0	0	0	0	0	0	0	0	0	kohabitacija
coherence	0	0	0	0	0	0	1	0	0	0	koherentnost
coherent	0	0	0	0	0	0	1	0	0	0	koherentan
cohesion	0	0	0	0	0	0	0	0	0	1	kohezija
cohesive	0	0	0	0	0	0	1	0	0	1	kohezivan
cohort	0	0	0	0	0	0	0	0	0	0	kohorta
coil	0	0	0	0	0	0	0	0	0	0	kalem
coiled	0	0	0	0	0	0	0	0	0	0	namotana
coin	0	0	0	0	0	0	0	0	0	0	novčić
coinage	0	0	0	0	0	0	0	0	0	0	kovanog novca
coincide	0	0	0	0	0	0	0	0	0	0	podudaraju
coincidence	0	0	0	0	0	0	0	0	1	0	slučajnost
coincident	0	0	0	0	0	0	0	0	0	0	slučajnost
coinciding	0	0	0	0	0	0	0	0	0	0	podudaranje
coke	0	0	0	0	0	0	0	0	0	0	koksa
cold	0	0	0	0	0	1	0	0	0	0	hladno
coldly	0	0	0	0	0	1	0	0	0	0	hladno
coldness	1	0	1	1	0	1	0	1	0	0	hladnoća
colic	0	0	0	0	0	1	0	0	0	0	colic
collaborator	0	0	0	0	0	0	0	0	0	1	saradnik
collapse	0	0	1	1	0	1	0	1	0	0	kolaps
collar	0	0	0	0	0	0	0	0	0	0	ovratnik
collate	0	0	0	0	0	0	0	0	0	0	collate
collateral	0	0	0	0	0	0	0	0	0	1	kolateral
collation	0	0	0	0	0	0	0	0	0	0	upoređivanje
colleague	0	0	0	0	0	0	0	0	0	0	kolega
collect	0	0	0	0	0	0	0	0	0	0	skupiti
collected	0	0	0	0	0	0	0	0	0	0	prikupljeno
collection	0	0	0	0	0	0	0	0	0	0	zbirka
collective	0	0	0	0	0	0	0	0	0	0	kolektivno
collectively	0	0	0	0	0	0	1	0	0	1	kolektivno
collector	0	0	0	0	0	0	0	0	0	0	kolekcionar
college	0	0	0	0	0	0	0	0	0	0	koledž
collegiate	0	0	0	0	0	0	0	0	0	0	kolegijalni
collide	0	0	0	0	0	0	0	0	0	0	sudaraju
collie	0	0	0	0	0	0	0	0	0	0	koli
collision	1	0	0	0	0	1	0	0	0	0	sudara
collocation	0	0	0	0	0	0	0	0	0	0	kolokacija
colloquial	0	0	0	0	0	0	0	0	0	0	kolokvijalni
collusion	1	0	1	1	0	1	0	1	0	0	dosluh
colon	0	0	0	0	0	0	0	0	0	0	debelo crijevo
colonel	0	0	0	0	0	0	1	0	0	1	pukovnik
colonial	0	0	0	0	0	0	0	0	0	0	kolonijalni
colony	0	0	0	0	0	0	0	0	0	0	kolonija
colophon	0	0	0	0	0	0	0	0	0	0	kolofon
color	0	0	0	0	0	0	0	0	0	0	boja
coloration	0	0	0	0	0	0	0	0	0	0	obojenost
colored	0	0	0	0	0	0	0	0	0	0	u boji
coloring	0	0	0	0	0	0	0	0	0	0	bojanje
colorless	0	0	0	0	0	0	0	0	0	0	bezbojan
colors	0	0	0	0	0	0	0	0	0	0	boje
colossal	0	0	0	0	0	0	1	0	0	0	kolosalno
colt	0	0	0	0	0	0	0	0	0	0	colt
column	0	0	0	0	0	0	0	0	0	0	kolona
columnar	0	0	0	0	0	0	0	0	0	0	columnar
coma	0	0	0	1	0	1	0	1	0	0	koma
comatose	0	0	0	1	0	1	0	1	0	0	koma
comb	0	0	0	0	0	0	0	0	0	0	comb
combat	1	0	0	1	0	1	0	0	0	0	combat
combatant	1	0	0	1	0	1	0	0	0	0	borac
combative	1	0	0	1	0	1	0	0	0	0	borbeni
combination	0	0	0	0	0	0	0	0	0	0	kombinacija
combinatorial	0	0	0	0	0	0	0	0	0	0	kombinatorski
combine	0	0	0	0	0	0	0	0	0	0	kombinovati
combined	0	0	0	0	0	0	0	0	0	0	kombinovano
combustible	0	0	0	0	0	0	0	0	0	0	zapaljiv
combustion	0	0	0	0	0	0	0	0	0	0	sagorijevanje
comedy	0	0	0	0	0	0	0	0	0	0	komedija
comet	0	0	0	0	0	0	0	0	0	0	kometa
comfort	0	1	0	0	1	0	1	0	0	1	udobnost
comforter	0	0	0	0	0	0	0	0	0	0	tješitelj
comic	0	0	0	0	0	0	0	0	0	0	comic
comical	0	0	0	0	0	0	0	0	0	0	komično
coming	0	1	0	0	0	0	0	0	0	0	dolazi
comma	0	0	0	0	0	0	0	0	0	0	zarez
command	0	0	0	0	0	0	0	0	0	0	komanda
commandant	0	0	0	0	0	0	1	0	0	1	komandant
commander	0	0	0	0	0	0	0	0	0	0	komandant
commanding	0	0	0	0	0	0	1	0	0	1	komandujući
commemorate	0	1	0	0	1	0	1	1	0	0	komemorirati
commemoration	0	1	0	0	1	0	1	0	0	0	komemoracija
commemorative	0	1	0	0	0	0	1	0	0	0	komemorativno
commence	0	0	0	0	0	0	0	0	0	0	započeti
commend	0	0	0	0	0	0	1	0	0	0	pohvaliti
commendable	0	0	0	0	1	0	1	0	0	1	pohvalno
commensurate	0	0	0	0	0	0	0	0	0	0	srazmjerno
comment	0	0	0	0	0	0	0	0	0	0	komentar
commentary	0	0	0	0	0	0	0	0	0	0	komentar
commentator	0	0	0	0	0	0	1	0	0	0	komentator
commerce	0	0	0	0	0	0	0	0	0	1	commerce
commercial	0	0	0	0	0	0	0	0	0	0	komercijalno
commissary	0	0	0	0	0	0	0	0	0	0	komesar
commission	0	0	0	0	0	0	0	0	0	1	provizija
commissioner	0	0	0	0	0	0	0	0	0	0	komesar
commit	0	0	0	0	0	0	0	0	0	0	počiniti
committal	0	0	0	0	0	1	0	1	0	0	posvećenost
committed	0	0	0	0	0	0	1	0	0	1	počinio
committee	0	0	0	0	0	0	0	0	0	1	komitet
commodity	0	0	0	0	0	0	0	0	0	0	roba
commodore	0	0	0	0	0	0	1	0	0	1	commodore
common	0	0	0	0	0	0	0	0	0	0	često
commonly	0	0	0	0	0	0	0	0	0	0	uobičajeno
commonplace	0	1	0	0	0	0	0	0	0	1	uobičajeno
commons	0	0	0	0	0	0	0	0	0	0	commons
commonwealth	0	0	0	0	0	0	1	0	0	1	Commonwealth
commotion	1	0	0	0	0	1	0	0	0	0	komešanje
commune	0	0	0	0	0	0	0	0	0	0	komuna
communicable	0	0	0	0	0	0	0	0	0	0	komunikabilan
communicate	0	0	0	0	0	0	1	0	0	1	komunicirati
communication	0	0	0	0	0	0	0	0	0	1	komunikacija
communicative	0	0	0	0	0	0	1	0	0	0	komunikativna
communion	0	0	0	0	1	0	1	0	0	1	pričest
communism	1	0	0	1	0	1	0	1	0	0	komunizam
communist	0	0	0	0	0	1	0	0	0	0	komunistički
community	0	0	0	0	0	0	1	0	0	0	zajednica
commutation	0	0	0	0	0	0	1	0	0	0	komutacija
commutative	0	0	0	0	0	0	0	0	0	0	komutativno
commute	0	0	0	0	0	0	1	0	0	0	commute
commuter	0	0	0	0	0	0	0	0	0	0	commuter
compact	0	0	0	0	0	0	0	0	0	1	kompaktan
compaction	0	0	0	0	0	0	0	0	0	0	zbijanje
compactness	0	0	0	0	0	0	0	0	0	0	kompaktnost
companion	0	0	0	0	1	0	1	0	0	1	pratilac
companionship	0	0	0	0	0	0	0	0	0	0	drustvo
company	0	0	0	0	0	0	0	0	0	0	kompanija
comparable	0	0	0	0	0	0	0	0	0	0	uporedivi
comparative	0	0	0	0	0	0	0	0	0	0	komparativni
comparatively	0	0	0	0	0	0	0	0	0	0	komparativno
comparison	0	0	0	0	0	0	0	0	0	0	poređenje
compartment	0	0	0	0	0	0	0	0	0	0	kupe
compass	0	0	0	0	0	0	0	0	0	1	kompas
compassion	0	0	0	1	0	0	1	0	0	0	saosećanje
compassionate	0	0	0	0	0	0	1	0	0	0	saosećajan
compatibility	0	0	0	0	0	0	1	0	0	0	kompatibilnost
compatible	0	0	0	0	0	0	1	0	0	0	kompatibilan
compel	0	0	0	0	0	0	0	0	0	0	prisiliti
compelled	0	0	0	0	0	0	0	0	0	0	prinuđen
compelling	0	0	0	0	0	0	1	0	0	0	uvjerljiv
compendium	0	0	0	0	0	0	0	0	0	0	compendium
compensate	0	1	0	0	1	0	1	0	1	1	nadoknaditi
compensation	0	0	0	0	0	0	0	0	0	0	kompenzacija
compensatory	0	0	0	0	0	0	1	0	0	0	kompenzacijski
competence	0	0	0	0	0	0	1	0	0	1	kompetencije
competency	0	0	0	0	0	0	1	0	0	1	kompetencije
competent	0	0	0	0	0	0	1	0	0	1	kompetentan
competition	0	1	0	0	0	1	0	0	0	0	konkurencija
competitive	0	0	0	0	0	0	0	0	0	0	konkurentan
competitor	0	0	0	0	0	0	0	0	0	0	takmičar
compilation	0	0	0	0	0	0	0	0	0	0	kompilacija
compile	0	0	0	0	0	0	0	0	0	0	kompajlirati
complacency	0	0	0	0	0	0	1	0	0	0	samozadovoljstvo
complacent	0	0	0	0	0	0	0	0	0	0	samozadovoljan
complain	1	0	0	0	0	1	0	1	0	0	žaliti se
complaint	1	0	0	0	0	1	0	0	0	0	pritužba
complement	0	1	0	0	1	0	1	0	1	1	dopuna
complementary	0	0	0	0	0	0	1	0	0	0	komplementarni
completed	0	0	0	0	0	0	0	0	0	0	završeno
completely	0	0	0	0	0	0	1	0	0	0	potpuno
completeness	0	0	0	0	0	0	1	0	0	0	potpunost
completing	0	1	0	0	1	0	1	0	0	0	dovršavanje
completion	0	1	0	0	1	0	1	0	0	0	završetak
complex	0	0	0	0	0	0	0	0	0	0	kompleks
complexed	0	0	0	0	0	1	0	0	0	0	iskompleksirano
complexion	0	0	0	0	0	0	0	0	0	0	ten
complexity	0	0	0	0	0	1	0	0	0	0	složenost
compliance	0	0	0	0	0	0	1	0	0	1	usklađenost
compliant	0	0	0	0	0	0	1	0	0	0	usklađen
complicate	1	0	0	0	0	1	0	0	0	0	komplikovati
complicated	0	0	0	0	0	1	0	0	0	0	komplikovano
complication	0	0	0	0	0	1	0	0	0	0	komplikacija
complicity	0	0	0	0	0	1	1	0	0	0	saučesništvo
compliment	0	1	0	0	1	0	1	0	1	1	kompliment
comply	0	0	0	0	0	0	0	0	0	0	pridržavati se
complying	0	0	0	0	0	0	0	0	0	0	u skladu
compo	0	0	0	0	0	0	0	0	0	0	compo
component	0	0	0	0	0	0	0	0	0	0	komponenta
compose	0	0	0	0	0	0	0	0	0	0	komponovati
composed	0	0	0	0	0	0	1	0	0	0	sastavljeno
composer	0	0	0	0	0	0	1	0	0	0	kompozitor
composite	0	0	0	0	0	0	0	0	0	0	kompozitni
composition	0	0	0	0	0	0	0	0	0	0	kompozicija
compost	0	0	1	0	0	1	0	0	0	0	kompost
composure	0	0	0	0	0	0	1	0	0	0	pribranost
compound	0	0	0	0	0	0	0	0	0	0	spoj
comprehend	0	0	0	0	0	0	1	0	0	0	shvatiti
comprehension	0	0	0	0	0	0	0	0	0	0	razumijevanje
comprehensive	0	0	0	0	0	0	1	0	0	0	sveobuhvatan
compress	1	0	0	0	0	0	0	0	0	0	komprimirati
compressed	0	0	0	0	0	0	0	0	0	0	komprimiran
compressible	0	0	0	0	0	0	0	0	0	0	kompresibilno
compression	0	0	0	0	0	0	0	0	0	0	kompresija
comprise	0	0	0	0	0	0	0	0	0	0	obuhvataju
compromise	0	0	0	0	0	0	0	0	0	0	kompromis
comptroller	0	0	0	0	0	0	0	0	0	1	kontrolor
compulsion	1	0	0	0	0	1	0	0	0	0	prisila
compulsory	0	0	0	0	0	1	0	0	0	0	obavezna
computable	0	0	0	0	0	0	0	0	0	0	izračunljiv
computation	0	0	0	0	0	0	0	0	0	0	računanje
compute	0	0	0	0	0	0	0	0	0	0	compute
computer	0	0	0	0	0	0	0	0	0	0	kompjuter
comrade	0	0	0	0	0	0	1	0	0	1	druže
con	0	0	0	0	0	0	0	0	0	0	con
concatenation	0	0	0	0	0	0	0	0	0	0	konkatenacija
concave	0	0	0	0	0	0	0	0	0	0	konkavna
conceal	0	0	0	0	0	1	0	1	0	0	sakriti
concealed	0	1	0	1	0	1	0	0	1	0	skriveno
concealment	1	1	0	1	0	1	0	0	0	0	prikrivanje
conceit	0	0	0	0	0	1	0	0	0	0	uobraženost
conceited	0	0	0	0	0	1	0	0	0	0	uobraženi
conceivable	0	0	0	0	0	0	0	0	0	0	zamislivo
concentrate	0	0	0	0	0	0	0	0	0	0	koncentrat
concentration	0	0	0	0	0	0	0	0	0	0	koncentracija
concentric	0	0	0	0	0	0	1	0	0	0	koncentrična
conception	0	0	0	0	0	0	0	0	0	0	koncepcija
concern	0	0	0	0	0	0	0	0	0	0	zabrinutost
concerned	0	0	0	1	0	0	0	1	0	0	zabrinuti
concert	0	0	0	0	0	0	0	0	0	0	koncert
concession	0	0	0	0	0	0	0	0	0	0	koncesija
concessional	0	0	0	0	0	0	0	0	0	0	koncesijski
concierge	0	0	0	0	0	0	0	0	0	0	concierge
conciliation	0	0	0	0	1	0	1	0	0	1	pomirenje
concise	0	0	0	0	0	0	0	0	0	0	koncizan
conclave	0	0	0	0	0	0	0	0	0	0	konklava
conclude	0	0	0	0	0	0	0	0	0	0	zaključiti
concluding	0	0	0	0	0	0	1	0	0	0	zaključivanje
conclusion	0	0	0	0	0	0	0	0	0	0	zaključak
concoction	0	0	0	0	0	0	0	0	0	0	izmišljotina
concomitant	0	0	0	0	0	0	0	0	0	0	istovremeni
concord	0	0	0	0	0	0	1	0	0	1	concord
concordance	0	0	0	0	0	0	1	0	0	1	podudarnost
concours	0	0	0	0	0	0	0	0	0	0	concours
concourse	0	0	0	0	0	0	0	0	0	0	concourse
concrete	0	0	0	0	0	0	0	0	0	0	beton
concurrence	0	0	0	0	0	0	0	0	0	0	podudarnost
concurrent	0	0	0	0	0	0	0	0	0	0	istovremeno
concurring	0	0	0	0	0	0	0	0	0	0	concurring
concussion	1	0	0	0	0	1	0	1	0	0	potres mozga
condemn	1	0	0	0	0	1	0	0	0	0	osuditi
condemnation	1	1	1	1	0	1	0	1	0	0	osuda
condensation	0	0	0	0	0	0	0	0	0	0	kondenzacije
condensed	0	0	0	0	0	0	0	0	0	0	kondenzovano
condescending	0	0	0	0	0	1	0	0	0	0	snishodljiv
condescension	1	0	1	0	0	1	0	1	0	0	snishodljivost
condiment	0	0	0	0	0	0	0	0	0	0	začin
condition	0	0	0	0	0	0	0	0	0	0	stanje
conditional	0	0	0	0	0	0	0	0	0	0	uslovno
conditionally	0	0	0	0	0	0	0	0	0	0	uslovno
conditioned	0	0	0	0	0	0	0	0	0	0	uslovljeno
conditions	0	0	0	0	0	0	0	0	0	0	uslovima
condolence	0	0	0	0	0	0	1	1	0	0	saučešće
condone	0	0	0	0	0	0	1	0	0	0	condone
conducive	0	0	0	0	0	0	1	0	0	0	pogodan
conduct	0	0	0	0	0	0	0	0	0	0	ponašanje
conduction	0	0	0	0	0	0	0	0	0	0	provodljivost
conductivity	0	0	0	0	0	0	1	0	0	0	provodljivost
conductor	0	0	0	0	0	0	0	0	0	0	kondukter
conduit	0	0	0	0	0	0	0	0	0	0	cijev
cone	0	0	0	0	0	0	0	0	0	0	kornet
confederate	0	0	0	0	0	0	1	0	0	1	konfederativan
confederation	0	0	0	0	0	0	0	0	0	0	konfederacija
confer	0	0	0	0	0	0	0	0	0	0	confer
conference	0	0	0	0	0	0	0	0	0	0	konferencija
confess	0	0	0	0	0	1	1	0	0	1	priznaj
confession	0	1	0	1	0	1	0	1	1	0	priznanje
confessional	0	0	0	1	0	0	0	0	0	1	ispovjedaonica
confessions	0	0	0	0	0	0	0	0	0	0	priznanja
confide	0	0	0	0	0	0	0	0	0	1	confide
confidence	0	0	0	1	1	0	1	0	0	1	samopouzdanje
confident	0	0	0	0	1	0	1	0	0	1	samouveren
confidential	0	0	0	0	0	0	0	0	0	1	povjerljivo
confidentially	0	0	0	0	0	0	0	0	0	1	povjerljivo
configuration	0	0	0	0	0	0	0	0	0	0	konfiguraciju
confine	1	0	0	1	0	1	0	1	0	0	ograničiti
confined	1	0	1	1	0	1	0	1	0	0	zatvoren
confinement	1	0	0	1	0	1	0	1	0	0	zatvaranje
confines	0	0	0	0	0	0	0	0	0	0	ograničava
confirm	0	0	0	0	0	0	0	0	0	0	potvrditi
confirmation	0	0	0	0	0	0	0	0	0	1	potvrdu
confirmatory	0	0	0	0	0	0	0	0	0	0	potvrdni
confirmed	0	0	0	0	0	0	1	0	0	1	potvrđeno
confiscate	1	0	0	0	0	1	0	1	0	0	konfiskati
confiscation	0	0	0	0	0	1	0	0	0	0	konfiskacija
conflagration	1	0	0	1	0	1	0	0	0	0	požar
conflict	1	0	0	1	0	1	0	1	0	0	sukoba
conflicting	0	0	0	0	0	1	0	0	0	0	konfliktno
confluence	0	0	0	0	0	0	0	0	0	0	konfluence
conformance	0	0	0	0	0	0	1	0	0	0	usklađenost
conformation	0	0	0	0	0	0	0	0	0	0	konformacija
conformity	0	0	0	0	0	0	0	0	0	1	udobnost
confound	0	0	0	0	0	1	0	0	0	0	zbuniti
confounded	0	0	0	0	0	1	0	0	0	0	zbunjen
confront	1	0	0	0	0	0	0	0	0	0	suočiti se
confuse	0	0	0	0	0	1	0	0	0	0	zbuniti
confusion	1	0	0	1	0	1	0	0	0	0	konfuzija
congenial	0	0	0	0	0	0	1	0	0	0	srodan
congenital	0	0	0	0	0	0	0	0	0	0	kongenitalno
congestion	0	0	0	0	0	1	0	0	0	0	zagušenja
conglomerate	0	0	0	0	0	0	0	0	0	1	konglomerat
conglomeration	0	0	0	0	0	0	0	0	0	0	konglomerat
congratulatory	0	0	0	0	1	0	1	0	0	0	čestitam
congregate	0	0	0	0	0	0	0	0	0	0	okupljati
congregation	0	0	0	0	0	0	1	0	0	1	kongregacija
congress	0	0	1	0	0	0	0	0	0	1	kongres
congressional	0	0	0	0	0	0	0	0	0	0	kongresni
congressman	0	0	0	0	0	0	0	0	0	1	kongresmen
congruence	0	0	0	0	0	0	1	0	0	1	kongruencija
conic	0	0	0	0	0	0	0	0	0	0	conic
conical	0	0	0	0	0	0	0	0	0	0	konusni
conjecture	0	1	0	0	0	0	0	0	0	0	pretpostavka
conjugal	0	0	0	0	0	0	0	0	0	0	bračni
conjugate	0	0	0	0	0	0	0	0	0	0	konjugirati
conjugation	0	0	0	0	0	0	0	0	0	0	konjugacija
conjunction	0	0	0	0	0	0	0	0	0	0	konjunkcija
conjunctive	0	0	0	0	0	0	0	0	0	0	konjunktiv
conjure	0	1	0	0	0	0	0	0	1	0	dočarati
conjuring	0	0	0	0	0	1	0	0	0	0	conjuring
connect	0	0	0	0	0	0	0	0	0	0	povezati
connected	0	0	0	0	0	0	0	0	0	0	povezan
connection	0	0	0	0	0	0	0	0	0	0	veza
connective	0	0	0	0	0	0	0	0	0	1	vezivni
connoisseur	0	0	0	0	1	0	1	0	0	1	poznavalac
conquer	0	0	0	0	0	0	0	0	0	0	osvojiti
conqueror	0	0	0	0	0	0	0	0	0	0	osvajač
conquest	1	0	0	1	0	1	0	0	0	0	osvajanje
conscience	0	0	0	0	0	0	1	0	0	1	savjest
conscientious	0	0	0	0	0	0	1	0	0	1	savjestan
consciousness	0	0	0	0	0	0	1	0	0	0	svijest
conscription	0	0	0	0	0	0	0	0	0	0	regrutacija
consecration	0	1	0	0	1	0	1	1	0	1	posvećenje
consecutive	0	0	0	0	0	0	0	0	0	0	uzastopno
consent	0	0	0	0	0	0	0	0	0	0	saglasnost
consenting	0	0	0	0	0	0	0	0	0	0	pristanak
consequence	0	0	0	0	0	0	0	0	0	0	posljedica
consequent	0	1	0	0	0	0	0	0	0	0	konsekventno
conservation	0	1	0	0	0	0	1	0	0	1	konzervacija
conservatism	0	0	0	0	0	0	0	0	0	0	konzervativizam
conservative	0	0	0	0	0	0	0	0	0	0	konzervativan
conservatory	0	0	0	0	0	0	0	0	0	0	konzervatorijum
conserve	0	0	0	0	0	0	1	0	0	0	konzervirati
considerable	0	0	0	0	0	0	1	0	0	0	značajan
considerate	0	0	0	0	0	0	1	0	0	1	obziran
consignee	0	0	0	0	0	0	0	0	0	0	primaoca
consignment	0	0	0	0	0	0	0	0	0	0	pošiljka
consistency	0	0	0	0	0	0	1	0	0	1	konzistentnost
consistent	0	0	0	0	0	0	0	0	0	0	dosljedan
consolation	0	0	0	0	0	0	0	0	0	0	utjeha
console	0	0	0	0	0	0	1	1	0	0	konzola
consolidate	0	0	0	0	0	0	0	0	0	0	konsolidovati
consolidation	0	0	0	0	0	0	0	0	0	0	konsolidacija
consonant	0	0	0	0	0	0	1	0	0	0	konsonant
consort	0	0	0	0	0	0	0	0	0	1	supruga
conspicuous	0	0	0	0	0	0	0	0	0	0	upadljivo
conspiracy	0	0	0	1	0	0	0	0	0	0	zavjera
conspirator	1	1	1	1	0	1	0	0	0	0	konspirator
conspire	0	0	0	1	0	1	0	0	0	0	zavjeru
constable	0	0	0	0	0	0	0	0	0	1	policajac
constancy	0	0	0	0	0	0	1	0	0	1	postojanost
constant	0	0	0	0	0	0	1	0	0	1	konstantan
constantly	0	0	0	0	0	0	0	0	0	1	stalno
constellation	0	0	0	0	0	0	0	0	0	0	sazviježđe
consternation	1	0	0	1	0	1	0	0	0	0	konsternacija
constipation	0	0	1	0	0	1	0	0	0	0	zatvor
constituent	0	0	0	0	0	0	0	0	0	0	sastavni
constituents	0	0	0	0	0	0	0	0	0	0	sastojci
constitute	0	0	0	0	0	0	0	0	0	1	konstituisati
constitution	0	0	0	0	0	0	0	0	0	0	ustav
constitutional	0	0	0	0	0	0	1	0	0	1	ustavne
constitutionality	0	0	0	0	0	0	0	0	0	0	ustavnost
constrain	0	0	0	1	0	1	0	0	0	0	ograničiti
constrained	0	0	0	0	0	1	0	0	0	0	sputan
constraint	1	0	0	1	0	1	0	1	0	0	ograničenje
construct	0	0	0	0	0	0	1	0	0	0	konstruisati
construction	0	0	0	0	0	0	0	0	0	0	izgradnja
construe	0	0	0	0	0	0	0	0	0	0	construe
consul	0	0	0	0	0	0	0	0	0	1	konzul
consult	0	0	0	0	0	0	0	0	0	1	konsultovati se
consultation	0	0	0	0	0	0	0	0	0	0	konsultacije
consume	0	0	0	0	0	0	0	0	0	0	konzumirati
consuming	0	0	0	0	0	0	0	0	0	0	konzumiranje
consummate	0	0	0	0	0	0	1	0	0	0	savršen
consummation	0	0	0	0	0	0	0	0	0	0	konzumacija
consumption	0	0	0	0	0	0	0	0	0	0	potrošnja
contact	0	0	0	0	0	0	1	0	0	0	kontakt
contagion	0	1	1	1	0	1	0	0	0	0	zaraza
contagious	0	0	1	1	0	1	0	0	0	0	zarazni
containment	0	0	0	0	0	0	0	0	0	0	zadržavanje
contaminate	0	0	1	0	0	1	0	0	0	0	kontaminirati
contaminated	0	0	1	1	0	1	0	1	0	0	kontaminiran
contamination	0	0	1	0	0	1	0	0	0	0	kontaminacije
contemplate	0	0	0	0	0	0	0	0	0	0	razmatrati
contemplation	0	0	0	0	0	0	1	0	0	0	kontemplacija
contemplative	0	0	0	0	0	0	0	0	0	0	kontemplativan
contemporaneous	0	0	0	0	0	0	0	0	0	0	istovremeni
contemporary	0	0	0	0	0	0	0	0	0	0	savremeno
contempt	1	0	1	1	0	1	0	0	0	0	prezir
contemptible	1	0	1	0	0	1	0	0	0	0	prezira
contemptuous	1	0	0	0	0	1	0	0	0	0	prezrivo
contending	0	0	0	0	0	0	0	0	0	0	nadmetanje
