English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Odia Word
domestic	0	0	0	0	0	0	0	0	0	0	ଘରୋଇ
domesticated	0	0	0	0	0	0	0	0	0	0	ଘରୋଇ
domestication	0	0	0	0	0	0	0	0	0	0	ଘରୋଇକରଣ
domicile	0	0	0	0	0	0	0	0	0	0	ବାସସ୍ଥାନ
domiciled	0	0	0	0	0	0	0	0	0	0	ବାସସ୍ଥାନ
dominance	0	0	0	0	0	0	0	0	0	0	ପ୍ରାଧାନ୍ୟ
dominant	0	0	0	1	0	1	0	0	0	0	ପ୍ରାଧାନ୍ୟ
dominate	1	0	0	1	0	1	1	0	0	0	ପ୍ରାଧାନ୍ୟ ଦିଅନ୍ତୁ |
dominating	0	0	0	0	0	0	0	0	0	0	ପ୍ରାଧାନ୍ୟ
domination	1	0	0	1	0	1	0	1	0	0	ଆଧିପତ୍ୟ
dominion	0	0	0	1	0	0	0	0	0	1	ଆଧିପତ୍ୟ
domino	0	0	0	0	0	0	0	0	0	0	ଡୋମିନୋ
don	0	0	0	0	0	0	1	0	0	1	don
donation	0	0	0	0	0	0	1	0	0	0	ଦାନ
donkey	0	0	1	0	0	1	0	0	0	0	ଗଧ
donor	0	0	0	0	0	0	0	0	0	0	ଦାତା
doodle	0	0	0	0	0	1	0	0	0	0	ଡୁଡଲ୍ |
doom	0	0	0	1	0	1	0	0	0	0	ବିନାଶ
doomed	0	0	0	1	0	1	0	1	0	0	ନିପାତ
doomsday	1	1	1	1	0	1	0	1	0	0	ଶେଷ ଦିନ
door	0	0	0	0	0	0	0	0	0	0	ଦ୍ୱାର
doorbell	0	0	0	0	0	0	0	0	0	0	କବାଟବେଲ୍ |
doorway	0	0	0	0	0	0	0	0	0	0	ଦ୍ୱାର
dormant	0	0	0	0	0	0	0	0	0	0	ସୁପ୍ତ
dormitory	0	0	0	0	0	0	0	0	0	0	ଛାତ୍ରାବାସ
dorsal	0	0	0	0	0	0	0	0	0	0	ଡୋର୍ସାଲ୍ |
dose	0	0	0	0	0	0	0	0	0	0	ଡୋଜ
dot	0	0	0	0	0	0	0	0	0	0	ବିନ୍ଦୁ
double	0	0	0	0	0	0	0	0	0	0	ଦୁଇଥର |
doubled	0	0	0	0	0	0	0	0	0	0	ଦ୍ୱିଗୁଣିତ |
doublet	0	0	0	0	0	0	0	0	0	0	ଦ୍ୱିଗୁଣିତ |
doubling	0	0	0	0	0	0	0	0	0	0	ଦ୍ୱିଗୁଣିତ
doubt	0	0	0	1	0	1	0	1	0	1	ସନ୍ଦେହ |
doubtful	0	0	0	0	0	1	0	0	0	0	ସନ୍ଦେହଜନକ |
doubting	0	0	0	0	0	1	0	0	0	0	ସନ୍ଦେହ
doubtless	0	0	0	0	0	0	1	0	0	1	ସନ୍ଦେହ ନାହିଁ |
douche	0	0	0	0	0	1	0	0	0	0	ଡୁଚେ
dough	0	0	0	0	0	0	0	0	0	0	ମଇଦା |
doughnut	0	0	0	0	0	0	0	0	0	0	ଦାନ
dour	0	0	0	0	0	1	0	0	0	0	dour
dove	0	1	0	0	1	0	1	0	0	1	କପୋତ
downcast	0	0	0	0	0	0	0	0	0	0	downcast
downfall	0	0	0	1	0	1	0	1	0	0	ପତନ
downhill	0	0	0	0	0	0	0	0	0	0	ତଳକୁ
downpour	0	0	0	0	0	0	0	0	0	0	ବର୍ଷା
downright	0	0	0	0	0	0	0	0	0	1	ସିଧା
downy	0	0	0	0	0	0	1	0	0	0	ତଳକୁ
dowry	0	0	0	0	0	0	0	0	0	0	ଯ ry ତୁକ
doze	0	0	0	0	0	0	0	0	0	0	ଡୋଜ୍
dozen	0	0	0	0	0	0	0	0	0	0	ଡଜନ
drab	0	0	0	0	0	1	0	1	0	0	drab
draft	0	1	0	0	0	0	0	0	0	0	ଡ୍ରାଫ୍ଟ
drag	0	0	0	0	0	0	0	0	0	0	ଡ୍ରାଗ୍
dragon	0	0	0	1	0	0	0	0	0	0	ଡ୍ରାଗନ୍
drain	0	0	0	0	0	0	0	0	0	0	ନାଳି
drainage	0	0	0	0	0	1	0	0	0	0	ଜଳ ନିଷ୍କାସନ
drained	0	0	0	0	0	0	0	0	0	0	ନିଷ୍କାସିତ
drake	0	0	0	0	0	0	0	0	0	0	ଡ୍ରକ
drama	0	0	0	0	0	0	0	0	0	0	ନାଟକ
dramatic	0	0	0	0	0	0	0	0	0	0	ନାଟକୀୟ
drape	0	0	0	0	0	0	0	0	0	0	ଡ୍ରାପ୍
drapery	0	0	0	0	0	0	0	0	0	0	ଡ୍ରାପେରୀ
drastic	0	0	0	0	0	0	0	0	0	0	କଠୋର
draught	0	0	0	0	0	0	0	0	0	0	ଡ୍ରାଫ୍ଟ
draw	0	0	0	0	0	0	0	0	0	0	ଡ୍ର
drawback	0	0	0	0	0	1	0	0	0	0	ଅସୁବିଧା
drawer	0	0	0	0	0	0	0	0	0	0	ଡ୍ରୟର
drawers	0	0	0	0	0	0	0	0	0	0	ଚିତ୍ରଗୁଡ଼ିକ
drawing	0	0	0	0	0	0	0	0	0	0	ଚିତ୍ରାଙ୍କନ
dread	0	1	0	1	0	1	0	0	0	0	ଭୟ
dreadful	1	1	1	1	0	1	0	1	0	0	ଭୟଭୀତ
dreadfully	0	0	1	1	0	1	0	1	1	0	ଭୟଭୀତ
dream	0	0	0	0	0	0	0	0	0	0	ସ୍ୱପ୍ନ
dreamer	0	0	0	0	0	0	0	0	0	0	ସ୍ୱପ୍ନକାର
dreaming	0	0	0	0	0	0	0	0	0	0	ସ୍ୱପ୍ନ ଦେଖିବା
dreamy	0	0	0	0	0	0	0	0	0	0	ସ୍ୱପ୍ନଦାୟକ |
dreary	0	0	0	0	0	1	0	1	0	0	ସ୍ୱପ୍ନ
dredge	0	0	0	0	0	0	0	0	0	0	ଡ୍ରେଜ୍
drenched	0	0	0	0	0	0	0	0	0	0	ପାଣି
dresser	0	0	0	0	0	0	0	0	0	0	ଡ୍ରେସର
dribble	0	0	0	0	0	0	0	0	0	0	ଡ୍ରିବଲ୍ |
dried	0	0	0	0	0	0	0	0	0	0	ଶୁଖିଗଲା |
drier	0	0	0	0	0	0	0	0	0	0	ଶୁଖୁଆ |
drift	0	0	0	0	0	0	0	0	0	0	drift
drifted	0	0	0	0	0	0	0	0	0	0	ଡ୍ରିଫ୍ଟ
drill	0	0	0	0	0	0	0	0	0	0	ଡ୍ରିଲ୍
drink	0	0	0	0	0	0	0	0	0	0	ପିଅ |
drinking	0	0	0	0	0	1	0	0	0	0	ପିଇବା
drip	0	0	0	0	0	0	0	0	0	0	ଡ୍ରପ୍
dripping	0	0	0	0	0	0	0	0	0	0	ବୁନ୍ଦା
drivel	0	0	1	0	0	1	0	0	0	0	ଡ୍ରାଇଭ୍
driver	0	0	0	0	0	0	0	0	0	0	ଡ୍ରାଇଭର |
driveway	0	0	0	0	0	0	0	0	0	0	ଡ୍ରାଇୱେ
drizzle	0	0	0	0	0	0	0	0	0	0	izz ିପି .ିପି
droll	0	0	0	0	0	0	0	0	0	0	ଡ୍ରୋଲ୍
drone	0	0	0	0	0	1	0	0	0	0	ଡ୍ରୋନ୍
drool	0	0	1	0	0	0	0	0	0	0	ଡ୍ରୋଲ୍ |
drooping	0	0	0	0	0	1	0	0	0	0	ଡ୍ରପ୍
drop	0	0	0	0	0	0	0	0	0	0	ଡ୍ରପ୍
droplet	0	0	0	0	0	0	0	0	0	0	ବୁନ୍ଦା
drought	0	0	0	0	0	1	0	0	0	0	ମରୁଡ଼ି
drove	0	0	0	0	0	0	0	0	0	0	ଗାଡି ଚଳାଇଲେ |
drown	0	0	0	1	0	1	0	1	0	0	ବୁଡ଼ିଯିବା
drowsiness	0	0	0	0	0	1	0	0	0	0	ନିଦ୍ରା
drowsy	0	0	0	0	0	0	0	0	0	0	ନିଦ୍ରା
drudgery	0	0	0	0	0	1	0	0	0	0	ଦୁ ud ଖ
drug	0	0	0	0	0	0	0	0	0	0	ଡ୍ରଗ୍
drugged	0	0	0	0	0	0	0	1	0	0	ଡ୍ରଗ୍
drugstore	0	0	0	0	0	0	0	0	0	0	drug ଷଧ ଦୋକାନ
druid	0	0	0	0	0	0	0	0	0	0	druid
drum	0	0	0	0	0	0	0	0	0	0	ଡ୍ରମ୍
drummer	0	0	0	0	0	0	0	0	0	0	ଡ଼୍ରାମର
drumming	0	0	0	0	0	0	0	0	0	0	ଡ଼୍ରମିଂ
drunken	0	0	1	0	0	1	0	0	0	0	ମଦ୍ୟପ
drunkenness	0	0	0	0	0	1	0	0	0	0	ମଦ୍ୟପାନ
dry	0	0	0	0	0	0	0	0	0	0	ଶୁଖିଲା |
dryness	0	0	0	0	0	0	0	0	0	0	ଶୁଷ୍କତା
dual	0	0	0	0	0	0	0	0	0	0	ଡୁଆଲ୍ |
dualism	0	0	0	0	0	0	0	0	0	0	ଦ୍ୱିପାକ୍ଷିକତା |
duality	0	0	0	0	0	0	0	0	0	0	ଦ୍ୱିପାକ୍ଷିକତା |
dub	0	0	0	0	0	0	0	0	0	0	ଡବ୍
dubious	0	0	0	1	0	1	0	0	0	1	ସନ୍ଦେହଜନକ |
ducking	0	0	0	0	0	0	0	0	0	0	ଡାକୁ
duct	0	0	0	0	0	0	0	0	0	0	ନଳୀ
ductile	0	0	0	0	0	0	0	0	0	0	ନକ୍ଷତ୍ର
duds	0	0	0	0	0	0	0	0	0	0	duds
due	0	0	0	0	0	0	0	0	0	0	ଦେୟ
duel	1	1	0	1	0	0	0	0	0	0	duel
dues	0	0	0	0	0	0	0	0	0	0	ଦେୟ
duet	0	0	0	0	0	0	1	0	0	0	ଯୁଗଳ
dugout	0	0	0	0	0	0	0	0	0	0	ଖୋଳ
duke	0	0	0	0	0	0	1	0	0	0	ଡ୍ୟୁକ୍
dull	0	0	0	0	0	1	0	1	0	0	କୁଣ୍ଠିତ
dumb	0	0	0	0	0	1	0	0	0	0	ମୁକ
dummy	0	0	0	0	0	1	0	0	0	0	ଡମି
dump	0	0	0	0	0	0	0	0	0	0	ଡମ୍ପିଂ
dumps	1	0	0	0	0	1	0	1	0	0	ଡମ୍ପିଂ
dun	0	0	0	0	0	1	0	0	0	0	ଡନ୍
dune	0	0	0	0	0	0	0	0	0	0	ଡ୍ୟୁନ୍
dung	0	0	1	0	0	0	0	0	0	0	ଗୋବର
dungeon	0	0	0	1	0	1	0	0	0	0	ଦୁର୍ଗ
duo	0	0	0	0	0	0	0	0	0	0	ଯୋଡ଼ି
dupe	1	0	0	0	0	1	0	0	0	0	ନକଲି
duplex	0	0	0	0	0	0	0	0	0	0	ଡୁପ୍ଲେକ୍ସ |
duplicate	0	0	0	0	0	0	0	0	0	0	ନକଲ
duplication	0	0	0	0	0	0	0	0	0	0	ନକଲ
duplicity	1	0	0	0	0	1	0	0	0	0	ନକଲତା |
durability	0	0	0	0	0	0	1	0	0	1	ସ୍ଥାୟୀତ୍ୱ
durable	0	0	0	0	0	0	1	0	0	1	ସ୍ଥାୟୀ
duration	0	0	0	0	0	0	0	0	0	0	ଅବଧି
duress	1	0	1	1	0	1	0	1	0	0	ସ୍ଥିରତା
dusk	0	0	0	0	0	0	0	0	0	0	ସନ୍ଧ୍ୟା
dusky	0	0	0	0	0	0	0	0	0	0	ସନ୍ଧ୍ୟା
dust	0	0	0	0	0	1	0	0	0	0	ଧୂଳି
duster	0	0	0	0	0	0	0	0	0	0	ଧୂଳି
dusty	0	0	0	0	0	0	0	0	0	0	ଧୂଳି
dutiful	0	1	0	0	0	0	1	0	0	1	କର୍ତ୍ତବ୍ୟ
dwarf	0	0	0	0	0	0	0	0	0	0	ବଧୂ
dwarfed	0	0	0	1	0	1	0	1	0	0	ବଧୂ
dwell	0	0	0	0	0	0	0	0	0	0	ବାସ କର
dweller	0	0	0	0	0	0	0	0	0	0	ନିବାସୀ
dwelling	0	0	0	0	0	0	0	0	0	0	ବାସସ୍ଥାନ
dye	0	0	0	0	0	0	0	0	0	0	ରଙ୍ଗ
dying	1	0	1	1	0	1	0	1	0	0	ମରୁଥିବା
dyke	0	0	0	0	0	0	0	0	0	0	ଡାଇକ୍
dynamic	0	0	0	0	0	0	0	0	1	0	ଗତିଶୀଳ |
dynamical	0	0	0	0	0	0	0	0	0	0	ଗତିଶୀଳ |
dynamics	0	0	0	0	0	0	0	0	0	0	ଗତିଶୀଳତା |
dynamite	0	0	0	0	0	0	0	0	0	0	ଡାଇନାମାଇଟ୍ |
dynasty	0	0	0	0	0	0	0	0	0	0	ରାଜବଂଶ
dysentery	0	0	1	0	0	1	0	1	0	0	ଡିଜେଣ୍ଟେରୀ |
dyspepsia	0	0	0	0	0	0	0	0	0	0	ଡିସପେସିଆ |
eager	0	1	0	0	1	0	1	0	1	1	ଆଗ୍ରହୀ
eagerness	0	1	0	0	1	0	1	0	0	1	ଆଗ୍ରହ
eagle	0	0	0	0	0	0	0	0	0	1	ଇଗଲ
ear	0	0	0	0	0	0	0	0	0	0	କାନ
earl	0	0	0	0	0	0	1	0	0	0	କର୍ଣ୍ଣ
earlier	0	0	0	0	0	0	0	0	0	0	ପୂର୍ବରୁ
early	0	0	0	0	0	0	0	0	0	0	ଶୀଘ୍ର
earn	0	0	0	0	0	0	1	0	0	0	ରୋଜଗାର କର |
earnest	0	0	0	0	0	0	1	0	0	0	ଆନ୍ତରିକ
earnestly	0	0	0	0	0	0	1	0	0	0	ଆନ୍ତରିକତାର ସହିତ |
earnestness	0	0	0	0	0	0	1	0	0	0	ଆନ୍ତରିକତା
earnings	0	0	0	0	0	0	0	0	0	0	ରୋଜଗାର
earring	0	0	0	0	0	0	0	0	0	0	କାନଫୁଲ
earshot	0	0	0	0	0	0	0	0	0	0	କାନଫୁଲ
earth	0	0	0	0	0	0	0	0	0	0	ପୃଥିବୀ
earthenware	0	0	0	0	0	0	0	0	0	0	ମାଟିପାତ୍ର
earthly	0	0	0	0	0	0	0	0	0	0	ପାର୍ଥିବ
earthquake	1	0	0	1	0	1	0	1	1	0	ଭୂକମ୍ପ
earthy	0	0	0	0	0	0	0	0	0	0	ପୃଥିବୀ
ease	0	0	0	0	0	0	1	0	0	0	ସହଜ
easel	0	0	0	0	0	0	0	0	0	0	ଇଜେଲ୍ |
easement	0	0	0	0	0	0	1	0	0	0	ସହଜ
easily	0	0	0	0	0	0	0	0	0	0	ସହଜରେ |
easy	0	0	0	0	0	0	0	0	0	0	ସହଜ
easygoing	0	0	0	0	0	0	1	0	0	0	ଠିକ୍ ଚାଲିଛି
eat	0	0	0	0	0	0	1	0	0	0	ଖାଅ
eating	0	0	0	0	0	0	0	0	0	0	ଖାଇବା
eavesdropping	0	0	0	0	0	1	0	0	0	0	ଶୁଣିବା
ebb	0	0	0	0	0	0	0	0	0	0	ଅବନତି
ebony	0	0	0	0	0	0	0	0	0	0	ଇବୋନି |
eccentric	0	0	0	0	0	0	0	0	0	0	ବିଚିତ୍ର
eccentricity	0	0	0	0	0	0	0	0	0	0	ବିଚିତ୍ରତା
ecclesiastical	0	0	0	0	0	0	0	0	0	0	ଉପାସକ
echo	0	0	0	0	0	0	0	0	0	0	ଇକୋ
eclectic	0	0	0	0	0	0	0	0	0	0	ଇଲେକ୍ଟିକ୍ |
eclipse	0	0	0	0	0	0	0	0	0	0	ଚନ୍ଦ୍ରଗ୍ରହଣ
ecliptic	0	0	0	0	0	0	0	0	0	0	ଚନ୍ଦ୍ରଗ୍ରହଣ
economical	0	0	0	0	0	0	0	0	0	0	ଅର୍ଥନ ical ତିକ |
economics	0	0	0	0	0	0	0	0	0	0	ଅର୍ଥନୀତି
economy	0	0	0	0	0	0	0	0	0	1	ଅର୍ଥନୀତି
ecstasy	0	1	0	0	1	0	1	0	0	0	ଆନନ୍ଦ
ecstatic	0	1	0	0	1	0	1	0	1	0	ଆନନ୍ଦିତ |
ecumenical	0	0	0	0	0	0	0	0	0	0	ଇକ୍ୟୁମେନିକାଲ୍ |
eddy	0	0	0	0	0	0	0	0	0	0	ଏଡି
edge	0	0	0	0	0	0	0	0	0	0	ଧାର
edging	0	0	0	0	0	0	0	0	0	0	ଧାର
edible	0	0	0	0	0	0	0	0	0	0	ଖାଇବା ଯୋଗ୍ୟ |
edict	0	0	0	1	0	1	0	0	0	0	ନିର୍ଦ୍ଦେଶ
edification	0	1	0	0	1	0	1	0	0	1	ସଂଶୋଧନ
edifice	0	0	0	0	0	0	0	0	0	0	edifice
edit	0	0	0	0	0	0	0	0	0	0	ସମ୍ପାଦନ କରନ୍ତୁ |
edition	0	1	0	0	0	0	0	0	0	0	ସଂସ୍କରଣ
editor	0	0	0	0	0	0	0	0	0	0	ସମ୍ପାଦକ
editorial	0	0	0	0	0	0	0	0	0	0	ସମ୍ପାଦକୀୟ
educate	0	0	0	0	0	0	1	0	0	0	ଶିକ୍ଷିତ କର |
educated	0	0	0	0	0	0	1	0	0	0	ଶିକ୍ଷିତ
education	0	0	0	0	0	0	0	0	0	0	ଶିକ୍ଷା
educational	0	0	0	0	0	0	1	0	0	1	ଶିକ୍ଷଣୀୟ |
eel	0	0	0	1	0	0	0	0	0	0	ଇଲ୍
effect	0	0	0	0	0	0	0	0	0	0	ପ୍ରଭାବ
effective	0	0	0	0	0	0	1	0	0	1	ପ୍ରଭାବଶାଳୀ
effects	0	0	0	0	0	0	0	0	0	0	ପ୍ରଭାବ
effectual	0	0	0	0	0	0	0	0	0	0	ପ୍ରଭାବଶାଳୀ
effectually	0	0	0	0	0	0	0	0	0	0	ପ୍ରକୃତରେ
effectuate	0	0	0	0	0	0	0	0	0	0	ପ୍ରଭାବ
effeminate	0	0	0	0	0	1	0	0	0	0	ପ୍ରଭାବଶାଳୀ
efficacious	0	0	0	0	0	0	0	0	0	0	ପ୍ରଭାବଶାଳୀ
efficacy	0	0	0	0	0	0	1	0	0	0	ଫଳପ୍ରଦତା
efficiency	0	0	0	0	0	0	1	0	0	0	ଦକ୍ଷତା
efficient	0	1	0	0	0	0	1	0	0	1	ଦକ୍ଷ
effigy	1	0	0	0	0	0	0	0	0	0	ପ୍ରଭାବଶାଳୀ
effort	0	0	0	0	0	0	1	0	0	0	ପ୍ରୟାସ
effusion	0	0	0	0	0	0	0	0	0	0	ଇଫ୍ୟୁଜନ୍
egg	0	0	0	0	0	0	0	0	0	0	ଅଣ୍ଡା
ego	0	0	0	0	0	0	0	0	0	0	ଅହଂକାର
egotistical	0	0	1	0	0	1	0	0	0	0	ଅହଂକାର
egregious	1	0	1	0	0	1	0	0	0	0	ଉଦାହରଣ
egress	0	0	0	0	0	0	0	0	0	0	egress
eighth	0	0	0	0	0	0	0	0	0	0	ଅଷ୍ଟମ
eighty	0	0	0	0	0	0	0	0	0	0	ଅଶୀ
ejaculate	0	0	0	0	0	0	0	0	0	0	ବହିଷ୍କାର
ejaculation	0	1	0	0	1	0	1	0	1	1	ବହିଷ୍କାର
eject	0	0	0	0	0	1	0	0	0	0	ନିର୍ଗତ
ejection	0	0	0	0	0	1	0	0	0	0	ନିର୍ବାହ
elaborate	0	0	0	0	0	0	0	0	0	0	ବିସ୍ତୃତ
elaboration	0	0	0	0	0	0	1	0	0	0	ବିସ୍ତାର
elan	0	0	0	0	0	0	0	0	0	0	elan
elapse	0	0	0	0	0	0	0	0	0	0	ବିଲୋପ
elapsed	0	0	0	0	0	0	0	0	0	0	ବିତିଗଲା
elastic	0	0	0	0	0	0	0	0	0	0	ଇଲାଷ୍ଟିକ୍ |
elasticity	0	0	0	0	0	0	0	0	0	0	ନମନୀୟତା
elated	0	0	0	0	1	0	1	0	0	0	ଆନନ୍ଦିତ |
elbow	1	0	0	0	0	0	0	0	0	0	କୋଣ
eld	0	0	0	0	0	0	0	0	0	0	ବଡ
elder	0	0	0	0	0	0	1	0	0	1	ପ୍ରାଚୀନ
elders	0	0	0	0	0	0	1	0	0	1	ପ୍ରାଚୀନମାନେ
eldest	0	0	0	0	0	0	0	0	0	0	ଜ୍ୟେଷ୍ଠ
elect	0	0	0	0	0	0	1	0	0	1	ମନୋନୀତ
election	0	0	0	0	0	0	0	0	0	0	ନିର୍ବାଚନ
elector	0	0	0	0	0	0	0	0	0	0	ଚୟନକର୍ତ୍ତା |
electorate	0	0	0	0	0	0	0	0	0	1	ଚୟନକର୍ତ୍ତା |
electric	0	0	0	0	1	0	1	0	1	0	ବ electric ଦ୍ୟୁତିକ
electricity	0	0	0	0	0	0	1	0	0	0	ବିଦ୍ୟୁତ୍
elegance	0	1	0	0	1	0	1	0	0	1	ଶୋଭା
elegant	0	0	0	0	1	0	1	0	0	0	ସୁନ୍ଦର
element	0	0	0	0	0	0	0	0	0	0	ଉପାଦାନ
elementary	0	0	0	0	0	0	0	0	0	0	ପ୍ରାଥମିକ
elements	0	0	0	0	0	0	0	0	0	0	ଉପାଦାନଗୁଡିକ
elephant	0	0	0	0	0	0	0	0	0	0	ହାତୀ
elevate	0	0	0	0	0	0	0	0	0	0	ଉଚ୍ଚ କର
elevation	0	1	0	1	1	0	1	0	0	1	ଉଚ୍ଚତା
elevator	0	0	0	0	0	0	0	0	0	0	ଲିଫ୍ଟ
eleven	0	0	0	0	0	0	0	0	0	0	ଏକାଦଶ
eleventh	0	0	0	0	0	0	0	0	0	0	ଏକାଦଶ
elf	1	0	1	1	0	0	0	0	0	0	elf
elicit	0	0	0	0	0	0	0	0	0	0	ନକଲ
eligible	0	0	0	0	0	0	1	0	0	0	ଯୋଗ୍ୟ
elimination	1	0	1	1	0	1	0	1	0	0	ବିଲୋପ
elite	0	1	0	0	1	0	1	0	0	1	ଅଭିଜିତ
elk	0	0	0	0	0	0	0	0	0	0	ଏଲ୍
ell	0	0	0	0	0	0	0	0	0	0	ଏଲ୍
ellipse	0	0	0	0	0	0	0	0	0	0	ଏଲିପ୍ସ
ellipsis	0	0	0	0	0	0	0	0	0	0	ଏଲିପ୍ସିସ୍
ellipsoid	0	0	0	0	0	0	0	0	0	0	ଏଲିପସଏଡ୍ |
elliptic	0	0	0	0	0	0	0	0	0	0	ଏଲିପଟିକ୍ |
elliptical	0	0	0	0	0	0	0	0	0	0	ବ lip ଶିଷ୍ଟ୍ୟ
elongate	0	0	0	0	0	0	0	0	0	0	ବିସ୍ତାର
elongation	0	0	0	0	0	0	0	0	0	0	ବିସ୍ତାର
eloquence	0	0	0	0	0	0	1	0	0	0	ବାକ୍ୟ
eloquent	0	0	0	0	0	0	1	0	0	0	ବକ୍ତବ୍ୟ
elucidate	0	0	0	0	0	0	1	0	0	1	elucidate
elucidation	0	0	0	0	0	0	0	0	0	0	ବର୍ଣ୍ଣନା
elude	0	0	0	0	0	0	0	0	0	0	elude
elusive	0	0	0	0	0	1	0	0	1	0	ଅବହେଳିତ |
emaciated	0	0	0	1	0	1	0	1	0	0	ଦୁର୍ବଳ
emanate	0	0	0	0	0	0	0	0	0	0	emanate
emancipation	0	1	0	0	1	0	1	0	0	0	ମୁକ୍ତି
embankment	0	0	0	0	0	0	0	0	0	0	ବନ୍ଧ ବନ୍ଧ
embargo	0	0	0	0	0	1	0	0	0	0	ପ୍ରତିବନ୍ଧକ |
embark	0	0	0	0	0	0	0	0	0	0	ଆରମ୍ଭ କର
embarrass	0	0	0	0	0	1	0	1	0	0	ଲଜ୍ଜାଜନକ |
embarrassing	0	0	0	0	0	1	0	0	0	0	ଲଜ୍ଜାଜନକ |
embarrassment	0	0	0	1	0	1	0	1	1	0	ଲଜ୍ଜା
embassy	0	0	0	0	0	0	0	0	0	0	ଦୂତାବାସ
embed	0	0	0	0	0	0	0	0	0	0	ଏମ୍ବେଡ୍
embellish	0	0	0	0	0	0	0	0	0	0	ସଜାଇବା |
embellishment	0	0	0	0	0	0	0	0	0	0	ଅଳଙ୍କାର |
embers	0	0	0	0	0	0	0	0	0	0	embers
embezzlement	0	0	0	0	0	1	0	0	0	0	ଅର୍ଥ ହଡପ
emblem	0	0	0	0	0	0	0	0	0	0	ପ୍ରତୀକ
emblematic	0	0	0	0	0	0	0	0	0	0	ପ୍ରତୀକ
embodiment	0	0	0	0	0	0	0	0	0	0	ଆବିଷ୍କାର
embolism	0	0	0	1	0	1	0	1	0	0	embolism
embossed	0	0	0	0	0	0	0	0	0	0	ଆବିଷ୍କୃତ |
embrace	0	1	0	0	1	0	1	0	1	1	ଆଲିଙ୍ଗନ କର
embroidered	0	0	0	0	0	0	0	0	0	0	ଏମ୍ବ୍ରୋଡେଡ୍ |
embroidery	0	0	0	0	0	0	0	0	0	0	କ ro ଶଳ
embroiled	0	0	0	0	0	1	0	0	0	0	ଆବଦ୍ଧ
embryo	0	0	0	0	0	0	0	0	0	0	ଭ୍ରୁଣ
embryonic	0	0	0	0	0	0	0	0	0	0	ଭ୍ରୁଣ
emerald	0	0	0	0	0	0	0	0	0	0	ମୃତ୍ତିକା
emerge	0	0	0	0	0	0	0	0	0	0	ଉଭା ହୁଅ
emergence	0	0	0	0	0	0	0	0	0	0	ଆବିର୍ଭାବ
emergency	0	0	0	1	0	1	0	1	1	0	ଜରୁରୀକାଳୀନ ପରିସ୍ଥିତି
emeritus	0	0	0	0	0	0	1	0	0	0	ଉତ୍ପତ୍ତି
emigrate	0	0	0	0	0	0	0	0	0	0	ସ୍ଥାନାନ୍ତର କରନ୍ତୁ |
emigration	0	0	0	0	0	0	0	0	0	0	ସ୍ଥାନାନ୍ତରଣ
eminence	0	0	0	0	0	0	1	0	0	1	ପ୍ରତିଷ୍ଠା
eminent	0	0	0	0	0	0	1	0	0	0	ପ୍ରତିଷ୍ଠିତ
eminently	0	0	0	0	0	0	1	0	0	0	ମୁଖ୍ୟତ
emir	0	0	0	0	0	0	1	0	0	0	ଆମୀର
emission	0	0	0	0	0	0	0	0	0	0	ନିର୍ଗମନ
emit	0	0	0	0	0	0	0	0	0	0	ନିର୍ଗତ
emotion	0	0	0	0	0	0	0	0	0	0	ଭାବନା
emotional	0	0	0	0	0	0	0	0	0	0	ଭାବପ୍ରବଣ
emotive	0	0	0	0	0	0	0	0	0	0	ଭାବପ୍ରବଣ
empathy	0	0	0	0	0	0	1	0	0	0	ସହାନୁଭୂତି
emperor	0	0	0	0	0	0	0	0	0	0	ସମ୍ରାଟ
emphasis	0	0	0	0	0	0	0	0	0	0	ଗୁରୁତ୍ୱ
emphasize	0	0	0	0	0	0	0	0	0	1	ଜୋର ଦିଅନ୍ତୁ |
emphatic	0	0	0	0	0	0	0	0	0	0	ଜୋରଦାର
empire	0	0	0	0	0	0	0	0	0	0	ସାମ୍ରାଜ୍ୟ
empirical	0	0	0	0	0	0	0	0	0	0	ପରୀକ୍ଷାମୂଳକ |
empiricism	0	0	0	0	0	0	0	0	0	0	ସାମ୍ରାଜ୍ୟବାଦ |
employ	0	0	0	0	0	0	0	0	0	1	ନିଯୁକ୍ତି
employer	0	0	0	0	0	0	0	0	0	0	ନିଯୁକ୍ତିଦାତା |
employment	0	0	0	0	0	0	0	0	0	0	ରୋଜଗାର
emporium	0	0	0	0	0	0	0	0	0	0	ଏମ୍ପୋରିୟମ୍ |
empower	0	0	0	0	0	0	1	0	0	0	ସଶକ୍ତିକରଣ
empress	0	0	0	0	0	0	0	0	0	0	ସମ୍ରାଟ
emptiness	0	0	0	0	0	0	0	1	0	0	ଶୂନ୍ୟତା
emption	0	0	0	0	0	0	0	0	0	0	ଏମ୍ସନ୍
empty	0	0	0	0	0	0	0	0	0	0	ଖାଲି
emulate	0	0	0	0	0	0	1	0	0	0	ଅନୁକରଣ କର
emulsion	0	0	0	0	0	0	0	0	0	0	ଏମୁଲେସନ |
enable	0	0	0	0	0	0	1	0	0	1	ସକ୍ଷମ କରନ୍ତୁ |
enablement	0	0	0	0	0	0	1	0	0	1	ସାମର୍ଥ୍ୟ
enact	0	0	0	0	0	0	0	0	0	0	ପ୍ରଣୟନ କରନ୍ତୁ |
