English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Gujarati Word
censure	0	0	0	0	0	1	0	0	0	0	નિંદા
census	0	0	0	0	0	0	0	0	0	0	વસ્તી ગણતરી
cent	0	0	0	0	0	0	0	0	0	0	ટકા
centenary	0	0	0	0	0	0	0	0	0	0	શતાબ્દી
centennial	0	0	0	0	0	0	0	0	0	0	શતાબ્દી
center	0	0	0	0	0	0	1	0	0	1	કેન્દ્ર
centimeter	0	0	0	0	0	0	0	0	0	0	સેન્ટીમીટર
central	0	0	0	0	0	0	0	0	0	0	કેન્દ્રીય
centrality	0	0	0	0	0	0	0	0	0	0	કેન્દ્રિયતા
centralization	0	0	0	0	0	0	0	0	0	0	કેન્દ્રીકરણ
centralize	0	0	0	0	0	0	0	0	0	0	કેન્દ્રીયકરણ
centrally	0	0	0	0	0	0	0	0	0	0	કેન્દ્રિય રીતે
centrifugal	0	0	0	0	0	0	0	0	0	0	કેન્દ્રત્યાગી
centrifuge	0	0	0	0	0	0	0	0	0	0	સેન્ટ્રીફ્યુજ
centurion	0	0	0	0	0	0	1	0	0	0	સેન્ચ્યુરીયન
century	0	0	0	0	0	0	0	0	0	0	સદી
ceramics	0	0	0	0	0	0	0	0	0	0	સિરામિક્સ
cereal	0	0	0	0	0	0	0	0	0	0	અનાજ
cereals	0	0	0	0	0	0	0	0	0	0	અનાજ
cerebral	0	0	0	0	0	0	1	0	0	0	મગજ
ceremonial	0	0	0	0	0	0	0	0	0	0	ઔપચારિક
ceremony	0	0	0	0	1	0	1	0	1	0	સમારંભ
certainty	0	0	0	0	0	0	1	0	0	0	નિશ્ચિતતા
certificate	0	0	0	0	0	0	0	0	0	0	પ્રમાણપત્ર
certify	0	0	0	0	0	0	0	0	0	1	પ્રમાણિત કરો
cess	0	0	1	0	0	1	0	0	0	0	ઉપકર
cessation	0	0	0	0	0	1	0	0	0	0	સમાપ્તિ
chaff	1	0	0	1	0	1	0	0	0	0	ભુસ
chafing	0	0	0	0	0	1	0	0	0	0	ચાફિંગ
chagrin	0	0	1	0	0	1	0	1	0	0	ચીડ
chain	0	0	0	0	0	0	0	0	0	0	સાંકળ
chair	0	0	0	0	0	0	0	0	0	0	ખુરશી
chairman	0	0	0	0	0	0	1	0	0	1	અધ્યક્ષ
chairperson	0	0	0	0	0	0	0	0	0	0	અધ્યક્ષ
chairwoman	0	0	0	0	0	0	1	0	0	1	અધ્યક્ષ
chaise	0	0	0	0	0	0	0	0	0	0	પીછો
chalet	0	0	0	0	0	0	0	0	0	0	રસ્તાની મુતરડી
chalice	0	0	0	0	0	0	0	0	0	0	ચાસ
chalk	0	0	0	0	0	0	0	0	0	0	ચાક
challenge	1	0	0	1	0	1	0	0	0	0	પડકાર
chamber	0	0	0	0	0	0	0	0	0	0	ચેમ્બર
chambers	0	0	0	0	0	0	0	0	0	0	ચેમ્બર
chameleon	0	0	0	0	0	0	0	0	0	0	કાચંડો
champagne	0	0	0	0	0	0	0	0	0	0	શેમ્પેઈન
champion	0	1	0	0	1	0	1	0	0	1	ચેમ્પિયન
chance	0	0	0	0	0	0	0	0	1	0	તક
chancellor	0	0	0	0	0	0	0	0	0	1	ચાન્સેલર
chandelier	0	0	0	0	0	0	0	0	0	0	ઝુમ્મર
chandler	0	0	0	0	0	0	0	0	0	0	ચાંડલર
change	0	0	0	1	0	0	0	0	0	0	ફેરફાર
changeable	0	1	0	0	0	0	0	0	1	0	પરિવર્તનશીલ
changed	0	0	0	0	0	0	0	0	0	0	બદલાયેલ
changer	0	0	0	0	0	0	0	0	0	0	ચેન્જર
changing	0	0	0	0	0	0	0	0	0	0	બદલાતી
channel	0	0	0	0	0	0	0	0	0	0	ચેનલ
chant	1	1	0	0	1	0	1	0	1	0	જપ
chaos	1	0	0	1	0	1	0	1	0	0	અરાજકતા
chaotic	1	0	0	0	0	1	0	0	0	0	અસ્તવ્યસ્ત
chap	0	0	0	0	0	0	0	0	0	0	માણસ
chapel	0	0	0	0	0	0	0	0	0	0	ચેપલ
chaplain	0	0	0	0	0	0	0	0	0	1	ધર્મગુરુ
chapman	0	0	0	0	0	0	0	0	0	0	ચેપમેન
chaps	0	0	0	0	0	0	0	0	0	0	ચૅપ્સ
chapter	0	0	0	0	0	0	0	0	0	0	પ્રકરણ
char	0	0	0	0	0	0	0	0	0	0	ચાર
character	0	0	0	0	0	0	0	0	0	0	પાત્ર
characteristic	0	0	0	0	0	0	0	0	0	0	લાક્ષણિકતા
characterize	0	0	0	0	0	0	0	0	0	0	લાક્ષણિકતા
charade	0	0	0	0	0	1	0	0	0	0	ધૂન
charcoal	0	0	0	0	0	0	0	0	0	0	ચારકોલ
charge	0	0	0	0	0	0	0	0	0	0	ચાર્જ
chargeable	0	0	0	1	0	1	0	1	0	0	ચાર્જપાત્ર
charger	0	0	0	0	0	0	1	0	0	0	ચાર્જર
chariot	0	0	0	0	0	0	0	0	0	0	રથ
charitable	0	1	0	0	1	0	1	0	0	1	સખાવતી
charity	0	0	0	0	1	0	1	0	0	0	ધર્માદા
charm	0	0	0	0	0	0	1	0	0	0	વશીકરણ
charmed	0	0	0	0	1	1	1	0	0	0	મોહક
charmer	0	0	0	0	0	0	0	0	0	0	મોહક
charming	0	0	0	0	0	0	1	0	0	0	મોહક
chart	0	0	0	0	0	0	0	0	0	1	ચાર્ટ
charter	0	0	0	0	0	0	0	0	0	0	ચાર્ટર
chartered	0	0	0	0	0	0	0	0	0	0	ચાર્ટર્ડ
chase	0	0	0	0	0	1	0	0	0	0	પીછો
chasm	0	0	0	1	0	0	0	0	0	0	બખોલ
chastisement	0	0	0	0	0	1	0	0	0	0	શિક્ષા
chastity	0	1	0	0	0	0	1	0	0	1	પવિત્રતા
chat	0	0	0	0	0	0	0	0	0	0	ચેટ
chateau	0	0	0	0	0	0	0	0	0	0	chateau
chatter	0	0	0	0	0	0	0	0	0	0	બકબક
chattering	0	0	0	0	0	0	1	0	0	0	બકબક
chatty	0	0	0	0	0	1	0	0	0	0	ચેટી
chauffeur	0	0	0	0	0	0	0	0	0	0	વાહનચાલક
cheap	0	0	0	0	0	1	0	0	0	0	સસ્તુ
cheat	1	0	1	0	0	1	0	0	0	0	ઠગ
check	0	0	0	0	0	0	0	0	0	0	તપાસો
checker	0	0	0	0	0	0	0	0	0	0	તપાસનાર
checkered	0	0	0	0	0	0	0	0	0	0	ચેકર્ડ
checkers	0	0	0	0	0	0	0	0	0	0	ચેકર્સ
checklist	0	0	0	0	0	0	1	0	0	1	ચેકલિસ્ટ
cheek	0	0	0	0	0	0	0	0	0	0	ગાલ
cheeks	0	0	0	0	0	0	0	0	0	0	ગાલ
cheep	0	0	0	0	0	0	0	0	0	0	ચીપ
cheer	0	1	0	0	1	0	1	0	1	1	ઉત્સાહ
cheerful	0	0	0	0	1	0	1	0	1	0	ખુશખુશાલ
cheerfulness	0	1	0	0	1	0	1	0	0	1	પ્રફુલ્લતા
cheering	0	0	0	0	1	0	1	0	0	0	ઉત્સાહ
cheery	0	1	0	0	1	0	1	0	0	0	ખુશખુશાલ
cheesecake	0	0	0	0	0	1	0	0	0	0	ચીઝકેક
cheetah	0	0	0	0	0	0	0	0	0	0	ચિત્તા
chemise	0	0	0	0	0	0	0	0	0	0	રસાયણ
chemist	0	0	0	0	0	0	1	0	0	1	રસાયણશાસ્ત્રી
chemistry	0	0	0	0	0	0	0	0	0	0	રસાયણશાસ્ત્ર
cheque	0	0	0	0	0	0	0	0	0	0	તપાસો
cherish	0	1	0	0	1	0	1	0	1	1	વળગવું
cherry	0	0	0	0	0	0	1	0	0	0	ચેરી
chess	0	0	0	0	0	0	0	0	0	0	ચેસ
chest	0	0	0	0	0	0	0	0	0	0	છાતી
chestnut	0	0	0	0	0	0	0	0	0	0	ચેસ્ટનટ
chevron	0	0	0	0	0	0	0	0	0	0	શેવરોન
chew	0	0	0	0	0	0	0	0	0	0	ચાવવું
chic	0	0	0	0	0	0	0	0	0	0	છટાદાર
chicane	0	1	0	0	0	1	0	0	1	1	ચિકેન
chicken	0	0	0	1	0	0	0	0	0	0	ચિકન
chief	0	0	0	0	0	0	0	0	0	0	મુખ્ય
chiefly	0	0	0	0	0	0	0	0	0	0	મુખ્યત્વે
chieftain	0	0	0	0	0	0	1	0	0	0	સરદાર
child	0	1	0	0	1	0	1	0	0	0	બાળક
childbirth	0	0	0	0	0	0	0	0	0	0	બાળજન્મ
childhood	0	0	0	0	1	0	1	0	0	0	બાળપણ
childish	0	0	0	0	0	1	0	0	0	0	બાલિશ
chill	0	0	0	0	0	0	0	0	0	0	ઠંડી
chilly	0	0	0	0	0	1	0	0	0	0	ઠંડી
chime	0	0	0	0	0	0	0	0	0	0	ઘંટડી
chimera	0	0	0	1	0	0	0	0	1	0	કિમેરા
chimes	0	0	0	0	0	0	0	0	0	0	ઘંટડી
chimney	0	0	0	0	0	0	0	0	0	0	ચીમની
china	0	0	0	0	0	0	0	0	0	0	ચીન
chine	0	0	0	0	0	0	0	0	0	0	ચીન
chinook	0	0	0	0	0	0	0	0	0	0	ચિનૂક
chip	0	0	0	0	0	0	0	0	0	0	ચિપ
chipping	0	0	0	0	0	0	0	0	0	0	ચીપીંગ
chirp	0	0	0	0	1	0	1	0	0	0	કલરવ
chisel	0	0	0	0	0	0	1	0	0	0	છીણી
chit	0	0	0	0	0	0	0	0	0	0	ચિટ
chivalry	0	0	0	0	0	0	1	0	0	0	શૌર્ય
chloroform	0	0	0	0	0	1	0	0	0	0	ક્લોરોફોર્મ
chocolate	0	1	0	0	1	0	1	0	0	1	ચોકલેટ
choice	0	0	0	0	0	0	1	0	0	0	પસંદગી
choir	0	0	0	0	1	0	1	0	0	1	ગાયકવૃંદ
choke	1	0	0	0	0	1	0	1	0	0	ગૂંગળામણ
cholera	0	0	1	1	0	1	0	1	0	0	કોલેરા
choose	0	0	0	0	0	0	0	0	0	0	પસંદ કરો
choosing	0	0	0	0	0	0	0	0	0	0	પસંદ કરી રહ્યા છીએ
chop	0	0	0	0	0	1	0	0	0	0	વિનિમય કરવો
chopping	0	0	0	0	0	0	0	0	0	0	કાપવું
chops	0	0	0	0	0	0	0	0	0	0	ચોપ્સ
choral	0	0	0	0	1	0	1	0	0	0	કોરલ
chords	0	0	0	0	0	0	0	0	0	0	તાર
chore	0	0	0	0	0	1	0	0	0	0	કામકાજ
chorus	0	0	0	0	0	0	1	0	0	0	સમૂહગીત
chosen	0	0	0	0	0	0	1	0	0	0	પસંદ
chowder	0	0	0	0	0	0	1	0	0	0	ચાવડર
christening	0	0	0	0	0	0	0	0	0	0	નામકરણ
chromatic	0	0	0	0	0	0	0	0	0	0	રંગીન
chromatography	0	0	0	0	0	0	0	0	0	0	ક્રોમેટોગ્રાફી
chromosome	0	0	0	0	0	0	0	0	0	0	રંગસૂત્ર
chronic	0	0	0	0	0	1	0	1	0	0	ક્રોનિક
chronicle	0	0	0	0	0	0	1	0	0	1	ક્રોનિકલ
chronograph	0	0	0	0	0	0	0	0	0	0	કાલઆલેખક
chronological	0	0	0	0	0	0	0	0	0	0	કાલક્રમિક
chuck	0	0	0	0	0	0	0	0	0	0	ચક
chuckle	0	1	0	0	1	0	1	0	1	1	હસવું
chunk	0	0	0	0	0	0	0	0	0	0	ભાગ
chunky	0	0	0	0	0	0	0	0	0	0	ઠીંગણું
church	0	1	0	0	1	0	1	0	0	1	ચર્ચ
churchyard	0	0	0	0	0	0	0	0	0	0	ચર્ચયાર્ડ
churn	0	0	0	0	0	0	0	0	0	0	મંથન
chute	0	0	0	0	0	0	0	0	0	0	ચુટ
chutney	0	0	0	0	0	0	0	0	0	0	ચટણી
ciao	0	0	0	0	0	0	0	0	0	0	ciao
cider	0	0	0	0	0	0	1	0	0	0	સાઇડર
cigar	0	0	0	0	0	0	0	0	0	0	સિગાર
cigarette	0	0	0	0	0	1	0	0	0	0	સિગારેટ
cinch	0	0	0	0	0	0	0	0	0	0	ચિંચ
cinder	0	0	0	0	0	0	0	0	0	0	સિન્ડર
cinema	0	0	0	0	0	0	0	0	0	0	સિનેમા
cinematographer	0	0	0	0	0	0	0	0	0	0	સિનેમેટોગ્રાફર
cinematography	0	0	0	0	0	0	0	0	0	0	સિનેમેટોગ્રાફી
cinnamon	0	0	0	0	0	0	0	0	0	0	તજ
cipher	0	0	0	0	0	0	0	0	0	0	સાઇફર
circle	0	0	0	0	0	0	0	0	0	0	વર્તુળ
circling	0	0	0	0	0	0	0	0	0	0	ચક્કર
circuit	0	0	0	0	0	0	0	0	0	0	સર્કિટ
circular	0	0	0	0	0	0	0	0	0	0	પરિપત્ર
circulate	0	0	0	0	0	0	0	0	0	0	પરિભ્રમણ
circulation	0	0	0	0	0	0	0	0	0	0	પરિભ્રમણ
circumcision	0	0	0	0	0	0	1	0	0	0	સુન્નત
circumference	0	0	0	0	0	0	0	0	0	0	પરિઘ
circumferential	0	0	0	0	0	0	0	0	0	0	પરિઘ
circumscribed	0	0	0	0	0	0	0	0	0	0	ઘેરાયેલું
circumstance	0	0	0	0	0	0	0	0	0	0	સંજોગો
circumstantial	0	0	0	0	0	0	0	0	0	0	પરિસ્થિતિગત
circumvention	0	0	0	0	0	1	1	0	0	0	અવરોધ
circus	0	0	0	0	0	0	0	0	0	0	સર્કસ
cirrus	0	0	0	0	0	0	0	0	0	0	સિરસ
cistern	0	0	0	0	0	0	0	0	0	0	કુંડ
citadel	0	0	0	0	0	0	0	0	0	0	રાજગઢ
citation	0	0	0	0	0	0	0	0	0	0	અવતરણ
citizen	0	0	0	0	0	0	1	0	0	0	નાગરિક
citrine	0	0	0	0	0	0	0	0	0	0	સાઇટ્રિન
city	0	0	0	0	0	0	0	0	0	0	શહેર
civic	0	0	0	0	0	0	0	0	0	0	નાગરિક
civil	0	0	0	0	0	0	1	0	0	0	સિવિલ
civilian	0	0	0	0	0	0	0	0	0	0	નાગરિક
civility	0	0	0	0	0	0	1	0	0	0	સભ્યતા
civilization	0	0	0	0	0	0	1	0	0	1	સભ્યતા
civilized	0	0	0	0	1	0	1	0	0	1	સંસ્કારી
clad	0	0	0	0	0	0	0	0	0	0	ઢંકાયેલું
claim	0	0	0	0	0	0	0	0	0	0	દાવો
claimant	1	0	1	0	0	0	0	0	0	0	દાવેદાર
clairvoyant	0	0	0	0	0	0	1	0	0	0	દાવેદાર
clam	0	0	0	0	0	0	0	0	0	0	ક્લેમ
clamor	1	1	1	0	0	1	0	0	1	0	કોલાહલ
clamp	0	0	0	0	0	0	0	0	0	0	ક્લેમ્બ
clan	0	0	0	0	0	0	0	0	0	1	કુળ
clandestine	0	0	0	0	0	0	0	0	0	0	ગુપ્ત
clap	0	1	0	0	1	0	1	0	0	1	તાલી
clarify	0	0	0	0	0	0	1	0	0	0	સ્પષ્ટતા
clarinet	0	0	0	0	0	0	0	0	0	0	ક્લેરનેટ
clarion	0	0	0	0	0	0	0	0	0	0	ક્લેરિયન
clarity	0	0	0	0	0	0	0	0	0	0	સ્પષ્ટતા
clash	1	0	0	0	0	1	0	0	0	0	અથડામણ
clashing	1	0	0	1	0	1	0	0	0	0	અથડામણ
clasp	0	0	0	0	0	0	0	0	0	0	હસ્તધૂનન
class	0	0	0	0	0	0	0	0	0	0	વર્ગ
classic	0	0	0	0	0	0	1	0	0	0	ક્લાસિક
classical	0	0	0	0	0	0	1	0	0	0	શાસ્ત્રીય
classics	0	0	0	0	1	0	1	0	0	0	ક્લાસિક્સ
classification	0	0	0	0	0	0	0	0	0	0	વર્ગીકરણ
classify	0	0	0	0	0	0	1	0	0	0	વર્ગીકરણ
classmate	0	0	0	0	0	0	0	0	0	0	સહાધ્યાયી
clatter	0	0	0	0	0	0	0	0	0	0	ખડખડાટ
clause	0	0	0	0	0	0	0	0	0	0	કલમ
clauses	0	0	0	0	0	0	0	0	0	0	કલમો
claw	1	0	0	1	0	1	0	0	0	0	પંજો
claws	0	0	0	0	0	0	0	0	0	0	પંજા
clay	0	0	0	0	0	0	0	0	0	0	માટી
clean	0	0	0	0	1	0	1	0	0	1	ચોખ્ખો
cleaning	0	0	0	0	0	0	1	0	0	0	સફાઈ
cleanliness	0	0	0	0	0	0	1	0	0	0	સ્વચ્છતા
cleanly	0	0	0	0	0	0	1	0	0	0	સ્વચ્છપણે
cleanse	0	0	0	0	0	0	1	0	0	0	શુદ્ધ કરવું
cleansing	0	0	0	0	0	0	1	0	0	0	સફાઇ
clearance	0	0	0	0	0	0	1	0	0	1	મંજૂરી
clearing	0	0	0	0	0	0	0	0	0	0	ક્લિયરિંગ
clearness	0	0	0	0	0	0	1	0	0	0	સ્પષ્ટતા
cleavage	0	0	0	0	0	0	0	0	0	0	વિભાજન
cleave	0	0	0	1	0	0	0	0	0	0	ચીરો
clef	0	0	0	0	0	0	0	0	0	0	ક્લેફ
cleft	0	0	0	0	0	0	0	0	0	0	ફાટ
clemency	0	0	0	0	0	0	0	0	0	0	દયા
clergy	0	0	0	0	0	0	0	0	0	0	પાદરીઓ
clergyman	0	0	0	0	0	0	0	0	0	0	પાદરી
clerical	0	0	0	0	0	0	1	0	0	1	કારકુની
clerk	0	0	0	0	0	0	0	0	0	0	કારકુન
clerkship	0	0	0	0	0	0	0	0	0	0	કારકુન
clever	0	0	0	0	0	0	1	0	0	0	હોંશિયાર
cleverness	0	0	0	0	0	0	1	0	0	0	હોશિયારી
click	0	0	0	0	0	0	0	0	0	0	ક્લિક કરો
client	0	0	0	0	0	0	0	0	0	0	ગ્રાહક
clientele	0	0	0	0	0	0	0	0	0	0	ગ્રાહક
cliff	0	0	0	1	0	0	0	0	0	0	ભેખડ
climate	0	0	0	0	0	0	0	0	0	0	વાતાવરણ
climatology	0	0	0	0	0	0	0	0	0	0	આબોહવાશાસ્ત્ર
climax	0	1	0	0	1	0	1	0	1	1	પરાકાષ્ઠા
climb	0	0	0	0	0	0	0	0	0	0	ચઢવું
cling	0	0	0	0	0	0	0	0	0	0	વળગી રહેવું
clip	0	0	0	0	0	0	0	0	0	0	ક્લિપ
clipper	0	0	0	0	0	0	0	0	0	0	ક્લિપર
clipping	0	0	0	0	0	0	0	0	0	0	ક્લિપિંગ
clique	0	0	0	0	0	0	0	0	0	0	સમૂહ
cloak	0	0	0	0	0	0	0	0	0	0	ડગલો
clock	0	1	0	0	0	0	0	0	0	0	ઘડિયાળ
clockwork	0	0	0	0	0	0	0	0	0	0	ઘડિયાળનું કામ
clog	0	0	0	0	0	0	0	0	0	0	પગરખાં
cloister	0	0	0	0	0	1	0	0	0	0	ક્લોસ્ટર
close	0	0	0	0	0	0	0	0	0	0	બંધ
closed	0	0	0	0	0	0	0	0	0	0	બંધ
closeness	0	0	0	0	1	0	1	0	0	1	નિકટતા
closet	0	0	0	0	0	0	0	0	0	0	કબાટ
closure	0	1	0	0	1	0	1	1	0	0	બંધ
clot	0	0	0	0	0	0	0	0	0	0	ગંઠાઈ
cloth	0	0	0	0	0	0	0	0	0	0	કાપડ
clothe	0	0	0	0	0	0	1	0	0	0	કપડા
clothes	0	0	0	0	0	0	0	0	0	0	કપડાં
clothesline	0	0	0	0	0	0	0	0	0	0	કપડાં
clothing	0	0	0	0	0	0	0	0	0	0	કપડાં
cloud	0	0	0	0	0	0	0	0	0	0	વાદળ
clouded	0	0	0	0	0	1	0	1	0	0	વાદળછાયું
cloudiness	0	0	0	1	0	1	0	0	0	0	વાદળછાયું
cloudy	0	0	0	0	0	0	0	1	0	0	વાદળછાયું
clover	0	0	0	0	0	0	0	0	0	0	ક્લોવર
cloves	0	0	0	0	0	0	0	0	0	0	લવિંગ
clown	0	1	0	0	1	0	1	0	1	0	રંગલો
club	0	0	0	0	0	0	0	0	0	0	ક્લબ
clubhouse	0	0	0	0	0	0	0	0	0	0	ક્લબહાઉસ
clubs	0	0	0	0	0	0	0	0	0	0	ક્લબો
clue	0	1	0	0	0	0	0	0	0	0	ચાવી
clump	0	0	0	0	0	1	0	0	0	0	ઝુંડ
clumsy	0	0	1	0	0	1	0	0	0	0	અણઘડ
cluster	0	0	0	0	0	0	0	0	0	0	ક્લસ્ટર
clutch	0	0	0	0	0	0	0	0	0	0	ક્લચ
clutches	0	0	0	0	0	0	0	0	0	0	પકડ
clutter	0	0	0	0	0	0	0	0	0	0	ક્લટર
coach	0	0	0	0	0	0	0	0	0	1	કોચ
coagulation	0	0	0	0	0	0	0	0	0	0	કોગ્યુલેશન
coal	0	0	0	0	0	0	0	0	0	0	કોલસો
coalesce	0	0	0	0	0	0	0	0	0	1	ભેગા થવું
coalition	0	0	0	0	0	0	1	0	0	0	ગઠબંધન
coast	0	0	0	0	0	0	1	0	0	0	કિનારો
coastal	0	0	0	0	0	0	0	0	0	0	દરિયાઇ
coaster	0	0	0	0	0	0	0	0	0	0	કોસ્ટર
coat	0	0	0	0	0	0	0	0	0	0	કોટ
coating	0	0	0	0	0	0	0	0	0	0	કોટિંગ
coax	0	0	0	0	0	0	0	0	0	1	મનાવવું
cobalt	0	0	0	0	0	0	0	0	0	0	કોબાલ્ટ
cobble	0	0	0	0	0	0	0	0	0	0	કોબલ
cobbler	0	0	0	0	0	0	0	0	0	0	મોચી
cobra	0	0	0	1	0	0	0	0	0	0	કોબ્રા
cocaine	0	0	0	0	0	1	0	1	0	0	કોકેઈન
cock	0	0	0	0	0	0	0	0	0	0	ટોટી
cockpit	0	0	0	0	0	0	0	0	0	0	કોકપિટ
cocktail	0	0	0	0	0	0	0	0	0	0	કોકટેલ
cocoa	0	0	0	0	0	0	0	0	0	0	કોકો
cocoon	0	0	0	0	0	0	0	0	0	0	કોકૂન
cod	0	0	0	0	0	0	0	0	0	0	કૉડ
code	0	0	0	0	0	0	0	0	0	0	કોડ
codex	0	0	0	0	0	0	0	0	0	0	કોડેક્સ
codification	0	0	0	0	0	0	0	0	0	0	કોડિફિકેશન
codify	0	0	0	0	0	0	0	0	0	0	કોડીફાઈ
coefficient	0	0	0	0	0	0	0	0	0	0	ગુણાંક
coerce	1	0	1	1	0	1	0	0	0	0	બળજબરી
coercion	1	0	1	1	0	1	0	1	0	0	બળજબરી
coercive	0	0	0	0	0	0	0	0	0	0	બળજબરી
coexist	0	0	0	0	0	0	1	0	0	1	સહઅસ્તિત્વ
coexistence	0	0	0	0	0	0	0	0	0	0	સહઅસ્તિત્વ
coexisting	0	0	0	0	0	0	0	0	0	1	સહઅસ્તિત્વ
coffee	0	0	0	0	0	0	0	0	0	0	કોફી
coffin	0	0	0	1	0	1	0	1	0	0	શબપેટી
cog	0	0	0	0	0	0	0	0	0	0	કોગ
cogent	0	0	0	0	0	0	1	0	0	1	સમજદાર
cognate	0	0	0	0	0	0	0	0	0	0	જ્ઞાની
cognition	0	0	0	0	0	0	0	0	0	0	સમજશક્તિ
cognitive	0	0	0	0	0	0	1	0	0	0	જ્ઞાનાત્મક
cohabitation	0	0	0	0	0	0	0	0	0	0	સહવાસ
coherence	0	0	0	0	0	0	1	0	0	0	સુસંગતતા
coherent	0	0	0	0	0	0	1	0	0	0	સુસંગત
cohesion	0	0	0	0	0	0	0	0	0	1	સંયોગ
cohesive	0	0	0	0	0	0	1	0	0	1	સંયોજક
cohort	0	0	0	0	0	0	0	0	0	0	સમૂહ
coil	0	0	0	0	0	0	0	0	0	0	કોઇલ
coiled	0	0	0	0	0	0	0	0	0	0	વીંટળાયેલ
coin	0	0	0	0	0	0	0	0	0	0	સિક્કો
coinage	0	0	0	0	0	0	0	0	0	0	સિક્કા
coincide	0	0	0	0	0	0	0	0	0	0	એકરુપ
coincidence	0	0	0	0	0	0	0	0	1	0	સંયોગ
coincident	0	0	0	0	0	0	0	0	0	0	સંયોગ
coinciding	0	0	0	0	0	0	0	0	0	0	એકરુપ
coke	0	0	0	0	0	0	0	0	0	0	કોક
cold	0	0	0	0	0	1	0	0	0	0	ઠંડી
coldly	0	0	0	0	0	1	0	0	0	0	ઠંડીથી
coldness	1	0	1	1	0	1	0	1	0	0	શીતળતા
colic	0	0	0	0	0	1	0	0	0	0	કોલિક
collaborator	0	0	0	0	0	0	0	0	0	1	સહયોગી
collapse	0	0	1	1	0	1	0	1	0	0	પતન
collar	0	0	0	0	0	0	0	0	0	0	કોલર
collate	0	0	0	0	0	0	0	0	0	0	કોલેટ
collateral	0	0	0	0	0	0	0	0	0	1	કોલેટરલ
collation	0	0	0	0	0	0	0	0	0	0	સંકલન
colleague	0	0	0	0	0	0	0	0	0	0	સાથીદાર
collect	0	0	0	0	0	0	0	0	0	0	એકત્રિત કરો
collected	0	0	0	0	0	0	0	0	0	0	એકત્ર
collection	0	0	0	0	0	0	0	0	0	0	સંગ્રહ
collective	0	0	0	0	0	0	0	0	0	0	સામૂહિક
collectively	0	0	0	0	0	0	1	0	0	1	સામૂહિક રીતે
collector	0	0	0	0	0	0	0	0	0	0	કલેક્ટર
college	0	0	0	0	0	0	0	0	0	0	કોલેજ
collegiate	0	0	0	0	0	0	0	0	0	0	કોલેજ
collide	0	0	0	0	0	0	0	0	0	0	અથડાવું
collie	0	0	0	0	0	0	0	0	0	0	કોલી
collision	1	0	0	0	0	1	0	0	0	0	અથડામણ
collocation	0	0	0	0	0	0	0	0	0	0	સંકલન
colloquial	0	0	0	0	0	0	0	0	0	0	બોલચાલનું
collusion	1	0	1	1	0	1	0	1	0	0	મિલીભગત
colon	0	0	0	0	0	0	0	0	0	0	કોલોન
colonel	0	0	0	0	0	0	1	0	0	1	કર્નલ
colonial	0	0	0	0	0	0	0	0	0	0	વસાહતી
colony	0	0	0	0	0	0	0	0	0	0	વસાહત
colophon	0	0	0	0	0	0	0	0	0	0	કોલોફોન
color	0	0	0	0	0	0	0	0	0	0	રંગ
coloration	0	0	0	0	0	0	0	0	0	0	રંગ
colored	0	0	0	0	0	0	0	0	0	0	રંગીન
coloring	0	0	0	0	0	0	0	0	0	0	રંગ
colorless	0	0	0	0	0	0	0	0	0	0	રંગહીન
colors	0	0	0	0	0	0	0	0	0	0	રંગો
colossal	0	0	0	0	0	0	1	0	0	0	પ્રચંડ
colt	0	0	0	0	0	0	0	0	0	0	વછેરો
column	0	0	0	0	0	0	0	0	0	0	કૉલમ
columnar	0	0	0	0	0	0	0	0	0	0	સ્તંભાકાર
coma	0	0	0	1	0	1	0	1	0	0	કોમા
comatose	0	0	0	1	0	1	0	1	0	0	કોમેટોઝ
comb	0	0	0	0	0	0	0	0	0	0	કાંસકો
combat	1	0	0	1	0	1	0	0	0	0	લડાઈ
combatant	1	0	0	1	0	1	0	0	0	0	લડાયક
combative	1	0	0	1	0	1	0	0	0	0	લડાયક
combination	0	0	0	0	0	0	0	0	0	0	સંયોજન
combinatorial	0	0	0	0	0	0	0	0	0	0	સંયુક્ત
combine	0	0	0	0	0	0	0	0	0	0	ભેગા કરો
combined	0	0	0	0	0	0	0	0	0	0	સંયુક્ત
combustible	0	0	0	0	0	0	0	0	0	0	જ્વલનશીલ
combustion	0	0	0	0	0	0	0	0	0	0	દહન
comedy	0	0	0	0	0	0	0	0	0	0	કોમેડી
comet	0	0	0	0	0	0	0	0	0	0	ધૂમકેતુ
comfort	0	1	0	0	1	0	1	0	0	1	આરામ
comforter	0	0	0	0	0	0	0	0	0	0	દિલાસો આપનાર
comic	0	0	0	0	0	0	0	0	0	0	કોમિક
comical	0	0	0	0	0	0	0	0	0	0	હાસ્યજનક
coming	0	1	0	0	0	0	0	0	0	0	આવતા
comma	0	0	0	0	0	0	0	0	0	0	અલ્પવિરામ
command	0	0	0	0	0	0	0	0	0	0	આદેશ
commandant	0	0	0	0	0	0	1	0	0	1	કમાન્ડન્ટ
commander	0	0	0	0	0	0	0	0	0	0	કમાન્ડર
commanding	0	0	0	0	0	0	1	0	0	1	આદેશ
commemorate	0	1	0	0	1	0	1	1	0	0	સ્મારક
commemoration	0	1	0	0	1	0	1	0	0	0	સ્મારક
