English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Czech Word
expressive	0	0	0	0	0	0	0	0	0	0	expresivní
expropriation	0	0	0	0	0	1	0	0	0	0	vyvlastnění
expulsion	1	0	1	1	0	1	0	1	0	0	vyhoštění
exquisite	0	0	0	0	1	0	1	0	0	0	vynikající
exquisitely	0	0	0	0	0	0	1	0	0	0	skvěle
extant	0	0	0	0	0	0	0	0	0	0	existující
extend	0	0	0	0	0	0	1	0	0	0	rozšířit
extendable	0	0	0	0	0	0	0	0	0	0	rozšiřitelný
extended	0	0	0	0	0	0	0	0	0	0	prodloužený
extension	0	0	0	0	0	0	0	0	0	0	rozšíření
extensive	0	0	0	0	0	0	1	0	0	0	rozsáhlý
extent	0	0	0	0	0	0	0	0	0	0	rozsah
exterior	0	0	0	0	0	0	0	0	0	0	vnější
exterminate	0	0	0	1	0	1	0	1	0	0	vyhladit
extermination	1	0	0	1	0	1	0	0	0	0	vyhlazování
external	0	0	0	0	0	0	0	0	0	0	externí
externally	0	0	0	0	0	0	0	0	0	0	navenek
extinct	0	0	0	0	0	1	0	1	0	0	vyhynulý
extinguish	1	0	0	0	0	1	0	0	0	0	uhasit
extra	0	0	0	0	0	0	1	0	0	0	další
extract	0	0	0	0	0	0	0	0	0	0	výpis
extracting	0	0	0	0	0	0	0	0	0	0	vytěžování
extraction	0	0	0	0	0	0	0	0	0	0	těžba
extractor	0	0	0	0	0	0	0	0	0	0	extraktor
extradition	0	0	0	0	0	0	0	0	0	0	vydání
extrajudicial	0	0	0	1	0	1	0	0	0	0	mimosoudní
extramural	0	0	0	0	0	0	0	0	0	0	extramurální
extraneous	0	0	0	0	0	0	0	0	0	0	cizí
extraordinary	0	0	0	0	0	0	1	0	0	0	mimořádný
extravaganza	0	0	0	0	0	0	0	0	0	0	extravagance
extreme	0	0	0	0	0	0	0	0	0	0	extrémní
extremely	0	0	0	0	0	0	0	0	0	0	velmi
extremity	0	0	0	0	0	1	0	0	0	0	končetina
extricate	0	1	0	0	0	0	1	0	0	0	vyprostit
extrinsic	0	0	0	0	0	0	0	0	0	0	vnější
extrusion	0	0	0	0	0	0	0	0	0	0	vytlačování
exuberance	0	0	0	0	1	0	1	0	0	0	bujnost
exude	0	0	0	0	0	0	0	0	0	0	vyzařovat
eye	0	0	0	0	0	0	0	0	0	0	oko
eyeglass	0	0	0	0	0	0	0	0	0	0	brýle
eyelet	0	0	0	0	0	0	0	0	0	0	poutko
eyepiece	0	0	0	0	0	0	0	0	0	0	okulár
eyesight	0	0	0	0	0	0	0	0	0	0	zrak
eyewitness	0	0	0	0	0	0	0	0	0	1	očitý svědek
fable	0	0	0	0	0	0	0	0	0	0	bajka
fabric	0	0	0	0	0	0	0	0	0	0	tkanina
fabricate	0	0	0	0	0	1	0	0	0	0	vyrobit
fabricated	0	0	0	0	0	0	0	0	0	0	vyrobeno
fabrication	0	0	0	0	0	1	0	0	0	1	výroba
facade	0	0	0	0	0	0	0	0	0	0	fasáda
face	0	0	0	0	0	0	0	0	0	0	tvář
facet	0	0	0	0	0	0	0	0	0	0	aspekt
facile	0	0	0	0	0	0	0	0	0	0	snadné
facilitate	0	0	0	0	0	0	1	0	0	0	usnadnit
facility	0	0	0	0	0	0	0	0	0	0	zařízení
facing	0	0	0	0	0	0	0	0	0	0	čelí
facsimile	0	0	0	0	0	0	0	0	0	0	faksimile
fact	0	0	0	0	0	0	0	0	0	1	skutečnost
faction	0	0	0	0	0	0	0	0	0	0	frakce
factor	0	0	0	0	0	0	0	0	0	0	faktor
factory	0	0	0	0	0	0	0	0	0	0	továrna
facts	0	0	0	0	0	0	1	0	0	1	fakta
faculties	0	0	0	0	0	0	0	0	0	0	fakulty
faculty	0	0	0	0	0	0	1	0	0	1	fakulta
fad	0	0	0	0	0	0	0	0	0	0	výstřelek
fade	0	0	0	0	0	1	0	0	0	0	slábnout
faded	0	0	0	0	0	0	0	0	0	0	vybledlý
faeces	0	0	1	0	0	1	0	0	0	0	fekálie
failing	1	1	0	1	0	1	0	1	0	0	selhávající
failure	0	0	1	1	0	1	0	1	0	0	selhání
fain	0	1	0	0	1	0	1	0	0	1	fain
fainting	0	0	0	1	0	1	0	1	1	0	mdloba
fair	0	0	0	0	0	0	1	0	0	0	veletrh
fairly	0	0	0	0	0	0	1	0	0	1	spravedlivě
fairway	0	0	0	0	0	0	0	0	0	0	plavební dráha
fairy	0	0	0	0	0	0	0	0	0	0	víla
faith	0	1	0	0	1	0	1	0	0	1	víra
faithful	0	0	0	0	0	0	1	0	0	1	věřící
faithless	0	0	0	0	0	1	0	1	0	0	nevěřící
fake	0	0	0	0	0	1	0	0	0	0	falešný
fall	0	0	0	0	0	1	0	1	0	0	podzim
fallacious	1	0	0	0	0	1	0	0	0	0	klamný
fallacy	0	0	0	0	0	1	0	0	0	0	klam
fallible	0	0	0	0	0	1	0	0	0	0	omylný
falling	0	0	0	0	0	1	0	1	0	0	padající
fallow	0	0	0	0	0	1	0	0	0	0	ležící ladem
falsehood	1	0	0	0	0	1	0	0	0	1	lež
falsely	0	0	0	0	0	1	0	0	0	0	falešně
falsification	1	0	0	0	0	1	0	0	0	0	falšování
falsified	0	0	0	0	0	0	0	0	0	0	zfalšováno
falsify	0	0	1	0	0	1	0	0	0	0	falšovat
falsity	0	0	1	0	0	1	0	0	0	0	faleš
falter	0	0	0	1	0	1	0	0	0	0	váhat
fame	0	0	0	0	0	0	1	0	0	0	sláva
famed	0	0	0	0	0	0	0	0	0	0	slavný
familiar	0	0	0	0	0	0	1	0	0	1	známý
familiarity	0	1	0	0	1	0	1	0	0	1	obeznámenost
familiarize	0	0	0	0	0	0	0	0	0	0	seznámit se
famine	0	0	0	0	0	1	0	1	0	0	hladomor
famous	0	0	0	0	0	0	1	0	0	0	slavný
famously	0	0	0	0	0	0	1	0	0	0	slavně
fan	0	0	0	0	0	0	0	0	0	0	fanoušek
fanatic	0	0	0	0	0	1	0	0	0	0	fanatik
fanaticism	0	0	0	1	0	0	0	0	0	0	fanatismus
fanciful	0	0	0	0	0	0	0	0	0	0	smyšlený
fancy	0	1	0	0	1	0	1	0	0	0	ozdobný
fandango	0	0	0	0	0	0	0	0	0	0	fandango
fanfare	0	1	0	0	1	0	1	0	1	0	fanfára
fang	0	0	0	1	0	0	0	0	0	0	tesák
fangs	0	0	0	1	0	0	0	0	0	0	tesáky
fanning	0	0	0	0	0	0	0	0	0	0	ovívat
fantasia	0	0	0	0	0	0	0	0	0	0	fantazie
fantasy	0	0	0	0	0	0	0	0	0	0	fantazie
farce	0	0	0	0	0	1	0	0	0	0	fraška
farcical	0	0	1	0	0	1	0	0	0	0	fraškovitý
fare	0	0	0	0	0	0	0	0	0	0	jízdné
farewell	0	0	0	0	0	0	0	0	0	0	rozloučení
farm	0	1	0	0	0	0	0	0	0	0	farma
farmer	0	0	0	0	0	0	0	0	0	0	zemědělec
farmhouse	0	0	0	0	0	0	0	0	0	0	statek
farming	0	0	0	0	0	0	0	0	0	0	zemědělství
faro	0	0	0	0	0	0	0	0	0	0	faro
farther	0	0	0	0	0	0	0	0	0	0	dál
fascia	0	0	0	0	0	0	0	0	0	0	fascia
fascinating	0	0	0	0	0	0	1	0	0	0	fascinující
fascination	0	0	0	0	0	0	1	0	0	0	okouzlení
fashion	0	0	0	0	0	0	0	0	0	0	móda
fashionable	0	0	0	0	0	0	1	0	0	0	módní
fasten	0	0	0	0	0	0	0	0	0	0	připevnit
fastener	0	0	0	0	0	0	0	0	0	0	spojovací materiál
fastening	0	0	0	0	0	0	0	0	0	0	upevnění
fasting	0	0	0	0	0	1	0	1	0	0	půst
fat	0	0	1	0	0	1	0	1	0	0	Tlustý
fatal	1	0	0	1	0	1	0	1	0	0	fatální
fatality	0	0	0	1	0	1	0	1	0	0	osudovost
fate	0	1	0	0	0	1	0	0	0	0	osud
fated	0	0	0	0	0	0	0	0	0	0	osudový
father	0	0	0	0	0	0	0	0	0	1	otec
fathom	0	0	0	0	0	0	0	0	0	0	sáh
fatigue	0	0	0	0	0	1	0	0	0	0	únava
fatigued	0	0	0	0	0	1	0	1	0	0	unavený
fatty	0	0	1	0	0	1	0	1	0	0	mastný
fault	0	0	0	0	0	1	0	1	0	0	chyba
faultless	0	0	0	0	0	0	1	0	0	1	bezchybný
faulty	0	0	0	0	0	1	0	0	0	0	vadný
fauna	0	0	0	0	0	0	0	0	0	0	fauna
favor	0	0	0	0	0	0	0	0	0	0	laskavost
favorable	0	1	0	0	1	0	1	0	1	1	příznivý
favorite	0	0	0	0	1	0	1	0	0	1	oblíbený
favoritism	0	0	0	0	0	0	1	0	0	0	protekcionářství
fawn	0	0	0	0	0	1	0	0	0	0	kolouch
fear	1	0	0	1	0	1	0	0	0	0	strach
fearful	0	0	0	1	0	1	0	1	0	0	strašný
fearfully	0	0	0	1	0	1	0	1	1	0	ustrašeně
fearing	0	0	0	1	0	1	0	0	0	0	bát se
fearless	0	0	0	1	0	0	1	0	0	0	nebojácný
feasibility	0	0	0	0	0	0	0	0	0	0	proveditelnost
feasible	0	0	0	0	0	0	0	0	0	0	proveditelný
feat	0	1	0	0	1	0	1	0	1	0	výkon
feather	0	0	0	0	0	0	0	0	0	0	Pírko
feature	0	0	0	0	0	0	1	0	0	0	Vlastnosti
features	0	0	0	0	0	0	0	0	0	0	funkce
febrile	0	0	0	0	0	1	0	0	0	0	febrilní
fecal	0	0	1	0	0	1	0	0	0	0	fekální
feces	0	0	1	0	0	1	0	0	0	0	výkaly
fecundity	0	0	0	0	0	0	0	0	0	0	úrodnost
federal	0	0	0	0	0	0	0	0	0	0	federální
federation	0	0	0	0	0	0	0	0	0	0	federace
fee	1	0	0	0	0	1	0	0	0	0	poplatek
feeble	0	0	0	0	0	1	0	1	0	0	slabý
feed	0	0	0	0	0	0	0	0	0	0	krmit
feeder	0	0	0	0	0	0	0	0	0	0	podavač
feel	0	0	0	0	0	0	0	0	0	0	cítit
feeling	1	1	1	1	1	1	1	1	1	1	pocit
feet	0	0	0	0	0	0	0	0	0	0	chodidla
feigned	0	0	0	0	0	1	0	0	0	0	předstíraný
felicity	0	0	0	0	1	0	1	0	0	0	štěstí
feline	0	0	0	0	0	0	0	0	0	0	Kočkovitý
fell	0	0	0	0	0	1	0	1	0	0	klesl
fellow	0	0	0	0	0	0	1	0	0	1	chlapík
fellowship	0	0	0	0	0	0	1	0	0	0	přátelství
felon	0	0	0	1	0	1	0	0	0	0	zločinec
felony	0	0	0	0	0	1	0	0	0	0	zločin
felt	0	0	0	0	0	0	0	0	0	0	cítil
feminine	0	0	0	0	0	0	0	0	0	0	ženský
femininity	0	0	0	0	0	0	0	0	0	0	ženskost
fen	0	0	0	0	0	0	0	0	0	0	fen
fence	0	0	0	0	0	0	0	0	0	0	plot
fenced	1	0	0	0	0	0	0	0	0	0	oplocený
fend	0	0	0	0	0	0	0	0	0	0	bránit
fender	0	0	0	0	0	0	0	0	0	1	blatník
fennel	0	0	0	0	0	0	0	0	0	0	fenykl
ferment	0	1	0	0	0	1	0	0	0	0	kvasit
fermentation	0	1	0	0	0	0	0	0	0	0	kvašení
fern	0	0	0	0	0	0	0	0	0	0	kapradina
ferocious	1	0	1	1	0	1	0	0	0	0	divoký
ferocity	1	0	0	0	0	1	0	0	0	0	divokost
ferry	0	0	0	0	0	0	0	0	0	0	trajekt
fertile	0	0	0	0	0	0	1	0	0	0	úrodný
fertilize	0	0	0	0	0	0	0	0	0	0	oplodnit
fervent	0	0	0	0	0	0	0	0	0	0	vroucí
fervor	1	0	0	0	1	0	1	0	0	0	zápal
festival	0	1	0	0	1	0	1	0	1	0	festival
festive	0	0	0	0	1	0	1	0	0	0	slavnostní
fetch	0	0	0	0	0	0	0	0	0	0	vynést
fete	0	1	0	0	1	0	1	0	1	0	slavnost
fetish	0	0	0	0	0	0	0	0	0	0	fetiš
feud	1	0	0	0	0	1	0	0	0	0	svár
feudal	0	0	0	0	0	1	0	0	0	0	feudální
feudalism	1	0	0	0	0	1	0	1	0	0	feudalismus
fever	0	0	0	1	0	0	0	0	0	0	horečka
feverish	0	0	0	0	0	1	0	0	0	0	horečnatý
fiancee	0	0	0	0	0	0	0	0	0	0	snoubenka
fiasco	0	0	0	0	0	1	0	0	0	0	fiasko
fiat	0	0	0	0	0	0	0	0	0	0	fiat
fib	1	0	0	0	0	1	0	0	0	0	fib
fiber	0	0	0	0	0	0	0	0	0	0	vlákno
fibrous	0	0	0	0	0	0	0	0	0	0	vláknitý
fickle	0	0	0	0	0	1	0	0	0	0	nestálý
fiction	0	0	0	0	0	0	0	0	0	0	beletrie
fictitious	0	0	0	0	0	1	0	0	0	0	fiktivní
fiddle	0	0	0	0	0	0	0	0	0	0	housle
fiddler	0	0	0	0	0	0	0	0	0	0	houslista
fidelity	0	0	0	0	1	0	1	0	0	1	věrnost
fiduciary	0	0	0	0	0	0	0	0	0	0	svěřenec
field	0	0	0	0	0	0	0	0	0	0	pole
fiend	1	0	1	1	0	1	0	0	0	0	zloduch
fierce	1	0	1	1	0	1	0	0	0	0	divoký
fiesta	0	1	0	0	1	0	1	0	1	1	fiesta
fight	1	0	0	1	0	1	0	0	0	0	boj
fighter	0	0	0	0	0	0	0	0	0	0	bojovník
fighting	1	0	0	0	0	1	0	0	0	0	bojování
figment	0	0	0	0	0	0	0	0	0	0	výplod
figurative	0	0	0	0	0	0	0	0	0	0	obrazný
figure	0	0	0	0	0	0	0	0	0	0	postava
figurine	0	0	0	0	0	0	0	0	0	0	figurka
filament	0	0	0	0	0	0	0	0	0	0	vlákno
filamentous	0	0	0	0	0	0	0	0	0	0	vláknitý
file	0	0	0	0	0	0	0	0	0	0	soubor
filibuster	0	0	0	0	0	1	0	0	0	0	filibuster
filigree	0	0	0	0	0	0	0	0	0	0	filigránový
filing	0	0	0	0	0	0	0	0	0	0	podání
filings	0	0	0	0	0	0	0	0	0	0	piliny
fill	0	0	0	0	0	0	0	0	0	1	vyplnit
fillet	0	0	0	0	0	0	0	0	0	0	filé
filling	0	0	0	0	0	0	0	0	0	0	plnicí
filly	0	0	0	0	0	0	0	0	0	0	klisnička
film	0	0	0	0	0	0	0	0	0	0	film
filmy	0	0	0	0	0	0	0	0	0	0	filmový
filter	0	0	0	0	0	0	0	0	0	0	filtr
filth	0	0	1	0	0	1	0	0	0	0	špína
filthy	0	0	1	0	0	1	0	0	0	0	špinavý
fin	0	0	0	0	0	0	0	0	0	0	ploutev
final	0	0	0	0	0	0	0	0	0	0	finále
finale	0	0	0	0	0	0	0	0	0	0	finále
finality	0	0	0	0	0	0	0	0	0	0	konečnost
finally	0	1	1	0	1	0	1	0	1	1	Konečně
finance	0	0	0	0	0	0	0	0	0	0	finance
financial	0	0	0	0	0	0	0	0	0	0	finanční
financier	0	0	0	0	0	0	0	0	0	0	finančník
finch	0	0	0	0	0	0	0	0	0	0	pěnkava
find	0	0	0	0	0	0	0	0	0	0	nalézt
finding	0	0	0	0	0	0	0	0	0	0	nález
finery	0	0	0	0	0	0	1	0	0	0	nádhera
finesse	0	0	0	0	0	0	1	0	0	0	finesa
finger	0	0	0	0	0	0	0	0	0	0	prst
fingerprint	0	0	0	0	0	0	0	0	0	0	otisk prstu
finish	0	0	0	0	0	0	0	0	0	0	Dokončit
finite	0	0	0	0	0	0	0	0	0	0	konečný
fink	0	0	0	0	0	0	0	0	0	0	Fink
fire	0	0	0	1	0	0	0	0	0	0	oheň
firearms	1	0	0	1	0	1	0	0	0	0	střelné zbraně
fireball	0	0	0	0	0	0	1	0	0	0	ohnivá koule
firefly	0	0	0	0	0	0	0	0	0	0	světluška
fireman	0	0	0	0	0	0	0	0	0	1	hasič
fireplace	0	0	0	0	0	0	0	0	0	0	krb
fireproof	0	0	0	0	0	0	1	0	0	0	ohnivzdorný
fireside	0	0	0	0	0	0	0	0	0	0	ohniště
firewood	0	0	0	0	0	0	0	0	0	0	palivové dříví
firework	0	0	0	0	0	0	0	0	0	0	ohňostroj
firing	0	0	0	0	0	0	0	0	0	0	střelba
firm	0	0	0	0	0	0	0	0	0	0	firma
firmament	0	0	0	0	0	0	0	0	0	0	obloha
firmly	0	0	0	0	0	0	0	0	0	0	pevně
firmness	0	0	0	0	0	0	1	0	0	1	pevnost
firstborn	0	1	0	0	1	0	1	0	0	1	prvorozený
fiscal	0	0	0	0	0	0	0	0	0	0	fiskální
fish	0	0	0	0	0	0	0	0	0	0	Ryba
fisherman	0	0	0	0	0	0	0	0	0	0	rybář
fishery	0	0	0	0	0	0	0	0	0	0	rybolov
fishing	0	0	0	0	0	0	0	0	0	0	rybolov
fishy	0	0	0	0	0	0	0	0	0	0	rybí
fissile	0	0	0	0	0	0	0	0	0	0	štěpitelný
fission	0	0	0	0	0	0	0	0	0	0	štěpení
fissure	0	0	0	0	0	0	0	0	0	0	trhlina
fist	0	0	0	0	0	0	0	0	0	0	pěst
fistula	0	0	0	0	0	0	0	0	0	0	píštěl
fitness	0	0	0	0	0	0	0	0	0	0	zdatnost
fits	1	0	0	0	0	1	0	0	0	0	sedí
fitted	0	0	0	0	0	0	0	0	0	0	vybavené
fitting	0	1	0	0	1	0	1	0	0	1	kování
fittings	0	0	0	0	0	0	0	0	0	0	kování
fix	0	0	0	0	0	0	0	0	0	0	opravit
fixation	0	0	0	0	0	0	0	0	0	0	fixace
fixed	0	0	0	0	0	0	0	0	0	1	pevný
fixture	0	0	0	0	0	0	1	0	0	0	příslušenství
fixtures	0	0	0	0	0	0	0	0	0	0	příslušenství
fizz	0	0	0	0	0	0	0	0	0	0	šumět
flabby	0	0	1	0	0	1	0	0	0	0	ochablý
flaccid	0	0	0	0	0	1	0	1	0	0	ochablý
flagging	0	0	0	0	0	1	0	0	0	0	označování
flagrant	1	0	1	0	0	1	0	0	0	0	flagrantní
flagship	0	0	0	0	0	0	0	0	0	1	vlajková loď
flake	0	0	0	0	0	1	0	0	0	0	vločka
flaky	0	0	0	0	0	0	0	0	0	0	vločkovitý
flame	0	0	0	0	0	0	0	0	0	0	plamen
flaming	0	0	0	0	0	0	0	0	0	0	planoucí
flange	0	0	0	0	0	0	0	0	0	1	příruba
flank	0	0	0	0	0	0	0	0	0	0	bok
flanked	0	0	0	0	0	0	0	0	0	0	lemovaný
flanking	0	0	0	0	0	0	0	0	0	0	lemující
flannel	0	0	0	0	0	0	0	0	0	0	flanel
flap	0	0	0	0	0	1	0	0	0	0	klapka
flapping	0	0	0	0	0	0	0	0	0	0	máváním
flare	0	0	0	0	0	0	0	0	0	0	světlice
flaring	0	0	0	0	0	0	0	0	0	0	vzplanutí
flash	0	0	0	0	0	0	0	0	0	0	blikat
flashback	0	0	0	0	0	0	0	0	0	0	flashback
flashing	0	0	0	0	0	0	0	0	0	0	blikání
flashlight	0	0	0	0	0	0	0	0	0	0	svítilna
flashy	0	0	0	0	0	0	0	0	0	0	okázalý
flask	0	0	0	0	0	0	0	0	0	0	baňka
flat	0	0	0	0	0	0	0	0	0	0	byt
flatness	0	0	0	0	0	0	0	0	0	0	plochost
flatten	0	0	0	0	0	0	0	0	0	0	zploštit
flattering	0	0	0	0	1	0	1	0	0	0	lichotivý
flattery	0	0	0	0	0	0	0	0	0	0	lichocení
flatulence	0	0	1	0	0	1	0	0	0	0	nadýmání
flaunt	0	0	0	0	0	1	0	0	0	0	chlubit se
flavor	0	0	0	0	0	0	0	0	0	0	příchuť
flaw	0	0	0	0	0	1	0	1	0	0	vada
flea	0	0	1	0	0	1	0	0	0	0	blecha
fled	0	0	0	1	0	0	0	0	0	0	uprchl
flee	0	0	0	1	0	1	0	0	0	0	uprchnout
fleece	1	0	1	0	0	1	0	1	0	0	rouno
fleet	0	0	0	0	0	0	1	0	0	0	Flotila
fleeting	0	0	0	0	0	0	0	0	0	0	pomíjivý
flesh	0	0	1	0	0	0	0	0	0	0	maso
fleshy	0	0	0	0	0	1	0	0	0	0	masitý
flex	0	0	0	0	0	0	0	0	0	0	flex
flexibility	0	0	0	0	0	0	1	0	0	0	flexibilita
flexible	0	0	0	0	0	0	0	0	0	0	flexibilní
flexion	0	0	0	0	0	0	0	0	0	0	ohnutí
flicker	0	0	0	0	0	0	0	0	0	0	blikat
flickering	0	0	0	0	0	0	0	0	0	0	blikající
flier	0	0	0	0	0	0	0	0	0	0	letec
flight	0	0	0	0	0	0	0	0	0	0	let
flinch	0	1	1	1	0	1	0	1	1	0	ucuknout
fling	0	0	0	0	0	0	0	0	0	0	hodit
flint	0	0	0	0	0	0	0	0	0	0	pazourek
flipper	0	0	0	0	0	0	0	0	0	0	ploutev
flirt	0	1	0	0	1	1	1	0	1	1	flirtovat
flirting	0	0	0	0	0	0	0	0	0	0	flirtující
float	0	0	0	0	0	0	0	0	0	0	plovák
flock	0	0	0	0	0	0	0	0	0	0	stádo
flog	1	0	1	1	0	1	0	1	0	0	bičovat
flood	0	0	0	1	0	0	0	0	0	0	zaplavit
floor	0	0	0	0	0	0	0	0	0	0	podlaha
flop	0	0	1	0	0	1	0	1	0	0	propadnout
flora	0	0	0	0	0	0	0	0	0	0	flóra
floral	0	0	0	0	0	0	1	0	0	0	květinový
florist	0	0	0	0	0	0	0	0	0	0	květinář
floss	0	0	0	0	0	0	0	0	0	0	nit
flounder	0	0	0	1	0	1	0	1	0	0	platýs
flour	0	0	0	0	0	0	0	0	0	0	mouka
flow	0	0	0	0	0	0	1	0	0	0	tok
flowering	0	0	0	0	0	0	0	0	0	0	kvetoucí
flowery	0	0	0	0	0	0	1	0	0	0	květinový
flu	0	0	0	1	0	1	0	0	0	0	chřipka
fluctuate	0	0	0	0	0	0	0	0	0	0	kolísat
fluctuating	0	0	0	0	0	0	0	0	0	0	kolísavý
fluctuation	1	0	0	1	0	1	0	0	0	0	kolísání
flue	0	0	0	0	0	0	0	0	0	0	kouřovodu
fluency	0	0	0	0	0	0	0	0	0	0	plynulost
fluff	0	0	0	0	0	0	0	0	0	0	chmýří
fluffy	0	0	0	0	0	0	0	0	0	0	načechraný
fluid	0	0	0	0	0	0	0	0	0	0	tekutina
fluidity	0	0	0	0	0	0	0	0	0	0	tekutost
fluke	0	0	0	0	0	0	0	0	1	0	náhoda
fluorescence	0	0	0	0	0	0	0	0	0	0	fluorescence
fluorescent	0	0	0	0	0	0	0	0	0	0	fluorescenční
flurry	0	0	0	0	0	0	0	0	0	0	závan
flush	0	0	0	0	0	0	1	0	0	0	spláchnout
flustered	0	0	0	0	0	0	0	0	0	0	zmatený
flute	0	0	0	0	0	0	0	0	0	0	flétna
fluted	0	0	0	0	0	0	0	0	0	0	rýhovaný
fluvial	0	0	0	0	0	0	0	0	0	0	říční
flux	0	0	0	0	0	0	0	0	0	0	tok
fly	0	0	0	0	0	0	0	0	0	0	létat
flyer	0	0	0	0	0	0	0	0	0	0	leták
flying	0	0	0	1	0	0	1	0	0	0	letící
flywheel	0	0	0	0	0	0	0	0	0	0	setrvačník
foal	0	0	0	0	0	0	0	0	0	0	hříbě
foam	0	0	0	0	0	0	0	0	0	0	pěna
foaming	0	0	0	0	0	0	0	0	0	0	pěnění
foamy	0	0	0	0	0	0	0	0	0	0	pěnivý
fob	0	0	0	0	0	0	0	0	0	0	fob
focal	0	0	0	0	0	0	0	0	0	0	ohniskové
focus	0	0	0	0	0	0	1	0	0	0	zaměřit se
fodder	0	0	0	0	0	0	0	0	0	0	krmivo
foe	1	0	0	1	0	1	0	0	0	0	nepřítel
fog	0	0	0	0	0	0	0	0	0	0	mlha
foggy	0	0	0	0	0	0	0	0	0	0	mlhavý
foil	0	0	0	0	0	0	0	0	0	0	fólie
foiled	0	0	0	0	0	1	0	0	0	0	zmařen
fold	0	0	0	0	0	0	0	0	0	0	složit
folded	0	0	0	0	0	0	0	0	0	0	složený
foliage	0	0	0	0	0	0	0	0	0	0	olistění
folio	0	0	0	0	0	0	0	0	0	0	folio
folk	0	0	0	0	0	0	0	0	0	0	lidový
folklore	0	0	0	0	0	0	0	0	0	0	folklór
follicle	0	0	0	0	0	0	0	0	0	0	folikul
follicular	0	0	0	0	0	0	0	0	0	0	folikulární
follow	0	0	0	0	0	0	0	0	0	0	následovat
follower	0	0	0	0	0	0	0	0	0	1	následovník
folly	0	0	0	0	0	1	0	0	0	0	pošetilost
fondling	0	0	0	0	0	0	0	0	0	0	mazlení
fondness	0	0	0	0	1	0	1	0	0	0	záliba
font	0	0	0	0	0	0	0	0	0	0	písmo
food	0	0	0	0	1	0	1	0	0	1	jídlo
fool	0	0	1	0	0	1	0	0	0	0	blázen
fooling	0	0	0	0	0	0	0	0	0	0	oblbování
foolish	0	0	0	0	0	1	0	0	0	0	bláhový
foolishness	0	0	0	0	0	1	0	0	0	0	pošetilost
foot	0	0	0	0	0	0	0	0	0	0	chodidlo
football	0	1	0	0	1	0	1	0	0	0	Fotbal
footbridge	0	0	0	0	0	0	0	0	0	0	lávka
footing	0	0	0	0	0	0	0	0	0	1	základ
footpath	0	0	0	0	0	0	0	0	0	0	pěšina
footprint	0	0	0	0	0	0	0	0	0	0	stopa
fop	0	0	0	0	0	0	0	0	0	0	fop
forage	0	0	0	0	0	1	0	0	0	0	píce
foray	1	0	0	0	0	1	0	0	0	0	nájezd
forbearance	0	0	0	0	0	0	1	0	0	0	trpělivost
forbid	0	0	0	0	0	1	0	1	0	0	zakázat
forbidding	1	0	0	1	0	1	0	0	0	0	zakazující
force	1	0	0	1	0	1	0	0	0	0	platnost
forced	0	0	0	1	0	1	0	0	0	0	nucený
forceps	0	0	0	0	0	0	0	0	0	0	kleště
forcibly	1	0	0	1	0	1	0	0	0	0	násilně
ford	0	0	0	0	0	0	0	0	0	0	brod
fore	0	0	0	0	0	0	1	0	0	0	přední
forearm	1	1	0	0	0	0	0	0	0	0	předloktí
foreboding	0	1	0	1	0	1	0	0	0	0	předtucha
forecast	0	1	0	0	0	0	0	0	0	1	předpověď
forecaster	0	0	0	0	0	0	0	0	0	0	prognostik
foreclose	0	0	0	1	0	1	0	1	0	0	zabavit
forefathers	0	0	0	0	1	0	1	0	0	1	předky
forefinger	0	0	0	0	0	0	0	0	0	0	ukazováček
forego	0	0	0	0	0	1	0	0	0	0	vzdát se
foregoing	0	0	0	0	0	0	1	0	0	0	předchozí
foregone	0	0	0	0	0	0	0	0	0	0	ušlé
foreground	0	0	0	0	0	0	0	0	0	0	popředí
forehead	0	0	0	0	0	0	0	0	0	0	čelo
foreign	0	0	0	0	0	1	0	0	0	0	zahraniční, cizí
foreigner	0	0	0	1	0	1	0	0	0	0	cizinec
foreman	0	0	0	0	0	0	1	0	0	0	předák
forensic	0	0	0	0	0	0	0	0	0	0	forenzní
forerunner	0	0	0	0	0	0	1	0	0	0	předchůdce
foresee	0	1	0	0	0	0	1	0	1	1	předvídat
foreseen	0	1	0	0	0	0	1	0	0	0	předvídané
foresight	0	1	0	0	0	0	1	0	0	1	předvídavost
forest	0	0	0	0	0	0	0	0	0	0	les
forethought	0	0	0	0	0	0	0	0	0	0	prozíravost
forewarned	0	1	0	1	0	1	0	0	0	0	předem varován
foreword	0	0	0	0	0	0	0	0	0	0	úvodní slovo
forfeit	1	0	0	0	0	1	0	1	0	0	propadnout
forfeited	0	0	0	0	0	1	0	0	0	0	propadlé
forfeiture	0	0	0	1	0	1	0	1	0	0	propadnutí
forge	0	0	0	0	0	0	1	0	0	0	kovárna
forgery	0	0	0	0	0	1	0	0	0	0	padělání
forget	0	0	0	0	0	1	0	0	0	0	zapomenout
forgetful	0	0	0	0	0	0	0	0	0	0	zapomnětlivý
forgetfulness	0	0	0	0	0	0	0	0	0	0	zapomnětlivost
forgive	0	0	0	0	0	0	1	0	0	0	odpustit
forgiven	0	0	0	0	0	0	1	0	0	0	odpuštěno
forgiving	0	0	0	0	0	0	1	0	0	1	odpouštějící
