English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Ukrainian Word
cupboard	0	0	0	0	0	0	0	0	0	0	шафа
cupping	0	0	1	1	0	1	0	1	0	0	купірування
cur	1	0	1	1	0	1	0	0	0	0	cur
curable	0	0	0	0	0	0	1	0	0	1	виліковний
curate	0	0	0	0	0	0	0	0	0	0	куратор
curative	0	0	0	0	0	0	0	0	0	0	лікувальний
curator	0	0	0	0	0	0	0	0	0	0	куратор
curb	0	0	0	0	0	0	0	0	0	0	бордюр
curd	0	0	0	0	0	0	0	0	0	0	сирна маса
curfew	0	0	0	0	0	0	0	0	0	0	комендантська година
curiosity	0	1	0	0	0	0	1	0	1	0	допитливість
curl	0	0	0	0	0	0	1	0	0	0	завиток
curling	0	0	0	0	0	0	0	0	0	0	завивка
currency	0	0	0	0	0	0	0	0	0	0	валюта
current	0	0	0	0	0	0	0	0	0	0	поточний
curriculum	0	0	0	0	0	0	0	0	0	0	навчальний план
curry	0	0	0	0	0	0	0	0	0	0	каррі
curse	1	0	1	1	0	1	0	1	0	0	прокляття
cursed	1	0	0	1	0	1	0	1	0	0	проклятий
cursing	1	0	1	0	0	1	0	0	0	0	лайка
cursory	0	0	0	0	0	1	0	0	0	0	побіжний
curt	0	0	0	0	0	0	0	0	0	0	короткий
curtail	0	0	0	0	0	0	0	0	0	0	згорнути
curtailment	0	0	0	0	0	0	0	0	0	0	скорочення
curtain	0	0	0	0	0	0	0	0	0	0	штора
curvature	0	0	0	0	0	0	0	0	0	0	викривлення
curve	0	0	0	0	0	0	0	0	0	0	крива
curved	0	0	0	0	0	0	0	0	0	0	вигнутий
curvilinear	0	0	0	0	0	0	0	0	0	0	криволінійний
cushion	0	0	0	0	0	0	1	0	0	0	подушка
cusp	0	0	0	0	0	0	0	0	0	0	гострий
cussed	1	0	0	0	0	0	0	0	0	0	лаявся
custodian	0	0	0	0	0	0	0	0	0	1	зберігач
custody	0	0	0	0	0	0	0	0	0	1	опіка
custom	0	0	0	0	0	0	0	0	0	0	звичай
customary	0	0	0	0	0	0	0	0	0	0	звичайний
customer	0	0	0	0	0	0	1	0	0	0	клієнт
cut	0	0	0	0	0	0	0	0	0	0	вирізати
cutaneous	0	0	0	0	0	0	0	0	0	0	шкірний
cute	0	0	0	0	0	0	1	0	0	0	милий
cuticle	0	0	0	0	0	0	0	0	0	0	кутикула
cutlery	0	0	0	0	0	0	0	0	0	0	столові прилади
cutter	0	0	0	1	0	1	0	0	0	0	фреза
cutters	0	0	0	0	0	0	1	0	0	0	фрези
cutthroat	1	0	0	1	0	1	0	0	0	0	головоріз
cutting	1	0	1	1	0	1	0	1	0	0	різання
cuttings	0	0	0	0	0	0	0	0	0	0	живці
cwt	0	0	0	0	0	0	0	0	0	0	CWT
cyanide	0	0	0	1	0	1	0	0	0	0	ціанід
cycle	0	0	0	0	0	0	0	0	0	0	цикл
cyclical	0	0	0	0	0	0	0	0	0	0	циклічний
cyclist	0	0	0	0	0	0	0	0	0	0	велосипедист
cyclone	0	0	0	1	0	1	0	0	1	0	циклон
cylinder	0	0	0	0	0	0	0	0	0	0	циліндр
cylindrical	0	0	0	0	0	0	0	0	0	0	циліндричні
cymbal	0	0	0	0	0	0	0	0	0	0	цимбал
cynic	0	0	0	0	0	0	0	0	0	0	цинік
cyst	0	0	0	1	0	1	0	1	0	0	кіста
cystic	0	0	1	0	0	0	0	0	0	0	кістозний
cytomegalovirus	0	0	0	0	0	1	0	1	0	0	цитомегаловірус
cytoplasm	0	0	0	0	0	0	0	0	0	0	цитоплазма
czar	0	0	0	0	0	0	0	0	0	0	цар
dab	0	0	0	0	0	0	0	0	0	0	мазок
dabble	0	0	0	0	0	0	0	0	0	0	плескатися
dabbling	1	0	1	0	0	1	0	0	0	0	мацання
dad	0	0	0	0	0	0	0	0	0	0	тато
dado	0	0	0	0	0	0	0	0	0	0	дадо
daemon	1	0	1	1	0	1	0	1	1	0	демон
daft	0	0	1	0	0	1	0	0	0	0	безглуздий
dagger	0	0	0	1	0	1	0	0	0	0	кинджал
daily	0	1	0	0	0	0	0	0	0	0	щодня
dainty	0	0	0	0	0	0	0	0	0	0	вишуканий
dairy	0	0	0	0	0	0	0	0	0	0	молочний
dak	0	0	0	0	0	0	0	0	0	0	дак
dale	0	0	0	0	0	0	0	0	0	0	Дейл
dam	0	0	0	0	0	0	0	0	0	0	дамба
damage	1	0	1	0	0	1	0	1	0	0	пошкодження
damages	0	0	0	0	0	1	0	1	0	0	збитки
dame	1	0	1	0	0	0	1	0	0	1	дама
damn	1	0	1	0	0	1	0	0	0	0	блін
damnation	1	0	0	1	0	1	0	1	0	0	прокляття
damned	0	0	0	0	0	1	0	0	0	0	проклятий
damp	0	0	0	0	0	0	0	0	0	0	вологий
dampened	0	0	0	0	0	0	0	0	0	0	зволожений
damper	0	0	0	0	0	1	0	0	0	0	демпфер
damsel	0	0	0	0	0	0	0	0	0	0	дівчина
dance	0	0	0	0	1	0	1	0	0	1	танець
dancer	0	0	0	0	0	0	0	0	0	0	танцівниця
dandruff	0	0	0	0	0	1	0	0	0	0	лупа
dandy	0	0	1	0	0	1	0	0	0	0	денді
danger	0	0	0	1	0	1	0	1	0	0	небезпека
dangerous	0	0	0	1	0	1	0	0	0	0	небезпечний
dangle	0	0	0	0	0	0	0	0	0	0	бовтатися
dank	0	0	1	0	0	0	0	0	0	0	вологий
dapper	0	0	0	0	0	0	0	0	0	0	витончений
dare	0	1	0	0	0	0	0	0	0	1	наважуватися
daring	0	0	0	0	0	0	1	0	0	0	сміливий
dark	0	0	0	0	0	0	0	1	0	0	темний
darken	0	0	0	1	0	1	0	1	0	0	темніти
darkened	0	0	0	1	0	1	0	1	0	0	затемнений
darkly	0	0	0	0	0	0	0	0	0	0	темно
darkness	1	0	0	1	0	1	0	1	0	0	темрява
darling	0	0	0	0	1	0	1	0	0	1	коханий
darn	0	0	0	0	0	0	0	0	0	0	штопати
dart	0	0	0	1	0	0	0	0	0	0	дротик
dash	0	0	0	0	0	0	0	0	0	0	тире
dashboard	0	0	0	0	0	0	0	0	0	0	панель приладів
dashed	1	0	0	1	0	1	0	1	0	0	штриховий
dashing	0	0	0	0	0	0	1	0	0	0	лихий
dastardly	1	0	1	1	0	1	0	0	0	0	підло
data	0	0	0	0	0	0	0	0	0	0	даних
database	0	0	0	0	0	0	0	0	0	0	бази даних
date	0	0	0	0	0	0	0	0	0	0	дата
daughter	0	0	0	0	1	0	1	0	0	0	дочка
dawn	0	1	0	0	1	0	1	0	1	1	світанок
day	0	0	0	0	0	0	0	0	0	0	день
daybreak	0	0	0	0	0	0	0	0	0	0	світанок
daydreaming	0	0	0	0	0	0	0	0	0	0	мріяти
daze	0	0	0	0	0	0	0	0	0	0	приголомшити
dazed	0	0	0	0	0	1	0	0	0	0	ошелешений
dazzling	0	0	0	0	0	0	0	0	0	0	сліпуче
deacon	0	0	0	0	0	0	0	0	0	1	диякон
deactivate	0	0	0	0	0	1	0	0	0	0	деактивувати
deadlock	0	0	0	0	0	1	0	0	0	0	глухий кут
deadly	1	0	1	1	0	1	0	1	0	0	смертельний
deafening	0	0	0	0	0	0	0	0	0	0	оглушливий
deafness	0	0	0	0	0	0	0	0	0	0	приглухуватість
deal	0	1	0	0	1	0	1	0	1	1	справа
dealer	0	0	0	0	0	0	0	0	0	0	дилер
dealing	0	0	0	0	0	0	0	0	0	0	справа
dealings	0	0	0	0	0	0	0	0	0	1	угоди
dean	0	0	0	0	0	0	0	0	0	0	декан
dear	0	0	0	0	0	0	1	0	0	0	дорогий
dearth	0	0	0	0	0	0	0	0	0	0	нестача
death	1	1	1	1	0	1	0	1	1	0	смерть
debacle	0	0	0	1	0	1	0	1	0	0	розгром
debatable	0	0	0	0	0	0	0	0	0	0	дискусійний
debate	0	0	0	0	0	0	1	0	0	0	дебати
debauchery	0	0	1	1	0	1	0	0	0	0	розпуста
debenture	0	1	0	0	0	0	0	0	0	0	облігація
debit	0	0	0	0	0	0	0	0	0	0	дебетовий
debris	0	0	1	0	0	1	0	0	0	0	сміття
debt	0	0	0	0	0	1	0	1	0	0	борг
debtor	0	0	0	0	0	1	0	0	0	0	боржник
debut	0	0	0	0	0	0	0	0	0	0	дебют
decade	0	0	0	0	0	0	0	0	0	0	десятиліття
decanter	0	0	0	0	0	0	0	0	0	0	графин
decay	0	0	0	1	0	1	0	1	0	0	розпад
decayed	0	0	1	0	0	1	0	1	0	0	розклався
deceased	0	0	0	0	0	1	0	1	0	0	покійний
deceit	1	0	1	1	0	1	0	1	1	0	обман
deceitful	0	0	1	0	0	1	0	1	0	0	брехливий
deceive	1	0	1	0	0	1	0	1	0	0	обманювати
deceived	1	0	0	0	0	1	0	0	0	0	обдурили
deceiving	0	0	0	0	0	1	0	0	0	1	обманювати
decency	0	0	0	0	0	0	1	0	0	0	порядність
decent	0	0	0	0	0	0	1	0	0	0	пристойний
deception	0	0	0	0	0	1	0	0	0	0	обман
deceptive	0	0	0	0	0	1	0	0	0	0	оманливий
decidedly	0	0	0	0	0	0	0	0	0	0	рішуче
deciduous	0	0	0	0	0	0	0	0	0	0	листяний
decimal	0	0	0	0	0	0	0	0	0	0	десятковий
decipher	0	0	0	0	0	0	0	0	0	0	розшифрувати
decision	0	0	0	0	0	0	0	0	0	0	рішення
decisive	0	0	0	0	0	0	0	0	0	0	вирішальним
deck	0	0	0	0	0	0	0	0	0	0	колода
declaration	0	0	0	0	0	0	0	0	0	0	декларація
declaratory	0	0	0	0	0	0	1	0	0	0	декларативний
declare	0	0	0	0	0	0	0	0	0	0	заявляти
declination	0	0	0	0	0	1	0	0	0	0	відмінювання
decline	0	0	0	0	0	1	0	0	0	0	занепад
declining	0	0	0	0	0	1	0	0	0	0	занепадає
decompose	0	0	1	0	0	0	0	0	0	0	розкладатися
decomposed	0	0	0	0	0	0	0	1	0	0	розкладається
decomposition	0	0	1	1	0	1	0	1	0	0	розкладання
decorate	0	0	0	0	0	0	0	0	0	0	прикрашати
decoration	0	0	0	0	0	0	0	0	0	0	прикраса
decorum	0	0	0	0	0	0	0	0	0	0	пристойність
decoy	0	0	0	0	0	0	0	0	1	0	приманка
decrease	0	0	0	0	0	1	0	0	0	0	зменшення
decreased	0	0	0	0	0	0	0	0	0	0	зменшилася
decreasing	0	0	0	0	0	0	0	0	0	0	зменшується
decree	0	0	0	0	0	0	0	0	0	0	указ
decrement	0	0	0	0	0	1	0	0	0	0	декремент
decrepit	0	0	0	0	0	1	0	0	0	0	дряхлий
decry	1	0	0	0	0	1	0	0	0	0	засуджувати
dedication	0	0	0	0	0	0	1	0	0	0	відданість
deduce	0	0	0	0	0	0	0	0	0	0	виводити
deduct	0	0	0	0	0	1	0	0	0	0	відрахувати
deduction	0	0	0	0	0	0	0	0	0	0	дедукція
deed	0	0	0	0	0	0	0	0	0	1	вчинок
deepen	0	0	0	0	0	0	0	0	0	0	поглибити
deer	0	0	0	0	0	0	0	0	0	0	олень
defamation	0	0	1	1	0	1	0	0	0	0	наклеп
defamatory	1	0	0	0	0	1	0	0	0	0	наклепницький
default	0	0	1	1	0	1	0	1	0	0	за замовчуванням
defeat	0	0	0	0	0	1	0	0	0	0	поразка
defeated	0	0	0	0	0	1	0	1	0	0	переможений
defect	1	0	0	0	0	1	0	0	0	0	дефект
defection	0	0	0	1	0	1	0	0	0	0	дезертирство
defective	0	0	1	0	0	1	0	0	0	0	несправний
defend	0	0	0	1	0	0	1	0	0	0	захищати
defendant	1	0	0	1	0	0	0	1	0	0	відповідача
defended	0	0	0	0	0	0	1	0	0	1	захищав
defender	0	0	0	0	0	0	1	0	0	1	захисник
defending	0	0	0	0	0	0	1	0	0	0	захищаючись
defense	1	1	0	1	0	0	1	0	0	0	захист
defenseless	0	0	0	1	0	1	0	1	0	0	беззахисний
defensible	0	0	0	0	0	0	0	0	0	0	обґрунтований
defensive	0	0	0	0	0	0	0	0	0	0	оборонний
defer	0	0	0	0	0	0	0	0	0	0	відкласти
deference	0	0	0	0	0	0	1	0	0	1	повага
deferral	0	0	0	0	0	1	0	0	0	0	відстрочка
deferring	0	0	0	0	0	0	0	0	0	0	відкладаючи
defiance	1	0	1	1	0	1	0	0	0	0	непокора
defiant	1	0	0	0	0	1	0	0	0	0	зухвалий
deficiency	0	0	0	0	0	1	0	0	0	0	дефіцит
deficit	0	0	0	0	0	1	0	0	0	0	дефіцит
define	0	0	0	0	0	0	0	0	0	0	визначити
defined	0	0	0	0	0	0	0	0	0	0	визначений
definition	0	0	0	0	0	0	0	0	0	0	визначення
definitive	0	0	0	0	0	0	1	0	0	1	остаточний
deflate	1	0	0	0	0	1	0	1	0	0	здути
deflation	0	0	0	1	0	1	0	0	0	0	дефляція
deflect	0	0	0	0	0	0	0	0	0	0	відхиляти
deflection	0	0	0	0	0	0	0	0	0	0	прогин
defloration	0	0	0	0	0	0	0	0	0	0	дефлорація
deform	0	0	1	0	0	1	0	0	0	0	деформувати
deformed	0	0	1	0	0	1	0	1	0	0	деформований
deformity	0	0	1	1	0	1	0	1	0	0	деформація
defraud	1	0	1	0	0	1	0	0	0	0	обманювати
defray	0	0	0	0	0	0	0	0	0	0	покривати
deft	0	0	0	0	0	0	0	0	0	0	спритний
defunct	0	0	0	0	0	1	0	1	0	0	неіснуючий
defy	1	0	0	1	0	1	0	1	1	0	кинути виклик
degeneracy	1	0	1	0	0	1	0	1	0	0	виродження
degenerate	0	0	0	0	0	1	0	0	0	0	вироджуються
degeneration	0	0	0	0	0	0	0	0	0	0	дегенерація
degradation	0	0	0	0	0	1	0	0	0	0	деградація
degrade	0	0	1	0	0	1	0	0	0	0	деградувати
degrading	0	0	1	1	0	1	0	1	0	0	принизливий
degree	0	0	0	0	0	0	1	0	0	0	ступінь
dehydrated	0	0	0	0	0	0	0	0	0	0	зневоднений
delay	1	0	1	1	0	1	0	1	0	0	затримка
delayed	0	0	0	0	0	1	0	0	0	0	затримується
delectable	0	0	0	0	0	0	1	0	0	0	чудовий
delegate	0	0	0	0	0	0	1	0	0	1	делегат
delegation	0	0	0	0	0	0	0	0	0	0	делегація
deleterious	1	0	1	1	0	1	0	0	0	0	шкідливий
deletion	0	0	0	0	0	1	0	0	0	0	видалення
deliberate	0	0	0	0	0	0	1	0	0	0	навмисне
deliberation	0	0	0	0	0	0	0	0	0	0	обговорення
deliberative	0	0	0	0	0	0	0	0	0	0	дорадчий
delicacy	0	0	0	0	0	0	0	0	0	0	делікатес
delicious	0	0	0	0	1	0	1	0	0	0	смачно
delight	0	1	0	0	1	0	1	0	0	0	захоплення
delighted	0	1	0	0	1	0	1	0	1	0	в захваті
delightful	0	1	0	0	1	0	1	0	0	1	чудово
delineate	0	0	0	0	0	0	0	0	0	0	окреслити
delineation	0	0	0	0	0	0	0	0	0	0	окреслення
delinquency	0	0	0	0	0	1	0	0	0	0	правопорушення
delinquent	1	0	1	0	0	1	0	0	0	0	правопорушник
delirious	0	0	0	0	0	1	0	1	0	0	марення
delirium	0	0	1	0	0	1	0	1	0	0	марення
deliverance	0	1	0	0	1	0	1	0	0	1	визволення
delivery	0	1	0	0	0	0	1	0	0	0	доставка
dell	0	0	0	0	0	0	0	0	0	0	dell
delta	0	0	0	0	0	0	0	0	0	0	дельта
deluge	0	0	0	1	0	1	0	1	1	0	потоп
delusion	1	0	0	1	0	1	0	1	0	0	марення
delusional	1	0	0	1	0	1	0	0	0	0	маревний
delve	0	0	0	0	0	0	0	0	0	0	копатися
demand	1	0	0	0	0	1	0	0	0	0	попит
demanding	0	0	0	0	0	1	0	0	0	0	вимогливий
demeanor	0	0	0	0	0	0	0	0	0	0	поведінка
demented	0	0	0	1	0	1	0	0	0	0	божевільний
dementia	0	0	0	1	0	1	0	1	0	0	деменція
demise	0	0	0	1	0	1	0	1	0	0	кончина
democracy	0	0	0	0	0	0	1	0	0	0	демократія
democrat	0	0	0	0	0	0	0	0	0	0	демократ
demolish	1	0	0	0	0	1	0	1	0	0	знести
demolition	0	0	0	0	0	1	0	0	0	0	знесення
demon	1	0	1	1	0	1	0	1	0	0	демон
demonic	1	0	1	1	0	1	0	1	0	0	демонічний
demonstrable	0	0	0	0	0	0	1	0	0	0	доказовий
demonstrate	0	0	0	0	0	0	0	0	0	0	продемонструвати
demonstrated	0	0	0	0	0	0	0	0	0	0	продемонстровано
demonstrating	0	0	0	0	0	0	0	0	0	0	демонструючи
demonstration	0	0	0	0	0	0	0	0	0	0	демонстрація
demonstrative	0	0	0	0	1	0	1	1	0	0	демонстративний
demonstrator	0	0	0	0	0	0	0	0	0	0	демонстратор
demoralized	0	0	0	1	0	1	0	1	0	0	деморалізований
demos	0	0	0	0	0	0	0	0	0	0	демонстрації
den	0	0	0	0	0	0	0	0	0	0	ден
denial	0	0	0	0	0	1	0	0	0	0	заперечення
denied	0	0	0	0	0	1	0	1	0	0	відмовлено
denomination	0	0	0	0	0	0	0	0	0	0	номінал
denominational	0	0	0	0	0	0	0	0	0	0	конфесійний
denominator	0	0	0	0	0	0	0	0	0	0	знаменник
denote	0	0	0	0	0	0	0	0	0	0	позначають
denounce	1	0	1	0	0	1	0	0	0	0	викривати
dense	0	0	0	0	0	0	0	0	0	0	щільний
density	0	0	0	0	0	0	0	0	0	0	щільність
dent	0	0	0	0	0	0	0	0	0	0	вм'ятина
dentistry	0	0	0	1	0	0	0	0	0	0	стоматологія
denunciation	1	0	1	1	0	1	0	0	0	0	донос
deny	1	0	0	0	0	1	0	0	0	0	заперечувати
denying	0	1	0	0	0	1	0	0	0	0	заперечуючи
deodorant	0	0	0	0	0	0	0	0	0	0	дезодорант
depart	0	1	0	0	0	0	0	1	0	0	відправлятися
departed	0	0	0	0	0	1	0	1	0	0	відійшов
department	0	0	0	0	0	0	0	0	0	0	відділ
departure	0	0	0	0	0	1	0	1	0	0	відправлення
depend	0	1	0	0	0	0	0	0	0	1	залежати
dependant	0	0	0	0	0	0	0	0	0	0	залежний
dependence	0	0	0	1	0	1	0	1	0	0	залежність
dependency	0	0	0	0	0	1	0	0	0	0	залежність
dependent	0	0	0	0	0	1	1	0	0	1	залежний
depict	0	0	0	0	0	0	0	0	0	0	зображувати
depicting	0	0	0	0	0	0	0	0	0	0	зображуючи
depletion	0	0	0	0	0	0	0	0	0	0	виснаження
deplorable	1	0	1	1	0	1	0	1	0	0	плачевний
deplore	1	0	1	0	0	1	0	1	0	0	жалкувати
deploy	0	0	0	0	0	0	0	0	0	0	розгорнути
deport	0	0	0	1	0	1	0	1	0	0	депортувати
deportation	1	0	0	1	0	1	0	1	0	0	депортація
deposit	0	0	0	0	0	0	0	0	0	0	депозит
depositary	0	0	0	0	0	0	0	0	0	0	депозитарій
deposition	0	0	0	0	0	0	0	0	0	0	осадження
depository	0	0	0	0	0	0	0	0	0	1	депозитарій
depot	0	0	0	0	0	0	0	0	0	0	депо
depraved	1	1	1	1	0	1	0	1	0	0	розбещений
depravity	1	0	1	0	0	1	0	0	0	0	розбещеність
depreciate	1	0	1	0	0	1	0	0	0	0	знецінювати
depreciated	1	0	1	1	0	1	0	1	0	0	амортизується
depreciation	0	0	0	1	0	1	0	0	0	0	амортизація
depress	0	0	0	1	0	1	0	1	0	0	депресія
depressed	1	0	0	1	0	1	0	1	0	0	пригнічений
depressing	0	0	1	0	0	1	0	1	0	0	пригнічує
depression	0	0	0	0	0	1	0	1	0	0	депресія
depressive	0	0	0	0	0	1	0	1	0	0	депресивний
deprivation	1	0	1	1	0	1	0	1	0	0	позбавлення
depth	0	0	0	0	0	0	1	0	0	1	глибина
deputy	0	0	0	0	0	0	0	0	0	1	заступник
derail	0	0	0	0	0	0	0	0	0	0	зійти з колії
deranged	1	0	1	1	0	1	0	0	0	0	божевільний
derelict	0	0	0	0	0	1	0	0	0	0	занедбаний
derision	1	0	1	0	0	1	0	0	0	0	глузування
derivation	0	0	0	0	0	0	0	0	0	0	виведення
derivative	0	0	0	0	0	0	0	0	0	0	похідна
derive	0	0	0	0	0	0	0	0	0	0	вивести
dermal	0	0	0	0	0	0	0	0	0	0	дермальний
dermatologist	0	0	0	0	0	0	0	0	0	1	дерматолог
dermatology	0	0	0	0	0	0	0	0	0	0	дерматології
derogation	1	0	1	1	0	1	0	1	0	0	відступ
derogatory	1	0	1	1	0	1	0	1	0	0	принизливий
descend	0	0	0	0	0	0	0	0	0	0	спускатися
descendant	0	0	0	0	0	0	0	0	0	0	нащадок
descendent	0	0	0	0	0	0	0	0	0	0	нащадок
descending	0	0	0	0	0	0	0	0	0	0	спадання
descent	0	0	0	1	0	0	0	1	0	0	спуск
describe	0	0	0	0	0	0	0	0	0	0	описати
description	0	0	0	0	0	0	0	0	0	0	опис
descriptive	0	0	0	0	0	0	1	0	0	0	описовий
desecration	1	0	1	1	0	1	0	1	0	0	осквернення
desert	1	0	1	1	0	1	0	1	0	0	пустеля
deserted	1	0	1	1	0	1	0	1	0	0	безлюдний
desertion	0	0	0	0	0	1	0	0	0	0	дезертирство
deserve	1	1	0	0	0	0	1	0	0	1	заслуговують
deserved	0	0	0	0	0	0	1	0	0	0	заслужений
deserving	0	0	0	0	0	0	0	0	0	0	заслуговують
design	0	0	0	0	0	0	0	0	0	0	дизайн
designate	0	0	0	0	0	0	0	0	0	0	призначати
designation	0	0	0	0	0	0	0	0	0	1	позначення
designed	0	0	0	0	0	0	0	0	0	0	розроблений
designer	0	0	0	0	0	0	1	0	0	0	дизайнер
designing	0	0	0	0	0	0	0	0	0	0	проектування
desirability	0	0	0	0	0	0	0	0	0	0	бажаність
desirable	0	0	0	0	0	0	1	0	0	0	бажано
desiring	0	0	0	0	0	0	1	0	0	0	бажаючи
desirous	0	0	0	0	0	0	1	0	0	0	бажаючий
desist	1	0	1	0	0	1	0	0	0	0	припинити
desk	0	0	0	0	0	0	0	0	0	0	письмовий стіл
desolation	0	0	0	1	0	1	0	1	0	0	запустіння
despair	1	0	1	1	0	1	0	1	0	0	відчай
despairing	0	0	0	1	0	1	0	1	0	0	зневірений
despatch	0	0	0	0	0	0	0	0	0	0	відправлення
desperate	0	0	0	0	0	1	0	0	0	0	відчайдушний
desperation	0	0	0	0	0	0	0	0	0	0	відчай
despicable	1	0	1	0	0	1	0	0	0	0	підлий
despise	1	0	1	0	0	1	0	0	0	0	зневажати
despotic	0	0	0	1	0	1	0	0	0	0	деспотичний
despotism	1	0	1	1	0	1	0	1	0	0	деспотизм
dessert	0	0	0	0	0	0	0	0	0	0	десерт
destination	0	1	0	1	1	0	1	1	1	0	призначення
destined	0	1	0	0	0	0	0	0	0	0	судилося
destiny	0	0	0	0	0	0	0	0	0	0	доля
destitute	0	0	0	1	0	1	0	1	0	0	знедолений
destroyed	1	0	0	1	0	1	0	1	0	0	зруйновано
destroyer	1	0	0	1	0	1	0	0	0	0	руйнівник
destroying	1	0	0	1	0	1	0	1	0	0	знищуючи
destruction	1	0	0	0	0	1	0	0	0	0	руйнування
destructive	1	0	1	1	0	1	0	0	0	0	руйнівний
detach	0	0	0	0	0	0	0	0	0	0	від'єднати
detached	0	0	0	0	0	0	0	0	0	0	відокремлений
detachment	0	0	0	0	0	1	0	0	0	0	загін
detail	0	0	0	0	0	0	0	0	0	0	деталь
details	0	0	0	0	0	0	0	0	0	0	деталі
detain	0	0	0	0	0	1	0	0	0	0	затримувати
detainee	1	1	0	1	0	1	0	1	0	0	затриманий
detect	0	0	0	0	0	0	1	0	0	0	виявити
detectable	0	0	0	0	0	0	0	0	0	0	виявляється
detection	0	0	0	0	0	0	1	0	0	0	виявлення
detective	0	0	0	0	0	0	0	0	0	0	детектив
detector	0	0	0	0	0	0	0	0	0	0	детектор
detention	0	0	0	0	0	1	0	1	0	0	затримання
deter	0	0	0	0	0	0	0	0	0	0	стримувати
detergent	0	0	0	0	0	0	0	0	0	0	миючий засіб
deteriorate	0	0	0	1	0	1	0	1	0	0	погіршуватися
deteriorated	0	0	1	0	0	1	0	1	0	0	погіршився
deterioration	1	0	1	1	0	1	0	1	0	0	погіршення
determinable	0	0	0	0	0	0	0	0	0	0	визначуваний
determinate	0	1	0	0	0	0	0	0	0	1	визначати
determination	0	0	0	0	0	0	1	0	0	1	рішучість
determined	0	0	0	0	0	0	1	0	0	0	визначається
detest	1	0	1	0	0	1	0	0	0	0	ненавиджу
detonate	0	0	0	1	0	1	0	0	1	0	детонувати
detonation	1	0	0	0	0	0	0	0	0	0	детонація
detour	0	0	0	0	0	0	0	0	0	0	Об’їзд
detract	1	0	0	0	0	1	0	0	0	0	применшувати
detriment	0	0	0	0	0	1	0	0	0	0	збиток
detrimental	0	0	0	0	0	1	0	0	0	0	згубний
detritus	0	0	0	0	0	1	0	0	0	0	детрит
deuce	0	0	0	0	0	0	0	0	0	0	двійка
devastate	1	0	0	1	0	1	0	1	0	0	спустошити
devastating	1	0	1	1	0	1	0	1	0	1	руйнівний
devastation	1	0	0	1	0	1	0	1	1	0	спустошення
develop	0	1	0	0	0	0	1	0	0	0	розвиватися
developing	0	0	0	0	0	0	0	0	0	0	розвиваються
development	0	0	0	0	0	0	0	0	0	0	розвитку
deviate	0	0	0	0	0	0	0	0	0	0	відхилятися
deviating	0	0	0	0	0	0	0	0	0	0	відхиляючись
deviation	0	0	0	0	0	0	0	1	0	0	відхилення
device	0	0	0	0	0	0	0	0	0	0	пристрій
devil	1	1	1	1	0	1	0	1	0	0	диявол
devilish	0	0	1	1	0	1	0	0	0	0	диявольський
devious	0	0	0	0	0	1	0	0	0	0	хитрий
devise	0	0	0	0	0	0	0	0	0	0	придумати
devoid	0	0	0	0	0	0	0	0	0	0	позбавлений
devolution	0	0	0	0	0	1	0	0	0	0	деволюція
devolve	0	0	0	0	0	0	0	0	0	0	передаватися
devote	0	0	0	0	0	0	0	0	0	0	присвятити
devotee	0	0	0	0	0	0	0	0	0	0	відданий
devotional	0	0	0	0	0	0	1	0	0	1	відданий
devour	0	0	0	0	0	1	0	0	0	0	пожирати
devout	0	1	0	0	1	0	1	0	0	1	набожний
dew	0	0	0	0	0	0	0	0	0	0	роса
dexter	0	0	0	0	0	0	0	0	0	0	декстер
dexterity	0	0	0	0	0	0	1	0	0	0	спритність
dextrose	0	0	0	0	0	0	0	0	0	0	декстроза
