English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Uzbek Word
credential	0	0	0	0	0	0	1	0	0	1	ishonchnoma
credentials	0	0	0	0	0	0	0	0	0	0	hisobga olish ma'lumotlari
credibility	0	0	0	0	0	0	1	0	0	1	ishonchlilik
credible	0	0	0	0	0	0	1	0	0	1	ishonchli
credit	0	0	0	0	0	0	1	0	0	1	kredit
creditable	0	0	0	0	0	0	1	0	0	1	kreditga loyiq
credited	0	0	0	0	0	0	1	0	0	0	hisoblangan
crediting	0	0	0	0	0	0	0	0	0	0	kreditlash
creditor	0	0	0	0	0	0	0	0	0	0	kreditor
creed	0	0	0	0	0	0	0	0	0	0	aqida
creek	0	0	0	0	0	0	0	0	0	0	soy
creep	0	0	0	0	0	1	0	0	0	0	o'rmalash
creeping	0	1	0	0	0	0	0	0	0	0	sudralib yuruvchi
cremation	0	0	0	0	0	0	0	1	0	0	krematsiya
creole	0	0	0	0	0	0	0	0	0	0	kreol
crescendo	0	1	0	0	1	0	1	0	1	1	kreşendo
crescent	0	0	0	0	0	0	0	0	0	0	yarim oy
crevice	0	0	0	0	0	0	0	0	0	0	yoriq
crew	0	0	0	0	0	0	0	0	0	1	ekipaj
crib	0	0	0	0	0	0	0	0	0	0	beshik
cricket	0	0	0	0	0	0	0	0	0	0	kriket
crime	1	0	0	0	0	1	0	0	0	0	jinoyat
criminal	1	0	1	1	0	1	0	0	0	0	jinoyatchi
criminality	1	0	1	1	0	1	0	0	0	0	jinoyatchilik
crimp	0	0	0	0	0	0	0	0	0	0	burish
crimson	0	0	0	0	0	0	0	0	0	0	qip-qizil
cringe	0	0	1	1	0	1	0	1	0	0	siqilish
cripple	0	0	0	1	0	1	0	1	0	0	nogiron
crippled	0	0	0	0	0	1	0	1	0	0	nogiron
crisis	0	0	0	0	0	1	0	0	0	0	inqiroz
crisp	0	0	0	0	0	1	0	0	0	1	tiniq
criterion	0	0	0	0	0	0	0	0	0	0	mezon
critic	0	0	0	0	0	1	0	0	0	0	tanqidchi
criticism	1	0	0	0	0	1	0	1	0	0	tanqid
criticize	1	0	1	1	0	1	0	1	0	0	tanqid qilish
critique	0	0	0	0	0	0	1	0	0	0	tanqid qilish
critter	0	0	1	0	0	0	0	0	0	0	maxluq
croak	0	0	0	0	0	0	0	0	0	0	qichqirmoq
crock	0	0	0	0	0	0	0	0	0	0	cho'chqa
crockery	0	0	0	0	0	0	0	0	0	0	idish-tovoq
crocodile	0	0	0	1	0	0	0	0	0	0	timsoh
croft	0	0	0	0	0	0	0	0	0	0	kroft
crook	0	0	0	0	0	1	0	0	0	0	qiyshiq
crop	0	0	0	0	0	0	0	0	0	0	hosil
croquet	0	0	0	0	0	0	0	0	0	0	kroket
cross	1	0	0	1	0	1	0	1	0	0	kesib o'tish
crossbow	0	0	0	0	0	0	0	0	0	0	arbalet
crossed	0	0	0	0	0	0	0	0	0	0	kesib o'tdi
crossing	0	0	0	0	0	0	0	0	0	0	kesib o'tish
crotch	0	0	0	0	0	0	0	0	0	0	tirgak
crouch	0	0	0	1	0	0	0	0	0	0	cho'kmoq
crouched	0	0	0	0	0	0	0	0	0	0	cho'kkaladi
crouching	0	0	0	1	0	1	0	0	0	0	cho'kkalab
croupier	0	0	0	0	0	0	0	0	0	0	krupye
crow	0	0	0	0	0	0	0	0	0	0	qarg'a
crowd	0	0	0	0	0	0	0	0	0	0	olomon
crowded	0	0	0	0	0	0	0	0	0	0	gavjum
crown	0	0	0	0	0	0	0	0	0	0	toj
crowning	0	1	0	0	1	0	1	0	1	1	toj kiyish
crucial	0	0	0	0	0	0	1	0	0	1	hal qiluvchi ahamiyatga ega
cruciate	0	0	0	0	0	1	0	0	0	0	xochga mixlash
crucifix	0	0	0	0	0	0	0	0	0	0	xochga mixlangan
crucifixion	1	0	1	1	0	1	0	1	0	0	xochga mixlanish
crude	0	0	1	0	0	1	0	0	0	0	xom
cruel	1	0	1	1	0	1	0	1	0	0	shafqatsiz
cruelly	1	0	0	1	0	1	0	0	0	0	shafqatsizlarcha
cruelty	1	0	1	1	0	1	0	1	0	0	shafqatsizlik
cruise	0	0	0	0	0	0	0	0	0	0	kruiz
cruiser	0	0	0	0	0	0	0	0	0	0	kreyser
crumb	0	0	0	0	0	0	0	0	0	0	maydalash
crumbling	0	0	0	0	0	1	0	1	0	0	parchalanish
crunch	1	0	0	0	0	1	0	0	0	0	siqilish
crusade	1	0	0	1	0	1	0	0	0	0	salib yurishi
crush	0	0	0	0	0	0	0	0	0	0	maydalash
crushed	1	0	1	1	0	1	0	1	0	0	ezilgan
crushing	1	0	1	1	0	1	0	0	0	0	maydalash
crust	0	0	0	0	0	0	0	0	0	0	qobiq
crusty	0	0	1	0	0	1	0	0	0	0	qisqichbaqasimon
crutch	0	0	0	0	0	0	0	0	0	0	tayoq
crux	0	0	0	0	0	0	0	0	0	0	asosiy
cry	0	0	0	0	0	1	0	1	0	0	yig'lamoq
crying	0	0	0	0	0	1	0	1	0	0	yig'lab
crypt	0	0	0	1	0	1	0	1	0	0	kript
cryptic	0	0	0	0	0	0	0	0	0	0	sirli
cryptography	0	0	0	0	0	0	0	0	0	0	kriptografiya
crystal	0	0	0	0	0	0	1	0	0	0	kristall
crystalline	0	0	0	0	0	0	0	0	0	0	kristalli
crystallization	0	0	0	0	0	0	0	0	0	0	kristallanish
cub	0	0	0	0	0	0	0	0	0	0	kub
cube	0	0	0	0	0	0	0	0	0	1	kub
cubicle	0	0	0	0	0	0	0	0	0	0	kabinet
cuckold	0	0	1	0	0	1	0	0	0	0	boyvachcha
cuckoo	0	0	0	0	0	1	0	0	0	0	kukuk
cuddle	0	0	0	0	1	0	1	0	0	1	quchoqlash
cue	0	1	0	0	0	0	0	0	0	0	ishora
cuff	0	0	0	0	0	0	0	0	0	0	manjet
cuisine	0	0	0	0	0	0	0	0	0	0	oshxona
culinary	0	0	0	0	0	0	1	0	0	1	pazandachilik
cull	0	0	0	0	0	1	0	0	0	0	o'ldirmoq
culminate	0	0	0	0	0	0	0	0	0	0	avjiga chiqish
culmination	0	0	0	0	0	0	1	0	0	0	kulminatsiya
culpability	0	0	0	0	0	1	0	0	0	0	aybdorlik
culpable	0	0	0	0	0	1	0	0	0	0	aybdor
culprit	0	0	0	0	0	1	0	0	0	0	aybdor
cult	0	0	0	1	0	1	0	0	0	0	kult
cultivate	0	1	0	0	0	0	1	0	0	1	yetishtirish
cultivated	0	0	0	0	0	0	1	0	0	0	yetishtirilgan
cultivation	0	0	0	0	0	0	1	0	0	0	yetishtirish
culture	0	0	0	0	0	0	1	0	0	0	madaniyat
culvert	0	0	0	0	0	0	0	0	0	0	truba
cumbersome	0	0	0	0	0	1	0	1	0	0	og'ir
cumulus	0	0	0	0	0	0	0	0	0	0	to'plangan
cunning	0	0	0	0	0	1	1	0	0	0	ayyorlik
cup	0	0	0	0	0	0	0	0	0	0	chashka
cupboard	0	0	0	0	0	0	0	0	0	0	Javon
cupping	0	0	1	1	0	1	0	1	0	0	chashka
cur	1	0	1	1	0	1	0	0	0	0	cur
curable	0	0	0	0	0	0	1	0	0	1	davolash mumkin
curate	0	0	0	0	0	0	0	0	0	0	kuratorlik qilish
curative	0	0	0	0	0	0	0	0	0	0	davolovchi
curator	0	0	0	0	0	0	0	0	0	0	kurator
curb	0	0	0	0	0	0	0	0	0	0	jilovlash
curd	0	0	0	0	0	0	0	0	0	0	tvorog
curfew	0	0	0	0	0	0	0	0	0	0	komendantlik soati
curiosity	0	1	0	0	0	0	1	0	1	0	qiziquvchanlik
curl	0	0	0	0	0	0	1	0	0	0	jingalak
curling	0	0	0	0	0	0	0	0	0	0	kıvrılma
currency	0	0	0	0	0	0	0	0	0	0	valyuta
current	0	0	0	0	0	0	0	0	0	0	joriy
curriculum	0	0	0	0	0	0	0	0	0	0	o'quv dasturi
curry	0	0	0	0	0	0	0	0	0	0	kori
curse	1	0	1	1	0	1	0	1	0	0	la'nat
cursed	1	0	0	1	0	1	0	1	0	0	la'natlangan
cursing	1	0	1	0	0	1	0	0	0	0	qarg'ish
cursory	0	0	0	0	0	1	0	0	0	0	kursoriy
curt	0	0	0	0	0	0	0	0	0	0	qisqa
curtail	0	0	0	0	0	0	0	0	0	0	qisqartirish
curtailment	0	0	0	0	0	0	0	0	0	0	qisqartirish
curtain	0	0	0	0	0	0	0	0	0	0	parda
curvature	0	0	0	0	0	0	0	0	0	0	egrilik
curve	0	0	0	0	0	0	0	0	0	0	egri chiziq
curved	0	0	0	0	0	0	0	0	0	0	kavisli
curvilinear	0	0	0	0	0	0	0	0	0	0	egri chiziqli
cushion	0	0	0	0	0	0	1	0	0	0	yostiq
cusp	0	0	0	0	0	0	0	0	0	0	cho'qqi
cussed	1	0	0	0	0	0	0	0	0	0	la'natlangan
custodian	0	0	0	0	0	0	0	0	0	1	qo'riqchi
custody	0	0	0	0	0	0	0	0	0	1	vasiylik
custom	0	0	0	0	0	0	0	0	0	0	odatiy
customary	0	0	0	0	0	0	0	0	0	0	odatiy
customer	0	0	0	0	0	0	1	0	0	0	mijoz
cut	0	0	0	0	0	0	0	0	0	0	kesish
cutaneous	0	0	0	0	0	0	0	0	0	0	teriga xos
cute	0	0	0	0	0	0	1	0	0	0	yoqimli
cuticle	0	0	0	0	0	0	0	0	0	0	kesikula
cutlery	0	0	0	0	0	0	0	0	0	0	vilkalar pichoq
cutter	0	0	0	1	0	1	0	0	0	0	kesuvchi
cutters	0	0	0	0	0	0	1	0	0	0	kesuvchilar
cutthroat	1	0	0	1	0	1	0	0	0	0	tomoq
cutting	1	0	1	1	0	1	0	1	0	0	kesish
cuttings	0	0	0	0	0	0	0	0	0	0	so'qmoqlar
cwt	0	0	0	0	0	0	0	0	0	0	cwt
cyanide	0	0	0	1	0	1	0	0	0	0	siyanid
cycle	0	0	0	0	0	0	0	0	0	0	tsikl
cyclical	0	0	0	0	0	0	0	0	0	0	tsiklik
cyclist	0	0	0	0	0	0	0	0	0	0	velosipedchi
cyclone	0	0	0	1	0	1	0	0	1	0	siklon
cylinder	0	0	0	0	0	0	0	0	0	0	silindr
cylindrical	0	0	0	0	0	0	0	0	0	0	silindrsimon
cymbal	0	0	0	0	0	0	0	0	0	0	zil
cynic	0	0	0	0	0	0	0	0	0	0	behayo
cyst	0	0	0	1	0	1	0	1	0	0	kist
cystic	0	0	1	0	0	0	0	0	0	0	kistli
cytomegalovirus	0	0	0	0	0	1	0	1	0	0	sitomegalovirus
cytoplasm	0	0	0	0	0	0	0	0	0	0	sitoplazma
czar	0	0	0	0	0	0	0	0	0	0	podshoh
dab	0	0	0	0	0	0	0	0	0	0	dab
dabble	0	0	0	0	0	0	0	0	0	0	chalg'itish
dabbling	1	0	1	0	0	1	0	0	0	0	chalg'itish
dad	0	0	0	0	0	0	0	0	0	0	dada
dado	0	0	0	0	0	0	0	0	0	0	dado
daemon	1	0	1	1	0	1	0	1	1	0	demon
daft	0	0	1	0	0	1	0	0	0	0	daft
dagger	0	0	0	1	0	1	0	0	0	0	xanjar
daily	0	1	0	0	0	0	0	0	0	0	har kuni
dainty	0	0	0	0	0	0	0	0	0	0	nafis
dairy	0	0	0	0	0	0	0	0	0	0	sut mahsulotlari
dak	0	0	0	0	0	0	0	0	0	0	dak
dale	0	0	0	0	0	0	0	0	0	0	Deyl
dam	0	0	0	0	0	0	0	0	0	0	to'g'on
damage	1	0	1	0	0	1	0	1	0	0	zarar
damages	0	0	0	0	0	1	0	1	0	0	zararlar
dame	1	0	1	0	0	0	1	0	0	1	xonim
damn	1	0	1	0	0	1	0	0	0	0	Jin ursin
damnation	1	0	0	1	0	1	0	1	0	0	la'nat
damned	0	0	0	0	0	1	0	0	0	0	la'nati
damp	0	0	0	0	0	0	0	0	0	0	nam
dampened	0	0	0	0	0	0	0	0	0	0	namlangan
damper	0	0	0	0	0	1	0	0	0	0	damper
damsel	0	0	0	0	0	0	0	0	0	0	qiz
dance	0	0	0	0	1	0	1	0	0	1	raqsga tushish
dancer	0	0	0	0	0	0	0	0	0	0	raqqosa
dandruff	0	0	0	0	0	1	0	0	0	0	kepek
dandy	0	0	1	0	0	1	0	0	0	0	dandy
danger	0	0	0	1	0	1	0	1	0	0	Xavfli
dangerous	0	0	0	1	0	1	0	0	0	0	xavfli
dangle	0	0	0	0	0	0	0	0	0	0	osmoq
dank	0	0	1	0	0	0	0	0	0	0	nam
dapper	0	0	0	0	0	0	0	0	0	0	dapper
dare	0	1	0	0	0	0	0	0	0	1	jur'at et
daring	0	0	0	0	0	0	1	0	0	0	jur'at
dark	0	0	0	0	0	0	0	1	0	0	qorong'i
darken	0	0	0	1	0	1	0	1	0	0	qorayish
darkened	0	0	0	1	0	1	0	1	0	0	qoraygan
darkly	0	0	0	0	0	0	0	0	0	0	qorong'u
darkness	1	0	0	1	0	1	0	1	0	0	zulmat
darling	0	0	0	0	1	0	1	0	0	1	azizim
darn	0	0	0	0	0	0	0	0	0	0	la'nat
dart	0	0	0	1	0	0	0	0	0	0	dart
dash	0	0	0	0	0	0	0	0	0	0	chiziqcha
dashboard	0	0	0	0	0	0	0	0	0	0	asboblar paneli
dashed	1	0	0	1	0	1	0	1	0	0	chizilgan
dashing	0	0	0	0	0	0	1	0	0	0	dovdirash
dastardly	1	0	1	1	0	1	0	0	0	0	g'alati
data	0	0	0	0	0	0	0	0	0	0	ma'lumotlar
database	0	0	0	0	0	0	0	0	0	0	ma'lumotlar bazasi
date	0	0	0	0	0	0	0	0	0	0	sana
daughter	0	0	0	0	1	0	1	0	0	0	qizim
dawn	0	1	0	0	1	0	1	0	1	1	tong
day	0	0	0	0	0	0	0	0	0	0	kun
daybreak	0	0	0	0	0	0	0	0	0	0	tong otishi
daydreaming	0	0	0	0	0	0	0	0	0	0	tush ko'rish
daze	0	0	0	0	0	0	0	0	0	0	dovdirash
dazed	0	0	0	0	0	1	0	0	0	0	dovdirab qolgan
dazzling	0	0	0	0	0	0	0	0	0	0	ko'zni qamashtiradigan
deacon	0	0	0	0	0	0	0	0	0	1	deakon
deactivate	0	0	0	0	0	1	0	0	0	0	o'chirish
deadlock	0	0	0	0	0	1	0	0	0	0	boshi berk ko'cha
deadly	1	0	1	1	0	1	0	1	0	0	halokatli
deafening	0	0	0	0	0	0	0	0	0	0	kar qilish
deafness	0	0	0	0	0	0	0	0	0	0	karlik
deal	0	1	0	0	1	0	1	0	1	1	bitim
dealer	0	0	0	0	0	0	0	0	0	0	diler
dealing	0	0	0	0	0	0	0	0	0	0	muomala
dealings	0	0	0	0	0	0	0	0	0	1	muomalalar
dean	0	0	0	0	0	0	0	0	0	0	dekan
dear	0	0	0	0	0	0	1	0	0	0	azizim
dearth	0	0	0	0	0	0	0	0	0	0	tanqislik
death	1	1	1	1	0	1	0	1	1	0	o'lim
debacle	0	0	0	1	0	1	0	1	0	0	halokat
debatable	0	0	0	0	0	0	0	0	0	0	bahsli
debate	0	0	0	0	0	0	1	0	0	0	munozara
debauchery	0	0	1	1	0	1	0	0	0	0	buzuqlik
debenture	0	1	0	0	0	0	0	0	0	0	obligatsiyalar
debit	0	0	0	0	0	0	0	0	0	0	debet
debris	0	0	1	0	0	1	0	0	0	0	qoldiqlar
debt	0	0	0	0	0	1	0	1	0	0	qarz
debtor	0	0	0	0	0	1	0	0	0	0	qarzdor
debut	0	0	0	0	0	0	0	0	0	0	debyut
decade	0	0	0	0	0	0	0	0	0	0	o'n yil
decanter	0	0	0	0	0	0	0	0	0	0	dekanter
decay	0	0	0	1	0	1	0	1	0	0	parchalanish
decayed	0	0	1	0	0	1	0	1	0	0	chirigan
deceased	0	0	0	0	0	1	0	1	0	0	vafot etgan
deceit	1	0	1	1	0	1	0	1	1	0	yolg'on
deceitful	0	0	1	0	0	1	0	1	0	0	yolg'onchi
deceive	1	0	1	0	0	1	0	1	0	0	aldamoq
deceived	1	0	0	0	0	1	0	0	0	0	aldangan
deceiving	0	0	0	0	0	1	0	0	0	1	aldash
decency	0	0	0	0	0	0	1	0	0	0	odoblilik
decent	0	0	0	0	0	0	1	0	0	0	munosib
deception	0	0	0	0	0	1	0	0	0	0	aldash
deceptive	0	0	0	0	0	1	0	0	0	0	aldamchi
decidedly	0	0	0	0	0	0	0	0	0	0	qat'iy
deciduous	0	0	0	0	0	0	0	0	0	0	bargli
decimal	0	0	0	0	0	0	0	0	0	0	kasr
decipher	0	0	0	0	0	0	0	0	0	0	shifrlash
decision	0	0	0	0	0	0	0	0	0	0	qaror
decisive	0	0	0	0	0	0	0	0	0	0	hal qiluvchi
deck	0	0	0	0	0	0	0	0	0	0	pastki
declaration	0	0	0	0	0	0	0	0	0	0	deklaratsiya
declaratory	0	0	0	0	0	0	1	0	0	0	deklarativ
declare	0	0	0	0	0	0	0	0	0	0	e'lon qilish
declination	0	0	0	0	0	1	0	0	0	0	og'ish
decline	0	0	0	0	0	1	0	0	0	0	pasayish
declining	0	0	0	0	0	1	0	0	0	0	pasayish
decompose	0	0	1	0	0	0	0	0	0	0	parchalanish
decomposed	0	0	0	0	0	0	0	1	0	0	parchalangan
decomposition	0	0	1	1	0	1	0	1	0	0	parchalanish
decorate	0	0	0	0	0	0	0	0	0	0	bezash
decoration	0	0	0	0	0	0	0	0	0	0	bezatish
decorum	0	0	0	0	0	0	0	0	0	0	bezak
decoy	0	0	0	0	0	0	0	0	1	0	aldash
decrease	0	0	0	0	0	1	0	0	0	0	pasayish
decreased	0	0	0	0	0	0	0	0	0	0	kamaydi
decreasing	0	0	0	0	0	0	0	0	0	0	kamaymoqda
decree	0	0	0	0	0	0	0	0	0	0	farmon
decrement	0	0	0	0	0	1	0	0	0	0	kamaytirish
decrepit	0	0	0	0	0	1	0	0	0	0	eskirgan
decry	1	0	0	0	0	1	0	0	0	0	qoralash
dedication	0	0	0	0	0	0	1	0	0	0	bag'ishlanish
deduce	0	0	0	0	0	0	0	0	0	0	xulosa chiqarish
deduct	0	0	0	0	0	1	0	0	0	0	chegirib tashlash
deduction	0	0	0	0	0	0	0	0	0	0	chegirma
deed	0	0	0	0	0	0	0	0	0	1	dalolatnoma
deepen	0	0	0	0	0	0	0	0	0	0	chuqurlashtirish
deer	0	0	0	0	0	0	0	0	0	0	kiyik
defamation	0	0	1	1	0	1	0	0	0	0	tuhmat
defamatory	1	0	0	0	0	1	0	0	0	0	tuhmat qiluvchi
default	0	0	1	1	0	1	0	1	0	0	standart
defeat	0	0	0	0	0	1	0	0	0	0	mag'lubiyat
defeated	0	0	0	0	0	1	0	1	0	0	mag'lub bo'ldi
defect	1	0	0	0	0	1	0	0	0	0	nuqson
defection	0	0	0	1	0	1	0	0	0	0	chetlanish
defective	0	0	1	0	0	1	0	0	0	0	nuqsonli
defend	0	0	0	1	0	0	1	0	0	0	himoya qilish
defendant	1	0	0	1	0	0	0	1	0	0	sudlanuvchi
defended	0	0	0	0	0	0	1	0	0	1	himoya qildi
defender	0	0	0	0	0	0	1	0	0	1	himoyachi
defending	0	0	0	0	0	0	1	0	0	0	himoya qilish
defense	1	1	0	1	0	0	1	0	0	0	mudofaa
defenseless	0	0	0	1	0	1	0	1	0	0	himoyasiz
defensible	0	0	0	0	0	0	0	0	0	0	himoyalangan
defensive	0	0	0	0	0	0	0	0	0	0	mudofaa
defer	0	0	0	0	0	0	0	0	0	0	kechiktirish
deference	0	0	0	0	0	0	1	0	0	1	hurmat
deferral	0	0	0	0	0	1	0	0	0	0	kechiktirish
deferring	0	0	0	0	0	0	0	0	0	0	kechiktirish
defiance	1	0	1	1	0	1	0	0	0	0	bo'ysunmaslik
defiant	1	0	0	0	0	1	0	0	0	0	bo'ysunuvchi
deficiency	0	0	0	0	0	1	0	0	0	0	etishmovchilik
deficit	0	0	0	0	0	1	0	0	0	0	kamomad
define	0	0	0	0	0	0	0	0	0	0	aniqlash
defined	0	0	0	0	0	0	0	0	0	0	belgilangan
definition	0	0	0	0	0	0	0	0	0	0	ta'rifi
definitive	0	0	0	0	0	0	1	0	0	1	aniq
deflate	1	0	0	0	0	1	0	1	0	0	o'chirish
deflation	0	0	0	1	0	1	0	0	0	0	deflyatsiya
deflect	0	0	0	0	0	0	0	0	0	0	og'ish
deflection	0	0	0	0	0	0	0	0	0	0	burilish
defloration	0	0	0	0	0	0	0	0	0	0	defloratsiya
deform	0	0	1	0	0	1	0	0	0	0	deformatsiya
deformed	0	0	1	0	0	1	0	1	0	0	deformatsiyalangan
deformity	0	0	1	1	0	1	0	1	0	0	deformatsiya
defraud	1	0	1	0	0	1	0	0	0	0	aldash
defray	0	0	0	0	0	0	0	0	0	0	daf qilmoq
deft	0	0	0	0	0	0	0	0	0	0	mohir
defunct	0	0	0	0	0	1	0	1	0	0	tugatilgan
defy	1	0	0	1	0	1	0	1	1	0	qarshilik ko'rsatish
degeneracy	1	0	1	0	0	1	0	1	0	0	degeneratsiya
degenerate	0	0	0	0	0	1	0	0	0	0	degeneratsiya
degeneration	0	0	0	0	0	0	0	0	0	0	degeneratsiya
degradation	0	0	0	0	0	1	0	0	0	0	degradatsiya
degrade	0	0	1	0	0	1	0	0	0	0	buzilish
degrading	0	0	1	1	0	1	0	1	0	0	kamsituvchi
degree	0	0	0	0	0	0	1	0	0	0	daraja
dehydrated	0	0	0	0	0	0	0	0	0	0	suvsizlangan
delay	1	0	1	1	0	1	0	1	0	0	kechikish
delayed	0	0	0	0	0	1	0	0	0	0	kechiktirildi
delectable	0	0	0	0	0	0	1	0	0	0	mazali
delegate	0	0	0	0	0	0	1	0	0	1	delegat
delegation	0	0	0	0	0	0	0	0	0	0	delegatsiya
deleterious	1	0	1	1	0	1	0	0	0	0	zararli
deletion	0	0	0	0	0	1	0	0	0	0	o'chirish
deliberate	0	0	0	0	0	0	1	0	0	0	ataylab
deliberation	0	0	0	0	0	0	0	0	0	0	muhokama qilish
deliberative	0	0	0	0	0	0	0	0	0	0	maslahatchi
delicacy	0	0	0	0	0	0	0	0	0	0	noziklik
delicious	0	0	0	0	1	0	1	0	0	0	mazali
delight	0	1	0	0	1	0	1	0	0	0	zavq
delighted	0	1	0	0	1	0	1	0	1	0	Men maftunman
delightful	0	1	0	0	1	0	1	0	0	1	yoqimli
delineate	0	0	0	0	0	0	0	0	0	0	chegaralash
delineation	0	0	0	0	0	0	0	0	0	0	chegaralash
delinquency	0	0	0	0	0	1	0	0	0	0	huquqbuzarlik
delinquent	1	0	1	0	0	1	0	0	0	0	huquqbuzar
delirious	0	0	0	0	0	1	0	1	0	0	aqldan ozgan
delirium	0	0	1	0	0	1	0	1	0	0	deliryum
deliverance	0	1	0	0	1	0	1	0	0	1	qutqarish
delivery	0	1	0	0	0	0	1	0	0	0	yetkazib berish
dell	0	0	0	0	0	0	0	0	0	0	dell
delta	0	0	0	0	0	0	0	0	0	0	delta
deluge	0	0	0	1	0	1	0	1	1	0	to'fon
delusion	1	0	0	1	0	1	0	1	0	0	aldanish
delusional	1	0	0	1	0	1	0	0	0	0	xayolparast
delve	0	0	0	0	0	0	0	0	0	0	o'rganish
demand	1	0	0	0	0	1	0	0	0	0	talab
demanding	0	0	0	0	0	1	0	0	0	0	talabchan
demeanor	0	0	0	0	0	0	0	0	0	0	xulq-atvor
demented	0	0	0	1	0	1	0	0	0	0	aqldan ozgan
dementia	0	0	0	1	0	1	0	1	0	0	dementia
demise	0	0	0	1	0	1	0	1	0	0	halokat
democracy	0	0	0	0	0	0	1	0	0	0	demokratiya
democrat	0	0	0	0	0	0	0	0	0	0	demokrat
demolish	1	0	0	0	0	1	0	1	0	0	vayron qilmoq
demolition	0	0	0	0	0	1	0	0	0	0	buzish
demon	1	0	1	1	0	1	0	1	0	0	jin
demonic	1	0	1	1	0	1	0	1	0	0	iblis
demonstrable	0	0	0	0	0	0	1	0	0	0	ko'rsatish mumkin
demonstrate	0	0	0	0	0	0	0	0	0	0	namoyish qilish
demonstrated	0	0	0	0	0	0	0	0	0	0	namoyish qilgan
demonstrating	0	0	0	0	0	0	0	0	0	0	namoyish qilish
demonstration	0	0	0	0	0	0	0	0	0	0	namoyish
demonstrative	0	0	0	0	1	0	1	1	0	0	ko'rgazmali
demonstrator	0	0	0	0	0	0	0	0	0	0	namoyishchi
demoralized	0	0	0	1	0	1	0	1	0	0	ruhiy tushkunlikka tushgan
demos	0	0	0	0	0	0	0	0	0	0	demolar
den	0	0	0	0	0	0	0	0	0	0	uy
denial	0	0	0	0	0	1	0	0	0	0	rad etish
denied	0	0	0	0	0	1	0	1	0	0	rad etdi
denomination	0	0	0	0	0	0	0	0	0	0	nominasiyasi
denominational	0	0	0	0	0	0	0	0	0	0	konfessional
denominator	0	0	0	0	0	0	0	0	0	0	maxraj
denote	0	0	0	0	0	0	0	0	0	0	bildirmoq
denounce	1	0	1	0	0	1	0	0	0	0	qoralamoq
dense	0	0	0	0	0	0	0	0	0	0	zich
density	0	0	0	0	0	0	0	0	0	0	zichlik
dent	0	0	0	0	0	0	0	0	0	0	tish
dentistry	0	0	0	1	0	0	0	0	0	0	stomatologiya
denunciation	1	0	1	1	0	1	0	0	0	0	denonsatsiya
deny	1	0	0	0	0	1	0	0	0	0	rad etish
denying	0	1	0	0	0	1	0	0	0	0	inkor qilish
deodorant	0	0	0	0	0	0	0	0	0	0	dezodorant
depart	0	1	0	0	0	0	0	1	0	0	ketish
departed	0	0	0	0	0	1	0	1	0	0	ketdi
department	0	0	0	0	0	0	0	0	0	0	Bo'lim
departure	0	0	0	0	0	1	0	1	0	0	ketish
depend	0	1	0	0	0	0	0	0	0	1	bog'liq
dependant	0	0	0	0	0	0	0	0	0	0	qaram
dependence	0	0	0	1	0	1	0	1	0	0	qaramlik
dependency	0	0	0	0	0	1	0	0	0	0	qaramlik
dependent	0	0	0	0	0	1	1	0	0	1	qaram
depict	0	0	0	0	0	0	0	0	0	0	tasvirlash
depicting	0	0	0	0	0	0	0	0	0	0	tasvirlash
depletion	0	0	0	0	0	0	0	0	0	0	kamayishi
deplorable	1	0	1	1	0	1	0	1	0	0	achinarli
deplore	1	0	1	0	0	1	0	1	0	0	xafa qilish
deploy	0	0	0	0	0	0	0	0	0	0	joylashtirish
deport	0	0	0	1	0	1	0	1	0	0	deport qilish
deportation	1	0	0	1	0	1	0	1	0	0	deportatsiya
deposit	0	0	0	0	0	0	0	0	0	0	depozit
depositary	0	0	0	0	0	0	0	0	0	0	depozitariy
deposition	0	0	0	0	0	0	0	0	0	0	yotqizish
depository	0	0	0	0	0	0	0	0	0	1	depozitariy
depot	0	0	0	0	0	0	0	0	0	0	depo
depraved	1	1	1	1	0	1	0	1	0	0	buzuq
depravity	1	0	1	0	0	1	0	0	0	0	buzuqlik
depreciate	1	0	1	0	0	1	0	0	0	0	amortizatsiya qilish
depreciated	1	0	1	1	0	1	0	1	0	0	amortizatsiya qilingan
depreciation	0	0	0	1	0	1	0	0	0	0	amortizatsiya
depress	0	0	0	1	0	1	0	1	0	0	tushkunlikka tushmoq
depressed	1	0	0	1	0	1	0	1	0	0	tushkunlikka tushgan
depressing	0	0	1	0	0	1	0	1	0	0	tushkunlikka soluvchi
depression	0	0	0	0	0	1	0	1	0	0	depressiya
depressive	0	0	0	0	0	1	0	1	0	0	depressiv
deprivation	1	0	1	1	0	1	0	1	0	0	mahrumlik
depth	0	0	0	0	0	0	1	0	0	1	chuqurlik
deputy	0	0	0	0	0	0	0	0	0	1	o'rinbosari
derail	0	0	0	0	0	0	0	0	0	0	relsdan chiqib ketish
deranged	1	0	1	1	0	1	0	0	0	0	aqldan ozgan
derelict	0	0	0	0	0	1	0	0	0	0	qarovsiz
derision	1	0	1	0	0	1	0	0	0	0	masxara
derivation	0	0	0	0	0	0	0	0	0	0	kelib chiqish
derivative	0	0	0	0	0	0	0	0	0	0	hosila
derive	0	0	0	0	0	0	0	0	0	0	hosil qilish
