English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Somali Word
evanescence	0	0	0	0	0	0	0	1	1	0	fogaansho
evangelical	0	0	0	0	0	0	0	0	0	0	injiilka
evangelist	0	0	0	0	0	0	0	0	0	0	wacdiye
evangelistic	0	0	0	0	0	0	0	0	0	0	wacdiyi
evaporation	0	0	0	0	0	0	0	0	0	0	uumi bax
evasion	0	0	0	1	0	1	0	1	0	0	dhuumasho
eve	0	0	0	0	0	0	0	0	0	0	habeenimo
evening	0	0	0	0	0	0	0	0	0	0	fiidkii
event	0	0	0	0	0	0	0	0	0	0	dhacdo
eventful	0	0	0	0	0	0	0	0	0	0	dhacdo
eventual	0	1	0	0	0	0	0	0	0	0	ugu danbeyn
eventuality	0	1	0	1	0	0	0	0	0	0	aakhirka
evergreen	0	0	0	0	1	0	1	0	0	1	weligood cagaaran
everlasting	0	0	0	0	0	0	1	0	0	0	waarta
evermore	0	0	0	0	0	0	0	0	0	0	had iyo jeer
everyday	0	0	0	0	0	0	0	0	0	0	maalin walba
evict	0	0	0	0	0	1	0	1	0	0	ka saarid
eviction	1	0	1	1	0	1	0	1	0	0	guri ka saarid
evidence	0	0	0	0	0	0	0	0	0	0	caddayn
evident	0	0	0	0	0	0	1	0	0	1	cad
evil	1	0	1	1	0	1	0	1	0	0	xumaan
evoke	0	0	0	0	0	0	0	0	0	0	kicin
evolution	0	0	0	0	0	0	1	0	0	0	horumar
evolve	0	0	0	0	0	0	0	0	0	0	kobcin
ewe	0	0	0	0	0	0	0	0	0	0	lax
exacerbate	0	0	0	0	0	1	0	0	0	0	uga sii daraan
exacerbation	1	0	0	1	0	1	0	0	0	0	ka sii darid
exacting	0	0	0	0	0	1	0	0	0	0	saxsan
exaggerate	1	0	0	0	0	1	0	0	0	0	buunbuunin
exaggerated	0	0	0	0	0	1	0	0	0	0	buunbuuniyey
exaggeration	0	0	0	0	0	0	0	0	0	0	buunbuunin
exalt	0	1	0	0	1	0	1	0	0	1	sarraysiiya
exaltation	0	0	0	0	1	0	1	0	0	1	sarraysiin
exalted	0	0	0	0	1	0	1	0	0	1	sarraysa
exam	0	0	0	0	0	0	0	0	0	0	imtixaan
examination	0	0	0	1	0	1	0	0	1	0	baaritaan
examine	0	0	0	0	0	0	0	0	0	0	baaro
examiner	0	0	0	0	0	0	0	0	0	0	baaraha
exasperation	1	0	1	0	0	1	0	0	0	0	xanaaqid
excavate	0	0	0	0	0	0	0	0	0	0	qodid
excavation	0	1	0	0	0	1	0	0	1	0	qodis
excavator	0	0	0	0	0	0	0	0	0	0	qodax
exceed	0	1	0	0	1	0	1	0	0	0	dhaafo
exceeding	0	0	0	0	0	0	0	0	0	0	xad dhaaf ah
excel	0	1	0	0	1	0	1	0	1	1	heer sare
excellence	0	0	1	0	1	0	1	0	0	1	heer sare
excellent	0	0	0	0	1	0	1	0	0	1	heer sare ah
excepting	0	0	0	0	0	0	0	0	0	0	marka laga reebo
exception	0	0	0	0	0	0	0	0	0	0	marka laga reebo
excerpt	0	0	0	0	0	0	0	0	0	0	qaybsanaan
excess	0	0	0	0	0	1	0	0	0	0	xad-dhaaf ah
excessive	0	0	0	0	0	0	0	0	0	0	xad dhaaf ah
excessively	0	0	0	0	0	0	0	0	0	0	xad dhaaf ah
exchange	0	0	0	0	0	0	1	0	0	1	sarrifka
excise	0	0	0	0	0	1	0	0	0	0	cashuur dhaaf
excision	0	0	0	0	0	0	0	0	0	0	goyn
excitability	0	0	0	0	0	0	0	0	0	0	xamaasad
excitable	0	0	0	0	0	0	1	0	0	0	xamaasad leh
excitation	1	1	0	1	1	0	1	0	1	0	kicin
excite	1	1	0	1	1	0	1	0	1	0	xamaasad
excited	0	1	0	0	1	0	1	0	1	1	faraxsan
excitement	0	1	0	0	1	0	1	0	1	0	xamaasad
exciting	0	1	0	0	1	0	1	0	1	0	xiiso leh
exclaim	0	0	0	0	0	0	0	0	1	0	dhawaaq
excluded	0	0	1	0	0	1	0	1	0	0	laga reebo
excluding	0	0	0	0	0	1	0	1	0	0	ka baxsan
exclusion	0	0	1	1	0	1	0	1	0	0	ka saarid
excrement	0	0	1	0	0	1	0	0	0	0	xaar
excretion	0	0	1	0	0	0	0	0	0	0	soosaarid
excruciating	0	0	0	1	0	1	0	0	0	0	xanaaqsan
excursion	0	0	0	0	0	0	0	0	0	0	dalxiis
excuse	0	0	0	0	0	1	0	0	0	0	cudur daar
execute	0	0	0	0	0	0	0	0	0	0	fulin
execution	1	0	0	1	0	1	0	1	0	1	dil
executioner	1	0	0	1	0	1	0	1	0	0	fuline
executive	0	0	0	0	0	0	0	0	0	0	fulinta
executor	0	0	0	0	0	0	0	0	0	1	fuline
exegesis	0	0	0	0	0	0	0	0	0	0	tafsiir
exemplar	0	0	0	0	0	0	0	0	0	0	tusaale
exemplary	0	0	0	0	0	0	1	0	0	0	ku dayasho mudan
exemplify	0	0	0	0	0	0	0	0	0	0	tusaale
exempt	0	0	0	0	0	0	0	0	0	0	ka dhaafid
exemption	0	0	0	0	0	0	1	0	0	0	ka dhaafid
exercise	0	0	0	0	0	0	0	0	0	0	jimicsi
exert	0	0	0	0	0	0	0	0	0	0	dadaal
exertion	0	0	0	0	0	0	0	0	0	0	dadaal
exhale	0	0	0	0	0	0	0	0	0	0	neefso
exhaust	0	0	0	0	0	1	0	0	0	0	daal
exhausted	0	0	0	0	0	1	0	1	0	0	daallan
exhaustion	0	1	0	0	0	1	0	1	0	0	daal
exhaustive	0	0	0	0	0	0	0	0	0	1	dhammayn
exhibit	0	0	0	0	0	0	0	0	0	0	bandhig
exhibition	0	0	0	0	0	0	0	0	0	0	bandhig
exhilaration	0	0	0	0	1	0	1	0	1	0	raynrayn
exhort	0	0	0	0	0	0	1	0	0	0	waano
exhortation	0	0	0	0	0	0	1	0	0	0	waano
exigent	0	1	1	1	0	1	0	0	1	0	xamaasad leh
exile	1	0	0	1	0	1	0	1	0	0	masaafurisay
exist	0	0	0	0	0	0	0	0	0	0	jira
existence	0	0	0	0	0	0	1	0	0	0	jiritaan
existent	0	0	0	0	0	0	0	0	0	0	jira
existing	0	0	0	0	0	0	0	0	0	0	jira
exit	0	0	0	0	0	0	0	0	0	0	ka bixid
exodus	0	0	0	0	0	0	0	0	0	0	qaxid
exorbitant	0	0	0	0	0	0	0	0	0	0	xad-dhaaf ah
exorcism	0	0	0	1	0	1	0	1	0	0	kaxaynta
exorcist	0	0	0	0	0	0	0	0	0	0	dabadhilif
exotic	0	0	0	0	0	0	1	0	0	0	qalaad
expand	0	0	0	0	0	0	0	0	0	0	balaarin
expanded	0	0	0	0	0	0	0	0	0	0	balaadhiyey
expanse	0	0	0	0	0	0	0	0	0	0	fidsan
expansion	0	0	0	0	0	0	0	0	0	0	ballaarinta
expansive	0	0	0	0	0	0	0	0	0	0	fidsan
expatriate	0	0	0	0	0	1	0	0	0	0	qurbaha
expect	0	1	0	0	0	0	1	0	1	1	filo
expectancy	0	1	0	0	0	0	0	0	0	0	rajada
expectant	0	1	0	0	0	0	0	0	0	0	la filayo
expectation	0	1	0	0	0	0	1	0	0	0	filasho
expected	0	1	0	0	0	0	0	0	0	0	la filayo
expecting	0	1	0	0	0	0	0	0	0	0	filaya
expediency	0	0	0	0	0	0	0	0	0	0	faa'iido
expedient	0	0	0	0	1	0	1	0	0	1	faa'iido leh
expedite	0	0	0	0	0	0	0	0	0	0	dedejiso
expedition	0	1	0	0	0	0	1	0	0	0	socdaalid
expeditious	0	0	0	0	0	0	0	0	0	0	degdegsan
expel	1	0	1	1	0	1	0	1	0	0	cayrin
expenditure	0	0	0	0	0	1	0	0	0	0	kharashka
expense	0	0	0	0	0	0	0	0	0	0	kharash
expenses	0	0	0	0	0	1	0	0	0	0	kharashaadka
expensive	0	0	0	0	0	0	0	0	0	0	qaali ah
experience	0	0	0	0	0	0	0	0	0	0	waayo-aragnimo
experienced	0	0	0	0	0	0	1	0	0	1	khibrad leh
experiences	0	0	0	0	0	0	0	0	0	0	waayo-aragnimada
experiment	0	1	0	0	0	0	0	0	1	0	tijaabo
experimental	0	0	0	0	0	0	0	0	0	0	tijaabo ah
experimenter	0	0	0	0	0	0	0	0	0	0	tijaabiye
expert	0	0	0	0	0	0	1	0	0	1	khabiir
expertise	0	0	0	0	0	0	1	0	0	1	khibrad
expiration	0	0	0	0	0	0	0	0	0	0	dhicisnimo
expire	0	0	0	0	0	1	0	1	0	0	dhici
expired	0	0	0	0	0	1	0	0	0	0	dhacay
expiry	0	0	0	0	0	0	0	0	0	0	dhacayo
explain	0	0	0	0	0	0	1	0	0	1	sharax
explanation	0	0	0	0	0	0	0	0	0	0	sharaxaad
explanatory	0	0	0	0	0	0	0	0	0	0	sharaxid
expletive	1	0	0	0	0	1	0	0	0	0	fasiraado
explication	0	0	0	0	0	0	0	0	0	0	sharaxaad
explode	1	0	0	1	0	1	0	1	1	0	qarxin
exploit	0	0	0	0	0	0	0	0	0	0	ka faa'iidaysan
explore	0	1	0	0	0	0	0	0	0	0	sahamin
explorer	0	0	0	0	0	0	0	0	0	0	sahamiye
explosion	0	0	0	1	0	1	0	0	1	0	qarax
explosive	1	1	0	1	0	1	0	0	1	0	qarxa
exponent	0	0	0	0	0	0	0	0	0	0	jibbaaran
exponential	0	0	0	0	0	0	0	0	0	0	jibbaaran
export	0	0	0	0	0	0	0	0	0	0	dhoofinta
exportation	0	0	0	0	0	0	0	0	0	0	dhoofinta
expose	0	1	0	1	0	0	0	0	0	0	qaawin
exposed	0	0	0	0	0	1	0	0	0	0	qaawan
exposition	0	0	0	0	0	0	0	0	0	0	muujin
expository	0	0	0	0	0	0	0	0	0	0	muujin
exposure	0	0	0	0	0	0	0	0	0	0	u nuglaansho
expound	0	0	0	0	0	0	0	0	0	0	sharaxid
express	0	0	0	0	0	0	0	0	0	0	muujin
expression	0	0	0	0	0	0	0	0	0	0	muujin
expressive	0	0	0	0	0	0	0	0	0	0	muujin
expropriation	0	0	0	0	0	1	0	0	0	0	la wareegid
expulsion	1	0	1	1	0	1	0	1	0	0	cayrin
exquisite	0	0	0	0	1	0	1	0	0	0	cajiib ah
exquisitely	0	0	0	0	0	0	1	0	0	0	si heer sare ah
extant	0	0	0	0	0	0	0	0	0	0	fogaan
extend	0	0	0	0	0	0	1	0	0	0	dheerayn
extendable	0	0	0	0	0	0	0	0	0	0	la kordhin karo
extended	0	0	0	0	0	0	0	0	0	0	la dheereeyey
extension	0	0	0	0	0	0	0	0	0	0	kordhin
extensive	0	0	0	0	0	0	1	0	0	0	ballaaran
extent	0	0	0	0	0	0	0	0	0	0	xadka
exterior	0	0	0	0	0	0	0	0	0	0	bannaanka
exterminate	0	0	0	1	0	1	0	1	0	0	dabargoyn
extermination	1	0	0	1	0	1	0	0	0	0	dabargoyn
external	0	0	0	0	0	0	0	0	0	0	dibadda
externally	0	0	0	0	0	0	0	0	0	0	dibadda
extinct	0	0	0	0	0	1	0	1	0	0	dabar go'ay
extinguish	1	0	0	0	0	1	0	0	0	0	dami
extra	0	0	0	0	0	0	1	0	0	0	dheeraad ah
extract	0	0	0	0	0	0	0	0	0	0	soosaarid
extracting	0	0	0	0	0	0	0	0	0	0	soosaarid
extraction	0	0	0	0	0	0	0	0	0	0	soo saarid
extractor	0	0	0	0	0	0	0	0	0	0	soosaar
extradition	0	0	0	0	0	0	0	0	0	0	isu dhiibid
extrajudicial	0	0	0	1	0	1	0	0	0	0	maxkamad ka baxsan
extramural	0	0	0	0	0	0	0	0	0	0	ka baxsan
extraneous	0	0	0	0	0	0	0	0	0	0	ka baxsan
extraordinary	0	0	0	0	0	0	1	0	0	0	aan caadi ahayn
extravaganza	0	0	0	0	0	0	0	0	0	0	ka baxsan
extreme	0	0	0	0	0	0	0	0	0	0	xad dhaaf ah
extremely	0	0	0	0	0	0	0	0	0	0	aad u badan
extremity	0	0	0	0	0	1	0	0	0	0	xag-jirnimada
extricate	0	1	0	0	0	0	1	0	0	0	soosaarid
extrinsic	0	0	0	0	0	0	0	0	0	0	dibadda ah
extrusion	0	0	0	0	0	0	0	0	0	0	extrusion
exuberance	0	0	0	0	1	0	1	0	0	0	raynrayn
exude	0	0	0	0	0	0	0	0	0	0	soo bixi
eye	0	0	0	0	0	0	0	0	0	0	isha
eyeglass	0	0	0	0	0	0	0	0	0	0	muraayadda indhaha
eyelet	0	0	0	0	0	0	0	0	0	0	isha isha
eyepiece	0	0	0	0	0	0	0	0	0	0	indho-shareer
eyesight	0	0	0	0	0	0	0	0	0	0	aragga
eyewitness	0	0	0	0	0	0	0	0	0	1	goobjooge
fable	0	0	0	0	0	0	0	0	0	0	sheeko
fabric	0	0	0	0	0	0	0	0	0	0	dhar
fabricate	0	0	0	0	0	1	0	0	0	0	been abuurid
fabricated	0	0	0	0	0	0	0	0	0	0	been abuurtay
fabrication	0	0	0	0	0	1	0	0	0	1	been abuurasho
facade	0	0	0	0	0	0	0	0	0	0	waji
face	0	0	0	0	0	0	0	0	0	0	waji
facet	0	0	0	0	0	0	0	0	0	0	waji
facile	0	0	0	0	0	0	0	0	0	0	fududayn
facilitate	0	0	0	0	0	0	1	0	0	0	fududeeyo
facility	0	0	0	0	0	0	0	0	0	0	xarun
facing	0	0	0	0	0	0	0	0	0	0	wajahaya
facsimile	0	0	0	0	0	0	0	0	0	0	facsimile
fact	0	0	0	0	0	0	0	0	0	1	xaqiiqda
faction	0	0	0	0	0	0	0	0	0	0	kooxeed
factor	0	0	0	0	0	0	0	0	0	0	arrin
factory	0	0	0	0	0	0	0	0	0	0	warshad
facts	0	0	0	0	0	0	1	0	0	1	xaqiiqooyinka
faculties	0	0	0	0	0	0	0	0	0	0	kulliyadaha
faculty	0	0	0	0	0	0	1	0	0	1	kulliyadda
fad	0	0	0	0	0	0	0	0	0	0	faddarayn
fade	0	0	0	0	0	1	0	0	0	0	libdhi
faded	0	0	0	0	0	0	0	0	0	0	libdhay
faeces	0	0	1	0	0	1	0	0	0	0	saxaro
failing	1	1	0	1	0	1	0	1	0	0	fashilantay
failure	0	0	1	1	0	1	0	1	0	0	guuldarro
fain	0	1	0	0	1	0	1	0	0	1	falin
fainting	0	0	0	1	0	1	0	1	1	0	miyir beelid
fair	0	0	0	0	0	0	1	0	0	0	cadaalad ah
fairly	0	0	0	0	0	0	1	0	0	1	si cadaalad ah
fairway	0	0	0	0	0	0	0	0	0	0	jid cad
fairy	0	0	0	0	0	0	0	0	0	0	cirfiid
faith	0	1	0	0	1	0	1	0	0	1	iimaanka
faithful	0	0	0	0	0	0	1	0	0	1	aamin
faithless	0	0	0	0	0	1	0	1	0	0	iimaan la'aan
fake	0	0	0	0	0	1	0	0	0	0	been abuur ah
fall	0	0	0	0	0	1	0	1	0	0	dhicid
fallacious	1	0	0	0	0	1	0	0	0	0	dhalanteed
fallacy	0	0	0	0	0	1	0	0	0	0	dhalanteed
fallible	0	0	0	0	0	1	0	0	0	0	dhicin
falling	0	0	0	0	0	1	0	1	0	0	dhacaya
fallow	0	0	0	0	0	1	0	0	0	0	jabin
falsehood	1	0	0	0	0	1	0	0	0	1	been abuur
falsely	0	0	0	0	0	1	0	0	0	0	been ah
falsification	1	0	0	0	0	1	0	0	0	0	been abuurasho
falsified	0	0	0	0	0	0	0	0	0	0	been abuur
falsify	0	0	1	0	0	1	0	0	0	0	been abuurid
falsity	0	0	1	0	0	1	0	0	0	0	been abuurnimo
falter	0	0	0	1	0	1	0	0	0	0	dhufan
fame	0	0	0	0	0	0	1	0	0	0	caannimo
famed	0	0	0	0	0	0	0	0	0	0	caan ah
familiar	0	0	0	0	0	0	1	0	0	1	yaqaan
familiarity	0	1	0	0	1	0	1	0	0	1	yaqaannaan
familiarize	0	0	0	0	0	0	0	0	0	0	baro
famine	0	0	0	0	0	1	0	1	0	0	abaar
famous	0	0	0	0	0	0	1	0	0	0	caan ah
famously	0	0	0	0	0	0	1	0	0	0	caan ah
fan	0	0	0	0	0	0	0	0	0	0	taageere
fanatic	0	0	0	0	0	1	0	0	0	0	xag jir
fanaticism	0	0	0	1	0	0	0	0	0	0	xag-jirnimo
fanciful	0	0	0	0	0	0	0	0	0	0	khayaali ah
fancy	0	1	0	0	1	0	1	0	0	0	qurux badan
fandango	0	0	0	0	0	0	0	0	0	0	fandango
fanfare	0	1	0	0	1	0	1	0	1	0	fanfare
fang	0	0	0	1	0	0	0	0	0	0	fang
fangs	0	0	0	1	0	0	0	0	0	0	fangaska
fanning	0	0	0	0	0	0	0	0	0	0	fannaanka
fantasia	0	0	0	0	0	0	0	0	0	0	fantasia
fantasy	0	0	0	0	0	0	0	0	0	0	khayaali
farce	0	0	0	0	0	1	0	0	0	0	faaqidaad
farcical	0	0	1	0	0	1	0	0	0	0	faasiq ah
fare	0	0	0	0	0	0	0	0	0	0	lacag
farewell	0	0	0	0	0	0	0	0	0	0	macsalaamayn
farm	0	1	0	0	0	0	0	0	0	0	beeralayda
farmer	0	0	0	0	0	0	0	0	0	0	beeralay
farmhouse	0	0	0	0	0	0	0	0	0	0	guri beeraley
farming	0	0	0	0	0	0	0	0	0	0	beerashada
faro	0	0	0	0	0	0	0	0	0	0	faro
farther	0	0	0	0	0	0	0	0	0	0	ka sii fogaan
fascia	0	0	0	0	0	0	0	0	0	0	faashiyo
fascinating	0	0	0	0	0	0	1	0	0	0	soo jiidasho leh
fascination	0	0	0	0	0	0	1	0	0	0	soo jiidasho
fashion	0	0	0	0	0	0	0	0	0	0	moodada
fashionable	0	0	0	0	0	0	1	0	0	0	moodada
fasten	0	0	0	0	0	0	0	0	0	0	xidhid
fastener	0	0	0	0	0	0	0	0	0	0	xidheha
fastening	0	0	0	0	0	0	0	0	0	0	xirid
fasting	0	0	0	0	0	1	0	1	0	0	sooman
fat	0	0	1	0	0	1	0	1	0	0	buuran
fatal	1	0	0	1	0	1	0	1	0	0	dilaa ah
fatality	0	0	0	1	0	1	0	1	0	0	dhimasho
fate	0	1	0	0	0	1	0	0	0	0	qaddar
fated	0	0	0	0	0	0	0	0	0	0	caydhiyay
father	0	0	0	0	0	0	0	0	0	1	aabe
fathom	0	0	0	0	0	0	0	0	0	0	fathom
fatigue	0	0	0	0	0	1	0	0	0	0	daal
fatigued	0	0	0	0	0	1	0	1	0	0	daallan
fatty	0	0	1	0	0	1	0	1	0	0	buuran
fault	0	0	0	0	0	1	0	1	0	0	khalad
faultless	0	0	0	0	0	0	1	0	0	1	khalad lahayn
faulty	0	0	0	0	0	1	0	0	0	0	khalad ah
fauna	0	0	0	0	0	0	0	0	0	0	fauna
favor	0	0	0	0	0	0	0	0	0	0	raallinimo
favorable	0	1	0	0	1	0	1	0	1	1	wanaagsan
favorite	0	0	0	0	1	0	1	0	0	1	jecel yahay
favoritism	0	0	0	0	0	0	1	0	0	0	eex
fawn	0	0	0	0	0	1	0	0	0	0	cawlan
fear	1	0	0	1	0	1	0	0	0	0	cabsi
fearful	0	0	0	1	0	1	0	1	0	0	cabsi leh
fearfully	0	0	0	1	0	1	0	1	1	0	cabsi leh
fearing	0	0	0	1	0	1	0	0	0	0	cabsi
fearless	0	0	0	1	0	0	1	0	0	0	cabsi la'aan
feasibility	0	0	0	0	0	0	0	0	0	0	suurtogalnimada
feasible	0	0	0	0	0	0	0	0	0	0	macquul ah
feat	0	1	0	0	1	0	1	0	1	0	feat
feather	0	0	0	0	0	0	0	0	0	0	baal
feature	0	0	0	0	0	0	1	0	0	0	muuqaal
features	0	0	0	0	0	0	0	0	0	0	Astaamaha
febrile	0	0	0	0	0	1	0	0	0	0	qandho
fecal	0	0	1	0	0	1	0	0	0	0	saxaro
feces	0	0	1	0	0	1	0	0	0	0	saxaro
fecundity	0	0	0	0	0	0	0	0	0	0	dhalmada
federal	0	0	0	0	0	0	0	0	0	0	federaal
federation	0	0	0	0	0	0	0	0	0	0	federaalka
fee	1	0	0	0	0	1	0	0	0	0	khidmad
feeble	0	0	0	0	0	1	0	1	0	0	tabar daran
feed	0	0	0	0	0	0	0	0	0	0	quudin
feeder	0	0	0	0	0	0	0	0	0	0	quudiye
feel	0	0	0	0	0	0	0	0	0	0	dareemo
feeling	1	1	1	1	1	1	1	1	1	1	dareen
feet	0	0	0	0	0	0	0	0	0	0	cagaha
feigned	0	0	0	0	0	1	0	0	0	0	dhalanteed
felicity	0	0	0	0	1	0	1	0	0	0	raaxaysi
feline	0	0	0	0	0	0	0	0	0	0	cawska
fell	0	0	0	0	0	1	0	1	0	0	dhacay
fellow	0	0	0	0	0	0	1	0	0	1	hebel
fellowship	0	0	0	0	0	0	1	0	0	0	wehelnimo
felon	0	0	0	1	0	1	0	0	0	0	dambiile
felony	0	0	0	0	0	1	0	0	0	0	dambi
felt	0	0	0	0	0	0	0	0	0	0	dareemay
feminine	0	0	0	0	0	0	0	0	0	0	dheddig
femininity	0	0	0	0	0	0	0	0	0	0	dumarnimo
fen	0	0	0	0	0	0	0	0	0	0	fen
fence	0	0	0	0	0	0	0	0	0	0	dayr
fenced	1	0	0	0	0	0	0	0	0	0	ooday
fend	0	0	0	0	0	0	0	0	0	0	feydho
fender	0	0	0	0	0	0	0	0	0	1	dayr
fennel	0	0	0	0	0	0	0	0	0	0	fennel
ferment	0	1	0	0	0	1	0	0	0	0	khamiirid
fermentation	0	1	0	0	0	0	0	0	0	0	halsano
fern	0	0	0	0	0	0	0	0	0	0	fern
ferocious	1	0	1	1	0	1	0	0	0	0	bahalnimo
ferocity	1	0	0	0	0	1	0	0	0	0	bahalnimo
ferry	0	0	0	0	0	0	0	0	0	0	doon
fertile	0	0	0	0	0	0	1	0	0	0	bacrin ah
fertilize	0	0	0	0	0	0	0	0	0	0	bacrin
fervent	0	0	0	0	0	0	0	0	0	0	aad u kulul
fervor	1	0	0	0	1	0	1	0	0	0	xamaasad
festival	0	1	0	0	1	0	1	0	1	0	Dabaaldag
festive	0	0	0	0	1	0	1	0	0	0	xaflado
fetch	0	0	0	0	0	0	0	0	0	0	soo qaado
fete	0	1	0	0	1	0	1	0	1	0	fete
fetish	0	0	0	0	0	0	0	0	0	0	fetish
feud	1	0	0	0	0	1	0	0	0	0	colaad
feudal	0	0	0	0	0	1	0	0	0	0	feudal
feudalism	1	0	0	0	0	1	0	1	0	0	feudalism
fever	0	0	0	1	0	0	0	0	0	0	qandho
feverish	0	0	0	0	0	1	0	0	0	0	qandho
fiancee	0	0	0	0	0	0	0	0	0	0	guursaday
fiasco	0	0	0	0	0	1	0	0	0	0	fiasco
fiat	0	0	0	0	0	0	0	0	0	0	fiat
fib	1	0	0	0	0	1	0	0	0	0	fib
fiber	0	0	0	0	0	0	0	0	0	0	fiber
fibrous	0	0	0	0	0	0	0	0	0	0	xummad leh
fickle	0	0	0	0	0	1	0	0	0	0	qallafsanaan
fiction	0	0	0	0	0	0	0	0	0	0	khayaali
fictitious	0	0	0	0	0	1	0	0	0	0	khayaali ah
fiddle	0	0	0	0	0	0	0	0	0	0	fidno
fiddler	0	0	0	0	0	0	0	0	0	0	fidiyaha
fidelity	0	0	0	0	1	0	1	0	0	1	daacadnimo
fiduciary	0	0	0	0	0	0	0	0	0	0	aaminnimo
field	0	0	0	0	0	0	0	0	0	0	beerta
fiend	1	0	1	1	0	1	0	0	0	0	fiid
fierce	1	0	1	1	0	1	0	0	0	0	daran
fiesta	0	1	0	0	1	0	1	0	1	1	fiista
fight	1	0	0	1	0	1	0	0	0	0	dagaalan
fighter	0	0	0	0	0	0	0	0	0	0	dagaalyahan
fighting	1	0	0	0	0	1	0	0	0	0	dagaal
figment	0	0	0	0	0	0	0	0	0	0	khayaali
figurative	0	0	0	0	0	0	0	0	0	0	tusaale ahaan
figure	0	0	0	0	0	0	0	0	0	0	sawir
figurine	0	0	0	0	0	0	0	0	0	0	sawir
filament	0	0	0	0	0	0	0	0	0	0	fiilo
filamentous	0	0	0	0	0	0	0	0	0	0	fidsan
file	0	0	0	0	0	0	0	0	0	0	fayl
filibuster	0	0	0	0	0	1	0	0	0	0	filibuster
filigree	0	0	0	0	0	0	0	0	0	0	filigree
filing	0	0	0	0	0	0	0	0	0	0	xerayn
filings	0	0	0	0	0	0	0	0	0	0	fayl gareynta
fill	0	0	0	0	0	0	0	0	0	1	buuxi
fillet	0	0	0	0	0	0	0	0	0	0	galley
filling	0	0	0	0	0	0	0	0	0	0	buuxin
filly	0	0	0	0	0	0	0	0	0	0	buuxin
film	0	0	0	0	0	0	0	0	0	0	filim
filmy	0	0	0	0	0	0	0	0	0	0	filim leh
filter	0	0	0	0	0	0	0	0	0	0	filter
filth	0	0	1	0	0	1	0	0	0	0	wasakh
filthy	0	0	1	0	0	1	0	0	0	0	wasakhaysan
fin	0	0	0	0	0	0	0	0	0	0	fin
final	0	0	0	0	0	0	0	0	0	0	final
finale	0	0	0	0	0	0	0	0	0	0	final
finality	0	0	0	0	0	0	0	0	0	0	kama dambaysta
finally	0	1	1	0	1	0	1	0	1	1	ugu dambeyntii
finance	0	0	0	0	0	0	0	0	0	0	maaliyadda
financial	0	0	0	0	0	0	0	0	0	0	dhaqaale
financier	0	0	0	0	0	0	0	0	0	0	maalgeliyaha
finch	0	0	0	0	0	0	0	0	0	0	finan
find	0	0	0	0	0	0	0	0	0	0	heli
finding	0	0	0	0	0	0	0	0	0	0	helid
finery	0	0	0	0	0	0	1	0	0	0	qurxin
finesse	0	0	0	0	0	0	1	0	0	0	ganaax
finger	0	0	0	0	0	0	0	0	0	0	far
fingerprint	0	0	0	0	0	0	0	0	0	0	faraha
finish	0	0	0	0	0	0	0	0	0	0	dhammayn
finite	0	0	0	0	0	0	0	0	0	0	dhammayn
fink	0	0	0	0	0	0	0	0	0	0	dhuuban
fire	0	0	0	1	0	0	0	0	0	0	dab
firearms	1	0	0	1	0	1	0	0	0	0	hubka
fireball	0	0	0	0	0	0	1	0	0	0	kubbadda dabka
firefly	0	0	0	0	0	0	0	0	0	0	dab-damis
fireman	0	0	0	0	0	0	0	0	0	1	dabdeeye
fireplace	0	0	0	0	0	0	0	0	0	0	meel dabka lagu shido
fireproof	0	0	0	0	0	0	1	0	0	0	dab-damis
fireside	0	0	0	0	0	0	0	0	0	0	dab-damis
firewood	0	0	0	0	0	0	0	0	0	0	xabo
firework	0	0	0	0	0	0	0	0	0	0	rashka
firing	0	0	0	0	0	0	0	0	0	0	toogashada
firm	0	0	0	0	0	0	0	0	0	0	adag
firmament	0	0	0	0	0	0	0	0	0	0	bannaan
firmly	0	0	0	0	0	0	0	0	0	0	si adag
firmness	0	0	0	0	0	0	1	0	0	1	adkaansho
firstborn	0	1	0	0	1	0	1	0	0	1	curad
fiscal	0	0	0	0	0	0	0	0	0	0	xisaabiye
fish	0	0	0	0	0	0	0	0	0	0	kalluunka
fisherman	0	0	0	0	0	0	0	0	0	0	kalluumaysato
fishery	0	0	0	0	0	0	0	0	0	0	kalluumaysiga
fishing	0	0	0	0	0	0	0	0	0	0	kalluumaysi
fishy	0	0	0	0	0	0	0	0	0	0	kalluunka
fissile	0	0	0	0	0	0	0	0	0	0	fiidnimo
fission	0	0	0	0	0	0	0	0	0	0	fican
fissure	0	0	0	0	0	0	0	0	0	0	jeexjeexid
fist	0	0	0	0	0	0	0	0	0	0	feedh
fistula	0	0	0	0	0	0	0	0	0	0	fistula
fitness	0	0	0	0	0	0	0	0	0	0	jirdhiska
fits	1	0	0	0	0	1	0	0	0	0	ku habboon
fitted	0	0	0	0	0	0	0	0	0	0	ku rakiban yihiin
fitting	0	1	0	0	1	0	1	0	0	1	ku habboon
fittings	0	0	0	0	0	0	0	0	0	0	qalabaynta
fix	0	0	0	0	0	0	0	0	0	0	hagaajin
fixation	0	0	0	0	0	0	0	0	0	0	hagaajin
fixed	0	0	0	0	0	0	0	0	0	1	go'an
fixture	0	0	0	0	0	0	1	0	0	0	qalabayn
