English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Norwegian Word
contents	0	0	0	0	0	0	0	0	0	0	innhold
context	0	0	0	0	0	0	0	0	0	0	kontekst
contiguous	0	0	0	0	0	0	0	0	0	0	sammenhengende
continence	0	0	0	0	0	0	0	0	0	0	kontinens
continent	0	0	0	0	0	0	0	0	0	0	kontinent
continental	0	0	0	0	0	0	0	0	0	0	kontinentale
contingency	0	0	0	0	0	0	0	0	0	0	beredskap
contingent	0	1	0	0	0	0	0	0	0	0	kontingenten
continual	0	0	0	0	0	0	0	0	0	0	kontinuerlig
continually	0	0	0	0	0	0	0	0	0	0	kontinuerlig
continuance	0	0	0	0	0	0	0	0	0	0	fortsettelse
continuation	0	1	0	0	0	0	0	0	0	0	fortsettelse
continue	0	1	0	0	0	0	1	0	0	1	Fortsette
continued	0	0	0	0	0	0	0	0	0	0	fortsatte
continuing	0	0	0	0	0	0	0	0	0	0	fortsetter
continuity	0	0	0	0	0	0	0	0	0	0	kontinuitet
continuous	0	0	0	0	0	0	0	0	0	0	kontinuerlige
continuously	0	0	0	0	0	0	0	0	0	0	kontinuerlig
contour	0	0	0	0	0	0	1	0	0	0	kontur
contraband	1	0	1	1	0	1	0	0	0	0	smuglergods
contract	0	0	0	0	0	0	0	0	0	0	kontrakt
contracted	0	0	0	0	0	1	0	0	0	0	inngått kontrakt
contractile	0	0	0	0	0	0	0	0	0	0	kontraktile
contracting	0	0	0	0	0	0	0	0	0	0	kontrahering
contraction	0	0	0	0	0	0	0	0	0	0	kontraksjon
contradict	1	0	0	0	0	1	0	0	0	0	motsi
contradiction	0	0	0	0	0	1	0	0	0	0	motsigelse
contradictory	0	0	0	0	0	1	0	0	0	0	motstridende
contrary	0	0	0	0	0	1	0	0	0	0	motsetning
contrast	0	0	0	0	0	0	0	0	0	0	kontrast
contrasted	0	0	0	0	0	1	0	0	0	0	kontrast
contravene	0	0	0	0	0	1	0	0	0	0	stride mot
contravention	0	0	0	0	0	1	0	0	0	0	overtredelse
contribute	0	0	0	0	0	0	1	0	0	0	bidra
contributor	0	0	0	0	0	0	1	0	0	1	bidragsyter
contrived	0	0	0	0	0	0	0	0	0	0	konstruert
control	0	0	0	0	0	0	0	0	0	0	styre
controversial	1	0	0	0	0	1	0	0	0	0	kontroversielt
controversy	0	0	0	0	0	1	0	0	0	0	Kontrovers
conundrum	0	0	0	0	0	0	0	0	0	0	gåte
convalescent	0	0	0	0	0	0	0	0	0	0	rekonvalesent
convection	0	0	0	0	0	0	0	0	0	0	konveksjon
convene	0	0	0	0	0	0	0	0	0	0	innkalle
convenience	0	0	0	0	0	0	1	0	0	0	bekvemmelighet
conveniences	0	0	0	0	0	0	0	0	0	0	bekvemmeligheter
convenient	0	0	0	0	0	0	1	0	0	0	beleilig
convent	0	0	0	0	0	0	1	0	0	1	kloster
convention	0	0	0	0	0	0	1	0	0	0	konvensjon
conventional	0	0	0	0	0	0	0	0	0	0	konvensjonell
converge	0	0	0	0	0	0	0	0	0	0	konvergere
convergence	0	1	0	0	0	0	0	0	0	0	konvergens
convergent	0	0	0	0	0	0	0	0	0	0	konvergent
conversant	0	0	0	0	0	0	1	0	0	0	fortrolig
conversation	0	0	0	0	0	0	0	0	0	0	samtale
conversational	0	0	0	0	0	0	1	0	0	0	muntlig
converse	0	0	0	0	0	0	0	0	0	0	samtale
conversing	0	0	0	0	0	0	0	0	0	0	samtaler
conversion	0	0	0	0	0	0	0	0	0	0	omdannelse
convert	0	0	0	0	0	0	1	0	0	0	konvertere
converted	0	0	0	0	0	0	0	0	0	0	konvertert
convertible	0	0	0	0	0	0	0	0	0	0	cabriolet
convex	0	0	0	0	0	0	0	0	0	0	konveks
convexity	0	0	0	0	0	0	0	0	0	0	konveksitet
convey	0	0	0	0	0	0	0	0	0	0	Formidle
conveyance	0	0	0	0	0	0	0	0	0	0	formidling
conveyancing	0	0	0	0	0	0	0	0	0	1	formidling
convict	1	0	1	1	0	1	0	1	0	0	dømme
conviction	0	0	0	0	0	1	0	0	0	0	dom
convince	0	1	0	0	0	0	1	0	0	1	overbevise
convinced	0	0	0	0	0	0	0	0	0	1	overbevist
convincing	0	0	0	0	0	0	0	0	0	1	overbevisende
convocation	0	0	0	0	0	0	0	0	0	0	innkalling
convoluted	0	0	0	0	0	0	0	0	0	0	kronglete
convolution	0	0	0	0	0	0	0	0	0	0	konvolusjon
convoy	0	0	0	0	0	0	0	0	0	0	konvoi
coo	0	0	0	0	0	0	0	0	0	0	coo
cook	0	0	0	0	0	0	0	0	0	0	kokk
cookery	0	0	0	0	0	0	0	0	0	0	matlaging
cooking	0	0	0	0	0	0	0	0	0	0	matlaging
cool	0	0	0	0	0	0	1	0	0	0	kul
cooler	0	0	0	0	0	0	0	0	0	0	kjøligere
cooling	0	0	0	0	0	0	0	0	0	0	kjøling
coolness	0	0	0	0	0	0	1	0	0	0	kjølighet
coop	1	0	1	0	0	1	0	0	0	0	coop
cooperate	0	0	0	0	0	0	1	0	0	0	samarbeide
cooperating	0	0	0	0	0	0	1	0	0	1	samarbeider
cooperation	0	0	0	0	0	0	1	0	0	1	samarbeid
cooperative	0	0	0	0	0	0	1	0	0	1	kooperativ
coordinate	0	0	0	0	0	0	0	0	0	0	koordinere
cop	0	0	0	1	0	0	0	0	0	1	politimann
copious	0	0	0	0	0	0	0	0	0	0	rikelig
copper	0	0	0	0	0	0	0	0	0	0	kobber
copy	0	0	0	0	0	1	0	0	0	0	kopiere
copycat	1	0	1	0	0	1	0	0	0	0	copycat
copying	0	0	0	0	0	0	0	0	0	0	kopiering
copyright	0	0	0	0	0	0	0	0	0	0	opphavsrett
coral	0	0	0	0	0	0	0	0	0	0	korall
cord	0	0	0	0	0	0	0	0	0	0	ledning
cordon	0	0	0	0	0	0	0	0	0	0	sperre
corduroy	0	0	0	0	0	0	0	0	0	0	kordfløyel
core	0	0	0	0	0	0	1	0	0	0	kjerne
cork	0	0	0	0	0	0	0	0	0	0	kork
corkscrew	0	0	0	0	0	0	0	0	0	0	korketrekker
corn	0	0	0	0	0	0	0	0	0	0	korn
cornea	0	0	0	0	0	0	0	0	0	0	hornhinnen
corner	0	0	0	0	0	0	0	0	0	0	hjørne
cornet	0	0	0	0	0	0	0	0	0	0	kornett
cornice	0	0	0	0	0	0	0	0	0	0	gesims
cornstarch	0	0	0	0	0	0	0	0	0	0	maisstivelse
corollary	0	0	0	0	0	0	0	0	0	0	følge
corona	0	0	0	0	0	0	0	0	0	0	korona
coronation	0	0	0	0	1	0	1	0	0	1	kroning
coroner	0	0	0	0	0	1	0	0	0	0	rettslege
corporal	0	0	0	0	0	1	0	0	0	0	korporal
corporate	0	0	0	0	0	0	0	0	0	0	bedriftens
corporation	0	0	0	0	0	0	1	0	0	1	selskap
corporeal	0	0	0	0	0	0	1	0	0	0	kroppslig
corps	0	0	0	0	0	0	0	0	0	0	korps
corpse	0	0	1	0	0	1	0	1	0	0	lik
corpus	0	0	0	0	0	0	0	0	0	0	korpus
corral	0	0	0	0	0	0	0	0	0	0	innhegning
correction	0	0	0	0	0	1	0	0	0	0	korreksjon
corrective	0	0	0	0	0	0	1	0	0	0	korrigerende
correctness	0	0	0	0	0	0	0	0	0	1	riktighet
correlation	0	0	0	0	0	0	0	0	0	0	sammenheng
correlative	0	0	0	0	0	0	0	0	0	0	korrelativ
correspond	0	0	0	0	0	0	0	0	0	0	tilsvare
correspondence	0	1	0	0	0	0	1	0	0	0	korrespondanse
correspondent	0	0	0	0	0	0	0	0	0	0	korrespondent
corridor	0	0	0	0	0	0	0	0	0	0	korridor
corroborate	0	0	0	0	0	0	1	0	0	1	underbygge
corroboration	0	0	0	0	0	0	0	0	0	1	bekreftelse
corrosion	0	0	0	0	0	1	0	0	0	0	korrosjon
corrosive	0	0	0	1	0	1	0	0	0	0	etsende
corrupt	0	0	0	0	0	1	0	0	0	0	korrupt
corrupting	1	0	1	1	0	1	0	1	0	0	korrumperer
corruption	0	0	1	0	0	1	0	0	0	0	korrupsjon
corse	0	0	0	0	0	0	0	1	0	0	corse
corset	0	0	0	0	0	0	0	0	0	0	korsett
cortex	0	0	0	0	0	0	0	0	0	0	cortex
cortical	0	0	0	0	0	0	0	0	0	0	kortikal
corvette	0	0	0	0	0	0	0	0	0	0	korvett
cosmetic	0	0	0	0	0	0	0	0	0	0	kosmetikk
cosmetics	0	0	0	0	0	0	0	0	0	0	kosmetikk
cosmic	0	0	0	0	0	0	0	0	0	0	kosmisk
cosmology	0	0	0	0	0	0	0	0	0	0	kosmologi
cosmopolitan	0	0	0	0	0	0	1	0	0	1	kosmopolitisk
cosmos	0	0	0	0	0	0	0	0	0	0	kosmos
cost	0	0	0	0	0	0	0	0	0	0	koste
costly	0	0	0	0	0	0	0	0	0	0	kostbar
costume	0	0	0	0	0	0	0	0	0	0	drakt
cosy	0	0	0	0	0	0	1	0	0	0	koselig
cot	0	0	0	0	0	0	0	0	0	0	barneseng
cote	0	0	0	0	0	0	0	0	0	0	cote
cottage	0	0	0	0	0	0	0	0	0	0	hytte
cotton	0	0	0	0	0	0	0	0	0	0	bomull
couch	0	0	0	0	0	0	0	1	0	0	sofa
cougar	0	0	0	0	0	0	0	0	0	0	Cougar
cough	0	0	1	0	0	1	0	0	0	0	hoste
council	0	1	0	0	0	0	1	0	0	1	råd
counsel	0	0	0	0	0	0	1	0	0	1	råd
counsellor	1	0	0	1	0	1	0	0	0	1	rådgiver
counselor	0	0	0	0	0	0	1	0	0	1	rådgiver
count	0	0	0	0	0	0	1	0	0	1	telle
countdown	0	1	0	0	0	0	0	0	0	0	nedtelling
countenance	0	0	0	0	0	0	0	0	0	0	ansikt
counter	0	0	0	0	0	0	0	0	0	0	disk
counteract	0	0	0	0	0	0	0	0	0	0	motvirke
counterbalance	0	0	0	0	0	0	0	0	0	0	motvekt
counterclaim	0	0	0	0	0	0	0	0	0	0	motkrav
counterpart	0	0	0	0	0	0	0	0	0	0	motpart
countess	0	0	0	0	0	0	1	0	0	0	grevinne
countless	0	0	0	0	0	0	0	0	0	0	utallige
country	0	0	0	0	0	0	0	0	0	0	land
countryman	0	0	0	0	0	0	0	0	0	1	landsmann
counts	0	0	0	0	0	0	0	0	0	0	teller
county	0	0	0	0	0	0	0	0	0	1	fylke
coup	1	0	0	0	0	0	0	0	1	0	kupp
couple	0	0	0	0	0	0	0	0	0	0	par
coupled	0	0	0	0	0	0	0	0	0	0	koblet
coupon	0	0	0	0	0	0	0	0	0	0	kupong
courage	0	0	0	0	0	0	1	0	0	0	mot
courageous	0	0	0	1	0	0	1	0	0	0	modig
courier	0	0	0	0	0	0	0	0	0	1	kurer
courses	0	0	0	0	0	0	0	0	0	0	kurs
coursing	0	0	0	0	0	1	0	0	0	0	kursing
court	1	1	0	1	0	0	0	0	0	0	domstol
courteous	0	0	0	0	0	0	1	0	0	0	høflig
courtesy	0	0	0	0	0	0	1	0	0	0	høflighet
courthouse	0	0	0	0	0	0	0	0	0	0	tinghus
courts	0	0	0	0	0	0	0	0	0	0	domstoler
courtship	0	1	0	0	1	0	1	0	0	1	frieri
courtyard	0	0	0	0	0	0	0	0	0	0	gårdsplassen
cove	0	1	1	1	1	0	1	0	0	0	vik
covenant	0	0	0	0	0	0	1	0	0	1	pakt
cover	0	0	0	0	0	0	0	0	0	1	dekke
covered	0	0	0	0	0	0	0	0	0	0	dekket
covering	0	0	0	0	0	0	0	0	0	0	dekker
covert	0	0	0	0	0	0	0	0	0	0	skjult
covet	0	0	0	0	0	1	0	0	0	0	begjære
cow	0	0	0	0	0	0	0	0	0	0	ku
coward	0	0	1	1	0	1	0	1	0	0	feiging
cowardice	0	0	0	1	0	1	0	0	0	0	feighet
cowardly	0	0	0	1	0	1	0	0	0	0	feigt
cowboy	0	0	0	0	0	0	0	0	0	0	cowboy
cowhide	0	0	0	0	0	0	0	0	0	0	kuskinn
cowl	0	0	0	0	0	0	0	0	0	0	deksel
coworker	0	0	0	0	0	0	0	0	0	0	kollega
coy	0	0	0	1	0	0	0	0	0	0	coy
coyote	0	0	0	1	0	0	0	0	0	0	prærieulv
crab	0	0	0	0	0	0	0	0	0	0	krabbe
crabby	1	0	0	0	0	1	0	0	0	0	crabby
crack	0	0	0	0	0	1	0	0	0	0	sprekk
cracked	1	0	0	1	0	1	0	0	0	0	sprukket
cracker	0	0	0	0	0	0	0	0	0	0	kjeks
cracking	0	0	0	0	0	1	0	0	0	0	sprekker
crackle	0	0	0	0	0	0	0	0	0	0	knitre
cradle	0	1	0	0	1	0	1	0	0	1	vugge
craft	0	0	0	0	0	0	1	0	0	0	håndverk
craftsman	0	0	0	0	0	0	1	0	0	0	håndverker
crafty	0	0	0	0	0	0	0	0	0	0	listig
craig	0	0	0	0	0	0	0	0	0	0	craig
crammed	0	0	0	0	0	0	0	0	0	0	stappfull
cramp	0	1	0	0	0	1	0	0	0	0	krampe
cramped	0	0	0	0	0	1	0	0	0	0	trangt
crane	0	0	0	0	0	0	0	0	0	0	kran
cranium	0	0	0	0	0	0	0	0	0	0	kranium
crank	0	0	0	0	0	1	0	0	0	0	sveiv
cranky	1	0	0	0	0	1	0	0	0	0	gretten
crap	0	0	1	0	0	1	0	0	0	0	dritt
craps	0	1	0	0	0	0	0	0	0	0	craps
crash	0	0	0	1	0	1	0	1	1	0	brak
crate	0	0	0	0	0	0	0	0	0	0	kasse
crater	0	0	0	0	0	0	0	0	0	0	krater
crave	0	1	0	0	0	0	0	0	0	0	higer etter
craving	0	1	0	0	0	0	0	0	0	0	lyst
crawfish	0	0	0	0	0	0	0	0	0	0	kreps
crawl	0	0	1	0	0	1	0	0	0	0	krype
crayons	0	0	0	0	0	0	0	0	0	0	fargestifter
craze	0	0	0	0	0	0	0	0	0	0	mani
crazed	1	0	0	1	0	1	0	0	0	0	gal
crazy	1	0	0	1	0	1	0	1	0	0	gal
creaking	0	0	0	0	0	1	0	0	0	0	knirkende
cream	0	1	0	0	1	0	1	0	1	0	krem
creamer	0	0	0	0	0	0	0	0	0	0	creamer
creamy	0	0	0	0	0	0	0	0	0	0	kremete
crease	0	0	0	0	0	0	0	0	0	0	brette
create	0	0	0	0	1	0	1	0	0	0	skape
creation	0	0	0	0	0	0	0	0	0	0	opprettelse
creative	0	0	0	0	0	0	1	0	0	0	kreativ
creator	0	0	0	0	0	0	0	0	0	0	skaperen
creature	0	0	1	1	0	1	0	0	0	0	skapning
credence	0	0	0	0	0	0	1	0	0	1	troverdighet
credential	0	0	0	0	0	0	1	0	0	1	legitimasjon
credentials	0	0	0	0	0	0	0	0	0	0	legitimasjon
credibility	0	0	0	0	0	0	1	0	0	1	troverdighet
credible	0	0	0	0	0	0	1	0	0	1	troverdig
credit	0	0	0	0	0	0	1	0	0	1	kreditt
creditable	0	0	0	0	0	0	1	0	0	1	kredittverdig
credited	0	0	0	0	0	0	1	0	0	0	kreditert
crediting	0	0	0	0	0	0	0	0	0	0	kreditering
creditor	0	0	0	0	0	0	0	0	0	0	kreditor
creed	0	0	0	0	0	0	0	0	0	0	trosbekjennelse
creek	0	0	0	0	0	0	0	0	0	0	lita elv, bekk
creep	0	0	0	0	0	1	0	0	0	0	krype
creeping	0	1	0	0	0	0	0	0	0	0	krypende
cremation	0	0	0	0	0	0	0	1	0	0	kremasjon
creole	0	0	0	0	0	0	0	0	0	0	kreolsk
crescendo	0	1	0	0	1	0	1	0	1	1	crescendo
crescent	0	0	0	0	0	0	0	0	0	0	halvmåne
crevice	0	0	0	0	0	0	0	0	0	0	sprekk
crew	0	0	0	0	0	0	0	0	0	1	mannskap
crib	0	0	0	0	0	0	0	0	0	0	krybbe
cricket	0	0	0	0	0	0	0	0	0	0	siriss
crime	1	0	0	0	0	1	0	0	0	0	forbrytelse
criminal	1	0	1	1	0	1	0	0	0	0	forbryter
criminality	1	0	1	1	0	1	0	0	0	0	kriminalitet
crimp	0	0	0	0	0	0	0	0	0	0	krympe
crimson	0	0	0	0	0	0	0	0	0	0	Høyrød
cringe	0	0	1	1	0	1	0	1	0	0	kleint
cripple	0	0	0	1	0	1	0	1	0	0	krøpling
crippled	0	0	0	0	0	1	0	1	0	0	forkrøplet
crisis	0	0	0	0	0	1	0	0	0	0	krise
crisp	0	0	0	0	0	1	0	0	0	1	sprø
criterion	0	0	0	0	0	0	0	0	0	0	kriterium
critic	0	0	0	0	0	1	0	0	0	0	kritisk
criticism	1	0	0	0	0	1	0	1	0	0	kritikk
criticize	1	0	1	1	0	1	0	1	0	0	kritisere
critique	0	0	0	0	0	0	1	0	0	0	kritikk
critter	0	0	1	0	0	0	0	0	0	0	critter
croak	0	0	0	0	0	0	0	0	0	0	kvekke
crock	0	0	0	0	0	0	0	0	0	0	crock
crockery	0	0	0	0	0	0	0	0	0	0	servise
crocodile	0	0	0	1	0	0	0	0	0	0	krokodille
croft	0	0	0	0	0	0	0	0	0	0	torp
crook	0	0	0	0	0	1	0	0	0	0	kjeltring
crop	0	0	0	0	0	0	0	0	0	0	avling
croquet	0	0	0	0	0	0	0	0	0	0	krokket
cross	1	0	0	1	0	1	0	1	0	0	kryss
crossbow	0	0	0	0	0	0	0	0	0	0	armbrøst
crossed	0	0	0	0	0	0	0	0	0	0	krysset
crossing	0	0	0	0	0	0	0	0	0	0	kryssing
crotch	0	0	0	0	0	0	0	0	0	0	skrittet
crouch	0	0	0	1	0	0	0	0	0	0	krøke
crouched	0	0	0	0	0	0	0	0	0	0	huket
crouching	0	0	0	1	0	1	0	0	0	0	huking
croupier	0	0	0	0	0	0	0	0	0	0	croupier
crow	0	0	0	0	0	0	0	0	0	0	kråke
crowd	0	0	0	0	0	0	0	0	0	0	publikum
crowded	0	0	0	0	0	0	0	0	0	0	overfylt
crown	0	0	0	0	0	0	0	0	0	0	krone
crowning	0	1	0	0	1	0	1	0	1	1	kroning
crucial	0	0	0	0	0	0	1	0	0	1	avgjørende
cruciate	0	0	0	0	0	1	0	0	0	0	korsfeste
crucifix	0	0	0	0	0	0	0	0	0	0	krusifiks
crucifixion	1	0	1	1	0	1	0	1	0	0	korsfestelse
crude	0	0	1	0	0	1	0	0	0	0	grov
cruel	1	0	1	1	0	1	0	1	0	0	grusom
cruelly	1	0	0	1	0	1	0	0	0	0	grusomt
cruelty	1	0	1	1	0	1	0	1	0	0	grusomhet
cruise	0	0	0	0	0	0	0	0	0	0	cruise
cruiser	0	0	0	0	0	0	0	0	0	0	cruiser
crumb	0	0	0	0	0	0	0	0	0	0	smule
crumbling	0	0	0	0	0	1	0	1	0	0	smuldrer opp
crunch	1	0	0	0	0	1	0	0	0	0	knase
crusade	1	0	0	1	0	1	0	0	0	0	korstog
crush	0	0	0	0	0	0	0	0	0	0	knuse
crushed	1	0	1	1	0	1	0	1	0	0	knust
crushing	1	0	1	1	0	1	0	0	0	0	knusende
crust	0	0	0	0	0	0	0	0	0	0	skorpe
crusty	0	0	1	0	0	1	0	0	0	0	sprø
crutch	0	0	0	0	0	0	0	0	0	0	krykke
crux	0	0	0	0	0	0	0	0	0	0	kjerne
cry	0	0	0	0	0	1	0	1	0	0	gråte
crying	0	0	0	0	0	1	0	1	0	0	gråter
crypt	0	0	0	1	0	1	0	1	0	0	krypt
cryptic	0	0	0	0	0	0	0	0	0	0	kryptisk
cryptography	0	0	0	0	0	0	0	0	0	0	kryptografi
crystal	0	0	0	0	0	0	1	0	0	0	krystall
crystalline	0	0	0	0	0	0	0	0	0	0	krystallinsk
crystallization	0	0	0	0	0	0	0	0	0	0	krystallisering
cub	0	0	0	0	0	0	0	0	0	0	unge
cube	0	0	0	0	0	0	0	0	0	1	kube
cubicle	0	0	0	0	0	0	0	0	0	0	avlukke
cuckold	0	0	1	0	0	1	0	0	0	0	hanekold
cuckoo	0	0	0	0	0	1	0	0	0	0	gjøk
cuddle	0	0	0	0	1	0	1	0	0	1	kose
cue	0	1	0	0	0	0	0	0	0	0	signal
cuff	0	0	0	0	0	0	0	0	0	0	mansjett
cuisine	0	0	0	0	0	0	0	0	0	0	mat
culinary	0	0	0	0	0	0	1	0	0	1	kulinarisk
cull	0	0	0	0	0	1	0	0	0	0	utslakting
culminate	0	0	0	0	0	0	0	0	0	0	kulminere
culmination	0	0	0	0	0	0	1	0	0	0	kulminasjon
culpability	0	0	0	0	0	1	0	0	0	0	skyld
culpable	0	0	0	0	0	1	0	0	0	0	skyldig
culprit	0	0	0	0	0	1	0	0	0	0	skyldige
cult	0	0	0	1	0	1	0	0	0	0	kult
cultivate	0	1	0	0	0	0	1	0	0	1	dyrke
cultivated	0	0	0	0	0	0	1	0	0	0	dyrket
cultivation	0	0	0	0	0	0	1	0	0	0	dyrking
culture	0	0	0	0	0	0	1	0	0	0	kultur
culvert	0	0	0	0	0	0	0	0	0	0	kulvert
cumbersome	0	0	0	0	0	1	0	1	0	0	tungvint
cumulus	0	0	0	0	0	0	0	0	0	0	cumulus
cunning	0	0	0	0	0	1	1	0	0	0	lur
cup	0	0	0	0	0	0	0	0	0	0	kopp
cupboard	0	0	0	0	0	0	0	0	0	0	skap
cupping	0	0	1	1	0	1	0	1	0	0	kopping
cur	1	0	1	1	0	1	0	0	0	0	cur
curable	0	0	0	0	0	0	1	0	0	1	kureres
curate	0	0	0	0	0	0	0	0	0	0	kuratere
curative	0	0	0	0	0	0	0	0	0	0	helbredende
curator	0	0	0	0	0	0	0	0	0	0	kurator
curb	0	0	0	0	0	0	0	0	0	0	fortauskant
curd	0	0	0	0	0	0	0	0	0	0	ostemasse
curfew	0	0	0	0	0	0	0	0	0	0	portforbud
curiosity	0	1	0	0	0	0	1	0	1	0	nysgjerrighet
curl	0	0	0	0	0	0	1	0	0	0	krølle
curling	0	0	0	0	0	0	0	0	0	0	Curling
currency	0	0	0	0	0	0	0	0	0	0	valuta
current	0	0	0	0	0	0	0	0	0	0	strøm
curriculum	0	0	0	0	0	0	0	0	0	0	læreplan
curry	0	0	0	0	0	0	0	0	0	0	karri
curse	1	0	1	1	0	1	0	1	0	0	forbannelse
cursed	1	0	0	1	0	1	0	1	0	0	forbannet
cursing	1	0	1	0	0	1	0	0	0	0	banning
cursory	0	0	0	0	0	1	0	0	0	0	overfladisk
curt	0	0	0	0	0	0	0	0	0	0	kortfattet
curtail	0	0	0	0	0	0	0	0	0	0	innskrenke
curtailment	0	0	0	0	0	0	0	0	0	0	innskrenkning
curtain	0	0	0	0	0	0	0	0	0	0	gardin
curvature	0	0	0	0	0	0	0	0	0	0	krumning
curve	0	0	0	0	0	0	0	0	0	0	kurve
curved	0	0	0	0	0	0	0	0	0	0	buet
curvilinear	0	0	0	0	0	0	0	0	0	0	krumlinjet
cushion	0	0	0	0	0	0	1	0	0	0	pute
cusp	0	0	0	0	0	0	0	0	0	0	cusp
cussed	1	0	0	0	0	0	0	0	0	0	forbannet
custodian	0	0	0	0	0	0	0	0	0	1	formynder
custody	0	0	0	0	0	0	0	0	0	1	varetekt
custom	0	0	0	0	0	0	0	0	0	0	tilpasset
customary	0	0	0	0	0	0	0	0	0	0	vanlig
customer	0	0	0	0	0	0	1	0	0	0	kunde
cut	0	0	0	0	0	0	0	0	0	0	skjære
cutaneous	0	0	0	0	0	0	0	0	0	0	kutan
cute	0	0	0	0	0	0	1	0	0	0	søt
cuticle	0	0	0	0	0	0	0	0	0	0	kutikula
cutlery	0	0	0	0	0	0	0	0	0	0	bestikk
cutter	0	0	0	1	0	1	0	0	0	0	kutter
cutters	0	0	0	0	0	0	1	0	0	0	kuttere
cutthroat	1	0	0	1	0	1	0	0	0	0	skjærende
cutting	1	0	1	1	0	1	0	1	0	0	kutting
cuttings	0	0	0	0	0	0	0	0	0	0	stiklinger
cwt	0	0	0	0	0	0	0	0	0	0	cwt
cyanide	0	0	0	1	0	1	0	0	0	0	cyanid
cycle	0	0	0	0	0	0	0	0	0	0	syklus
cyclical	0	0	0	0	0	0	0	0	0	0	syklisk
cyclist	0	0	0	0	0	0	0	0	0	0	syklist
cyclone	0	0	0	1	0	1	0	0	1	0	syklon
cylinder	0	0	0	0	0	0	0	0	0	0	sylinder
cylindrical	0	0	0	0	0	0	0	0	0	0	sylindrisk
cymbal	0	0	0	0	0	0	0	0	0	0	cymbal
cynic	0	0	0	0	0	0	0	0	0	0	kynisk
cyst	0	0	0	1	0	1	0	1	0	0	cyste
cystic	0	0	1	0	0	0	0	0	0	0	cystisk
cytomegalovirus	0	0	0	0	0	1	0	1	0	0	cytomegalovirus
cytoplasm	0	0	0	0	0	0	0	0	0	0	cytoplasma
czar	0	0	0	0	0	0	0	0	0	0	tsar
dab	0	0	0	0	0	0	0	0	0	0	dab
dabble	0	0	0	0	0	0	0	0	0	0	tulle
dabbling	1	0	1	0	0	1	0	0	0	0	dabling
dad	0	0	0	0	0	0	0	0	0	0	pappa
dado	0	0	0	0	0	0	0	0	0	0	dado
daemon	1	0	1	1	0	1	0	1	1	0	demon
daft	0	0	1	0	0	1	0	0	0	0	tåpelig
dagger	0	0	0	1	0	1	0	0	0	0	dolk
daily	0	1	0	0	0	0	0	0	0	0	daglig
dainty	0	0	0	0	0	0	0	0	0	0	lekkert
dairy	0	0	0	0	0	0	0	0	0	0	meieri
dak	0	0	0	0	0	0	0	0	0	0	dak
dale	0	0	0	0	0	0	0	0	0	0	dale
dam	0	0	0	0	0	0	0	0	0	0	demning
damage	1	0	1	0	0	1	0	1	0	0	skader
damages	0	0	0	0	0	1	0	1	0	0	skader
dame	1	0	1	0	0	0	1	0	0	1	dame
damn	1	0	1	0	0	1	0	0	0	0	faen
damnation	1	0	0	1	0	1	0	1	0	0	fordømmelse
damned	0	0	0	0	0	1	0	0	0	0	forbannet
damp	0	0	0	0	0	0	0	0	0	0	fuktig
dampened	0	0	0	0	0	0	0	0	0	0	fuktet
damper	0	0	0	0	0	1	0	0	0	0	demper
damsel	0	0	0	0	0	0	0	0	0	0	jente
dance	0	0	0	0	1	0	1	0	0	1	danse
dancer	0	0	0	0	0	0	0	0	0	0	danser
dandruff	0	0	0	0	0	1	0	0	0	0	flass
dandy	0	0	1	0	0	1	0	0	0	0	dandy
danger	0	0	0	1	0	1	0	1	0	0	fare
dangerous	0	0	0	1	0	1	0	0	0	0	farlig
dangle	0	0	0	0	0	0	0	0	0	0	dingle
dank	0	0	1	0	0	0	0	0	0	0	klam
dapper	0	0	0	0	0	0	0	0	0	0	dapper
dare	0	1	0	0	0	0	0	0	0	1	tør
daring	0	0	0	0	0	0	1	0	0	0	dristig
dark	0	0	0	0	0	0	0	1	0	0	mørk
darken	0	0	0	1	0	1	0	1	0	0	mørkere
darkened	0	0	0	1	0	1	0	1	0	0	mørknet
darkly	0	0	0	0	0	0	0	0	0	0	mørkt
darkness	1	0	0	1	0	1	0	1	0	0	mørke
darling	0	0	0	0	1	0	1	0	0	1	Kjæreste
darn	0	0	0	0	0	0	0	0	0	0	Søren
dart	0	0	0	1	0	0	0	0	0	0	dart
dash	0	0	0	0	0	0	0	0	0	0	bindestrek
dashboard	0	0	0	0	0	0	0	0	0	0	dashbord
dashed	1	0	0	1	0	1	0	1	0	0	stiplet
dashing	0	0	0	0	0	0	1	0	0	0	flott
dastardly	1	0	1	1	0	1	0	0	0	0	elendig
data	0	0	0	0	0	0	0	0	0	0	data
database	0	0	0	0	0	0	0	0	0	0	database
date	0	0	0	0	0	0	0	0	0	0	Dato
daughter	0	0	0	0	1	0	1	0	0	0	datter
dawn	0	1	0	0	1	0	1	0	1	1	soloppgang
day	0	0	0	0	0	0	0	0	0	0	dag
daybreak	0	0	0	0	0	0	0	0	0	0	daggry
daydreaming	0	0	0	0	0	0	0	0	0	0	dagdrømming
daze	0	0	0	0	0	0	0	0	0	0	fortumlet
dazed	0	0	0	0	0	1	0	0	0	0	fortumlet
dazzling	0	0	0	0	0	0	0	0	0	0	blendende
