English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Shona Word
crimson	0	0	0	0	0	0	0	0	0	0	mutsvuku
cringe	0	0	1	1	0	1	0	1	0	0	cringe
cripple	0	0	0	1	0	1	0	1	0	0	chirema
crippled	0	0	0	0	0	1	0	1	0	0	zvirema
crisis	0	0	0	0	0	1	0	0	0	0	dambudziko
crisp	0	0	0	0	0	1	0	0	0	1	crisp
criterion	0	0	0	0	0	0	0	0	0	0	criterion
critic	0	0	0	0	0	1	0	0	0	0	mutsoropodzi
criticism	1	0	0	0	0	1	0	1	0	0	kushoropodzwa
criticize	1	0	1	1	0	1	0	1	0	0	shora
critique	0	0	0	0	0	0	1	0	0	0	critique
critter	0	0	1	0	0	0	0	0	0	0	critter
croak	0	0	0	0	0	0	0	0	0	0	croak
crock	0	0	0	0	0	0	0	0	0	0	crock
crockery	0	0	0	0	0	0	0	0	0	0	crockery
crocodile	0	0	0	1	0	0	0	0	0	0	ngwena
croft	0	0	0	0	0	0	0	0	0	0	croft
crook	0	0	0	0	0	1	0	0	0	0	crook
crop	0	0	0	0	0	0	0	0	0	0	chirimwa
croquet	0	0	0	0	0	0	0	0	0	0	croquet
cross	1	0	0	1	0	1	0	1	0	0	cross
crossbow	0	0	0	0	0	0	0	0	0	0	crossbow
crossed	0	0	0	0	0	0	0	0	0	0	crossed
crossing	0	0	0	0	0	0	0	0	0	0	kuyambuka
crotch	0	0	0	0	0	0	0	0	0	0	crotch
crouch	0	0	0	1	0	0	0	0	0	0	crouch
crouched	0	0	0	0	0	0	0	0	0	0	akagwadama
crouching	0	0	0	1	0	1	0	0	0	0	kugwadama
croupier	0	0	0	0	0	0	0	0	0	0	croupier
crow	0	0	0	0	0	0	0	0	0	0	gunguwo
crowd	0	0	0	0	0	0	0	0	0	0	chaunga
crowded	0	0	0	0	0	0	0	0	0	0	yakazara
crown	0	0	0	0	0	0	0	0	0	0	korona
crowning	0	1	0	0	1	0	1	0	1	1	korona
crucial	0	0	0	0	0	0	1	0	0	1	crucial
cruciate	0	0	0	0	0	1	0	0	0	0	cruciate
crucifix	0	0	0	0	0	0	0	0	0	0	muchinjikwa
crucifixion	1	0	1	1	0	1	0	1	0	0	kurovererwa
crude	0	0	1	0	0	1	0	0	0	0	crude
cruel	1	0	1	1	0	1	0	1	0	0	hutsinye
cruelly	1	0	0	1	0	1	0	0	0	0	hutsinye
cruelty	1	0	1	1	0	1	0	1	0	0	utsinye
cruise	0	0	0	0	0	0	0	0	0	0	cruise
cruiser	0	0	0	0	0	0	0	0	0	0	cruiser
crumb	0	0	0	0	0	0	0	0	0	0	crumb
crumbling	0	0	0	0	0	1	0	1	0	0	crumbling
crunch	1	0	0	0	0	1	0	0	0	0	crunch
crusade	1	0	0	1	0	1	0	0	0	0	crusade
crush	0	0	0	0	0	0	0	0	0	0	kupwanya
crushed	1	0	1	1	0	1	0	1	0	0	kupwanyiwa
crushing	1	0	1	1	0	1	0	0	0	0	kupwanya
crust	0	0	0	0	0	0	0	0	0	0	crust
crusty	0	0	1	0	0	1	0	0	0	0	crusty
crutch	0	0	0	0	0	0	0	0	0	0	crutch
crux	0	0	0	0	0	0	0	0	0	0	crux
cry	0	0	0	0	0	1	0	1	0	0	kuchema
crying	0	0	0	0	0	1	0	1	0	0	kuchema
crypt	0	0	0	1	0	1	0	1	0	0	crypt
cryptic	0	0	0	0	0	0	0	0	0	0	cryptic
cryptography	0	0	0	0	0	0	0	0	0	0	cryptography
crystal	0	0	0	0	0	0	1	0	0	0	kristaro
crystalline	0	0	0	0	0	0	0	0	0	0	crystalline
crystallization	0	0	0	0	0	0	0	0	0	0	crystallization
cub	0	0	0	0	0	0	0	0	0	0	cub
cube	0	0	0	0	0	0	0	0	0	1	cube
cubicle	0	0	0	0	0	0	0	0	0	0	cubicle
cuckold	0	0	1	0	0	1	0	0	0	0	cuckold
cuckoo	0	0	0	0	0	1	0	0	0	0	cuckoo
cuddle	0	0	0	0	1	0	1	0	0	1	cuddle
cue	0	1	0	0	0	0	0	0	0	0	cue
cuff	0	0	0	0	0	0	0	0	0	0	cuff
cuisine	0	0	0	0	0	0	0	0	0	0	cuisine
culinary	0	0	0	0	0	0	1	0	0	1	culinary
cull	0	0	0	0	0	1	0	0	0	0	cull
culminate	0	0	0	0	0	0	0	0	0	0	culminate
culmination	0	0	0	0	0	0	1	0	0	0	culmination
culpability	0	0	0	0	0	1	0	0	0	0	culpability
culpable	0	0	0	0	0	1	0	0	0	0	ane mhosva
culprit	0	0	0	0	0	1	0	0	0	0	mutadzi
cult	0	0	0	1	0	1	0	0	0	0	cult
cultivate	0	1	0	0	0	0	1	0	0	1	rima
cultivated	0	0	0	0	0	0	1	0	0	0	kurima
cultivation	0	0	0	0	0	0	1	0	0	0	kurima
culture	0	0	0	0	0	0	1	0	0	0	tsika
culvert	0	0	0	0	0	0	0	0	0	0	culvert
cumbersome	0	0	0	0	0	1	0	1	0	0	zvinonetsa
cumulus	0	0	0	0	0	0	0	0	0	0	cumulus
cunning	0	0	0	0	0	1	1	0	0	0	mano
cup	0	0	0	0	0	0	0	0	0	0	mukombe
cupboard	0	0	0	0	0	0	0	0	0	0	kabati
cupping	0	0	1	1	0	1	0	1	0	0	cuping
cur	1	0	1	1	0	1	0	0	0	0	cur
curable	0	0	0	0	0	0	1	0	0	1	zvinorapika
curate	0	0	0	0	0	0	0	0	0	0	curate
curative	0	0	0	0	0	0	0	0	0	0	kurapa
curator	0	0	0	0	0	0	0	0	0	0	muchengeti
curb	0	0	0	0	0	0	0	0	0	0	curb
curd	0	0	0	0	0	0	0	0	0	0	curd
curfew	0	0	0	0	0	0	0	0	0	0	nguva yekusvika pamba
curiosity	0	1	0	0	0	0	1	0	1	0	kuda kuziva
curl	0	0	0	0	0	0	1	0	0	0	curl
curling	0	0	0	0	0	0	0	0	0	0	kupeta
currency	0	0	0	0	0	0	0	0	0	0	mari
current	0	0	0	0	0	0	0	0	0	0	current
curriculum	0	0	0	0	0	0	0	0	0	0	curriculum
curry	0	0	0	0	0	0	0	0	0	0	curry
curse	1	0	1	1	0	1	0	1	0	0	tuka
cursed	1	0	0	1	0	1	0	1	0	0	vakatukwa
cursing	1	0	1	0	0	1	0	0	0	0	kutuka
cursory	0	0	0	0	0	1	0	0	0	0	cursory
curt	0	0	0	0	0	0	0	0	0	0	curt
curtail	0	0	0	0	0	0	0	0	0	0	curtail
curtailment	0	0	0	0	0	0	0	0	0	0	curtailment
curtain	0	0	0	0	0	0	0	0	0	0	curtain
curvature	0	0	0	0	0	0	0	0	0	0	curvature
curve	0	0	0	0	0	0	0	0	0	0	curve
curved	0	0	0	0	0	0	0	0	0	0	curved
curvilinear	0	0	0	0	0	0	0	0	0	0	curvilinear
cushion	0	0	0	0	0	0	1	0	0	0	cushion
cusp	0	0	0	0	0	0	0	0	0	0	cusp
cussed	1	0	0	0	0	0	0	0	0	0	kutuka
custodian	0	0	0	0	0	0	0	0	0	1	muchengeti
custody	0	0	0	0	0	0	0	0	0	1	kuchengetedzwa
custom	0	0	0	0	0	0	0	0	0	0	tsika
customary	0	0	0	0	0	0	0	0	0	0	tsika
customer	0	0	0	0	0	0	1	0	0	0	mutengi
cut	0	0	0	0	0	0	0	0	0	0	cheka
cutaneous	0	0	0	0	0	0	0	0	0	0	cutaneous
cute	0	0	0	0	0	0	1	0	0	0	cute
cuticle	0	0	0	0	0	0	0	0	0	0	cuticle
cutlery	0	0	0	0	0	0	0	0	0	0	cutlery
cutter	0	0	0	1	0	1	0	0	0	0	cutter
cutters	0	0	0	0	0	0	1	0	0	0	vacheki
cutthroat	1	0	0	1	0	1	0	0	0	0	cutthroat
cutting	1	0	1	1	0	1	0	1	0	0	kucheka
cuttings	0	0	0	0	0	0	0	0	0	0	cuttings
cwt	0	0	0	0	0	0	0	0	0	0	cwt
cyanide	0	0	0	1	0	1	0	0	0	0	cyanide
cycle	0	0	0	0	0	0	0	0	0	0	cycle
cyclical	0	0	0	0	0	0	0	0	0	0	cyclical
cyclist	0	0	0	0	0	0	0	0	0	0	mutasvi webhasikoro
cyclone	0	0	0	1	0	1	0	0	1	0	cyclone
cylinder	0	0	0	0	0	0	0	0	0	0	humburumbira
cylindrical	0	0	0	0	0	0	0	0	0	0	cylindrical
cymbal	0	0	0	0	0	0	0	0	0	0	cymbal
cynic	0	0	0	0	0	0	0	0	0	0	cynic
cyst	0	0	0	1	0	1	0	1	0	0	cyst
cystic	0	0	1	0	0	0	0	0	0	0	cystic
cytomegalovirus	0	0	0	0	0	1	0	1	0	0	cytomegalovirus
cytoplasm	0	0	0	0	0	0	0	0	0	0	cytoplasm
czar	0	0	0	0	0	0	0	0	0	0	czar
dab	0	0	0	0	0	0	0	0	0	0	dab
dabble	0	0	0	0	0	0	0	0	0	0	dabble
dabbling	1	0	1	0	0	1	0	0	0	0	kutamba
dad	0	0	0	0	0	0	0	0	0	0	baba
dado	0	0	0	0	0	0	0	0	0	0	dado
daemon	1	0	1	1	0	1	0	1	1	0	daemon
daft	0	0	1	0	0	1	0	0	0	0	daft
dagger	0	0	0	1	0	1	0	0	0	0	munondo
daily	0	1	0	0	0	0	0	0	0	0	zuva nezuva
dainty	0	0	0	0	0	0	0	0	0	0	dainty
dairy	0	0	0	0	0	0	0	0	0	0	dairy
dak	0	0	0	0	0	0	0	0	0	0	dak
dale	0	0	0	0	0	0	0	0	0	0	dale
dam	0	0	0	0	0	0	0	0	0	0	dam
damage	1	0	1	0	0	1	0	1	0	0	kukuvara
damages	0	0	0	0	0	1	0	1	0	0	zvinokuvadza
dame	1	0	1	0	0	0	1	0	0	1	dame
damn	1	0	1	0	0	1	0	0	0	0	damn
damnation	1	0	0	1	0	1	0	1	0	0	kutongwa
damned	0	0	0	0	0	1	0	0	0	0	vakatukwa
damp	0	0	0	0	0	0	0	0	0	0	kunyorova
dampened	0	0	0	0	0	0	0	0	0	0	dampened
damper	0	0	0	0	0	1	0	0	0	0	damper
damsel	0	0	0	0	0	0	0	0	0	0	musikana
dance	0	0	0	0	1	0	1	0	0	1	kutamba
dancer	0	0	0	0	0	0	0	0	0	0	mutambi
dandruff	0	0	0	0	0	1	0	0	0	0	dandruff
dandy	0	0	1	0	0	1	0	0	0	0	dandy
danger	0	0	0	1	0	1	0	1	0	0	ngozi
dangerous	0	0	0	1	0	1	0	0	0	0	ngozi
dangle	0	0	0	0	0	0	0	0	0	0	dangle
dank	0	0	1	0	0	0	0	0	0	0	dank
dapper	0	0	0	0	0	0	0	0	0	0	dapper
dare	0	1	0	0	0	0	0	0	0	1	dare
daring	0	0	0	0	0	0	1	0	0	0	daring
dark	0	0	0	0	0	0	0	1	0	0	rima
darken	0	0	0	1	0	1	0	1	0	0	kusviba
darkened	0	0	0	1	0	1	0	1	0	0	kusviba
darkly	0	0	0	0	0	0	0	0	0	0	kwakasviba
darkness	1	0	0	1	0	1	0	1	0	0	rima
darling	0	0	0	0	1	0	1	0	0	1	mudiwa
darn	0	0	0	0	0	0	0	0	0	0	darn
dart	0	0	0	1	0	0	0	0	0	0	dart
dash	0	0	0	0	0	0	0	0	0	0	dash
dashboard	0	0	0	0	0	0	0	0	0	0	dashboard
dashed	1	0	0	1	0	1	0	1	0	0	dashed
dashing	0	0	0	0	0	0	1	0	0	0	kumhanya
dastardly	1	0	1	1	0	1	0	0	0	0	dastardly
data	0	0	0	0	0	0	0	0	0	0	data
database	0	0	0	0	0	0	0	0	0	0	database
date	0	0	0	0	0	0	0	0	0	0	date
daughter	0	0	0	0	1	0	1	0	0	0	mwanasikana
dawn	0	1	0	0	1	0	1	0	1	1	mambakwedza
day	0	0	0	0	0	0	0	0	0	0	zuva
daybreak	0	0	0	0	0	0	0	0	0	0	Kwayedza
daydreaming	0	0	0	0	0	0	0	0	0	0	kurota masikati
daze	0	0	0	0	0	0	0	0	0	0	daze
dazed	0	0	0	0	0	1	0	0	0	0	dazed
dazzling	0	0	0	0	0	0	0	0	0	0	dazzling
deacon	0	0	0	0	0	0	0	0	0	1	mudhikoni
deactivate	0	0	0	0	0	1	0	0	0	0	deactivate
deadlock	0	0	0	0	0	1	0	0	0	0	deadlock
deadly	1	0	1	1	0	1	0	1	0	0	zvinouraya
deafening	0	0	0	0	0	0	0	0	0	0	matsi
deafness	0	0	0	0	0	0	0	0	0	0	kusanzwa
deal	0	1	0	0	1	0	1	0	1	1	deal
dealer	0	0	0	0	0	0	0	0	0	0	mutengesi
dealing	0	0	0	0	0	0	0	0	0	0	dealing
dealings	0	0	0	0	0	0	0	0	0	1	kubata
dean	0	0	0	0	0	0	0	0	0	0	dean
dear	0	0	0	0	0	0	1	0	0	0	mudiwa
dearth	0	0	0	0	0	0	0	0	0	0	nzara
death	1	1	1	1	0	1	0	1	1	0	rufu
debacle	0	0	0	1	0	1	0	1	0	0	debacle
debatable	0	0	0	0	0	0	0	0	0	0	debatable
debate	0	0	0	0	0	0	1	0	0	0	nharo
debauchery	0	0	1	1	0	1	0	0	0	0	unzenza
debenture	0	1	0	0	0	0	0	0	0	0	debentu
debit	0	0	0	0	0	0	0	0	0	0	debit
debris	0	0	1	0	0	1	0	0	0	0	marara
debt	0	0	0	0	0	1	0	1	0	0	chikwereti
debtor	0	0	0	0	0	1	0	0	0	0	ane chikwereti
debut	0	0	0	0	0	0	0	0	0	0	debut
decade	0	0	0	0	0	0	0	0	0	0	makore gumi
decanter	0	0	0	0	0	0	0	0	0	0	decanter
decay	0	0	0	1	0	1	0	1	0	0	kuora
decayed	0	0	1	0	0	1	0	1	0	0	yakaora
deceased	0	0	0	0	0	1	0	1	0	0	akafa
deceit	1	0	1	1	0	1	0	1	1	0	kunyengera
deceitful	0	0	1	0	0	1	0	1	0	0	anonyengera
deceive	1	0	1	0	0	1	0	1	0	0	nyengedza
deceived	1	0	0	0	0	1	0	0	0	0	kunyengerwa
deceiving	0	0	0	0	0	1	0	0	0	1	kunyengera
decency	0	0	0	0	0	0	1	0	0	0	decency
decent	0	0	0	0	0	0	1	0	0	0	decent
deception	0	0	0	0	0	1	0	0	0	0	kunyengera
deceptive	0	0	0	0	0	1	0	0	0	0	anonyengera
decidedly	0	0	0	0	0	0	0	0	0	0	akasarudza
deciduous	0	0	0	0	0	0	0	0	0	0	deciduous
decimal	0	0	0	0	0	0	0	0	0	0	decimal
decipher	0	0	0	0	0	0	0	0	0	0	decipher
decision	0	0	0	0	0	0	0	0	0	0	chisarudzo
decisive	0	0	0	0	0	0	0	0	0	0	decisive
deck	0	0	0	0	0	0	0	0	0	0	deck
declaration	0	0	0	0	0	0	0	0	0	0	chiziviso
declaratory	0	0	0	0	0	0	1	0	0	0	declaratory
declare	0	0	0	0	0	0	0	0	0	0	zivisa
declination	0	0	0	0	0	1	0	0	0	0	declination
decline	0	0	0	0	0	1	0	0	0	0	kuderedza
declining	0	0	0	0	0	1	0	0	0	0	kuderera
decompose	0	0	1	0	0	0	0	0	0	0	kuora
decomposed	0	0	0	0	0	0	0	1	0	0	decomposed
decomposition	0	0	1	1	0	1	0	1	0	0	kuora
decorate	0	0	0	0	0	0	0	0	0	0	shongedza
decoration	0	0	0	0	0	0	0	0	0	0	decoration
decorum	0	0	0	0	0	0	0	0	0	0	decorum
decoy	0	0	0	0	0	0	0	0	1	0	decoy
decrease	0	0	0	0	0	1	0	0	0	0	kuderedza
decreased	0	0	0	0	0	0	0	0	0	0	yakaderera
decreasing	0	0	0	0	0	0	0	0	0	0	kuderera
decree	0	0	0	0	0	0	0	0	0	0	mutemo
decrement	0	0	0	0	0	1	0	0	0	0	decrement
decrepit	0	0	0	0	0	1	0	0	0	0	decrepit
decry	1	0	0	0	0	1	0	0	0	0	decry
dedication	0	0	0	0	0	0	1	0	0	0	kuzvipira
deduce	0	0	0	0	0	0	0	0	0	0	deduce
deduct	0	0	0	0	0	1	0	0	0	0	deduct
deduction	0	0	0	0	0	0	0	0	0	0	kubviswa
deed	0	0	0	0	0	0	0	0	0	1	chiito
deepen	0	0	0	0	0	0	0	0	0	0	kudzamisa
deer	0	0	0	0	0	0	0	0	0	0	nondo
defamation	0	0	1	1	0	1	0	0	0	0	kusvibisa zita
defamatory	1	0	0	0	0	1	0	0	0	0	defamatory
default	0	0	1	1	0	1	0	1	0	0	default
defeat	0	0	0	0	0	1	0	0	0	0	kukundwa
defeated	0	0	0	0	0	1	0	1	0	0	kukundwa
defect	1	0	0	0	0	1	0	0	0	0	kuremara
defection	0	0	0	1	0	1	0	0	0	0	kutsauka
defective	0	0	1	0	0	1	0	0	0	0	defective
defend	0	0	0	1	0	0	1	0	0	0	kudzivirira
defendant	1	0	0	1	0	0	0	1	0	0	anopomerwa mhosva
defended	0	0	0	0	0	0	1	0	0	1	kudzivirira
defender	0	0	0	0	0	0	1	0	0	1	defender
defending	0	0	0	0	0	0	1	0	0	0	kudzivirira
defense	1	1	0	1	0	0	1	0	0	0	kudzivirira
defenseless	0	0	0	1	0	1	0	1	0	0	vasina dziviriro
defensible	0	0	0	0	0	0	0	0	0	0	defensible
defensive	0	0	0	0	0	0	0	0	0	0	kudzivirira
defer	0	0	0	0	0	0	0	0	0	0	defer
deference	0	0	0	0	0	0	1	0	0	1	deference
deferral	0	0	0	0	0	1	0	0	0	0	deferral
deferring	0	0	0	0	0	0	0	0	0	0	deferring
defiance	1	0	1	1	0	1	0	0	0	0	defiance
defiant	1	0	0	0	0	1	0	0	0	0	defiant
deficiency	0	0	0	0	0	1	0	0	0	0	kushomeka
deficit	0	0	0	0	0	1	0	0	0	0	deficit
define	0	0	0	0	0	0	0	0	0	0	define
defined	0	0	0	0	0	0	0	0	0	0	defined
definition	0	0	0	0	0	0	0	0	0	0	tsanangudzo
definitive	0	0	0	0	0	0	1	0	0	1	definitive
deflate	1	0	0	0	0	1	0	1	0	0	deflate
deflation	0	0	0	1	0	1	0	0	0	0	deflation
deflect	0	0	0	0	0	0	0	0	0	0	deflect
deflection	0	0	0	0	0	0	0	0	0	0	kutsauka
defloration	0	0	0	0	0	0	0	0	0	0	defloration
deform	0	0	1	0	0	1	0	0	0	0	deform
deformed	0	0	1	0	0	1	0	1	0	0	deformed
deformity	0	0	1	1	0	1	0	1	0	0	kuremara
defraud	1	0	1	0	0	1	0	0	0	0	kubiridzira
defray	0	0	0	0	0	0	0	0	0	0	defray
deft	0	0	0	0	0	0	0	0	0	0	deft
defunct	0	0	0	0	0	1	0	1	0	0	kupera
defy	1	0	0	1	0	1	0	1	1	0	defy
degeneracy	1	0	1	0	0	1	0	1	0	0	degeneracy
degenerate	0	0	0	0	0	1	0	0	0	0	degenerate
degeneration	0	0	0	0	0	0	0	0	0	0	kuderera
degradation	0	0	0	0	0	1	0	0	0	0	kudzikisira
degrade	0	0	1	0	0	1	0	0	0	0	degrade
degrading	0	0	1	1	0	1	0	1	0	0	kudzikisira
degree	0	0	0	0	0	0	1	0	0	0	degree
dehydrated	0	0	0	0	0	0	0	0	0	0	dehydrated
delay	1	0	1	1	0	1	0	1	0	0	delay
delayed	0	0	0	0	0	1	0	0	0	0	kunonoka
delectable	0	0	0	0	0	0	1	0	0	0	zvinonaka
delegate	0	0	0	0	0	0	1	0	0	1	delegate
delegation	0	0	0	0	0	0	0	0	0	0	delegation
deleterious	1	0	1	1	0	1	0	0	0	0	deleterious
deletion	0	0	0	0	0	1	0	0	0	0	deletion
deliberate	0	0	0	0	0	0	1	0	0	0	nemaune
deliberation	0	0	0	0	0	0	0	0	0	0	deliberation
deliberative	0	0	0	0	0	0	0	0	0	0	deliberative
delicacy	0	0	0	0	0	0	0	0	0	0	delicacy
delicious	0	0	0	0	1	0	1	0	0	0	zvinonaka
delight	0	1	0	0	1	0	1	0	0	0	mufaro
delighted	0	1	0	0	1	0	1	0	1	0	kufara
delightful	0	1	0	0	1	0	1	0	0	1	zvinofadza
delineate	0	0	0	0	0	0	0	0	0	0	delineate
delineation	0	0	0	0	0	0	0	0	0	0	delineation
delinquency	0	0	0	0	0	1	0	0	0	0	utsotsi
delinquent	1	0	1	0	0	1	0	0	0	0	delinquent
delirious	0	0	0	0	0	1	0	1	0	0	delirious
delirium	0	0	1	0	0	1	0	1	0	0	delirium
deliverance	0	1	0	0	1	0	1	0	0	1	deliverance
delivery	0	1	0	0	0	0	1	0	0	0	delivery
dell	0	0	0	0	0	0	0	0	0	0	dell
delta	0	0	0	0	0	0	0	0	0	0	delta
deluge	0	0	0	1	0	1	0	1	1	0	mafashamo
delusion	1	0	0	1	0	1	0	1	0	0	delusion
delusional	1	0	0	1	0	1	0	0	0	0	delusional
delve	0	0	0	0	0	0	0	0	0	0	delve
demand	1	0	0	0	0	1	0	0	0	0	kuda
demanding	0	0	0	0	0	1	0	0	0	0	kuda
demeanor	0	0	0	0	0	0	0	0	0	0	hunhu
demented	0	0	0	1	0	1	0	0	0	0	demented
dementia	0	0	0	1	0	1	0	1	0	0	dementia
demise	0	0	0	1	0	1	0	1	0	0	kufa
democracy	0	0	0	0	0	0	1	0	0	0	democracy
democrat	0	0	0	0	0	0	0	0	0	0	democrat
demolish	1	0	0	0	0	1	0	1	0	0	paradza
demolition	0	0	0	0	0	1	0	0	0	0	kuparadza
demon	1	0	1	1	0	1	0	1	0	0	dhimoni
demonic	1	0	1	1	0	1	0	1	0	0	zvemadhimoni
demonstrable	0	0	0	0	0	0	1	0	0	0	demonstrable
demonstrate	0	0	0	0	0	0	0	0	0	0	kuratidza
demonstrated	0	0	0	0	0	0	0	0	0	0	akaratidza
demonstrating	0	0	0	0	0	0	0	0	0	0	kuratidzira
demonstration	0	0	0	0	0	0	0	0	0	0	kuratidzira
demonstrative	0	0	0	0	1	0	1	1	0	0	demonstrative
demonstrator	0	0	0	0	0	0	0	0	0	0	demonstrator
demoralized	0	0	0	1	0	1	0	1	0	0	demoralized
demos	0	0	0	0	0	0	0	0	0	0	demos
den	0	0	0	0	0	0	0	0	0	0	den
denial	0	0	0	0	0	1	0	0	0	0	kuramba
denied	0	0	0	0	0	1	0	1	0	0	akaramba
denomination	0	0	0	0	0	0	0	0	0	0	sangano
denominational	0	0	0	0	0	0	0	0	0	0	zvesangano
denominator	0	0	0	0	0	0	0	0	0	0	denominator
denote	0	0	0	0	0	0	0	0	0	0	denote
denounce	1	0	1	0	0	1	0	0	0	0	shora
dense	0	0	0	0	0	0	0	0	0	0	dense
density	0	0	0	0	0	0	0	0	0	0	density
dent	0	0	0	0	0	0	0	0	0	0	dent
dentistry	0	0	0	1	0	0	0	0	0	0	dentistry
denunciation	1	0	1	1	0	1	0	0	0	0	kushora
deny	1	0	0	0	0	1	0	0	0	0	kuramba
denying	0	1	0	0	0	1	0	0	0	0	kuramba
deodorant	0	0	0	0	0	0	0	0	0	0	deodorant
depart	0	1	0	0	0	0	0	1	0	0	ibva
departed	0	0	0	0	0	1	0	1	0	0	vakabva
department	0	0	0	0	0	0	0	0	0	0	department
departure	0	0	0	0	0	1	0	1	0	0	kubva
depend	0	1	0	0	0	0	0	0	0	1	depend
dependant	0	0	0	0	0	0	0	0	0	0	dependent
dependence	0	0	0	1	0	1	0	1	0	0	kutsamira
dependency	0	0	0	0	0	1	0	0	0	0	dependency
dependent	0	0	0	0	0	1	1	0	0	1	dependent
depict	0	0	0	0	0	0	0	0	0	0	depic
depicting	0	0	0	0	0	0	0	0	0	0	kuratidza
depletion	0	0	0	0	0	0	0	0	0	0	kupera
deplorable	1	0	1	1	0	1	0	1	0	0	zvinosiririsa
deplore	1	0	1	0	0	1	0	1	0	0	deplore
deploy	0	0	0	0	0	0	0	0	0	0	deploy
deport	0	0	0	1	0	1	0	1	0	0	kudzinga
deportation	1	0	0	1	0	1	0	1	0	0	kudzingwa
deposit	0	0	0	0	0	0	0	0	0	0	deposit
depositary	0	0	0	0	0	0	0	0	0	0	depositary
deposition	0	0	0	0	0	0	0	0	0	0	deposition
depository	0	0	0	0	0	0	0	0	0	1	depository
depot	0	0	0	0	0	0	0	0	0	0	depot
depraved	1	1	1	1	0	1	0	1	0	0	depraved
depravity	1	0	1	0	0	1	0	0	0	0	uori
depreciate	1	0	1	0	0	1	0	0	0	0	depreciate
depreciated	1	0	1	1	0	1	0	1	0	0	depreciated
depreciation	0	0	0	1	0	1	0	0	0	0	depreciation
depress	0	0	0	1	0	1	0	1	0	0	depress
depressed	1	0	0	1	0	1	0	1	0	0	akaora mwoyo
depressing	0	0	1	0	0	1	0	1	0	0	kuora mwoyo
depression	0	0	0	0	0	1	0	1	0	0	kuora mwoyo
depressive	0	0	0	0	0	1	0	1	0	0	kuora mwoyo
deprivation	1	0	1	1	0	1	0	1	0	0	kunyimwa
depth	0	0	0	0	0	0	1	0	0	1	udzamu
deputy	0	0	0	0	0	0	0	0	0	1	mutevedzeri
derail	0	0	0	0	0	0	0	0	0	0	derail
deranged	1	0	1	1	0	1	0	0	0	0	deranged
derelict	0	0	0	0	0	1	0	0	0	0	kurelict
derision	1	0	1	0	0	1	0	0	0	0	kunyomba
derivation	0	0	0	0	0	0	0	0	0	0	derivation
derivative	0	0	0	0	0	0	0	0	0	0	derivative
derive	0	0	0	0	0	0	0	0	0	0	ibva
dermal	0	0	0	0	0	0	0	0	0	0	dermal
dermatologist	0	0	0	0	0	0	0	0	0	1	dermatologist
dermatology	0	0	0	0	0	0	0	0	0	0	dermatology
derogation	1	0	1	1	0	1	0	1	0	0	derogation
derogatory	1	0	1	1	0	1	0	1	0	0	derogatory
descend	0	0	0	0	0	0	0	0	0	0	buruka
descendant	0	0	0	0	0	0	0	0	0	0	muzukuru
descendent	0	0	0	0	0	0	0	0	0	0	kudzika
descending	0	0	0	0	0	0	0	0	0	0	achidzika
descent	0	0	0	1	0	0	0	1	0	0	descent
describe	0	0	0	0	0	0	0	0	0	0	tsanangura
description	0	0	0	0	0	0	0	0	0	0	tsananguro
descriptive	0	0	0	0	0	0	1	0	0	0	zvinotsanangura
desecration	1	0	1	1	0	1	0	1	0	0	desecration
desert	1	0	1	1	0	1	0	1	0	0	desert
deserted	1	0	1	1	0	1	0	1	0	0	deserted
desertion	0	0	0	0	0	1	0	0	0	0	desertion
deserve	1	1	0	0	0	0	1	0	0	1	zvakakodzera
deserved	0	0	0	0	0	0	1	0	0	0	zvakakodzera
deserving	0	0	0	0	0	0	0	0	0	0	zvakakodzera
design	0	0	0	0	0	0	0	0	0	0	design
designate	0	0	0	0	0	0	0	0	0	0	sarudza
designation	0	0	0	0	0	0	0	0	0	1	zita
designed	0	0	0	0	0	0	0	0	0	0	yakagadzirwa
designer	0	0	0	0	0	0	1	0	0	0	mugadziri
designing	0	0	0	0	0	0	0	0	0	0	kugadzira
desirability	0	0	0	0	0	0	0	0	0	0	desirability
desirable	0	0	0	0	0	0	1	0	0	0	zvinodiwa
desiring	0	0	0	0	0	0	1	0	0	0	kuda
desirous	0	0	0	0	0	0	1	0	0	0	desirous
desist	1	0	1	0	0	1	0	0	0	0	deist
desk	0	0	0	0	0	0	0	0	0	0	desk
desolation	0	0	0	1	0	1	0	1	0	0	dongo
despair	1	0	1	1	0	1	0	1	0	0	kupererwa
despairing	0	0	0	1	0	1	0	1	0	0	kupererwa
despatch	0	0	0	0	0	0	0	0	0	0	despatch
desperate	0	0	0	0	0	1	0	0	0	0	kupererwa
desperation	0	0	0	0	0	0	0	0	0	0	kupererwa
despicable	1	0	1	0	0	1	0	0	0	0	zvinoshoreka
despise	1	0	1	0	0	1	0	0	0	0	zvidza
despotic	0	0	0	1	0	1	0	0	0	0	despotic
despotism	1	0	1	1	0	1	0	1	0	0	kudzvinyirira
dessert	0	0	0	0	0	0	0	0	0	0	dessert
destination	0	1	0	1	1	0	1	1	1	0	destination
destined	0	1	0	0	0	0	0	0	0	0	destined
destiny	0	0	0	0	0	0	0	0	0	0	destiny
