English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Korean Word
curator	0	0	0	0	0	0	0	0	0	0	관리자
curb	0	0	0	0	0	0	0	0	0	0	연석
curd	0	0	0	0	0	0	0	0	0	0	굳어진 식품
curfew	0	0	0	0	0	0	0	0	0	0	통금
curiosity	0	1	0	0	0	0	1	0	1	0	호기심
curl	0	0	0	0	0	0	1	0	0	0	곱슬 곱슬하다
curling	0	0	0	0	0	0	0	0	0	0	컬링
currency	0	0	0	0	0	0	0	0	0	0	통화
current	0	0	0	0	0	0	0	0	0	0	현재의
curriculum	0	0	0	0	0	0	0	0	0	0	과정
curry	0	0	0	0	0	0	0	0	0	0	카레
curse	1	0	1	1	0	1	0	1	0	0	저주
cursed	1	0	0	1	0	1	0	1	0	0	저주 받은
cursing	1	0	1	0	0	1	0	0	0	0	저주
cursory	0	0	0	0	0	1	0	0	0	0	서두르는
curt	0	0	0	0	0	0	0	0	0	0	무뚝뚝한
curtail	0	0	0	0	0	0	0	0	0	0	줄이다
curtailment	0	0	0	0	0	0	0	0	0	0	단축
curtain	0	0	0	0	0	0	0	0	0	0	커튼
curvature	0	0	0	0	0	0	0	0	0	0	곡률
curve	0	0	0	0	0	0	0	0	0	0	곡선
curved	0	0	0	0	0	0	0	0	0	0	구부러진
curvilinear	0	0	0	0	0	0	0	0	0	0	곡선
cushion	0	0	0	0	0	0	1	0	0	0	방석
cusp	0	0	0	0	0	0	0	0	0	0	첨점
cussed	1	0	0	0	0	0	0	0	0	0	저주 받은
custodian	0	0	0	0	0	0	0	0	0	1	후견인
custody	0	0	0	0	0	0	0	0	0	1	보관
custom	0	0	0	0	0	0	0	0	0	0	커스텀
customary	0	0	0	0	0	0	0	0	0	0	습관적인
customer	0	0	0	0	0	0	1	0	0	0	고객
cut	0	0	0	0	0	0	0	0	0	0	자르다
cutaneous	0	0	0	0	0	0	0	0	0	0	피부
cute	0	0	0	0	0	0	1	0	0	0	귀엽다
cuticle	0	0	0	0	0	0	0	0	0	0	표피
cutlery	0	0	0	0	0	0	0	0	0	0	주방용 칼
cutter	0	0	0	1	0	1	0	0	0	0	커터
cutters	0	0	0	0	0	0	1	0	0	0	절단기
cutthroat	1	0	0	1	0	1	0	0	0	0	치열한
cutting	1	0	1	1	0	1	0	1	0	0	절단
cuttings	0	0	0	0	0	0	0	0	0	0	절단
cwt	0	0	0	0	0	0	0	0	0	0	cwt
cyanide	0	0	0	1	0	1	0	0	0	0	나트륨
cycle	0	0	0	0	0	0	0	0	0	0	주기
cyclical	0	0	0	0	0	0	0	0	0	0	주기적
cyclist	0	0	0	0	0	0	0	0	0	0	자전거 타는 사람
cyclone	0	0	0	1	0	1	0	0	1	0	집진 장치
cylinder	0	0	0	0	0	0	0	0	0	0	실린더
cylindrical	0	0	0	0	0	0	0	0	0	0	원통형
cymbal	0	0	0	0	0	0	0	0	0	0	심벌즈
cynic	0	0	0	0	0	0	0	0	0	0	비꼬는 사람
cyst	0	0	0	1	0	1	0	1	0	0	낭종
cystic	0	0	1	0	0	0	0	0	0	0	낭포성
cytomegalovirus	0	0	0	0	0	1	0	1	0	0	거대 세포 바이러스
cytoplasm	0	0	0	0	0	0	0	0	0	0	세포질
czar	0	0	0	0	0	0	0	0	0	0	황제
dab	0	0	0	0	0	0	0	0	0	0	소량
dabble	0	0	0	0	0	0	0	0	0	0	튀기다
dabbling	1	0	1	0	0	1	0	0	0	0	손짓
dad	0	0	0	0	0	0	0	0	0	0	아빠
dado	0	0	0	0	0	0	0	0	0	0	징두리 판벽
daemon	1	0	1	1	0	1	0	1	1	0	악마
daft	0	0	1	0	0	1	0	0	0	0	어리석은
dagger	0	0	0	1	0	1	0	0	0	0	단검
daily	0	1	0	0	0	0	0	0	0	0	일일
dainty	0	0	0	0	0	0	0	0	0	0	맛좋은
dairy	0	0	0	0	0	0	0	0	0	0	낙농
dak	0	0	0	0	0	0	0	0	0	0	닥
dale	0	0	0	0	0	0	0	0	0	0	골짜기
dam	0	0	0	0	0	0	0	0	0	0	댐
damage	1	0	1	0	0	1	0	1	0	0	손상
damages	0	0	0	0	0	1	0	1	0	0	손해
dame	1	0	1	0	0	0	1	0	0	1	여자
damn	1	0	1	0	0	1	0	0	0	0	젠장
damnation	1	0	0	1	0	1	0	1	0	0	저주
damned	0	0	0	0	0	1	0	0	0	0	저주 받은
damp	0	0	0	0	0	0	0	0	0	0	습기
dampened	0	0	0	0	0	0	0	0	0	0	축축한
damper	0	0	0	0	0	1	0	0	0	0	댐퍼
damsel	0	0	0	0	0	0	0	0	0	0	미혼 여성
dance	0	0	0	0	1	0	1	0	0	1	춤
dancer	0	0	0	0	0	0	0	0	0	0	춤추는 사람
dandruff	0	0	0	0	0	1	0	0	0	0	비듬
dandy	0	0	1	0	0	1	0	0	0	0	멋쟁이
danger	0	0	0	1	0	1	0	1	0	0	위험
dangerous	0	0	0	1	0	1	0	0	0	0	위험한
dangle	0	0	0	0	0	0	0	0	0	0	매달다
dank	0	0	1	0	0	0	0	0	0	0	축축한
dapper	0	0	0	0	0	0	0	0	0	0	날씬한
dare	0	1	0	0	0	0	0	0	0	1	도전
daring	0	0	0	0	0	0	1	0	0	0	대담한
dark	0	0	0	0	0	0	0	1	0	0	어두운
darken	0	0	0	1	0	1	0	1	0	0	어둡게 하다
darkened	0	0	0	1	0	1	0	1	0	0	어두워졌다
darkly	0	0	0	0	0	0	0	0	0	0	어둡게
darkness	1	0	0	1	0	1	0	1	0	0	어둠
darling	0	0	0	0	1	0	1	0	0	1	여보
darn	0	0	0	0	0	0	0	0	0	0	꿰매다
dart	0	0	0	1	0	0	0	0	0	0	다트
dash	0	0	0	0	0	0	0	0	0	0	대시
dashboard	0	0	0	0	0	0	0	0	0	0	계기반
dashed	1	0	0	1	0	1	0	1	0	0	파선
dashing	0	0	0	0	0	0	1	0	0	0	위세 당당한
dastardly	1	0	1	1	0	1	0	0	0	0	비겁한
data	0	0	0	0	0	0	0	0	0	0	데이터
database	0	0	0	0	0	0	0	0	0	0	데이터 베이스
date	0	0	0	0	0	0	0	0	0	0	데이트
daughter	0	0	0	0	1	0	1	0	0	0	딸
dawn	0	1	0	0	1	0	1	0	1	1	새벽
day	0	0	0	0	0	0	0	0	0	0	낮
daybreak	0	0	0	0	0	0	0	0	0	0	새벽
daydreaming	0	0	0	0	0	0	0	0	0	0	공상
daze	0	0	0	0	0	0	0	0	0	0	현혹
dazed	0	0	0	0	0	1	0	0	0	0	멍하다
dazzling	0	0	0	0	0	0	0	0	0	0	눈부신
deacon	0	0	0	0	0	0	0	0	0	1	부제
deactivate	0	0	0	0	0	1	0	0	0	0	비활성화
deadlock	0	0	0	0	0	1	0	0	0	0	이중 자물쇠
deadly	1	0	1	1	0	1	0	1	0	0	치명적인
deafening	0	0	0	0	0	0	0	0	0	0	방음
deafness	0	0	0	0	0	0	0	0	0	0	난청
deal	0	1	0	0	1	0	1	0	1	1	거래
dealer	0	0	0	0	0	0	0	0	0	0	상인
dealing	0	0	0	0	0	0	0	0	0	0	취급
dealings	0	0	0	0	0	0	0	0	0	1	거래
dean	0	0	0	0	0	0	0	0	0	0	학장
dear	0	0	0	0	0	0	1	0	0	0	~에게
dearth	0	0	0	0	0	0	0	0	0	0	부족
death	1	1	1	1	0	1	0	1	1	0	죽음
debacle	0	0	0	1	0	1	0	1	0	0	와해
debatable	0	0	0	0	0	0	0	0	0	0	논쟁의 여지가 있는
debate	0	0	0	0	0	0	1	0	0	0	토론
debauchery	0	0	1	1	0	1	0	0	0	0	방탕
debenture	0	1	0	0	0	0	0	0	0	0	회사채
debit	0	0	0	0	0	0	0	0	0	0	차변
debris	0	0	1	0	0	1	0	0	0	0	부스러기
debt	0	0	0	0	0	1	0	1	0	0	빚
debtor	0	0	0	0	0	1	0	0	0	0	채무자
debut	0	0	0	0	0	0	0	0	0	0	데뷔
decade	0	0	0	0	0	0	0	0	0	0	10년
decanter	0	0	0	0	0	0	0	0	0	0	디캔터
decay	0	0	0	1	0	1	0	1	0	0	부식
decayed	0	0	1	0	0	1	0	1	0	0	부패
deceased	0	0	0	0	0	1	0	1	0	0	고인
deceit	1	0	1	1	0	1	0	1	1	0	책략
deceitful	0	0	1	0	0	1	0	1	0	0	기만적인
deceive	1	0	1	0	0	1	0	1	0	0	속이다
deceived	1	0	0	0	0	1	0	0	0	0	속이다
deceiving	0	0	0	0	0	1	0	0	0	1	속이는
decency	0	0	0	0	0	0	1	0	0	0	예절 바름
decent	0	0	0	0	0	0	1	0	0	0	품위 있는
deception	0	0	0	0	0	1	0	0	0	0	기만
deceptive	0	0	0	0	0	1	0	0	0	0	속이는
decidedly	0	0	0	0	0	0	0	0	0	0	단호히
deciduous	0	0	0	0	0	0	0	0	0	0	낙엽
decimal	0	0	0	0	0	0	0	0	0	0	소수
decipher	0	0	0	0	0	0	0	0	0	0	풀다
decision	0	0	0	0	0	0	0	0	0	0	결정
decisive	0	0	0	0	0	0	0	0	0	0	결정적인
deck	0	0	0	0	0	0	0	0	0	0	갑판
declaration	0	0	0	0	0	0	0	0	0	0	선언
declaratory	0	0	0	0	0	0	1	0	0	0	선언적
declare	0	0	0	0	0	0	0	0	0	0	선언하다
declination	0	0	0	0	0	1	0	0	0	0	기움
decline	0	0	0	0	0	1	0	0	0	0	감소
declining	0	0	0	0	0	1	0	0	0	0	쇠퇴
decompose	0	0	1	0	0	0	0	0	0	0	분해하다
decomposed	0	0	0	0	0	0	0	1	0	0	분해
decomposition	0	0	1	1	0	1	0	1	0	0	분해
decorate	0	0	0	0	0	0	0	0	0	0	장식하다
decoration	0	0	0	0	0	0	0	0	0	0	장식
decorum	0	0	0	0	0	0	0	0	0	0	단정
decoy	0	0	0	0	0	0	0	0	1	0	유인 못
decrease	0	0	0	0	0	1	0	0	0	0	감소하다
decreased	0	0	0	0	0	0	0	0	0	0	감소
decreasing	0	0	0	0	0	0	0	0	0	0	감소
decree	0	0	0	0	0	0	0	0	0	0	법령
decrement	0	0	0	0	0	1	0	0	0	0	감소
decrepit	0	0	0	0	0	1	0	0	0	0	낡아빠진
decry	1	0	0	0	0	1	0	0	0	0	비난
dedication	0	0	0	0	0	0	1	0	0	0	봉납
deduce	0	0	0	0	0	0	0	0	0	0	추론하다
deduct	0	0	0	0	0	1	0	0	0	0	빼다
deduction	0	0	0	0	0	0	0	0	0	0	공제
deed	0	0	0	0	0	0	0	0	0	1	증서
deepen	0	0	0	0	0	0	0	0	0	0	깊게 하다
deer	0	0	0	0	0	0	0	0	0	0	사슴
defamation	0	0	1	1	0	1	0	0	0	0	중상
defamatory	1	0	0	0	0	1	0	0	0	0	명예 훼손
default	0	0	1	1	0	1	0	1	0	0	기본
defeat	0	0	0	0	0	1	0	0	0	0	패배시키다
defeated	0	0	0	0	0	1	0	1	0	0	패배
defect	1	0	0	0	0	1	0	0	0	0	결함
defection	0	0	0	1	0	1	0	0	0	0	저버림
defective	0	0	1	0	0	1	0	0	0	0	결함 있는
defend	0	0	0	1	0	0	1	0	0	0	지키다
defendant	1	0	0	1	0	0	0	1	0	0	피고
defended	0	0	0	0	0	0	1	0	0	1	방어
defender	0	0	0	0	0	0	1	0	0	1	방어자
defending	0	0	0	0	0	0	1	0	0	0	방어
defense	1	1	0	1	0	0	1	0	0	0	방어
defenseless	0	0	0	1	0	1	0	1	0	0	방비 없는
defensible	0	0	0	0	0	0	0	0	0	0	방어할 수 있는
defensive	0	0	0	0	0	0	0	0	0	0	방어적인
defer	0	0	0	0	0	0	0	0	0	0	연기하다
deference	0	0	0	0	0	0	1	0	0	1	복종
deferral	0	0	0	0	0	1	0	0	0	0	연기
deferring	0	0	0	0	0	0	0	0	0	0	연기
defiance	1	0	1	1	0	1	0	0	0	0	도전
defiant	1	0	0	0	0	1	0	0	0	0	도전적인
deficiency	0	0	0	0	0	1	0	0	0	0	부족
deficit	0	0	0	0	0	1	0	0	0	0	적자
define	0	0	0	0	0	0	0	0	0	0	정의하다
defined	0	0	0	0	0	0	0	0	0	0	한정된
definition	0	0	0	0	0	0	0	0	0	0	정의
definitive	0	0	0	0	0	0	1	0	0	1	결정적인
deflate	1	0	0	0	0	1	0	1	0	0	꺾다
deflation	0	0	0	1	0	1	0	0	0	0	수축
deflect	0	0	0	0	0	0	0	0	0	0	비끼다
deflection	0	0	0	0	0	0	0	0	0	0	편향
defloration	0	0	0	0	0	0	0	0	0	0	꽃을 꺾다
deform	0	0	1	0	0	1	0	0	0	0	추하게 하다
deformed	0	0	1	0	0	1	0	1	0	0	변형
deformity	0	0	1	1	0	1	0	1	0	0	기형
defraud	1	0	1	0	0	1	0	0	0	0	속이다
defray	0	0	0	0	0	0	0	0	0	0	도전하다
deft	0	0	0	0	0	0	0	0	0	0	손재주 있는
defunct	0	0	0	0	0	1	0	1	0	0	없어져 버린
defy	1	0	0	1	0	1	0	1	1	0	무시하다
degeneracy	1	0	1	0	0	1	0	1	0	0	퇴화
degenerate	0	0	0	0	0	1	0	0	0	0	퇴화하다
degeneration	0	0	0	0	0	0	0	0	0	0	퇴화
degradation	0	0	0	0	0	1	0	0	0	0	하락
degrade	0	0	1	0	0	1	0	0	0	0	저하
degrading	0	0	1	1	0	1	0	1	0	0	굴욕적인
degree	0	0	0	0	0	0	1	0	0	0	도
dehydrated	0	0	0	0	0	0	0	0	0	0	탈수
delay	1	0	1	1	0	1	0	1	0	0	지연
delayed	0	0	0	0	0	1	0	0	0	0	지연
delectable	0	0	0	0	0	0	1	0	0	0	즐거운
delegate	0	0	0	0	0	0	1	0	0	1	대리자
delegation	0	0	0	0	0	0	0	0	0	0	대표단
deleterious	1	0	1	1	0	1	0	0	0	0	해로운
deletion	0	0	0	0	0	1	0	0	0	0	삭제
deliberate	0	0	0	0	0	0	1	0	0	0	고의의
deliberation	0	0	0	0	0	0	0	0	0	0	숙고
deliberative	0	0	0	0	0	0	0	0	0	0	숙고
delicacy	0	0	0	0	0	0	0	0	0	0	섬세
delicious	0	0	0	0	1	0	1	0	0	0	맛있는
delight	0	1	0	0	1	0	1	0	0	0	기쁨
delighted	0	1	0	0	1	0	1	0	1	0	아주 기뻐하는
delightful	0	1	0	0	1	0	1	0	0	1	매우 기쁜
delineate	0	0	0	0	0	0	0	0	0	0	묘사하다
delineation	0	0	0	0	0	0	0	0	0	0	묘사
delinquency	0	0	0	0	0	1	0	0	0	0	과실
delinquent	1	0	1	0	0	1	0	0	0	0	체납
delirious	0	0	0	0	0	1	0	1	0	0	정신 착란
delirium	0	0	1	0	0	1	0	1	0	0	섬망 상태
deliverance	0	1	0	0	1	0	1	0	0	1	구출
delivery	0	1	0	0	0	0	1	0	0	0	배달
dell	0	0	0	0	0	0	0	0	0	0	작은 골짜기
delta	0	0	0	0	0	0	0	0	0	0	델타
deluge	0	0	0	1	0	1	0	1	1	0	대홍수
delusion	1	0	0	1	0	1	0	1	0	0	미혹
delusional	1	0	0	1	0	1	0	0	0	0	망상
delve	0	0	0	0	0	0	0	0	0	0	동굴
demand	1	0	0	0	0	1	0	0	0	0	수요
demanding	0	0	0	0	0	1	0	0	0	0	요구하는
demeanor	0	0	0	0	0	0	0	0	0	0	행실
demented	0	0	0	1	0	1	0	0	0	0	미친
dementia	0	0	0	1	0	1	0	1	0	0	백치
demise	0	0	0	1	0	1	0	1	0	0	권리 양도
democracy	0	0	0	0	0	0	1	0	0	0	민주주의
democrat	0	0	0	0	0	0	0	0	0	0	민주당원
demolish	1	0	0	0	0	1	0	1	0	0	헐다
demolition	0	0	0	0	0	1	0	0	0	0	파괴
demon	1	0	1	1	0	1	0	1	0	0	악마
demonic	1	0	1	1	0	1	0	1	0	0	악마 같은
demonstrable	0	0	0	0	0	0	1	0	0	0	증명할 수 있는
demonstrate	0	0	0	0	0	0	0	0	0	0	입증하다
demonstrated	0	0	0	0	0	0	0	0	0	0	시연
demonstrating	0	0	0	0	0	0	0	0	0	0	시연
demonstration	0	0	0	0	0	0	0	0	0	0	데모
demonstrative	0	0	0	0	1	0	1	1	0	0	분명히 나타내는
demonstrator	0	0	0	0	0	0	0	0	0	0	시위 운동자
demoralized	0	0	0	1	0	1	0	1	0	0	의기소침해진
demos	0	0	0	0	0	0	0	0	0	0	시민
den	0	0	0	0	0	0	0	0	0	0	굴
denial	0	0	0	0	0	1	0	0	0	0	부정
denied	0	0	0	0	0	1	0	1	0	0	거부됨
denomination	0	0	0	0	0	0	0	0	0	0	명칭
denominational	0	0	0	0	0	0	0	0	0	0	교단
denominator	0	0	0	0	0	0	0	0	0	0	분모
denote	0	0	0	0	0	0	0	0	0	0	나타내다
denounce	1	0	1	0	0	1	0	0	0	0	고발하다
dense	0	0	0	0	0	0	0	0	0	0	밀집한
density	0	0	0	0	0	0	0	0	0	0	밀도
dent	0	0	0	0	0	0	0	0	0	0	훼손하다
dentistry	0	0	0	1	0	0	0	0	0	0	치과
denunciation	1	0	1	1	0	1	0	0	0	0	비난
deny	1	0	0	0	0	1	0	0	0	0	부인하다
denying	0	1	0	0	0	1	0	0	0	0	부정
deodorant	0	0	0	0	0	0	0	0	0	0	탈취제
depart	0	1	0	0	0	0	0	1	0	0	출발
departed	0	0	0	0	0	1	0	1	0	0	죽은
department	0	0	0	0	0	0	0	0	0	0	학과
departure	0	0	0	0	0	1	0	1	0	0	출발
depend	0	1	0	0	0	0	0	0	0	1	의존하다
dependant	0	0	0	0	0	0	0	0	0	0	매달린
dependence	0	0	0	1	0	1	0	1	0	0	의존
dependency	0	0	0	0	0	1	0	0	0	0	의존
dependent	0	0	0	0	0	1	1	0	0	1	매달린
depict	0	0	0	0	0	0	0	0	0	0	묘사하다
depicting	0	0	0	0	0	0	0	0	0	0	묘사
depletion	0	0	0	0	0	0	0	0	0	0	고갈
deplorable	1	0	1	1	0	1	0	1	0	0	통탄 할
deplore	1	0	1	0	0	1	0	1	0	0	개탄하다
deploy	0	0	0	0	0	0	0	0	0	0	전개하다
deport	0	0	0	1	0	1	0	1	0	0	추방
deportation	1	0	0	1	0	1	0	1	0	0	추방
deposit	0	0	0	0	0	0	0	0	0	0	보증금
depositary	0	0	0	0	0	0	0	0	0	0	예탁자
deposition	0	0	0	0	0	0	0	0	0	0	침적
depository	0	0	0	0	0	0	0	0	0	1	공탁소
depot	0	0	0	0	0	0	0	0	0	0	정거장
depraved	1	1	1	1	0	1	0	1	0	0	타락한
depravity	1	0	1	0	0	1	0	0	0	0	타락
depreciate	1	0	1	0	0	1	0	0	0	0	얕보다
depreciated	1	0	1	1	0	1	0	1	0	0	감가상각
depreciation	0	0	0	1	0	1	0	0	0	0	감가 상각
depress	0	0	0	1	0	1	0	1	0	0	내리 누르다
depressed	1	0	0	1	0	1	0	1	0	0	우울한
depressing	0	0	1	0	0	1	0	1	0	0	우울한
depression	0	0	0	0	0	1	0	1	0	0	우울증
depressive	0	0	0	0	0	1	0	1	0	0	우울한
deprivation	1	0	1	1	0	1	0	1	0	0	박탈
depth	0	0	0	0	0	0	1	0	0	1	깊이
deputy	0	0	0	0	0	0	0	0	0	1	대리인
derail	0	0	0	0	0	0	0	0	0	0	탈선하다
deranged	1	0	1	1	0	1	0	0	0	0	미친
derelict	0	0	0	0	0	1	0	0	0	0	외딴
derision	1	0	1	0	0	1	0	0	0	0	비웃음
derivation	0	0	0	0	0	0	0	0	0	0	유도
derivative	0	0	0	0	0	0	0	0	0	0	유도체
derive	0	0	0	0	0	0	0	0	0	0	파생
dermal	0	0	0	0	0	0	0	0	0	0	피부
dermatologist	0	0	0	0	0	0	0	0	0	1	피부과 전문의
dermatology	0	0	0	0	0	0	0	0	0	0	피부과
derogation	1	0	1	1	0	1	0	1	0	0	감손
derogatory	1	0	1	1	0	1	0	1	0	0	경멸적인
descend	0	0	0	0	0	0	0	0	0	0	하강하다
descendant	0	0	0	0	0	0	0	0	0	0	후손
descendent	0	0	0	0	0	0	0	0	0	0	후손
descending	0	0	0	0	0	0	0	0	0	0	내림차순
descent	0	0	0	1	0	0	0	1	0	0	하강
describe	0	0	0	0	0	0	0	0	0	0	설명하다
description	0	0	0	0	0	0	0	0	0	0	설명
descriptive	0	0	0	0	0	0	1	0	0	0	기술적인
desecration	1	0	1	1	0	1	0	1	0	0	신성 모독
desert	1	0	1	1	0	1	0	1	0	0	사막
deserted	1	0	1	1	0	1	0	1	0	0	버려진
desertion	0	0	0	0	0	1	0	0	0	0	황폐
deserve	1	1	0	0	0	0	1	0	0	1	~ 받을 만하다
deserved	0	0	0	0	0	0	1	0	0	0	당연한
deserving	0	0	0	0	0	0	0	0	0	0	원조 받을 만한
design	0	0	0	0	0	0	0	0	0	0	설계
designate	0	0	0	0	0	0	0	0	0	0	가리키다
designation	0	0	0	0	0	0	0	0	0	1	지정
designed	0	0	0	0	0	0	0	0	0	0	설계된
designer	0	0	0	0	0	0	1	0	0	0	디자이너
designing	0	0	0	0	0	0	0	0	0	0	설계
desirability	0	0	0	0	0	0	0	0	0	0	바람직함
desirable	0	0	0	0	0	0	1	0	0	0	바람직한
desiring	0	0	0	0	0	0	1	0	0	0	바라는
desirous	0	0	0	0	0	0	1	0	0	0	원하는
desist	1	0	1	0	0	1	0	0	0	0	단념하다
desk	0	0	0	0	0	0	0	0	0	0	책상
desolation	0	0	0	1	0	1	0	1	0	0	쓸쓸함
despair	1	0	1	1	0	1	0	1	0	0	절망
despairing	0	0	0	1	0	1	0	1	0	0	절망
despatch	0	0	0	0	0	0	0	0	0	0	급파
desperate	0	0	0	0	0	1	0	0	0	0	자포자기한
desperation	0	0	0	0	0	0	0	0	0	0	절망
despicable	1	0	1	0	0	1	0	0	0	0	비열한
despise	1	0	1	0	0	1	0	0	0	0	경멸하다
despotic	0	0	0	1	0	1	0	0	0	0	전제적인
despotism	1	0	1	1	0	1	0	1	0	0	전제국
dessert	0	0	0	0	0	0	0	0	0	0	디저트
destination	0	1	0	1	1	0	1	1	1	0	목적지
destined	0	1	0	0	0	0	0	0	0	0	향하는
destiny	0	0	0	0	0	0	0	0	0	0	운명
destitute	0	0	0	1	0	1	0	1	0	0	난민
destroyed	1	0	0	1	0	1	0	1	0	0	파괴됨
destroyer	1	0	0	1	0	1	0	0	0	0	파괴자
destroying	1	0	0	1	0	1	0	1	0	0	파괴
destruction	1	0	0	0	0	1	0	0	0	0	파괴
destructive	1	0	1	1	0	1	0	0	0	0	파괴적인
detach	0	0	0	0	0	0	0	0	0	0	분리하다
detached	0	0	0	0	0	0	0	0	0	0	떨어져 있는
detachment	0	0	0	0	0	1	0	0	0	0	분리
detail	0	0	0	0	0	0	0	0	0	0	세부 사항
details	0	0	0	0	0	0	0	0	0	0	세부
detain	0	0	0	0	0	1	0	0	0	0	구금
detainee	1	1	0	1	0	1	0	1	0	0	억류자
detect	0	0	0	0	0	0	1	0	0	0	감지하다
detectable	0	0	0	0	0	0	0	0	0	0	감지 가능한
detection	0	0	0	0	0	0	1	0	0	0	발각
detective	0	0	0	0	0	0	0	0	0	0	형사
detector	0	0	0	0	0	0	0	0	0	0	탐지기
detention	0	0	0	0	0	1	0	1	0	0	구류
deter	0	0	0	0	0	0	0	0	0	0	그만 두게 하다
detergent	0	0	0	0	0	0	0	0	0	0	세정제
deteriorate	0	0	0	1	0	1	0	1	0	0	악화
deteriorated	0	0	1	0	0	1	0	1	0	0	악화
deterioration	1	0	1	1	0	1	0	1	0	0	악화
determinable	0	0	0	0	0	0	0	0	0	0	결정 가능한
determinate	0	1	0	0	0	0	0	0	0	1	한정된
determination	0	0	0	0	0	0	1	0	0	1	결정
determined	0	0	0	0	0	0	1	0	0	0	단호한
detest	1	0	1	0	0	1	0	0	0	0	싫어하다
detonate	0	0	0	1	0	1	0	0	1	0	폭발하다
detonation	1	0	0	0	0	0	0	0	0	0	폭발
detour	0	0	0	0	0	0	0	0	0	0	우회
detract	1	0	0	0	0	1	0	0	0	0	떨어지다
detriment	0	0	0	0	0	1	0	0	0	0	상해
detrimental	0	0	0	0	0	1	0	0	0	0	해로운
detritus	0	0	0	0	0	1	0	0	0	0	암설
deuce	0	0	0	0	0	0	0	0	0	0	듀스
devastate	1	0	0	1	0	1	0	1	0	0	황폐화하다
devastating	1	0	1	1	0	1	0	1	0	1	지독한
devastation	1	0	0	1	0	1	0	1	1	0	황폐
develop	0	1	0	0	0	0	1	0	0	0	개발하다
developing	0	0	0	0	0	0	0	0	0	0	개발 중
development	0	0	0	0	0	0	0	0	0	0	개발
deviate	0	0	0	0	0	0	0	0	0	0	빗나가게 하다
deviating	0	0	0	0	0	0	0	0	0	0	일탈
deviation	0	0	0	0	0	0	0	1	0	0	편차
device	0	0	0	0	0	0	0	0	0	0	장치
devil	1	1	1	1	0	1	0	1	0	0	악마
devilish	0	0	1	1	0	1	0	0	0	0	악마 같은
devious	0	0	0	0	0	1	0	0	0	0	멀리 돌아가는
devise	0	0	0	0	0	0	0	0	0	0	유증
devoid	0	0	0	0	0	0	0	0	0	0	결여 된
devolution	0	0	0	0	0	1	0	0	0	0	상전
devolve	0	0	0	0	0	0	0	0	0	0	양도하다
devote	0	0	0	0	0	0	0	0	0	0	바치다
devotee	0	0	0	0	0	0	0	0	0	0	신봉자
devotional	0	0	0	0	0	0	1	0	0	1	경건한
devour	0	0	0	0	0	1	0	0	0	0	삼키다
devout	0	1	0	0	1	0	1	0	0	1	독실한
dew	0	0	0	0	0	0	0	0	0	0	이슬
dexter	0	0	0	0	0	0	0	0	0	0	덱스터
dexterity	0	0	0	0	0	0	1	0	0	0	재치
dextrose	0	0	0	0	0	0	0	0	0	0	포도당
diabolical	1	0	1	1	0	1	0	0	0	0	악마 같은
diagnosis	0	1	0	1	0	1	0	0	0	1	진단
diagnostic	0	0	0	0	0	0	0	0	0	0	특수 증상
diagnostics	0	0	0	0	0	0	0	0	0	0	진단
diagram	0	0	0	0	0	0	0	0	0	0	도표
dial	0	0	0	0	0	0	0	0	0	0	다이얼
dialect	0	0	0	0	0	0	0	0	0	0	방언
dialectic	0	0	0	0	0	0	0	0	0	0	변증법
dialogue	0	0	0	0	0	0	0	0	0	0	대화
diameter	0	0	0	0	0	0	0	0	0	0	지름
diamond	0	0	0	0	1	0	1	0	0	0	다이아몬드
diamonds	0	0	0	0	0	0	0	0	0	0	다이아 패 한 벌
diaper	0	0	1	0	0	0	0	0	0	0	기저귀
diaphragm	0	0	0	0	0	0	0	0	0	0	횡격막
diarrhoea	0	0	1	0	0	0	0	0	0	0	설사
diary	0	0	0	0	1	0	1	0	0	1	다이어리
diatribe	1	0	1	0	0	1	0	0	0	0	불평
dice	0	0	0	0	0	0	0	0	0	0	주사위
dichotomous	0	0	0	0	0	0	0	0	0	0	이분법적인
dichotomy	0	0	0	0	0	0	0	0	0	0	이분법
dictate	0	0	0	0	0	0	0	0	0	0	명령
dictation	0	0	0	0	0	0	0	0	0	0	받아쓰기
dictator	0	0	0	1	0	1	0	0	0	0	독재자
dictatorial	1	0	0	0	0	1	0	0	0	0	독재적인
dictatorship	1	1	1	1	0	1	0	1	0	0	절대권
diction	0	0	0	0	0	0	0	0	0	0	어법
dictionary	0	0	0	0	0	0	1	0	0	1	사전
dictum	0	0	0	0	0	0	0	0	0	1	격언
didactic	0	0	0	0	0	0	1	0	0	0	남을 가르치고 싶어하는
die	0	0	0	1	0	1	0	1	0	0	주사위
diet	0	0	0	0	0	0	0	0	0	0	다이어트
dietary	0	1	0	0	0	0	1	0	0	0	다이어트
differ	0	0	0	0	0	0	0	0	0	0	다르다
difference	0	0	0	0	0	0	0	0	0	0	차이점
differences	0	0	0	0	0	0	0	0	0	0	차이점
differential	0	0	0	0	0	0	0	0	0	1	미분
differentiation	0	0	0	0	0	0	0	0	0	0	분화
differently	0	0	0	0	0	0	0	0	1	0	다르게
differing	0	0	0	0	0	0	0	0	0	0	다른
