English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Chichewa Word
cabal	0	0	0	1	0	1	0	0	0	0	kabala
cabbage	0	0	0	0	0	0	0	0	0	0	kabichi
cabin	0	0	0	0	0	0	0	0	0	0	kanyumba
cabinet	0	0	0	0	0	0	1	0	0	1	kabati
cable	0	0	0	0	0	0	0	0	1	0	chingwe
cabriolet	0	0	0	0	0	0	0	0	0	0	kabati
cache	0	0	0	0	0	0	0	0	0	0	posungira
cacophony	1	0	1	0	0	1	0	0	0	0	kakophony
cad	1	0	1	0	0	1	0	0	0	0	kad
cadaver	0	0	1	1	0	1	0	1	1	0	kamba
caddy	0	0	0	0	0	0	0	0	0	0	kodi
cadence	0	0	0	0	0	0	0	0	0	0	cadence
cadet	0	0	0	0	0	0	0	0	0	0	kadeti
cafe	0	0	0	0	0	0	1	0	0	0	kafe
cage	0	0	0	0	0	1	0	1	0	0	khola
cairn	0	0	0	0	0	0	0	0	0	0	kayin
cake	0	0	0	0	0	0	0	0	0	0	mkate
calamity	0	0	0	0	0	0	0	1	0	0	tsoka
calcareous	0	0	0	0	0	0	0	0	0	0	wakuda
calculate	0	0	0	0	0	0	0	0	0	0	werengera
calculated	0	0	0	0	0	0	0	0	0	0	owerengeka
calculating	0	0	0	0	0	1	0	0	0	0	kuwerengera
calculation	0	1	0	0	0	0	0	0	0	0	kuwerengera
calculator	0	0	0	0	0	0	1	0	0	1	chowerengera
calculus	0	0	0	0	0	0	0	0	0	0	kawerengero
calendar	0	0	0	0	0	0	0	0	0	0	kalendala
calender	0	0	0	0	0	0	0	0	0	0	kalendala
calf	0	0	0	0	1	0	1	0	0	1	ng'ombe
caliber	0	0	0	0	0	0	0	0	0	0	wapamwamba
calibrate	0	0	0	0	0	0	0	0	0	0	chepetsa
calico	0	0	0	0	0	0	0	0	0	0	kaliko
calipers	0	0	0	0	0	0	0	0	0	0	makapu
call	0	0	0	0	0	0	0	0	0	0	kuitana
calligraphy	0	0	0	0	0	0	0	0	0	0	kalembedwe
calling	0	0	0	0	0	0	0	0	0	0	kuyitana
callous	1	0	1	0	0	1	0	0	0	0	wosalimba mtima
calls	0	1	0	0	0	1	0	0	0	1	mafoni
calm	0	0	0	0	0	0	1	0	0	0	bata
calmness	0	0	0	0	0	0	0	0	0	0	bata
caloric	0	0	0	0	0	0	0	0	0	0	zopatsa mphamvu
calorie	0	0	0	0	0	0	0	0	0	0	kalori
calorimeter	0	0	0	0	0	0	0	0	0	0	calorimeter
cam	0	0	0	0	0	0	0	0	0	0	cam
camber	0	0	0	0	0	0	0	0	0	0	kamba
camel	0	0	0	0	0	0	0	0	0	0	ngamira
cameo	0	0	0	0	0	0	0	0	0	0	anabwera
cameraman	0	0	0	0	0	0	0	0	0	0	cameraman
camisole	0	0	0	0	0	0	0	0	0	0	camisole
camouflage	0	0	0	0	0	0	0	0	1	0	kubisa
camouflaged	0	0	0	0	0	0	0	0	1	0	zobisika
camp	0	0	0	0	0	0	0	0	0	0	msasa
campaign	0	0	0	0	0	0	0	0	0	0	kampeni
campaigner	0	0	0	0	0	0	0	0	0	0	wochita kampeni
campaigning	1	0	0	1	0	1	0	0	0	0	kuchita kampeni
campus	0	0	0	0	0	0	0	0	0	0	kampasi
canal	0	0	0	0	0	0	0	0	0	0	ngalande
canary	0	0	0	0	0	0	1	0	0	0	canary
cancel	0	0	0	0	0	1	0	1	0	0	kuletsa
canceling	0	0	0	0	0	0	0	0	0	0	kuletsa
cancellation	0	0	0	0	0	0	0	0	0	0	kuletsa
cancer	1	0	1	1	0	1	0	1	0	0	khansa
candid	0	1	0	0	1	0	1	0	1	1	zoona
candidacy	0	0	0	0	0	0	0	0	0	0	kuyimira
candidate	0	0	0	0	0	0	1	0	0	0	woyimira
candied	0	0	0	0	0	0	1	0	0	0	zotsekemera
candle	0	0	0	0	0	0	0	0	0	0	kandulo
candlelight	0	0	0	0	0	0	0	0	0	0	kuyatsa kandulo
candlestick	0	0	0	0	0	0	0	0	0	0	choyikapo nyali
candor	0	0	0	0	0	0	0	0	0	0	kunena zoona
candy	0	0	0	0	0	0	0	0	0	0	maswiti
cane	1	0	0	1	0	0	0	0	0	0	ndodo
canine	0	0	0	0	0	0	0	0	0	0	canine
canister	0	0	0	0	0	0	0	0	0	0	botolo
canker	1	0	1	0	0	1	0	0	0	0	khansa
cannibal	0	0	1	1	0	1	0	0	0	0	wodya anthu
cannibalism	0	0	1	0	0	1	0	0	0	0	kudya anthu
canning	0	0	0	0	0	0	0	0	0	0	kuloza
cannon	1	0	0	1	0	1	0	0	0	0	mizinga
canoe	0	0	0	0	0	0	0	0	0	0	bwato
canon	0	0	0	0	0	0	0	0	0	0	kanoni
canonical	0	0	0	0	0	0	0	0	0	0	ovomerezeka
canons	0	0	0	0	0	0	0	0	0	1	canons
canopy	0	0	0	0	0	0	0	0	0	0	denga
canteen	0	0	0	0	0	0	0	0	0	0	canteen
canterbury	0	0	0	0	0	0	0	0	0	0	canterbury
cantilever	0	0	0	0	0	0	0	0	0	0	cantilever
canto	0	0	0	0	0	0	0	0	0	0	canto
canton	0	0	0	0	0	0	0	0	0	0	canton
canvas	0	0	0	0	0	0	0	0	0	0	chinsalu
canvass	0	0	0	0	0	0	0	0	0	0	canvasi
cap	0	1	0	0	0	0	0	0	0	1	kapu
capability	0	0	0	0	0	0	0	0	0	0	kuthekera
capable	0	0	0	0	0	0	0	0	0	0	wokhoza
capacity	0	0	0	0	0	0	0	0	0	0	mphamvu
cape	0	0	0	0	0	0	0	0	0	0	kape
caper	0	0	0	0	0	0	0	0	0	0	kapere
capillary	0	0	0	0	0	0	0	0	0	0	capillary
capital	0	0	0	0	0	0	0	0	0	0	likulu
capitalist	0	0	0	0	0	0	1	0	0	0	capitalist
capitals	0	0	0	0	0	0	0	0	0	0	mitu yayikulu
capitation	0	0	0	0	0	0	0	0	0	0	mphamvu
capitol	0	0	0	0	0	0	0	0	0	0	capitol
capitulation	0	0	0	0	0	0	0	0	0	0	kugonjera
caprice	0	0	0	0	0	0	0	0	0	0	caprice
capricious	0	0	0	0	0	0	0	0	0	0	zosasintha
caps	0	0	0	0	0	0	0	0	0	0	zipewa
capsule	0	0	0	0	0	0	0	0	0	0	kapisozi
captain	0	0	0	0	0	0	1	0	0	0	Captain
caption	0	0	0	0	0	0	0	0	0	0	mawu ofotokozera
captivate	0	1	0	0	1	0	1	0	1	1	gwira
captivating	0	0	0	0	0	0	1	0	0	0	wokopa
captive	0	0	0	1	0	1	0	1	0	0	wogwidwa
captivity	0	0	0	0	0	1	0	1	0	0	ukapolo
captor	0	0	0	1	0	1	0	0	0	0	wogwira
capture	0	0	0	0	0	1	0	0	0	0	gwira
car	0	0	0	0	0	0	0	0	0	0	galimoto
caramel	0	0	0	0	0	0	0	0	0	0	caramel
carat	0	0	0	0	0	0	0	0	0	0	karati
caravan	0	0	0	0	0	0	0	0	0	0	kalavani
carbon	0	0	0	0	0	0	0	0	0	0	kaboni
carcass	0	0	1	1	0	1	0	1	0	0	nyama
carcinoma	0	0	0	1	0	1	0	1	0	0	carcinoma
card	0	0	0	0	0	0	0	0	0	0	kadi
cardigan	0	0	0	0	0	0	0	0	0	0	cardigan
cardinal	0	0	0	0	0	0	0	0	0	0	kadinala
cardiomyopathy	0	0	0	1	0	1	0	1	0	0	cardiomyopathy
cards	0	0	0	0	0	0	0	0	0	0	makadi
care	0	0	0	0	0	0	0	0	0	0	chisamaliro
career	0	1	0	0	0	0	1	0	0	0	ntchito
careful	0	0	0	0	0	0	1	0	0	0	osamala
carefully	0	0	0	0	0	0	1	0	0	0	mosamala
carelessness	1	0	1	0	0	1	0	0	0	0	kusasamala
caress	0	0	0	0	0	0	1	0	0	0	kusisita
caret	0	0	0	0	0	0	0	0	0	0	chisamaliro
caretaker	0	0	0	0	0	0	1	0	0	1	wosamalira
cargo	0	0	0	0	0	0	0	0	0	0	katundu
caribou	0	0	0	0	0	0	0	0	0	0	caribou
caricature	0	0	0	0	0	1	0	0	0	0	chitumbuwa
caries	0	0	1	0	0	1	0	0	0	0	caries
carnage	1	0	1	1	0	1	0	1	1	0	kupha anthu
carnal	0	0	0	0	0	1	0	0	0	0	achithupithupi
carnation	0	0	0	0	0	0	0	0	0	0	carnation
carnivorous	0	0	0	1	0	1	0	0	0	0	wodya nyama
carol	0	0	0	0	1	0	1	0	0	1	karoli
carousel	0	0	0	0	0	0	0	0	0	0	carousel
carpenter	0	0	0	0	0	0	0	0	0	0	kalipentala
carriage	0	0	0	0	0	0	0	0	0	0	chonyamulira
carried	0	0	0	0	0	0	0	0	0	0	kunyamulidwa
carrier	0	0	0	0	0	0	0	0	0	0	chonyamulira
carry	0	0	0	0	0	0	0	0	0	0	nyamula
carrying	0	0	0	0	0	0	0	0	0	0	kunyamula
cart	0	0	0	0	0	0	0	0	0	0	ngolo
cartel	0	0	0	0	0	1	0	0	0	0	katele
carter	0	0	0	0	0	0	0	0	0	0	Carter
cartilage	0	0	0	0	0	0	0	0	0	0	chichereŵechereŵe
cartographic	0	0	0	0	0	0	0	0	0	0	zojambula
cartography	0	0	0	0	0	0	0	0	0	0	zojambula
cartoon	0	0	0	0	0	0	0	0	0	0	zojambula
cartouche	0	0	0	0	0	0	0	0	0	0	zojambula
cartridge	0	0	0	1	0	0	0	0	0	0	katiriji
carve	0	0	0	0	0	0	0	0	0	0	sema
carver	0	0	0	0	0	0	0	0	0	0	mmisiri
carving	0	0	0	0	0	0	0	0	0	0	kusema
cascade	0	0	0	0	0	0	1	0	0	0	kugwa
case	0	0	0	1	0	1	0	1	0	0	mlandu
casein	0	0	0	0	0	0	0	0	0	0	casein
cash	1	1	0	1	1	0	1	0	0	1	ndalama
cashier	0	0	0	0	0	0	0	0	0	1	wosunga ndalama
cashmere	0	0	0	0	0	0	0	0	0	0	cashmere
casing	0	0	0	0	0	0	0	0	0	0	posungira
casino	0	0	0	0	0	0	0	0	0	0	kasino
cask	0	0	0	0	0	0	0	0	0	0	bokosi
casket	0	0	0	1	0	1	0	1	0	0	bokosi
cast	0	0	0	0	0	0	0	0	0	0	kuponya
caste	0	0	0	0	0	1	0	0	0	0	gulu
caster	0	0	0	0	0	0	0	0	0	0	caster
castle	0	0	0	0	0	0	0	0	0	0	nyumba yachifumu
castor	0	0	0	0	0	0	0	0	0	0	castor
casual	0	0	0	0	0	0	0	0	0	0	wamba
casually	0	0	0	0	0	0	0	0	0	0	mwachisawawa
casualty	1	0	0	1	0	1	0	1	0	0	wovulala
cat	0	0	0	0	0	0	0	0	0	0	mphaka
catabolism	0	0	0	0	0	0	0	0	0	0	catabolism
catalog	0	0	0	0	0	0	0	0	0	0	ndandanda
catalogue	0	0	0	0	0	0	0	0	0	0	ndandanda
catalysis	0	0	0	0	0	0	0	0	0	0	catalysis
catalytic	0	0	0	0	0	0	0	0	0	0	chothandizira
catamaran	0	0	0	0	0	0	0	0	0	0	catamaran
catapult	0	0	0	0	0	0	0	0	0	0	mphanga
cataract	0	1	0	1	0	1	0	1	0	0	ng'ala
catastrophe	1	0	1	1	0	1	0	1	1	0	tsoka
catch	0	0	0	0	0	0	0	0	1	0	kugwira
catching	0	0	0	0	0	0	0	0	0	0	kugwira
catechism	0	0	1	0	0	0	0	0	0	0	katekisimu
categorical	0	0	0	0	0	0	1	0	0	0	categorical
category	0	0	0	0	0	0	0	0	0	0	gulu
cater	0	0	0	0	0	0	1	0	0	0	perekani
caterer	0	0	0	0	0	0	0	0	0	0	wopereka chakudya
caterpillar	0	0	0	0	0	0	0	0	0	0	mbozi
cates	0	0	0	0	0	0	0	0	0	0	makasi
cathartic	0	0	0	0	0	0	1	0	0	0	cathartic
cathedral	0	0	0	0	1	0	1	0	0	1	tchalitchi chachikulu
catheter	0	0	0	0	0	1	0	0	0	0	catheter
catnip	0	0	0	0	0	0	0	0	0	0	kamba
cattle	0	0	0	0	0	0	0	0	0	0	ng'ombe
caucus	0	0	0	0	0	0	0	0	0	0	gulu
caudal	0	0	0	0	0	0	0	0	0	0	caudal
caulk	0	0	0	0	0	0	0	0	0	0	caulk
causal	0	0	0	0	0	0	0	0	0	0	chifukwa
causality	0	0	0	0	0	0	0	0	0	0	chifukwa
causation	0	0	0	0	0	0	0	0	0	0	kuyambitsa
caused	0	0	0	0	0	0	0	0	0	0	zidayambitsa
causeway	0	0	0	0	0	0	0	0	0	0	njira
caution	1	1	0	1	0	1	0	0	0	0	chenjezo
cautionary	0	0	0	1	0	0	0	0	0	0	chenjezo
cautious	0	1	0	1	0	0	1	0	0	1	wochenjera
cautiously	0	0	0	1	0	0	1	0	0	0	mosamala
cavalry	0	0	0	0	0	0	0	0	0	0	apakavalo
cave	0	0	0	0	0	0	0	0	0	0	mphanga
caveat	0	0	0	0	0	0	0	0	0	0	chenjezo
cavern	0	0	0	0	0	0	0	0	0	0	mphanga
cavernous	0	0	0	0	0	0	0	0	0	0	cavernous
cavity	0	0	0	0	0	0	0	0	0	0	pakamwa
cayenne	0	0	0	0	0	0	0	0	0	0	cayenne
cease	0	0	0	0	0	0	0	0	0	0	kusiya
ceaseless	0	0	0	0	0	0	0	0	0	0	mosalekeza
cede	0	0	0	0	0	1	0	0	0	0	cede
ceiling	0	0	0	0	0	0	0	0	0	0	kudenga
celebrant	0	0	0	0	0	0	0	0	0	0	wokondwerera
celebrated	0	1	0	0	1	0	1	0	0	0	kukondwerera
celebrating	0	1	0	0	1	0	1	0	0	0	kukondwerera
celebration	0	1	0	0	1	0	1	0	1	1	chikondwerero
celebrity	1	1	1	0	1	1	1	0	1	1	wotchuka
celestial	0	1	0	0	1	0	1	0	0	0	wakumwamba
celibacy	0	0	0	0	0	0	0	0	0	0	umbeta
cell	0	0	0	0	0	0	0	0	0	0	selo
cellar	0	0	0	0	0	0	0	0	0	0	m'chipinda chapansi pa nyumba
cellular	0	0	0	0	0	0	0	0	0	0	ma cell
celluloid	0	0	0	0	0	0	0	0	0	0	celluloid
cement	0	1	0	0	0	0	0	0	0	1	simenti
cemented	0	0	0	0	0	0	0	0	0	0	simenti
cemetery	0	0	0	1	0	1	0	1	0	0	manda
censor	1	0	1	1	0	1	0	0	0	1	censor
censure	0	0	0	0	0	1	0	0	0	0	dzudzula
census	0	0	0	0	0	0	0	0	0	0	kalembera
cent	0	0	0	0	0	0	0	0	0	0	cent
centenary	0	0	0	0	0	0	0	0	0	0	zaka zana
centennial	0	0	0	0	0	0	0	0	0	0	zaka zana
center	0	0	0	0	0	0	1	0	0	1	pakati
centimeter	0	0	0	0	0	0	0	0	0	0	centimita
central	0	0	0	0	0	0	0	0	0	0	chapakati
centrality	0	0	0	0	0	0	0	0	0	0	pakati
centralization	0	0	0	0	0	0	0	0	0	0	centralization
centralize	0	0	0	0	0	0	0	0	0	0	khazikitsa pakati
centrally	0	0	0	0	0	0	0	0	0	0	chapakati
centrifugal	0	0	0	0	0	0	0	0	0	0	centrifugal
centrifuge	0	0	0	0	0	0	0	0	0	0	centrifuge
centurion	0	0	0	0	0	0	1	0	0	0	kenturiyo
century	0	0	0	0	0	0	0	0	0	0	zaka zana
ceramics	0	0	0	0	0	0	0	0	0	0	za ceramic
cereal	0	0	0	0	0	0	0	0	0	0	chimanga
cereals	0	0	0	0	0	0	0	0	0	0	dzinthu
cerebral	0	0	0	0	0	0	1	0	0	0	ubongo
ceremonial	0	0	0	0	0	0	0	0	0	0	mwambo
ceremony	0	0	0	0	1	0	1	0	1	0	mwambo
certainty	0	0	0	0	0	0	1	0	0	0	chitsimikizo
certificate	0	0	0	0	0	0	0	0	0	0	satifiketi
certify	0	0	0	0	0	0	0	0	0	1	tsimikizirani
cess	0	0	1	0	0	1	0	0	0	0	cess
cessation	0	0	0	0	0	1	0	0	0	0	kutha
chaff	1	0	0	1	0	1	0	0	0	0	mankhusu
chafing	0	0	0	0	0	1	0	0	0	0	chafing
chagrin	0	0	1	0	0	1	0	1	0	0	chisoni
chain	0	0	0	0	0	0	0	0	0	0	unyolo
chair	0	0	0	0	0	0	0	0	0	0	mpando
chairman	0	0	0	0	0	0	1	0	0	1	wapampando
chairperson	0	0	0	0	0	0	0	0	0	0	wapampando
chairwoman	0	0	0	0	0	0	1	0	0	1	wapampando
chaise	0	0	0	0	0	0	0	0	0	0	chaise
chalet	0	0	0	0	0	0	0	0	0	0	chalet
chalice	0	0	0	0	0	0	0	0	0	0	chikho
chalk	0	0	0	0	0	0	0	0	0	0	choko
challenge	1	0	0	1	0	1	0	0	0	0	kutsutsa
chamber	0	0	0	0	0	0	0	0	0	0	chipinda
chambers	0	0	0	0	0	0	0	0	0	0	zipinda
chameleon	0	0	0	0	0	0	0	0	0	0	chameleon
champagne	0	0	0	0	0	0	0	0	0	0	Shampeni
champion	0	1	0	0	1	0	1	0	0	1	ngwazi
chance	0	0	0	0	0	0	0	0	1	0	mwayi
chancellor	0	0	0	0	0	0	0	0	0	1	Chancellor
chandelier	0	0	0	0	0	0	0	0	0	0	chandelier
chandler	0	0	0	0	0	0	0	0	0	0	chandler
change	0	0	0	1	0	0	0	0	0	0	kusintha
changeable	0	1	0	0	0	0	0	0	1	0	zosinthika
changed	0	0	0	0	0	0	0	0	0	0	zasinthidwa
changer	0	0	0	0	0	0	0	0	0	0	wosintha
changing	0	0	0	0	0	0	0	0	0	0	kusintha
channel	0	0	0	0	0	0	0	0	0	0	njira
chant	1	1	0	0	1	0	1	0	1	0	nyimbo
chaos	1	0	0	1	0	1	0	1	0	0	chisokonezo
chaotic	1	0	0	0	0	1	0	0	0	0	chipwirikiti
chap	0	0	0	0	0	0	0	0	0	0	mutu
chapel	0	0	0	0	0	0	0	0	0	0	tchalitchi
chaplain	0	0	0	0	0	0	0	0	0	1	wansembe
chapman	0	0	0	0	0	0	0	0	0	0	chapaman
chaps	0	0	0	0	0	0	0	0	0	0	mitu
chapter	0	0	0	0	0	0	0	0	0	0	mutu
char	0	0	0	0	0	0	0	0	0	0	munthu
character	0	0	0	0	0	0	0	0	0	0	khalidwe
characteristic	0	0	0	0	0	0	0	0	0	0	khalidwe
characterize	0	0	0	0	0	0	0	0	0	0	khalidwe
charade	0	0	0	0	0	1	0	0	0	0	charade
charcoal	0	0	0	0	0	0	0	0	0	0	makala
charge	0	0	0	0	0	0	0	0	0	0	kulipira
chargeable	0	0	0	1	0	1	0	1	0	0	cholipiritsa
charger	0	0	0	0	0	0	1	0	0	0	charger
chariot	0	0	0	0	0	0	0	0	0	0	galeta
charitable	0	1	0	0	1	0	1	0	0	1	wachifundo
charity	0	0	0	0	1	0	1	0	0	0	zachifundo
charm	0	0	0	0	0	0	1	0	0	0	chithumwa
charmed	0	0	0	0	1	1	1	0	0	0	Chezetsedwa
charmer	0	0	0	0	0	0	0	0	0	0	wokongola
charming	0	0	0	0	0	0	1	0	0	0	wokongola
chart	0	0	0	0	0	0	0	0	0	1	tchati
charter	0	0	0	0	0	0	0	0	0	0	pangano
chartered	0	0	0	0	0	0	0	0	0	0	cholembedwa
chase	0	0	0	0	0	1	0	0	0	0	kuthamangitsa
chasm	0	0	0	1	0	0	0	0	0	0	phokoso
chastisement	0	0	0	0	0	1	0	0	0	0	chilango
chastity	0	1	0	0	0	0	1	0	0	1	kudzisunga
chat	0	0	0	0	0	0	0	0	0	0	kucheza
chateau	0	0	0	0	0	0	0	0	0	0	chateau
chatter	0	0	0	0	0	0	0	0	0	0	kucheza
chattering	0	0	0	0	0	0	1	0	0	0	kuyankhula
chatty	0	0	0	0	0	1	0	0	0	0	chatty
chauffeur	0	0	0	0	0	0	0	0	0	0	woyendetsa galimoto
cheap	0	0	0	0	0	1	0	0	0	0	mtengo
cheat	1	0	1	0	0	1	0	0	0	0	kunyenga
check	0	0	0	0	0	0	0	0	0	0	fufuzani
checker	0	0	0	0	0	0	0	0	0	0	wofufuza
checkered	0	0	0	0	0	0	0	0	0	0	checkered
checkers	0	0	0	0	0	0	0	0	0	0	checkers
checklist	0	0	0	0	0	0	1	0	0	1	mndandanda
cheek	0	0	0	0	0	0	0	0	0	0	tsaya
cheeks	0	0	0	0	0	0	0	0	0	0	masaya
cheep	0	0	0	0	0	0	0	0	0	0	chep
cheer	0	1	0	0	1	0	1	0	1	1	chisangalalo
cheerful	0	0	0	0	1	0	1	0	1	0	wokondwa
cheerfulness	0	1	0	0	1	0	1	0	0	1	chisangalalo
cheering	0	0	0	0	1	0	1	0	0	0	kukondwera
cheery	0	1	0	0	1	0	1	0	0	0	chisangalalo
cheesecake	0	0	0	0	0	1	0	0	0	0	cheesecake
cheetah	0	0	0	0	0	0	0	0	0	0	cheeta
chemise	0	0	0	0	0	0	0	0	0	0	mankhwala
chemist	0	0	0	0	0	0	1	0	0	1	wamankhwala
chemistry	0	0	0	0	0	0	0	0	0	0	chemistry
cheque	0	0	0	0	0	0	0	0	0	0	fufuzani
cherish	0	1	0	0	1	0	1	0	1	1	samalira
cherry	0	0	0	0	0	0	1	0	0	0	tcheri
chess	0	0	0	0	0	0	0	0	0	0	chess
chest	0	0	0	0	0	0	0	0	0	0	chifuwa
chestnut	0	0	0	0	0	0	0	0	0	0	mgoza
chevron	0	0	0	0	0	0	0	0	0	0	chevron
chew	0	0	0	0	0	0	0	0	0	0	kutafuna
chic	0	0	0	0	0	0	0	0	0	0	chic
chicane	0	1	0	0	0	1	0	0	1	1	chicane
chicken	0	0	0	1	0	0	0	0	0	0	nkhuku
chief	0	0	0	0	0	0	0	0	0	0	mkulu
chiefly	0	0	0	0	0	0	0	0	0	0	makamaka
chieftain	0	0	0	0	0	0	1	0	0	0	mfumu
child	0	1	0	0	1	0	1	0	0	0	mwana
childbirth	0	0	0	0	0	0	0	0	0	0	kubereka
childhood	0	0	0	0	1	0	1	0	0	0	ubwana
childish	0	0	0	0	0	1	0	0	0	0	wachibwana
chill	0	0	0	0	0	0	0	0	0	0	kuzizira
chilly	0	0	0	0	0	1	0	0	0	0	ozizira
chime	0	0	0	0	0	0	0	0	0	0	chime
chimera	0	0	0	1	0	0	0	0	1	0	chimera
chimes	0	0	0	0	0	0	0	0	0	0	kulira
chimney	0	0	0	0	0	0	0	0	0	0	chimney
china	0	0	0	0	0	0	0	0	0	0	china
chine	0	0	0	0	0	0	0	0	0	0	china
chinook	0	0	0	0	0	0	0	0	0	0	chinook
chip	0	0	0	0	0	0	0	0	0	0	chip
chipping	0	0	0	0	0	0	0	0	0	0	kupukuta
chirp	0	0	0	0	1	0	1	0	0	0	kulira
chisel	0	0	0	0	0	0	1	0	0	0	chisele
chit	0	0	0	0	0	0	0	0	0	0	chiti
chivalry	0	0	0	0	0	0	1	0	0	0	ulemu
chloroform	0	0	0	0	0	1	0	0	0	0	chloroform
chocolate	0	1	0	0	1	0	1	0	0	1	chokoleti
choice	0	0	0	0	0	0	1	0	0	0	kusankha
choir	0	0	0	0	1	0	1	0	0	1	kwaya
choke	1	0	0	0	0	1	0	1	0	0	kutsamwitsa
cholera	0	0	1	1	0	1	0	1	0	0	kolera
choose	0	0	0	0	0	0	0	0	0	0	kusankha
choosing	0	0	0	0	0	0	0	0	0	0	kusankha
chop	0	0	0	0	0	1	0	0	0	0	kuwaza
chopping	0	0	0	0	0	0	0	0	0	0	kudula
chops	0	0	0	0	0	0	0	0	0	0	chops
choral	0	0	0	0	1	0	1	0	0	0	kwaya
chords	0	0	0	0	0	0	0	0	0	0	nyimbo
chore	0	0	0	0	0	1	0	0	0	0	ntchito
chorus	0	0	0	0	0	0	1	0	0	0	korasi
chosen	0	0	0	0	0	0	1	0	0	0	osankhidwa
chowder	0	0	0	0	0	0	1	0	0	0	chowawa
christening	0	0	0	0	0	0	0	0	0	0	kubatizidwa
chromatic	0	0	0	0	0	0	0	0	0	0	chromatic
chromatography	0	0	0	0	0	0	0	0	0	0	chromatography
chromosome	0	0	0	0	0	0	0	0	0	0	chromosome
chronic	0	0	0	0	0	1	0	1	0	0	aakulu
chronicle	0	0	0	0	0	0	1	0	0	1	mbiri
chronograph	0	0	0	0	0	0	0	0	0	0	chronograph
chronological	0	0	0	0	0	0	0	0	0	0	motsatira nthawi
chuck	0	0	0	0	0	0	0	0	0	0	chuck
chuckle	0	1	0	0	1	0	1	0	1	1	seka
chunk	0	0	0	0	0	0	0	0	0	0	chigawo
chunky	0	0	0	0	0	0	0	0	0	0	chunky
church	0	1	0	0	1	0	1	0	0	1	mpingo
churchyard	0	0	0	0	0	0	0	0	0	0	bwalo la tchalitchi
churn	0	0	0	0	0	0	0	0	0	0	gwedeza
chute	0	0	0	0	0	0	0	0	0	0	chute
chutney	0	0	0	0	0	0	0	0	0	0	chutney
ciao	0	0	0	0	0	0	0	0	0	0	ciao
cider	0	0	0	0	0	0	1	0	0	0	cider
cigar	0	0	0	0	0	0	0	0	0	0	ndudu
cigarette	0	0	0	0	0	1	0	0	0	0	fodya
cinch	0	0	0	0	0	0	0	0	0	0	pansi
cinder	0	0	0	0	0	0	0	0	0	0	pansi
cinema	0	0	0	0	0	0	0	0	0	0	kanema
cinematographer	0	0	0	0	0	0	0	0	0	0	wojambula kanema
cinematography	0	0	0	0	0	0	0	0	0	0	kanema wa kanema
cinnamon	0	0	0	0	0	0	0	0	0	0	sinamoni
cipher	0	0	0	0	0	0	0	0	0	0	cipher
circle	0	0	0	0	0	0	0	0	0	0	kuzungulira
circling	0	0	0	0	0	0	0	0	0	0	kuzungulira
circuit	0	0	0	0	0	0	0	0	0	0	dera
circular	0	0	0	0	0	0	0	0	0	0	zozungulira
circulate	0	0	0	0	0	0	0	0	0	0	zungulira
circulation	0	0	0	0	0	0	0	0	0	0	kuzungulira
circumcision	0	0	0	0	0	0	1	0	0	0	mdulidwe
circumference	0	0	0	0	0	0	0	0	0	0	kuzungulira
circumferential	0	0	0	0	0	0	0	0	0	0	zozungulira
circumscribed	0	0	0	0	0	0	0	0	0	0	kuzunguliridwa
circumstance	0	0	0	0	0	0	0	0	0	0	chochitika
circumstantial	0	0	0	0	0	0	0	0	0	0	mwachisawawa
circumvention	0	0	0	0	0	1	1	0	0	0	kuzungulira
circus	0	0	0	0	0	0	0	0	0	0	masewera
cirrus	0	0	0	0	0	0	0	0	0	0	zozungulira
cistern	0	0	0	0	0	0	0	0	0	0	chitsime
citadel	0	0	0	0	0	0	0	0	0	0	nyumba yachifumu
citation	0	0	0	0	0	0	0	0	0	0	mawu
citizen	0	0	0	0	0	0	1	0	0	0	nzika
citrine	0	0	0	0	0	0	0	0	0	0	citrine
city	0	0	0	0	0	0	0	0	0	0	mzinda
civic	0	0	0	0	0	0	0	0	0	0	nzika
civil	0	0	0	0	0	0	1	0	0	0	wamba
civilian	0	0	0	0	0	0	0	0	0	0	wamba
civility	0	0	0	0	0	0	1	0	0	0	ulemu
civilization	0	0	0	0	0	0	1	0	0	1	chitukuko
civilized	0	0	0	0	1	0	1	0	0	1	wotukuka
clad	0	0	0	0	0	0	0	0	0	0	atavala
claim	0	0	0	0	0	0	0	0	0	0	Funsani
claimant	1	0	1	0	0	0	0	0	0	0	wodzinenera
clairvoyant	0	0	0	0	0	0	1	0	0	0	clairvoyant
clam	0	0	0	0	0	0	0	0	0	0	kulira
clamor	1	1	1	0	0	1	0	0	1	0	phokoso
clamp	0	0	0	0	0	0	0	0	0	0	chepetsa
clan	0	0	0	0	0	0	0	0	0	1	banja
clandestine	0	0	0	0	0	0	0	0	0	0	mobisa
clap	0	1	0	0	1	0	1	0	0	1	kuwomba m'manja
clarify	0	0	0	0	0	0	1	0	0	0	fotokozani
clarinet	0	0	0	0	0	0	0	0	0	0	clarinet
clarion	0	0	0	0	0	0	0	0	0	0	clarion
clarity	0	0	0	0	0	0	0	0	0	0	kumveka
clash	1	0	0	0	0	1	0	0	0	0	kulimbana
clashing	1	0	0	1	0	1	0	0	0	0	kukangana
