English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Bengali Word
diplomacy	0	1	0	0	0	0	1	0	0	1	কূটনীতি
diplomat	0	0	0	0	0	0	0	0	0	0	কূটনীতিক
diplomatic	0	0	0	0	0	0	1	0	0	1	কূটনৈতিক
dire	0	0	1	1	0	1	0	1	1	0	মারাত্মক
directed	0	0	0	0	0	0	0	0	0	0	নির্দেশিত
direction	0	0	0	0	0	0	0	0	0	0	অভিমুখ
directly	0	0	0	0	0	0	0	0	0	0	সরাসরি
director	0	0	0	0	0	0	1	0	0	1	পরিচালক
directory	0	0	0	0	0	0	0	0	0	0	ডিরেক্টরি
dirt	0	0	1	0	0	1	0	0	0	0	ময়লা
dirty	0	0	1	0	0	1	0	0	0	0	নোংরা
disability	0	0	0	0	0	1	0	1	0	0	অক্ষমতা
disable	0	0	0	1	0	1	0	1	0	0	নিষ্ক্রিয়
disabled	0	0	0	1	0	1	0	1	0	0	অক্ষম
disadvantage	0	0	0	0	0	0	0	0	0	0	অসুবিধা
disaffected	0	0	0	0	0	1	0	0	0	0	অসন্তুষ্ট
disagree	1	0	0	0	0	1	0	0	0	0	অসম্মত
disagreeable	0	0	0	0	0	0	0	0	0	0	অসম্মত
disagreeing	1	0	0	0	0	1	0	1	0	0	দ্বিমত
disagreement	1	0	0	0	0	1	0	1	0	0	মতভেদ
disallow	0	0	0	0	0	0	0	0	0	0	অনুমতি না দেওয়া
disallowed	1	0	1	1	0	1	0	1	0	0	অননুমোদিত
disappear	0	0	0	1	0	0	0	0	0	0	অদৃশ্য
disappearance	0	0	0	0	0	0	0	0	0	0	অন্তর্ধান
disappearing	0	0	0	0	0	0	0	0	0	0	অদৃশ্য
disappoint	1	0	1	0	0	1	0	1	0	0	হতাশ
disappointed	1	0	1	0	0	1	0	1	0	0	হতাশ
disappointing	0	0	0	0	0	1	0	1	0	0	হতাশাজনক
disappointment	0	0	1	0	0	1	0	1	0	0	হতাশা
disapproval	0	0	0	0	0	1	0	1	0	0	অসম্মতি
disapprove	1	0	1	1	0	1	0	1	0	0	অস্বীকৃতি
disapproved	1	0	0	0	0	1	0	1	0	0	অননুমোদিত
disapproving	1	0	1	0	0	1	0	1	0	0	অস্বীকৃতি
disarm	0	0	0	0	0	0	0	0	0	0	নিরস্ত্র
disarray	0	0	0	0	0	0	0	0	0	0	বিশৃঙ্খলা
disaster	1	0	1	1	0	1	0	1	1	0	বিপর্যয়
disastrous	1	0	0	1	0	1	0	1	0	0	বিপর্যয়কর
disband	0	0	0	0	0	0	0	0	0	0	বিচ্ছিন্ন করা
disbelief	0	0	0	0	0	0	0	0	0	0	অবিশ্বাস
disbelieve	0	0	0	0	0	1	0	0	0	0	অবিশ্বাস করা
disburse	0	0	0	0	0	0	0	0	0	0	বিতরণ
disbursement	0	0	0	0	0	0	0	0	0	0	বিতরণ
disc	0	0	0	0	0	0	0	0	0	0	ডিস্ক
discarded	0	0	0	0	0	0	0	0	0	0	বাতিল
discards	0	0	0	0	0	1	0	0	0	0	বাতিল করে
discern	0	0	0	0	0	0	0	0	0	0	উপলব্ধি করা
discernible	0	0	0	0	0	0	0	0	0	0	উপলব্ধিযোগ্য
discerning	0	0	0	0	0	0	0	0	0	0	বিচক্ষণ
discernment	0	0	0	0	0	0	0	0	0	0	বিচক্ষণতা
discharge	0	0	0	0	0	1	0	0	0	0	স্রাব
disciple	0	0	0	0	0	0	0	0	0	1	শিষ্য
discipline	0	0	0	1	0	1	0	0	0	0	শৃঙ্খলা
disclaim	1	0	1	0	0	1	0	0	0	1	দাবিত্যাগ
disclaimer	0	0	0	0	0	0	0	0	0	0	দাবিত্যাগ
disclose	0	0	0	0	0	0	0	0	0	0	প্রকাশ করা
disclosed	0	0	0	0	0	0	0	0	0	1	প্রকাশ
disclosure	0	0	0	0	0	0	0	0	0	0	প্রকাশ
discoloration	0	0	1	0	0	1	0	0	0	0	বিবর্ণতা
discolored	0	0	1	0	0	1	0	1	0	0	বিবর্ণ
discomfort	0	0	0	0	0	1	0	1	0	0	অস্বস্তি
disconnect	0	0	0	0	0	1	0	1	0	0	সংযোগ বিচ্ছিন্ন
disconnected	0	0	0	0	0	1	0	1	0	0	সংযোগ বিচ্ছিন্ন
disconnection	0	0	0	0	0	1	0	0	0	0	সংযোগ বিচ্ছিন্ন
discontent	1	0	1	1	0	1	0	1	0	0	অসন্তুষ্টি
discontinuance	0	0	0	0	0	0	0	0	0	0	বিরতি
discontinue	0	0	0	0	0	1	0	0	0	0	বন্ধ করা
discontinuity	0	0	1	1	0	1	0	1	0	0	বিরতি
discontinuous	0	0	0	0	0	0	0	0	0	0	অবিচ্ছিন্ন
discord	1	0	1	0	0	1	0	0	0	0	বিরোধ
discount	0	0	0	0	0	0	0	0	0	0	ডিসকাউন্ট
discounted	0	0	0	0	0	0	0	0	0	0	ছাড়
discourage	0	0	0	1	0	1	0	1	0	0	নিরুৎসাহিত করা
discouraged	0	0	0	0	0	0	0	0	0	0	নিরুৎসাহিত
discouragement	0	0	0	0	0	1	0	0	0	0	নিরুৎসাহ
discourse	0	0	0	0	0	0	0	0	0	0	বক্তৃতা
discover	0	0	0	0	0	0	0	0	0	0	আবিষ্কার
discovery	0	0	0	0	0	0	1	0	0	0	আবিষ্কার
discredit	0	0	0	0	0	1	0	0	0	0	অসম্মান
discreet	0	1	0	0	0	0	1	0	0	0	বিচক্ষণ
discrepancy	0	0	0	0	0	0	0	0	0	0	অসঙ্গতি
discrete	0	0	0	0	0	0	0	0	0	0	পৃথক
discretion	0	1	0	0	0	0	1	0	0	1	বিচক্ষণতা
discretionary	0	0	0	0	0	0	1	0	0	0	বিবেচনামূলক
discriminate	1	0	0	0	0	1	0	1	0	0	বৈষম্য
discriminating	0	0	1	0	0	1	0	0	0	0	বৈষম্যমূলক
discrimination	1	0	1	1	0	1	0	1	0	0	বৈষম্য
discus	0	0	0	0	0	0	0	0	0	0	ডিসকাস
discuss	0	0	0	0	0	0	0	0	0	0	আলোচনা করা
discussion	0	0	0	0	0	0	1	0	0	0	আলোচনা
disdain	1	0	1	0	0	1	0	0	0	0	অবজ্ঞা
disease	1	0	1	1	0	1	0	1	0	0	রোগ
diseased	0	0	1	1	0	1	0	1	0	0	রোগাক্রান্ত
disembodied	0	0	0	1	0	1	0	1	0	0	বিচ্ছিন্ন
disengage	0	0	0	0	0	0	0	0	0	0	বিচ্ছিন্ন করা
disengagement	0	0	0	0	0	1	0	0	0	0	বিচ্ছিন্নতা
disfigured	1	0	1	1	0	1	0	1	0	0	বিকৃত
disgrace	1	0	1	0	0	1	0	1	0	0	অসম্মান
disgraced	1	0	1	0	0	1	0	1	0	0	অপমানিত
disgraceful	1	0	1	0	0	1	0	0	0	0	অসম্মানজনক
disgruntled	1	0	1	0	0	1	0	1	0	0	অসন্তুষ্ট
disguise	0	0	0	0	0	0	0	0	0	0	ছদ্মবেশ
disguised	0	0	0	0	0	0	0	0	0	0	ছদ্মবেশ
disgust	1	0	1	1	0	1	0	1	0	0	বিতৃষ্ণা
disgusting	1	0	1	1	0	1	0	0	0	0	জঘন্য
dish	0	0	0	0	0	0	0	0	0	0	থালা
disheartened	0	0	0	0	0	1	0	1	0	0	হতাশ
disheartening	0	0	0	0	0	1	0	1	0	0	হতাশাজনক
dishonest	1	0	1	0	0	1	0	1	0	0	অসৎ
dishonesty	0	0	1	0	0	1	0	0	0	0	অসততা
dishonor	1	0	1	1	0	1	0	1	0	0	অসম্মান
disillusionment	1	0	1	0	0	1	0	1	0	0	মোহভঙ্গ
disinfect	0	0	0	0	0	0	0	0	0	0	জীবাণুমুক্ত করা
disinfectant	0	0	0	0	0	0	0	0	0	0	জীবাণুনাশক
disinfection	0	0	0	0	0	0	1	0	0	0	জীবাণুমুক্তকরণ
disinformation	1	0	0	1	0	1	0	0	0	0	গুজব
disingenuous	0	0	1	0	0	1	0	0	0	0	অযৌক্তিক
disintegrate	0	0	1	1	0	1	0	0	0	0	বিচ্ছিন্ন করা
disintegration	0	0	0	0	0	1	0	0	0	0	বিচ্ছিন্নতা
disinterested	0	0	0	0	0	1	0	0	0	0	disinterested
disjoint	0	0	0	0	0	0	0	0	0	0	বিচ্ছিন্ন করা
disjointed	0	0	0	0	0	0	0	0	0	0	বিচ্ছিন্ন
disjunctive	0	0	0	0	0	0	0	0	0	0	বিচ্ছিন্ন
disk	0	0	0	0	0	0	0	0	0	0	ডিস্ক
diskette	0	0	0	0	0	0	0	0	0	0	ডিস্কেট
dislike	1	0	1	0	0	1	0	0	0	0	অপছন্দ
disliked	1	0	0	0	0	1	0	1	0	0	অপছন্দ
dislocated	1	0	1	1	0	1	0	1	0	0	স্থানচ্যুত
dislocation	0	0	0	0	0	0	0	0	0	0	স্থানচ্যুতি
dislodge	0	0	0	0	0	0	0	0	0	0	অপসারণ
dismal	0	0	1	1	0	1	0	1	0	0	হতাশাজনক
dismay	1	1	0	1	0	1	0	1	1	0	হতাশা
dismemberment	0	0	1	1	0	1	0	1	0	0	বিচ্ছেদ
dismiss	0	0	0	0	0	0	0	0	0	0	বরখাস্ত করা
dismissal	1	0	1	1	0	1	0	1	1	0	বরখাস্ত
dismount	0	0	0	0	0	0	0	0	0	0	নামানো
disobedience	1	0	1	0	0	1	0	0	0	0	অবাধ্যতা
disobedient	1	0	0	0	0	1	0	0	0	0	অবাধ্য
disobey	1	0	1	0	0	1	0	0	0	0	অবাধ্য
disorder	0	0	0	1	0	1	0	0	0	0	ব্যাধি
disorderly	0	0	0	0	0	1	0	0	0	0	উচ্ছৃঙ্খল
disorganized	0	0	0	0	0	1	0	0	0	0	অসংগঠিত
disparage	1	0	1	0	0	1	0	1	0	0	অপমান
disparaging	1	0	1	0	0	1	0	1	0	0	অপমানজনক
disparate	0	0	0	0	0	0	0	0	0	0	ভিন্ন
disparity	1	0	1	0	0	1	0	1	0	0	অসমতা
dispassionate	0	0	0	0	0	1	0	1	0	0	অসন্তুষ্ট
dispatch	0	0	0	0	0	0	0	0	0	0	প্রেরণ
dispel	0	0	0	0	0	1	0	1	0	0	দূর করা
dispensation	0	0	0	0	0	0	0	0	0	0	বিতরণ
dispense	0	0	0	0	0	0	0	0	0	0	বিতরণ
disperse	0	0	0	0	0	0	0	0	0	0	ছড়িয়ে দেওয়া
dispersed	0	0	0	0	0	0	0	0	0	0	বিচ্ছুরিত
dispersion	0	0	0	0	0	1	0	0	0	0	বিচ্ছুরণ
displace	0	0	0	0	0	1	0	0	0	0	স্থানচ্যুত
displaced	1	0	0	1	0	0	0	1	0	0	বাস্তুচ্যুত
displacement	0	0	0	0	0	0	0	0	0	0	উত্পাটন
display	0	0	0	0	0	0	0	0	0	0	প্রদর্শন
displeased	1	0	1	1	0	1	0	1	0	0	অসন্তুষ্ট
displeasure	0	0	1	0	0	1	0	0	0	0	অসন্তুষ্টি
disposal	0	0	0	0	0	1	0	0	0	0	নিষ্পত্তি
dispose	0	0	1	0	0	0	0	0	0	0	নিষ্পত্তি
disposed	0	1	0	0	0	0	1	0	0	1	নিষ্পত্তি
disposition	0	0	0	0	0	0	0	0	0	0	স্বভাব
dispossessed	1	0	0	1	0	1	0	1	0	0	অপসারিত
disprove	0	0	0	0	0	0	0	0	0	0	মিথ্যা প্রমাণ করা
dispute	1	0	0	0	0	1	0	0	0	0	বিতর্ক
disqualification	0	0	0	0	0	1	0	0	0	0	অযোগ্যতা
disqualified	1	0	1	0	0	1	0	1	0	0	অযোগ্য
disqualify	0	0	0	0	0	1	0	1	0	0	অযোগ্য করা
disregard	0	0	0	0	0	1	0	0	0	0	উপেক্ষা
disregarded	0	0	1	0	0	1	0	0	0	0	উপেক্ষা করা
disreputable	1	0	1	1	0	1	0	0	0	0	অসম্মানজনক
disrepute	0	0	0	0	0	0	0	0	0	0	অসম্মান
disrespect	1	0	0	0	0	1	0	0	0	0	অসম্মান
disrespectful	1	0	1	1	0	1	0	1	0	0	অসম্মানজনক
disruption	1	0	0	1	0	1	0	0	1	0	ভাঙ্গন
dissatisfaction	0	0	0	0	0	1	0	0	0	0	অসন্তোষ
dissatisfied	0	0	0	0	0	0	0	0	0	0	অসন্তুষ্ট
dissect	0	0	0	0	0	0	0	0	0	0	ব্যবচ্ছেদ
dissection	0	0	1	0	0	0	0	0	0	0	ব্যবচ্ছেদ
disseminate	0	0	0	0	0	0	1	0	0	0	প্রচার করা
dissemination	0	0	0	0	0	0	0	0	0	0	প্রচার
dissension	1	0	0	0	0	1	0	0	0	0	মতভেদ
dissent	0	0	0	0	0	0	0	0	0	0	ভিন্নমত
dissenting	0	0	0	0	0	1	0	0	0	0	ভিন্নমত
dissertation	0	0	0	0	0	0	0	0	0	0	প্রবন্ধ
disservice	1	0	1	0	0	1	0	1	0	0	disservice
dissident	1	0	0	1	0	1	0	0	0	0	ভিন্নমত
dissimilar	0	0	0	0	0	0	0	0	0	0	ভিন্ন
dissipate	0	0	0	0	0	0	0	0	0	0	নষ্ট করা
dissipated	0	0	0	0	0	0	0	0	0	0	বিলীন
dissociation	0	0	0	0	0	0	0	0	0	0	বিচ্ছিন্নতা
dissolution	1	0	0	1	0	1	0	1	1	0	দ্রবীভূতকরণ
dissolve	0	0	0	0	0	0	0	0	0	0	দ্রবীভূত করা
dissonance	1	0	0	0	0	1	0	0	0	0	অসঙ্গতি
dissuade	0	0	0	0	0	0	0	0	0	0	বুঝিয়ে নিরস্ত করা
distal	0	0	0	0	0	0	0	0	0	0	দূরবর্তী
distance	0	0	0	0	0	0	0	0	0	0	দূরত্ব
distant	0	0	0	0	0	0	0	0	0	0	দূরবর্তী
distaste	0	0	1	0	0	1	0	0	0	0	অরুচি
distasteful	0	0	1	0	0	1	0	0	0	0	বিরক্তিকর
distillate	0	0	0	0	0	0	0	0	0	0	পাতন
distillation	0	0	0	0	0	0	1	0	0	0	পাতন
distinction	0	0	0	0	0	0	1	0	0	0	পার্থক্য
distinctive	0	0	0	0	0	0	0	0	0	0	স্বতন্ত্র
distinguish	0	0	0	0	0	0	0	0	0	0	পার্থক্য করা
distinguishable	0	0	0	0	0	0	0	0	0	0	পার্থক্যযোগ্য
distinguished	0	0	0	0	0	0	0	0	0	0	বিশিষ্ট
distinguishing	0	0	0	0	0	0	0	0	0	0	পার্থক্যকারী
distorted	0	0	1	0	0	1	0	0	0	0	বিকৃত
distortion	0	0	0	0	0	1	0	0	0	0	বিকৃতি
distract	0	0	0	0	0	1	0	0	0	0	বিভ্রান্ত
distracted	1	0	0	0	0	1	0	0	0	0	বিক্ষিপ্ত
distracting	1	1	0	0	0	1	0	0	0	0	বিভ্রান্তিকর
distraction	0	0	0	0	0	1	0	0	0	0	ক্ষোভ
distraught	0	0	0	0	0	1	0	1	0	0	বিরক্ত
distress	1	0	1	1	0	1	0	1	1	0	কষ্ট
distressed	0	0	0	1	0	1	0	0	0	0	পীড়িত
distressing	1	0	0	1	0	1	0	0	0	0	কষ্টকর
distribute	0	0	0	0	0	0	0	0	0	0	বিতরণ
distribution	0	0	0	0	0	0	0	0	0	0	বিতরণ
district	0	0	0	0	0	0	0	0	0	0	জেলা
distrust	1	0	1	1	0	1	0	0	0	0	অবিশ্বাস
disturbance	1	0	0	1	0	1	0	1	1	0	ঝামেলা
disturbed	1	0	0	0	0	1	0	1	0	0	বিরক্ত
disuse	0	0	0	0	0	1	0	0	0	0	অপব্যবহার
disused	1	0	0	0	0	1	0	0	0	0	অব্যবহৃত
ditch	0	0	0	0	0	0	0	0	0	0	খাদ
ditto	0	0	0	0	0	0	0	0	0	0	একইভাবে
ditty	0	0	0	0	1	0	1	0	0	0	খারাপ
diurnal	0	0	0	0	0	0	0	0	0	0	দৈনিক
divan	0	0	0	0	0	0	0	0	0	1	ডিভান
dive	0	0	0	0	0	0	0	0	0	0	ডুব
diver	0	0	0	0	0	0	0	0	0	0	ডুবুরি
diverge	0	0	0	0	0	0	0	0	0	0	বিচ্যুত
divergence	0	0	0	0	0	0	0	0	0	0	বিচ্যুতি
divergent	0	0	0	0	0	1	0	0	1	0	divergent
diverging	0	0	0	0	0	0	0	0	0	0	diverging
divers	0	0	0	0	0	0	0	0	0	0	ডুবুরি
diverse	0	0	0	0	0	1	1	0	0	0	বিভিন্ন
diversified	0	0	0	0	0	0	1	0	0	0	বৈচিত্রপূর্ণ
diversify	0	0	0	0	0	0	0	0	0	0	বৈচিত্র্য
diversion	0	0	0	0	0	0	1	0	1	0	ডাইভারশন
diversity	0	0	0	0	0	0	0	0	0	0	বৈচিত্র্য
divert	0	0	0	0	0	0	0	0	0	0	ডাইভার্ট
diverting	0	0	0	0	0	0	0	0	0	0	অপসারণ
divest	0	0	0	0	0	0	0	0	0	0	অপসারণ
divested	0	0	0	0	0	1	0	0	0	0	বিচ্ছিন্ন
divestment	0	0	0	0	0	1	0	0	0	0	বিয়োগ
divide	0	0	0	0	0	0	0	0	0	0	বিভক্ত করা
divided	0	0	0	0	0	0	0	0	0	0	বিভক্ত
dividend	0	0	0	0	0	0	0	0	0	0	লভ্যাংশ
divination	0	1	0	0	0	0	0	0	0	0	ভবিষ্যদ্বাণী
divine	0	0	0	0	0	0	0	0	0	0	ঐশ্বরিক
divinity	0	0	0	0	0	0	1	0	0	0	দেবত্ব
divisible	0	0	0	0	0	0	0	0	0	0	বিভাজ্য
division	0	0	0	0	0	0	0	0	0	0	বিভাগ
divisor	0	0	0	0	0	0	0	0	0	0	ভাজক
divorce	1	0	1	1	0	1	0	1	1	1	বিবাহবিচ্ছেদ
divulge	0	0	0	0	0	0	0	0	0	0	প্রকাশ করা
dizziness	0	0	0	0	0	1	0	0	0	0	মাথা ঘোরা
dizzy	0	0	0	0	0	1	0	0	0	0	মাথা ঘোরা
docile	0	0	0	0	0	0	0	0	0	0	বিনয়ী
dock	0	0	0	0	0	0	0	0	0	0	ডক
docked	0	0	0	0	0	1	0	0	0	0	ডক করা
docket	0	0	0	0	0	0	0	0	0	0	ডকেট
doctor	0	0	0	0	0	0	1	0	0	1	ডাক্তার
doctrinal	0	0	0	0	0	0	0	0	0	0	মতবাদ
doctrine	0	0	0	0	0	0	0	0	0	1	মতবাদ
document	0	0	0	0	0	0	0	0	0	0	নথি
documentary	0	0	0	0	0	0	0	0	0	0	তথ্যচিত্র
dodge	0	0	0	0	0	0	0	0	0	0	ডজ
dodging	0	0	0	0	0	0	0	0	0	0	ফাঁকি দেওয়া
doe	0	0	0	0	0	0	0	0	0	0	হরিণী
doer	0	0	0	0	0	0	1	0	0	0	কর্তা
dog	0	0	0	0	0	0	0	0	0	0	কুকুর
dogged	0	0	0	0	0	0	1	0	0	0	কুকুরযুক্ত
dogma	0	0	0	0	0	0	0	0	0	1	মতবাদ
dogmatic	0	0	0	0	0	0	0	0	0	0	গোঁড়া
doings	0	0	0	0	0	0	0	0	0	0	কাজ
doit	0	0	0	0	0	1	0	0	0	0	এটা কর
doldrums	0	0	0	0	0	1	0	1	0	0	অস্থিরতা
dole	0	0	0	0	0	1	0	1	0	0	ডল
doll	0	0	0	0	1	0	0	0	0	0	পুতুল
dollar	0	0	0	0	0	0	0	0	0	0	ডলার
dolor	0	0	0	0	0	1	0	1	0	0	দুঃখ
dolphin	0	0	0	0	1	0	1	0	1	1	ডলফিন
domain	0	0	0	0	0	0	0	0	0	0	ডোমেইন
dome	0	0	0	0	0	0	0	0	0	0	গম্বুজ
domestic	0	0	0	0	0	0	0	0	0	0	গার্হস্থ্য
domesticated	0	0	0	0	0	0	0	0	0	0	গৃহপালিত
domestication	0	0	0	0	0	0	0	0	0	0	গৃহপালিত
domicile	0	0	0	0	0	0	0	0	0	0	বাসস্থান
domiciled	0	0	0	0	0	0	0	0	0	0	আবাসিক
dominance	0	0	0	0	0	0	0	0	0	0	আধিপত্য
dominant	0	0	0	1	0	1	0	0	0	0	প্রভাবশালী
dominate	1	0	0	1	0	1	1	0	0	0	আয়ত্ত করা
dominating	0	0	0	0	0	0	0	0	0	0	আধিপত্যশীল
domination	1	0	0	1	0	1	0	1	0	0	আধিপত্য
dominion	0	0	0	1	0	0	0	0	0	1	আধিপত্য
domino	0	0	0	0	0	0	0	0	0	0	ডোমিনো
don	0	0	0	0	0	0	1	0	0	1	ডন
donation	0	0	0	0	0	0	1	0	0	0	দান
donkey	0	0	1	0	0	1	0	0	0	0	গাধা
donor	0	0	0	0	0	0	0	0	0	0	দাতা
doodle	0	0	0	0	0	1	0	0	0	0	ডুডল
doom	0	0	0	1	0	1	0	0	0	0	নিয়তি
doomed	0	0	0	1	0	1	0	1	0	0	সর্বনাশ
doomsday	1	1	1	1	0	1	0	1	0	0	কেয়ামত
door	0	0	0	0	0	0	0	0	0	0	দরজা
doorbell	0	0	0	0	0	0	0	0	0	0	ডোরবেল
doorway	0	0	0	0	0	0	0	0	0	0	দরজা
dormant	0	0	0	0	0	0	0	0	0	0	সুপ্ত
dormitory	0	0	0	0	0	0	0	0	0	0	ছাত্রাবাস
dorsal	0	0	0	0	0	0	0	0	0	0	পৃষ্ঠীয়
dose	0	0	0	0	0	0	0	0	0	0	ডোজ
dot	0	0	0	0	0	0	0	0	0	0	বিন্দু
double	0	0	0	0	0	0	0	0	0	0	দ্বিগুণ
doubled	0	0	0	0	0	0	0	0	0	0	দ্বিগুণ
doublet	0	0	0	0	0	0	0	0	0	0	ডাবল
doubling	0	0	0	0	0	0	0	0	0	0	দ্বিগুণ
doubt	0	0	0	1	0	1	0	1	0	1	সন্দেহ
doubtful	0	0	0	0	0	1	0	0	0	0	সন্দেহজনক
doubting	0	0	0	0	0	1	0	0	0	0	সন্দেহ
doubtless	0	0	0	0	0	0	1	0	0	1	সন্দেহাতীত
douche	0	0	0	0	0	1	0	0	0	0	ডুচে
dough	0	0	0	0	0	0	0	0	0	0	ময়দা
doughnut	0	0	0	0	0	0	0	0	0	0	ডোনাট
dour	0	0	0	0	0	1	0	0	0	0	কড়া
dove	0	1	0	0	1	0	1	0	0	1	ঘুঘু
downcast	0	0	0	0	0	0	0	0	0	0	অধঃপতন
downfall	0	0	0	1	0	1	0	1	0	0	পতন
downhill	0	0	0	0	0	0	0	0	0	0	উতরাই
downpour	0	0	0	0	0	0	0	0	0	0	বর্ষণ
downright	0	0	0	0	0	0	0	0	0	1	সরাসরি
downy	0	0	0	0	0	0	1	0	0	0	নিম্ন
dowry	0	0	0	0	0	0	0	0	0	0	যৌতুক
doze	0	0	0	0	0	0	0	0	0	0	ঘুম
dozen	0	0	0	0	0	0	0	0	0	0	ডজন
drab	0	0	0	0	0	1	0	1	0	0	খসখসে
draft	0	1	0	0	0	0	0	0	0	0	খসড়া
drag	0	0	0	0	0	0	0	0	0	0	টানুন
dragon	0	0	0	1	0	0	0	0	0	0	ড্রাগন
drain	0	0	0	0	0	0	0	0	0	0	ড্রেন
drainage	0	0	0	0	0	1	0	0	0	0	নিষ্কাশন
drained	0	0	0	0	0	0	0	0	0	0	নিষ্কাশন
drake	0	0	0	0	0	0	0	0	0	0	ড্রেক
drama	0	0	0	0	0	0	0	0	0	0	নাটক
dramatic	0	0	0	0	0	0	0	0	0	0	নাটকীয়
drape	0	0	0	0	0	0	0	0	0	0	drape
drapery	0	0	0	0	0	0	0	0	0	0	drapery
drastic	0	0	0	0	0	0	0	0	0	0	কঠোর
draught	0	0	0	0	0	0	0	0	0	0	খসড়া
draw	0	0	0	0	0	0	0	0	0	0	আঁকা
drawback	0	0	0	0	0	1	0	0	0	0	অপূর্ণতা
drawer	0	0	0	0	0	0	0	0	0	0	ড্রয়ার
drawers	0	0	0	0	0	0	0	0	0	0	ড্রয়ার
drawing	0	0	0	0	0	0	0	0	0	0	অঙ্কন
dread	0	1	0	1	0	1	0	0	0	0	ভয়
dreadful	1	1	1	1	0	1	0	1	0	0	ভয়ঙ্কর
dreadfully	0	0	1	1	0	1	0	1	1	0	ভয়ঙ্করভাবে
dream	0	0	0	0	0	0	0	0	0	0	স্বপ্ন
dreamer	0	0	0	0	0	0	0	0	0	0	স্বপ্নদ্রষ্টা
dreaming	0	0	0	0	0	0	0	0	0	0	স্বপ্ন দেখা
dreamy	0	0	0	0	0	0	0	0	0	0	স্বপ্নময়
dreary	0	0	0	0	0	1	0	1	0	0	ভীষন
dredge	0	0	0	0	0	0	0	0	0	0	ড্রেজ
drenched	0	0	0	0	0	0	0	0	0	0	ভিজানো
dresser	0	0	0	0	0	0	0	0	0	0	ড্রেসার
dribble	0	0	0	0	0	0	0	0	0	0	ড্রিবল
dried	0	0	0	0	0	0	0	0	0	0	শুকনো
drier	0	0	0	0	0	0	0	0	0	0	শুষ্ক
drift	0	0	0	0	0	0	0	0	0	0	প্রবাহ
drifted	0	0	0	0	0	0	0	0	0	0	প্রবাহিত
drill	0	0	0	0	0	0	0	0	0	0	ড্রিল
drink	0	0	0	0	0	0	0	0	0	0	পান করা
drinking	0	0	0	0	0	1	0	0	0	0	মদ্যপান
drip	0	0	0	0	0	0	0	0	0	0	ড্রিপ
dripping	0	0	0	0	0	0	0	0	0	0	ক্ষরণ
drivel	0	0	1	0	0	1	0	0	0	0	চালনা
driver	0	0	0	0	0	0	0	0	0	0	ড্রাইভার
driveway	0	0	0	0	0	0	0	0	0	0	ড্রাইভওয়ে
drizzle	0	0	0	0	0	0	0	0	0	0	গুঁড়ি গুঁড়ি বৃষ্টি
droll	0	0	0	0	0	0	0	0	0	0	ড্রোল
drone	0	0	0	0	0	1	0	0	0	0	ড্রোন
drool	0	0	1	0	0	0	0	0	0	0	গর্ত
drooping	0	0	0	0	0	1	0	0	0	0	drooping
drop	0	0	0	0	0	0	0	0	0	0	ড্রপ
droplet	0	0	0	0	0	0	0	0	0	0	ফোঁটা
drought	0	0	0	0	0	1	0	0	0	0	খরা
drove	0	0	0	0	0	0	0	0	0	0	চালিত
drown	0	0	0	1	0	1	0	1	0	0	ডুব
drowsiness	0	0	0	0	0	1	0	0	0	0	তন্দ্রা
drowsy	0	0	0	0	0	0	0	0	0	0	তন্দ্রাচ্ছন্ন
drudgery	0	0	0	0	0	1	0	0	0	0	পরিশ্রম
drug	0	0	0	0	0	0	0	0	0	0	ড্রাগ
drugged	0	0	0	0	0	0	0	1	0	0	মাদকাসক্ত
drugstore	0	0	0	0	0	0	0	0	0	0	ওষুধের দোকান
druid	0	0	0	0	0	0	0	0	0	0	দ্রুইড
drum	0	0	0	0	0	0	0	0	0	0	ড্রাম
drummer	0	0	0	0	0	0	0	0	0	0	ড্রামার
drumming	0	0	0	0	0	0	0	0	0	0	ড্রামিং
drunken	0	0	1	0	0	1	0	0	0	0	মাতাল
drunkenness	0	0	0	0	0	1	0	0	0	0	মাতাল
dry	0	0	0	0	0	0	0	0	0	0	শুকনো
dryness	0	0	0	0	0	0	0	0	0	0	শুষ্কতা
dual	0	0	0	0	0	0	0	0	0	0	দ্বৈত
dualism	0	0	0	0	0	0	0	0	0	0	দ্বৈতবাদ
duality	0	0	0	0	0	0	0	0	0	0	দ্বৈততা
dub	0	0	0	0	0	0	0	0	0	0	ডাব
dubious	0	0	0	1	0	1	0	0	0	1	সন্দেহজনক
ducking	0	0	0	0	0	0	0	0	0	0	হাঁস
duct	0	0	0	0	0	0	0	0	0	0	নালী
ductile	0	0	0	0	0	0	0	0	0	0	নমনীয়
duds	0	0	0	0	0	0	0	0	0	0	দুষ্ট
due	0	0	0	0	0	0	0	0	0	0	বাকি
duel	1	1	0	1	0	0	0	0	0	0	দ্বন্দ্ব
dues	0	0	0	0	0	0	0	0	0	0	বকেয়া
duet	0	0	0	0	0	0	1	0	0	0	যুগল
dugout	0	0	0	0	0	0	0	0	0	0	ডাগআউট
duke	0	0	0	0	0	0	1	0	0	0	ডিউক
dull	0	0	0	0	0	1	0	1	0	0	নিস্তেজ
dumb	0	0	0	0	0	1	0	0	0	0	বোবা
