English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Yoruba Word
ellipsis	0	0	0	0	0	0	0	0	0	0	ellipsis
ellipsoid	0	0	0	0	0	0	0	0	0	0	ellipsoid
elliptic	0	0	0	0	0	0	0	0	0	0	elliptic
elliptical	0	0	0	0	0	0	0	0	0	0	elliptical
elongate	0	0	0	0	0	0	0	0	0	0	elongate
elongation	0	0	0	0	0	0	0	0	0	0	elongation
eloquence	0	0	0	0	0	0	1	0	0	0	arosọ
eloquent	0	0	0	0	0	0	1	0	0	0	lahannaye
elucidate	0	0	0	0	0	0	1	0	0	1	elucidate
elucidation	0	0	0	0	0	0	0	0	0	0	alayeye
elude	0	0	0	0	0	0	0	0	0	0	yago fun
elusive	0	0	0	0	0	1	0	0	1	0	elusive
emaciated	0	0	0	1	0	1	0	1	0	0	ti bajẹ
emanate	0	0	0	0	0	0	0	0	0	0	jade
emancipation	0	1	0	0	1	0	1	0	0	0	emancipation
embankment	0	0	0	0	0	0	0	0	0	0	embankment
embargo	0	0	0	0	0	1	0	0	0	0	idinamọ
embark	0	0	0	0	0	0	0	0	0	0	embark
embarrass	0	0	0	0	0	1	0	1	0	0	itiju
embarrassing	0	0	0	0	0	1	0	0	0	0	didamu
embarrassment	0	0	0	1	0	1	0	1	1	0	itiju
embassy	0	0	0	0	0	0	0	0	0	0	ajeji
embed	0	0	0	0	0	0	0	0	0	0	ifibọ
embellish	0	0	0	0	0	0	0	0	0	0	ṣe ọṣọ
embellishment	0	0	0	0	0	0	0	0	0	0	ohun ọṣọ
embers	0	0	0	0	0	0	0	0	0	0	embs
embezzlement	0	0	0	0	0	1	0	0	0	0	ilokulo
emblem	0	0	0	0	0	0	0	0	0	0	aami
emblematic	0	0	0	0	0	0	0	0	0	0	emblematic
embodiment	0	0	0	0	0	0	0	0	0	0	irisi
embolism	0	0	0	1	0	1	0	1	0	0	embolism
embossed	0	0	0	0	0	0	0	0	0	0	embossed
embrace	0	1	0	0	1	0	1	0	1	1	gba esin
embroidered	0	0	0	0	0	0	0	0	0	0	ti iṣelọpọ
embroidery	0	0	0	0	0	0	0	0	0	0	iṣẹṣọṣọ
embroiled	0	0	0	0	0	1	0	0	0	0	ifibọ
embryo	0	0	0	0	0	0	0	0	0	0	oyun
embryonic	0	0	0	0	0	0	0	0	0	0	ọmọ inu oyun
emerald	0	0	0	0	0	0	0	0	0	0	emerald
emerge	0	0	0	0	0	0	0	0	0	0	farahan
emergence	0	0	0	0	0	0	0	0	0	0	farahan
emergency	0	0	0	1	0	1	0	1	1	0	pajawiri
emeritus	0	0	0	0	0	0	1	0	0	0	emeritus
emigrate	0	0	0	0	0	0	0	0	0	0	gbe jade
emigration	0	0	0	0	0	0	0	0	0	0	iṣilọ
eminence	0	0	0	0	0	0	1	0	0	1	olokiki
eminent	0	0	0	0	0	0	1	0	0	0	olokiki
eminently	0	0	0	0	0	0	1	0	0	0	ni pataki
emir	0	0	0	0	0	0	1	0	0	0	emir
emission	0	0	0	0	0	0	0	0	0	0	itujade
emit	0	0	0	0	0	0	0	0	0	0	jade
emotion	0	0	0	0	0	0	0	0	0	0	imolara
emotional	0	0	0	0	0	0	0	0	0	0	imolara
emotive	0	0	0	0	0	0	0	0	0	0	imolara
empathy	0	0	0	0	0	0	1	0	0	0	imolara
emperor	0	0	0	0	0	0	0	0	0	0	Oba
emphasis	0	0	0	0	0	0	0	0	0	0	tcnu
emphasize	0	0	0	0	0	0	0	0	0	1	rinlẹ
emphatic	0	0	0	0	0	0	0	0	0	0	tcnu
empire	0	0	0	0	0	0	0	0	0	0	ijoba
empirical	0	0	0	0	0	0	0	0	0	0	ti o ni agbara
empiricism	0	0	0	0	0	0	0	0	0	0	empiricism
employ	0	0	0	0	0	0	0	0	0	1	gbaṣẹ
employer	0	0	0	0	0	0	0	0	0	0	agbanisiṣẹ
employment	0	0	0	0	0	0	0	0	0	0	ise sise
emporium	0	0	0	0	0	0	0	0	0	0	emporium
empower	0	0	0	0	0	0	1	0	0	0	agbara
empress	0	0	0	0	0	0	0	0	0	0	Empress
emptiness	0	0	0	0	0	0	0	1	0	0	ofo
emption	0	0	0	0	0	0	0	0	0	0	ofofo
empty	0	0	0	0	0	0	0	0	0	0	ofo
emulate	0	0	0	0	0	0	1	0	0	0	fara wé
emulsion	0	0	0	0	0	0	0	0	0	0	emulsion
enable	0	0	0	0	0	0	1	0	0	1	mu ṣiṣẹ
enablement	0	0	0	0	0	0	1	0	0	1	sise
enact	0	0	0	0	0	0	0	0	0	0	fi lelẹ
enactment	0	0	0	0	0	0	0	0	0	0	ifilọlẹ
enamel	0	0	0	0	0	0	0	0	0	0	enamel
encampment	0	0	0	0	0	0	0	0	0	0	ibùdó
enchant	0	1	0	0	1	0	1	0	1	0	enchant
enchanted	0	0	0	0	1	0	1	0	0	1	enchanted
enchanting	0	1	0	0	1	0	1	0	0	0	enchanting
enchantment	0	0	0	0	0	0	0	0	0	0	enchantment
encircle	0	0	0	0	0	0	0	0	0	0	yika
encircling	0	0	0	0	0	0	0	0	0	0	iyika
enclave	0	0	0	0	0	1	0	0	0	0	enclave
enclose	0	0	0	0	0	0	0	0	0	0	paade
encode	0	0	0	0	0	0	0	0	0	0	kooduopo
encompass	0	0	0	0	0	0	0	0	0	0	yikaka
encore	0	0	0	0	0	0	1	0	0	0	encore
encounter	0	0	0	0	0	0	0	0	0	0	pade
encourage	0	0	0	0	1	0	1	0	0	1	iwuri
encouragement	0	0	0	0	0	0	1	0	0	0	iwuri
encroach	0	0	0	0	0	0	0	0	0	0	encroach
encroachment	0	0	0	1	0	1	0	0	0	0	ifinufindo
encrypt	0	0	0	0	0	0	0	0	0	0	encrypt
encumbrance	1	0	0	1	0	1	0	1	0	0	ihamọ
encyclopedia	0	0	0	0	0	0	1	0	0	1	encyclopedia
end	0	0	0	0	0	0	0	0	0	0	ipari
endanger	0	1	0	1	0	1	0	0	0	0	ewu
endangered	0	0	0	1	0	1	0	0	0	0	ewu
endeavor	0	1	0	0	0	0	1	0	0	0	igbiyanju
ended	0	0	0	0	0	0	0	0	0	0	pari
endemic	0	0	1	1	0	1	0	1	0	0	ebute
ending	0	0	0	0	0	0	0	0	0	0	ipari
endless	1	0	0	1	1	1	1	1	0	1	ailopin
endocarditis	0	0	0	1	0	0	0	1	0	0	endocarditis
endorsement	0	0	0	0	0	0	0	0	0	0	ifọwọsi
endow	0	0	0	0	0	0	1	0	0	1	ẹbun
endowed	0	0	0	0	0	0	1	0	0	0	ebun
endowment	0	0	0	0	0	0	1	0	0	1	ẹbun
endpapers	0	0	0	0	0	0	0	0	0	0	endpapers
endpoint	0	0	0	0	0	0	0	0	0	0	opin ojuami
endurance	0	0	0	0	0	0	1	0	0	0	ìfaradà
endure	0	0	0	0	0	0	1	0	0	0	farada
enema	0	0	1	0	0	0	0	0	0	0	enema
enemy	1	0	1	1	0	1	0	0	0	0	ọtá
energetic	0	0	0	0	0	0	1	0	0	0	alagbara
energy	0	0	0	0	0	0	0	0	0	0	agbara
enforce	1	0	0	1	0	1	1	0	0	0	fi agbara mu
enforcement	0	0	0	0	0	1	0	0	0	0	imuse
engage	0	0	0	0	0	0	0	0	0	0	olukoni
engaged	0	1	0	0	1	0	1	0	0	1	npese
engagement	0	0	0	0	0	0	0	0	0	0	adehun igbeyawo
engaging	0	0	0	0	1	0	1	0	0	1	lowosi
engender	0	0	0	0	0	0	0	0	0	0	ẹda
engine	0	0	0	0	0	0	0	0	0	0	engine
engineer	0	0	0	0	0	0	0	0	0	0	ẹlẹrọ
engineering	0	0	0	0	0	0	0	0	0	0	ina-
engrave	0	0	0	0	0	0	0	0	0	0	engrave
engraved	0	0	0	0	0	0	0	0	0	0	engraved
engraver	0	0	0	0	0	0	0	0	0	0	engraver
engraving	0	0	0	0	0	0	0	0	0	0	fifin
engrossed	0	0	0	0	0	0	0	0	0	0	engrosed
engrossing	0	0	0	0	0	0	0	0	0	0	engrossing
engulf	0	1	0	0	0	0	0	0	0	0	engule
enhance	0	0	0	0	0	0	1	0	0	0	mu dara
enigma	0	0	0	0	0	0	0	0	0	0	enigma
enigmatic	0	0	0	1	0	1	0	0	0	0	enigmatic
enjoin	0	0	0	0	0	0	0	0	0	0	paṣẹ
enjoy	0	1	0	0	1	0	1	0	0	1	gbadun
enjoying	0	1	0	0	1	0	1	0	0	1	gbádùn
enlarged	0	0	0	0	0	0	0	0	0	0	gbooro
enlargement	0	0	0	0	0	0	0	0	0	0	gbooro
enlighten	0	0	0	0	1	0	1	0	0	1	tan imọlẹ
enlightenment	0	0	0	0	1	0	1	0	0	1	imole
enlist	0	0	0	0	0	0	0	0	0	0	enlist
enliven	0	0	0	0	1	0	1	0	1	1	enliven
enmity	1	0	0	1	0	1	0	1	0	0	ìṣọ̀tá
enormity	0	0	0	0	0	0	0	0	0	0	tobi pupo
enormous	0	0	0	0	0	0	0	0	0	0	tobi pupo
enormously	0	0	0	0	0	0	0	0	0	0	lọpọlọpọ
enrich	0	0	0	0	0	0	1	0	0	0	bùkún
enroll	0	1	0	0	0	0	0	0	0	1	forukọsilẹ
ensemble	0	0	0	0	0	0	1	0	0	1	akojọpọ
ensign	0	0	0	0	0	0	1	0	0	0	afọwọsi
enslave	0	0	0	0	0	1	0	0	0	0	ṣe ẹrú
enslaved	1	0	1	1	0	1	0	1	0	0	ẹrú
enslavement	0	0	0	0	0	1	0	0	0	0	isọdọmọ
ensue	0	0	0	0	0	0	0	0	0	0	ensue
ensure	0	0	0	0	0	0	0	0	0	0	rii daju
entail	0	0	0	0	0	0	0	0	0	0	fa
entangled	1	0	1	1	0	1	0	1	0	0	dipọ
entanglement	0	0	0	0	0	1	0	0	0	0	ifaramọ
enter	0	0	0	0	0	0	0	0	0	0	wọle
enterprise	0	0	0	0	0	0	0	0	0	0	ile-iṣẹ
enterprising	0	0	0	0	0	0	1	0	0	0	iṣowo
entertain	0	0	0	0	1	0	1	0	0	0	ṣe ere
entertained	0	0	0	0	1	0	1	0	0	0	idanilaraya
entertaining	0	1	0	0	1	0	1	0	0	0	idanilaraya
entertainment	0	1	0	0	1	0	1	0	1	1	Idanilaraya
enthusiasm	0	1	0	0	1	0	1	0	1	0	itara
enthusiast	0	1	0	0	1	0	1	0	1	0	iyaragaga
entice	0	0	0	0	0	0	0	0	0	0	tàn
entire	0	0	0	0	0	0	0	0	0	0	odidi
entirety	0	0	0	0	0	0	0	0	0	0	odidi
entitle	0	0	0	0	0	0	0	0	0	0	ẹtọ
entity	0	0	0	0	0	0	0	0	0	0	nkankan
entomology	0	0	0	0	0	0	0	0	0	0	entomology
entrails	0	0	1	0	0	1	0	0	0	0	awọn inu inu
entrance	0	0	0	0	0	0	0	0	0	0	Ẹnu ọna
entreat	0	0	0	0	0	0	0	0	0	0	ẹbẹ
entree	0	0	0	0	0	0	0	0	0	0	iwọle
entrepreneur	0	0	0	0	0	0	0	0	0	0	otaja
entrust	0	0	0	0	0	0	0	0	0	1	gbekele
entry	0	0	0	0	0	0	0	0	0	0	titẹsi
enumerate	0	0	0	0	0	0	0	0	0	0	ṣe iṣiro
enumeration	0	0	0	0	0	0	0	0	0	0	kika
envelope	0	0	0	0	0	0	0	0	0	0	apoowe
envious	0	0	0	0	0	1	0	0	0	0	ilara
environ	0	0	0	0	0	0	1	0	0	0	ayika
environment	0	0	0	0	0	0	0	0	0	0	ayika
environs	0	0	0	0	0	0	0	0	0	0	awọn agbegbe
envision	0	0	0	0	0	0	0	0	0	0	irisi
envoy	0	0	0	0	0	0	0	0	0	0	aṣoju
ephemeral	0	0	0	0	0	0	0	0	0	0	ephemeral
ephemeris	0	0	0	0	0	0	1	0	0	0	ephemeris
epic	0	0	0	0	0	0	1	0	0	0	apọju
epidemic	1	1	1	1	0	1	0	1	1	0	àjàkálẹ̀ àrùn
epidermis	0	0	0	0	0	0	0	0	0	0	epidermis
epilepsy	0	0	0	0	0	1	0	0	0	0	warapa
epilogue	0	0	0	0	0	0	0	0	0	0	epilogue
episcopal	0	0	0	0	0	0	0	0	0	1	episcopal
episode	0	0	0	0	0	0	0	0	0	0	isele
episodic	0	0	0	0	0	0	0	0	0	0	episodic
epistle	0	0	0	0	0	0	0	0	0	0	iwe
epitaph	0	0	0	0	0	0	0	1	0	0	epitaph
epithet	0	0	0	0	0	0	0	0	0	0	apọju
epitome	0	0	0	0	0	0	1	0	0	0	apẹrẹ
epoch	0	0	0	0	0	0	0	0	0	0	epoch
equal	0	0	0	0	0	0	0	0	0	0	dogba
equality	0	0	0	0	1	0	1	0	0	1	dọgbadọgba
equalization	0	0	0	0	0	0	0	0	0	0	idogba
equalize	0	0	0	0	0	0	0	0	0	0	dọgbadọgba
equally	0	0	0	0	0	0	1	0	0	0	bakanna
equate	0	0	0	0	0	0	0	0	0	0	dọgbadọgba
equation	0	0	0	0	0	0	0	0	0	0	idogba
equator	0	0	0	0	0	0	0	0	0	0	equator
equatorial	0	0	0	0	0	0	0	0	0	0	equatorial
equestrian	0	0	0	0	0	0	0	0	0	0	ẹlẹṣin
equidistant	0	0	0	0	0	0	0	0	0	0	deedee
equilibration	0	0	0	0	0	0	0	0	0	0	iwọntunwọnsi
equilibrium	0	0	0	0	0	0	1	0	0	0	iwọntunwọnsi
equip	0	0	0	0	0	0	0	0	0	0	ohun elo
equipment	0	0	0	0	0	0	0	0	0	0	ohun elo
equitable	0	0	0	0	0	0	0	0	0	0	deedee
equity	0	0	0	0	0	0	1	0	0	0	inifura
equivalence	0	0	0	0	0	0	0	0	0	0	deedee
equivalent	0	0	0	0	0	0	0	0	0	0	deede
equivocal	0	0	0	0	0	0	0	0	0	0	equivocal
era	0	0	0	0	0	0	0	0	0	0	akoko
eradicate	1	0	0	0	0	1	0	0	0	0	parun
eradication	1	0	1	1	0	1	0	0	0	0	imukuro
erase	0	0	0	1	0	1	0	0	0	0	nu
erasure	0	0	0	0	0	0	0	0	0	0	nu
ere	0	0	0	0	0	0	0	0	0	0	ere
erect	0	0	0	0	0	0	0	0	0	0	titọ
erection	0	0	0	0	0	0	0	0	0	0	okó
ergo	0	0	0	0	0	0	0	0	0	0	nitori
erode	0	0	0	0	0	0	0	0	0	0	erogba
erosion	0	0	0	0	0	1	0	0	0	0	ogbara
erotic	0	1	0	0	1	1	1	0	1	1	itagiri
err	0	0	0	0	0	1	0	0	0	0	asise
errand	0	1	0	0	0	0	1	0	0	1	ise
errant	0	0	0	0	0	1	0	0	0	0	asise
erratic	0	0	0	0	0	1	0	0	1	0	alaibamu
erratum	0	0	0	0	0	1	0	0	0	0	erratum
erroneous	0	0	0	0	0	1	0	0	0	0	asise
error	0	0	0	0	0	1	0	1	0	0	aṣiṣe
erst	0	0	0	0	0	0	0	0	0	0	akọkọ
erudite	0	0	0	0	0	0	1	0	0	0	erudite
erupt	1	0	0	0	0	1	0	0	1	0	nwaye
eruption	1	0	0	1	0	1	0	0	1	0	eruption
escalade	0	0	0	0	0	0	0	0	0	0	escalade
escalate	1	0	0	0	0	1	0	0	0	0	pọ si
escalator	0	0	0	0	0	0	0	0	0	0	escalator
escape	0	1	0	1	0	1	1	0	0	0	ona abayo
escaped	0	0	0	1	0	0	0	0	0	0	salọ
escarpment	0	0	0	0	0	0	0	0	0	0	escarpment
eschew	1	0	0	0	0	1	0	1	0	0	eschew
escort	0	0	0	0	0	0	0	0	0	1	alabobo
esoteric	0	0	0	0	0	0	0	0	0	0	esoteric
especial	0	0	0	0	0	0	0	0	0	0	pataki
espionage	0	0	0	0	0	1	0	0	0	0	amí
espouse	0	0	0	0	0	0	0	0	0	0	oko iyawo
esprit	0	0	0	0	0	0	1	0	0	0	esprit
essay	0	0	0	0	0	0	0	0	0	0	aroko ti
essayist	0	0	0	0	0	0	0	0	0	0	arosọ
essence	0	0	0	0	0	0	0	0	0	0	koko
essential	0	0	0	0	0	0	1	0	0	0	pataki
essentially	0	0	0	0	0	0	0	0	0	0	pataki
establish	0	0	0	0	0	0	0	0	0	1	fi idi
established	0	0	0	0	1	0	1	0	0	0	mulẹ
establishment	0	0	0	0	0	0	0	0	0	0	idasile
estate	0	0	0	0	0	0	0	0	0	0	ohun ini
esteem	0	0	0	0	1	0	1	1	0	1	iyin
esthetic	0	0	0	0	0	0	1	0	0	0	darapupo
estimate	0	0	0	0	0	0	0	0	0	0	ifoju
estimation	0	0	0	0	0	0	0	0	0	0	ifoju
estoppel	0	0	0	0	0	0	0	0	0	0	estoppel
estranged	0	0	0	0	0	1	0	0	0	0	àjèjì
estrogen	0	0	0	0	0	0	0	0	0	0	estrogen
estuary	0	0	0	0	0	0	0	0	0	0	estuary
etch	0	0	0	0	0	0	0	0	0	0	etch
etching	0	0	0	0	0	0	0	0	0	0	etching
eternal	0	0	0	0	0	0	0	0	0	0	ayeraye
eternity	0	0	0	0	0	0	0	0	0	0	ayeraye
ethanol	0	0	0	0	0	0	0	0	0	0	ethanol
ether	0	0	0	0	0	0	0	0	0	0	ether
ethereal	0	0	0	1	0	0	0	0	0	0	ethereal
ethical	0	0	0	0	0	0	1	0	0	0	iwa
ethics	0	0	0	0	0	0	1	0	0	0	ethics
ethnography	0	0	0	0	0	0	0	0	0	0	ethnography
etiology	0	0	0	0	0	0	0	0	0	0	etiology
etiquette	0	0	0	0	0	0	0	0	0	0	iwa iwa
etymology	0	0	0	0	0	0	0	0	0	0	etymology
euchre	0	0	0	0	0	0	0	0	0	0	euchre
eugenics	0	0	0	0	0	0	0	0	0	0	eugenics
eulogy	0	0	0	0	0	0	0	0	0	0	iyin
euphemism	0	0	0	0	0	0	0	0	0	0	euphemism
euthanasia	0	0	0	1	0	1	0	1	0	0	euthanasia
evacuate	0	0	0	1	0	1	0	0	0	0	gbé e kúrò
evacuation	0	0	0	0	0	1	0	0	0	0	sisilo
evade	1	0	1	1	0	1	0	0	0	0	yago fun
evaluate	0	0	0	0	0	0	0	0	0	0	akojopo
evanescence	0	0	0	0	0	0	0	1	1	0	evanescence
evangelical	0	0	0	0	0	0	0	0	0	0	ihinrere
evangelist	0	0	0	0	0	0	0	0	0	0	Ajihinrere
evangelistic	0	0	0	0	0	0	0	0	0	0	ihinrere
evaporation	0	0	0	0	0	0	0	0	0	0	evaporation
evasion	0	0	0	1	0	1	0	1	0	0	evasion
eve	0	0	0	0	0	0	0	0	0	0	efa
evening	0	0	0	0	0	0	0	0	0	0	aṣalẹ
event	0	0	0	0	0	0	0	0	0	0	iṣẹlẹ
eventful	0	0	0	0	0	0	0	0	0	0	iṣẹlẹ
eventual	0	1	0	0	0	0	0	0	0	0	bajẹ
eventuality	0	1	0	1	0	0	0	0	0	0	iṣẹlẹ
evergreen	0	0	0	0	1	0	1	0	0	1	alawọ ewe
everlasting	0	0	0	0	0	0	1	0	0	0	ayeraye
evermore	0	0	0	0	0	0	0	0	0	0	lailai
everyday	0	0	0	0	0	0	0	0	0	0	lojojumo
evict	0	0	0	0	0	1	0	1	0	0	le jade
eviction	1	0	1	1	0	1	0	1	0	0	ilọkuro
evidence	0	0	0	0	0	0	0	0	0	0	eri
evident	0	0	0	0	0	0	1	0	0	1	kedere
evil	1	0	1	1	0	1	0	1	0	0	ibi
evoke	0	0	0	0	0	0	0	0	0	0	ji
evolution	0	0	0	0	0	0	1	0	0	0	itankalẹ
evolve	0	0	0	0	0	0	0	0	0	0	dagbasi
ewe	0	0	0	0	0	0	0	0	0	0	ewe
exacerbate	0	0	0	0	0	1	0	0	0	0	buru si
exacerbation	1	0	0	1	0	1	0	0	0	0	imudara
exacting	0	0	0	0	0	1	0	0	0	0	deede
exaggerate	1	0	0	0	0	1	0	0	0	0	àsọdùn
exaggerated	0	0	0	0	0	1	0	0	0	0	abumọ
exaggeration	0	0	0	0	0	0	0	0	0	0	Àsọdùn
exalt	0	1	0	0	1	0	1	0	0	1	gbega
exaltation	0	0	0	0	1	0	1	0	0	1	igbega
exalted	0	0	0	0	1	0	1	0	0	1	gbega
exam	0	0	0	0	0	0	0	0	0	0	idanwo
examination	0	0	0	1	0	1	0	0	1	0	ayewo
examine	0	0	0	0	0	0	0	0	0	0	se ayewo
examiner	0	0	0	0	0	0	0	0	0	0	oluyẹwo
exasperation	1	0	1	0	0	1	0	0	0	0	ibinu
excavate	0	0	0	0	0	0	0	0	0	0	excavate
excavation	0	1	0	0	0	1	0	0	1	0	iwakusa
excavator	0	0	0	0	0	0	0	0	0	0	excavator
exceed	0	1	0	0	1	0	1	0	0	0	koja
exceeding	0	0	0	0	0	0	0	0	0	0	ti o pọju
excel	0	1	0	0	1	0	1	0	1	1	tayọ
excellence	0	0	1	0	1	0	1	0	0	1	didara julọ
excellent	0	0	0	0	1	0	1	0	0	1	o tayọ
excepting	0	0	0	0	0	0	0	0	0	0	ayafi
exception	0	0	0	0	0	0	0	0	0	0	imukuro
excerpt	0	0	0	0	0	0	0	0	0	0	yiyan
excess	0	0	0	0	0	1	0	0	0	0	apọju
excessive	0	0	0	0	0	0	0	0	0	0	nmu
excessively	0	0	0	0	0	0	0	0	0	0	pupọju
exchange	0	0	0	0	0	0	1	0	0	1	paṣipaarọ
excise	0	0	0	0	0	1	0	0	0	0	excise
excision	0	0	0	0	0	0	0	0	0	0	excision
excitability	0	0	0	0	0	0	0	0	0	0	excitability
excitable	0	0	0	0	0	0	1	0	0	0	moriwu
excitation	1	1	0	1	1	0	1	0	1	0	simi
excite	1	1	0	1	1	0	1	0	1	0	ṣojulọyin
excited	0	1	0	0	1	0	1	0	1	1	yiya
excitement	0	1	0	0	1	0	1	0	1	0	simi
exciting	0	1	0	0	1	0	1	0	1	0	moriwu
exclaim	0	0	0	0	0	0	0	0	1	0	kigbe
excluded	0	0	1	0	0	1	0	1	0	0	yọkuro
excluding	0	0	0	0	0	1	0	1	0	0	laisi
exclusion	0	0	1	1	0	1	0	1	0	0	iyasoto
excrement	0	0	1	0	0	1	0	0	0	0	excrement
excretion	0	0	1	0	0	0	0	0	0	0	itujade
excruciating	0	0	0	1	0	1	0	0	0	0	excruciating
excursion	0	0	0	0	0	0	0	0	0	0	inọju
excuse	0	0	0	0	0	1	0	0	0	0	awawi
execute	0	0	0	0	0	0	0	0	0	0	ṣe
execution	1	0	0	1	0	1	0	1	0	1	ipaniyan
executioner	1	0	0	1	0	1	0	1	0	0	apaniyan
executive	0	0	0	0	0	0	0	0	0	0	alase
executor	0	0	0	0	0	0	0	0	0	1	alasepe
exegesis	0	0	0	0	0	0	0	0	0	0	exegesis
exemplar	0	0	0	0	0	0	0	0	0	0	apẹẹrẹ
exemplary	0	0	0	0	0	0	1	0	0	0	apẹẹrẹ
exemplify	0	0	0	0	0	0	0	0	0	0	apẹẹrẹ
exempt	0	0	0	0	0	0	0	0	0	0	alayokuro
exemption	0	0	0	0	0	0	1	0	0	0	idasile
exercise	0	0	0	0	0	0	0	0	0	0	ere idaraya
exert	0	0	0	0	0	0	0	0	0	0	ṣiṣẹ
exertion	0	0	0	0	0	0	0	0	0	0	igbiyanju
exhale	0	0	0	0	0	0	0	0	0	0	yọ jade
exhaust	0	0	0	0	0	1	0	0	0	0	eefi
exhausted	0	0	0	0	0	1	0	1	0	0	ti rẹwẹsi
exhaustion	0	1	0	0	0	1	0	1	0	0	irẹwẹsi
exhaustive	0	0	0	0	0	0	0	0	0	1	ti tán
exhibit	0	0	0	0	0	0	0	0	0	0	ifihan
exhibition	0	0	0	0	0	0	0	0	0	0	ifihan
exhilaration	0	0	0	0	1	0	1	0	1	0	exhilaration
exhort	0	0	0	0	0	0	1	0	0	0	gbaniyanju
exhortation	0	0	0	0	0	0	1	0	0	0	iyanju
exigent	0	1	1	1	0	1	0	0	1	0	exigent
exile	1	0	0	1	0	1	0	1	0	0	ìgbèkùn
exist	0	0	0	0	0	0	0	0	0	0	tẹlẹ
existence	0	0	0	0	0	0	1	0	0	0	aye
existent	0	0	0	0	0	0	0	0	0	0	tẹlẹ
existing	0	0	0	0	0	0	0	0	0	0	tẹlẹ
exit	0	0	0	0	0	0	0	0	0	0	Jade
exodus	0	0	0	0	0	0	0	0	0	0	ijade
exorbitant	0	0	0	0	0	0	0	0	0	0	exorbitant
exorcism	0	0	0	1	0	1	0	1	0	0	exorcism
exorcist	0	0	0	0	0	0	0	0	0	0	exorcist
exotic	0	0	0	0	0	0	1	0	0	0	nla
expand	0	0	0	0	0	0	0	0	0	0	faagun
expanded	0	0	0	0	0	0	0	0	0	0	ti fẹ
expanse	0	0	0	0	0	0	0	0	0	0	igboro
expansion	0	0	0	0	0	0	0	0	0	0	imugboroosi
expansive	0	0	0	0	0	0	0	0	0	0	gbooro
expatriate	0	0	0	0	0	1	0	0	0	0	omo ilu okeere
expect	0	1	0	0	0	0	1	0	1	1	reti
expectancy	0	1	0	0	0	0	0	0	0	0	ireti
expectant	0	1	0	0	0	0	0	0	0	0	ireti
expectation	0	1	0	0	0	0	1	0	0	0	ireti
expected	0	1	0	0	0	0	0	0	0	0	o ti ṣe yẹ
expecting	0	1	0	0	0	0	0	0	0	0	nreti
expediency	0	0	0	0	0	0	0	0	0	0	anfani
expedient	0	0	0	0	1	0	1	0	0	1	anfani
expedite	0	0	0	0	0	0	0	0	0	0	yiyara
expedition	0	1	0	0	0	0	1	0	0	0	irin ajo
expeditious	0	0	0	0	0	0	0	0	0	0	iyara
expel	1	0	1	1	0	1	0	1	0	0	le jade
expenditure	0	0	0	0	0	1	0	0	0	0	inawo
expense	0	0	0	0	0	0	0	0	0	0	inawo
expenses	0	0	0	0	0	1	0	0	0	0	inawo
expensive	0	0	0	0	0	0	0	0	0	0	gbowolori
experience	0	0	0	0	0	0	0	0	0	0	iriri
experienced	0	0	0	0	0	0	1	0	0	1	kari
experiences	0	0	0	0	0	0	0	0	0	0	awọn iriri
experiment	0	1	0	0	0	0	0	0	1	0	ṣàdánwò
experimental	0	0	0	0	0	0	0	0	0	0	esiperimenta
experimenter	0	0	0	0	0	0	0	0	0	0	adanwo
expert	0	0	0	0	0	0	1	0	0	1	amoye
expertise	0	0	0	0	0	0	1	0	0	1	ĭrìrĭ
expiration	0	0	0	0	0	0	0	0	0	0	ipari
expire	0	0	0	0	0	1	0	1	0	0	pari
expired	0	0	0	0	0	1	0	0	0	0	pari
expiry	0	0	0	0	0	0	0	0	0	0	ipari
explain	0	0	0	0	0	0	1	0	0	1	se alaye
explanation	0	0	0	0	0	0	0	0	0	0	alaye
explanatory	0	0	0	0	0	0	0	0	0	0	alaye
expletive	1	0	0	0	0	1	0	0	0	0	expletive
explication	0	0	0	0	0	0	0	0	0	0	alaye
explode	1	0	0	1	0	1	0	1	1	0	gbamu
exploit	0	0	0	0	0	0	0	0	0	0	lo nilokulo
explore	0	1	0	0	0	0	0	0	0	0	ṣawari
explorer	0	0	0	0	0	0	0	0	0	0	oluwakiri
explosion	0	0	0	1	0	1	0	0	1	0	bugbamu
explosive	1	1	0	1	0	1	0	0	1	0	bugbamu
exponent	0	0	0	0	0	0	0	0	0	0	olutayo
exponential	0	0	0	0	0	0	0	0	0	0	apọjuwọn
export	0	0	0	0	0	0	0	0	0	0	okeere
exportation	0	0	0	0	0	0	0	0	0	0	okeere
expose	0	1	0	1	0	0	0	0	0	0	fi han
exposed	0	0	0	0	0	1	0	0	0	0	fara han
exposition	0	0	0	0	0	0	0	0	0	0	ifihan
expository	0	0	0	0	0	0	0	0	0	0	ifihan
exposure	0	0	0	0	0	0	0	0	0	0	ìsírasílẹ̀
expound	0	0	0	0	0	0	0	0	0	0	ṣe alaye
express	0	0	0	0	0	0	0	0	0	0	han
expression	0	0	0	0	0	0	0	0	0	0	ikosile
expressive	0	0	0	0	0	0	0	0	0	0	ikosile
expropriation	0	0	0	0	0	1	0	0	0	0	ikogun
expulsion	1	0	1	1	0	1	0	1	0	0	itusilẹ
