English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Telugu Word
chime	0	0	0	0	0	0	0	0	0	0	చిమ్
chimera	0	0	0	1	0	0	0	0	1	0	చిమెరా
chimes	0	0	0	0	0	0	0	0	0	0	ఘంటసాల
chimney	0	0	0	0	0	0	0	0	0	0	చిమ్నీ
china	0	0	0	0	0	0	0	0	0	0	చైనా
chine	0	0	0	0	0	0	0	0	0	0	చిన్
chinook	0	0	0	0	0	0	0	0	0	0	చినూక్
chip	0	0	0	0	0	0	0	0	0	0	చిప్
chipping	0	0	0	0	0	0	0	0	0	0	చిప్పింగ్
chirp	0	0	0	0	1	0	1	0	0	0	కిచకిచ
chisel	0	0	0	0	0	0	1	0	0	0	ఉలి
chit	0	0	0	0	0	0	0	0	0	0	చిట్
chivalry	0	0	0	0	0	0	1	0	0	0	శౌర్యం
chloroform	0	0	0	0	0	1	0	0	0	0	క్లోరోఫాం
chocolate	0	1	0	0	1	0	1	0	0	1	చాక్లెట్
choice	0	0	0	0	0	0	1	0	0	0	ఎంపిక
choir	0	0	0	0	1	0	1	0	0	1	గాయక బృందం
choke	1	0	0	0	0	1	0	1	0	0	ఉక్కిరిబిక్కిరి
cholera	0	0	1	1	0	1	0	1	0	0	కలరా
choose	0	0	0	0	0	0	0	0	0	0	ఎంచుకోండి
choosing	0	0	0	0	0	0	0	0	0	0	ఎంచుకోవడం
chop	0	0	0	0	0	1	0	0	0	0	చాప్
chopping	0	0	0	0	0	0	0	0	0	0	కత్తిరించడం
chops	0	0	0	0	0	0	0	0	0	0	చాప్స్
choral	0	0	0	0	1	0	1	0	0	0	బృందగానం
chords	0	0	0	0	0	0	0	0	0	0	తీగలు
chore	0	0	0	0	0	1	0	0	0	0	పని
chorus	0	0	0	0	0	0	1	0	0	0	బృందగానం
chosen	0	0	0	0	0	0	1	0	0	0	ఎంచుకున్నారు
chowder	0	0	0	0	0	0	1	0	0	0	చౌడర్
christening	0	0	0	0	0	0	0	0	0	0	నామకరణం
chromatic	0	0	0	0	0	0	0	0	0	0	వర్ణసంబంధమైన
chromatography	0	0	0	0	0	0	0	0	0	0	క్రోమాటోగ్రఫీ
chromosome	0	0	0	0	0	0	0	0	0	0	క్రోమోజోమ్
chronic	0	0	0	0	0	1	0	1	0	0	దీర్ఘకాలికమైనది
chronicle	0	0	0	0	0	0	1	0	0	1	వృత్తాంతం
chronograph	0	0	0	0	0	0	0	0	0	0	క్రోనోగ్రాఫ్
chronological	0	0	0	0	0	0	0	0	0	0	కాలక్రమానుసారం
chuck	0	0	0	0	0	0	0	0	0	0	చక్
chuckle	0	1	0	0	1	0	1	0	1	1	నవ్వు
chunk	0	0	0	0	0	0	0	0	0	0	భాగం
chunky	0	0	0	0	0	0	0	0	0	0	చంకీ
church	0	1	0	0	1	0	1	0	0	1	చర్చి
churchyard	0	0	0	0	0	0	0	0	0	0	చర్చి యార్డ్
churn	0	0	0	0	0	0	0	0	0	0	మథనం
chute	0	0	0	0	0	0	0	0	0	0	చ్యూట్
chutney	0	0	0	0	0	0	0	0	0	0	చట్నీ
ciao	0	0	0	0	0	0	0	0	0	0	ciao
cider	0	0	0	0	0	0	1	0	0	0	పళ్లరసం
cigar	0	0	0	0	0	0	0	0	0	0	సిగార్
cigarette	0	0	0	0	0	1	0	0	0	0	సిగరెట్
cinch	0	0	0	0	0	0	0	0	0	0	సిన్చ్
cinder	0	0	0	0	0	0	0	0	0	0	సిండర్
cinema	0	0	0	0	0	0	0	0	0	0	సినిమా
cinematographer	0	0	0	0	0	0	0	0	0	0	సినిమాటోగ్రాఫర్
cinematography	0	0	0	0	0	0	0	0	0	0	సినిమాటోగ్రఫీ
cinnamon	0	0	0	0	0	0	0	0	0	0	దాల్చిన చెక్క
cipher	0	0	0	0	0	0	0	0	0	0	సాంకేతికలిపి
circle	0	0	0	0	0	0	0	0	0	0	వృత్తం
circling	0	0	0	0	0	0	0	0	0	0	ప్రదక్షిణ
circuit	0	0	0	0	0	0	0	0	0	0	సర్క్యూట్
circular	0	0	0	0	0	0	0	0	0	0	వృత్తాకార
circulate	0	0	0	0	0	0	0	0	0	0	ప్రసరించు
circulation	0	0	0	0	0	0	0	0	0	0	ప్రసరణ
circumcision	0	0	0	0	0	0	1	0	0	0	సున్తీ
circumference	0	0	0	0	0	0	0	0	0	0	చుట్టుకొలత
circumferential	0	0	0	0	0	0	0	0	0	0	చుట్టుకొలత
circumscribed	0	0	0	0	0	0	0	0	0	0	చుట్టుముట్టబడినది
circumstance	0	0	0	0	0	0	0	0	0	0	పరిస్థితి
circumstantial	0	0	0	0	0	0	0	0	0	0	సందర్భానుసారం
circumvention	0	0	0	0	0	1	1	0	0	0	తప్పించుకొనుట
circus	0	0	0	0	0	0	0	0	0	0	సర్కస్
cirrus	0	0	0	0	0	0	0	0	0	0	సిరస్
cistern	0	0	0	0	0	0	0	0	0	0	నీటి తొట్టి
citadel	0	0	0	0	0	0	0	0	0	0	కోట
citation	0	0	0	0	0	0	0	0	0	0	అనులేఖనం
citizen	0	0	0	0	0	0	1	0	0	0	పౌరుడు
citrine	0	0	0	0	0	0	0	0	0	0	సిట్రిన్
city	0	0	0	0	0	0	0	0	0	0	నగరం
civic	0	0	0	0	0	0	0	0	0	0	పౌర
civil	0	0	0	0	0	0	1	0	0	0	పౌర
civilian	0	0	0	0	0	0	0	0	0	0	పౌరుడు
civility	0	0	0	0	0	0	1	0	0	0	నాగరికత
civilization	0	0	0	0	0	0	1	0	0	1	నాగరికత
civilized	0	0	0	0	1	0	1	0	0	1	నాగరికత
clad	0	0	0	0	0	0	0	0	0	0	ధరించిన
claim	0	0	0	0	0	0	0	0	0	0	దావా
claimant	1	0	1	0	0	0	0	0	0	0	హక్కుదారు
clairvoyant	0	0	0	0	0	0	1	0	0	0	దివ్యదృష్టి
clam	0	0	0	0	0	0	0	0	0	0	క్లామ్
clamor	1	1	1	0	0	1	0	0	1	0	కోలాహలం
clamp	0	0	0	0	0	0	0	0	0	0	బిగింపు
clan	0	0	0	0	0	0	0	0	0	1	వంశం
clandestine	0	0	0	0	0	0	0	0	0	0	రహస్యంగా
clap	0	1	0	0	1	0	1	0	0	1	చప్పట్లు కొట్టండి
clarify	0	0	0	0	0	0	1	0	0	0	స్పష్టం
clarinet	0	0	0	0	0	0	0	0	0	0	క్లారినెట్
clarion	0	0	0	0	0	0	0	0	0	0	క్లారియన్
clarity	0	0	0	0	0	0	0	0	0	0	స్పష్టత
clash	1	0	0	0	0	1	0	0	0	0	ఘర్షణ
clashing	1	0	0	1	0	1	0	0	0	0	ఘర్షణ పడుతున్నారు
clasp	0	0	0	0	0	0	0	0	0	0	చేతులు కలుపుట
class	0	0	0	0	0	0	0	0	0	0	తరగతి
classic	0	0	0	0	0	0	1	0	0	0	క్లాసిక్
classical	0	0	0	0	0	0	1	0	0	0	క్లాసికల్
classics	0	0	0	0	1	0	1	0	0	0	క్లాసిక్స్
classification	0	0	0	0	0	0	0	0	0	0	వర్గీకరణ
classify	0	0	0	0	0	0	1	0	0	0	వర్గీకరించండి
classmate	0	0	0	0	0	0	0	0	0	0	క్లాస్ మేట్
clatter	0	0	0	0	0	0	0	0	0	0	చప్పుడు
clause	0	0	0	0	0	0	0	0	0	0	ఉపవాక్య
clauses	0	0	0	0	0	0	0	0	0	0	నిబంధనలు
claw	1	0	0	1	0	1	0	0	0	0	పంజా
claws	0	0	0	0	0	0	0	0	0	0	పంజాలు
clay	0	0	0	0	0	0	0	0	0	0	మట్టి
clean	0	0	0	0	1	0	1	0	0	1	శుభ్రంగా
cleaning	0	0	0	0	0	0	1	0	0	0	శుభ్రపరచడం
cleanliness	0	0	0	0	0	0	1	0	0	0	శుభ్రత
cleanly	0	0	0	0	0	0	1	0	0	0	శుభ్రంగా
cleanse	0	0	0	0	0	0	1	0	0	0	శుభ్రపరచు
cleansing	0	0	0	0	0	0	1	0	0	0	ప్రక్షాళన
clearance	0	0	0	0	0	0	1	0	0	1	క్లియరెన్స్
clearing	0	0	0	0	0	0	0	0	0	0	క్లియరింగ్
clearness	0	0	0	0	0	0	1	0	0	0	స్పష్టత
cleavage	0	0	0	0	0	0	0	0	0	0	చీలిక
cleave	0	0	0	1	0	0	0	0	0	0	చీలిక
clef	0	0	0	0	0	0	0	0	0	0	చీలిక
cleft	0	0	0	0	0	0	0	0	0	0	చీలిక
clemency	0	0	0	0	0	0	0	0	0	0	క్షమాపణ
clergy	0	0	0	0	0	0	0	0	0	0	మతపెద్దలు
clergyman	0	0	0	0	0	0	0	0	0	0	మతాధికారి
clerical	0	0	0	0	0	0	1	0	0	1	మతాధికారి
clerk	0	0	0	0	0	0	0	0	0	0	గుమాస్తా
clerkship	0	0	0	0	0	0	0	0	0	0	గుమాస్తా
clever	0	0	0	0	0	0	1	0	0	0	తెలివైన
cleverness	0	0	0	0	0	0	1	0	0	0	తెలివి
click	0	0	0	0	0	0	0	0	0	0	క్లిక్ చేయండి
client	0	0	0	0	0	0	0	0	0	0	క్లయింట్
clientele	0	0	0	0	0	0	0	0	0	0	ఖాతాదారులు
cliff	0	0	0	1	0	0	0	0	0	0	శిఖరం
climate	0	0	0	0	0	0	0	0	0	0	వాతావరణం
climatology	0	0	0	0	0	0	0	0	0	0	వాతావరణ శాస్త్రం
climax	0	1	0	0	1	0	1	0	1	1	అంతిమ ఘట్టం
climb	0	0	0	0	0	0	0	0	0	0	ఎక్కడం
cling	0	0	0	0	0	0	0	0	0	0	వేళ్ళాడతాయి
clip	0	0	0	0	0	0	0	0	0	0	క్లిప్
clipper	0	0	0	0	0	0	0	0	0	0	క్లిప్పర్
clipping	0	0	0	0	0	0	0	0	0	0	క్లిప్పింగ్
clique	0	0	0	0	0	0	0	0	0	0	సమూహం
cloak	0	0	0	0	0	0	0	0	0	0	వర్ణ వేషం
clock	0	1	0	0	0	0	0	0	0	0	గడియారం
clockwork	0	0	0	0	0	0	0	0	0	0	గడియారపు పని
clog	0	0	0	0	0	0	0	0	0	0	మూసుకుపోతుంది
cloister	0	0	0	0	0	1	0	0	0	0	క్లోయిస్టర్
close	0	0	0	0	0	0	0	0	0	0	దగ్గరగా
closed	0	0	0	0	0	0	0	0	0	0	మూసివేయబడింది
closeness	0	0	0	0	1	0	1	0	0	1	సాన్నిహిత్యం
closet	0	0	0	0	0	0	0	0	0	0	గది
closure	0	1	0	0	1	0	1	1	0	0	మూసివేత
clot	0	0	0	0	0	0	0	0	0	0	గడ్డకట్టడం
cloth	0	0	0	0	0	0	0	0	0	0	వస్త్రం
clothe	0	0	0	0	0	0	1	0	0	0	బట్టలు
clothes	0	0	0	0	0	0	0	0	0	0	బట్టలు
clothesline	0	0	0	0	0	0	0	0	0	0	బట్టలు లైన్
clothing	0	0	0	0	0	0	0	0	0	0	దుస్తులు
cloud	0	0	0	0	0	0	0	0	0	0	మేఘం
clouded	0	0	0	0	0	1	0	1	0	0	మేఘావృతమైంది
cloudiness	0	0	0	1	0	1	0	0	0	0	మేఘావృతం
cloudy	0	0	0	0	0	0	0	1	0	0	మేఘావృతం
clover	0	0	0	0	0	0	0	0	0	0	క్లోవర్
cloves	0	0	0	0	0	0	0	0	0	0	లవంగాలు
clown	0	1	0	0	1	0	1	0	1	0	విదూషకుడు
club	0	0	0	0	0	0	0	0	0	0	క్లబ్
clubhouse	0	0	0	0	0	0	0	0	0	0	క్లబ్హౌస్
clubs	0	0	0	0	0	0	0	0	0	0	క్లబ్బులు
clue	0	1	0	0	0	0	0	0	0	0	క్లూ
clump	0	0	0	0	0	1	0	0	0	0	ముద్ద
clumsy	0	0	1	0	0	1	0	0	0	0	వికృతమైన
cluster	0	0	0	0	0	0	0	0	0	0	క్లస్టర్
clutch	0	0	0	0	0	0	0	0	0	0	క్లచ్
clutches	0	0	0	0	0	0	0	0	0	0	బారి
clutter	0	0	0	0	0	0	0	0	0	0	అస్తవ్యస్తంగా
coach	0	0	0	0	0	0	0	0	0	1	రైలు పెట్టె
coagulation	0	0	0	0	0	0	0	0	0	0	గడ్డకట్టడం
coal	0	0	0	0	0	0	0	0	0	0	బొగ్గు
coalesce	0	0	0	0	0	0	0	0	0	1	కలిసిపోతాయి
coalition	0	0	0	0	0	0	1	0	0	0	సంకీర్ణ
coast	0	0	0	0	0	0	1	0	0	0	తీరం
coastal	0	0	0	0	0	0	0	0	0	0	తీరప్రాంతం
coaster	0	0	0	0	0	0	0	0	0	0	కోస్టర్
coat	0	0	0	0	0	0	0	0	0	0	కోటు
coating	0	0	0	0	0	0	0	0	0	0	పూత
coax	0	0	0	0	0	0	0	0	0	1	కోక్స్
cobalt	0	0	0	0	0	0	0	0	0	0	కోబాల్ట్
cobble	0	0	0	0	0	0	0	0	0	0	శంకుస్థాపన
cobbler	0	0	0	0	0	0	0	0	0	0	చెప్పులు కుట్టేవాడు
cobra	0	0	0	1	0	0	0	0	0	0	నాగుపాము
cocaine	0	0	0	0	0	1	0	1	0	0	కొకైన్
cock	0	0	0	0	0	0	0	0	0	0	ఆత్మవిశ్వాసం
cockpit	0	0	0	0	0	0	0	0	0	0	కాక్‌పిట్
cocktail	0	0	0	0	0	0	0	0	0	0	కాక్టెయిల్
cocoa	0	0	0	0	0	0	0	0	0	0	కోకో
cocoon	0	0	0	0	0	0	0	0	0	0	కోకన్
cod	0	0	0	0	0	0	0	0	0	0	వ్యర్థం
code	0	0	0	0	0	0	0	0	0	0	కోడ్
codex	0	0	0	0	0	0	0	0	0	0	కోడెక్స్
codification	0	0	0	0	0	0	0	0	0	0	క్రోడీకరణ
codify	0	0	0	0	0	0	0	0	0	0	క్రోడీకరించు
coefficient	0	0	0	0	0	0	0	0	0	0	గుణకం
coerce	1	0	1	1	0	1	0	0	0	0	బలవంతం
coercion	1	0	1	1	0	1	0	1	0	0	బలవంతం
coercive	0	0	0	0	0	0	0	0	0	0	బలవంతంగా
coexist	0	0	0	0	0	0	1	0	0	1	సహజీవనం
coexistence	0	0	0	0	0	0	0	0	0	0	సహజీవనం
coexisting	0	0	0	0	0	0	0	0	0	1	సహజీవనం
coffee	0	0	0	0	0	0	0	0	0	0	కాఫీ
coffin	0	0	0	1	0	1	0	1	0	0	శవపేటిక
cog	0	0	0	0	0	0	0	0	0	0	కాగ్
cogent	0	0	0	0	0	0	1	0	0	1	దృఢమైన
cognate	0	0	0	0	0	0	0	0	0	0	సమ్మేళనం
cognition	0	0	0	0	0	0	0	0	0	0	జ్ఞానం
cognitive	0	0	0	0	0	0	1	0	0	0	అభిజ్ఞా
cohabitation	0	0	0	0	0	0	0	0	0	0	సహజీవనం
coherence	0	0	0	0	0	0	1	0	0	0	పొందిక
coherent	0	0	0	0	0	0	1	0	0	0	పొందికైన
cohesion	0	0	0	0	0	0	0	0	0	1	పొందిక
cohesive	0	0	0	0	0	0	1	0	0	1	పొందికైన
cohort	0	0	0	0	0	0	0	0	0	0	సమిష్టి
coil	0	0	0	0	0	0	0	0	0	0	కాయిల్
coiled	0	0	0	0	0	0	0	0	0	0	చుట్టబడిన
coin	0	0	0	0	0	0	0	0	0	0	నాణెం
coinage	0	0	0	0	0	0	0	0	0	0	నాణేల తయారీ
coincide	0	0	0	0	0	0	0	0	0	0	ఏకీభవిస్తాయి
coincidence	0	0	0	0	0	0	0	0	1	0	యాదృచ్చికం
coincident	0	0	0	0	0	0	0	0	0	0	యాదృచ్చికం
coinciding	0	0	0	0	0	0	0	0	0	0	ఏకీభవిస్తున్నది
coke	0	0	0	0	0	0	0	0	0	0	కోక్
cold	0	0	0	0	0	1	0	0	0	0	చల్లని
coldly	0	0	0	0	0	1	0	0	0	0	చల్లగా
coldness	1	0	1	1	0	1	0	1	0	0	చల్లదనం
colic	0	0	0	0	0	1	0	0	0	0	కడుపు నొప్పి
collaborator	0	0	0	0	0	0	0	0	0	1	సహకారి
collapse	0	0	1	1	0	1	0	1	0	0	కూలిపోతుంది
collar	0	0	0	0	0	0	0	0	0	0	కాలర్
collate	0	0	0	0	0	0	0	0	0	0	కొలేట్
collateral	0	0	0	0	0	0	0	0	0	1	అనుషంగిక
collation	0	0	0	0	0	0	0	0	0	0	సంకలనం
colleague	0	0	0	0	0	0	0	0	0	0	సహోద్యోగి
collect	0	0	0	0	0	0	0	0	0	0	సేకరించండి
collected	0	0	0	0	0	0	0	0	0	0	సేకరించారు
collection	0	0	0	0	0	0	0	0	0	0	సేకరణ
collective	0	0	0	0	0	0	0	0	0	0	సామూహిక
collectively	0	0	0	0	0	0	1	0	0	1	సమిష్టిగా
collector	0	0	0	0	0	0	0	0	0	0	కలెక్టర్
college	0	0	0	0	0	0	0	0	0	0	కళాశాల
collegiate	0	0	0	0	0	0	0	0	0	0	కళాశాల
collide	0	0	0	0	0	0	0	0	0	0	ఢీకొంటాయి
collie	0	0	0	0	0	0	0	0	0	0	కోలీ
collision	1	0	0	0	0	1	0	0	0	0	తాకిడి
collocation	0	0	0	0	0	0	0	0	0	0	collocation
colloquial	0	0	0	0	0	0	0	0	0	0	వ్యవహారిక
collusion	1	0	1	1	0	1	0	1	0	0	కుట్ర
colon	0	0	0	0	0	0	0	0	0	0	పెద్దప్రేగు
colonel	0	0	0	0	0	0	1	0	0	1	సైనికాధికారి
colonial	0	0	0	0	0	0	0	0	0	0	వలసవాద
colony	0	0	0	0	0	0	0	0	0	0	కాలనీ
colophon	0	0	0	0	0	0	0	0	0	0	కోలోఫోన్
color	0	0	0	0	0	0	0	0	0	0	రంగు
coloration	0	0	0	0	0	0	0	0	0	0	రంగులు వేయడం
colored	0	0	0	0	0	0	0	0	0	0	రంగులద్దిన
coloring	0	0	0	0	0	0	0	0	0	0	కలరింగ్
colorless	0	0	0	0	0	0	0	0	0	0	రంగులేని
colors	0	0	0	0	0	0	0	0	0	0	రంగులు
colossal	0	0	0	0	0	0	1	0	0	0	బ్రహ్మాండమైన
colt	0	0	0	0	0	0	0	0	0	0	కోడిపిల్ల
column	0	0	0	0	0	0	0	0	0	0	కాలమ్
columnar	0	0	0	0	0	0	0	0	0	0	నిలువు వరుస
coma	0	0	0	1	0	1	0	1	0	0	కోమా
comatose	0	0	0	1	0	1	0	1	0	0	అపస్మారక స్థితి
comb	0	0	0	0	0	0	0	0	0	0	దువ్వెన
combat	1	0	0	1	0	1	0	0	0	0	పోరాటం
combatant	1	0	0	1	0	1	0	0	0	0	పోరాట యోధుడు
combative	1	0	0	1	0	1	0	0	0	0	పోరాటపటిమ
combination	0	0	0	0	0	0	0	0	0	0	కలయిక
combinatorial	0	0	0	0	0	0	0	0	0	0	కలయిక
combine	0	0	0	0	0	0	0	0	0	0	కలపండి
combined	0	0	0	0	0	0	0	0	0	0	కలిపి
combustible	0	0	0	0	0	0	0	0	0	0	మండే
combustion	0	0	0	0	0	0	0	0	0	0	దహనం
comedy	0	0	0	0	0	0	0	0	0	0	హాస్యం
comet	0	0	0	0	0	0	0	0	0	0	తోకచుక్క
comfort	0	1	0	0	1	0	1	0	0	1	సౌకర్యం
comforter	0	0	0	0	0	0	0	0	0	0	ఓదార్పునిచ్చేవాడు
comic	0	0	0	0	0	0	0	0	0	0	హాస్య
comical	0	0	0	0	0	0	0	0	0	0	హాస్యభరితమైన
coming	0	1	0	0	0	0	0	0	0	0	వస్తున్నది
comma	0	0	0	0	0	0	0	0	0	0	కామా
command	0	0	0	0	0	0	0	0	0	0	ఆదేశం
commandant	0	0	0	0	0	0	1	0	0	1	కమాండెంట్
commander	0	0	0	0	0	0	0	0	0	0	కమాండర్
commanding	0	0	0	0	0	0	1	0	0	1	కమాండింగ్
commemorate	0	1	0	0	1	0	1	1	0	0	స్మరించుకుంటారు
commemoration	0	1	0	0	1	0	1	0	0	0	జ్ఞాపకార్థం
commemorative	0	1	0	0	0	0	1	0	0	0	స్మారకార్థం
commence	0	0	0	0	0	0	0	0	0	0	ప్రారంభం
commend	0	0	0	0	0	0	1	0	0	0	మెచ్చుకుంటారు
commendable	0	0	0	0	1	0	1	0	0	1	ప్రశంసనీయమైనది
commensurate	0	0	0	0	0	0	0	0	0	0	అనుగుణంగా
comment	0	0	0	0	0	0	0	0	0	0	వ్యాఖ్య
commentary	0	0	0	0	0	0	0	0	0	0	వ్యాఖ్యానం
commentator	0	0	0	0	0	0	1	0	0	0	వ్యాఖ్యాత
commerce	0	0	0	0	0	0	0	0	0	1	వాణిజ్యం
commercial	0	0	0	0	0	0	0	0	0	0	వాణిజ్య
commissary	0	0	0	0	0	0	0	0	0	0	కమీషనరీ
commission	0	0	0	0	0	0	0	0	0	1	కమిషన్
commissioner	0	0	0	0	0	0	0	0	0	0	కమీషనర్
commit	0	0	0	0	0	0	0	0	0	0	కట్టుబడి
committal	0	0	0	0	0	1	0	1	0	0	నిబద్ధత
committed	0	0	0	0	0	0	1	0	0	1	కట్టుబడి
committee	0	0	0	0	0	0	0	0	0	1	కమిటీ
commodity	0	0	0	0	0	0	0	0	0	0	సరుకు
commodore	0	0	0	0	0	0	1	0	0	1	కమోడోర్
common	0	0	0	0	0	0	0	0	0	0	సాధారణ
commonly	0	0	0	0	0	0	0	0	0	0	సాధారణంగా
commonplace	0	1	0	0	0	0	0	0	0	1	సామాన్యమైన
commons	0	0	0	0	0	0	0	0	0	0	సామాన్యులు
commonwealth	0	0	0	0	0	0	1	0	0	1	కామన్వెల్త్
commotion	1	0	0	0	0	1	0	0	0	0	కలకలం
commune	0	0	0	0	0	0	0	0	0	0	కమ్యూన్
communicable	0	0	0	0	0	0	0	0	0	0	సంభాషించదగినది
communicate	0	0	0	0	0	0	1	0	0	1	సంభాషించండి
communication	0	0	0	0	0	0	0	0	0	1	కమ్యూనికేషన్
communicative	0	0	0	0	0	0	1	0	0	0	కమ్యూనికేటివ్
communion	0	0	0	0	1	0	1	0	0	1	కమ్యూనియన్
communism	1	0	0	1	0	1	0	1	0	0	కమ్యూనిజం
communist	0	0	0	0	0	1	0	0	0	0	కమ్యూనిస్టు
community	0	0	0	0	0	0	1	0	0	0	సంఘం
commutation	0	0	0	0	0	0	1	0	0	0	మార్పిడి
commutative	0	0	0	0	0	0	0	0	0	0	మార్పిడి
commute	0	0	0	0	0	0	1	0	0	0	ప్రయాణము
commuter	0	0	0	0	0	0	0	0	0	0	ప్రయాణీకుడు
compact	0	0	0	0	0	0	0	0	0	1	కాంపాక్ట్
compaction	0	0	0	0	0	0	0	0	0	0	సంపీడనం
compactness	0	0	0	0	0	0	0	0	0	0	కాంపాక్ట్నెస్
companion	0	0	0	0	1	0	1	0	0	1	తోడుగా
companionship	0	0	0	0	0	0	0	0	0	0	సాంగత్యం
company	0	0	0	0	0	0	0	0	0	0	సంస్థ
comparable	0	0	0	0	0	0	0	0	0	0	పోల్చదగిన
comparative	0	0	0	0	0	0	0	0	0	0	తులనాత్మక
comparatively	0	0	0	0	0	0	0	0	0	0	తులనాత్మకంగా
comparison	0	0	0	0	0	0	0	0	0	0	పోలిక
compartment	0	0	0	0	0	0	0	0	0	0	కంపార్ట్మెంట్
compass	0	0	0	0	0	0	0	0	0	1	దిక్సూచి
compassion	0	0	0	1	0	0	1	0	0	0	కరుణ
compassionate	0	0	0	0	0	0	1	0	0	0	కరుణామయుడు
compatibility	0	0	0	0	0	0	1	0	0	0	అనుకూలత
compatible	0	0	0	0	0	0	1	0	0	0	అనుకూలంగా
compel	0	0	0	0	0	0	0	0	0	0	బలవంతం
compelled	0	0	0	0	0	0	0	0	0	0	బలవంతపెట్టారు
compelling	0	0	0	0	0	0	1	0	0	0	బలవంతపు
compendium	0	0	0	0	0	0	0	0	0	0	సంగ్రహం
compensate	0	1	0	0	1	0	1	0	1	1	పరిహారం
compensation	0	0	0	0	0	0	0	0	0	0	పరిహారం
compensatory	0	0	0	0	0	0	1	0	0	0	పరిహారం
competence	0	0	0	0	0	0	1	0	0	1	సమర్థత
competency	0	0	0	0	0	0	1	0	0	1	యోగ్యత
competent	0	0	0	0	0	0	1	0	0	1	సమర్థుడు
competition	0	1	0	0	0	1	0	0	0	0	పోటీ
competitive	0	0	0	0	0	0	0	0	0	0	పోటీ
competitor	0	0	0	0	0	0	0	0	0	0	పోటీదారు
compilation	0	0	0	0	0	0	0	0	0	0	సంగ్రహం
compile	0	0	0	0	0	0	0	0	0	0	కంపైల్
complacency	0	0	0	0	0	0	1	0	0	0	ఆత్మసంతృప్తి
complacent	0	0	0	0	0	0	0	0	0	0	ఆత్మసంతృప్తి
complain	1	0	0	0	0	1	0	1	0	0	ఫిర్యాదు
complaint	1	0	0	0	0	1	0	0	0	0	ఫిర్యాదు
complement	0	1	0	0	1	0	1	0	1	1	పూరకంగా
complementary	0	0	0	0	0	0	1	0	0	0	పరిపూరకరమైన
completed	0	0	0	0	0	0	0	0	0	0	పూర్తయింది
completely	0	0	0	0	0	0	1	0	0	0	పూర్తిగా
completeness	0	0	0	0	0	0	1	0	0	0	సంపూర్ణత
completing	0	1	0	0	1	0	1	0	0	0	పూర్తి చేయడం
completion	0	1	0	0	1	0	1	0	0	0	పూర్తి
complex	0	0	0	0	0	0	0	0	0	0	క్లిష్టమైన
complexed	0	0	0	0	0	1	0	0	0	0	సంక్లిష్టమైనది
complexion	0	0	0	0	0	0	0	0	0	0	ఛాయ
complexity	0	0	0	0	0	1	0	0	0	0	సంక్లిష్టత
compliance	0	0	0	0	0	0	1	0	0	1	సమ్మతి
compliant	0	0	0	0	0	0	1	0	0	0	కంప్లైంట్
complicate	1	0	0	0	0	1	0	0	0	0	క్లిష్టతరం చేస్తాయి
complicated	0	0	0	0	0	1	0	0	0	0	సంక్లిష్టమైనది
complication	0	0	0	0	0	1	0	0	0	0	సంక్లిష్టత
complicity	0	0	0	0	0	1	1	0	0	0	సంక్లిష్టత
compliment	0	1	0	0	1	0	1	0	1	1	పొగడ్త
comply	0	0	0	0	0	0	0	0	0	0	అనుగుణంగా
complying	0	0	0	0	0	0	0	0	0	0	పాటించడం
compo	0	0	0	0	0	0	0	0	0	0	కూర్పు
component	0	0	0	0	0	0	0	0	0	0	భాగం
compose	0	0	0	0	0	0	0	0	0	0	కంపోజ్ చేయండి
composed	0	0	0	0	0	0	1	0	0	0	కూర్చారు
composer	0	0	0	0	0	0	1	0	0	0	స్వరకర్త
composite	0	0	0	0	0	0	0	0	0	0	మిశ్రమ
composition	0	0	0	0	0	0	0	0	0	0	కూర్పు
compost	0	0	1	0	0	1	0	0	0	0	కంపోస్ట్
composure	0	0	0	0	0	0	1	0	0	0	ప్రశాంతత
compound	0	0	0	0	0	0	0	0	0	0	సమ్మేళనం
comprehend	0	0	0	0	0	0	1	0	0	0	గ్రహించు
comprehension	0	0	0	0	0	0	0	0	0	0	గ్రహణశక్తి
comprehensive	0	0	0	0	0	0	1	0	0	0	సమగ్రమైన
compress	1	0	0	0	0	0	0	0	0	0	కుదించుము
compressed	0	0	0	0	0	0	0	0	0	0	కంప్రెస్డ్
compressible	0	0	0	0	0	0	0	0	0	0	కుదించదగినది
compression	0	0	0	0	0	0	0	0	0	0	కుదింపు
comprise	0	0	0	0	0	0	0	0	0	0	కలిగి ఉంటాయి
compromise	0	0	0	0	0	0	0	0	0	0	రాజీ
comptroller	0	0	0	0	0	0	0	0	0	1	కంట్రోలర్
compulsion	1	0	0	0	0	1	0	0	0	0	బలవంతం
compulsory	0	0	0	0	0	1	0	0	0	0	తప్పనిసరి
computable	0	0	0	0	0	0	0	0	0	0	గణించదగినది
