English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Catalan Word
enchant	0	1	0	0	1	0	1	0	1	0	encantar
enchanted	0	0	0	0	1	0	1	0	0	1	encantat
enchanting	0	1	0	0	1	0	1	0	0	0	encantador
enchantment	0	0	0	0	0	0	0	0	0	0	encantament
encircle	0	0	0	0	0	0	0	0	0	0	encercla
encircling	0	0	0	0	0	0	0	0	0	0	envoltant
enclave	0	0	0	0	0	1	0	0	0	0	enclavament
enclose	0	0	0	0	0	0	0	0	0	0	tancar
encode	0	0	0	0	0	0	0	0	0	0	codificar
encompass	0	0	0	0	0	0	0	0	0	0	abastar
encore	0	0	0	0	0	0	1	0	0	0	bis
encounter	0	0	0	0	0	0	0	0	0	0	trobada
encourage	0	0	0	0	1	0	1	0	0	1	animar
encouragement	0	0	0	0	0	0	1	0	0	0	estímul
encroach	0	0	0	0	0	0	0	0	0	0	envair
encroachment	0	0	0	1	0	1	0	0	0	0	invasió
encrypt	0	0	0	0	0	0	0	0	0	0	xifrar
encumbrance	1	0	0	1	0	1	0	1	0	0	gravamen
encyclopedia	0	0	0	0	0	0	1	0	0	1	enciclopèdia
end	0	0	0	0	0	0	0	0	0	0	final
endanger	0	1	0	1	0	1	0	0	0	0	posar en perill
endangered	0	0	0	1	0	1	0	0	0	0	en perill d'extinció
endeavor	0	1	0	0	0	0	1	0	0	0	esforç
ended	0	0	0	0	0	0	0	0	0	0	acabat
endemic	0	0	1	1	0	1	0	1	0	0	endèmic
ending	0	0	0	0	0	0	0	0	0	0	final
endless	1	0	0	1	1	1	1	1	0	1	sense fi
endocarditis	0	0	0	1	0	0	0	1	0	0	endocarditis
endorsement	0	0	0	0	0	0	0	0	0	0	aval
endow	0	0	0	0	0	0	1	0	0	1	dotar
endowed	0	0	0	0	0	0	1	0	0	0	dotat
endowment	0	0	0	0	0	0	1	0	0	1	dotació
endpapers	0	0	0	0	0	0	0	0	0	0	papers finals
endpoint	0	0	0	0	0	0	0	0	0	0	punt final
endurance	0	0	0	0	0	0	1	0	0	0	resistència
endure	0	0	0	0	0	0	1	0	0	0	resistir
enema	0	0	1	0	0	0	0	0	0	0	ènema
enemy	1	0	1	1	0	1	0	0	0	0	enemic
energetic	0	0	0	0	0	0	1	0	0	0	enèrgic
energy	0	0	0	0	0	0	0	0	0	0	energia
enforce	1	0	0	1	0	1	1	0	0	0	fer complir
enforcement	0	0	0	0	0	1	0	0	0	0	execució
engage	0	0	0	0	0	0	0	0	0	0	comprometre's
engaged	0	1	0	0	1	0	1	0	0	1	compromesa
engagement	0	0	0	0	0	0	0	0	0	0	compromís
engaging	0	0	0	0	1	0	1	0	0	1	atractiu
engender	0	0	0	0	0	0	0	0	0	0	engendrar
engine	0	0	0	0	0	0	0	0	0	0	motor
engineer	0	0	0	0	0	0	0	0	0	0	enginyer
engineering	0	0	0	0	0	0	0	0	0	0	enginyeria
engrave	0	0	0	0	0	0	0	0	0	0	gravar
engraved	0	0	0	0	0	0	0	0	0	0	gravat
engraver	0	0	0	0	0	0	0	0	0	0	gravador
engraving	0	0	0	0	0	0	0	0	0	0	gravat
engrossed	0	0	0	0	0	0	0	0	0	0	absorta
engrossing	0	0	0	0	0	0	0	0	0	0	absorbent
engulf	0	1	0	0	0	0	0	0	0	0	engolir
enhance	0	0	0	0	0	0	1	0	0	0	millorar
enigma	0	0	0	0	0	0	0	0	0	0	enigma
enigmatic	0	0	0	1	0	1	0	0	0	0	enigmàtic
enjoin	0	0	0	0	0	0	0	0	0	0	ordenar
enjoy	0	1	0	0	1	0	1	0	0	1	gaudir
enjoying	0	1	0	0	1	0	1	0	0	1	gaudint
enlarged	0	0	0	0	0	0	0	0	0	0	ampliat
enlargement	0	0	0	0	0	0	0	0	0	0	ampliació
enlighten	0	0	0	0	1	0	1	0	0	1	il·luminar
enlightenment	0	0	0	0	1	0	1	0	0	1	la il·luminació
enlist	0	0	0	0	0	0	0	0	0	0	allistar-se
enliven	0	0	0	0	1	0	1	0	1	1	animar
enmity	1	0	0	1	0	1	0	1	0	0	enemistat
enormity	0	0	0	0	0	0	0	0	0	0	enormitat
enormous	0	0	0	0	0	0	0	0	0	0	enorme
enormously	0	0	0	0	0	0	0	0	0	0	enormement
enrich	0	0	0	0	0	0	1	0	0	0	enriquir
enroll	0	1	0	0	0	0	0	0	0	1	inscriure's
ensemble	0	0	0	0	0	0	1	0	0	1	conjunt
ensign	0	0	0	0	0	0	1	0	0	0	ensenya
enslave	0	0	0	0	0	1	0	0	0	0	esclavitzar
enslaved	1	0	1	1	0	1	0	1	0	0	esclavitzat
enslavement	0	0	0	0	0	1	0	0	0	0	esclavitud
ensue	0	0	0	0	0	0	0	0	0	0	es produeixen
ensure	0	0	0	0	0	0	0	0	0	0	assegurar
entail	0	0	0	0	0	0	0	0	0	0	comportar
entangled	1	0	1	1	0	1	0	1	0	0	enredat
entanglement	0	0	0	0	0	1	0	0	0	0	enredament
enter	0	0	0	0	0	0	0	0	0	0	entrar
enterprise	0	0	0	0	0	0	0	0	0	0	empresa
enterprising	0	0	0	0	0	0	1	0	0	0	emprenedor
entertain	0	0	0	0	1	0	1	0	0	0	entretenir
entertained	0	0	0	0	1	0	1	0	0	0	entretingut
entertaining	0	1	0	0	1	0	1	0	0	0	entretingut
entertainment	0	1	0	0	1	0	1	0	1	1	entreteniment
enthusiasm	0	1	0	0	1	0	1	0	1	0	entusiasme
enthusiast	0	1	0	0	1	0	1	0	1	0	entusiasta
entice	0	0	0	0	0	0	0	0	0	0	atreure
entire	0	0	0	0	0	0	0	0	0	0	sencer
entirety	0	0	0	0	0	0	0	0	0	0	la totalitat
entitle	0	0	0	0	0	0	0	0	0	0	autoritzar
entity	0	0	0	0	0	0	0	0	0	0	entitat
entomology	0	0	0	0	0	0	0	0	0	0	entomologia
entrails	0	0	1	0	0	1	0	0	0	0	entranyes
entrance	0	0	0	0	0	0	0	0	0	0	entrada
entreat	0	0	0	0	0	0	0	0	0	0	suplicar
entree	0	0	0	0	0	0	0	0	0	0	entrant
entrepreneur	0	0	0	0	0	0	0	0	0	0	empresari
entrust	0	0	0	0	0	0	0	0	0	1	confiar
entry	0	0	0	0	0	0	0	0	0	0	entrada
enumerate	0	0	0	0	0	0	0	0	0	0	enumerar
enumeration	0	0	0	0	0	0	0	0	0	0	enumeració
envelope	0	0	0	0	0	0	0	0	0	0	sobre
envious	0	0	0	0	0	1	0	0	0	0	envejós
environ	0	0	0	0	0	0	1	0	0	0	entorn
environment	0	0	0	0	0	0	0	0	0	0	medi ambient
environs	0	0	0	0	0	0	0	0	0	0	voltants
envision	0	0	0	0	0	0	0	0	0	0	imaginar
envoy	0	0	0	0	0	0	0	0	0	0	enviat
ephemeral	0	0	0	0	0	0	0	0	0	0	efímer
ephemeris	0	0	0	0	0	0	1	0	0	0	efemèride
epic	0	0	0	0	0	0	1	0	0	0	èpica
epidemic	1	1	1	1	0	1	0	1	1	0	epidèmia
epidermis	0	0	0	0	0	0	0	0	0	0	epidermis
epilepsy	0	0	0	0	0	1	0	0	0	0	epilèpsia
epilogue	0	0	0	0	0	0	0	0	0	0	epíleg
episcopal	0	0	0	0	0	0	0	0	0	1	episcopal
episode	0	0	0	0	0	0	0	0	0	0	episodi
episodic	0	0	0	0	0	0	0	0	0	0	episòdic
epistle	0	0	0	0	0	0	0	0	0	0	epístola
epitaph	0	0	0	0	0	0	0	1	0	0	epitafi
epithet	0	0	0	0	0	0	0	0	0	0	epítet
epitome	0	0	0	0	0	0	1	0	0	0	epítom
epoch	0	0	0	0	0	0	0	0	0	0	època
equal	0	0	0	0	0	0	0	0	0	0	igual
equality	0	0	0	0	1	0	1	0	0	1	igualtat
equalization	0	0	0	0	0	0	0	0	0	0	igualació
equalize	0	0	0	0	0	0	0	0	0	0	igualar
equally	0	0	0	0	0	0	1	0	0	0	igualment
equate	0	0	0	0	0	0	0	0	0	0	equiparar
equation	0	0	0	0	0	0	0	0	0	0	equació
equator	0	0	0	0	0	0	0	0	0	0	equador
equatorial	0	0	0	0	0	0	0	0	0	0	equatorial
equestrian	0	0	0	0	0	0	0	0	0	0	eqüestre
equidistant	0	0	0	0	0	0	0	0	0	0	equidistant
equilibration	0	0	0	0	0	0	0	0	0	0	equilibri
equilibrium	0	0	0	0	0	0	1	0	0	0	equilibri
equip	0	0	0	0	0	0	0	0	0	0	equipar
equipment	0	0	0	0	0	0	0	0	0	0	equipament
equitable	0	0	0	0	0	0	0	0	0	0	equitatiu
equity	0	0	0	0	0	0	1	0	0	0	equitat
equivalence	0	0	0	0	0	0	0	0	0	0	equivalència
equivalent	0	0	0	0	0	0	0	0	0	0	equivalent
equivocal	0	0	0	0	0	0	0	0	0	0	equívoc
era	0	0	0	0	0	0	0	0	0	0	era
eradicate	1	0	0	0	0	1	0	0	0	0	eradicar
eradication	1	0	1	1	0	1	0	0	0	0	eradicació
erase	0	0	0	1	0	1	0	0	0	0	esborrar
erasure	0	0	0	0	0	0	0	0	0	0	esborrat
ere	0	0	0	0	0	0	0	0	0	0	ere
erect	0	0	0	0	0	0	0	0	0	0	erecte
erection	0	0	0	0	0	0	0	0	0	0	erecció
ergo	0	0	0	0	0	0	0	0	0	0	per això
erode	0	0	0	0	0	0	0	0	0	0	erosionar
erosion	0	0	0	0	0	1	0	0	0	0	erosió
erotic	0	1	0	0	1	1	1	0	1	1	eròtic
err	0	0	0	0	0	1	0	0	0	0	errar
errand	0	1	0	0	0	0	1	0	0	1	encàrrec
errant	0	0	0	0	0	1	0	0	0	0	errant
erratic	0	0	0	0	0	1	0	0	1	0	erràtica
erratum	0	0	0	0	0	1	0	0	0	0	errata
erroneous	0	0	0	0	0	1	0	0	0	0	errònia
error	0	0	0	0	0	1	0	1	0	0	error
erst	0	0	0	0	0	0	0	0	0	0	erst
erudite	0	0	0	0	0	0	1	0	0	0	erudit
erupt	1	0	0	0	0	1	0	0	1	0	esclatar
eruption	1	0	0	1	0	1	0	0	1	0	erupció
escalade	0	0	0	0	0	0	0	0	0	0	escalar
escalate	1	0	0	0	0	1	0	0	0	0	escalar
escalator	0	0	0	0	0	0	0	0	0	0	escala mecànica
escape	0	1	0	1	0	1	1	0	0	0	escapar
escaped	0	0	0	1	0	0	0	0	0	0	escapat
escarpment	0	0	0	0	0	0	0	0	0	0	escarpa
eschew	1	0	0	0	0	1	0	1	0	0	defugir
escort	0	0	0	0	0	0	0	0	0	1	escorta
esoteric	0	0	0	0	0	0	0	0	0	0	esotèric
especial	0	0	0	0	0	0	0	0	0	0	especial
espionage	0	0	0	0	0	1	0	0	0	0	espionatge
espouse	0	0	0	0	0	0	0	0	0	0	esposar
esprit	0	0	0	0	0	0	1	0	0	0	esperit
essay	0	0	0	0	0	0	0	0	0	0	assaig
essayist	0	0	0	0	0	0	0	0	0	0	assagista
essence	0	0	0	0	0	0	0	0	0	0	essència
essential	0	0	0	0	0	0	1	0	0	0	essencial
essentially	0	0	0	0	0	0	0	0	0	0	essencialment
establish	0	0	0	0	0	0	0	0	0	1	establir
established	0	0	0	0	1	0	1	0	0	0	establert
establishment	0	0	0	0	0	0	0	0	0	0	establiment
estate	0	0	0	0	0	0	0	0	0	0	finca
esteem	0	0	0	0	1	0	1	1	0	1	estima
esthetic	0	0	0	0	0	0	1	0	0	0	estètica
estimate	0	0	0	0	0	0	0	0	0	0	estimació
estimation	0	0	0	0	0	0	0	0	0	0	estimació
estoppel	0	0	0	0	0	0	0	0	0	0	estoppel
estranged	0	0	0	0	0	1	0	0	0	0	estranyat
estrogen	0	0	0	0	0	0	0	0	0	0	estrògens
estuary	0	0	0	0	0	0	0	0	0	0	estuari
etch	0	0	0	0	0	0	0	0	0	0	gravar
etching	0	0	0	0	0	0	0	0	0	0	gravat
eternal	0	0	0	0	0	0	0	0	0	0	etern
eternity	0	0	0	0	0	0	0	0	0	0	eternitat
ethanol	0	0	0	0	0	0	0	0	0	0	etanol
ether	0	0	0	0	0	0	0	0	0	0	èter
ethereal	0	0	0	1	0	0	0	0	0	0	eteri
ethical	0	0	0	0	0	0	1	0	0	0	ètic
ethics	0	0	0	0	0	0	1	0	0	0	ètica
ethnography	0	0	0	0	0	0	0	0	0	0	etnografia
etiology	0	0	0	0	0	0	0	0	0	0	etiologia
etiquette	0	0	0	0	0	0	0	0	0	0	etiqueta
etymology	0	0	0	0	0	0	0	0	0	0	etimologia
euchre	0	0	0	0	0	0	0	0	0	0	euchre
eugenics	0	0	0	0	0	0	0	0	0	0	eugenèsia
eulogy	0	0	0	0	0	0	0	0	0	0	elogi
euphemism	0	0	0	0	0	0	0	0	0	0	eufemisme
euthanasia	0	0	0	1	0	1	0	1	0	0	eutanàsia
evacuate	0	0	0	1	0	1	0	0	0	0	evacuo
evacuation	0	0	0	0	0	1	0	0	0	0	evacuació
evade	1	0	1	1	0	1	0	0	0	0	evadir
evaluate	0	0	0	0	0	0	0	0	0	0	avaluar
evanescence	0	0	0	0	0	0	0	1	1	0	evanescència
evangelical	0	0	0	0	0	0	0	0	0	0	evangèlic
evangelist	0	0	0	0	0	0	0	0	0	0	evangelista
evangelistic	0	0	0	0	0	0	0	0	0	0	evangelitzador
evaporation	0	0	0	0	0	0	0	0	0	0	evaporació
evasion	0	0	0	1	0	1	0	1	0	0	evasió
eve	0	0	0	0	0	0	0	0	0	0	Vigília
evening	0	0	0	0	0	0	0	0	0	0	vespre
event	0	0	0	0	0	0	0	0	0	0	esdeveniment
eventful	0	0	0	0	0	0	0	0	0	0	ple d'esdeveniments
eventual	0	1	0	0	0	0	0	0	0	0	eventual
eventuality	0	1	0	1	0	0	0	0	0	0	eventualitat
evergreen	0	0	0	0	1	0	1	0	0	1	de fulla perenne
everlasting	0	0	0	0	0	0	1	0	0	0	etern
evermore	0	0	0	0	0	0	0	0	0	0	sempre més
everyday	0	0	0	0	0	0	0	0	0	0	cada dia
evict	0	0	0	0	0	1	0	1	0	0	desallotjar
eviction	1	0	1	1	0	1	0	1	0	0	desallotjament
evidence	0	0	0	0	0	0	0	0	0	0	proves
evident	0	0	0	0	0	0	1	0	0	1	evident
evil	1	0	1	1	0	1	0	1	0	0	dolent
evoke	0	0	0	0	0	0	0	0	0	0	evocar
evolution	0	0	0	0	0	0	1	0	0	0	evolució
evolve	0	0	0	0	0	0	0	0	0	0	evolucionar
ewe	0	0	0	0	0	0	0	0	0	0	ovella
exacerbate	0	0	0	0	0	1	0	0	0	0	empitjorar
exacerbation	1	0	0	1	0	1	0	0	0	0	exacerbació
exacting	0	0	0	0	0	1	0	0	0	0	exigent
exaggerate	1	0	0	0	0	1	0	0	0	0	exagerar
exaggerated	0	0	0	0	0	1	0	0	0	0	exagerat
exaggeration	0	0	0	0	0	0	0	0	0	0	exageració
exalt	0	1	0	0	1	0	1	0	0	1	exaltar
exaltation	0	0	0	0	1	0	1	0	0	1	exaltació
exalted	0	0	0	0	1	0	1	0	0	1	exaltat
exam	0	0	0	0	0	0	0	0	0	0	examen
examination	0	0	0	1	0	1	0	0	1	0	examen
examine	0	0	0	0	0	0	0	0	0	0	examinar
examiner	0	0	0	0	0	0	0	0	0	0	examinador
exasperation	1	0	1	0	0	1	0	0	0	0	exasperació
excavate	0	0	0	0	0	0	0	0	0	0	excavar
excavation	0	1	0	0	0	1	0	0	1	0	excavació
excavator	0	0	0	0	0	0	0	0	0	0	excavadora
exceed	0	1	0	0	1	0	1	0	0	0	superar
exceeding	0	0	0	0	0	0	0	0	0	0	superant
excel	0	1	0	0	1	0	1	0	1	1	sobresortir
excellence	0	0	1	0	1	0	1	0	0	1	excel·lència
excellent	0	0	0	0	1	0	1	0	0	1	excel · lent
excepting	0	0	0	0	0	0	0	0	0	0	excepte
exception	0	0	0	0	0	0	0	0	0	0	excepció
excerpt	0	0	0	0	0	0	0	0	0	0	extracte
excess	0	0	0	0	0	1	0	0	0	0	excés
excessive	0	0	0	0	0	0	0	0	0	0	excessiu
excessively	0	0	0	0	0	0	0	0	0	0	excessivament
exchange	0	0	0	0	0	0	1	0	0	1	intercanvi
excise	0	0	0	0	0	1	0	0	0	0	impostos especials
excision	0	0	0	0	0	0	0	0	0	0	escisió
excitability	0	0	0	0	0	0	0	0	0	0	excitabilitat
excitable	0	0	0	0	0	0	1	0	0	0	excitable
excitation	1	1	0	1	1	0	1	0	1	0	excitació
excite	1	1	0	1	1	0	1	0	1	0	emocionar
excited	0	1	0	0	1	0	1	0	1	1	emocionat
excitement	0	1	0	0	1	0	1	0	1	0	emoció
exciting	0	1	0	0	1	0	1	0	1	0	emocionant
exclaim	0	0	0	0	0	0	0	0	1	0	exclamar
excluded	0	0	1	0	0	1	0	1	0	0	exclosos
excluding	0	0	0	0	0	1	0	1	0	0	Excloent
exclusion	0	0	1	1	0	1	0	1	0	0	exclusió
excrement	0	0	1	0	0	1	0	0	0	0	excrements
excretion	0	0	1	0	0	0	0	0	0	0	excreció
excruciating	0	0	0	1	0	1	0	0	0	0	insoportable
excursion	0	0	0	0	0	0	0	0	0	0	excursió
excuse	0	0	0	0	0	1	0	0	0	0	excusa
execute	0	0	0	0	0	0	0	0	0	0	executar
execution	1	0	0	1	0	1	0	1	0	1	execució
executioner	1	0	0	1	0	1	0	1	0	0	botxí
executive	0	0	0	0	0	0	0	0	0	0	executiu
executor	0	0	0	0	0	0	0	0	0	1	executor
exegesis	0	0	0	0	0	0	0	0	0	0	exegesi
exemplar	0	0	0	0	0	0	0	0	0	0	exemplar
exemplary	0	0	0	0	0	0	1	0	0	0	exemplar
exemplify	0	0	0	0	0	0	0	0	0	0	exemplificar
exempt	0	0	0	0	0	0	0	0	0	0	exempt
exemption	0	0	0	0	0	0	1	0	0	0	exempció
exercise	0	0	0	0	0	0	0	0	0	0	exercici
exert	0	0	0	0	0	0	0	0	0	0	exercir
exertion	0	0	0	0	0	0	0	0	0	0	esforç
exhale	0	0	0	0	0	0	0	0	0	0	exhalar
exhaust	0	0	0	0	0	1	0	0	0	0	escapament
exhausted	0	0	0	0	0	1	0	1	0	0	esgotat
exhaustion	0	1	0	0	0	1	0	1	0	0	esgotament
exhaustive	0	0	0	0	0	0	0	0	0	1	exhaustiu
exhibit	0	0	0	0	0	0	0	0	0	0	exposició
exhibition	0	0	0	0	0	0	0	0	0	0	exposició
exhilaration	0	0	0	0	1	0	1	0	1	0	il·lusió
exhort	0	0	0	0	0	0	1	0	0	0	exhortar
exhortation	0	0	0	0	0	0	1	0	0	0	exhortació
exigent	0	1	1	1	0	1	0	0	1	0	exigent
exile	1	0	0	1	0	1	0	1	0	0	exili
exist	0	0	0	0	0	0	0	0	0	0	existir
existence	0	0	0	0	0	0	1	0	0	0	existència
existent	0	0	0	0	0	0	0	0	0	0	existent
existing	0	0	0	0	0	0	0	0	0	0	existents
exit	0	0	0	0	0	0	0	0	0	0	sortida
exodus	0	0	0	0	0	0	0	0	0	0	èxode
exorbitant	0	0	0	0	0	0	0	0	0	0	exorbitant
exorcism	0	0	0	1	0	1	0	1	0	0	exorcisme
exorcist	0	0	0	0	0	0	0	0	0	0	exorcista
exotic	0	0	0	0	0	0	1	0	0	0	exòtic
expand	0	0	0	0	0	0	0	0	0	0	expandir
expanded	0	0	0	0	0	0	0	0	0	0	expandit
expanse	0	0	0	0	0	0	0	0	0	0	extensió
expansion	0	0	0	0	0	0	0	0	0	0	expansió
expansive	0	0	0	0	0	0	0	0	0	0	expansiu
expatriate	0	0	0	0	0	1	0	0	0	0	expatriat
expect	0	1	0	0	0	0	1	0	1	1	esperar
expectancy	0	1	0	0	0	0	0	0	0	0	expectació
expectant	0	1	0	0	0	0	0	0	0	0	expectant
expectation	0	1	0	0	0	0	1	0	0	0	expectativa
expected	0	1	0	0	0	0	0	0	0	0	esperat
expecting	0	1	0	0	0	0	0	0	0	0	esperant
expediency	0	0	0	0	0	0	0	0	0	0	conveniència
expedient	0	0	0	0	1	0	1	0	0	1	convenient
expedite	0	0	0	0	0	0	0	0	0	0	accelerar
expedition	0	1	0	0	0	0	1	0	0	0	expedició
expeditious	0	0	0	0	0	0	0	0	0	0	expeditiu
expel	1	0	1	1	0	1	0	1	0	0	expulsar
expenditure	0	0	0	0	0	1	0	0	0	0	despesa
expense	0	0	0	0	0	0	0	0	0	0	despesa
expenses	0	0	0	0	0	1	0	0	0	0	despeses
expensive	0	0	0	0	0	0	0	0	0	0	car
experience	0	0	0	0	0	0	0	0	0	0	experiència
experienced	0	0	0	0	0	0	1	0	0	1	experimentat
experiences	0	0	0	0	0	0	0	0	0	0	experiències
experiment	0	1	0	0	0	0	0	0	1	0	experiment
experimental	0	0	0	0	0	0	0	0	0	0	experimental
experimenter	0	0	0	0	0	0	0	0	0	0	experimentador
expert	0	0	0	0	0	0	1	0	0	1	expert
expertise	0	0	0	0	0	0	1	0	0	1	experiència
expiration	0	0	0	0	0	0	0	0	0	0	caducitat
expire	0	0	0	0	0	1	0	1	0	0	caducar
expired	0	0	0	0	0	1	0	0	0	0	caducat
expiry	0	0	0	0	0	0	0	0	0	0	caducitat
explain	0	0	0	0	0	0	1	0	0	1	explicar
explanation	0	0	0	0	0	0	0	0	0	0	explicació
explanatory	0	0	0	0	0	0	0	0	0	0	explicatiu
expletive	1	0	0	0	0	1	0	0	0	0	improperi
explication	0	0	0	0	0	0	0	0	0	0	explicació
explode	1	0	0	1	0	1	0	1	1	0	explotar
exploit	0	0	0	0	0	0	0	0	0	0	explotar
explore	0	1	0	0	0	0	0	0	0	0	explorar
explorer	0	0	0	0	0	0	0	0	0	0	explorador
explosion	0	0	0	1	0	1	0	0	1	0	explosió
explosive	1	1	0	1	0	1	0	0	1	0	explosiu
exponent	0	0	0	0	0	0	0	0	0	0	exponent
exponential	0	0	0	0	0	0	0	0	0	0	exponencial
export	0	0	0	0	0	0	0	0	0	0	exportar
exportation	0	0	0	0	0	0	0	0	0	0	exportació
expose	0	1	0	1	0	0	0	0	0	0	exposar
exposed	0	0	0	0	0	1	0	0	0	0	exposat
exposition	0	0	0	0	0	0	0	0	0	0	exposició
expository	0	0	0	0	0	0	0	0	0	0	expositiu
exposure	0	0	0	0	0	0	0	0	0	0	exposició
expound	0	0	0	0	0	0	0	0	0	0	exposar
express	0	0	0	0	0	0	0	0	0	0	expressar
expression	0	0	0	0	0	0	0	0	0	0	expressió
expressive	0	0	0	0	0	0	0	0	0	0	expressiu
expropriation	0	0	0	0	0	1	0	0	0	0	expropiació
expulsion	1	0	1	1	0	1	0	1	0	0	expulsió
exquisite	0	0	0	0	1	0	1	0	0	0	exquisit
exquisitely	0	0	0	0	0	0	1	0	0	0	exquisidament
extant	0	0	0	0	0	0	0	0	0	0	existents
extend	0	0	0	0	0	0	1	0	0	0	estendre
extendable	0	0	0	0	0	0	0	0	0	0	extensible
extended	0	0	0	0	0	0	0	0	0	0	estesa
extension	0	0	0	0	0	0	0	0	0	0	extensió
extensive	0	0	0	0	0	0	1	0	0	0	extensa
extent	0	0	0	0	0	0	0	0	0	0	extensió
exterior	0	0	0	0	0	0	0	0	0	0	exterior
exterminate	0	0	0	1	0	1	0	1	0	0	exterminar
extermination	1	0	0	1	0	1	0	0	0	0	extermini
external	0	0	0	0	0	0	0	0	0	0	extern
externally	0	0	0	0	0	0	0	0	0	0	externament
extinct	0	0	0	0	0	1	0	1	0	0	extingit
extinguish	1	0	0	0	0	1	0	0	0	0	extingir
extra	0	0	0	0	0	0	1	0	0	0	extra
extract	0	0	0	0	0	0	0	0	0	0	extracte
extracting	0	0	0	0	0	0	0	0	0	0	extreure
extraction	0	0	0	0	0	0	0	0	0	0	extracció
extractor	0	0	0	0	0	0	0	0	0	0	extractor
extradition	0	0	0	0	0	0	0	0	0	0	extradició
extrajudicial	0	0	0	1	0	1	0	0	0	0	extrajudicials
extramural	0	0	0	0	0	0	0	0	0	0	extramurals
extraneous	0	0	0	0	0	0	0	0	0	0	estrany
extraordinary	0	0	0	0	0	0	1	0	0	0	extraordinari
extravaganza	0	0	0	0	0	0	0	0	0	0	extravagància
extreme	0	0	0	0	0	0	0	0	0	0	extrem
extremely	0	0	0	0	0	0	0	0	0	0	extremadament
extremity	0	0	0	0	0	1	0	0	0	0	extremitat
extricate	0	1	0	0	0	0	1	0	0	0	extreure
extrinsic	0	0	0	0	0	0	0	0	0	0	extrínseca
extrusion	0	0	0	0	0	0	0	0	0	0	extrusió
exuberance	0	0	0	0	1	0	1	0	0	0	exuberància
exude	0	0	0	0	0	0	0	0	0	0	traspua
eye	0	0	0	0	0	0	0	0	0	0	ull
eyeglass	0	0	0	0	0	0	0	0	0	0	ulleres
eyelet	0	0	0	0	0	0	0	0	0	0	traulet
eyepiece	0	0	0	0	0	0	0	0	0	0	ocular
eyesight	0	0	0	0	0	0	0	0	0	0	vista
eyewitness	0	0	0	0	0	0	0	0	0	1	testimoni ocular
fable	0	0	0	0	0	0	0	0	0	0	faula
fabric	0	0	0	0	0	0	0	0	0	0	teixit
fabricate	0	0	0	0	0	1	0	0	0	0	fabricar
fabricated	0	0	0	0	0	0	0	0	0	0	fabricat
fabrication	0	0	0	0	0	1	0	0	0	1	fabricació
facade	0	0	0	0	0	0	0	0	0	0	façana
face	0	0	0	0	0	0	0	0	0	0	cara
facet	0	0	0	0	0	0	0	0	0	0	faceta
facile	0	0	0	0	0	0	0	0	0	0	fàcil
facilitate	0	0	0	0	0	0	1	0	0	0	facilitar
facility	0	0	0	0	0	0	0	0	0	0	instal·lació
facing	0	0	0	0	0	0	0	0	0	0	de cara
facsimile	0	0	0	0	0	0	0	0	0	0	facsímil
fact	0	0	0	0	0	0	0	0	0	1	fet
faction	0	0	0	0	0	0	0	0	0	0	facció
factor	0	0	0	0	0	0	0	0	0	0	factor
factory	0	0	0	0	0	0	0	0	0	0	fàbrica
facts	0	0	0	0	0	0	1	0	0	1	fets
faculties	0	0	0	0	0	0	0	0	0	0	facultats
faculty	0	0	0	0	0	0	1	0	0	1	professorat
fad	0	0	0	0	0	0	0	0	0	0	moda
fade	0	0	0	0	0	1	0	0	0	0	esvair
faded	0	0	0	0	0	0	0	0	0	0	esvaït
faeces	0	0	1	0	0	1	0	0	0	0	femtes
failing	1	1	0	1	0	1	0	1	0	0	fracassar
failure	0	0	1	1	0	1	0	1	0	0	fracàs
fain	0	1	0	0	1	0	1	0	0	1	faig
fainting	0	0	0	1	0	1	0	1	1	0	desmais
fair	0	0	0	0	0	0	1	0	0	0	Fira
fairly	0	0	0	0	0	0	1	0	0	1	justament
fairway	0	0	0	0	0	0	0	0	0	0	fairway
fairy	0	0	0	0	0	0	0	0	0	0	fada
faith	0	1	0	0	1	0	1	0	0	1	fe
faithful	0	0	0	0	0	0	1	0	0	1	fidel
faithless	0	0	0	0	0	1	0	1	0	0	infidel
fake	0	0	0	0	0	1	0	0	0	0	fals
fall	0	0	0	0	0	1	0	1	0	0	caure
fallacious	1	0	0	0	0	1	0	0	0	0	fal·làcia
fallacy	0	0	0	0	0	1	0	0	0	0	fal·làcia
fallible	0	0	0	0	0	1	0	0	0	0	fal·lible
falling	0	0	0	0	0	1	0	1	0	0	caient
fallow	0	0	0	0	0	1	0	0	0	0	guaret
falsehood	1	0	0	0	0	1	0	0	0	1	falsedat
falsely	0	0	0	0	0	1	0	0	0	0	falsament
falsification	1	0	0	0	0	1	0	0	0	0	falsificació
falsified	0	0	0	0	0	0	0	0	0	0	falsificat
falsify	0	0	1	0	0	1	0	0	0	0	falsificar
falsity	0	0	1	0	0	1	0	0	0	0	falsedat
falter	0	0	0	1	0	1	0	0	0	0	trontollar
fame	0	0	0	0	0	0	1	0	0	0	fama
famed	0	0	0	0	0	0	0	0	0	0	famós
familiar	0	0	0	0	0	0	1	0	0	1	familiar
familiarity	0	1	0	0	1	0	1	0	0	1	familiaritat
familiarize	0	0	0	0	0	0	0	0	0	0	familiaritzar-se
