English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Chinese-Simplified Word
equitable	0	0	0	0	0	0	0	0	0	0	公平
equity	0	0	0	0	0	0	1	0	0	0	公平
equivalence	0	0	0	0	0	0	0	0	0	0	等价
equivalent	0	0	0	0	0	0	0	0	0	0	相等的
equivocal	0	0	0	0	0	0	0	0	0	0	模棱两可
era	0	0	0	0	0	0	0	0	0	0	时代
eradicate	1	0	0	0	0	1	0	0	0	0	根除
eradication	1	0	1	1	0	1	0	0	0	0	根除
erase	0	0	0	1	0	1	0	0	0	0	擦除
erasure	0	0	0	0	0	0	0	0	0	0	擦除
ere	0	0	0	0	0	0	0	0	0	0	以前
erect	0	0	0	0	0	0	0	0	0	0	直立
erection	0	0	0	0	0	0	0	0	0	0	勃起
ergo	0	0	0	0	0	0	0	0	0	0	尔格
erode	0	0	0	0	0	0	0	0	0	0	侵蚀
erosion	0	0	0	0	0	1	0	0	0	0	侵蚀
erotic	0	1	0	0	1	1	1	0	1	1	色情
err	0	0	0	0	0	1	0	0	0	0	呃
errand	0	1	0	0	0	0	1	0	0	1	差事
errant	0	0	0	0	0	1	0	0	0	0	错误的
erratic	0	0	0	0	0	1	0	0	1	0	不稳定的
erratum	0	0	0	0	0	1	0	0	0	0	勘误表
erroneous	0	0	0	0	0	1	0	0	0	0	错误
error	0	0	0	0	0	1	0	1	0	0	错误
erst	0	0	0	0	0	0	0	0	0	0	第一
erudite	0	0	0	0	0	0	1	0	0	0	博学
erupt	1	0	0	0	0	1	0	0	1	0	爆发
eruption	1	0	0	1	0	1	0	0	1	0	喷发
escalade	0	0	0	0	0	0	0	0	0	0	凯雷德
escalate	1	0	0	0	0	1	0	0	0	0	升级
escalator	0	0	0	0	0	0	0	0	0	0	自动扶梯
escape	0	1	0	1	0	1	1	0	0	0	逃脱
escaped	0	0	0	1	0	0	0	0	0	0	逃脱
escarpment	0	0	0	0	0	0	0	0	0	0	悬崖
eschew	1	0	0	0	0	1	0	1	0	0	避开
escort	0	0	0	0	0	0	0	0	0	1	护送
esoteric	0	0	0	0	0	0	0	0	0	0	深奥的
especial	0	0	0	0	0	0	0	0	0	0	特别的
espionage	0	0	0	0	0	1	0	0	0	0	间谍
espouse	0	0	0	0	0	0	0	0	0	0	拥护
esprit	0	0	0	0	0	0	1	0	0	0	精神
essay	0	0	0	0	0	0	0	0	0	0	散文
essayist	0	0	0	0	0	0	0	0	0	0	散文家
essence	0	0	0	0	0	0	0	0	0	0	本质
essential	0	0	0	0	0	0	1	0	0	0	基本的
essentially	0	0	0	0	0	0	0	0	0	0	本质上
establish	0	0	0	0	0	0	0	0	0	1	建立
established	0	0	0	0	1	0	1	0	0	0	已确立的
establishment	0	0	0	0	0	0	0	0	0	0	成立
estate	0	0	0	0	0	0	0	0	0	0	财产
esteem	0	0	0	0	1	0	1	1	0	1	尊重
esthetic	0	0	0	0	0	0	1	0	0	0	审美的
estimate	0	0	0	0	0	0	0	0	0	0	估计
estimation	0	0	0	0	0	0	0	0	0	0	估计
estoppel	0	0	0	0	0	0	0	0	0	0	不容反悔
estranged	0	0	0	0	0	1	0	0	0	0	疏远
estrogen	0	0	0	0	0	0	0	0	0	0	雌激素
estuary	0	0	0	0	0	0	0	0	0	0	河口
etch	0	0	0	0	0	0	0	0	0	0	蚀刻
etching	0	0	0	0	0	0	0	0	0	0	蚀刻
eternal	0	0	0	0	0	0	0	0	0	0	永恒
eternity	0	0	0	0	0	0	0	0	0	0	永恒
ethanol	0	0	0	0	0	0	0	0	0	0	乙醇
ether	0	0	0	0	0	0	0	0	0	0	醚
ethereal	0	0	0	1	0	0	0	0	0	0	空灵的
ethical	0	0	0	0	0	0	1	0	0	0	道德的
ethics	0	0	0	0	0	0	1	0	0	0	伦理
ethnography	0	0	0	0	0	0	0	0	0	0	民族志
etiology	0	0	0	0	0	0	0	0	0	0	病因学
etiquette	0	0	0	0	0	0	0	0	0	0	礼仪
etymology	0	0	0	0	0	0	0	0	0	0	词源
euchre	0	0	0	0	0	0	0	0	0	0	欧克雷
eugenics	0	0	0	0	0	0	0	0	0	0	优生学
eulogy	0	0	0	0	0	0	0	0	0	0	颂
euphemism	0	0	0	0	0	0	0	0	0	0	委婉语
euthanasia	0	0	0	1	0	1	0	1	0	0	安乐死
evacuate	0	0	0	1	0	1	0	0	0	0	撤离
evacuation	0	0	0	0	0	1	0	0	0	0	疏散
evade	1	0	1	1	0	1	0	0	0	0	逃避
evaluate	0	0	0	0	0	0	0	0	0	0	评估
evanescence	0	0	0	0	0	0	0	1	1	0	消逝
evangelical	0	0	0	0	0	0	0	0	0	0	福音
evangelist	0	0	0	0	0	0	0	0	0	0	布道者
evangelistic	0	0	0	0	0	0	0	0	0	0	布道的
evaporation	0	0	0	0	0	0	0	0	0	0	蒸发
evasion	0	0	0	1	0	1	0	1	0	0	逃避
eve	0	0	0	0	0	0	0	0	0	0	前夕
evening	0	0	0	0	0	0	0	0	0	0	晚上
event	0	0	0	0	0	0	0	0	0	0	事件
eventful	0	0	0	0	0	0	0	0	0	0	多事
eventual	0	1	0	0	0	0	0	0	0	0	最终
eventuality	0	1	0	1	0	0	0	0	0	0	可能性
evergreen	0	0	0	0	1	0	1	0	0	1	常绿
everlasting	0	0	0	0	0	0	1	0	0	0	永恒的
evermore	0	0	0	0	0	0	0	0	0	0	永远
everyday	0	0	0	0	0	0	0	0	0	0	每天
evict	0	0	0	0	0	1	0	1	0	0	驱逐
eviction	1	0	1	1	0	1	0	1	0	0	驱逐
evidence	0	0	0	0	0	0	0	0	0	0	证据
evident	0	0	0	0	0	0	1	0	0	1	明显
evil	1	0	1	1	0	1	0	1	0	0	邪恶的
evoke	0	0	0	0	0	0	0	0	0	0	唤起
evolution	0	0	0	0	0	0	1	0	0	0	进化
evolve	0	0	0	0	0	0	0	0	0	0	发展
ewe	0	0	0	0	0	0	0	0	0	0	母羊
exacerbate	0	0	0	0	0	1	0	0	0	0	加剧
exacerbation	1	0	0	1	0	1	0	0	0	0	恶化
exacting	0	0	0	0	0	1	0	0	0	0	严格
exaggerate	1	0	0	0	0	1	0	0	0	0	夸大
exaggerated	0	0	0	0	0	1	0	0	0	0	夸张的
exaggeration	0	0	0	0	0	0	0	0	0	0	夸张
exalt	0	1	0	0	1	0	1	0	0	1	高举
exaltation	0	0	0	0	1	0	1	0	0	1	提高
exalted	0	0	0	0	1	0	1	0	0	1	崇高的
exam	0	0	0	0	0	0	0	0	0	0	考试
examination	0	0	0	1	0	1	0	0	1	0	考试
examine	0	0	0	0	0	0	0	0	0	0	检查
examiner	0	0	0	0	0	0	0	0	0	0	考官
exasperation	1	0	1	0	0	1	0	0	0	0	恼怒
excavate	0	0	0	0	0	0	0	0	0	0	挖掘
excavation	0	1	0	0	0	1	0	0	1	0	挖掘
excavator	0	0	0	0	0	0	0	0	0	0	挖掘机
exceed	0	1	0	0	1	0	1	0	0	0	超出
exceeding	0	0	0	0	0	0	0	0	0	0	超过
excel	0	1	0	0	1	0	1	0	1	1	擅长
excellence	0	0	1	0	1	0	1	0	0	1	卓越
excellent	0	0	0	0	1	0	1	0	0	1	出色的
excepting	0	0	0	0	0	0	0	0	0	0	除外
exception	0	0	0	0	0	0	0	0	0	0	例外
excerpt	0	0	0	0	0	0	0	0	0	0	摘抄
excess	0	0	0	0	0	1	0	0	0	0	过量的
excessive	0	0	0	0	0	0	0	0	0	0	过多的
excessively	0	0	0	0	0	0	0	0	0	0	过分
exchange	0	0	0	0	0	0	1	0	0	1	交换
excise	0	0	0	0	0	1	0	0	0	0	消费税
excision	0	0	0	0	0	0	0	0	0	0	切除
excitability	0	0	0	0	0	0	0	0	0	0	兴奋性
excitable	0	0	0	0	0	0	1	0	0	0	兴奋的
excitation	1	1	0	1	1	0	1	0	1	0	励磁
excite	1	1	0	1	1	0	1	0	1	0	激发
excited	0	1	0	0	1	0	1	0	1	1	兴奋的
excitement	0	1	0	0	1	0	1	0	1	0	激动
exciting	0	1	0	0	1	0	1	0	1	0	令人兴奋的
exclaim	0	0	0	0	0	0	0	0	1	0	惊呼
excluded	0	0	1	0	0	1	0	1	0	0	排除在外
excluding	0	0	0	0	0	1	0	1	0	0	不包括
exclusion	0	0	1	1	0	1	0	1	0	0	排除
excrement	0	0	1	0	0	1	0	0	0	0	粪便
excretion	0	0	1	0	0	0	0	0	0	0	排泄
excruciating	0	0	0	1	0	1	0	0	0	0	痛苦的
excursion	0	0	0	0	0	0	0	0	0	0	游览
excuse	0	0	0	0	0	1	0	0	0	0	借口
execute	0	0	0	0	0	0	0	0	0	0	执行
execution	1	0	0	1	0	1	0	1	0	1	执行
executioner	1	0	0	1	0	1	0	1	0	0	刽子手
executive	0	0	0	0	0	0	0	0	0	0	行政人员
executor	0	0	0	0	0	0	0	0	0	1	执行人
exegesis	0	0	0	0	0	0	0	0	0	0	注释
exemplar	0	0	0	0	0	0	0	0	0	0	模范
exemplary	0	0	0	0	0	0	1	0	0	0	模范
exemplify	0	0	0	0	0	0	0	0	0	0	例证
exempt	0	0	0	0	0	0	0	0	0	0	豁免
exemption	0	0	0	0	0	0	1	0	0	0	豁免
exercise	0	0	0	0	0	0	0	0	0	0	锻炼
exert	0	0	0	0	0	0	0	0	0	0	发挥
exertion	0	0	0	0	0	0	0	0	0	0	用力
exhale	0	0	0	0	0	0	0	0	0	0	呼气
exhaust	0	0	0	0	0	1	0	0	0	0	排气
exhausted	0	0	0	0	0	1	0	1	0	0	筋疲力尽的
exhaustion	0	1	0	0	0	1	0	1	0	0	筋疲力尽
exhaustive	0	0	0	0	0	0	0	0	0	1	详尽无遗
exhibit	0	0	0	0	0	0	0	0	0	0	展示
exhibition	0	0	0	0	0	0	0	0	0	0	展览
exhilaration	0	0	0	0	1	0	1	0	1	0	兴奋
exhort	0	0	0	0	0	0	1	0	0	0	劝告
exhortation	0	0	0	0	0	0	1	0	0	0	讲道
exigent	0	1	1	1	0	1	0	0	1	0	紧急
exile	1	0	0	1	0	1	0	1	0	0	流亡
exist	0	0	0	0	0	0	0	0	0	0	存在
existence	0	0	0	0	0	0	1	0	0	0	存在
existent	0	0	0	0	0	0	0	0	0	0	存在的
existing	0	0	0	0	0	0	0	0	0	0	现存的
exit	0	0	0	0	0	0	0	0	0	0	出口
exodus	0	0	0	0	0	0	0	0	0	0	出埃及记
exorbitant	0	0	0	0	0	0	0	0	0	0	高昂
exorcism	0	0	0	1	0	1	0	1	0	0	驱魔
exorcist	0	0	0	0	0	0	0	0	0	0	驱魔人
exotic	0	0	0	0	0	0	1	0	0	0	异国情调
expand	0	0	0	0	0	0	0	0	0	0	扩张
expanded	0	0	0	0	0	0	0	0	0	0	展开
expanse	0	0	0	0	0	0	0	0	0	0	广阔
expansion	0	0	0	0	0	0	0	0	0	0	扩张
expansive	0	0	0	0	0	0	0	0	0	0	膨胀的
expatriate	0	0	0	0	0	1	0	0	0	0	外籍人士
expect	0	1	0	0	0	0	1	0	1	1	预计
expectancy	0	1	0	0	0	0	0	0	0	0	期望
expectant	0	1	0	0	0	0	0	0	0	0	期待的
expectation	0	1	0	0	0	0	1	0	0	0	期待
expected	0	1	0	0	0	0	0	0	0	0	预期的
expecting	0	1	0	0	0	0	0	0	0	0	期待
expediency	0	0	0	0	0	0	0	0	0	0	权宜之计
expedient	0	0	0	0	1	0	1	0	0	1	权宜
expedite	0	0	0	0	0	0	0	0	0	0	加快
expedition	0	1	0	0	0	0	1	0	0	0	远征
expeditious	0	0	0	0	0	0	0	0	0	0	迅速
expel	1	0	1	1	0	1	0	1	0	0	驱逐
expenditure	0	0	0	0	0	1	0	0	0	0	支出
expense	0	0	0	0	0	0	0	0	0	0	费用
expenses	0	0	0	0	0	1	0	0	0	0	花费
expensive	0	0	0	0	0	0	0	0	0	0	昂贵的
experience	0	0	0	0	0	0	0	0	0	0	经验
experienced	0	0	0	0	0	0	1	0	0	1	有经验的
experiences	0	0	0	0	0	0	0	0	0	0	经验
experiment	0	1	0	0	0	0	0	0	1	0	实验
experimental	0	0	0	0	0	0	0	0	0	0	实验
experimenter	0	0	0	0	0	0	0	0	0	0	实验者
expert	0	0	0	0	0	0	1	0	0	1	专家
expertise	0	0	0	0	0	0	1	0	0	1	专业知识
expiration	0	0	0	0	0	0	0	0	0	0	到期
expire	0	0	0	0	0	1	0	1	0	0	到期
expired	0	0	0	0	0	1	0	0	0	0	已到期
expiry	0	0	0	0	0	0	0	0	0	0	到期
explain	0	0	0	0	0	0	1	0	0	1	解释
explanation	0	0	0	0	0	0	0	0	0	0	解释
explanatory	0	0	0	0	0	0	0	0	0	0	解释性的
expletive	1	0	0	0	0	1	0	0	0	0	脏话
explication	0	0	0	0	0	0	0	0	0	0	解释
explode	1	0	0	1	0	1	0	1	1	0	爆炸
exploit	0	0	0	0	0	0	0	0	0	0	开发
explore	0	1	0	0	0	0	0	0	0	0	探索
explorer	0	0	0	0	0	0	0	0	0	0	探险家
explosion	0	0	0	1	0	1	0	0	1	0	爆炸
explosive	1	1	0	1	0	1	0	0	1	0	爆炸性的
exponent	0	0	0	0	0	0	0	0	0	0	指数
exponential	0	0	0	0	0	0	0	0	0	0	指数的
export	0	0	0	0	0	0	0	0	0	0	出口
exportation	0	0	0	0	0	0	0	0	0	0	出口
expose	0	1	0	1	0	0	0	0	0	0	暴露
exposed	0	0	0	0	0	1	0	0	0	0	裸露
exposition	0	0	0	0	0	0	0	0	0	0	博览会
expository	0	0	0	0	0	0	0	0	0	0	说明文
exposure	0	0	0	0	0	0	0	0	0	0	暴露
expound	0	0	0	0	0	0	0	0	0	0	阐述
express	0	0	0	0	0	0	0	0	0	0	表示
expression	0	0	0	0	0	0	0	0	0	0	表达
expressive	0	0	0	0	0	0	0	0	0	0	富有表现力的
expropriation	0	0	0	0	0	1	0	0	0	0	征用
expulsion	1	0	1	1	0	1	0	1	0	0	开除
exquisite	0	0	0	0	1	0	1	0	0	0	精美的
exquisitely	0	0	0	0	0	0	1	0	0	0	精美绝伦
extant	0	0	0	0	0	0	0	0	0	0	现存
extend	0	0	0	0	0	0	1	0	0	0	延长
extendable	0	0	0	0	0	0	0	0	0	0	可扩展
extended	0	0	0	0	0	0	0	0	0	0	扩展的
extension	0	0	0	0	0	0	0	0	0	0	扩大
extensive	0	0	0	0	0	0	1	0	0	0	广泛的
extent	0	0	0	0	0	0	0	0	0	0	程度
exterior	0	0	0	0	0	0	0	0	0	0	外部的
exterminate	0	0	0	1	0	1	0	1	0	0	殄
extermination	1	0	0	1	0	1	0	0	0	0	灭绝
external	0	0	0	0	0	0	0	0	0	0	外部的
externally	0	0	0	0	0	0	0	0	0	0	外部
extinct	0	0	0	0	0	1	0	1	0	0	灭绝
extinguish	1	0	0	0	0	1	0	0	0	0	熄灭
extra	0	0	0	0	0	0	1	0	0	0	额外的
extract	0	0	0	0	0	0	0	0	0	0	提炼
extracting	0	0	0	0	0	0	0	0	0	0	提取
extraction	0	0	0	0	0	0	0	0	0	0	萃取
extractor	0	0	0	0	0	0	0	0	0	0	提取器
extradition	0	0	0	0	0	0	0	0	0	0	引渡
extrajudicial	0	0	0	1	0	1	0	0	0	0	法外的
extramural	0	0	0	0	0	0	0	0	0	0	校外
extraneous	0	0	0	0	0	0	0	0	0	0	无关的
extraordinary	0	0	0	0	0	0	1	0	0	0	非凡的
extravaganza	0	0	0	0	0	0	0	0	0	0	盛会
extreme	0	0	0	0	0	0	0	0	0	0	极端
extremely	0	0	0	0	0	0	0	0	0	0	极其
extremity	0	0	0	0	0	1	0	0	0	0	末端
extricate	0	1	0	0	0	0	1	0	0	0	解脱
extrinsic	0	0	0	0	0	0	0	0	0	0	外在
extrusion	0	0	0	0	0	0	0	0	0	0	挤压
exuberance	0	0	0	0	1	0	1	0	0	0	繁荣
exude	0	0	0	0	0	0	0	0	0	0	渗出
eye	0	0	0	0	0	0	0	0	0	0	眼睛
eyeglass	0	0	0	0	0	0	0	0	0	0	眼镜
eyelet	0	0	0	0	0	0	0	0	0	0	孔眼
eyepiece	0	0	0	0	0	0	0	0	0	0	目镜
eyesight	0	0	0	0	0	0	0	0	0	0	眼力
eyewitness	0	0	0	0	0	0	0	0	0	1	目击者
fable	0	0	0	0	0	0	0	0	0	0	寓言
fabric	0	0	0	0	0	0	0	0	0	0	织物
fabricate	0	0	0	0	0	1	0	0	0	0	制造
fabricated	0	0	0	0	0	0	0	0	0	0	捏造的
fabrication	0	0	0	0	0	1	0	0	0	1	制造
facade	0	0	0	0	0	0	0	0	0	0	正面
face	0	0	0	0	0	0	0	0	0	0	脸
facet	0	0	0	0	0	0	0	0	0	0	刻面
facile	0	0	0	0	0	0	0	0	0	0	容易
facilitate	0	0	0	0	0	0	1	0	0	0	促进
facility	0	0	0	0	0	0	0	0	0	0	设施
facing	0	0	0	0	0	0	0	0	0	0	面对
facsimile	0	0	0	0	0	0	0	0	0	0	传真
fact	0	0	0	0	0	0	0	0	0	1	事实
faction	0	0	0	0	0	0	0	0	0	0	派
factor	0	0	0	0	0	0	0	0	0	0	因素
factory	0	0	0	0	0	0	0	0	0	0	工厂
facts	0	0	0	0	0	0	1	0	0	1	事实
faculties	0	0	0	0	0	0	0	0	0	0	院系
faculty	0	0	0	0	0	0	1	0	0	1	学院
fad	0	0	0	0	0	0	0	0	0	0	时尚
fade	0	0	0	0	0	1	0	0	0	0	褪色
faded	0	0	0	0	0	0	0	0	0	0	褪色
faeces	0	0	1	0	0	1	0	0	0	0	粪便
failing	1	1	0	1	0	1	0	1	0	0	失败
failure	0	0	1	1	0	1	0	1	0	0	失败
fain	0	1	0	0	1	0	1	0	0	1	欣然
fainting	0	0	0	1	0	1	0	1	1	0	昏厥
fair	0	0	0	0	0	0	1	0	0	0	公平的
fairly	0	0	0	0	0	0	1	0	0	1	相当
fairway	0	0	0	0	0	0	0	0	0	0	球道
fairy	0	0	0	0	0	0	0	0	0	0	仙女
faith	0	1	0	0	1	0	1	0	0	1	信仰
faithful	0	0	0	0	0	0	1	0	0	1	可信
faithless	0	0	0	0	0	1	0	1	0	0	背信弃义
fake	0	0	0	0	0	1	0	0	0	0	伪造的
fall	0	0	0	0	0	1	0	1	0	0	落下
fallacious	1	0	0	0	0	1	0	0	0	0	谬误
fallacy	0	0	0	0	0	1	0	0	0	0	谬论
fallible	0	0	0	0	0	1	0	0	0	0	容易犯错的
falling	0	0	0	0	0	1	0	1	0	0	坠落
fallow	0	0	0	0	0	1	0	0	0	0	休耕
falsehood	1	0	0	0	0	1	0	0	0	1	谬误
falsely	0	0	0	0	0	1	0	0	0	0	错误地
falsification	1	0	0	0	0	1	0	0	0	0	伪造
falsified	0	0	0	0	0	0	0	0	0	0	伪造的
falsify	0	0	1	0	0	1	0	0	0	0	伪造
falsity	0	0	1	0	0	1	0	0	0	0	虚假
falter	0	0	0	1	0	1	0	0	0	0	步履蹒跚
fame	0	0	0	0	0	0	1	0	0	0	名声
famed	0	0	0	0	0	0	0	0	0	0	著名的
familiar	0	0	0	0	0	0	1	0	0	1	熟悉的
familiarity	0	1	0	0	1	0	1	0	0	1	熟悉度
familiarize	0	0	0	0	0	0	0	0	0	0	熟悉
famine	0	0	0	0	0	1	0	1	0	0	饥荒
famous	0	0	0	0	0	0	1	0	0	0	著名的
famously	0	0	0	0	0	0	1	0	0	0	著名的
fan	0	0	0	0	0	0	0	0	0	0	扇子
fanatic	0	0	0	0	0	1	0	0	0	0	狂热的
fanaticism	0	0	0	1	0	0	0	0	0	0	狂热
fanciful	0	0	0	0	0	0	0	0	0	0	异想天开的
fancy	0	1	0	0	1	0	1	0	0	0	想要
fandango	0	0	0	0	0	0	0	0	0	0	凡丹戈
fanfare	0	1	0	0	1	0	1	0	1	0	大张旗鼓
fang	0	0	0	1	0	0	0	0	0	0	方
fangs	0	0	0	1	0	0	0	0	0	0	獠牙
fanning	0	0	0	0	0	0	0	0	0	0	扇形
fantasia	0	0	0	0	0	0	0	0	0	0	幻想曲
fantasy	0	0	0	0	0	0	0	0	0	0	幻想
farce	0	0	0	0	0	1	0	0	0	0	闹剧
farcical	0	0	1	0	0	1	0	0	0	0	滑稽的
fare	0	0	0	0	0	0	0	0	0	0	票价
farewell	0	0	0	0	0	0	0	0	0	0	告别
farm	0	1	0	0	0	0	0	0	0	0	农场
farmer	0	0	0	0	0	0	0	0	0	0	农民
farmhouse	0	0	0	0	0	0	0	0	0	0	农家
farming	0	0	0	0	0	0	0	0	0	0	农业
faro	0	0	0	0	0	0	0	0	0	0	法鲁
farther	0	0	0	0	0	0	0	0	0	0	更远
fascia	0	0	0	0	0	0	0	0	0	0	筋膜
fascinating	0	0	0	0	0	0	1	0	0	0	迷人
fascination	0	0	0	0	0	0	1	0	0	0	魅力
fashion	0	0	0	0	0	0	0	0	0	0	时尚
fashionable	0	0	0	0	0	0	1	0	0	0	时髦
fasten	0	0	0	0	0	0	0	0	0	0	系
fastener	0	0	0	0	0	0	0	0	0	0	紧固件
fastening	0	0	0	0	0	0	0	0	0	0	紧固
fasting	0	0	0	0	0	1	0	1	0	0	禁食
fat	0	0	1	0	0	1	0	1	0	0	胖的
fatal	1	0	0	1	0	1	0	1	0	0	致命的
fatality	0	0	0	1	0	1	0	1	0	0	死亡
fate	0	1	0	0	0	1	0	0	0	0	命运
fated	0	0	0	0	0	0	0	0	0	0	命中注定
father	0	0	0	0	0	0	0	0	0	1	父亲
fathom	0	0	0	0	0	0	0	0	0	0	捉摸
fatigue	0	0	0	0	0	1	0	0	0	0	疲劳
fatigued	0	0	0	0	0	1	0	1	0	0	疲劳
fatty	0	0	1	0	0	1	0	1	0	0	脂肪
fault	0	0	0	0	0	1	0	1	0	0	过错
faultless	0	0	0	0	0	0	1	0	0	1	完美无缺
faulty	0	0	0	0	0	1	0	0	0	0	有缺陷的
fauna	0	0	0	0	0	0	0	0	0	0	动物群
favor	0	0	0	0	0	0	0	0	0	0	青睐
favorable	0	1	0	0	1	0	1	0	1	1	有利
favorite	0	0	0	0	1	0	1	0	0	1	最喜欢的
favoritism	0	0	0	0	0	0	1	0	0	0	偏爱
fawn	0	0	0	0	0	1	0	0	0	0	讨好
fear	1	0	0	1	0	1	0	0	0	0	恐惧
fearful	0	0	0	1	0	1	0	1	0	0	可怕
fearfully	0	0	0	1	0	1	0	1	1	0	可怕地
fearing	0	0	0	1	0	1	0	0	0	0	害怕
fearless	0	0	0	1	0	0	1	0	0	0	无所畏惧
feasibility	0	0	0	0	0	0	0	0	0	0	可行性
feasible	0	0	0	0	0	0	0	0	0	0	可行的
feat	0	1	0	0	1	0	1	0	1	0	壮举
feather	0	0	0	0	0	0	0	0	0	0	羽毛
feature	0	0	0	0	0	0	1	0	0	0	特征
features	0	0	0	0	0	0	0	0	0	0	特征
febrile	0	0	0	0	0	1	0	0	0	0	发热
fecal	0	0	1	0	0	1	0	0	0	0	粪便
feces	0	0	1	0	0	1	0	0	0	0	屎
fecundity	0	0	0	0	0	0	0	0	0	0	繁殖力
federal	0	0	0	0	0	0	0	0	0	0	联邦
federation	0	0	0	0	0	0	0	0	0	0	联邦
fee	1	0	0	0	0	1	0	0	0	0	费用
feeble	0	0	0	0	0	1	0	1	0	0	微弱
feed	0	0	0	0	0	0	0	0	0	0	喂养
feeder	0	0	0	0	0	0	0	0	0	0	馈线
feel	0	0	0	0	0	0	0	0	0	0	感觉
feeling	1	1	1	1	1	1	1	1	1	1	感觉
feet	0	0	0	0	0	0	0	0	0	0	脚
feigned	0	0	0	0	0	1	0	0	0	0	假装的
felicity	0	0	0	0	1	0	1	0	0	0	幸福
feline	0	0	0	0	0	0	0	0	0	0	猫科动物
fell	0	0	0	0	0	1	0	1	0	0	跌倒
fellow	0	0	0	0	0	0	1	0	0	1	伙计
fellowship	0	0	0	0	0	0	1	0	0	0	奖学金
felon	0	0	0	1	0	1	0	0	0	0	重罪
felony	0	0	0	0	0	1	0	0	0	0	重罪
felt	0	0	0	0	0	0	0	0	0	0	毛毡
feminine	0	0	0	0	0	0	0	0	0	0	女性化
femininity	0	0	0	0	0	0	0	0	0	0	女性气质
fen	0	0	0	0	0	0	0	0	0	0	分
fence	0	0	0	0	0	0	0	0	0	0	栅栏
fenced	1	0	0	0	0	0	0	0	0	0	围栏
fend	0	0	0	0	0	0	0	0	0	0	保护
fender	0	0	0	0	0	0	0	0	0	1	挡泥板
fennel	0	0	0	0	0	0	0	0	0	0	茴香
ferment	0	1	0	0	0	1	0	0	0	0	发酵
fermentation	0	1	0	0	0	0	0	0	0	0	发酵
fern	0	0	0	0	0	0	0	0	0	0	蕨类
ferocious	1	0	1	1	0	1	0	0	0	0	凶猛
ferocity	1	0	0	0	0	1	0	0	0	0	恶
ferry	0	0	0	0	0	0	0	0	0	0	渡船
fertile	0	0	0	0	0	0	1	0	0	0	沃
fertilize	0	0	0	0	0	0	0	0	0	0	施肥
fervent	0	0	0	0	0	0	0	0	0	0	热切
fervor	1	0	0	0	1	0	1	0	0	0	热情
festival	0	1	0	0	1	0	1	0	1	0	节日
festive	0	0	0	0	1	0	1	0	0	0	喜庆的
fetch	0	0	0	0	0	0	0	0	0	0	拿来
fete	0	1	0	0	1	0	1	0	1	0	宴请
fetish	0	0	0	0	0	0	0	0	0	0	恋物癖
feud	1	0	0	0	0	1	0	0	0	0	世仇
feudal	0	0	0	0	0	1	0	0	0	0	封建
feudalism	1	0	0	0	0	1	0	1	0	0	封建
fever	0	0	0	1	0	0	0	0	0	0	发烧
feverish	0	0	0	0	0	1	0	0	0	0	发烧
fiancee	0	0	0	0	0	0	0	0	0	0	未婚妻
fiasco	0	0	0	0	0	1	0	0	0	0	惨败
fiat	0	0	0	0	0	0	0	0	0	0	法令
fib	1	0	0	0	0	1	0	0	0	0	纤维
fiber	0	0	0	0	0	0	0	0	0	0	纤维
fibrous	0	0	0	0	0	0	0	0	0	0	纤维状
fickle	0	0	0	0	0	1	0	0	0	0	善变的
fiction	0	0	0	0	0	0	0	0	0	0	小说
fictitious	0	0	0	0	0	1	0	0	0	0	虚拟
fiddle	0	0	0	0	0	0	0	0	0	0	小提琴
fiddler	0	0	0	0	0	0	0	0	0	0	提琴手
fidelity	0	0	0	0	1	0	1	0	0	1	保真度
fiduciary	0	0	0	0	0	0	0	0	0	0	受托人
field	0	0	0	0	0	0	0	0	0	0	场地
fiend	1	0	1	1	0	1	0	0	0	0	恶魔
fierce	1	0	1	1	0	1	0	0	0	0	凶猛的
fiesta	0	1	0	0	1	0	1	0	1	1	嘉年华
fight	1	0	0	1	0	1	0	0	0	0	斗争
fighter	0	0	0	0	0	0	0	0	0	0	战斗机
fighting	1	0	0	0	0	1	0	0	0	0	斗争
figment	0	0	0	0	0	0	0	0	0	0	虚构
figurative	0	0	0	0	0	0	0	0	0	0	比喻的
figure	0	0	0	0	0	0	0	0	0	0	数字
figurine	0	0	0	0	0	0	0	0	0	0	塑像
filament	0	0	0	0	0	0	0	0	0	0	灯丝
filamentous	0	0	0	0	0	0	0	0	0	0	丝状
file	0	0	0	0	0	0	0	0	0	0	文件
filibuster	0	0	0	0	0	1	0	0	0	0	阻挠
filigree	0	0	0	0	0	0	0	0	0	0	花丝
filing	0	0	0	0	0	0	0	0	0	0	归档
filings	0	0	0	0	0	0	0	0	0	0	备案
fill	0	0	0	0	0	0	0	0	0	1	充满
fillet	0	0	0	0	0	0	0	0	0	0	鱼片
filling	0	0	0	0	0	0	0	0	0	0	填充
filly	0	0	0	0	0	0	0	0	0	0	小马
film	0	0	0	0	0	0	0	0	0	0	电影
filmy	0	0	0	0	0	0	0	0	0	0	电影
filter	0	0	0	0	0	0	0	0	0	0	筛选
filth	0	0	1	0	0	1	0	0	0	0	污秽
filthy	0	0	1	0	0	1	0	0	0	0	污秽
fin	0	0	0	0	0	0	0	0	0	0	鳍
