English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Swahili Word
cyclist	0	0	0	0	0	0	0	0	0	0	mwendesha baiskeli
cyclone	0	0	0	1	0	1	0	0	1	0	kimbunga
cylinder	0	0	0	0	0	0	0	0	0	0	silinda
cylindrical	0	0	0	0	0	0	0	0	0	0	silinda
cymbal	0	0	0	0	0	0	0	0	0	0	upatu
cynic	0	0	0	0	0	0	0	0	0	0	mbishi
cyst	0	0	0	1	0	1	0	1	0	0	uvimbe
cystic	0	0	1	0	0	0	0	0	0	0	cystic
cytomegalovirus	0	0	0	0	0	1	0	1	0	0	cytomegalovirus
cytoplasm	0	0	0	0	0	0	0	0	0	0	saitoplazimu
czar	0	0	0	0	0	0	0	0	0	0	czar
dab	0	0	0	0	0	0	0	0	0	0	dabu
dabble	0	0	0	0	0	0	0	0	0	0	cheza
dabbling	1	0	1	0	0	1	0	0	0	0	kucheza
dad	0	0	0	0	0	0	0	0	0	0	baba
dado	0	0	0	0	0	0	0	0	0	0	baba
daemon	1	0	1	1	0	1	0	1	1	0	daemoni
daft	0	0	1	0	0	1	0	0	0	0	dafu
dagger	0	0	0	1	0	1	0	0	0	0	kisu
daily	0	1	0	0	0	0	0	0	0	0	kila siku
dainty	0	0	0	0	0	0	0	0	0	0	maridadi
dairy	0	0	0	0	0	0	0	0	0	0	Maziwa
dak	0	0	0	0	0	0	0	0	0	0	dak
dale	0	0	0	0	0	0	0	0	0	0	dale
dam	0	0	0	0	0	0	0	0	0	0	bwawa
damage	1	0	1	0	0	1	0	1	0	0	uharibifu
damages	0	0	0	0	0	1	0	1	0	0	uharibifu
dame	1	0	1	0	0	0	1	0	0	1	Dame
damn	1	0	1	0	0	1	0	0	0	0	jamani
damnation	1	0	0	1	0	1	0	1	0	0	laana
damned	0	0	0	0	0	1	0	0	0	0	kulaaniwa
damp	0	0	0	0	0	0	0	0	0	0	unyevunyevu
dampened	0	0	0	0	0	0	0	0	0	0	dampened
damper	0	0	0	0	0	1	0	0	0	0	damper
damsel	0	0	0	0	0	0	0	0	0	0	msichana
dance	0	0	0	0	1	0	1	0	0	1	ngoma
dancer	0	0	0	0	0	0	0	0	0	0	mchezaji
dandruff	0	0	0	0	0	1	0	0	0	0	mba
dandy	0	0	1	0	0	1	0	0	0	0	dandy
danger	0	0	0	1	0	1	0	1	0	0	hatari
dangerous	0	0	0	1	0	1	0	0	0	0	hatari
dangle	0	0	0	0	0	0	0	0	0	0	ning'inia
dank	0	0	1	0	0	0	0	0	0	0	dank
dapper	0	0	0	0	0	0	0	0	0	0	pamba
dare	0	1	0	0	0	0	0	0	0	1	kuthubutu
daring	0	0	0	0	0	0	1	0	0	0	kuthubutu
dark	0	0	0	0	0	0	0	1	0	0	giza
darken	0	0	0	1	0	1	0	1	0	0	giza
darkened	0	0	0	1	0	1	0	1	0	0	giza
darkly	0	0	0	0	0	0	0	0	0	0	giza
darkness	1	0	0	1	0	1	0	1	0	0	giza
darling	0	0	0	0	1	0	1	0	0	1	mpenzi
darn	0	0	0	0	0	0	0	0	0	0	darn
dart	0	0	0	1	0	0	0	0	0	0	dati
dash	0	0	0	0	0	0	0	0	0	0	dashi
dashboard	0	0	0	0	0	0	0	0	0	0	dashibodi
dashed	1	0	0	1	0	1	0	1	0	0	dashed
dashing	0	0	0	0	0	0	1	0	0	0	kukimbia
dastardly	1	0	1	1	0	1	0	0	0	0	dastardly
data	0	0	0	0	0	0	0	0	0	0	data
database	0	0	0	0	0	0	0	0	0	0	hifadhidata
date	0	0	0	0	0	0	0	0	0	0	tarehe
daughter	0	0	0	0	1	0	1	0	0	0	binti
dawn	0	1	0	0	1	0	1	0	1	1	alfajiri
day	0	0	0	0	0	0	0	0	0	0	siku
daybreak	0	0	0	0	0	0	0	0	0	0	mapambazuko
daydreaming	0	0	0	0	0	0	0	0	0	0	kuota mchana
daze	0	0	0	0	0	0	0	0	0	0	daze
dazed	0	0	0	0	0	1	0	0	0	0	dazed
dazzling	0	0	0	0	0	0	0	0	0	0	kung'aa
deacon	0	0	0	0	0	0	0	0	0	1	shemasi
deactivate	0	0	0	0	0	1	0	0	0	0	zima
deadlock	0	0	0	0	0	1	0	0	0	0	msuguano
deadly	1	0	1	1	0	1	0	1	0	0	mauti
deafening	0	0	0	0	0	0	0	0	0	0	ya kuziba
deafness	0	0	0	0	0	0	0	0	0	0	uziwi
deal	0	1	0	0	1	0	1	0	1	1	mpango
dealer	0	0	0	0	0	0	0	0	0	0	muuzaji
dealing	0	0	0	0	0	0	0	0	0	0	kushughulika
dealings	0	0	0	0	0	0	0	0	0	1	shughuli
dean	0	0	0	0	0	0	0	0	0	0	dean
dear	0	0	0	0	0	0	1	0	0	0	mpendwa
dearth	0	0	0	0	0	0	0	0	0	0	uhaba
death	1	1	1	1	0	1	0	1	1	0	kifo
debacle	0	0	0	1	0	1	0	1	0	0	debacle
debatable	0	0	0	0	0	0	0	0	0	0	yanayoweza kujadiliwa
debate	0	0	0	0	0	0	1	0	0	0	mjadala
debauchery	0	0	1	1	0	1	0	0	0	0	ufisadi
debenture	0	1	0	0	0	0	0	0	0	0	hati fungani
debit	0	0	0	0	0	0	0	0	0	0	debit
debris	0	0	1	0	0	1	0	0	0	0	uchafu
debt	0	0	0	0	0	1	0	1	0	0	deni
debtor	0	0	0	0	0	1	0	0	0	0	mdaiwa
debut	0	0	0	0	0	0	0	0	0	0	kwanza
decade	0	0	0	0	0	0	0	0	0	0	muongo
decanter	0	0	0	0	0	0	0	0	0	0	decanter
decay	0	0	0	1	0	1	0	1	0	0	kuoza
decayed	0	0	1	0	0	1	0	1	0	0	imeoza
deceased	0	0	0	0	0	1	0	1	0	0	marehemu
deceit	1	0	1	1	0	1	0	1	1	0	udanganyifu
deceitful	0	0	1	0	0	1	0	1	0	0	mdanganyifu
deceive	1	0	1	0	0	1	0	1	0	0	kudanganya
deceived	1	0	0	0	0	1	0	0	0	0	kudanganywa
deceiving	0	0	0	0	0	1	0	0	0	1	kudanganya
decency	0	0	0	0	0	0	1	0	0	0	adabu
decent	0	0	0	0	0	0	1	0	0	0	heshima
deception	0	0	0	0	0	1	0	0	0	0	udanganyifu
deceptive	0	0	0	0	0	1	0	0	0	0	mdanganyifu
decidedly	0	0	0	0	0	0	0	0	0	0	kwa uamuzi
deciduous	0	0	0	0	0	0	0	0	0	0	chenye majani
decimal	0	0	0	0	0	0	0	0	0	0	Nukta
decipher	0	0	0	0	0	0	0	0	0	0	mfasiri
decision	0	0	0	0	0	0	0	0	0	0	uamuzi
decisive	0	0	0	0	0	0	0	0	0	0	maamuzi
deck	0	0	0	0	0	0	0	0	0	0	sitaha
declaration	0	0	0	0	0	0	0	0	0	0	tamko
declaratory	0	0	0	0	0	0	1	0	0	0	kutangaza
declare	0	0	0	0	0	0	0	0	0	0	tangaza
declination	0	0	0	0	0	1	0	0	0	0	kushuka
decline	0	0	0	0	0	1	0	0	0	0	kupungua
declining	0	0	0	0	0	1	0	0	0	0	kupungua
decompose	0	0	1	0	0	0	0	0	0	0	kuoza
decomposed	0	0	0	0	0	0	0	1	0	0	iliyooza
decomposition	0	0	1	1	0	1	0	1	0	0	mtengano
decorate	0	0	0	0	0	0	0	0	0	0	kupamba
decoration	0	0	0	0	0	0	0	0	0	0	mapambo
decorum	0	0	0	0	0	0	0	0	0	0	mapambo
decoy	0	0	0	0	0	0	0	0	1	0	kudanganya
decrease	0	0	0	0	0	1	0	0	0	0	kupungua
decreased	0	0	0	0	0	0	0	0	0	0	ilipungua
decreasing	0	0	0	0	0	0	0	0	0	0	kupungua
decree	0	0	0	0	0	0	0	0	0	0	amri
decrement	0	0	0	0	0	1	0	0	0	0	kupungua
decrepit	0	0	0	0	0	1	0	0	0	0	duni
decry	1	0	0	0	0	1	0	0	0	0	kulialia
dedication	0	0	0	0	0	0	1	0	0	0	kujitolea
deduce	0	0	0	0	0	0	0	0	0	0	tambua
deduct	0	0	0	0	0	1	0	0	0	0	kata
deduction	0	0	0	0	0	0	0	0	0	0	makato
deed	0	0	0	0	0	0	0	0	0	1	tendo
deepen	0	0	0	0	0	0	0	0	0	0	kuimarisha
deer	0	0	0	0	0	0	0	0	0	0	kulungu
defamation	0	0	1	1	0	1	0	0	0	0	kashfa
defamatory	1	0	0	0	0	1	0	0	0	0	kashfa
default	0	0	1	1	0	1	0	1	0	0	chaguo-msingi
defeat	0	0	0	0	0	1	0	0	0	0	kushindwa
defeated	0	0	0	0	0	1	0	1	0	0	kushindwa
defect	1	0	0	0	0	1	0	0	0	0	kasoro
defection	0	0	0	1	0	1	0	0	0	0	uasi
defective	0	0	1	0	0	1	0	0	0	0	kasoro
defend	0	0	0	1	0	0	1	0	0	0	kutetea
defendant	1	0	0	1	0	0	0	1	0	0	mshtakiwa
defended	0	0	0	0	0	0	1	0	0	1	alitetea
defender	0	0	0	0	0	0	1	0	0	1	mtetezi
defending	0	0	0	0	0	0	1	0	0	0	kutetea
defense	1	1	0	1	0	0	1	0	0	0	ulinzi
defenseless	0	0	0	1	0	1	0	1	0	0	wasio na kinga
defensible	0	0	0	0	0	0	0	0	0	0	kutetewa
defensive	0	0	0	0	0	0	0	0	0	0	kujihami
defer	0	0	0	0	0	0	0	0	0	0	kuahirisha
deference	0	0	0	0	0	0	1	0	0	1	heshima
deferral	0	0	0	0	0	1	0	0	0	0	kuahirisha
deferring	0	0	0	0	0	0	0	0	0	0	kuahirisha
defiance	1	0	1	1	0	1	0	0	0	0	ukaidi
defiant	1	0	0	0	0	1	0	0	0	0	dharau
deficiency	0	0	0	0	0	1	0	0	0	0	upungufu
deficit	0	0	0	0	0	1	0	0	0	0	upungufu
define	0	0	0	0	0	0	0	0	0	0	fafanua
defined	0	0	0	0	0	0	0	0	0	0	imefafanuliwa
definition	0	0	0	0	0	0	0	0	0	0	ufafanuzi
definitive	0	0	0	0	0	0	1	0	0	1	uhakika
deflate	1	0	0	0	0	1	0	1	0	0	deflate
deflation	0	0	0	1	0	1	0	0	0	0	deflation
deflect	0	0	0	0	0	0	0	0	0	0	kukengeuka
deflection	0	0	0	0	0	0	0	0	0	0	kupotoka
defloration	0	0	0	0	0	0	0	0	0	0	defloration
deform	0	0	1	0	0	1	0	0	0	0	ulemavu
deformed	0	0	1	0	0	1	0	1	0	0	kasoro
deformity	0	0	1	1	0	1	0	1	0	0	ulemavu
defraud	1	0	1	0	0	1	0	0	0	0	udanganyifu
defray	0	0	0	0	0	0	0	0	0	0	kukaidi
deft	0	0	0	0	0	0	0	0	0	0	deft
defunct	0	0	0	0	0	1	0	1	0	0	iliyoharibika
defy	1	0	0	1	0	1	0	1	1	0	kataa
degeneracy	1	0	1	0	0	1	0	1	0	0	kuzorota
degenerate	0	0	0	0	0	1	0	0	0	0	kuzorota
degeneration	0	0	0	0	0	0	0	0	0	0	kuzorota
degradation	0	0	0	0	0	1	0	0	0	0	uharibifu
degrade	0	0	1	0	0	1	0	0	0	0	haribu
degrading	0	0	1	1	0	1	0	1	0	0	kudhalilisha
degree	0	0	0	0	0	0	1	0	0	0	shahada
dehydrated	0	0	0	0	0	0	0	0	0	0	upungufu wa maji mwilini
delay	1	0	1	1	0	1	0	1	0	0	kuchelewa
delayed	0	0	0	0	0	1	0	0	0	0	kuchelewa
delectable	0	0	0	0	0	0	1	0	0	0	yenye kupendeza
delegate	0	0	0	0	0	0	1	0	0	1	mjumbe
delegation	0	0	0	0	0	0	0	0	0	0	ujumbe
deleterious	1	0	1	1	0	1	0	0	0	0	ya kufuta
deletion	0	0	0	0	0	1	0	0	0	0	ufutaji
deliberate	0	0	0	0	0	0	1	0	0	0	kwa makusudi
deliberation	0	0	0	0	0	0	0	0	0	0	mashauri
deliberative	0	0	0	0	0	0	0	0	0	0	kimajadiliano
delicacy	0	0	0	0	0	0	0	0	0	0	delicacy
delicious	0	0	0	0	1	0	1	0	0	0	ladha
delight	0	1	0	0	1	0	1	0	0	0	furaha
delighted	0	1	0	0	1	0	1	0	1	0	furaha
delightful	0	1	0	0	1	0	1	0	0	1	ya kupendeza
delineate	0	0	0	0	0	0	0	0	0	0	delineate
delineation	0	0	0	0	0	0	0	0	0	0	ufafanuzi
delinquency	0	0	0	0	0	1	0	0	0	0	uasi
delinquent	1	0	1	0	0	1	0	0	0	0	mhalifu
delirious	0	0	0	0	0	1	0	1	0	0	mwenye huzuni
delirium	0	0	1	0	0	1	0	1	0	0	delirium
deliverance	0	1	0	0	1	0	1	0	0	1	ukombozi
delivery	0	1	0	0	0	0	1	0	0	0	utoaji
dell	0	0	0	0	0	0	0	0	0	0	dell
delta	0	0	0	0	0	0	0	0	0	0	delta
deluge	0	0	0	1	0	1	0	1	1	0	mafuriko
delusion	1	0	0	1	0	1	0	1	0	0	udanganyifu
delusional	1	0	0	1	0	1	0	0	0	0	ya udanganyifu
delve	0	0	0	0	0	0	0	0	0	0	chunguza
demand	1	0	0	0	0	1	0	0	0	0	mahitaji
demanding	0	0	0	0	0	1	0	0	0	0	kudai
demeanor	0	0	0	0	0	0	0	0	0	0	tabia
demented	0	0	0	1	0	1	0	0	0	0	mwenye kichaa
dementia	0	0	0	1	0	1	0	1	0	0	shida ya akili
demise	0	0	0	1	0	1	0	1	0	0	kufariki
democracy	0	0	0	0	0	0	1	0	0	0	demokrasia
democrat	0	0	0	0	0	0	0	0	0	0	mwanademokrasia
demolish	1	0	0	0	0	1	0	1	0	0	kubomoa
demolition	0	0	0	0	0	1	0	0	0	0	ubomoaji
demon	1	0	1	1	0	1	0	1	0	0	pepo
demonic	1	0	1	1	0	1	0	1	0	0	kipepo
demonstrable	0	0	0	0	0	0	1	0	0	0	inayoonyeshwa
demonstrate	0	0	0	0	0	0	0	0	0	0	onyesha
demonstrated	0	0	0	0	0	0	0	0	0	0	imeonyeshwa
demonstrating	0	0	0	0	0	0	0	0	0	0	kuonyesha
demonstration	0	0	0	0	0	0	0	0	0	0	maandamano
demonstrative	0	0	0	0	1	0	1	1	0	0	maandamano
demonstrator	0	0	0	0	0	0	0	0	0	0	mandamanaji
demoralized	0	0	0	1	0	1	0	1	0	0	tamaa
demos	0	0	0	0	0	0	0	0	0	0	demos
den	0	0	0	0	0	0	0	0	0	0	shimo
denial	0	0	0	0	0	1	0	0	0	0	kukataa
denied	0	0	0	0	0	1	0	1	0	0	kukataliwa
denomination	0	0	0	0	0	0	0	0	0	0	dhehebu
denominational	0	0	0	0	0	0	0	0	0	0	ya kimadhehebu
denominator	0	0	0	0	0	0	0	0	0	0	dhehebu
denote	0	0	0	0	0	0	0	0	0	0	kuashiria
denounce	1	0	1	0	0	1	0	0	0	0	kushutumu
dense	0	0	0	0	0	0	0	0	0	0	nzito
density	0	0	0	0	0	0	0	0	0	0	msongamano
dent	0	0	0	0	0	0	0	0	0	0	tundu
dentistry	0	0	0	1	0	0	0	0	0	0	daktari wa meno
denunciation	1	0	1	1	0	1	0	0	0	0	kukashifu
deny	1	0	0	0	0	1	0	0	0	0	kukataa
denying	0	1	0	0	0	1	0	0	0	0	kukataa
deodorant	0	0	0	0	0	0	0	0	0	0	kiondoa harufu
depart	0	1	0	0	0	0	0	1	0	0	kuondoka
departed	0	0	0	0	0	1	0	1	0	0	akaondoka
department	0	0	0	0	0	0	0	0	0	0	idara
departure	0	0	0	0	0	1	0	1	0	0	kuondoka
depend	0	1	0	0	0	0	0	0	0	1	hutegemea
dependant	0	0	0	0	0	0	0	0	0	0	tegemezi
dependence	0	0	0	1	0	1	0	1	0	0	utegemezi
dependency	0	0	0	0	0	1	0	0	0	0	utegemezi
dependent	0	0	0	0	0	1	1	0	0	1	tegemezi
depict	0	0	0	0	0	0	0	0	0	0	taswira
depicting	0	0	0	0	0	0	0	0	0	0	inayoonyesha
depletion	0	0	0	0	0	0	0	0	0	0	kupungua
deplorable	1	0	1	1	0	1	0	1	0	0	ya kusikitisha
deplore	1	0	1	0	0	1	0	1	0	0	dharau
deploy	0	0	0	0	0	0	0	0	0	0	peleka
deport	0	0	0	1	0	1	0	1	0	0	kufukuza
deportation	1	0	0	1	0	1	0	1	0	0	kufukuzwa
deposit	0	0	0	0	0	0	0	0	0	0	amana
depositary	0	0	0	0	0	0	0	0	0	0	mwenye amana
deposition	0	0	0	0	0	0	0	0	0	0	utuaji
depository	0	0	0	0	0	0	0	0	0	1	hifadhi
depot	0	0	0	0	0	0	0	0	0	0	bohari
depraved	1	1	1	1	0	1	0	1	0	0	potovu
depravity	1	0	1	0	0	1	0	0	0	0	upotovu
depreciate	1	0	1	0	0	1	0	0	0	0	kushuka thamani
depreciated	1	0	1	1	0	1	0	1	0	0	imeshuka thamani
depreciation	0	0	0	1	0	1	0	0	0	0	kushuka kwa thamani
depress	0	0	0	1	0	1	0	1	0	0	huzuni
depressed	1	0	0	1	0	1	0	1	0	0	huzuni
depressing	0	0	1	0	0	1	0	1	0	0	huzuni
depression	0	0	0	0	0	1	0	1	0	0	huzuni
depressive	0	0	0	0	0	1	0	1	0	0	huzuni
deprivation	1	0	1	1	0	1	0	1	0	0	kunyimwa
depth	0	0	0	0	0	0	1	0	0	1	kina
deputy	0	0	0	0	0	0	0	0	0	1	naibu
derail	0	0	0	0	0	0	0	0	0	0	kuacha njia
deranged	1	0	1	1	0	1	0	0	0	0	wamechanganyikiwa
derelict	0	0	0	0	0	1	0	0	0	0	kughairi
derision	1	0	1	0	0	1	0	0	0	0	dhihaka
derivation	0	0	0	0	0	0	0	0	0	0	derivation
derivative	0	0	0	0	0	0	0	0	0	0	derivative
derive	0	0	0	0	0	0	0	0	0	0	kupata
dermal	0	0	0	0	0	0	0	0	0	0	ngozi
dermatologist	0	0	0	0	0	0	0	0	0	1	daktari wa ngozi
dermatology	0	0	0	0	0	0	0	0	0	0	ngozi
derogation	1	0	1	1	0	1	0	1	0	0	kudharauliwa
derogatory	1	0	1	1	0	1	0	1	0	0	dharau
descend	0	0	0	0	0	0	0	0	0	0	kushuka
descendant	0	0	0	0	0	0	0	0	0	0	mjukuu
descendent	0	0	0	0	0	0	0	0	0	0	mzao
descending	0	0	0	0	0	0	0	0	0	0	kushuka
descent	0	0	0	1	0	0	0	1	0	0	kushuka
describe	0	0	0	0	0	0	0	0	0	0	eleza
description	0	0	0	0	0	0	0	0	0	0	maelezo
descriptive	0	0	0	0	0	0	1	0	0	0	maelezo
desecration	1	0	1	1	0	1	0	1	0	0	kunajisi
desert	1	0	1	1	0	1	0	1	0	0	jangwa
deserted	1	0	1	1	0	1	0	1	0	0	kuachwa
desertion	0	0	0	0	0	1	0	0	0	0	kutoroka
deserve	1	1	0	0	0	0	1	0	0	1	stahili
deserved	0	0	0	0	0	0	1	0	0	0	inastahili
deserving	0	0	0	0	0	0	0	0	0	0	kustahili
design	0	0	0	0	0	0	0	0	0	0	kubuni
designate	0	0	0	0	0	0	0	0	0	0	mteule
designation	0	0	0	0	0	0	0	0	0	1	uteuzi
designed	0	0	0	0	0	0	0	0	0	0	iliyoundwa
designer	0	0	0	0	0	0	1	0	0	0	mbunifu
designing	0	0	0	0	0	0	0	0	0	0	kubuni
desirability	0	0	0	0	0	0	0	0	0	0	kuhitajika
desirable	0	0	0	0	0	0	1	0	0	0	kuhitajika
desiring	0	0	0	0	0	0	1	0	0	0	kutamani
desirous	0	0	0	0	0	0	1	0	0	0	kutaka
desist	1	0	1	0	0	1	0	0	0	0	acha
desk	0	0	0	0	0	0	0	0	0	0	dawati
desolation	0	0	0	1	0	1	0	1	0	0	ukiwa
despair	1	0	1	1	0	1	0	1	0	0	kukata tamaa
despairing	0	0	0	1	0	1	0	1	0	0	kukata tamaa
despatch	0	0	0	0	0	0	0	0	0	0	kupeleka
desperate	0	0	0	0	0	1	0	0	0	0	kukata tamaa
desperation	0	0	0	0	0	0	0	0	0	0	kukata tamaa
despicable	1	0	1	0	0	1	0	0	0	0	kudharauliwa
despise	1	0	1	0	0	1	0	0	0	0	dharau
despotic	0	0	0	1	0	1	0	0	0	0	dhalimu
despotism	1	0	1	1	0	1	0	1	0	0	udhalimu
dessert	0	0	0	0	0	0	0	0	0	0	dessert
destination	0	1	0	1	1	0	1	1	1	0	marudio
destined	0	1	0	0	0	0	0	0	0	0	iliyokusudiwa
destiny	0	0	0	0	0	0	0	0	0	0	hatima
destitute	0	0	0	1	0	1	0	1	0	0	maskini
destroyed	1	0	0	1	0	1	0	1	0	0	kuharibiwa
destroyer	1	0	0	1	0	1	0	0	0	0	mharibifu
destroying	1	0	0	1	0	1	0	1	0	0	kuharibu
destruction	1	0	0	0	0	1	0	0	0	0	uharibifu
destructive	1	0	1	1	0	1	0	0	0	0	uharibifu
detach	0	0	0	0	0	0	0	0	0	0	tenganisha
detached	0	0	0	0	0	0	0	0	0	0	kutengwa
detachment	0	0	0	0	0	1	0	0	0	0	kikosi
detail	0	0	0	0	0	0	0	0	0	0	undani
details	0	0	0	0	0	0	0	0	0	0	maelezo
detain	0	0	0	0	0	1	0	0	0	0	kizuizini
detainee	1	1	0	1	0	1	0	1	0	0	mfungwa
detect	0	0	0	0	0	0	1	0	0	0	kugundua
detectable	0	0	0	0	0	0	0	0	0	0	kutambulika
detection	0	0	0	0	0	0	1	0	0	0	kugundua
detective	0	0	0	0	0	0	0	0	0	0	mpelelezi
detector	0	0	0	0	0	0	0	0	0	0	kigunduzi
detention	0	0	0	0	0	1	0	1	0	0	kizuizini
deter	0	0	0	0	0	0	0	0	0	0	zuia
detergent	0	0	0	0	0	0	0	0	0	0	sabuni
deteriorate	0	0	0	1	0	1	0	1	0	0	kuzorota
deteriorated	0	0	1	0	0	1	0	1	0	0	imeharibika
deterioration	1	0	1	1	0	1	0	1	0	0	Kuzorota
determinable	0	0	0	0	0	0	0	0	0	0	kuamuliwa
determinate	0	1	0	0	0	0	0	0	0	1	amua
determination	0	0	0	0	0	0	1	0	0	1	uamuzi
determined	0	0	0	0	0	0	1	0	0	0	kuamua
detest	1	0	1	0	0	1	0	0	0	0	chukizo
detonate	0	0	0	1	0	1	0	0	1	0	kulipua
detonation	1	0	0	0	0	0	0	0	0	0	mlipuko
detour	0	0	0	0	0	0	0	0	0	0	mchepuko
detract	1	0	0	0	0	1	0	0	0	0	punguza
detriment	0	0	0	0	0	1	0	0	0	0	madhara
detrimental	0	0	0	0	0	1	0	0	0	0	yenye madhara
detritus	0	0	0	0	0	1	0	0	0	0	detritus
deuce	0	0	0	0	0	0	0	0	0	0	deu
devastate	1	0	0	1	0	1	0	1	0	0	uharibifu
devastating	1	0	1	1	0	1	0	1	0	1	yenye kuangamiza
devastation	1	0	0	1	0	1	0	1	1	0	uharibifu
develop	0	1	0	0	0	0	1	0	0	0	kuendeleza
developing	0	0	0	0	0	0	0	0	0	0	zinazoendelea
development	0	0	0	0	0	0	0	0	0	0	maendeleo
deviate	0	0	0	0	0	0	0	0	0	0	kupotoka
deviating	0	0	0	0	0	0	0	0	0	0	kupotoka
deviation	0	0	0	0	0	0	0	1	0	0	kupotoka
device	0	0	0	0	0	0	0	0	0	0	kifaa
devil	1	1	1	1	0	1	0	1	0	0	shetani
devilish	0	0	1	1	0	1	0	0	0	0	shetani
devious	0	0	0	0	0	1	0	0	0	0	mpotovu
devise	0	0	0	0	0	0	0	0	0	0	kubuni
devoid	0	0	0	0	0	0	0	0	0	0	bila
devolution	0	0	0	0	0	1	0	0	0	0	ugatuzi
devolve	0	0	0	0	0	0	0	0	0	0	sambaza
devote	0	0	0	0	0	0	0	0	0	0	kujitolea
devotee	0	0	0	0	0	0	0	0	0	0	mwaminifu
devotional	0	0	0	0	0	0	1	0	0	1	ibada
devour	0	0	0	0	0	1	0	0	0	0	kumeza
devout	0	1	0	0	1	0	1	0	0	1	mcha Mungu
dew	0	0	0	0	0	0	0	0	0	0	umande
dexter	0	0	0	0	0	0	0	0	0	0	dexter
dexterity	0	0	0	0	0	0	1	0	0	0	ustadi
dextrose	0	0	0	0	0	0	0	0	0	0	dextrose
diabolical	1	0	1	1	0	1	0	0	0	0	ya kishetani
diagnosis	0	1	0	1	0	1	0	0	0	1	utambuzi
diagnostic	0	0	0	0	0	0	0	0	0	0	uchunguzi
diagnostics	0	0	0	0	0	0	0	0	0	0	uchunguzi
diagram	0	0	0	0	0	0	0	0	0	0	mchoro
dial	0	0	0	0	0	0	0	0	0	0	piga
dialect	0	0	0	0	0	0	0	0	0	0	lahaja
dialectic	0	0	0	0	0	0	0	0	0	0	lahaja
dialogue	0	0	0	0	0	0	0	0	0	0	mazungumzo
diameter	0	0	0	0	0	0	0	0	0	0	kipenyo
diamond	0	0	0	0	1	0	1	0	0	0	Almasi
diamonds	0	0	0	0	0	0	0	0	0	0	almasi
diaper	0	0	1	0	0	0	0	0	0	0	diaper
diaphragm	0	0	0	0	0	0	0	0	0	0	diaphragm
diarrhoea	0	0	1	0	0	0	0	0	0	0	kuhara
diary	0	0	0	0	1	0	1	0	0	1	shajara
diatribe	1	0	1	0	0	1	0	0	0	0	diatribe
dice	0	0	0	0	0	0	0	0	0	0	kete
dichotomous	0	0	0	0	0	0	0	0	0	0	dichotomu
dichotomy	0	0	0	0	0	0	0	0	0	0	dichotomia
dictate	0	0	0	0	0	0	0	0	0	0	amuru
dictation	0	0	0	0	0	0	0	0	0	0	kuamuru
dictator	0	0	0	1	0	1	0	0	0	0	dikteta
dictatorial	1	0	0	0	0	1	0	0	0	0	kidikteta
dictatorship	1	1	1	1	0	1	0	1	0	0	udikteta
diction	0	0	0	0	0	0	0	0	0	0	diction
dictionary	0	0	0	0	0	0	1	0	0	1	kamusi
dictum	0	0	0	0	0	0	0	0	0	1	dictum
didactic	0	0	0	0	0	0	1	0	0	0	didactic
die	0	0	0	1	0	1	0	1	0	0	kufa
diet	0	0	0	0	0	0	0	0	0	0	mlo
dietary	0	1	0	0	0	0	1	0	0	0	chakula
differ	0	0	0	0	0	0	0	0	0	0	tofauti
difference	0	0	0	0	0	0	0	0	0	0	tofauti
differences	0	0	0	0	0	0	0	0	0	0	tofauti
differential	0	0	0	0	0	0	0	0	0	1	tofauti
differentiation	0	0	0	0	0	0	0	0	0	0	utofautishaji
differently	0	0	0	0	0	0	0	0	1	0	tofauti
differing	0	0	0	0	0	0	0	0	0	0	tofauti
difficult	0	0	0	1	0	0	0	0	0	0	magumu
difficulties	0	0	0	0	0	1	0	1	0	0	matatizo
difficulty	1	0	0	1	0	1	0	1	0	0	ugumu
diffuse	0	0	0	0	0	0	0	0	0	0	kueneza
diffusion	0	0	0	0	0	0	0	0	0	0	uenezaji
dig	0	0	0	0	0	0	0	0	0	0	kuchimba
digest	0	0	0	0	0	0	0	0	0	0	digest
digestion	0	0	0	0	0	0	0	0	0	0	usagaji chakula
digit	0	0	0	0	0	0	0	0	0	1	tarakimu
dignified	0	0	0	0	0	0	1	0	0	0	yenye heshima
dignity	0	0	0	0	0	0	1	0	0	1	heshima
digress	0	1	0	0	0	1	0	0	0	0	kushuka
digs	0	0	0	0	0	0	0	0	0	0	kuchimba
dike	0	0	0	1	0	0	0	0	0	0	shimo
dilapidated	0	0	1	0	0	1	0	1	0	0	chakavu
dilatation	0	0	0	0	0	0	0	0	0	0	upanuzi
dilation	0	0	0	0	0	0	0	0	0	0	upanuzi
dilemma	0	0	0	0	0	0	0	0	0	0	mtanziko
diligence	0	0	0	0	0	0	1	0	0	1	bidii
diligent	0	0	0	0	0	0	0	0	0	0	bidii
diluent	0	0	0	0	0	0	0	0	0	0	diluent
dilute	0	0	0	0	0	1	0	0	0	0	punguza
diluted	0	0	0	0	0	0	0	0	0	0	diluted
dilution	0	0	0	0	0	0	0	0	0	0	dilution
dime	0	0	0	0	0	0	0	0	0	0	dime
dimension	0	0	0	0	0	0	0	0	0	0	mwelekeo
diminish	0	0	0	0	0	1	0	1	0	0	kupungua
diminished	0	0	0	0	0	1	0	0	0	0	kupungua
