English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Tajik Word
darkened	0	0	0	1	0	1	0	1	0	0	тира шуд
darkly	0	0	0	0	0	0	0	0	0	0	тира
darkness	1	0	0	1	0	1	0	1	0	0	торикй
darling	0	0	0	0	1	0	1	0	0	1	азизам
darn	0	0	0	0	0	0	0	0	0	0	лаънат
dart	0	0	0	1	0	0	0	0	0	0	тир
dash	0	0	0	0	0	0	0	0	0	0	тире
dashboard	0	0	0	0	0	0	0	0	0	0	панели асбобҳо
dashed	1	0	0	1	0	1	0	1	0	0	зада
dashing	0	0	0	0	0	0	1	0	0	0	далок
dastardly	1	0	1	1	0	1	0	0	0	0	далерона
data	0	0	0	0	0	0	0	0	0	0	маълумот
database	0	0	0	0	0	0	0	0	0	0	базаи маълумот
date	0	0	0	0	0	0	0	0	0	0	сана
daughter	0	0	0	0	1	0	1	0	0	0	духтар
dawn	0	1	0	0	1	0	1	0	1	1	субҳ
day	0	0	0	0	0	0	0	0	0	0	рӯз
daybreak	0	0	0	0	0	0	0	0	0	0	субҳ
daydreaming	0	0	0	0	0	0	0	0	0	0	орзу кардан
daze	0	0	0	0	0	0	0	0	0	0	парешон
dazed	0	0	0	0	0	1	0	0	0	0	парешон
dazzling	0	0	0	0	0	0	0	0	0	0	ҳайратангез
deacon	0	0	0	0	0	0	0	0	0	1	дикон
deactivate	0	0	0	0	0	1	0	0	0	0	ғайрифаъол кардан
deadlock	0	0	0	0	0	1	0	0	0	0	бунбаст
deadly	1	0	1	1	0	1	0	1	0	0	марговар
deafening	0	0	0	0	0	0	0	0	0	0	гӯш кардан
deafness	0	0	0	0	0	0	0	0	0	0	кар будан
deal	0	1	0	0	1	0	1	0	1	1	муомила
dealer	0	0	0	0	0	0	0	0	0	0	дилер
dealing	0	0	0	0	0	0	0	0	0	0	муомила
dealings	0	0	0	0	0	0	0	0	0	1	муомилот
dean	0	0	0	0	0	0	0	0	0	0	декан
dear	0	0	0	0	0	0	1	0	0	0	азиз
dearth	0	0	0	0	0	0	0	0	0	0	камобӣ
death	1	1	1	1	0	1	0	1	1	0	марг
debacle	0	0	0	1	0	1	0	1	0	0	вайроншавӣ
debatable	0	0	0	0	0	0	0	0	0	0	баҳснок
debate	0	0	0	0	0	0	1	0	0	0	баҳс
debauchery	0	0	1	1	0	1	0	0	0	0	зинокорӣ
debenture	0	1	0	0	0	0	0	0	0	0	қарздор
debit	0	0	0	0	0	0	0	0	0	0	дебет
debris	0	0	1	0	0	1	0	0	0	0	хошок
debt	0	0	0	0	0	1	0	1	0	0	қарз
debtor	0	0	0	0	0	1	0	0	0	0	қарздор
debut	0	0	0	0	0	0	0	0	0	0	дебют
decade	0	0	0	0	0	0	0	0	0	0	даҳсола
decanter	0	0	0	0	0	0	0	0	0	0	графин
decay	0	0	0	1	0	1	0	1	0	0	таназзул
decayed	0	0	1	0	0	1	0	1	0	0	пусида
deceased	0	0	0	0	0	1	0	1	0	0	фавтида
deceit	1	0	1	1	0	1	0	1	1	0	фиреб
deceitful	0	0	1	0	0	1	0	1	0	0	фиребгар
deceive	1	0	1	0	0	1	0	1	0	0	фиреб додан
deceived	1	0	0	0	0	1	0	0	0	0	фиреб дода
deceiving	0	0	0	0	0	1	0	0	0	1	фиребанда
decency	0	0	0	0	0	0	1	0	0	0	одоб
decent	0	0	0	0	0	0	1	0	0	0	шоиста
deception	0	0	0	0	0	1	0	0	0	0	фиреб
deceptive	0	0	0	0	0	1	0	0	0	0	фиребанда
decidedly	0	0	0	0	0	0	0	0	0	0	катъиян
deciduous	0	0	0	0	0	0	0	0	0	0	баргрез
decimal	0	0	0	0	0	0	0	0	0	0	даҳӣ
decipher	0	0	0	0	0	0	0	0	0	0	шифр кардан
decision	0	0	0	0	0	0	0	0	0	0	карор
decisive	0	0	0	0	0	0	0	0	0	0	халкунанда
deck	0	0	0	0	0	0	0	0	0	0	саҳни
declaration	0	0	0	0	0	0	0	0	0	0	декларация
declaratory	0	0	0	0	0	0	1	0	0	0	эълонкунанда
declare	0	0	0	0	0	0	0	0	0	0	эълон кунанд
declination	0	0	0	0	0	1	0	0	0	0	таназзул
decline	0	0	0	0	0	1	0	0	0	0	паст шудан
declining	0	0	0	0	0	1	0	0	0	0	кам шудан
decompose	0	0	1	0	0	0	0	0	0	0	пора кардан
decomposed	0	0	0	0	0	0	0	1	0	0	пусида
decomposition	0	0	1	1	0	1	0	1	0	0	таҷзия
decorate	0	0	0	0	0	0	0	0	0	0	оро додан
decoration	0	0	0	0	0	0	0	0	0	0	ороиш
decorum	0	0	0	0	0	0	0	0	0	0	ороиш
decoy	0	0	0	0	0	0	0	0	1	0	фиреб
decrease	0	0	0	0	0	1	0	0	0	0	кам кардан
decreased	0	0	0	0	0	0	0	0	0	0	кам шуд
decreasing	0	0	0	0	0	0	0	0	0	0	кам шудан
decree	0	0	0	0	0	0	0	0	0	0	фармон
decrement	0	0	0	0	0	1	0	0	0	0	кам кардан
decrepit	0	0	0	0	0	1	0	0	0	0	фарсуда
decry	1	0	0	0	0	1	0	0	0	0	танбеҳ кардан
dedication	0	0	0	0	0	0	1	0	0	0	бахшида
deduce	0	0	0	0	0	0	0	0	0	0	хулоса баровардан
deduct	0	0	0	0	0	1	0	0	0	0	тарҳ кардан
deduction	0	0	0	0	0	0	0	0	0	0	тарҳ
deed	0	0	0	0	0	0	0	0	0	1	амал
deepen	0	0	0	0	0	0	0	0	0	0	амиқтар кардан
deer	0	0	0	0	0	0	0	0	0	0	охуи
defamation	0	0	1	1	0	1	0	0	0	0	бадном кардан
defamatory	1	0	0	0	0	1	0	0	0	0	бадномкунанда
default	0	0	1	1	0	1	0	1	0	0	пешфарз
defeat	0	0	0	0	0	1	0	0	0	0	шикаст
defeated	0	0	0	0	0	1	0	1	0	0	маглуб гардид
defect	1	0	0	0	0	1	0	0	0	0	нуқсон
defection	0	0	0	1	0	1	0	0	0	0	фирор
defective	0	0	1	0	0	1	0	0	0	0	нуқсон
defend	0	0	0	1	0	0	1	0	0	0	дифоъ
defendant	1	0	0	1	0	0	0	1	0	0	судшаванда
defended	0	0	0	0	0	0	1	0	0	1	дифоъ кард
defender	0	0	0	0	0	0	1	0	0	1	ҳимоятгар
defending	0	0	0	0	0	0	1	0	0	0	химоя кардан
defense	1	1	0	1	0	0	1	0	0	0	мудофиа
defenseless	0	0	0	1	0	1	0	1	0	0	бемуҳофиз
defensible	0	0	0	0	0	0	0	0	0	0	ҳимояшаванда
defensive	0	0	0	0	0	0	0	0	0	0	мудофиавй
defer	0	0	0	0	0	0	0	0	0	0	таъхир кардан
deference	0	0	0	0	0	0	1	0	0	1	эҳтиром
deferral	0	0	0	0	0	1	0	0	0	0	ба таъхир андохтан
deferring	0	0	0	0	0	0	0	0	0	0	таъхир кардан
defiance	1	0	1	1	0	1	0	0	0	0	саркашӣ
defiant	1	0	0	0	0	1	0	0	0	0	саркаш
deficiency	0	0	0	0	0	1	0	0	0	0	камбудӣ
deficit	0	0	0	0	0	1	0	0	0	0	каср
define	0	0	0	0	0	0	0	0	0	0	муайян
defined	0	0	0	0	0	0	0	0	0	0	муайян карда шудааст
definition	0	0	0	0	0	0	0	0	0	0	таъриф
definitive	0	0	0	0	0	0	1	0	0	1	катъй
deflate	1	0	0	0	0	1	0	1	0	0	хомӯш кардан
deflation	0	0	0	1	0	1	0	0	0	0	дефлятсия
deflect	0	0	0	0	0	0	0	0	0	0	каҷ кардан
deflection	0	0	0	0	0	0	0	0	0	0	буриш
defloration	0	0	0	0	0	0	0	0	0	0	дефлоратсия
deform	0	0	1	0	0	1	0	0	0	0	деформатсия кардан
deformed	0	0	1	0	0	1	0	1	0	0	деформатсияшуда
deformity	0	0	1	1	0	1	0	1	0	0	деформатсия
defraud	1	0	1	0	0	1	0	0	0	0	фиреб додан
defray	0	0	0	0	0	0	0	0	0	0	даъво кардан
deft	0	0	0	0	0	0	0	0	0	0	моҳир
defunct	0	0	0	0	0	1	0	1	0	0	аз байн рафтааст
defy	1	0	0	1	0	1	0	1	1	0	рад кардан
degeneracy	1	0	1	0	0	1	0	1	0	0	таназзул
degenerate	0	0	0	0	0	1	0	0	0	0	таназзул
degeneration	0	0	0	0	0	0	0	0	0	0	таназзул
degradation	0	0	0	0	0	1	0	0	0	0	таназзул
degrade	0	0	1	0	0	1	0	0	0	0	таназзул
degrading	0	0	1	1	0	1	0	1	0	0	пасткунанда
degree	0	0	0	0	0	0	1	0	0	0	дараҷа
dehydrated	0	0	0	0	0	0	0	0	0	0	хушкшуда
delay	1	0	1	1	0	1	0	1	0	0	таъхир
delayed	0	0	0	0	0	1	0	0	0	0	ба таъхир афтод
delectable	0	0	0	0	0	0	1	0	0	0	болаззат
delegate	0	0	0	0	0	0	1	0	0	1	вакил
delegation	0	0	0	0	0	0	0	0	0	0	хайати вакилон
deleterious	1	0	1	1	0	1	0	0	0	0	зараровар
deletion	0	0	0	0	0	1	0	0	0	0	нест кардан
deliberate	0	0	0	0	0	0	1	0	0	0	қасдан
deliberation	0	0	0	0	0	0	0	0	0	0	машварат
deliberative	0	0	0	0	0	0	0	0	0	0	машваратӣ
delicacy	0	0	0	0	0	0	0	0	0	0	нозук
delicious	0	0	0	0	1	0	1	0	0	0	болаззат
delight	0	1	0	0	1	0	1	0	0	0	лаззат
delighted	0	1	0	0	1	0	1	0	1	0	Хушҳол
delightful	0	1	0	0	1	0	1	0	0	1	дилкаш
delineate	0	0	0	0	0	0	0	0	0	0	муайян кардан
delineation	0	0	0	0	0	0	0	0	0	0	таъриф
delinquency	0	0	0	0	0	1	0	0	0	0	ҳуқуқвайронкунӣ
delinquent	1	0	1	0	0	1	0	0	0	0	ҷинояткор
delirious	0	0	0	0	0	1	0	1	0	0	девонавор
delirium	0	0	1	0	0	1	0	1	0	0	делириум
deliverance	0	1	0	0	1	0	1	0	0	1	раҳоӣ
delivery	0	1	0	0	0	0	1	0	0	0	расонидани
dell	0	0	0	0	0	0	0	0	0	0	dell
delta	0	0	0	0	0	0	0	0	0	0	дельта
deluge	0	0	0	1	0	1	0	1	1	0	тӯфон
delusion	1	0	0	1	0	1	0	1	0	0	фиреб
delusional	1	0	0	1	0	1	0	0	0	0	гумроҳӣ
delve	0	0	0	0	0	0	0	0	0	0	омӯзед
demand	1	0	0	0	0	1	0	0	0	0	талаб
demanding	0	0	0	0	0	1	0	0	0	0	серталаб
demeanor	0	0	0	0	0	0	0	0	0	0	рафтор
demented	0	0	0	1	0	1	0	0	0	0	девонавор
dementia	0	0	0	1	0	1	0	1	0	0	деменция
demise	0	0	0	1	0	1	0	1	0	0	ҳалок шудан
democracy	0	0	0	0	0	0	1	0	0	0	демократия
democrat	0	0	0	0	0	0	0	0	0	0	демократ
demolish	1	0	0	0	0	1	0	1	0	0	вайрон кардан
demolition	0	0	0	0	0	1	0	0	0	0	вайрон кардан
demon	1	0	1	1	0	1	0	1	0	0	дев
demonic	1	0	1	1	0	1	0	1	0	0	девона
demonstrable	0	0	0	0	0	0	1	0	0	0	намоишшаванда
demonstrate	0	0	0	0	0	0	0	0	0	0	намоиш додан
demonstrated	0	0	0	0	0	0	0	0	0	0	намоиш дод
demonstrating	0	0	0	0	0	0	0	0	0	0	намоиш дода
demonstration	0	0	0	0	0	0	0	0	0	0	намоиш
demonstrative	0	0	0	0	1	0	1	1	0	0	намоишкорона
demonstrator	0	0	0	0	0	0	0	0	0	0	намоишчй
demoralized	0	0	0	1	0	1	0	1	0	0	рӯҳафтодагӣ
demos	0	0	0	0	0	0	0	0	0	0	намоишҳо
den	0	0	0	0	0	0	0	0	0	0	ден
denial	0	0	0	0	0	1	0	0	0	0	рад кардан
denied	0	0	0	0	0	1	0	1	0	0	рад кард
denomination	0	0	0	0	0	0	0	0	0	0	номинатсия
denominational	0	0	0	0	0	0	0	0	0	0	динӣ
denominator	0	0	0	0	0	0	0	0	0	0	махращ
denote	0	0	0	0	0	0	0	0	0	0	ишора кардан
denounce	1	0	1	0	0	1	0	0	0	0	маҳкум кардан
dense	0	0	0	0	0	0	0	0	0	0	зич
density	0	0	0	0	0	0	0	0	0	0	зичии
dent	0	0	0	0	0	0	0	0	0	0	дандон
dentistry	0	0	0	1	0	0	0	0	0	0	стоматология
denunciation	1	0	1	1	0	1	0	0	0	0	танбеҳ
deny	1	0	0	0	0	1	0	0	0	0	рад
denying	0	1	0	0	0	1	0	0	0	0	инкор кардан
deodorant	0	0	0	0	0	0	0	0	0	0	дезодорант
depart	0	1	0	0	0	0	0	1	0	0	рафтан
departed	0	0	0	0	0	1	0	1	0	0	рафт
department	0	0	0	0	0	0	0	0	0	0	кафедра
departure	0	0	0	0	0	1	0	1	0	0	рафтан
depend	0	1	0	0	0	0	0	0	0	1	вобаста аст
dependant	0	0	0	0	0	0	0	0	0	0	вобаста аст
dependence	0	0	0	1	0	1	0	1	0	0	вобастагӣ
dependency	0	0	0	0	0	1	0	0	0	0	вобастагӣ
dependent	0	0	0	0	0	1	1	0	0	1	вобаста аст
depict	0	0	0	0	0	0	0	0	0	0	тасвир кардан
depicting	0	0	0	0	0	0	0	0	0	0	тасвир кардан
depletion	0	0	0	0	0	0	0	0	0	0	камшавӣ
deplorable	1	0	1	1	0	1	0	1	0	0	таассуфовар
deplore	1	0	1	0	0	1	0	1	0	0	таассуф кардан
deploy	0	0	0	0	0	0	0	0	0	0	љойгир кардан
deport	0	0	0	1	0	1	0	1	0	0	депорт кардан
deportation	1	0	0	1	0	1	0	1	0	0	депортатсия
deposit	0	0	0	0	0	0	0	0	0	0	амонат
depositary	0	0	0	0	0	0	0	0	0	0	депозитарий
deposition	0	0	0	0	0	0	0	0	0	0	гузоштан
depository	0	0	0	0	0	0	0	0	0	1	депозитарий
depot	0	0	0	0	0	0	0	0	0	0	депо
depraved	1	1	1	1	0	1	0	1	0	0	фосид
depravity	1	0	1	0	0	1	0	0	0	0	бадбахтӣ
depreciate	1	0	1	0	0	1	0	0	0	0	арзон кардан
depreciated	1	0	1	1	0	1	0	1	0	0	беқурбшуда
depreciation	0	0	0	1	0	1	0	0	0	0	амортизатсия
depress	0	0	0	1	0	1	0	1	0	0	афсурда кардан
depressed	1	0	0	1	0	1	0	1	0	0	афсурда
depressing	0	0	1	0	0	1	0	1	0	0	рӯҳафтодакунанда
depression	0	0	0	0	0	1	0	1	0	0	депрессия
depressive	0	0	0	0	0	1	0	1	0	0	депрессия
deprivation	1	0	1	1	0	1	0	1	0	0	маҳрумият
depth	0	0	0	0	0	0	1	0	0	1	амиқ
deputy	0	0	0	0	0	0	0	0	0	1	депутат
derail	0	0	0	0	0	0	0	0	0	0	аз рох баромадан
deranged	1	0	1	1	0	1	0	0	0	0	асабонӣ
derelict	0	0	0	0	0	1	0	0	0	0	бекор
derision	1	0	1	0	0	1	0	0	0	0	тамасхур
derivation	0	0	0	0	0	0	0	0	0	0	ҳосилшуда
derivative	0	0	0	0	0	0	0	0	0	0	ҳосилшуда
derive	0	0	0	0	0	0	0	0	0	0	ҳосил кардан
dermal	0	0	0	0	0	0	0	0	0	0	пӯст
dermatologist	0	0	0	0	0	0	0	0	0	1	дерматолог
dermatology	0	0	0	0	0	0	0	0	0	0	дерматология
derogation	1	0	1	1	0	1	0	1	0	0	истисно
derogatory	1	0	1	1	0	1	0	1	0	0	таҳқиромез
descend	0	0	0	0	0	0	0	0	0	0	фуромадан
descendant	0	0	0	0	0	0	0	0	0	0	авлод
descendent	0	0	0	0	0	0	0	0	0	0	авлод
descending	0	0	0	0	0	0	0	0	0	0	фуромадан
descent	0	0	0	1	0	0	0	1	0	0	фуромадан
describe	0	0	0	0	0	0	0	0	0	0	тавсиф кардан
description	0	0	0	0	0	0	0	0	0	0	тавсиф
descriptive	0	0	0	0	0	0	1	0	0	0	тавсифкунанда
desecration	1	0	1	1	0	1	0	1	0	0	таҳқир кардан
desert	1	0	1	1	0	1	0	1	0	0	биёбон
deserted	1	0	1	1	0	1	0	1	0	0	биёбон
desertion	0	0	0	0	0	1	0	0	0	0	фирорӣ
deserve	1	1	0	0	0	0	1	0	0	1	сазовор
deserved	0	0	0	0	0	0	1	0	0	0	сазовор гардид
deserving	0	0	0	0	0	0	0	0	0	0	сазовор
design	0	0	0	0	0	0	0	0	0	0	тарҳрезӣ
designate	0	0	0	0	0	0	0	0	0	0	таъин кардан
designation	0	0	0	0	0	0	0	0	0	1	таъинот
designed	0	0	0	0	0	0	0	0	0	0	тарҳрезӣ шудааст
designer	0	0	0	0	0	0	1	0	0	0	конструктор
designing	0	0	0	0	0	0	0	0	0	0	тарҳрезӣ
desirability	0	0	0	0	0	0	0	0	0	0	матлуб
desirable	0	0	0	0	0	0	1	0	0	0	матлуб
desiring	0	0	0	0	0	0	1	0	0	0	хохишманд
desirous	0	0	0	0	0	0	1	0	0	0	дилхох
desist	1	0	1	0	0	1	0	0	0	0	бас кардан
desk	0	0	0	0	0	0	0	0	0	0	мизи корӣ
desolation	0	0	0	1	0	1	0	1	0	0	харобӣ
despair	1	0	1	1	0	1	0	1	0	0	ноумедӣ
despairing	0	0	0	1	0	1	0	1	0	0	ноумедӣ
despatch	0	0	0	0	0	0	0	0	0	0	фиристодан
desperate	0	0	0	0	0	1	0	0	0	0	ноумед
desperation	0	0	0	0	0	0	0	0	0	0	ноумедӣ
despicable	1	0	1	0	0	1	0	0	0	0	нафратовар
despise	1	0	1	0	0	1	0	0	0	0	хор кардан
despotic	0	0	0	1	0	1	0	0	0	0	истибдод
despotism	1	0	1	1	0	1	0	1	0	0	деспотизм
dessert	0	0	0	0	0	0	0	0	0	0	шириниҳо
destination	0	1	0	1	1	0	1	1	1	0	таъинот
destined	0	1	0	0	0	0	0	0	0	0	таъин шудааст
destiny	0	0	0	0	0	0	0	0	0	0	тақдир
destitute	0	0	0	1	0	1	0	1	0	0	бечора
destroyed	1	0	0	1	0	1	0	1	0	0	нобуд карда шуд
destroyer	1	0	0	1	0	1	0	0	0	0	вайронкунанда
destroying	1	0	0	1	0	1	0	1	0	0	вайрон кардан
destruction	1	0	0	0	0	1	0	0	0	0	харобй
destructive	1	0	1	1	0	1	0	0	0	0	харобиовар
detach	0	0	0	0	0	0	0	0	0	0	ҷудо кардан
detached	0	0	0	0	0	0	0	0	0	0	ҷудо
detachment	0	0	0	0	0	1	0	0	0	0	отряд
detail	0	0	0	0	0	0	0	0	0	0	тафсилот
details	0	0	0	0	0	0	0	0	0	0	тафсилот
detain	0	0	0	0	0	1	0	0	0	0	боздошт
detainee	1	1	0	1	0	1	0	1	0	0	боздоштшуда
detect	0	0	0	0	0	0	1	0	0	0	ошкор
detectable	0	0	0	0	0	0	0	0	0	0	ошкоршаванда
detection	0	0	0	0	0	0	1	0	0	0	ошкор
detective	0	0	0	0	0	0	0	0	0	0	детектив
detector	0	0	0	0	0	0	0	0	0	0	детектор
detention	0	0	0	0	0	1	0	1	0	0	боздошт
deter	0	0	0	0	0	0	0	0	0	0	боздорад
detergent	0	0	0	0	0	0	0	0	0	0	шустушӯй
deteriorate	0	0	0	1	0	1	0	1	0	0	бад шудан
deteriorated	0	0	1	0	0	1	0	1	0	0	бад шуд
deterioration	1	0	1	1	0	1	0	1	0	0	бад шудан
determinable	0	0	0	0	0	0	0	0	0	0	муайяншаванда
determinate	0	1	0	0	0	0	0	0	0	1	муайян кардан
determination	0	0	0	0	0	0	1	0	0	1	азми
determined	0	0	0	0	0	0	1	0	0	0	муайян кард
detest	1	0	1	0	0	1	0	0	0	0	нафрат
detonate	0	0	0	1	0	1	0	0	1	0	таркондан
detonation	1	0	0	0	0	0	0	0	0	0	таркиш
detour	0	0	0	0	0	0	0	0	0	0	гардиш
detract	1	0	0	0	0	1	0	0	0	0	паст кардан
detriment	0	0	0	0	0	1	0	0	0	0	зарар
detrimental	0	0	0	0	0	1	0	0	0	0	зараровар
detritus	0	0	0	0	0	1	0	0	0	0	детрит
deuce	0	0	0	0	0	0	0	0	0	0	дус
devastate	1	0	0	1	0	1	0	1	0	0	хароб кардан
devastating	1	0	1	1	0	1	0	1	0	1	харобиовар
devastation	1	0	0	1	0	1	0	1	1	0	харобй
develop	0	1	0	0	0	0	1	0	0	0	инкишоф диханд
developing	0	0	0	0	0	0	0	0	0	0	инкишоф ёфта истодааст
development	0	0	0	0	0	0	0	0	0	0	инкишоф
deviate	0	0	0	0	0	0	0	0	0	0	каҷ кардан
deviating	0	0	0	0	0	0	0	0	0	0	каҷравӣ
deviation	0	0	0	0	0	0	0	1	0	0	инҳироф
device	0	0	0	0	0	0	0	0	0	0	дастгоҳ
devil	1	1	1	1	0	1	0	1	0	0	шайтон
devilish	0	0	1	1	0	1	0	0	0	0	шайтонӣ
devious	0	0	0	0	0	1	0	0	0	0	маккор
devise	0	0	0	0	0	0	0	0	0	0	таҳия
devoid	0	0	0	0	0	0	0	0	0	0	холӣ
devolution	0	0	0	0	0	1	0	0	0	0	деволютсия
devolve	0	0	0	0	0	0	0	0	0	0	тахаллуф кардан
devote	0	0	0	0	0	0	0	0	0	0	бахшидан
devotee	0	0	0	0	0	0	0	0	0	0	фидокор
devotional	0	0	0	0	0	0	1	0	0	1	вафодор
devour	0	0	0	0	0	1	0	0	0	0	хӯрдан
devout	0	1	0	0	1	0	1	0	0	1	диндор
dew	0	0	0	0	0	0	0	0	0	0	шабнам
dexter	0	0	0	0	0	0	0	0	0	0	Декстер
dexterity	0	0	0	0	0	0	1	0	0	0	чолокй
dextrose	0	0	0	0	0	0	0	0	0	0	декстроза
diabolical	1	0	1	1	0	1	0	0	0	0	шайтонӣ
diagnosis	0	1	0	1	0	1	0	0	0	1	ташхис
diagnostic	0	0	0	0	0	0	0	0	0	0	ташхис
diagnostics	0	0	0	0	0	0	0	0	0	0	ташхис
diagram	0	0	0	0	0	0	0	0	0	0	диаграмма
dial	0	0	0	0	0	0	0	0	0	0	занг занед
dialect	0	0	0	0	0	0	0	0	0	0	лаҳҷа
dialectic	0	0	0	0	0	0	0	0	0	0	диалектика
dialogue	0	0	0	0	0	0	0	0	0	0	муколама
diameter	0	0	0	0	0	0	0	0	0	0	диаметр
diamond	0	0	0	0	1	0	1	0	0	0	алмос
diamonds	0	0	0	0	0	0	0	0	0	0	алмос
diaper	0	0	1	0	0	0	0	0	0	0	памперс
diaphragm	0	0	0	0	0	0	0	0	0	0	диафрагма
diarrhoea	0	0	1	0	0	0	0	0	0	0	дарунравї
diary	0	0	0	0	1	0	1	0	0	1	рӯзнома
diatribe	1	0	1	0	0	1	0	0	0	0	диатриб
dice	0	0	0	0	0	0	0	0	0	0	зарра
dichotomous	0	0	0	0	0	0	0	0	0	0	дугона
dichotomy	0	0	0	0	0	0	0	0	0	0	дихотомия
dictate	0	0	0	0	0	0	0	0	0	0	дикта кардан
dictation	0	0	0	0	0	0	0	0	0	0	диктант
dictator	0	0	0	1	0	1	0	0	0	0	диктатор
dictatorial	1	0	0	0	0	1	0	0	0	0	диктаторӣ
dictatorship	1	1	1	1	0	1	0	1	0	0	диктатура
diction	0	0	0	0	0	0	0	0	0	0	дикция
dictionary	0	0	0	0	0	0	1	0	0	1	луғат
dictum	0	0	0	0	0	0	0	0	0	1	дикта
didactic	0	0	0	0	0	0	1	0	0	0	дидактикй
die	0	0	0	1	0	1	0	1	0	0	бимирад
diet	0	0	0	0	0	0	0	0	0	0	парҳез
dietary	0	1	0	0	0	0	1	0	0	0	парҳезӣ
differ	0	0	0	0	0	0	0	0	0	0	фарқ мекунанд
difference	0	0	0	0	0	0	0	0	0	0	фарқият
differences	0	0	0	0	0	0	0	0	0	0	фарқиятҳо
differential	0	0	0	0	0	0	0	0	0	1	дифференциал
differentiation	0	0	0	0	0	0	0	0	0	0	фарқият
differently	0	0	0	0	0	0	0	0	1	0	ба таври дигар
differing	0	0	0	0	0	0	0	0	0	0	фарқкунанда
difficult	0	0	0	1	0	0	0	0	0	0	душвор
difficulties	0	0	0	0	0	1	0	1	0	0	душворихо
difficulty	1	0	0	1	0	1	0	1	0	0	душворӣ
diffuse	0	0	0	0	0	0	0	0	0	0	паҳн кардан
diffusion	0	0	0	0	0	0	0	0	0	0	диффузия
dig	0	0	0	0	0	0	0	0	0	0	кофта
digest	0	0	0	0	0	0	0	0	0	0	ҳазм
digestion	0	0	0	0	0	0	0	0	0	0	ҳозима
digit	0	0	0	0	0	0	0	0	0	1	рақам
dignified	0	0	0	0	0	0	1	0	0	0	шаъну шараф
dignity	0	0	0	0	0	0	1	0	0	1	шаъну шараф
digress	0	1	0	0	0	1	0	0	0	0	дур кардан
digs	0	0	0	0	0	0	0	0	0	0	кофта мешавад
dike	0	0	0	1	0	0	0	0	0	0	дике
dilapidated	0	0	1	0	0	1	0	1	0	0	фарсуда
dilatation	0	0	0	0	0	0	0	0	0	0	васеъшавӣ
dilation	0	0	0	0	0	0	0	0	0	0	васеъшавӣ
dilemma	0	0	0	0	0	0	0	0	0	0	дилемма
diligence	0	0	0	0	0	0	1	0	0	1	гайрат
diligent	0	0	0	0	0	0	0	0	0	0	гайратманд
diluent	0	0	0	0	0	0	0	0	0	0	ҳалкунанда
dilute	0	0	0	0	0	1	0	0	0	0	об кардан
diluted	0	0	0	0	0	0	0	0	0	0	обшуда
dilution	0	0	0	0	0	0	0	0	0	0	маҳлул
dime	0	0	0	0	0	0	0	0	0	0	тин
dimension	0	0	0	0	0	0	0	0	0	0	андоза
diminish	0	0	0	0	0	1	0	1	0	0	кам кардан
diminished	0	0	0	0	0	1	0	0	0	0	кам шуд
diminution	0	0	0	0	0	0	0	0	0	0	камшавӣ
diminutive	0	0	0	0	0	0	0	0	0	0	камкунанда
din	0	0	0	0	0	1	0	0	0	0	дин
dine	0	0	0	0	0	0	0	0	0	0	хӯрок хӯрдан
diner	0	0	0	0	0	0	0	0	0	0	ошхона
dinner	0	0	0	0	0	0	1	0	0	0	хӯроки шом
dinosaur	0	0	0	1	0	0	0	0	0	0	динозавр
dint	0	0	0	0	0	0	0	0	0	0	динт
diocesan	0	0	0	0	0	0	0	0	0	0	епархия
diocese	0	0	0	0	0	0	0	0	0	0	епархия
diorama	0	0	0	0	0	0	0	0	0	0	диорама
dip	0	0	0	0	0	0	0	0	0	0	ғарқ кардан
diploma	0	0	0	0	0	0	0	0	0	0	диплом
diplomacy	0	1	0	0	0	0	1	0	0	1	дипломатия
diplomat	0	0	0	0	0	0	0	0	0	0	дипломат
diplomatic	0	0	0	0	0	0	1	0	0	1	дипломатй
dire	0	0	1	1	0	1	0	1	1	0	даҳшатнок
directed	0	0	0	0	0	0	0	0	0	0	равона карда шудааст
direction	0	0	0	0	0	0	0	0	0	0	самт
directly	0	0	0	0	0	0	0	0	0	0	бевосита
director	0	0	0	0	0	0	1	0	0	1	директор
directory	0	0	0	0	0	0	0	0	0	0	директория
dirt	0	0	1	0	0	1	0	0	0	0	лой
dirty	0	0	1	0	0	1	0	0	0	0	ифлос
disability	0	0	0	0	0	1	0	1	0	0	маъюбї
disable	0	0	0	1	0	1	0	1	0	0	ғайрифаъол
disabled	0	0	0	1	0	1	0	1	0	0	маъюб
disadvantage	0	0	0	0	0	0	0	0	0	0	камбудӣ
disaffected	0	0	0	0	0	1	0	0	0	0	норозй
disagree	1	0	0	0	0	1	0	0	0	0	розӣ нестанд
disagreeable	0	0	0	0	0	0	0	0	0	0	норозй
disagreeing	1	0	0	0	0	1	0	1	0	0	ихтилоф
disagreement	1	0	0	0	0	1	0	1	0	0	ихтилоф
disallow	0	0	0	0	0	0	0	0	0	0	манъ кардан
disallowed	1	0	1	1	0	1	0	1	0	0	манъ карда шудааст
disappear	0	0	0	1	0	0	0	0	0	0	нопадид
disappearance	0	0	0	0	0	0	0	0	0	0	нопадид шудан
disappearing	0	0	0	0	0	0	0	0	0	0	нопадид шудан
