English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Samoan Word
essential	0	0	0	0	0	0	1	0	0	0	taua
essentially	0	0	0	0	0	0	0	0	0	0	matua'i
establish	0	0	0	0	0	0	0	0	0	1	faatuina
established	0	0	0	0	1	0	1	0	0	0	faavaeina
establishment	0	0	0	0	0	0	0	0	0	0	fa'avae
estate	0	0	0	0	0	0	0	0	0	0	esetete
esteem	0	0	0	0	1	0	1	1	0	1	fa'aaloalo
esthetic	0	0	0	0	0	0	1	0	0	0	matagofie
estimate	0	0	0	0	0	0	0	0	0	0	fa'atatau
estimation	0	0	0	0	0	0	0	0	0	0	fua faatatau
estoppel	0	0	0	0	0	0	0	0	0	0	estoppel
estranged	0	0	0	0	0	1	0	0	0	0	faaesea
estrogen	0	0	0	0	0	0	0	0	0	0	estrogen
estuary	0	0	0	0	0	0	0	0	0	0	gataifale
etch	0	0	0	0	0	0	0	0	0	0	etch
etching	0	0	0	0	0	0	0	0	0	0	togitogiga
eternal	0	0	0	0	0	0	0	0	0	0	e faavavau
eternity	0	0	0	0	0	0	0	0	0	0	faavavau
ethanol	0	0	0	0	0	0	0	0	0	0	ethanol
ether	0	0	0	0	0	0	0	0	0	0	eteru
ethereal	0	0	0	1	0	0	0	0	0	0	fa'aletino
ethical	0	0	0	0	0	0	1	0	0	0	amio lelei
ethics	0	0	0	0	0	0	1	0	0	0	amio pulea
ethnography	0	0	0	0	0	0	0	0	0	0	ethnography
etiology	0	0	0	0	0	0	0	0	0	0	etiology
etiquette	0	0	0	0	0	0	0	0	0	0	amio
etymology	0	0	0	0	0	0	0	0	0	0	fa'aupuga
euchre	0	0	0	0	0	0	0	0	0	0	euchre
eugenics	0	0	0	0	0	0	0	0	0	0	eugenics
eulogy	0	0	0	0	0	0	0	0	0	0	viiga
euphemism	0	0	0	0	0	0	0	0	0	0	fa'aupuga
euthanasia	0	0	0	1	0	1	0	1	0	0	euthanasia
evacuate	0	0	0	1	0	1	0	0	0	0	alu'ese
evacuation	0	0	0	0	0	1	0	0	0	0	aveeseina
evade	1	0	1	1	0	1	0	0	0	0	alo ese
evaluate	0	0	0	0	0	0	0	0	0	0	iloilo
evanescence	0	0	0	0	0	0	0	1	1	0	fa'aleaogaina
evangelical	0	0	0	0	0	0	0	0	0	0	faaevagelia
evangelist	0	0	0	0	0	0	0	0	0	0	faievagelia
evangelistic	0	0	0	0	0	0	0	0	0	0	faaevagelia
evaporation	0	0	0	0	0	0	0	0	0	0	fa'asao
evasion	0	0	0	1	0	1	0	1	0	0	'alo'ese
eve	0	0	0	0	0	0	0	0	0	0	eva
evening	0	0	0	0	0	0	0	0	0	0	afiafi
event	0	0	0	0	0	0	0	0	0	0	mea na tupu
eventful	0	0	0	0	0	0	0	0	0	0	mea tutupu
eventual	0	1	0	0	0	0	0	0	0	0	mulimuli ane
eventuality	0	1	0	1	0	0	0	0	0	0	fa'alavelave
evergreen	0	0	0	0	1	0	1	0	0	1	lanumeamata
everlasting	0	0	0	0	0	0	1	0	0	0	e faavavau
evermore	0	0	0	0	0	0	0	0	0	0	e le aunoa
everyday	0	0	0	0	0	0	0	0	0	0	aso uma
evict	0	0	0	0	0	1	0	1	0	0	tuliesea
eviction	1	0	1	1	0	1	0	1	0	0	tuliesea
evidence	0	0	0	0	0	0	0	0	0	0	molimau
evident	0	0	0	0	0	0	1	0	0	1	manino
evil	1	0	1	1	0	1	0	1	0	0	leaga
evoke	0	0	0	0	0	0	0	0	0	0	fa'aoso
evolution	0	0	0	0	0	0	1	0	0	0	evolusione
evolve	0	0	0	0	0	0	0	0	0	0	tupu a'e
ewe	0	0	0	0	0	0	0	0	0	0	fafine
exacerbate	0	0	0	0	0	1	0	0	0	0	fa'ateleina
exacerbation	1	0	0	1	0	1	0	0	0	0	fa'alavelave
exacting	0	0	0	0	0	1	0	0	0	0	sa'o
exaggerate	1	0	0	0	0	1	0	0	0	0	fa'atele
exaggerated	0	0	0	0	0	1	0	0	0	0	fa'atele
exaggeration	0	0	0	0	0	0	0	0	0	0	fa'atele
exalt	0	1	0	0	1	0	1	0	0	1	faaeaina
exaltation	0	0	0	0	1	0	1	0	0	1	faaeaina
exalted	0	0	0	0	1	0	1	0	0	1	faaeaina
exam	0	0	0	0	0	0	0	0	0	0	su'ega
examination	0	0	0	1	0	1	0	0	1	0	su'ega
examine	0	0	0	0	0	0	0	0	0	0	su'esu'e
examiner	0	0	0	0	0	0	0	0	0	0	su'ega
exasperation	1	0	1	0	0	1	0	0	0	0	ita
excavate	0	0	0	0	0	0	0	0	0	0	eli
excavation	0	1	0	0	0	1	0	0	1	0	su'ega
excavator	0	0	0	0	0	0	0	0	0	0	eli
exceed	0	1	0	0	1	0	1	0	0	0	sili atu
exceeding	0	0	0	0	0	0	0	0	0	0	sili atu
excel	0	1	0	0	1	0	1	0	1	1	sili
excellence	0	0	1	0	1	0	1	0	0	1	tulaga silisili
excellent	0	0	0	0	1	0	1	0	0	1	lelei
excepting	0	0	0	0	0	0	0	0	0	0	vagana ai
exception	0	0	0	0	0	0	0	0	0	0	tuusaunoaga
excerpt	0	0	0	0	0	0	0	0	0	0	vaega
excess	0	0	0	0	0	1	0	0	0	0	ova
excessive	0	0	0	0	0	0	0	0	0	0	fa'atele
excessively	0	0	0	0	0	0	0	0	0	0	fa'atele
exchange	0	0	0	0	0	0	1	0	0	1	fesuia'i
excise	0	0	0	0	0	1	0	0	0	0	lafoga
excision	0	0	0	0	0	0	0	0	0	0	aveeseina
excitability	0	0	0	0	0	0	0	0	0	0	fiafiaga
excitable	0	0	0	0	0	0	1	0	0	0	fiafia
excitation	1	1	0	1	1	0	1	0	1	0	fiafiaga
excite	1	1	0	1	1	0	1	0	1	0	fa'aoso
excited	0	1	0	0	1	0	1	0	1	1	fiafia
excitement	0	1	0	0	1	0	1	0	1	0	fiafiaga
exciting	0	1	0	0	1	0	1	0	1	0	fiafia
exclaim	0	0	0	0	0	0	0	0	1	0	alalaga
excluded	0	0	1	0	0	1	0	1	0	0	fa'aesea
excluding	0	0	0	0	0	1	0	1	0	0	lē aofia ai
exclusion	0	0	1	1	0	1	0	1	0	0	tuuesea
excrement	0	0	1	0	0	1	0	0	0	0	otaota
excretion	0	0	1	0	0	0	0	0	0	0	fa'amama
excruciating	0	0	0	1	0	1	0	0	0	0	tigaina
excursion	0	0	0	0	0	0	0	0	0	0	tafaoga
excuse	0	0	0	0	0	1	0	0	0	0	alofaga
execute	0	0	0	0	0	0	0	0	0	0	fa'atino
execution	1	0	0	1	0	1	0	1	0	1	fa'asalaga
executioner	1	0	0	1	0	1	0	1	0	0	fa'asala
executive	0	0	0	0	0	0	0	0	0	0	pulega
executor	0	0	0	0	0	0	0	0	0	1	fa'asala
exegesis	0	0	0	0	0	0	0	0	0	0	fa'amatalaga
exemplar	0	0	0	0	0	0	0	0	0	0	fa'aa'oa'o
exemplary	0	0	0	0	0	0	1	0	0	0	fa'aa'oa'oga
exemplify	0	0	0	0	0	0	0	0	0	0	fa'aa'oa'o
exempt	0	0	0	0	0	0	0	0	0	0	tuusaunoaina
exemption	0	0	0	0	0	0	1	0	0	0	tuusaunoaga
exercise	0	0	0	0	0	0	0	0	0	0	faamalositino
exert	0	0	0	0	0	0	0	0	0	0	fa'amalosi
exertion	0	0	0	0	0	0	0	0	0	0	faamalosi
exhale	0	0	0	0	0	0	0	0	0	0	mānava
exhaust	0	0	0	0	0	1	0	0	0	0	fa'asu
exhausted	0	0	0	0	0	1	0	1	0	0	vaivai
exhaustion	0	1	0	0	0	1	0	1	0	0	vaivai
exhaustive	0	0	0	0	0	0	0	0	0	1	vaivai
exhibit	0	0	0	0	0	0	0	0	0	0	fa'aaliga
exhibition	0	0	0	0	0	0	0	0	0	0	fa'aaliga
exhilaration	0	0	0	0	1	0	1	0	1	0	fa'afiafiaga
exhort	0	0	0	0	0	0	1	0	0	0	apoapoai
exhortation	0	0	0	0	0	0	1	0	0	0	apoapoaiga
exigent	0	1	1	1	0	1	0	0	1	0	mana'omia
exile	1	0	0	1	0	1	0	1	0	0	faaaunuua
exist	0	0	0	0	0	0	0	0	0	0	i ai
existence	0	0	0	0	0	0	1	0	0	0	ola ai
existent	0	0	0	0	0	0	0	0	0	0	o iai
existing	0	0	0	0	0	0	0	0	0	0	o iai
exit	0	0	0	0	0	0	0	0	0	0	ulufafo
exodus	0	0	0	0	0	0	0	0	0	0	alu ese
exorbitant	0	0	0	0	0	0	0	0	0	0	fa'asilisili
exorcism	0	0	0	1	0	1	0	1	0	0	fa'ate'a
exorcist	0	0	0	0	0	0	0	0	0	0	tuliesea
exotic	0	0	0	0	0	0	1	0	0	0	ese'ese
expand	0	0	0	0	0	0	0	0	0	0	faalautele
expanded	0	0	0	0	0	0	0	0	0	0	fa'alautele
expanse	0	0	0	0	0	0	0	0	0	0	vateatea
expansion	0	0	0	0	0	0	0	0	0	0	fa'alauteleina
expansive	0	0	0	0	0	0	0	0	0	0	lautele
expatriate	0	0	0	0	0	1	0	0	0	0	tagata mai fafo
expect	0	1	0	0	0	0	1	0	1	1	faamoemoe
expectancy	0	1	0	0	0	0	0	0	0	0	fa'amoemoe
expectant	0	1	0	0	0	0	0	0	0	0	fa'atalitali
expectation	0	1	0	0	0	0	1	0	0	0	fa'amoemoega
expected	0	1	0	0	0	0	0	0	0	0	faamoemoeina
expecting	0	1	0	0	0	0	0	0	0	0	fa'amoemoe
expediency	0	0	0	0	0	0	0	0	0	0	talafeagai
expedient	0	0	0	0	1	0	1	0	0	1	talafeagai
expedite	0	0	0	0	0	0	0	0	0	0	fa'avave
expedition	0	1	0	0	0	0	1	0	0	0	folauga
expeditious	0	0	0	0	0	0	0	0	0	0	vave
expel	1	0	1	1	0	1	0	1	0	0	tulia
expenditure	0	0	0	0	0	1	0	0	0	0	tupe alu
expense	0	0	0	0	0	0	0	0	0	0	tupe fa'aalu
expenses	0	0	0	0	0	1	0	0	0	0	tupe alu
expensive	0	0	0	0	0	0	0	0	0	0	taugata
experience	0	0	0	0	0	0	0	0	0	0	poto masani
experienced	0	0	0	0	0	0	1	0	0	1	poto masani
experiences	0	0	0	0	0	0	0	0	0	0	aafiaga
experiment	0	1	0	0	0	0	0	0	1	0	fa'ata'ita'iga
experimental	0	0	0	0	0	0	0	0	0	0	fa'ata'ita'i
experimenter	0	0	0	0	0	0	0	0	0	0	tagata su'esu'e
expert	0	0	0	0	0	0	1	0	0	1	tagata poto
expertise	0	0	0	0	0	0	1	0	0	1	tomai
expiration	0	0	0	0	0	0	0	0	0	0	mae'a
expire	0	0	0	0	0	1	0	1	0	0	mae'a
expired	0	0	0	0	0	1	0	0	0	0	mae'a
expiry	0	0	0	0	0	0	0	0	0	0	mae'a
explain	0	0	0	0	0	0	1	0	0	1	faamatala
explanation	0	0	0	0	0	0	0	0	0	0	fa'amatalaga
explanatory	0	0	0	0	0	0	0	0	0	0	fa'amalamalamaga
expletive	1	0	0	0	0	1	0	0	0	0	fa'atauva'a
explication	0	0	0	0	0	0	0	0	0	0	fa'amatalaga
explode	1	0	0	1	0	1	0	1	1	0	pa
exploit	0	0	0	0	0	0	0	0	0	0	fa'aoga
explore	0	1	0	0	0	0	0	0	0	0	su'esu'e
explorer	0	0	0	0	0	0	0	0	0	0	tagata su'esu'e
explosion	0	0	0	1	0	1	0	0	1	0	pa
explosive	1	1	0	1	0	1	0	0	1	0	mea pāpā
exponent	0	0	0	0	0	0	0	0	0	0	fa'asologa
exponential	0	0	0	0	0	0	0	0	0	0	fa'atele
export	0	0	0	0	0	0	0	0	0	0	auina atu i fafo
exportation	0	0	0	0	0	0	0	0	0	0	auina atu i fafo
expose	0	1	0	1	0	0	0	0	0	0	fa'aalia
exposed	0	0	0	0	0	1	0	0	0	0	fa'aalia
exposition	0	0	0	0	0	0	0	0	0	0	fa'aaliga
expository	0	0	0	0	0	0	0	0	0	0	fa'amatalaga
exposure	0	0	0	0	0	0	0	0	0	0	a'afiaga
expound	0	0	0	0	0	0	0	0	0	0	fa'amatala
express	0	0	0	0	0	0	0	0	0	0	fa'aalia
expression	0	0	0	0	0	0	0	0	0	0	fa'aaliga
expressive	0	0	0	0	0	0	0	0	0	0	fa'aalia
expropriation	0	0	0	0	0	1	0	0	0	0	ave'esea
expulsion	1	0	1	1	0	1	0	1	0	0	tuliesea
exquisite	0	0	0	0	1	0	1	0	0	0	matagofie
exquisitely	0	0	0	0	0	0	1	0	0	0	matagofie
extant	0	0	0	0	0	0	0	0	0	0	o iai
extend	0	0	0	0	0	0	1	0	0	0	fa'alautele
extendable	0	0	0	0	0	0	0	0	0	0	fa'alautele
extended	0	0	0	0	0	0	0	0	0	0	fa'alautele
extension	0	0	0	0	0	0	0	0	0	0	fa'aopoopoga
extensive	0	0	0	0	0	0	1	0	0	0	lautele
extent	0	0	0	0	0	0	0	0	0	0	lautele
exterior	0	0	0	0	0	0	0	0	0	0	fafo
exterminate	0	0	0	1	0	1	0	1	0	0	fa'aumatia
extermination	1	0	0	1	0	1	0	0	0	0	fa'aumatiaga
external	0	0	0	0	0	0	0	0	0	0	fafo
externally	0	0	0	0	0	0	0	0	0	0	fafo
extinct	0	0	0	0	0	1	0	1	0	0	mamate
extinguish	1	0	0	0	0	1	0	0	0	0	tineia
extra	0	0	0	0	0	0	1	0	0	0	fa'aopoopo
extract	0	0	0	0	0	0	0	0	0	0	si'i mai
extracting	0	0	0	0	0	0	0	0	0	0	su'eina
extraction	0	0	0	0	0	0	0	0	0	0	ave'esea
extractor	0	0	0	0	0	0	0	0	0	0	su'ega
extradition	0	0	0	0	0	0	0	0	0	0	fa'afofogaina
extrajudicial	0	0	0	1	0	1	0	0	0	0	lē fa'amasinoga
extramural	0	0	0	0	0	0	0	0	0	0	extramural
extraneous	0	0	0	0	0	0	0	0	0	0	ese'ese
extraordinary	0	0	0	0	0	0	1	0	0	0	tulaga ese
extravaganza	0	0	0	0	0	0	0	0	0	0	fa'alavelave
extreme	0	0	0	0	0	0	0	0	0	0	ogaoga
extremely	0	0	0	0	0	0	0	0	0	0	matua'i
extremity	0	0	0	0	0	1	0	0	0	0	pito
extricate	0	1	0	0	0	0	1	0	0	0	tatala ese
extrinsic	0	0	0	0	0	0	0	0	0	0	mai fafo
extrusion	0	0	0	0	0	0	0	0	0	0	extrusion
exuberance	0	0	0	0	1	0	1	0	0	0	fiafia
exude	0	0	0	0	0	0	0	0	0	0	fa'aali
eye	0	0	0	0	0	0	0	0	0	0	mata
eyeglass	0	0	0	0	0	0	0	0	0	0	mata tioata
eyelet	0	0	0	0	0	0	0	0	0	0	matamata
eyepiece	0	0	0	0	0	0	0	0	0	0	mata mata
eyesight	0	0	0	0	0	0	0	0	0	0	mata
eyewitness	0	0	0	0	0	0	0	0	0	1	molimau vaaitino
fable	0	0	0	0	0	0	0	0	0	0	fagogo
fabric	0	0	0	0	0	0	0	0	0	0	ie
fabricate	0	0	0	0	0	1	0	0	0	0	faafoliga
fabricated	0	0	0	0	0	0	0	0	0	0	faafoliga
fabrication	0	0	0	0	0	1	0	0	0	1	faafoliga
facade	0	0	0	0	0	0	0	0	0	0	mata
face	0	0	0	0	0	0	0	0	0	0	foliga
facet	0	0	0	0	0	0	0	0	0	0	itu
facile	0	0	0	0	0	0	0	0	0	0	faigofie
facilitate	0	0	0	0	0	0	1	0	0	0	fa'afaigofie
facility	0	0	0	0	0	0	0	0	0	0	fale
facing	0	0	0	0	0	0	0	0	0	0	fa'asaga
facsimile	0	0	0	0	0	0	0	0	0	0	facsimile
fact	0	0	0	0	0	0	0	0	0	1	mea moni
faction	0	0	0	0	0	0	0	0	0	0	vaega
factor	0	0	0	0	0	0	0	0	0	0	vaega
factory	0	0	0	0	0	0	0	0	0	0	falegaosimea
facts	0	0	0	0	0	0	1	0	0	1	mea moni
faculties	0	0	0	0	0	0	0	0	0	0	tomai
faculty	0	0	0	0	0	0	1	0	0	1	faiaoga
fad	0	0	0	0	0	0	0	0	0	0	faiga masani
fade	0	0	0	0	0	1	0	0	0	0	mou atu
faded	0	0	0	0	0	0	0	0	0	0	mata'utia
faeces	0	0	1	0	0	1	0	0	0	0	fe'au
failing	1	1	0	1	0	1	0	1	0	0	toilalo
failure	0	0	1	1	0	1	0	1	0	0	toilalo
fain	0	1	0	0	1	0	1	0	0	1	fa'anoanoa
fainting	0	0	0	1	0	1	0	1	1	0	matapogia
fair	0	0	0	0	0	0	1	0	0	0	tonu
fairly	0	0	0	0	0	0	1	0	0	1	sa'o
fairway	0	0	0	0	0	0	0	0	0	0	alatele
fairy	0	0	0	0	0	0	0	0	0	0	fai faiva
faith	0	1	0	0	1	0	1	0	0	1	faatuatua
faithful	0	0	0	0	0	0	1	0	0	1	faamaoni
faithless	0	0	0	0	0	1	0	1	0	0	lē fa'atuatua
fake	0	0	0	0	0	1	0	0	0	0	pepelo
fall	0	0	0	0	0	1	0	1	0	0	pa'u
fallacious	1	0	0	0	0	1	0	0	0	0	sese
fallacy	0	0	0	0	0	1	0	0	0	0	sese
fallible	0	0	0	0	0	1	0	0	0	0	sese
falling	0	0	0	0	0	1	0	1	0	0	pa'u
fallow	0	0	0	0	0	1	0	0	0	0	pa'u
falsehood	1	0	0	0	0	1	0	0	0	1	pepelo
falsely	0	0	0	0	0	1	0	0	0	0	pepelo
falsification	1	0	0	0	0	1	0	0	0	0	fa'asese
falsified	0	0	0	0	0	0	0	0	0	0	fa'asese
falsify	0	0	1	0	0	1	0	0	0	0	fa'asese
falsity	0	0	1	0	0	1	0	0	0	0	pepelo
falter	0	0	0	1	0	1	0	0	0	0	vaivai
fame	0	0	0	0	0	0	1	0	0	0	ta'uta'ua
famed	0	0	0	0	0	0	0	0	0	0	ta'uta'ua
familiar	0	0	0	0	0	0	1	0	0	1	masani
familiarity	0	1	0	0	1	0	1	0	0	1	masani
familiarize	0	0	0	0	0	0	0	0	0	0	faamasani
famine	0	0	0	0	0	1	0	1	0	0	oge
famous	0	0	0	0	0	0	1	0	0	0	ta'uta'ua
famously	0	0	0	0	0	0	1	0	0	0	ta'uta'ua
fan	0	0	0	0	0	0	0	0	0	0	ili
fanatic	0	0	0	0	0	1	0	0	0	0	fa'amata'u
fanaticism	0	0	0	1	0	0	0	0	0	0	fa'aloloto
fanciful	0	0	0	0	0	0	0	0	0	0	mafaufau
fancy	0	1	0	0	1	0	1	0	0	0	manaia
fandango	0	0	0	0	0	0	0	0	0	0	fandango
fanfare	0	1	0	0	1	0	1	0	1	0	fa'afiafiaga
fang	0	0	0	1	0	0	0	0	0	0	nifo
fangs	0	0	0	1	0	0	0	0	0	0	nifo
fanning	0	0	0	0	0	0	0	0	0	0	iliili
fantasia	0	0	0	0	0	0	0	0	0	0	mafaufauga
fantasy	0	0	0	0	0	0	0	0	0	0	mafaufauga
farce	0	0	0	0	0	1	0	0	0	0	fa'alilo
farcical	0	0	1	0	0	1	0	0	0	0	fa'alia
fare	0	0	0	0	0	0	0	0	0	0	pasese
farewell	0	0	0	0	0	0	0	0	0	0	faamavae
farm	0	1	0	0	0	0	0	0	0	0	faatoaga
farmer	0	0	0	0	0	0	0	0	0	0	faifaatoaga
farmhouse	0	0	0	0	0	0	0	0	0	0	falefa'ato'aga
farming	0	0	0	0	0	0	0	0	0	0	fa'ato'aga
faro	0	0	0	0	0	0	0	0	0	0	faro
farther	0	0	0	0	0	0	0	0	0	0	mamao
fascia	0	0	0	0	0	0	0	0	0	0	fasia
fascinating	0	0	0	0	0	0	1	0	0	0	mata'ina
fascination	0	0	0	0	0	0	1	0	0	0	mata'ina
fashion	0	0	0	0	0	0	0	0	0	0	teuga
fashionable	0	0	0	0	0	0	1	0	0	0	fa'alelei
fasten	0	0	0	0	0	0	0	0	0	0	faamau
fastener	0	0	0	0	0	0	0	0	0	0	fa'amau
fastening	0	0	0	0	0	0	0	0	0	0	fa'amau
fasting	0	0	0	0	0	1	0	1	0	0	anapogi
fat	0	0	1	0	0	1	0	1	0	0	ga'o
fatal	1	0	0	1	0	1	0	1	0	0	oti
fatality	0	0	0	1	0	1	0	1	0	0	oti
fate	0	1	0	0	0	1	0	0	0	0	i'uga
fated	0	0	0	0	0	0	0	0	0	0	fa'ailoga
father	0	0	0	0	0	0	0	0	0	1	tama
fathom	0	0	0	0	0	0	0	0	0	0	malamalama
fatigue	0	0	0	0	0	1	0	0	0	0	vaivai
fatigued	0	0	0	0	0	1	0	1	0	0	vaivai
fatty	0	0	1	0	0	1	0	1	0	0	ga'o
fault	0	0	0	0	0	1	0	1	0	0	sese
faultless	0	0	0	0	0	0	1	0	0	1	lē ponā
faulty	0	0	0	0	0	1	0	0	0	0	sese
fauna	0	0	0	0	0	0	0	0	0	0	fauna
favor	0	0	0	0	0	0	0	0	0	0	alofaaga
favorable	0	1	0	0	1	0	1	0	1	1	lelei
favorite	0	0	0	0	1	0	1	0	0	1	fiafia
favoritism	0	0	0	0	0	0	1	0	0	0	fa'aituau
fawn	0	0	0	0	0	1	0	0	0	0	taupou
fear	1	0	0	1	0	1	0	0	0	0	fefe
fearful	0	0	0	1	0	1	0	1	0	0	fefe
fearfully	0	0	0	1	0	1	0	1	1	0	ma le fefe
fearing	0	0	0	1	0	1	0	0	0	0	fefe
fearless	0	0	0	1	0	0	1	0	0	0	lē fefe
feasibility	0	0	0	0	0	0	0	0	0	0	mafai
feasible	0	0	0	0	0	0	0	0	0	0	mafai
feat	0	1	0	0	1	0	1	0	1	0	feat
feather	0	0	0	0	0	0	0	0	0	0	fulu
feature	0	0	0	0	0	0	1	0	0	0	uiga
features	0	0	0	0	0	0	0	0	0	0	foliga
febrile	0	0	0	0	0	1	0	0	0	0	fiva
fecal	0	0	1	0	0	1	0	0	0	0	fecal
feces	0	0	1	0	0	1	0	0	0	0	fe'au
fecundity	0	0	0	0	0	0	0	0	0	0	fecundity
federal	0	0	0	0	0	0	0	0	0	0	feterale
federation	0	0	0	0	0	0	0	0	0	0	feterale
fee	1	0	0	0	0	1	0	0	0	0	totogi
feeble	0	0	0	0	0	1	0	1	0	0	vaivai
feed	0	0	0	0	0	0	0	0	0	0	fafaga
feeder	0	0	0	0	0	0	0	0	0	0	fafaga
feel	0	0	0	0	0	0	0	0	0	0	lagona
feeling	1	1	1	1	1	1	1	1	1	1	lagona
feet	0	0	0	0	0	0	0	0	0	0	vae
feigned	0	0	0	0	0	1	0	0	0	0	faafoliga
felicity	0	0	0	0	1	0	1	0	0	0	fiafia
feline	0	0	0	0	0	0	0	0	0	0	pusi
fell	0	0	0	0	0	1	0	1	0	0	pa'u
fellow	0	0	0	0	0	0	1	0	0	1	uso a tagata
fellowship	0	0	0	0	0	0	1	0	0	0	mafutaga
felon	0	0	0	1	0	1	0	0	0	0	tagata solitulafono
felony	0	0	0	0	0	1	0	0	0	0	solitulafono
felt	0	0	0	0	0	0	0	0	0	0	lagona
feminine	0	0	0	0	0	0	0	0	0	0	fafine
femininity	0	0	0	0	0	0	0	0	0	0	fa'afafine
fen	0	0	0	0	0	0	0	0	0	0	fen
fence	0	0	0	0	0	0	0	0	0	0	pa
fenced	1	0	0	0	0	0	0	0	0	0	puipui
fend	0	0	0	0	0	0	0	0	0	0	puipui
fender	0	0	0	0	0	0	0	0	0	1	puipui
fennel	0	0	0	0	0	0	0	0	0	0	fennel
ferment	0	1	0	0	0	1	0	0	0	0	fa'afefete
fermentation	0	1	0	0	0	0	0	0	0	0	fa'afefeteina
fern	0	0	0	0	0	0	0	0	0	0	fen
ferocious	1	0	1	1	0	1	0	0	0	0	sauā
ferocity	1	0	0	0	0	1	0	0	0	0	sauā
ferry	0	0	0	0	0	0	0	0	0	0	va'a
fertile	0	0	0	0	0	0	1	0	0	0	lafulemu
fertilize	0	0	0	0	0	0	0	0	0	0	fetila'i
fervent	0	0	0	0	0	0	0	0	0	0	fa'anaunau
fervor	1	0	0	0	1	0	1	0	0	0	fa'anaunau
festival	0	1	0	0	1	0	1	0	1	0	tausamiga
festive	0	0	0	0	1	0	1	0	0	0	fiafia
fetch	0	0	0	0	0	0	0	0	0	0	aumai
fete	0	1	0	0	1	0	1	0	1	0	fa'amanatuga
fetish	0	0	0	0	0	0	0	0	0	0	fetisi
feud	1	0	0	0	0	1	0	0	0	0	misa
feudal	0	0	0	0	0	1	0	0	0	0	feudal
feudalism	1	0	0	0	0	1	0	1	0	0	feudalism
fever	0	0	0	1	0	0	0	0	0	0	fiva
feverish	0	0	0	0	0	1	0	0	0	0	fiva
fiancee	0	0	0	0	0	0	0	0	0	0	fa'aipoipo
fiasco	0	0	0	0	0	1	0	0	0	0	fiasco
fiat	0	0	0	0	0	0	0	0	0	0	fiat
fib	1	0	0	0	0	1	0	0	0	0	fib
fiber	0	0	0	0	0	0	0	0	0	0	alavalava
fibrous	0	0	0	0	0	0	0	0	0	0	alavalava
fickle	0	0	0	0	0	1	0	0	0	0	fe'avea'i
fiction	0	0	0	0	0	0	0	0	0	0	talafatu
fictitious	0	0	0	0	0	1	0	0	0	0	talafatu
fiddle	0	0	0	0	0	0	0	0	0	0	fie
fiddler	0	0	0	0	0	0	0	0	0	0	tagata faili
fidelity	0	0	0	0	1	0	1	0	0	1	faamaoni
fiduciary	0	0	0	0	0	0	0	0	0	0	fa'amaoni
field	0	0	0	0	0	0	0	0	0	0	fanua
fiend	1	0	1	1	0	1	0	0	0	0	faife'au
fierce	1	0	1	1	0	1	0	0	0	0	sauā
fiesta	0	1	0	0	1	0	1	0	1	1	tausamiga
fight	1	0	0	1	0	1	0	0	0	0	tau
fighter	0	0	0	0	0	0	0	0	0	0	tau
fighting	1	0	0	0	0	1	0	0	0	0	taua
figment	0	0	0	0	0	0	0	0	0	0	fa'atusa
figurative	0	0	0	0	0	0	0	0	0	0	fa'atusa
figure	0	0	0	0	0	0	0	0	0	0	fa'atusa
figurine	0	0	0	0	0	0	0	0	0	0	fa'atusa
filament	0	0	0	0	0	0	0	0	0	0	filament
filamentous	0	0	0	0	0	0	0	0	0	0	filamentous
file	0	0	0	0	0	0	0	0	0	0	faila
filibuster	0	0	0	0	0	1	0	0	0	0	filibuster
filigree	0	0	0	0	0	0	0	0	0	0	filigree
filing	0	0	0	0	0	0	0	0	0	0	failaina
filings	0	0	0	0	0	0	0	0	0	0	faila
fill	0	0	0	0	0	0	0	0	0	1	faatumu
fillet	0	0	0	0	0	0	0	0	0	0	fillet
filling	0	0	0	0	0	0	0	0	0	0	fa'atumu
filly	0	0	0	0	0	0	0	0	0	0	tumu
film	0	0	0	0	0	0	0	0	0	0	ata tifaga
filmy	0	0	0	0	0	0	0	0	0	0	ata tifaga
filter	0	0	0	0	0	0	0	0	0	0	faamama
filth	0	0	1	0	0	1	0	0	0	0	eleelea
filthy	0	0	1	0	0	1	0	0	0	0	eleelea
fin	0	0	0	0	0	0	0	0	0	0	apa
final	0	0	0	0	0	0	0	0	0	0	mulimuli
finale	0	0	0	0	0	0	0	0	0	0	fa'ai'uga
finality	0	0	0	0	0	0	0	0	0	0	fa'ai'uga
finally	0	1	1	0	1	0	1	0	1	1	mulimuli ane
finance	0	0	0	0	0	0	0	0	0	0	tupe
financial	0	0	0	0	0	0	0	0	0	0	tupe
financier	0	0	0	0	0	0	0	0	0	0	faitupe
finch	0	0	0	0	0	0	0	0	0	0	finch
find	0	0	0	0	0	0	0	0	0	0	maua
finding	0	0	0	0	0	0	0	0	0	0	maua
finery	0	0	0	0	0	0	1	0	0	0	teuteuga
finesse	0	0	0	0	0	0	1	0	0	0	atamai
finger	0	0	0	0	0	0	0	0	0	0	tamatamailima
fingerprint	0	0	0	0	0	0	0	0	0	0	tamatamailima
finish	0	0	0	0	0	0	0	0	0	0	faauma
finite	0	0	0	0	0	0	0	0	0	0	gata'aga
fink	0	0	0	0	0	0	0	0	0	0	fink
