English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Maltese Word
differing	0	0	0	0	0	0	0	0	0	0	differenti
difficult	0	0	0	1	0	0	0	0	0	0	diffiċli
difficulties	0	0	0	0	0	1	0	1	0	0	diffikultajiet
difficulty	1	0	0	1	0	1	0	1	0	0	diffikultà
diffuse	0	0	0	0	0	0	0	0	0	0	imxerred
diffusion	0	0	0	0	0	0	0	0	0	0	diffużjoni
dig	0	0	0	0	0	0	0	0	0	0	ħaffer
digest	0	0	0	0	0	0	0	0	0	0	jiddiġerixxi
digestion	0	0	0	0	0	0	0	0	0	0	diġestjoni
digit	0	0	0	0	0	0	0	0	0	1	ċifra
dignified	0	0	0	0	0	0	1	0	0	0	dinjituż
dignity	0	0	0	0	0	0	1	0	0	1	dinjità
digress	0	1	0	0	0	1	0	0	0	0	digress
digs	0	0	0	0	0	0	0	0	0	0	tħaffer
dike	0	0	0	1	0	0	0	0	0	0	diga
dilapidated	0	0	1	0	0	1	0	1	0	0	dilapidata
dilatation	0	0	0	0	0	0	0	0	0	0	dilatazzjoni
dilation	0	0	0	0	0	0	0	0	0	0	dilatazzjoni
dilemma	0	0	0	0	0	0	0	0	0	0	dilemma
diligence	0	0	0	0	0	0	1	0	0	1	diliġenza
diligent	0	0	0	0	0	0	0	0	0	0	diliġenti
diluent	0	0	0	0	0	0	0	0	0	0	dilwent
dilute	0	0	0	0	0	1	0	0	0	0	iddilwa
diluted	0	0	0	0	0	0	0	0	0	0	dilwit
dilution	0	0	0	0	0	0	0	0	0	0	dilwizzjoni
dime	0	0	0	0	0	0	0	0	0	0	dime
dimension	0	0	0	0	0	0	0	0	0	0	dimensjoni
diminish	0	0	0	0	0	1	0	1	0	0	jonqos
diminished	0	0	0	0	0	1	0	0	0	0	naqas
diminution	0	0	0	0	0	0	0	0	0	0	tnaqqis
diminutive	0	0	0	0	0	0	0	0	0	0	diminuttiv
din	0	0	0	0	0	1	0	0	0	0	din
dine	0	0	0	0	0	0	0	0	0	0	jieklu
diner	0	0	0	0	0	0	0	0	0	0	pranzu
dinner	0	0	0	0	0	0	1	0	0	0	pranzu
dinosaur	0	0	0	1	0	0	0	0	0	0	dinosawru
dint	0	0	0	0	0	0	0	0	0	0	dint
diocesan	0	0	0	0	0	0	0	0	0	0	djoċesan
diocese	0	0	0	0	0	0	0	0	0	0	djoċesi
diorama	0	0	0	0	0	0	0	0	0	0	diorama
dip	0	0	0	0	0	0	0	0	0	0	dip
diploma	0	0	0	0	0	0	0	0	0	0	diploma
diplomacy	0	1	0	0	0	0	1	0	0	1	diplomazija
diplomat	0	0	0	0	0	0	0	0	0	0	diplomatiku
diplomatic	0	0	0	0	0	0	1	0	0	1	diplomatiku
dire	0	0	1	1	0	1	0	1	1	0	dire
directed	0	0	0	0	0	0	0	0	0	0	dirett
direction	0	0	0	0	0	0	0	0	0	0	direzzjoni
directly	0	0	0	0	0	0	0	0	0	0	direttament
director	0	0	0	0	0	0	1	0	0	1	direttur
directory	0	0	0	0	0	0	0	0	0	0	direttorju
dirt	0	0	1	0	0	1	0	0	0	0	ħmieġ
dirty	0	0	1	0	0	1	0	0	0	0	maħmuġ
disability	0	0	0	0	0	1	0	1	0	0	diżabilità
disable	0	0	0	1	0	1	0	1	0	0	jiskonnettja
disabled	0	0	0	1	0	1	0	1	0	0	b'diżabilità
disadvantage	0	0	0	0	0	0	0	0	0	0	żvantaġġ
disaffected	0	0	0	0	0	1	0	0	0	0	diżaffettwat
disagree	1	0	0	0	0	1	0	0	0	0	ma naqbilx
disagreeable	0	0	0	0	0	0	0	0	0	0	ma taqbilx
disagreeing	1	0	0	0	0	1	0	1	0	0	ma taqbilx
disagreement	1	0	0	0	0	1	0	1	0	0	nuqqas ta’ qbil
disallow	0	0	0	0	0	0	0	0	0	0	ma tħallix
disallowed	1	0	1	1	0	1	0	1	0	0	mhux permess
disappear	0	0	0	1	0	0	0	0	0	0	jisparixxu
disappearance	0	0	0	0	0	0	0	0	0	0	għajbien
disappearing	0	0	0	0	0	0	0	0	0	0	jisparixxu
disappoint	1	0	1	0	0	1	0	1	0	0	jiddiżappunta
disappointed	1	0	1	0	0	1	0	1	0	0	diżappuntat
disappointing	0	0	0	0	0	1	0	1	0	0	diżappuntanti
disappointment	0	0	1	0	0	1	0	1	0	0	diżappunt
disapproval	0	0	0	0	0	1	0	1	0	0	diżapprovazzjoni
disapprove	1	0	1	1	0	1	0	1	0	0	ma japprovax
disapproved	1	0	0	0	0	1	0	1	0	0	diżapprovat
disapproving	1	0	1	0	0	1	0	1	0	0	ma japprovawx
disarm	0	0	0	0	0	0	0	0	0	0	iddiżarma
disarray	0	0	0	0	0	0	0	0	0	0	diżordni
disaster	1	0	1	1	0	1	0	1	1	0	diżastru
disastrous	1	0	0	1	0	1	0	1	0	0	diżastruż
disband	0	0	0	0	0	0	0	0	0	0	xolji
disbelief	0	0	0	0	0	0	0	0	0	0	nuqqas ta’ twemmin
disbelieve	0	0	0	0	0	1	0	0	0	0	ma temminx
disburse	0	0	0	0	0	0	0	0	0	0	ħruġ
disbursement	0	0	0	0	0	0	0	0	0	0	żborż
disc	0	0	0	0	0	0	0	0	0	0	diska
discarded	0	0	0	0	0	0	0	0	0	0	mormija
discards	0	0	0	0	0	1	0	0	0	0	rimi
discern	0	0	0	0	0	0	0	0	0	0	jiddixxerni
discernible	0	0	0	0	0	0	0	0	0	0	dixxernibbli
discerning	0	0	0	0	0	0	0	0	0	0	għaqlin
discernment	0	0	0	0	0	0	0	0	0	0	dixxerniment
discharge	0	0	0	0	0	1	0	0	0	0	skariku
disciple	0	0	0	0	0	0	0	0	0	1	dixxiplu
discipline	0	0	0	1	0	1	0	0	0	0	dixxiplina
disclaim	1	0	1	0	0	1	0	0	0	1	jiċħad
disclaimer	0	0	0	0	0	0	0	0	0	0	ċaħda
disclose	0	0	0	0	0	0	0	0	0	0	tiżvela
disclosed	0	0	0	0	0	0	0	0	0	1	żvelat
disclosure	0	0	0	0	0	0	0	0	0	0	żvelar
discoloration	0	0	1	0	0	1	0	0	0	0	kulur
discolored	0	0	1	0	0	1	0	1	0	0	ikkulurit
discomfort	0	0	0	0	0	1	0	1	0	0	skumdità
disconnect	0	0	0	0	0	1	0	1	0	0	skonnettja
disconnected	0	0	0	0	0	1	0	1	0	0	skonnettjat
disconnection	0	0	0	0	0	1	0	0	0	0	skonnessjoni
discontent	1	0	1	1	0	1	0	1	0	0	skuntentizza
discontinuance	0	0	0	0	0	0	0	0	0	0	waqfien
discontinue	0	0	0	0	0	1	0	0	0	0	waqqaf
discontinuity	0	0	1	1	0	1	0	1	0	0	diskontinwità
discontinuous	0	0	0	0	0	0	0	0	0	0	mhux kontinwu
discord	1	0	1	0	0	1	0	0	0	0	inkwiet
discount	0	0	0	0	0	0	0	0	0	0	skont
discounted	0	0	0	0	0	0	0	0	0	0	skontat
discourage	0	0	0	1	0	1	0	1	0	0	skoraġġixxi
discouraged	0	0	0	0	0	0	0	0	0	0	skoraġġut
discouragement	0	0	0	0	0	1	0	0	0	0	skuraġġiment
discourse	0	0	0	0	0	0	0	0	0	0	diskors
discover	0	0	0	0	0	0	0	0	0	0	jiskopru
discovery	0	0	0	0	0	0	1	0	0	0	skoperta
discredit	0	0	0	0	0	1	0	0	0	0	jiskredita
discreet	0	1	0	0	0	0	1	0	0	0	diskreta
discrepancy	0	0	0	0	0	0	0	0	0	0	diskrepanza
discrete	0	0	0	0	0	0	0	0	0	0	diskreti
discretion	0	1	0	0	0	0	1	0	0	1	diskrezzjoni
discretionary	0	0	0	0	0	0	1	0	0	0	diskrezzjonali
discriminate	1	0	0	0	0	1	0	1	0	0	jiddiskriminaw
discriminating	0	0	1	0	0	1	0	0	0	0	li jiddiskriminaw
discrimination	1	0	1	1	0	1	0	1	0	0	diskriminazzjoni
discus	0	0	0	0	0	0	0	0	0	0	diskussjoni
discuss	0	0	0	0	0	0	0	0	0	0	jiddiskutu
discussion	0	0	0	0	0	0	1	0	0	0	diskussjoni
disdain	1	0	1	0	0	1	0	0	0	0	disprezz
disease	1	0	1	1	0	1	0	1	0	0	mard
diseased	0	0	1	1	0	1	0	1	0	0	morda
disembodied	0	0	0	1	0	1	0	1	0	0	diżkorporat
disengage	0	0	0	0	0	0	0	0	0	0	disengage
disengagement	0	0	0	0	0	1	0	0	0	0	diżimpenn
disfigured	1	0	1	1	0	1	0	1	0	0	sfigurat
disgrace	1	0	1	0	0	1	0	1	0	0	għajb
disgraced	1	0	1	0	0	1	0	1	0	0	disgraced
disgraceful	1	0	1	0	0	1	0	0	0	0	għajb
disgruntled	1	0	1	0	0	1	0	1	0	0	disgruntled
disguise	0	0	0	0	0	0	0	0	0	0	jaħbi
disguised	0	0	0	0	0	0	0	0	0	0	moħbija
disgust	1	0	1	1	0	1	0	1	0	0	stmerrija
disgusting	1	0	1	1	0	1	0	0	0	0	diżgustanti
dish	0	0	0	0	0	0	0	0	0	0	dixx
disheartened	0	0	0	0	0	1	0	1	0	0	skoraġġut
disheartening	0	0	0	0	0	1	0	1	0	0	skoraġġanti
dishonest	1	0	1	0	0	1	0	1	0	0	diżonest
dishonesty	0	0	1	0	0	1	0	0	0	0	diżonestà
dishonor	1	0	1	1	0	1	0	1	0	0	diżunur
disillusionment	1	0	1	0	0	1	0	1	0	0	diżillużjoni
disinfect	0	0	0	0	0	0	0	0	0	0	iddiżinfetta
disinfectant	0	0	0	0	0	0	0	0	0	0	diżinfettant
disinfection	0	0	0	0	0	0	1	0	0	0	diżinfezzjoni
disinformation	1	0	0	1	0	1	0	0	0	0	diżinformazzjoni
disingenuous	0	0	1	0	0	1	0	0	0	0	diżingenu
disintegrate	0	0	1	1	0	1	0	0	0	0	jiddiżintegraw
disintegration	0	0	0	0	0	1	0	0	0	0	diżintegrazzjoni
disinterested	0	0	0	0	0	1	0	0	0	0	diżinteressat
disjoint	0	0	0	0	0	0	0	0	0	0	disjoint
disjointed	0	0	0	0	0	0	0	0	0	0	magħqud
disjunctive	0	0	0	0	0	0	0	0	0	0	disjunctive
disk	0	0	0	0	0	0	0	0	0	0	disk
diskette	0	0	0	0	0	0	0	0	0	0	diskette
dislike	1	0	1	0	0	1	0	0	0	0	dislike
disliked	1	0	0	0	0	1	0	1	0	0	ma għoġbitx
dislocated	1	0	1	1	0	1	0	1	0	0	żlokat
dislocation	0	0	0	0	0	0	0	0	0	0	dislokazzjoni
dislodge	0	0	0	0	0	0	0	0	0	0	tkeċċi
dismal	0	0	1	1	0	1	0	1	0	0	diżastruż
dismay	1	1	0	1	0	1	0	1	1	0	dispjaċir
dismemberment	0	0	1	1	0	1	0	1	0	0	smembrament
dismiss	0	0	0	0	0	0	0	0	0	0	tkeċċi
dismissal	1	0	1	1	0	1	0	1	1	0	tkeċċija
dismount	0	0	0	0	0	0	0	0	0	0	żmonta
disobedience	1	0	1	0	0	1	0	0	0	0	diżubbidjenza
disobedient	1	0	0	0	0	1	0	0	0	0	diżubbidjenti
disobey	1	0	1	0	0	1	0	0	0	0	ma jobdix
disorder	0	0	0	1	0	1	0	0	0	0	diżordni
disorderly	0	0	0	0	0	1	0	0	0	0	diżordinat
disorganized	0	0	0	0	0	1	0	0	0	0	diżorganizzat
disparage	1	0	1	0	0	1	0	1	0	0	jiddisprezza
disparaging	1	0	1	0	0	1	0	1	0	0	disprezzanti
disparate	0	0	0	0	0	0	0	0	0	0	differenti
disparity	1	0	1	0	0	1	0	1	0	0	disparità
dispassionate	0	0	0	0	0	1	0	1	0	0	dispassionate
dispatch	0	0	0	0	0	0	0	0	0	0	dispaċċ
dispel	0	0	0	0	0	1	0	1	0	0	tkeċċi
dispensation	0	0	0	0	0	0	0	0	0	0	dispensa
dispense	0	0	0	0	0	0	0	0	0	0	jiddispensa
disperse	0	0	0	0	0	0	0	0	0	0	xerred
dispersed	0	0	0	0	0	0	0	0	0	0	imxerrda
dispersion	0	0	0	0	0	1	0	0	0	0	dispersjoni
displace	0	0	0	0	0	1	0	0	0	0	isposta
displaced	1	0	0	1	0	0	0	1	0	0	spostati
displacement	0	0	0	0	0	0	0	0	0	0	spostament
display	0	0	0	0	0	0	0	0	0	0	wiri
displeased	1	0	1	1	0	1	0	1	0	0	dispjaċir
displeasure	0	0	1	0	0	1	0	0	0	0	dispjaċir
disposal	0	0	0	0	0	1	0	0	0	0	rimi
dispose	0	0	1	0	0	0	0	0	0	0	jiddisponi
disposed	0	1	0	0	0	0	1	0	0	1	mormi
disposition	0	0	0	0	0	0	0	0	0	0	dispożizzjoni
dispossessed	1	0	0	1	0	1	0	1	0	0	imneħħija
disprove	0	0	0	0	0	0	0	0	0	0	tiċħad
dispute	1	0	0	0	0	1	0	0	0	0	tilwima
disqualification	0	0	0	0	0	1	0	0	0	0	skwalifika
disqualified	1	0	1	0	0	1	0	1	0	0	skwalifikat
disqualify	0	0	0	0	0	1	0	1	0	0	jiskwalifika
disregard	0	0	0	0	0	1	0	0	0	0	injorat
disregarded	0	0	1	0	0	1	0	0	0	0	injorat
disreputable	1	0	1	1	0	1	0	0	0	0	bla reputazzjoni
disrepute	0	0	0	0	0	0	0	0	0	0	nuqqas ta' reputazzjoni
disrespect	1	0	0	0	0	1	0	0	0	0	nuqqas ta' rispett
disrespectful	1	0	1	1	0	1	0	1	0	0	bla rispett
disruption	1	0	0	1	0	1	0	0	1	0	tfixkil
dissatisfaction	0	0	0	0	0	1	0	0	0	0	nuqqas ta' sodisfazzjon
dissatisfied	0	0	0	0	0	0	0	0	0	0	mhux sodisfatt
dissect	0	0	0	0	0	0	0	0	0	0	jiddissezzjona
dissection	0	0	1	0	0	0	0	0	0	0	dissezzjoni
disseminate	0	0	0	0	0	0	1	0	0	0	ixerred
dissemination	0	0	0	0	0	0	0	0	0	0	tixrid
dissension	1	0	0	0	0	1	0	0	0	0	id-dissensjoni
dissent	0	0	0	0	0	0	0	0	0	0	dissens
dissenting	0	0	0	0	0	1	0	0	0	0	li ma jaqblux
dissertation	0	0	0	0	0	0	0	0	0	0	dissertazzjoni
disservice	1	0	1	0	0	1	0	1	0	0	diżservizz
dissident	1	0	0	1	0	1	0	0	0	0	dissidenti
dissimilar	0	0	0	0	0	0	0	0	0	0	differenti
dissipate	0	0	0	0	0	0	0	0	0	0	tinħela
dissipated	0	0	0	0	0	0	0	0	0	0	imxerred
dissociation	0	0	0	0	0	0	0	0	0	0	dissoċjazzjoni
dissolution	1	0	0	1	0	1	0	1	1	0	xoljiment
dissolve	0	0	0	0	0	0	0	0	0	0	ħoll
dissonance	1	0	0	0	0	1	0	0	0	0	dissonanza
dissuade	0	0	0	0	0	0	0	0	0	0	jiddisswadi
distal	0	0	0	0	0	0	0	0	0	0	distali
distance	0	0	0	0	0	0	0	0	0	0	distanza
distant	0	0	0	0	0	0	0	0	0	0	bogħod
distaste	0	0	1	0	0	1	0	0	0	0	disgust
distasteful	0	0	1	0	0	1	0	0	0	0	disgustat
distillate	0	0	0	0	0	0	0	0	0	0	distillat
distillation	0	0	0	0	0	0	1	0	0	0	distillazzjoni
distinction	0	0	0	0	0	0	1	0	0	0	distinzjoni
distinctive	0	0	0	0	0	0	0	0	0	0	distintiv
distinguish	0	0	0	0	0	0	0	0	0	0	jiddistingwi
distinguishable	0	0	0	0	0	0	0	0	0	0	distingwibbli
distinguished	0	0	0	0	0	0	0	0	0	0	distinti
distinguishing	0	0	0	0	0	0	0	0	0	0	jiddistingwu
distorted	0	0	1	0	0	1	0	0	0	0	mgħawġa
distortion	0	0	0	0	0	1	0	0	0	0	distorsjoni
distract	0	0	0	0	0	1	0	0	0	0	tfixkel
distracted	1	0	0	0	0	1	0	0	0	0	distratt
distracting	1	1	0	0	0	1	0	0	0	0	jfixkluh
distraction	0	0	0	0	0	1	0	0	0	0	distrazzjoni
distraught	0	0	0	0	0	1	0	1	0	0	imnikkta
distress	1	0	1	1	0	1	0	1	1	0	dwejjaq
distressed	0	0	0	1	0	1	0	0	0	0	imnikket
distressing	1	0	0	1	0	1	0	0	0	0	dwejjaq
distribute	0	0	0	0	0	0	0	0	0	0	iqassam
distribution	0	0	0	0	0	0	0	0	0	0	distribuzzjoni
district	0	0	0	0	0	0	0	0	0	0	distrett
distrust	1	0	1	1	0	1	0	0	0	0	nuqqas ta’ fiduċja
disturbance	1	0	0	1	0	1	0	1	1	0	disturb
disturbed	1	0	0	0	0	1	0	1	0	0	disturbat
disuse	0	0	0	0	0	1	0	0	0	0	ma jintużax
disused	1	0	0	0	0	1	0	0	0	0	mhux użat
ditch	0	0	0	0	0	0	0	0	0	0	foss
ditto	0	0	0	0	0	0	0	0	0	0	l-istess
ditty	0	0	0	0	1	0	1	0	0	0	ditty
diurnal	0	0	0	0	0	0	0	0	0	0	ta’ kuljum
divan	0	0	0	0	0	0	0	0	0	1	divan
dive	0	0	0	0	0	0	0	0	0	0	adsa
diver	0	0	0	0	0	0	0	0	0	0	għaddas
diverge	0	0	0	0	0	0	0	0	0	0	jiddiverġu
divergence	0	0	0	0	0	0	0	0	0	0	diverġenza
divergent	0	0	0	0	0	1	0	0	1	0	diverġenti
diverging	0	0	0	0	0	0	0	0	0	0	diverġenti
divers	0	0	0	0	0	0	0	0	0	0	għaddasa
diverse	0	0	0	0	0	1	1	0	0	0	diversa
diversified	0	0	0	0	0	0	1	0	0	0	diversifikata
diversify	0	0	0	0	0	0	0	0	0	0	jiddiversifikaw
diversion	0	0	0	0	0	0	1	0	1	0	devjazzjoni
diversity	0	0	0	0	0	0	0	0	0	0	diversità
divert	0	0	0	0	0	0	0	0	0	0	jiddevja
diverting	0	0	0	0	0	0	0	0	0	0	devjazzjoni
divest	0	0	0	0	0	0	0	0	0	0	divest
divested	0	0	0	0	0	1	0	0	0	0	divestiti
divestment	0	0	0	0	0	1	0	0	0	0	divestiment
divide	0	0	0	0	0	0	0	0	0	0	jaqsam
divided	0	0	0	0	0	0	0	0	0	0	maqsuma
dividend	0	0	0	0	0	0	0	0	0	0	dividend
divination	0	1	0	0	0	0	0	0	0	0	divinazzjoni
divine	0	0	0	0	0	0	0	0	0	0	divina
divinity	0	0	0	0	0	0	1	0	0	0	divinità
divisible	0	0	0	0	0	0	0	0	0	0	diviżibbli
division	0	0	0	0	0	0	0	0	0	0	diviżjoni
divisor	0	0	0	0	0	0	0	0	0	0	diviżur
divorce	1	0	1	1	0	1	0	1	1	1	divorzju
divulge	0	0	0	0	0	0	0	0	0	0	jiżvela
dizziness	0	0	0	0	0	1	0	0	0	0	sturdament
dizzy	0	0	0	0	0	1	0	0	0	0	sturdut
docile	0	0	0	0	0	0	0	0	0	0	doċili
dock	0	0	0	0	0	0	0	0	0	0	baċir
docked	0	0	0	0	0	1	0	0	0	0	docked
docket	0	0	0	0	0	0	0	0	0	0	dokument
doctor	0	0	0	0	0	0	1	0	0	1	tabib
doctrinal	0	0	0	0	0	0	0	0	0	0	duttrinali
doctrine	0	0	0	0	0	0	0	0	0	1	duttrina
document	0	0	0	0	0	0	0	0	0	0	dokument
documentary	0	0	0	0	0	0	0	0	0	0	dokumentarju
dodge	0	0	0	0	0	0	0	0	0	0	dodge
dodging	0	0	0	0	0	0	0	0	0	0	dodging
doe	0	0	0	0	0	0	0	0	0	0	doe
doer	0	0	0	0	0	0	1	0	0	0	jagħmel
dog	0	0	0	0	0	0	0	0	0	0	kelb
dogged	0	0	0	0	0	0	1	0	0	0	dogged
dogma	0	0	0	0	0	0	0	0	0	1	dogma
dogmatic	0	0	0	0	0	0	0	0	0	0	dommatika
doings	0	0	0	0	0	0	0	0	0	0	doings
doit	0	0	0	0	0	1	0	0	0	0	għamilha
doldrums	0	0	0	0	0	1	0	1	0	0	doldrums
dole	0	0	0	0	0	1	0	1	0	0	dole
doll	0	0	0	0	1	0	0	0	0	0	pupa
dollar	0	0	0	0	0	0	0	0	0	0	dollaru
dolor	0	0	0	0	0	1	0	1	0	0	dolor
dolphin	0	0	0	0	1	0	1	0	1	1	delfini
domain	0	0	0	0	0	0	0	0	0	0	dominju
dome	0	0	0	0	0	0	0	0	0	0	koppla
domestic	0	0	0	0	0	0	0	0	0	0	domestiku
domesticated	0	0	0	0	0	0	0	0	0	0	domestikati
domestication	0	0	0	0	0	0	0	0	0	0	domestikazzjoni
domicile	0	0	0	0	0	0	0	0	0	0	domiċilju
domiciled	0	0	0	0	0	0	0	0	0	0	domiċiljat
dominance	0	0	0	0	0	0	0	0	0	0	dominanza
dominant	0	0	0	1	0	1	0	0	0	0	dominanti
dominate	1	0	0	1	0	1	1	0	0	0	jiddominaw
dominating	0	0	0	0	0	0	0	0	0	0	jiddomina
domination	1	0	0	1	0	1	0	1	0	0	dominazzjoni
dominion	0	0	0	1	0	0	0	0	0	1	dominju
domino	0	0	0	0	0	0	0	0	0	0	domino
don	0	0	0	0	0	0	1	0	0	1	don
donation	0	0	0	0	0	0	1	0	0	0	donazzjoni
donkey	0	0	1	0	0	1	0	0	0	0	ħmar
donor	0	0	0	0	0	0	0	0	0	0	donatur
doodle	0	0	0	0	0	1	0	0	0	0	doodle
doom	0	0	0	1	0	1	0	0	0	0	doom
doomed	0	0	0	1	0	1	0	1	0	0	ddestinat
doomsday	1	1	1	1	0	1	0	1	0	0	doomsday
door	0	0	0	0	0	0	0	0	0	0	bieb
doorbell	0	0	0	0	0	0	0	0	0	0	qanpiena
doorway	0	0	0	0	0	0	0	0	0	0	bieb
dormant	0	0	0	0	0	0	0	0	0	0	rieqda
dormitory	0	0	0	0	0	0	0	0	0	0	dormitorju
dorsal	0	0	0	0	0	0	0	0	0	0	dorsali
dose	0	0	0	0	0	0	0	0	0	0	doża
dot	0	0	0	0	0	0	0	0	0	0	tikka
double	0	0	0	0	0	0	0	0	0	0	doppju
doubled	0	0	0	0	0	0	0	0	0	0	irduppjat
doublet	0	0	0	0	0	0	0	0	0	0	doublet
doubling	0	0	0	0	0	0	0	0	0	0	irduppjar
doubt	0	0	0	1	0	1	0	1	0	1	dubju
doubtful	0	0	0	0	0	1	0	0	0	0	dubjuż
doubting	0	0	0	0	0	1	0	0	0	0	tiddubita
doubtless	0	0	0	0	0	0	1	0	0	1	bla dubju
douche	0	0	0	0	0	1	0	0	0	0	douche
dough	0	0	0	0	0	0	0	0	0	0	għaġina
doughnut	0	0	0	0	0	0	0	0	0	0	donut
dour	0	0	0	0	0	1	0	0	0	0	dour
dove	0	1	0	0	1	0	1	0	0	1	ħamiema
downcast	0	0	0	0	0	0	0	0	0	0	downcast
downfall	0	0	0	1	0	1	0	1	0	0	waqgħa
downhill	0	0	0	0	0	0	0	0	0	0	għan-niżla
downpour	0	0	0	0	0	0	0	0	0	0	xita tax-xita
downright	0	0	0	0	0	0	0	0	0	1	detta
downy	0	0	0	0	0	0	1	0	0	0	bajda
dowry	0	0	0	0	0	0	0	0	0	0	dota
doze	0	0	0	0	0	0	0	0	0	0	doze
dozen	0	0	0	0	0	0	0	0	0	0	tużżana
drab	0	0	0	0	0	1	0	1	0	0	drab
draft	0	1	0	0	0	0	0	0	0	0	abbozz
drag	0	0	0	0	0	0	0	0	0	0	drag
dragon	0	0	0	1	0	0	0	0	0	0	dragun
drain	0	0	0	0	0	0	0	0	0	0	drain
drainage	0	0	0	0	0	1	0	0	0	0	drenaġġ
drained	0	0	0	0	0	0	0	0	0	0	ixxotta
drake	0	0	0	0	0	0	0	0	0	0	drake
drama	0	0	0	0	0	0	0	0	0	0	drama
dramatic	0	0	0	0	0	0	0	0	0	0	drammatiku
drape	0	0	0	0	0	0	0	0	0	0	drapp
drapery	0	0	0	0	0	0	0	0	0	0	drappijiet
drastic	0	0	0	0	0	0	0	0	0	0	drastiku
draught	0	0	0	0	0	0	0	0	0	0	abbozz
draw	0	0	0	0	0	0	0	0	0	0	tiġbed
drawback	0	0	0	0	0	1	0	0	0	0	żvantaġġ
drawer	0	0	0	0	0	0	0	0	0	0	kexxun
drawers	0	0	0	0	0	0	0	0	0	0	kxaxen
drawing	0	0	0	0	0	0	0	0	0	0	tpinġija
dread	0	1	0	1	0	1	0	0	0	0	biża’
dreadful	1	1	1	1	0	1	0	1	0	0	koroh
dreadfully	0	0	1	1	0	1	0	1	1	0	tal-biża’
dream	0	0	0	0	0	0	0	0	0	0	ħolma
dreamer	0	0	0	0	0	0	0	0	0	0	joħlom
dreaming	0	0	0	0	0	0	0	0	0	0	ħolm
dreamy	0	0	0	0	0	0	0	0	0	0	ħolma
dreary	0	0	0	0	0	1	0	1	0	0	dwejra
dredge	0	0	0	0	0	0	0	0	0	0	tħammil
drenched	0	0	0	0	0	0	0	0	0	0	mxarrba
dresser	0	0	0	0	0	0	0	0	0	0	dresser
dribble	0	0	0	0	0	0	0	0	0	0	dribble
dried	0	0	0	0	0	0	0	0	0	0	imnixxef
drier	0	0	0	0	0	0	0	0	0	0	dryer
drift	0	0	0	0	0	0	0	0	0	0	drift
drifted	0	0	0	0	0	0	0	0	0	0	drifted
drill	0	0	0	0	0	0	0	0	0	0	drill
drink	0	0	0	0	0	0	0	0	0	0	tixrob
drinking	0	0	0	0	0	1	0	0	0	0	xorb
drip	0	0	0	0	0	0	0	0	0	0	taqtir
dripping	0	0	0	0	0	0	0	0	0	0	taqtir
drivel	0	0	1	0	0	1	0	0	0	0	xprun
driver	0	0	0	0	0	0	0	0	0	0	sewwieq
driveway	0	0	0	0	0	0	0	0	0	0	awtostrada
drizzle	0	0	0	0	0	0	0	0	0	0	drizzle
droll	0	0	0	0	0	0	0	0	0	0	droll
drone	0	0	0	0	0	1	0	0	0	0	drone
drool	0	0	1	0	0	0	0	0	0	0	drool
drooping	0	0	0	0	0	1	0	0	0	0	imdendel
drop	0	0	0	0	0	0	0	0	0	0	qatra
droplet	0	0	0	0	0	0	0	0	0	0	qtar
drought	0	0	0	0	0	1	0	0	0	0	nixfa
drove	0	0	0	0	0	0	0	0	0	0	saq
drown	0	0	0	1	0	1	0	1	0	0	għerqu
drowsiness	0	0	0	0	0	1	0	0	0	0	ngħas
drowsy	0	0	0	0	0	0	0	0	0	0	bi ngħas
drudgery	0	0	0	0	0	1	0	0	0	0	ħniena
drug	0	0	0	0	0	0	0	0	0	0	droga
drugged	0	0	0	0	0	0	0	1	0	0	drogati
drugstore	0	0	0	0	0	0	0	0	0	0	drugstore
druid	0	0	0	0	0	0	0	0	0	0	druid
drum	0	0	0	0	0	0	0	0	0	0	tanbur
drummer	0	0	0	0	0	0	0	0	0	0	drummer
drumming	0	0	0	0	0	0	0	0	0	0	drumming
drunken	0	0	1	0	0	1	0	0	0	0	fis-sakra
drunkenness	0	0	0	0	0	1	0	0	0	0	sokor
dry	0	0	0	0	0	0	0	0	0	0	nixxef
dryness	0	0	0	0	0	0	0	0	0	0	nixfa
dual	0	0	0	0	0	0	0	0	0	0	doppju
dualism	0	0	0	0	0	0	0	0	0	0	dualiżmu
duality	0	0	0	0	0	0	0	0	0	0	duwalità
dub	0	0	0	0	0	0	0	0	0	0	dub
dubious	0	0	0	1	0	1	0	0	0	1	dubjuż
ducking	0	0	0	0	0	0	0	0	0	0	ducking
duct	0	0	0	0	0	0	0	0	0	0	katusa
ductile	0	0	0	0	0	0	0	0	0	0	duttili
duds	0	0	0	0	0	0	0	0	0	0	duds
due	0	0	0	0	0	0	0	0	0	0	dovut
duel	1	1	0	1	0	0	0	0	0	0	dwell
dues	0	0	0	0	0	0	0	0	0	0	drittijiet
duet	0	0	0	0	0	0	1	0	0	0	duett
dugout	0	0	0	0	0	0	0	0	0	0	dugout
duke	0	0	0	0	0	0	1	0	0	0	duka
dull	0	0	0	0	0	1	0	1	0	0	matt
dumb	0	0	0	0	0	1	0	0	0	0	mutu
dummy	0	0	0	0	0	1	0	0	0	0	manikin
dump	0	0	0	0	0	0	0	0	0	0	miżbla
