English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Hmong Word
displace	0	0	0	0	0	1	0	0	0	0	tshem tawm
displaced	1	0	0	1	0	0	0	1	0	0	hloov chaw
displacement	0	0	0	0	0	0	0	0	0	0	hloov chaw
display	0	0	0	0	0	0	0	0	0	0	tso saib
displeased	1	0	1	1	0	1	0	1	0	0	tsis txaus siab
displeasure	0	0	1	0	0	1	0	0	0	0	kev tsis txaus siab
disposal	0	0	0	0	0	1	0	0	0	0	pov tseg
dispose	0	0	1	0	0	0	0	0	0	0	pov tseg
disposed	0	1	0	0	0	0	1	0	0	1	pov tseg
disposition	0	0	0	0	0	0	0	0	0	0	kev cai
dispossessed	1	0	0	1	0	1	0	1	0	0	muab pov tseg
disprove	0	0	0	0	0	0	0	0	0	0	tsis lees paub
dispute	1	0	0	0	0	1	0	0	0	0	kev sib cav
disqualification	0	0	0	0	0	1	0	0	0	0	kev tsis tsim nyog
disqualified	1	0	1	0	0	1	0	1	0	0	tsis tsim nyog
disqualify	0	0	0	0	0	1	0	1	0	0	tsis tsim nyog
disregard	0	0	0	0	0	1	0	0	0	0	tsis quav ntsej
disregarded	0	0	1	0	0	1	0	0	0	0	tsis saib xyuas
disreputable	1	0	1	1	0	1	0	0	0	0	tsis muaj npe
disrepute	0	0	0	0	0	0	0	0	0	0	tsis muaj npe
disrespect	1	0	0	0	0	1	0	0	0	0	saib tsis taus
disrespectful	1	0	1	1	0	1	0	1	0	0	saib tsis taus
disruption	1	0	0	1	0	1	0	0	1	0	kev cuam tshuam
dissatisfaction	0	0	0	0	0	1	0	0	0	0	tsis txaus siab
dissatisfied	0	0	0	0	0	0	0	0	0	0	tsis txaus siab
dissect	0	0	0	0	0	0	0	0	0	0	tshuaj xyuas
dissection	0	0	1	0	0	0	0	0	0	0	kev txiav txim
disseminate	0	0	0	0	0	0	1	0	0	0	tshaj tawm
dissemination	0	0	0	0	0	0	0	0	0	0	kev tshaj tawm
dissension	1	0	0	0	0	1	0	0	0	0	kev tsis sib haum xeeb
dissent	0	0	0	0	0	0	0	0	0	0	tsis pom zoo
dissenting	0	0	0	0	0	1	0	0	0	0	kev tsis pom zoo
dissertation	0	0	0	0	0	0	0	0	0	0	ntawv pov thawj
disservice	1	0	1	0	0	1	0	1	0	0	kev puas tsuaj
dissident	1	0	0	1	0	1	0	0	0	0	tsis pom zoo
dissimilar	0	0	0	0	0	0	0	0	0	0	sib txawv
dissipate	0	0	0	0	0	0	0	0	0	0	tawg
dissipated	0	0	0	0	0	0	0	0	0	0	tawg lawm
dissociation	0	0	0	0	0	0	0	0	0	0	kev tsis sib haum xeeb
dissolution	1	0	0	1	0	1	0	1	1	0	kev tawg
dissolve	0	0	0	0	0	0	0	0	0	0	yaj
dissonance	1	0	0	0	0	1	0	0	0	0	kev tsis sib haum xeeb
dissuade	0	0	0	0	0	0	0	0	0	0	tsis txaus siab
distal	0	0	0	0	0	0	0	0	0	0	distal
distance	0	0	0	0	0	0	0	0	0	0	nyob deb
distant	0	0	0	0	0	0	0	0	0	0	nyob deb
distaste	0	0	1	0	0	1	0	0	0	0	siab
distasteful	0	0	1	0	0	1	0	0	0	0	kev poob siab
distillate	0	0	0	0	0	0	0	0	0	0	distillate
distillation	0	0	0	0	0	0	1	0	0	0	distillation
distinction	0	0	0	0	0	0	1	0	0	0	kev sib txawv
distinctive	0	0	0	0	0	0	0	0	0	0	txawv
distinguish	0	0	0	0	0	0	0	0	0	0	paub qhov txawv
distinguishable	0	0	0	0	0	0	0	0	0	0	paub qhov txawv
distinguished	0	0	0	0	0	0	0	0	0	0	txawv
distinguishing	0	0	0	0	0	0	0	0	0	0	paub qhov txawv
distorted	0	0	1	0	0	1	0	0	0	0	distorted
distortion	0	0	0	0	0	1	0	0	0	0	distortion
distract	0	0	0	0	0	1	0	0	0	0	cuam tshuam
distracted	1	0	0	0	0	1	0	0	0	0	cuam tshuam
distracting	1	1	0	0	0	1	0	0	0	0	cuam tshuam
distraction	0	0	0	0	0	1	0	0	0	0	kev cuam tshuam
distraught	0	0	0	0	0	1	0	1	0	0	ntxhov siab
distress	1	0	1	1	0	1	0	1	1	0	kev nyuaj siab
distressed	0	0	0	1	0	1	0	0	0	0	ntxhov siab
distressing	1	0	0	1	0	1	0	0	0	0	kev nyuaj siab
distribute	0	0	0	0	0	0	0	0	0	0	faib
distribution	0	0	0	0	0	0	0	0	0	0	kev faib tawm
district	0	0	0	0	0	0	0	0	0	0	koog tsev kawm ntawv
distrust	1	0	1	1	0	1	0	0	0	0	tsis ntseeg
disturbance	1	0	0	1	0	1	0	1	1	0	cuam tshuam
disturbed	1	0	0	0	0	1	0	1	0	0	ntxhov siab
disuse	0	0	0	0	0	1	0	0	0	0	tsis siv
disused	1	0	0	0	0	1	0	0	0	0	disused
ditch	0	0	0	0	0	0	0	0	0	0	kwj
ditto	0	0	0	0	0	0	0	0	0	0	zoo li no
ditty	0	0	0	0	1	0	1	0	0	0	ditty
diurnal	0	0	0	0	0	0	0	0	0	0	hnub ntev
divan	0	0	0	0	0	0	0	0	0	1	divan
dive	0	0	0	0	0	0	0	0	0	0	dhia dej
diver	0	0	0	0	0	0	0	0	0	0	tus neeg dhia dej
diverge	0	0	0	0	0	0	0	0	0	0	sib txawv
divergence	0	0	0	0	0	0	0	0	0	0	kev sib txawv
divergent	0	0	0	0	0	1	0	0	1	0	sib txawv
diverging	0	0	0	0	0	0	0	0	0	0	sib txawv
divers	0	0	0	0	0	0	0	0	0	0	divers
diverse	0	0	0	0	0	1	1	0	0	0	ntau haiv neeg
diversified	0	0	0	0	0	0	1	0	0	0	muaj ntau haiv neeg
diversify	0	0	0	0	0	0	0	0	0	0	sib txawv
diversion	0	0	0	0	0	0	1	0	1	0	kev hloov
diversity	0	0	0	0	0	0	0	0	0	0	ntau haiv neeg
divert	0	0	0	0	0	0	0	0	0	0	hloov
diverting	0	0	0	0	0	0	0	0	0	0	hloov
divest	0	0	0	0	0	0	0	0	0	0	tshem tawm
divested	0	0	0	0	0	1	0	0	0	0	divested
divestment	0	0	0	0	0	1	0	0	0	0	kev faib tawm
divide	0	0	0	0	0	0	0	0	0	0	faib
divided	0	0	0	0	0	0	0	0	0	0	faib
dividend	0	0	0	0	0	0	0	0	0	0	nyiaj faib
divination	0	1	0	0	0	0	0	0	0	0	divination
divine	0	0	0	0	0	0	0	0	0	0	los saum ntuj los
divinity	0	0	0	0	0	0	1	0	0	0	los saum ntuj los
divisible	0	0	0	0	0	0	0	0	0	0	faib
division	0	0	0	0	0	0	0	0	0	0	kev faib
divisor	0	0	0	0	0	0	0	0	0	0	faib
divorce	1	0	1	1	0	1	0	1	1	1	kev sib nrauj
divulge	0	0	0	0	0	0	0	0	0	0	qhia
dizziness	0	0	0	0	0	1	0	0	0	0	kiv taub hau
dizzy	0	0	0	0	0	1	0	0	0	0	kiv taub hau
docile	0	0	0	0	0	0	0	0	0	0	lus qhuab qhia
dock	0	0	0	0	0	0	0	0	0	0	chaw nres nkoj
docked	0	0	0	0	0	1	0	0	0	0	nres
docket	0	0	0	0	0	0	0	0	0	0	daim ntawv
doctor	0	0	0	0	0	0	1	0	0	1	kws kho mob
doctrinal	0	0	0	0	0	0	0	0	0	0	lus qhuab qhia
doctrine	0	0	0	0	0	0	0	0	0	1	lus qhuab qhia
document	0	0	0	0	0	0	0	0	0	0	ntaub ntawv
documentary	0	0	0	0	0	0	0	0	0	0	documentary
dodge	0	0	0	0	0	0	0	0	0	0	dodge
dodging	0	0	0	0	0	0	0	0	0	0	dodging
doe	0	0	0	0	0	0	0	0	0	0	doe ua
doer	0	0	0	0	0	0	1	0	0	0	tus ua
dog	0	0	0	0	0	0	0	0	0	0	tus dev
dogged	0	0	0	0	0	0	1	0	0	0	dog ua
dogma	0	0	0	0	0	0	0	0	0	1	dogma
dogmatic	0	0	0	0	0	0	0	0	0	0	dogmatic
doings	0	0	0	0	0	0	0	0	0	0	kev ua
doit	0	0	0	0	0	1	0	0	0	0	doit
doldrums	0	0	0	0	0	1	0	1	0	0	poob siab
dole	0	0	0	0	0	1	0	1	0	0	dole
doll	0	0	0	0	1	0	0	0	0	0	menyuam roj hmab
dollar	0	0	0	0	0	0	0	0	0	0	duas
dolor	0	0	0	0	0	1	0	1	0	0	dolor
dolphin	0	0	0	0	1	0	1	0	1	1	dolphin
domain	0	0	0	0	0	0	0	0	0	0	sau npe
dome	0	0	0	0	0	0	0	0	0	0	dome
domestic	0	0	0	0	0	0	0	0	0	0	hauv tsev
domesticated	0	0	0	0	0	0	0	0	0	0	nyob hauv tsev
domestication	0	0	0	0	0	0	0	0	0	0	domestication
domicile	0	0	0	0	0	0	0	0	0	0	nyob
domiciled	0	0	0	0	0	0	0	0	0	0	nyob
dominance	0	0	0	0	0	0	0	0	0	0	kev tswj hwm
dominant	0	0	0	1	0	1	0	0	0	0	tseem ceeb
dominate	1	0	0	1	0	1	1	0	0	0	tswj hwm
dominating	0	0	0	0	0	0	0	0	0	0	tswj hwm
domination	1	0	0	1	0	1	0	1	0	0	kev tswj hwm
dominion	0	0	0	1	0	0	0	0	0	1	tswj hwm
domino	0	0	0	0	0	0	0	0	0	0	domino
don	0	0	0	0	0	0	1	0	0	1	don
donation	0	0	0	0	0	0	1	0	0	0	pub dawb
donkey	0	0	1	0	0	1	0	0	0	0	luav
donor	0	0	0	0	0	0	0	0	0	0	pub
doodle	0	0	0	0	0	1	0	0	0	0	doodle
doom	0	0	0	1	0	1	0	0	0	0	doom
doomed	0	0	0	1	0	1	0	1	0	0	puas tsuaj
doomsday	1	1	1	1	0	1	0	1	0	0	hnub poob
door	0	0	0	0	0	0	0	0	0	0	qhov rooj
doorbell	0	0	0	0	0	0	0	0	0	0	tswb qhov rooj
doorway	0	0	0	0	0	0	0	0	0	0	qhov rooj
dormant	0	0	0	0	0	0	0	0	0	0	nyob tsis tswm
dormitory	0	0	0	0	0	0	0	0	0	0	tsev so
dorsal	0	0	0	0	0	0	0	0	0	0	dorsal
dose	0	0	0	0	0	0	0	0	0	0	koob
dot	0	0	0	0	0	0	0	0	0	0	dot
double	0	0	0	0	0	0	0	0	0	0	ob npaug
doubled	0	0	0	0	0	0	0	0	0	0	ua ob npaug
doublet	0	0	0	0	0	0	0	0	0	0	ob npaug
doubling	0	0	0	0	0	0	0	0	0	0	ua ob npaug
doubt	0	0	0	1	0	1	0	1	0	1	tsis ntseeg
doubtful	0	0	0	0	0	1	0	0	0	0	tsis ntseeg
doubting	0	0	0	0	0	1	0	0	0	0	ua xyem xyav
doubtless	0	0	0	0	0	0	1	0	0	1	tsis ua xyem xyav
douche	0	0	0	0	0	1	0	0	0	0	douche ua
dough	0	0	0	0	0	0	0	0	0	0	mov paj
doughnut	0	0	0	0	0	0	0	0	0	0	donut
dour	0	0	0	0	0	1	0	0	0	0	dour
dove	0	1	0	0	1	0	1	0	0	1	nquab
downcast	0	0	0	0	0	0	0	0	0	0	poob qis
downfall	0	0	0	1	0	1	0	1	0	0	poob
downhill	0	0	0	0	0	0	0	0	0	0	nqes hav
downpour	0	0	0	0	0	0	0	0	0	0	nag los
downright	0	0	0	0	0	0	0	0	0	1	downright
downy	0	0	0	0	0	0	1	0	0	0	downy
dowry	0	0	0	0	0	0	0	0	0	0	khoom plig
doze	0	0	0	0	0	0	0	0	0	0	doze
dozen	0	0	0	0	0	0	0	0	0	0	kaum os
drab	0	0	0	0	0	1	0	1	0	0	siab
draft	0	1	0	0	0	0	0	0	0	0	tsab ntawv
drag	0	0	0	0	0	0	0	0	0	0	luag
dragon	0	0	0	1	0	0	0	0	0	0	zaj
drain	0	0	0	0	0	0	0	0	0	0	ntws
drainage	0	0	0	0	0	1	0	0	0	0	dej ntws
drained	0	0	0	0	0	0	0	0	0	0	dej ntws
drake	0	0	0	0	0	0	0	0	0	0	drake
drama	0	0	0	0	0	0	0	0	0	0	ua yeeb yam
dramatic	0	0	0	0	0	0	0	0	0	0	ua yeeb yam
drape	0	0	0	0	0	0	0	0	0	0	ntaub ntaub
drapery	0	0	0	0	0	0	0	0	0	0	drapery
drastic	0	0	0	0	0	0	0	0	0	0	siab heev
draught	0	0	0	0	0	0	0	0	0	0	tsab ntawv
draw	0	0	0	0	0	0	0	0	0	0	kos
drawback	0	0	0	0	0	1	0	0	0	0	qhov tsis zoo
drawer	0	0	0	0	0	0	0	0	0	0	tub rau khoom
drawers	0	0	0	0	0	0	0	0	0	0	tub rau khoom
drawing	0	0	0	0	0	0	0	0	0	0	daim duab
dread	0	1	0	1	0	1	0	0	0	0	ntshai
dreadful	1	1	1	1	0	1	0	1	0	0	txaus ntshai
dreadfully	0	0	1	1	0	1	0	1	1	0	txaus ntshai
dream	0	0	0	0	0	0	0	0	0	0	npau suav
dreamer	0	0	0	0	0	0	0	0	0	0	tus npau suav
dreaming	0	0	0	0	0	0	0	0	0	0	npau suav
dreamy	0	0	0	0	0	0	0	0	0	0	npau suav
dreary	0	0	0	0	0	1	0	1	0	0	kev nyuaj siab
dredge	0	0	0	0	0	0	0	0	0	0	dredge
drenched	0	0	0	0	0	0	0	0	0	0	dej ntws
dresser	0	0	0	0	0	0	0	0	0	0	tus hnav khaub ncaws
dribble	0	0	0	0	0	0	0	0	0	0	dribble
dried	0	0	0	0	0	0	0	0	0	0	qhuav
drier	0	0	0	0	0	0	0	0	0	0	qhuav
drift	0	0	0	0	0	0	0	0	0	0	drift
drifted	0	0	0	0	0	0	0	0	0	0	drifted
drill	0	0	0	0	0	0	0	0	0	0	xyaum
drink	0	0	0	0	0	0	0	0	0	0	piv
drinking	0	0	0	0	0	1	0	0	0	0	haus
drip	0	0	0	0	0	0	0	0	0	0	poob
dripping	0	0	0	0	0	0	0	0	0	0	poob dej
drivel	0	0	1	0	0	1	0	0	0	0	tsav tsheb
driver	0	0	0	0	0	0	0	0	0	0	tus tsav tsheb
driveway	0	0	0	0	0	0	0	0	0	0	kev tsav tsheb
drizzle	0	0	0	0	0	0	0	0	0	0	nag xob nag cua
droll	0	0	0	0	0	0	0	0	0	0	poob
drone	0	0	0	0	0	1	0	0	0	0	drone
drool	0	0	1	0	0	0	0	0	0	0	drool
drooping	0	0	0	0	0	1	0	0	0	0	poob
drop	0	0	0	0	0	0	0	0	0	0	poob
droplet	0	0	0	0	0	0	0	0	0	0	poob dej
drought	0	0	0	0	0	1	0	0	0	0	dej qhuav
drove	0	0	0	0	0	0	0	0	0	0	tsav tsheb
drown	0	0	0	1	0	1	0	1	0	0	poob dej
drowsiness	0	0	0	0	0	1	0	0	0	0	qaug zog
drowsy	0	0	0	0	0	0	0	0	0	0	qaug zog
drudgery	0	0	0	0	0	1	0	0	0	0	qaug zog
drug	0	0	0	0	0	0	0	0	0	0	tshuaj
drugged	0	0	0	0	0	0	0	1	0	0	siv tshuaj
drugstore	0	0	0	0	0	0	0	0	0	0	khw muag tshuaj
druid	0	0	0	0	0	0	0	0	0	0	drui
drum	0	0	0	0	0	0	0	0	0	0	nruas
drummer	0	0	0	0	0	0	0	0	0	0	tus ntaus nruas
drumming	0	0	0	0	0	0	0	0	0	0	ntaus nruas
drunken	0	0	1	0	0	1	0	0	0	0	qaug cawv
drunkenness	0	0	0	0	0	1	0	0	0	0	qaug cawv
dry	0	0	0	0	0	0	0	0	0	0	qhuav
dryness	0	0	0	0	0	0	0	0	0	0	qhuav
dual	0	0	0	0	0	0	0	0	0	0	dual
dualism	0	0	0	0	0	0	0	0	0	0	dualism
duality	0	0	0	0	0	0	0	0	0	0	dual
dub	0	0	0	0	0	0	0	0	0	0	dub
dubious	0	0	0	1	0	1	0	0	0	1	dubious
ducking	0	0	0	0	0	0	0	0	0	0	ducking
duct	0	0	0	0	0	0	0	0	0	0	cev
ductile	0	0	0	0	0	0	0	0	0	0	ductile
duds	0	0	0	0	0	0	0	0	0	0	duds
due	0	0	0	0	0	0	0	0	0	0	vim
duel	1	1	0	1	0	0	0	0	0	0	duel
dues	0	0	0	0	0	0	0	0	0	0	nyiaj them
duet	0	0	0	0	0	0	1	0	0	0	duet
dugout	0	0	0	0	0	0	0	0	0	0	dugout
duke	0	0	0	0	0	0	1	0	0	0	duke
dull	0	0	0	0	0	1	0	1	0	0	npub
dumb	0	0	0	0	0	1	0	0	0	0	ruam
dummy	0	0	0	0	0	1	0	0	0	0	dummy
dump	0	0	0	0	0	0	0	0	0	0	pov tseg
dumps	1	0	0	0	0	1	0	1	0	0	pob tseg
dun	0	0	0	0	0	1	0	0	0	0	dun
dune	0	0	0	0	0	0	0	0	0	0	dune
dung	0	0	1	0	0	0	0	0	0	0	dung
dungeon	0	0	0	1	0	1	0	0	0	0	lub qhov taub
duo	0	0	0	0	0	0	0	0	0	0	duao
dupe	1	0	0	0	0	1	0	0	0	0	dupe
duplex	0	0	0	0	0	0	0	0	0	0	duplex
duplicate	0	0	0	0	0	0	0	0	0	0	luam tawm
duplication	0	0	0	0	0	0	0	0	0	0	luam tawm
duplicity	1	0	0	0	0	1	0	0	0	0	duplicate
durability	0	0	0	0	0	0	1	0	0	1	durability
durable	0	0	0	0	0	0	1	0	0	1	ruaj
duration	0	0	0	0	0	0	0	0	0	0	ntev
duress	1	0	1	1	0	1	0	1	0	0	raug quab yuam
dusk	0	0	0	0	0	0	0	0	0	0	tsaus ntuj
dusky	0	0	0	0	0	0	0	0	0	0	dusky
dust	0	0	0	0	0	1	0	0	0	0	hmoov av
duster	0	0	0	0	0	0	0	0	0	0	hmoov av
dusty	0	0	0	0	0	0	0	0	0	0	plua plav
dutiful	0	1	0	0	0	0	1	0	0	1	muaj cai
dwarf	0	0	0	0	0	0	0	0	0	0	dwarf
dwarfed	0	0	0	1	0	1	0	1	0	0	dwarfed
dwell	0	0	0	0	0	0	0	0	0	0	nyob
dweller	0	0	0	0	0	0	0	0	0	0	neeg nyob
dwelling	0	0	0	0	0	0	0	0	0	0	lub tsev
dye	0	0	0	0	0	0	0	0	0	0	xim
dying	1	0	1	1	0	1	0	1	0	0	tuag
dyke	0	0	0	0	0	0	0	0	0	0	ua dyke
dynamic	0	0	0	0	0	0	0	0	1	0	dynamic
dynamical	0	0	0	0	0	0	0	0	0	0	dynamical
dynamics	0	0	0	0	0	0	0	0	0	0	dynamics
dynamite	0	0	0	0	0	0	0	0	0	0	dynamite
dynasty	0	0	0	0	0	0	0	0	0	0	huab tais
dysentery	0	0	1	0	0	1	0	1	0	0	kab mob plab
dyspepsia	0	0	0	0	0	0	0	0	0	0	dyspepsia
eager	0	1	0	0	1	0	1	0	1	1	siab xav
eagerness	0	1	0	0	1	0	1	0	0	1	kev mob siab
eagle	0	0	0	0	0	0	0	0	0	1	dav dawb hau
ear	0	0	0	0	0	0	0	0	0	0	pob ntseg
earl	0	0	0	0	0	0	1	0	0	0	ua earl
earlier	0	0	0	0	0	0	0	0	0	0	ua ntej
early	0	0	0	0	0	0	0	0	0	0	thaum ntxov
earn	0	0	0	0	0	0	1	0	0	0	khwv tau
earnest	0	0	0	0	0	0	1	0	0	0	mob siab rau
earnestly	0	0	0	0	0	0	1	0	0	0	ua siab ncaj
earnestness	0	0	0	0	0	0	1	0	0	0	ua siab ncaj
earnings	0	0	0	0	0	0	0	0	0	0	nyiaj tau los
earring	0	0	0	0	0	0	0	0	0	0	qhwv ntsej
earshot	0	0	0	0	0	0	0	0	0	0	pob ntseg
earth	0	0	0	0	0	0	0	0	0	0	ntiaj teb
earthenware	0	0	0	0	0	0	0	0	0	0	av nplaum
earthly	0	0	0	0	0	0	0	0	0	0	ntiaj teb
earthquake	1	0	0	1	0	1	0	1	1	0	av qeeg
earthy	0	0	0	0	0	0	0	0	0	0	av nplaum
ease	0	0	0	0	0	0	1	0	0	0	yooj yim
easel	0	0	0	0	0	0	0	0	0	0	easel
easement	0	0	0	0	0	0	1	0	0	0	kev yooj yim
easily	0	0	0	0	0	0	0	0	0	0	yooj yim
easy	0	0	0	0	0	0	0	0	0	0	yooj yim
easygoing	0	0	0	0	0	0	1	0	0	0	yooj yim
eat	0	0	0	0	0	0	1	0	0	0	noj
eating	0	0	0	0	0	0	0	0	0	0	noj
eavesdropping	0	0	0	0	0	1	0	0	0	0	kev mloog lus
ebb	0	0	0	0	0	0	0	0	0	0	ua ebb
ebony	0	0	0	0	0	0	0	0	0	0	ebony
eccentric	0	0	0	0	0	0	0	0	0	0	eccentric
eccentricity	0	0	0	0	0	0	0	0	0	0	eccentricity
ecclesiastical	0	0	0	0	0	0	0	0	0	0	kev cai dab qhuas
echo	0	0	0	0	0	0	0	0	0	0	ncha
eclectic	0	0	0	0	0	0	0	0	0	0	eclectic
eclipse	0	0	0	0	0	0	0	0	0	0	dab noj hnub
ecliptic	0	0	0	0	0	0	0	0	0	0	dab noj hnub
economical	0	0	0	0	0	0	0	0	0	0	kev lag luam
economics	0	0	0	0	0	0	0	0	0	0	kev lag luam
economy	0	0	0	0	0	0	0	0	0	1	kev lag luam
ecstasy	0	1	0	0	1	0	1	0	0	0	ecstasy
ecstatic	0	1	0	0	1	0	1	0	1	0	ecstatic
ecumenical	0	0	0	0	0	0	0	0	0	0	ecumenical
eddy	0	0	0	0	0	0	0	0	0	0	eddy
edge	0	0	0	0	0	0	0	0	0	0	ntug
edging	0	0	0	0	0	0	0	0	0	0	edging
edible	0	0	0	0	0	0	0	0	0	0	noj tau
edict	0	0	0	1	0	1	0	0	0	0	tsab ntawv tshaj tawm
edification	0	1	0	0	1	0	1	0	0	1	kev tsim kho
edifice	0	0	0	0	0	0	0	0	0	0	vaj tse
edit	0	0	0	0	0	0	0	0	0	0	kho
edition	0	1	0	0	0	0	0	0	0	0	tsab
editor	0	0	0	0	0	0	0	0	0	0	editor
editorial	0	0	0	0	0	0	0	0	0	0	sau ntawv
educate	0	0	0	0	0	0	1	0	0	0	kawm ntawv
educated	0	0	0	0	0	0	1	0	0	0	kawm ntawv
education	0	0	0	0	0	0	0	0	0	0	kev kawm
educational	0	0	0	0	0	0	1	0	0	1	kev kawm
eel	0	0	0	1	0	0	0	0	0	0	eel
effect	0	0	0	0	0	0	0	0	0	0	nyhuv
effective	0	0	0	0	0	0	1	0	0	1	siv tau
effects	0	0	0	0	0	0	0	0	0	0	teebmeem
effectual	0	0	0	0	0	0	0	0	0	0	muaj txiaj ntsig
effectually	0	0	0	0	0	0	0	0	0	0	muaj txiaj ntsig
effectuate	0	0	0	0	0	0	0	0	0	0	ua haujlwm
effeminate	0	0	0	0	0	1	0	0	0	0	effeminate
efficacious	0	0	0	0	0	0	0	0	0	0	ua tau zoo
efficacy	0	0	0	0	0	0	1	0	0	0	kev ua tau zoo
efficiency	0	0	0	0	0	0	1	0	0	0	efficiency
efficient	0	1	0	0	0	0	1	0	0	1	muaj txiaj ntsig
effigy	1	0	0	0	0	0	0	0	0	0	ua effigy
effort	0	0	0	0	0	0	1	0	0	0	kev siv zog
effusion	0	0	0	0	0	0	0	0	0	0	effusion
egg	0	0	0	0	0	0	0	0	0	0	qe
ego	0	0	0	0	0	0	0	0	0	0	ego
egotistical	0	0	1	0	0	1	0	0	0	0	egotistical
egregious	1	0	1	0	0	1	0	0	0	0	egregious
egress	0	0	0	0	0	0	0	0	0	0	egress
eighth	0	0	0	0	0	0	0	0	0	0	yim
eighty	0	0	0	0	0	0	0	0	0	0	yim caum
ejaculate	0	0	0	0	0	0	0	0	0	0	tso zis
ejaculation	0	1	0	0	1	0	1	0	1	1	ejaculation
eject	0	0	0	0	0	1	0	0	0	0	tawm
ejection	0	0	0	0	0	1	0	0	0	0	tshem tawm
elaborate	0	0	0	0	0	0	0	0	0	0	nthuav dav
elaboration	0	0	0	0	0	0	1	0	0	0	kev piav qhia
elan	0	0	0	0	0	0	0	0	0	0	elan
elapse	0	0	0	0	0	0	0	0	0	0	dhau mus
elapsed	0	0	0	0	0	0	0	0	0	0	dhau lawm
elastic	0	0	0	0	0	0	0	0	0	0	elastic
elasticity	0	0	0	0	0	0	0	0	0	0	elasticity
elated	0	0	0	0	1	0	1	0	0	0	zoo siab
elbow	1	0	0	0	0	0	0	0	0	0	luj tshib
eld	0	0	0	0	0	0	0	0	0	0	eld
elder	0	0	0	0	0	0	1	0	0	1	laus
elders	0	0	0	0	0	0	1	0	0	1	cov laus
eldest	0	0	0	0	0	0	0	0	0	0	tus hlob
elect	0	0	0	0	0	0	1	0	0	1	xaiv
election	0	0	0	0	0	0	0	0	0	0	kev xaiv tsa
elector	0	0	0	0	0	0	0	0	0	0	xaiv tsa
electorate	0	0	0	0	0	0	0	0	0	1	cov neeg xaiv tsa
electric	0	0	0	0	1	0	1	0	1	0	hluav taws xob
electricity	0	0	0	0	0	0	1	0	0	0	hluav taws xob
elegance	0	1	0	0	1	0	1	0	0	1	elegance
elegant	0	0	0	0	1	0	1	0	0	0	elegant
element	0	0	0	0	0	0	0	0	0	0	keeb
elementary	0	0	0	0	0	0	0	0	0	0	theem pib
elements	0	0	0	0	0	0	0	0	0	0	cov ntsiab lus
elephant	0	0	0	0	0	0	0	0	0	0	ntxhw
elevate	0	0	0	0	0	0	0	0	0	0	nce
elevation	0	1	0	1	1	0	1	0	0	1	qhov siab
elevator	0	0	0	0	0	0	0	0	0	0	lub elevator
eleven	0	0	0	0	0	0	0	0	0	0	kaum ib
eleventh	0	0	0	0	0	0	0	0	0	0	kaum ib
elf	1	0	1	1	0	0	0	0	0	0	elf
elicit	0	0	0	0	0	0	0	0	0	0	xaav
eligible	0	0	0	0	0	0	1	0	0	0	tsim nyog
elimination	1	0	1	1	0	1	0	1	0	0	tshem tawm
elite	0	1	0	0	1	0	1	0	0	1	cov neeg tseem ceeb
elk	0	0	0	0	0	0	0	0	0	0	elk ua
ell	0	0	0	0	0	0	0	0	0	0	ua ell
ellipse	0	0	0	0	0	0	0	0	0	0	ellipse
ellipsis	0	0	0	0	0	0	0	0	0	0	ellipsis
ellipsoid	0	0	0	0	0	0	0	0	0	0	ellipsoid
elliptic	0	0	0	0	0	0	0	0	0	0	lub cev
elliptical	0	0	0	0	0	0	0	0	0	0	elliptical
elongate	0	0	0	0	0	0	0	0	0	0	elongate
elongation	0	0	0	0	0	0	0	0	0	0	elongation
eloquence	0	0	0	0	0	0	1	0	0	0	lus zoo
eloquent	0	0	0	0	0	0	1	0	0	0	lus zoo
elucidate	0	0	0	0	0	0	1	0	0	1	piav qhia
elucidation	0	0	0	0	0	0	0	0	0	0	kev piav qhia
elude	0	0	0	0	0	0	0	0	0	0	elude
elusive	0	0	0	0	0	1	0	0	1	0	paub tsis meej
emaciated	0	0	0	1	0	1	0	1	0	0	emaciated
emanate	0	0	0	0	0	0	0	0	0	0	emanate
emancipation	0	1	0	0	1	0	1	0	0	0	kev dim
embankment	0	0	0	0	0	0	0	0	0	0	embankment
embargo	0	0	0	0	0	1	0	0	0	0	kev lag luam
embark	0	0	0	0	0	0	0	0	0	0	pib
embarrass	0	0	0	0	0	1	0	1	0	0	txaj muag
embarrassing	0	0	0	0	0	1	0	0	0	0	txaj muag
embarrassment	0	0	0	1	0	1	0	1	1	0	txaj muag
embassy	0	0	0	0	0	0	0	0	0	0	Embassy
embed	0	0	0	0	0	0	0	0	0	0	embed
embellish	0	0	0	0	0	0	0	0	0	0	paj ntaub
embellishment	0	0	0	0	0	0	0	0	0	0	paj ntaub
embers	0	0	0	0	0	0	0	0	0	0	embers
embezzlement	0	0	0	0	0	1	0	0	0	0	kev dag ntxias
emblem	0	0	0	0	0	0	0	0	0	0	lub cim
emblematic	0	0	0	0	0	0	0	0	0	0	emblematic
embodiment	0	0	0	0	0	0	0	0	0	0	embodiment
embolism	0	0	0	1	0	1	0	1	0	0	mob embolism
embossed	0	0	0	0	0	0	0	0	0	0	embossed
embrace	0	1	0	0	1	0	1	0	1	1	puag
