English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Kazakh Word
chisel	0	0	0	0	0	0	1	0	0	0	қашау
chit	0	0	0	0	0	0	0	0	0	0	шит
chivalry	0	0	0	0	0	0	1	0	0	0	рыцарьлық
chloroform	0	0	0	0	0	1	0	0	0	0	хлороформ
chocolate	0	1	0	0	1	0	1	0	0	1	шоколад
choice	0	0	0	0	0	0	1	0	0	0	таңдау
choir	0	0	0	0	1	0	1	0	0	1	хор
choke	1	0	0	0	0	1	0	1	0	0	тұншығу
cholera	0	0	1	1	0	1	0	1	0	0	тырысқақ
choose	0	0	0	0	0	0	0	0	0	0	таңдау
choosing	0	0	0	0	0	0	0	0	0	0	таңдау
chop	0	0	0	0	0	1	0	0	0	0	ұсақтау
chopping	0	0	0	0	0	0	0	0	0	0	ұсақтау
chops	0	0	0	0	0	0	0	0	0	0	кесектер
choral	0	0	0	0	1	0	1	0	0	0	хор
chords	0	0	0	0	0	0	0	0	0	0	аккордтар
chore	0	0	0	0	0	1	0	0	0	0	жұмыс
chorus	0	0	0	0	0	0	1	0	0	0	хор
chosen	0	0	0	0	0	0	1	0	0	0	таңдалған
chowder	0	0	0	0	0	0	1	0	0	0	шошқа
christening	0	0	0	0	0	0	0	0	0	0	шомылдыру рәсімінен өту
chromatic	0	0	0	0	0	0	0	0	0	0	хроматикалық
chromatography	0	0	0	0	0	0	0	0	0	0	хроматография
chromosome	0	0	0	0	0	0	0	0	0	0	хромосома
chronic	0	0	0	0	0	1	0	1	0	0	созылмалы
chronicle	0	0	0	0	0	0	1	0	0	1	хроника
chronograph	0	0	0	0	0	0	0	0	0	0	хронограф
chronological	0	0	0	0	0	0	0	0	0	0	хронологиялық
chuck	0	0	0	0	0	0	0	0	0	0	чак
chuckle	0	1	0	0	1	0	1	0	1	1	күлу
chunk	0	0	0	0	0	0	0	0	0	0	тілім
chunky	0	0	0	0	0	0	0	0	0	0	қалың
church	0	1	0	0	1	0	1	0	0	1	шіркеу
churchyard	0	0	0	0	0	0	0	0	0	0	шіркеу ауласы
churn	0	0	0	0	0	0	0	0	0	0	шайқау
chute	0	0	0	0	0	0	0	0	0	0	шұңқыр
chutney	0	0	0	0	0	0	0	0	0	0	чатни
ciao	0	0	0	0	0	0	0	0	0	0	ciao
cider	0	0	0	0	0	0	1	0	0	0	сидр
cigar	0	0	0	0	0	0	0	0	0	0	сигара
cigarette	0	0	0	0	0	1	0	0	0	0	темекі
cinch	0	0	0	0	0	0	0	0	0	0	цинч
cinder	0	0	0	0	0	0	0	0	0	0	шлак
cinema	0	0	0	0	0	0	0	0	0	0	кино
cinematographer	0	0	0	0	0	0	0	0	0	0	кинематограф
cinematography	0	0	0	0	0	0	0	0	0	0	кинематография
cinnamon	0	0	0	0	0	0	0	0	0	0	даршын
cipher	0	0	0	0	0	0	0	0	0	0	шифр
circle	0	0	0	0	0	0	0	0	0	0	шеңбер
circling	0	0	0	0	0	0	0	0	0	0	айналу
circuit	0	0	0	0	0	0	0	0	0	0	тізбек
circular	0	0	0	0	0	0	0	0	0	0	дөңгелек
circulate	0	0	0	0	0	0	0	0	0	0	айналу
circulation	0	0	0	0	0	0	0	0	0	0	айналым
circumcision	0	0	0	0	0	0	1	0	0	0	сүндетке отырғызу
circumference	0	0	0	0	0	0	0	0	0	0	шеңбер
circumferential	0	0	0	0	0	0	0	0	0	0	айналмалы
circumscribed	0	0	0	0	0	0	0	0	0	0	шектелген
circumstance	0	0	0	0	0	0	0	0	0	0	жағдай
circumstantial	0	0	0	0	0	0	0	0	0	0	мәнді
circumvention	0	0	0	0	0	1	1	0	0	0	айналып өту
circus	0	0	0	0	0	0	0	0	0	0	цирк
cirrus	0	0	0	0	0	0	0	0	0	0	циркус
cistern	0	0	0	0	0	0	0	0	0	0	цистерна
citadel	0	0	0	0	0	0	0	0	0	0	цитадель
citation	0	0	0	0	0	0	0	0	0	0	дәйексөз
citizen	0	0	0	0	0	0	1	0	0	0	азамат
citrine	0	0	0	0	0	0	0	0	0	0	цитрин
city	0	0	0	0	0	0	0	0	0	0	қала
civic	0	0	0	0	0	0	0	0	0	0	азаматтық
civil	0	0	0	0	0	0	1	0	0	0	азаматтық
civilian	0	0	0	0	0	0	0	0	0	0	азаматтық
civility	0	0	0	0	0	0	1	0	0	0	мәдениеттілік
civilization	0	0	0	0	0	0	1	0	0	1	өркениет
civilized	0	0	0	0	1	0	1	0	0	1	өркениетті
clad	0	0	0	0	0	0	0	0	0	0	киінді
claim	0	0	0	0	0	0	0	0	0	0	Талап
claimant	1	0	1	0	0	0	0	0	0	0	талап қоюшы
clairvoyant	0	0	0	0	0	0	1	0	0	0	көріпкел
clam	0	0	0	0	0	0	0	0	0	0	бальзам
clamor	1	1	1	0	0	1	0	0	1	0	шу
clamp	0	0	0	0	0	0	0	0	0	0	қысқыш
clan	0	0	0	0	0	0	0	0	0	1	ру
clandestine	0	0	0	0	0	0	0	0	0	0	жасырын
clap	0	1	0	0	1	0	1	0	0	1	шапалақтау
clarify	0	0	0	0	0	0	1	0	0	0	нақтылау
clarinet	0	0	0	0	0	0	0	0	0	0	кларнет
clarion	0	0	0	0	0	0	0	0	0	0	түсініктеме
clarity	0	0	0	0	0	0	0	0	0	0	айқындық
clash	1	0	0	0	0	1	0	0	0	0	қақтығыс
clashing	1	0	0	1	0	1	0	0	0	0	қақтығыс
clasp	0	0	0	0	0	0	0	0	0	0	ілмек
class	0	0	0	0	0	0	0	0	0	0	сынып
classic	0	0	0	0	0	0	1	0	0	0	классикалық
classical	0	0	0	0	0	0	1	0	0	0	классикалық
classics	0	0	0	0	1	0	1	0	0	0	классика
classification	0	0	0	0	0	0	0	0	0	0	классификация
classify	0	0	0	0	0	0	1	0	0	0	жіктеу
classmate	0	0	0	0	0	0	0	0	0	0	сыныптас
clatter	0	0	0	0	0	0	0	0	0	0	діріл
clause	0	0	0	0	0	0	0	0	0	0	тармақ
clauses	0	0	0	0	0	0	0	0	0	0	тармақтар
claw	1	0	0	1	0	1	0	0	0	0	тырнақ
claws	0	0	0	0	0	0	0	0	0	0	тырнақтар
clay	0	0	0	0	0	0	0	0	0	0	саз
clean	0	0	0	0	1	0	1	0	0	1	таза
cleaning	0	0	0	0	0	0	1	0	0	0	тазалау
cleanliness	0	0	0	0	0	0	1	0	0	0	тазалық
cleanly	0	0	0	0	0	0	1	0	0	0	таза
cleanse	0	0	0	0	0	0	1	0	0	0	тазарту
cleansing	0	0	0	0	0	0	1	0	0	0	тазарту
clearance	0	0	0	0	0	0	1	0	0	1	тазарту
clearing	0	0	0	0	0	0	0	0	0	0	тазарту
clearness	0	0	0	0	0	0	1	0	0	0	айқындық
cleavage	0	0	0	0	0	0	0	0	0	0	бөліну
cleave	0	0	0	1	0	0	0	0	0	0	кесу
clef	0	0	0	0	0	0	0	0	0	0	кілт
cleft	0	0	0	0	0	0	0	0	0	0	жырық
clemency	0	0	0	0	0	0	0	0	0	0	кешірім
clergy	0	0	0	0	0	0	0	0	0	0	дін қызметкерлері
clergyman	0	0	0	0	0	0	0	0	0	0	дін қызметкері
clerical	0	0	0	0	0	0	1	0	0	1	кеңселік
clerk	0	0	0	0	0	0	0	0	0	0	кеңсе қызметкері
clerkship	0	0	0	0	0	0	0	0	0	0	іс қағаздарын жүргізу
clever	0	0	0	0	0	0	1	0	0	0	ақылды
cleverness	0	0	0	0	0	0	1	0	0	0	ақылдылық
click	0	0	0	0	0	0	0	0	0	0	басыңыз
client	0	0	0	0	0	0	0	0	0	0	клиент
clientele	0	0	0	0	0	0	0	0	0	0	клиент
cliff	0	0	0	1	0	0	0	0	0	0	жартас
climate	0	0	0	0	0	0	0	0	0	0	климат
climatology	0	0	0	0	0	0	0	0	0	0	климатология
climax	0	1	0	0	1	0	1	0	1	1	шарықтау шегі
climb	0	0	0	0	0	0	0	0	0	0	өрмелеу
cling	0	0	0	0	0	0	0	0	0	0	жабысу
clip	0	0	0	0	0	0	0	0	0	0	клип
clipper	0	0	0	0	0	0	0	0	0	0	қайшы
clipping	0	0	0	0	0	0	0	0	0	0	кесу
clique	0	0	0	0	0	0	0	0	0	0	топ
cloak	0	0	0	0	0	0	0	0	0	0	плащ
clock	0	1	0	0	0	0	0	0	0	0	сағат
clockwork	0	0	0	0	0	0	0	0	0	0	сағат механизмі
clog	0	0	0	0	0	0	0	0	0	0	бітелу
cloister	0	0	0	0	0	1	0	0	0	0	монастырь
close	0	0	0	0	0	0	0	0	0	0	жабық
closed	0	0	0	0	0	0	0	0	0	0	жабық
closeness	0	0	0	0	1	0	1	0	0	1	жақындық
closet	0	0	0	0	0	0	0	0	0	0	шкаф
closure	0	1	0	0	1	0	1	1	0	0	жабу
clot	0	0	0	0	0	0	0	0	0	0	ұю
cloth	0	0	0	0	0	0	0	0	0	0	мата
clothe	0	0	0	0	0	0	1	0	0	0	киіндіру
clothes	0	0	0	0	0	0	0	0	0	0	киім
clothesline	0	0	0	0	0	0	0	0	0	0	киім жіптері
clothing	0	0	0	0	0	0	0	0	0	0	киім
cloud	0	0	0	0	0	0	0	0	0	0	бұлт
clouded	0	0	0	0	0	1	0	1	0	0	бұлтты
cloudiness	0	0	0	1	0	1	0	0	0	0	бұлттылық
cloudy	0	0	0	0	0	0	0	1	0	0	бұлтты
clover	0	0	0	0	0	0	0	0	0	0	беде
cloves	0	0	0	0	0	0	0	0	0	0	қалампыр
clown	0	1	0	0	1	0	1	0	1	0	сайқымазақ
club	0	0	0	0	0	0	0	0	0	0	клуб
clubhouse	0	0	0	0	0	0	0	0	0	0	клуб үйі
clubs	0	0	0	0	0	0	0	0	0	0	клубтар
clue	0	1	0	0	0	0	0	0	0	0	анықтама
clump	0	0	0	0	0	1	0	0	0	0	шоғыр
clumsy	0	0	1	0	0	1	0	0	0	0	ебедейсіз
cluster	0	0	0	0	0	0	0	0	0	0	кластер
clutch	0	0	0	0	0	0	0	0	0	0	муфта
clutches	0	0	0	0	0	0	0	0	0	0	муфталар
clutter	0	0	0	0	0	0	0	0	0	0	тәртіпсіздік
coach	0	0	0	0	0	0	0	0	0	1	жаттықтырушы
coagulation	0	0	0	0	0	0	0	0	0	0	коагуляция
coal	0	0	0	0	0	0	0	0	0	0	көмір
coalesce	0	0	0	0	0	0	0	0	0	1	біріктіру
coalition	0	0	0	0	0	0	1	0	0	0	одақ
coast	0	0	0	0	0	0	1	0	0	0	жағалау
coastal	0	0	0	0	0	0	0	0	0	0	жағалау
coaster	0	0	0	0	0	0	0	0	0	0	жағажай
coat	0	0	0	0	0	0	0	0	0	0	пальто
coating	0	0	0	0	0	0	0	0	0	0	жабын
coax	0	0	0	0	0	0	0	0	0	1	коакс
cobalt	0	0	0	0	0	0	0	0	0	0	кобальт
cobble	0	0	0	0	0	0	0	0	0	0	тас
cobbler	0	0	0	0	0	0	0	0	0	0	етікші
cobra	0	0	0	1	0	0	0	0	0	0	кобра
cocaine	0	0	0	0	0	1	0	1	0	0	кокаин
cock	0	0	0	0	0	0	0	0	0	0	әтеш
cockpit	0	0	0	0	0	0	0	0	0	0	кабина
cocktail	0	0	0	0	0	0	0	0	0	0	коктейль
cocoa	0	0	0	0	0	0	0	0	0	0	какао
cocoon	0	0	0	0	0	0	0	0	0	0	кокон
cod	0	0	0	0	0	0	0	0	0	0	треска
code	0	0	0	0	0	0	0	0	0	0	код
codex	0	0	0	0	0	0	0	0	0	0	кодексі
codification	0	0	0	0	0	0	0	0	0	0	кодификация
codify	0	0	0	0	0	0	0	0	0	0	кодификациялау
coefficient	0	0	0	0	0	0	0	0	0	0	коэффициент
coerce	1	0	1	1	0	1	0	0	0	0	мәжбүрлеу
coercion	1	0	1	1	0	1	0	1	0	0	мәжбүрлеу
coercive	0	0	0	0	0	0	0	0	0	0	мәжбүрлеу
coexist	0	0	0	0	0	0	1	0	0	1	қатар өмір сүреді
coexistence	0	0	0	0	0	0	0	0	0	0	бірге өмір сүру
coexisting	0	0	0	0	0	0	0	0	0	1	қатар өмір сүретін
coffee	0	0	0	0	0	0	0	0	0	0	кофе
coffin	0	0	0	1	0	1	0	1	0	0	табыт
cog	0	0	0	0	0	0	0	0	0	0	тіс
cogent	0	0	0	0	0	0	1	0	0	1	сенімді
cognate	0	0	0	0	0	0	0	0	0	0	туыс
cognition	0	0	0	0	0	0	0	0	0	0	таным
cognitive	0	0	0	0	0	0	1	0	0	0	когнитивтік
cohabitation	0	0	0	0	0	0	0	0	0	0	бірге тұру
coherence	0	0	0	0	0	0	1	0	0	0	үйлесімділік
coherent	0	0	0	0	0	0	1	0	0	0	когерентті
cohesion	0	0	0	0	0	0	0	0	0	1	бірігу
cohesive	0	0	0	0	0	0	1	0	0	1	ұйымшыл
cohort	0	0	0	0	0	0	0	0	0	0	когорта
coil	0	0	0	0	0	0	0	0	0	0	катушка
coiled	0	0	0	0	0	0	0	0	0	0	оралған
coin	0	0	0	0	0	0	0	0	0	0	тиын
coinage	0	0	0	0	0	0	0	0	0	0	монета жасау
coincide	0	0	0	0	0	0	0	0	0	0	сәйкес келеді
coincidence	0	0	0	0	0	0	0	0	1	0	сәйкестік
coincident	0	0	0	0	0	0	0	0	0	0	сәйкес келеді
coinciding	0	0	0	0	0	0	0	0	0	0	сәйкес келеді
coke	0	0	0	0	0	0	0	0	0	0	кокс
cold	0	0	0	0	0	1	0	0	0	0	суық
coldly	0	0	0	0	0	1	0	0	0	0	салқын
coldness	1	0	1	1	0	1	0	1	0	0	салқындық
colic	0	0	0	0	0	1	0	0	0	0	колик
collaborator	0	0	0	0	0	0	0	0	0	1	серіктес
collapse	0	0	1	1	0	1	0	1	0	0	құлау
collar	0	0	0	0	0	0	0	0	0	0	жаға
collate	0	0	0	0	0	0	0	0	0	0	жинақтау
collateral	0	0	0	0	0	0	0	0	0	1	қамтамасыз ету
collation	0	0	0	0	0	0	0	0	0	0	салыстыру
colleague	0	0	0	0	0	0	0	0	0	0	әріптес
collect	0	0	0	0	0	0	0	0	0	0	жинау
collected	0	0	0	0	0	0	0	0	0	0	жиналды
collection	0	0	0	0	0	0	0	0	0	0	жинақ
collective	0	0	0	0	0	0	0	0	0	0	ұжымдық
collectively	0	0	0	0	0	0	1	0	0	1	ұжымдық
collector	0	0	0	0	0	0	0	0	0	0	коллектор
college	0	0	0	0	0	0	0	0	0	0	колледж
collegiate	0	0	0	0	0	0	0	0	0	0	алқалы
collide	0	0	0	0	0	0	0	0	0	0	соқтығысады
collie	0	0	0	0	0	0	0	0	0	0	колли
collision	1	0	0	0	0	1	0	0	0	0	соқтығыс
collocation	0	0	0	0	0	0	0	0	0	0	коллокация
colloquial	0	0	0	0	0	0	0	0	0	0	ауызекі тіл
collusion	1	0	1	1	0	1	0	1	0	0	сөз байласу
colon	0	0	0	0	0	0	0	0	0	0	қос ішек
colonel	0	0	0	0	0	0	1	0	0	1	полковник
colonial	0	0	0	0	0	0	0	0	0	0	отаршыл
colony	0	0	0	0	0	0	0	0	0	0	колония
colophon	0	0	0	0	0	0	0	0	0	0	колофон
color	0	0	0	0	0	0	0	0	0	0	түс
coloration	0	0	0	0	0	0	0	0	0	0	бояу
colored	0	0	0	0	0	0	0	0	0	0	түсті
coloring	0	0	0	0	0	0	0	0	0	0	бояу
colorless	0	0	0	0	0	0	0	0	0	0	түссіз
colors	0	0	0	0	0	0	0	0	0	0	түстер
colossal	0	0	0	0	0	0	1	0	0	0	орасан зор
colt	0	0	0	0	0	0	0	0	0	0	тазы
column	0	0	0	0	0	0	0	0	0	0	баған
columnar	0	0	0	0	0	0	0	0	0	0	бағаналы
coma	0	0	0	1	0	1	0	1	0	0	кома
comatose	0	0	0	1	0	1	0	1	0	0	коматоз
comb	0	0	0	0	0	0	0	0	0	0	тарақ
combat	1	0	0	1	0	1	0	0	0	0	шайқас
combatant	1	0	0	1	0	1	0	0	0	0	жауынгер
combative	1	0	0	1	0	1	0	0	0	0	жауынгерлік
combination	0	0	0	0	0	0	0	0	0	0	комбинациясы
combinatorial	0	0	0	0	0	0	0	0	0	0	комбинаторлық
combine	0	0	0	0	0	0	0	0	0	0	біріктіру
combined	0	0	0	0	0	0	0	0	0	0	біріктірілген
combustible	0	0	0	0	0	0	0	0	0	0	жанғыш
combustion	0	0	0	0	0	0	0	0	0	0	жану
comedy	0	0	0	0	0	0	0	0	0	0	комедия
comet	0	0	0	0	0	0	0	0	0	0	комета
comfort	0	1	0	0	1	0	1	0	0	1	жайлылық
comforter	0	0	0	0	0	0	0	0	0	0	жұбатушы
comic	0	0	0	0	0	0	0	0	0	0	комикс
comical	0	0	0	0	0	0	0	0	0	0	күлкілі
coming	0	1	0	0	0	0	0	0	0	0	келе жатыр
comma	0	0	0	0	0	0	0	0	0	0	үтір
command	0	0	0	0	0	0	0	0	0	0	пәрмен
commandant	0	0	0	0	0	0	1	0	0	1	комендант
commander	0	0	0	0	0	0	0	0	0	0	командир
commanding	0	0	0	0	0	0	1	0	0	1	бұйрық беру
commemorate	0	1	0	0	1	0	1	1	0	0	еске алу
commemoration	0	1	0	0	1	0	1	0	0	0	еске алу
commemorative	0	1	0	0	0	0	1	0	0	0	естелік
commence	0	0	0	0	0	0	0	0	0	0	бастау
commend	0	0	0	0	0	0	1	0	0	0	мақтау
commendable	0	0	0	0	1	0	1	0	0	1	мақтауға тұрарлық
commensurate	0	0	0	0	0	0	0	0	0	0	сәйкес
comment	0	0	0	0	0	0	0	0	0	0	түсініктеме
commentary	0	0	0	0	0	0	0	0	0	0	түсініктеме
commentator	0	0	0	0	0	0	1	0	0	0	комментатор
commerce	0	0	0	0	0	0	0	0	0	1	коммерция
commercial	0	0	0	0	0	0	0	0	0	0	коммерциялық
commissary	0	0	0	0	0	0	0	0	0	0	комиссар
commission	0	0	0	0	0	0	0	0	0	1	комиссия
commissioner	0	0	0	0	0	0	0	0	0	0	комиссар
commit	0	0	0	0	0	0	0	0	0	0	міндеттеу
committal	0	0	0	0	0	1	0	1	0	0	міндеттеме
committed	0	0	0	0	0	0	1	0	0	1	жасалды
committee	0	0	0	0	0	0	0	0	0	1	Комитет
commodity	0	0	0	0	0	0	0	0	0	0	тауар
commodore	0	0	0	0	0	0	1	0	0	1	коммодор
common	0	0	0	0	0	0	0	0	0	0	ортақ
commonly	0	0	0	0	0	0	0	0	0	0	әдетте
commonplace	0	1	0	0	0	0	0	0	0	1	кәдімгі
commons	0	0	0	0	0	0	0	0	0	0	ортақтар
commonwealth	0	0	0	0	0	0	1	0	0	1	достастық
commotion	1	0	0	0	0	1	0	0	0	0	толқу
commune	0	0	0	0	0	0	0	0	0	0	коммуна
communicable	0	0	0	0	0	0	0	0	0	0	коммуникативті
communicate	0	0	0	0	0	0	1	0	0	1	қарым-қатынас жасау
communication	0	0	0	0	0	0	0	0	0	1	байланыс
communicative	0	0	0	0	0	0	1	0	0	0	коммуникативті
communion	0	0	0	0	1	0	1	0	0	1	қарым-қатынас
communism	1	0	0	1	0	1	0	1	0	0	коммунизм
communist	0	0	0	0	0	1	0	0	0	0	коммунист
community	0	0	0	0	0	0	1	0	0	0	қауымдастық
commutation	0	0	0	0	0	0	1	0	0	0	коммутация
commutative	0	0	0	0	0	0	0	0	0	0	коммутативті
commute	0	0	0	0	0	0	1	0	0	0	жүру
commuter	0	0	0	0	0	0	0	0	0	0	жолаушы
compact	0	0	0	0	0	0	0	0	0	1	жинақы
compaction	0	0	0	0	0	0	0	0	0	0	тығыздау
compactness	0	0	0	0	0	0	0	0	0	0	жинақылық
companion	0	0	0	0	1	0	1	0	0	1	серік
companionship	0	0	0	0	0	0	0	0	0	0	жолдастық
company	0	0	0	0	0	0	0	0	0	0	компания
comparable	0	0	0	0	0	0	0	0	0	0	салыстырмалы
comparative	0	0	0	0	0	0	0	0	0	0	салыстырмалы
comparatively	0	0	0	0	0	0	0	0	0	0	салыстырмалы түрде
comparison	0	0	0	0	0	0	0	0	0	0	салыстыру
compartment	0	0	0	0	0	0	0	0	0	0	бөлім
compass	0	0	0	0	0	0	0	0	0	1	компас
compassion	0	0	0	1	0	0	1	0	0	0	жанашырлық
compassionate	0	0	0	0	0	0	1	0	0	0	жанашыр
compatibility	0	0	0	0	0	0	1	0	0	0	үйлесімділік
compatible	0	0	0	0	0	0	1	0	0	0	үйлесімді
compel	0	0	0	0	0	0	0	0	0	0	мәжбүрлеу
compelled	0	0	0	0	0	0	0	0	0	0	мәжбүр етті
compelling	0	0	0	0	0	0	1	0	0	0	мәжбүрлеу
compendium	0	0	0	0	0	0	0	0	0	0	жинақ
compensate	0	1	0	0	1	0	1	0	1	1	өтеу
compensation	0	0	0	0	0	0	0	0	0	0	өтемақы
compensatory	0	0	0	0	0	0	1	0	0	0	өтемдік
competence	0	0	0	0	0	0	1	0	0	1	құзыреттілік
competency	0	0	0	0	0	0	1	0	0	1	құзыреттілік
competent	0	0	0	0	0	0	1	0	0	1	құзыретті
competition	0	1	0	0	0	1	0	0	0	0	бәсеке
competitive	0	0	0	0	0	0	0	0	0	0	бәсекеге қабілетті
competitor	0	0	0	0	0	0	0	0	0	0	бәсекелес
compilation	0	0	0	0	0	0	0	0	0	0	құрастыру
compile	0	0	0	0	0	0	0	0	0	0	құрастыру
complacency	0	0	0	0	0	0	1	0	0	0	қанағаттану
complacent	0	0	0	0	0	0	0	0	0	0	тоқмейілсу
complain	1	0	0	0	0	1	0	1	0	0	шағымдану
complaint	1	0	0	0	0	1	0	0	0	0	шағым
complement	0	1	0	0	1	0	1	0	1	1	толықтыру
complementary	0	0	0	0	0	0	1	0	0	0	толықтырушы
completed	0	0	0	0	0	0	0	0	0	0	аяқталды
completely	0	0	0	0	0	0	1	0	0	0	толығымен
completeness	0	0	0	0	0	0	1	0	0	0	толықтық
completing	0	1	0	0	1	0	1	0	0	0	аяқтау
completion	0	1	0	0	1	0	1	0	0	0	аяқтау
complex	0	0	0	0	0	0	0	0	0	0	кешен
complexed	0	0	0	0	0	1	0	0	0	0	күрделі
complexion	0	0	0	0	0	0	0	0	0	0	өң
complexity	0	0	0	0	0	1	0	0	0	0	күрделілік
compliance	0	0	0	0	0	0	1	0	0	1	сәйкестік
compliant	0	0	0	0	0	0	1	0	0	0	сәйкес
complicate	1	0	0	0	0	1	0	0	0	0	қиындатады
complicated	0	0	0	0	0	1	0	0	0	0	күрделі
complication	0	0	0	0	0	1	0	0	0	0	асқыну
complicity	0	0	0	0	0	1	1	0	0	0	қатысушылық
compliment	0	1	0	0	1	0	1	0	1	1	комплимент
comply	0	0	0	0	0	0	0	0	0	0	орындау
complying	0	0	0	0	0	0	0	0	0	0	сәйкес келеді
compo	0	0	0	0	0	0	0	0	0	0	құрамды
component	0	0	0	0	0	0	0	0	0	0	құрамдас
compose	0	0	0	0	0	0	0	0	0	0	құрастыру
composed	0	0	0	0	0	0	1	0	0	0	құрастырылған
composer	0	0	0	0	0	0	1	0	0	0	композитор
composite	0	0	0	0	0	0	0	0	0	0	құрама
composition	0	0	0	0	0	0	0	0	0	0	құрамы
compost	0	0	1	0	0	1	0	0	0	0	компост
composure	0	0	0	0	0	0	1	0	0	0	сабырлылық
compound	0	0	0	0	0	0	0	0	0	0	қосынды
comprehend	0	0	0	0	0	0	1	0	0	0	түсіну
comprehension	0	0	0	0	0	0	0	0	0	0	түсіну
comprehensive	0	0	0	0	0	0	1	0	0	0	жан-жақты
compress	1	0	0	0	0	0	0	0	0	0	компресс
compressed	0	0	0	0	0	0	0	0	0	0	қысылған
compressible	0	0	0	0	0	0	0	0	0	0	қысылатын
compression	0	0	0	0	0	0	0	0	0	0	қысу
comprise	0	0	0	0	0	0	0	0	0	0	қамтиды
compromise	0	0	0	0	0	0	0	0	0	0	ымыраға келу
comptroller	0	0	0	0	0	0	0	0	0	1	бақылаушы
compulsion	1	0	0	0	0	1	0	0	0	0	мәжбүрлеу
compulsory	0	0	0	0	0	1	0	0	0	0	міндетті
computable	0	0	0	0	0	0	0	0	0	0	есептелетін
computation	0	0	0	0	0	0	0	0	0	0	есептеу
compute	0	0	0	0	0	0	0	0	0	0	есептеу
computer	0	0	0	0	0	0	0	0	0	0	компьютер
comrade	0	0	0	0	0	0	1	0	0	1	жолдас
con	0	0	0	0	0	0	0	0	0	0	con
concatenation	0	0	0	0	0	0	0	0	0	0	жалғаулық
concave	0	0	0	0	0	0	0	0	0	0	ойыс
conceal	0	0	0	0	0	1	0	1	0	0	жасыру
concealed	0	1	0	1	0	1	0	0	1	0	жасырын
concealment	1	1	0	1	0	1	0	0	0	0	жасыру
conceit	0	0	0	0	0	1	0	0	0	0	менмендік
conceited	0	0	0	0	0	1	0	0	0	0	мақтаншақ
conceivable	0	0	0	0	0	0	0	0	0	0	болжамды
concentrate	0	0	0	0	0	0	0	0	0	0	шоғырландыру
concentration	0	0	0	0	0	0	0	0	0	0	шоғырлану
concentric	0	0	0	0	0	0	1	0	0	0	концентрлік
conception	0	0	0	0	0	0	0	0	0	0	тұжырымдама
concern	0	0	0	0	0	0	0	0	0	0	алаңдаушылық
concerned	0	0	0	1	0	0	0	1	0	0	алаңдаушылық
concert	0	0	0	0	0	0	0	0	0	0	концерт
concession	0	0	0	0	0	0	0	0	0	0	концессия
concessional	0	0	0	0	0	0	0	0	0	0	жеңілдікті
concierge	0	0	0	0	0	0	0	0	0	0	консьерж
conciliation	0	0	0	0	1	0	1	0	0	1	татуласу
concise	0	0	0	0	0	0	0	0	0	0	қысқаша
conclave	0	0	0	0	0	0	0	0	0	0	конклав
conclude	0	0	0	0	0	0	0	0	0	0	қорытындылау
concluding	0	0	0	0	0	0	1	0	0	0	қорытындылау
conclusion	0	0	0	0	0	0	0	0	0	0	қорытынды
concoction	0	0	0	0	0	0	0	0	0	0	құрастыру
concomitant	0	0	0	0	0	0	0	0	0	0	қатар жүретін
concord	0	0	0	0	0	0	1	0	0	1	келісім
concordance	0	0	0	0	0	0	1	0	0	1	сәйкестік
concours	0	0	0	0	0	0	0	0	0	0	конкурлар
concourse	0	0	0	0	0	0	0	0	0	0	конкурс
concrete	0	0	0	0	0	0	0	0	0	0	бетон
concurrence	0	0	0	0	0	0	0	0	0	0	сәйкестік
concurrent	0	0	0	0	0	0	0	0	0	0	қатарлас
concurring	0	0	0	0	0	0	0	0	0	0	келісу
concussion	1	0	0	0	0	1	0	1	0	0	контузия
condemn	1	0	0	0	0	1	0	0	0	0	айыптау
condemnation	1	1	1	1	0	1	0	1	0	0	айыптау
condensation	0	0	0	0	0	0	0	0	0	0	конденсация
condensed	0	0	0	0	0	0	0	0	0	0	конденсацияланған
condescending	0	0	0	0	0	1	0	0	0	0	кемсіту
condescension	1	0	1	0	0	1	0	1	0	0	кемсіту
condiment	0	0	0	0	0	0	0	0	0	0	дәмдеуіш
condition	0	0	0	0	0	0	0	0	0	0	жағдай
conditional	0	0	0	0	0	0	0	0	0	0	шартты
conditionally	0	0	0	0	0	0	0	0	0	0	шартты түрде
conditioned	0	0	0	0	0	0	0	0	0	0	шартты
conditions	0	0	0	0	0	0	0	0	0	0	шарттар
condolence	0	0	0	0	0	0	1	1	0	0	көңіл айту
condone	0	0	0	0	0	0	1	0	0	0	кешіру
conducive	0	0	0	0	0	0	1	0	0	0	қолайлы
conduct	0	0	0	0	0	0	0	0	0	0	жүргізу
conduction	0	0	0	0	0	0	0	0	0	0	өткізу
conductivity	0	0	0	0	0	0	1	0	0	0	өткізгіштік
conductor	0	0	0	0	0	0	0	0	0	0	дирижер
conduit	0	0	0	0	0	0	0	0	0	0	өткізгіш
cone	0	0	0	0	0	0	0	0	0	0	конус
confederate	0	0	0	0	0	0	1	0	0	1	конфедерация
confederation	0	0	0	0	0	0	0	0	0	0	конфедерация
confer	0	0	0	0	0	0	0	0	0	0	конференция
conference	0	0	0	0	0	0	0	0	0	0	конференция
confess	0	0	0	0	0	1	1	0	0	1	мойындау
