English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Galician Word
delirium	0	0	1	0	0	1	0	1	0	0	delirio
deliverance	0	1	0	0	1	0	1	0	0	1	liberación
delivery	0	1	0	0	0	0	1	0	0	0	entrega
dell	0	0	0	0	0	0	0	0	0	0	dell
delta	0	0	0	0	0	0	0	0	0	0	delta
deluge	0	0	0	1	0	1	0	1	1	0	diluvio
delusion	1	0	0	1	0	1	0	1	0	0	delirio
delusional	1	0	0	1	0	1	0	0	0	0	delirante
delve	0	0	0	0	0	0	0	0	0	0	afondar
demand	1	0	0	0	0	1	0	0	0	0	demanda
demanding	0	0	0	0	0	1	0	0	0	0	esixente
demeanor	0	0	0	0	0	0	0	0	0	0	comportamento
demented	0	0	0	1	0	1	0	0	0	0	demente
dementia	0	0	0	1	0	1	0	1	0	0	demencia
demise	0	0	0	1	0	1	0	1	0	0	falecemento
democracy	0	0	0	0	0	0	1	0	0	0	democracia
democrat	0	0	0	0	0	0	0	0	0	0	demócrata
demolish	1	0	0	0	0	1	0	1	0	0	derrubar
demolition	0	0	0	0	0	1	0	0	0	0	demolición
demon	1	0	1	1	0	1	0	1	0	0	demo
demonic	1	0	1	1	0	1	0	1	0	0	demoníaco
demonstrable	0	0	0	0	0	0	1	0	0	0	demostrable
demonstrate	0	0	0	0	0	0	0	0	0	0	demostrar
demonstrated	0	0	0	0	0	0	0	0	0	0	demostrado
demonstrating	0	0	0	0	0	0	0	0	0	0	demostrando
demonstration	0	0	0	0	0	0	0	0	0	0	demostración
demonstrative	0	0	0	0	1	0	1	1	0	0	demostrativo
demonstrator	0	0	0	0	0	0	0	0	0	0	manifestante
demoralized	0	0	0	1	0	1	0	1	0	0	desmoralizado
demos	0	0	0	0	0	0	0	0	0	0	demostracións
den	0	0	0	0	0	0	0	0	0	0	den
denial	0	0	0	0	0	1	0	0	0	0	negación
denied	0	0	0	0	0	1	0	1	0	0	negado
denomination	0	0	0	0	0	0	0	0	0	0	denominación
denominational	0	0	0	0	0	0	0	0	0	0	confesional
denominator	0	0	0	0	0	0	0	0	0	0	denominador
denote	0	0	0	0	0	0	0	0	0	0	denotar
denounce	1	0	1	0	0	1	0	0	0	0	denunciar
dense	0	0	0	0	0	0	0	0	0	0	densa
density	0	0	0	0	0	0	0	0	0	0	densidade
dent	0	0	0	0	0	0	0	0	0	0	dentadura
dentistry	0	0	0	1	0	0	0	0	0	0	odontoloxía
denunciation	1	0	1	1	0	1	0	0	0	0	denuncia
deny	1	0	0	0	0	1	0	0	0	0	negar
denying	0	1	0	0	0	1	0	0	0	0	negando
deodorant	0	0	0	0	0	0	0	0	0	0	desodorante
depart	0	1	0	0	0	0	0	1	0	0	partir
departed	0	0	0	0	0	1	0	1	0	0	partiu
department	0	0	0	0	0	0	0	0	0	0	departamento
departure	0	0	0	0	0	1	0	1	0	0	saída
depend	0	1	0	0	0	0	0	0	0	1	depender
dependant	0	0	0	0	0	0	0	0	0	0	dependente
dependence	0	0	0	1	0	1	0	1	0	0	dependencia
dependency	0	0	0	0	0	1	0	0	0	0	dependencia
dependent	0	0	0	0	0	1	1	0	0	1	dependente
depict	0	0	0	0	0	0	0	0	0	0	representar
depicting	0	0	0	0	0	0	0	0	0	0	representando
depletion	0	0	0	0	0	0	0	0	0	0	esgotamento
deplorable	1	0	1	1	0	1	0	1	0	0	deplorable
deplore	1	0	1	0	0	1	0	1	0	0	deplorar
deploy	0	0	0	0	0	0	0	0	0	0	despregar
deport	0	0	0	1	0	1	0	1	0	0	deportar
deportation	1	0	0	1	0	1	0	1	0	0	deportación
deposit	0	0	0	0	0	0	0	0	0	0	depósito
depositary	0	0	0	0	0	0	0	0	0	0	depositario
deposition	0	0	0	0	0	0	0	0	0	0	deposición
depository	0	0	0	0	0	0	0	0	0	1	depositario
depot	0	0	0	0	0	0	0	0	0	0	depósito
depraved	1	1	1	1	0	1	0	1	0	0	depravado
depravity	1	0	1	0	0	1	0	0	0	0	depravación
depreciate	1	0	1	0	0	1	0	0	0	0	depreciar
depreciated	1	0	1	1	0	1	0	1	0	0	depreciado
depreciation	0	0	0	1	0	1	0	0	0	0	depreciación
depress	0	0	0	1	0	1	0	1	0	0	deprimir
depressed	1	0	0	1	0	1	0	1	0	0	deprimido
depressing	0	0	1	0	0	1	0	1	0	0	deprimente
depression	0	0	0	0	0	1	0	1	0	0	depresión
depressive	0	0	0	0	0	1	0	1	0	0	depresivo
deprivation	1	0	1	1	0	1	0	1	0	0	privación
depth	0	0	0	0	0	0	1	0	0	1	profundidade
deputy	0	0	0	0	0	0	0	0	0	1	deputado
derail	0	0	0	0	0	0	0	0	0	0	descarrilar
deranged	1	0	1	1	0	1	0	0	0	0	desquiciado
derelict	0	0	0	0	0	1	0	0	0	0	abandonado
derision	1	0	1	0	0	1	0	0	0	0	escarnio
derivation	0	0	0	0	0	0	0	0	0	0	derivación
derivative	0	0	0	0	0	0	0	0	0	0	derivado
derive	0	0	0	0	0	0	0	0	0	0	derivar
dermal	0	0	0	0	0	0	0	0	0	0	dérmica
dermatologist	0	0	0	0	0	0	0	0	0	1	dermatólogo
dermatology	0	0	0	0	0	0	0	0	0	0	dermatoloxía
derogation	1	0	1	1	0	1	0	1	0	0	derogación
derogatory	1	0	1	1	0	1	0	1	0	0	despectivo
descend	0	0	0	0	0	0	0	0	0	0	descender
descendant	0	0	0	0	0	0	0	0	0	0	descendente
descendent	0	0	0	0	0	0	0	0	0	0	descendente
descending	0	0	0	0	0	0	0	0	0	0	descendendo
descent	0	0	0	1	0	0	0	1	0	0	descenso
describe	0	0	0	0	0	0	0	0	0	0	describir
description	0	0	0	0	0	0	0	0	0	0	descrición
descriptive	0	0	0	0	0	0	1	0	0	0	descritivo
desecration	1	0	1	1	0	1	0	1	0	0	profanación
desert	1	0	1	1	0	1	0	1	0	0	deserto
deserted	1	0	1	1	0	1	0	1	0	0	deserto
desertion	0	0	0	0	0	1	0	0	0	0	deserción
deserve	1	1	0	0	0	0	1	0	0	1	merecen
deserved	0	0	0	0	0	0	1	0	0	0	merecido
deserving	0	0	0	0	0	0	0	0	0	0	merecente
design	0	0	0	0	0	0	0	0	0	0	deseño
designate	0	0	0	0	0	0	0	0	0	0	designar
designation	0	0	0	0	0	0	0	0	0	1	designación
designed	0	0	0	0	0	0	0	0	0	0	deseñado
designer	0	0	0	0	0	0	1	0	0	0	deseñador
designing	0	0	0	0	0	0	0	0	0	0	deseñar
desirability	0	0	0	0	0	0	0	0	0	0	desexabilidade
desirable	0	0	0	0	0	0	1	0	0	0	desexable
desiring	0	0	0	0	0	0	1	0	0	0	desexando
desirous	0	0	0	0	0	0	1	0	0	0	desexoso
desist	1	0	1	0	0	1	0	0	0	0	desistir
desk	0	0	0	0	0	0	0	0	0	0	escritorio
desolation	0	0	0	1	0	1	0	1	0	0	desolación
despair	1	0	1	1	0	1	0	1	0	0	desesperación
despairing	0	0	0	1	0	1	0	1	0	0	desesperado
despatch	0	0	0	0	0	0	0	0	0	0	despacho
desperate	0	0	0	0	0	1	0	0	0	0	desesperado
desperation	0	0	0	0	0	0	0	0	0	0	desesperación
despicable	1	0	1	0	0	1	0	0	0	0	desprezable
despise	1	0	1	0	0	1	0	0	0	0	desprezar
despotic	0	0	0	1	0	1	0	0	0	0	despótico
despotism	1	0	1	1	0	1	0	1	0	0	despotismo
dessert	0	0	0	0	0	0	0	0	0	0	sobremesa
destination	0	1	0	1	1	0	1	1	1	0	destino
destined	0	1	0	0	0	0	0	0	0	0	destinado
destiny	0	0	0	0	0	0	0	0	0	0	destino
destitute	0	0	0	1	0	1	0	1	0	0	indixente
destroyed	1	0	0	1	0	1	0	1	0	0	destruído
destroyer	1	0	0	1	0	1	0	0	0	0	destrutor
destroying	1	0	0	1	0	1	0	1	0	0	destruíndo
destruction	1	0	0	0	0	1	0	0	0	0	destrución
destructive	1	0	1	1	0	1	0	0	0	0	destrutivo
detach	0	0	0	0	0	0	0	0	0	0	separar
detached	0	0	0	0	0	0	0	0	0	0	separado
detachment	0	0	0	0	0	1	0	0	0	0	desprendemento
detail	0	0	0	0	0	0	0	0	0	0	detalle
details	0	0	0	0	0	0	0	0	0	0	detalles
detain	0	0	0	0	0	1	0	0	0	0	deter
detainee	1	1	0	1	0	1	0	1	0	0	detido
detect	0	0	0	0	0	0	1	0	0	0	detectar
detectable	0	0	0	0	0	0	0	0	0	0	detectable
detection	0	0	0	0	0	0	1	0	0	0	detección
detective	0	0	0	0	0	0	0	0	0	0	detective
detector	0	0	0	0	0	0	0	0	0	0	detector
detention	0	0	0	0	0	1	0	1	0	0	detención
deter	0	0	0	0	0	0	0	0	0	0	disuadir
detergent	0	0	0	0	0	0	0	0	0	0	deterxente
deteriorate	0	0	0	1	0	1	0	1	0	0	deteriorarse
deteriorated	0	0	1	0	0	1	0	1	0	0	deteriorado
deterioration	1	0	1	1	0	1	0	1	0	0	deterioro
determinable	0	0	0	0	0	0	0	0	0	0	determinable
determinate	0	1	0	0	0	0	0	0	0	1	determinado
determination	0	0	0	0	0	0	1	0	0	1	determinación
determined	0	0	0	0	0	0	1	0	0	0	determinado
detest	1	0	1	0	0	1	0	0	0	0	detestar
detonate	0	0	0	1	0	1	0	0	1	0	detonar
detonation	1	0	0	0	0	0	0	0	0	0	detonación
detour	0	0	0	0	0	0	0	0	0	0	desvío
detract	1	0	0	0	0	1	0	0	0	0	desmerecer
detriment	0	0	0	0	0	1	0	0	0	0	prexuízo
detrimental	0	0	0	0	0	1	0	0	0	0	prexudicial
detritus	0	0	0	0	0	1	0	0	0	0	detritos
deuce	0	0	0	0	0	0	0	0	0	0	deuce
devastate	1	0	0	1	0	1	0	1	0	0	devastar
devastating	1	0	1	1	0	1	0	1	0	1	devastador
devastation	1	0	0	1	0	1	0	1	1	0	devastación
develop	0	1	0	0	0	0	1	0	0	0	desenvolver
developing	0	0	0	0	0	0	0	0	0	0	desenvolvendo
development	0	0	0	0	0	0	0	0	0	0	desenvolvemento
deviate	0	0	0	0	0	0	0	0	0	0	desviar
deviating	0	0	0	0	0	0	0	0	0	0	desviándose
deviation	0	0	0	0	0	0	0	1	0	0	desviación
device	0	0	0	0	0	0	0	0	0	0	dispositivo
devil	1	1	1	1	0	1	0	1	0	0	demo
devilish	0	0	1	1	0	1	0	0	0	0	diabólico
devious	0	0	0	0	0	1	0	0	0	0	tortuoso
devise	0	0	0	0	0	0	0	0	0	0	idear
devoid	0	0	0	0	0	0	0	0	0	0	carente
devolution	0	0	0	0	0	1	0	0	0	0	devolución
devolve	0	0	0	0	0	0	0	0	0	0	devolver
devote	0	0	0	0	0	0	0	0	0	0	dedicar
devotee	0	0	0	0	0	0	0	0	0	0	devoto
devotional	0	0	0	0	0	0	1	0	0	1	devocional
devour	0	0	0	0	0	1	0	0	0	0	devorar
devout	0	1	0	0	1	0	1	0	0	1	devoto
dew	0	0	0	0	0	0	0	0	0	0	orballo
dexter	0	0	0	0	0	0	0	0	0	0	destro
dexterity	0	0	0	0	0	0	1	0	0	0	destreza
dextrose	0	0	0	0	0	0	0	0	0	0	dextrosa
diabolical	1	0	1	1	0	1	0	0	0	0	diabólico
diagnosis	0	1	0	1	0	1	0	0	0	1	diagnóstico
diagnostic	0	0	0	0	0	0	0	0	0	0	diagnóstico
diagnostics	0	0	0	0	0	0	0	0	0	0	diagnósticos
diagram	0	0	0	0	0	0	0	0	0	0	diagrama
dial	0	0	0	0	0	0	0	0	0	0	marcar
dialect	0	0	0	0	0	0	0	0	0	0	dialecto
dialectic	0	0	0	0	0	0	0	0	0	0	dialéctica
dialogue	0	0	0	0	0	0	0	0	0	0	diálogo
diameter	0	0	0	0	0	0	0	0	0	0	diámetro
diamond	0	0	0	0	1	0	1	0	0	0	diamante
diamonds	0	0	0	0	0	0	0	0	0	0	diamantes
diaper	0	0	1	0	0	0	0	0	0	0	cueiro
diaphragm	0	0	0	0	0	0	0	0	0	0	diafragma
diarrhoea	0	0	1	0	0	0	0	0	0	0	diarrea
diary	0	0	0	0	1	0	1	0	0	1	diario
diatribe	1	0	1	0	0	1	0	0	0	0	diatriba
dice	0	0	0	0	0	0	0	0	0	0	dado
dichotomous	0	0	0	0	0	0	0	0	0	0	dicotómicas
dichotomy	0	0	0	0	0	0	0	0	0	0	dicotomía
dictate	0	0	0	0	0	0	0	0	0	0	ditar
dictation	0	0	0	0	0	0	0	0	0	0	ditado
dictator	0	0	0	1	0	1	0	0	0	0	ditador
dictatorial	1	0	0	0	0	1	0	0	0	0	ditatorial
dictatorship	1	1	1	1	0	1	0	1	0	0	ditadura
diction	0	0	0	0	0	0	0	0	0	0	dicción
dictionary	0	0	0	0	0	0	1	0	0	1	dicionario
dictum	0	0	0	0	0	0	0	0	0	1	dito
didactic	0	0	0	0	0	0	1	0	0	0	didáctica
die	0	0	0	1	0	1	0	1	0	0	morrer
diet	0	0	0	0	0	0	0	0	0	0	dieta
dietary	0	1	0	0	0	0	1	0	0	0	dietética
differ	0	0	0	0	0	0	0	0	0	0	difiren
difference	0	0	0	0	0	0	0	0	0	0	diferenza
differences	0	0	0	0	0	0	0	0	0	0	diferenzas
differential	0	0	0	0	0	0	0	0	0	1	diferencial
differentiation	0	0	0	0	0	0	0	0	0	0	diferenciación
differently	0	0	0	0	0	0	0	0	1	0	de forma diferente
differing	0	0	0	0	0	0	0	0	0	0	diferentes
difficult	0	0	0	1	0	0	0	0	0	0	difícil
difficulties	0	0	0	0	0	1	0	1	0	0	dificultades
difficulty	1	0	0	1	0	1	0	1	0	0	dificultade
diffuse	0	0	0	0	0	0	0	0	0	0	difuso
diffusion	0	0	0	0	0	0	0	0	0	0	difusión
dig	0	0	0	0	0	0	0	0	0	0	cavar
digest	0	0	0	0	0	0	0	0	0	0	dixerir
digestion	0	0	0	0	0	0	0	0	0	0	dixestión
digit	0	0	0	0	0	0	0	0	0	1	díxito
dignified	0	0	0	0	0	0	1	0	0	0	digna
dignity	0	0	0	0	0	0	1	0	0	1	dignidade
digress	0	1	0	0	0	1	0	0	0	0	divagación
digs	0	0	0	0	0	0	0	0	0	0	escava
dike	0	0	0	1	0	0	0	0	0	0	dique
dilapidated	0	0	1	0	0	1	0	1	0	0	en ruínas
dilatation	0	0	0	0	0	0	0	0	0	0	dilatación
dilation	0	0	0	0	0	0	0	0	0	0	dilatación
dilemma	0	0	0	0	0	0	0	0	0	0	dilema
diligence	0	0	0	0	0	0	1	0	0	1	dilixencia
diligent	0	0	0	0	0	0	0	0	0	0	dilixente
diluent	0	0	0	0	0	0	0	0	0	0	diluente
dilute	0	0	0	0	0	1	0	0	0	0	diluír
diluted	0	0	0	0	0	0	0	0	0	0	diluído
dilution	0	0	0	0	0	0	0	0	0	0	dilución
dime	0	0	0	0	0	0	0	0	0	0	centavo
dimension	0	0	0	0	0	0	0	0	0	0	dimensión
diminish	0	0	0	0	0	1	0	1	0	0	diminuír
diminished	0	0	0	0	0	1	0	0	0	0	diminuído
diminution	0	0	0	0	0	0	0	0	0	0	diminución
diminutive	0	0	0	0	0	0	0	0	0	0	diminutivo
din	0	0	0	0	0	1	0	0	0	0	din
dine	0	0	0	0	0	0	0	0	0	0	cear
diner	0	0	0	0	0	0	0	0	0	0	comedor
dinner	0	0	0	0	0	0	1	0	0	0	cea
dinosaur	0	0	0	1	0	0	0	0	0	0	dinosauro
dint	0	0	0	0	0	0	0	0	0	0	dint
diocesan	0	0	0	0	0	0	0	0	0	0	diocesano
diocese	0	0	0	0	0	0	0	0	0	0	diocese
diorama	0	0	0	0	0	0	0	0	0	0	diorama
dip	0	0	0	0	0	0	0	0	0	0	mergullo
diploma	0	0	0	0	0	0	0	0	0	0	diploma
diplomacy	0	1	0	0	0	0	1	0	0	1	diplomacia
diplomat	0	0	0	0	0	0	0	0	0	0	diplomático
diplomatic	0	0	0	0	0	0	1	0	0	1	diplomático
dire	0	0	1	1	0	1	0	1	1	0	terrible
directed	0	0	0	0	0	0	0	0	0	0	dirixida
direction	0	0	0	0	0	0	0	0	0	0	dirección
directly	0	0	0	0	0	0	0	0	0	0	directamente
director	0	0	0	0	0	0	1	0	0	1	director
directory	0	0	0	0	0	0	0	0	0	0	directorio
dirt	0	0	1	0	0	1	0	0	0	0	sucidade
dirty	0	0	1	0	0	1	0	0	0	0	sucio
disability	0	0	0	0	0	1	0	1	0	0	discapacidade
disable	0	0	0	1	0	1	0	1	0	0	desactivar
disabled	0	0	0	1	0	1	0	1	0	0	desactivado
disadvantage	0	0	0	0	0	0	0	0	0	0	desvantaxe
disaffected	0	0	0	0	0	1	0	0	0	0	desafecto
disagree	1	0	0	0	0	1	0	0	0	0	desacordo
disagreeable	0	0	0	0	0	0	0	0	0	0	desagradable
disagreeing	1	0	0	0	0	1	0	1	0	0	en desacordo
disagreement	1	0	0	0	0	1	0	1	0	0	desacordo
disallow	0	0	0	0	0	0	0	0	0	0	desautorizar
disallowed	1	0	1	1	0	1	0	1	0	0	non permitido
disappear	0	0	0	1	0	0	0	0	0	0	desaparecer
disappearance	0	0	0	0	0	0	0	0	0	0	desaparición
disappearing	0	0	0	0	0	0	0	0	0	0	desaparecendo
disappoint	1	0	1	0	0	1	0	1	0	0	decepcionar
disappointed	1	0	1	0	0	1	0	1	0	0	decepcionado
disappointing	0	0	0	0	0	1	0	1	0	0	decepcionante
disappointment	0	0	1	0	0	1	0	1	0	0	decepción
disapproval	0	0	0	0	0	1	0	1	0	0	desaprobación
disapprove	1	0	1	1	0	1	0	1	0	0	desaprobar
disapproved	1	0	0	0	0	1	0	1	0	0	desaprobado
disapproving	1	0	1	0	0	1	0	1	0	0	desaprobando
disarm	0	0	0	0	0	0	0	0	0	0	desarmar
disarray	0	0	0	0	0	0	0	0	0	0	desorde
disaster	1	0	1	1	0	1	0	1	1	0	desastre
disastrous	1	0	0	1	0	1	0	1	0	0	desastroso
disband	0	0	0	0	0	0	0	0	0	0	disolver
disbelief	0	0	0	0	0	0	0	0	0	0	incredulidade
disbelieve	0	0	0	0	0	1	0	0	0	0	non crer
disburse	0	0	0	0	0	0	0	0	0	0	desembolsar
disbursement	0	0	0	0	0	0	0	0	0	0	desembolso
disc	0	0	0	0	0	0	0	0	0	0	disco
discarded	0	0	0	0	0	0	0	0	0	0	descartado
discards	0	0	0	0	0	1	0	0	0	0	descartes
discern	0	0	0	0	0	0	0	0	0	0	discernir
discernible	0	0	0	0	0	0	0	0	0	0	discernible
discerning	0	0	0	0	0	0	0	0	0	0	discernimento
discernment	0	0	0	0	0	0	0	0	0	0	discernimento
discharge	0	0	0	0	0	1	0	0	0	0	descarga
disciple	0	0	0	0	0	0	0	0	0	1	discípulo
discipline	0	0	0	1	0	1	0	0	0	0	disciplina
disclaim	1	0	1	0	0	1	0	0	0	1	renunciar
disclaimer	0	0	0	0	0	0	0	0	0	0	exención de responsabilidade
disclose	0	0	0	0	0	0	0	0	0	0	revelar
disclosed	0	0	0	0	0	0	0	0	0	1	divulgado
disclosure	0	0	0	0	0	0	0	0	0	0	divulgación
discoloration	0	0	1	0	0	1	0	0	0	0	decoloración
discolored	0	0	1	0	0	1	0	1	0	0	descolorido
discomfort	0	0	0	0	0	1	0	1	0	0	incomodidade
disconnect	0	0	0	0	0	1	0	1	0	0	desconectar
disconnected	0	0	0	0	0	1	0	1	0	0	desconectado
disconnection	0	0	0	0	0	1	0	0	0	0	desconexión
discontent	1	0	1	1	0	1	0	1	0	0	descontento
discontinuance	0	0	0	0	0	0	0	0	0	0	descontinuación
discontinue	0	0	0	0	0	1	0	0	0	0	descontinuar
discontinuity	0	0	1	1	0	1	0	1	0	0	descontinuidade
discontinuous	0	0	0	0	0	0	0	0	0	0	descontinuo
discord	1	0	1	0	0	1	0	0	0	0	discordia
discount	0	0	0	0	0	0	0	0	0	0	desconto
discounted	0	0	0	0	0	0	0	0	0	0	descontado
discourage	0	0	0	1	0	1	0	1	0	0	desanimar
discouraged	0	0	0	0	0	0	0	0	0	0	desanimado
discouragement	0	0	0	0	0	1	0	0	0	0	desánimo
discourse	0	0	0	0	0	0	0	0	0	0	discurso
discover	0	0	0	0	0	0	0	0	0	0	descubrir
discovery	0	0	0	0	0	0	1	0	0	0	descubrimento
discredit	0	0	0	0	0	1	0	0	0	0	desacreditar
discreet	0	1	0	0	0	0	1	0	0	0	discreto
discrepancy	0	0	0	0	0	0	0	0	0	0	discrepancia
discrete	0	0	0	0	0	0	0	0	0	0	discreto
discretion	0	1	0	0	0	0	1	0	0	1	discreción
discretionary	0	0	0	0	0	0	1	0	0	0	discrecional
discriminate	1	0	0	0	0	1	0	1	0	0	discriminar
discriminating	0	0	1	0	0	1	0	0	0	0	discriminando
discrimination	1	0	1	1	0	1	0	1	0	0	discriminación
discus	0	0	0	0	0	0	0	0	0	0	disco
discuss	0	0	0	0	0	0	0	0	0	0	discutir
discussion	0	0	0	0	0	0	1	0	0	0	discusión
disdain	1	0	1	0	0	1	0	0	0	0	desprezo
disease	1	0	1	1	0	1	0	1	0	0	enfermidade
diseased	0	0	1	1	0	1	0	1	0	0	enfermo
disembodied	0	0	0	1	0	1	0	1	0	0	incorpóreo
disengage	0	0	0	0	0	0	0	0	0	0	desengancharse
disengagement	0	0	0	0	0	1	0	0	0	0	desvinculación
disfigured	1	0	1	1	0	1	0	1	0	0	desfigurado
disgrace	1	0	1	0	0	1	0	1	0	0	deshonra
disgraced	1	0	1	0	0	1	0	1	0	0	deshonrado
disgraceful	1	0	1	0	0	1	0	0	0	0	vergonzoso
disgruntled	1	0	1	0	0	1	0	1	0	0	descontento
disguise	0	0	0	0	0	0	0	0	0	0	disfrazarse
disguised	0	0	0	0	0	0	0	0	0	0	disfrazado
disgust	1	0	1	1	0	1	0	1	0	0	noxo
disgusting	1	0	1	1	0	1	0	0	0	0	repugnante
dish	0	0	0	0	0	0	0	0	0	0	prato
disheartened	0	0	0	0	0	1	0	1	0	0	desanimado
disheartening	0	0	0	0	0	1	0	1	0	0	desalentador
dishonest	1	0	1	0	0	1	0	1	0	0	deshonesto
dishonesty	0	0	1	0	0	1	0	0	0	0	deshonestidade
dishonor	1	0	1	1	0	1	0	1	0	0	deshonra
disillusionment	1	0	1	0	0	1	0	1	0	0	desencanto
disinfect	0	0	0	0	0	0	0	0	0	0	desinfectar
disinfectant	0	0	0	0	0	0	0	0	0	0	desinfectante
disinfection	0	0	0	0	0	0	1	0	0	0	desinfección
disinformation	1	0	0	1	0	1	0	0	0	0	desinformación
disingenuous	0	0	1	0	0	1	0	0	0	0	mentira
disintegrate	0	0	1	1	0	1	0	0	0	0	desintegrarse
disintegration	0	0	0	0	0	1	0	0	0	0	desintegración
disinterested	0	0	0	0	0	1	0	0	0	0	desinteresado
disjoint	0	0	0	0	0	0	0	0	0	0	inconxunta
disjointed	0	0	0	0	0	0	0	0	0	0	desarticulado
disjunctive	0	0	0	0	0	0	0	0	0	0	disxuntivo
disk	0	0	0	0	0	0	0	0	0	0	disco
diskette	0	0	0	0	0	0	0	0	0	0	disquete
dislike	1	0	1	0	0	1	0	0	0	0	non me gusta
disliked	1	0	0	0	0	1	0	1	0	0	non gustaba
dislocated	1	0	1	1	0	1	0	1	0	0	dislocado
dislocation	0	0	0	0	0	0	0	0	0	0	luxación
dislodge	0	0	0	0	0	0	0	0	0	0	desaloxar
dismal	0	0	1	1	0	1	0	1	0	0	triste
dismay	1	1	0	1	0	1	0	1	1	0	consternación
dismemberment	0	0	1	1	0	1	0	1	0	0	desmembramento
dismiss	0	0	0	0	0	0	0	0	0	0	despedir
dismissal	1	0	1	1	0	1	0	1	1	0	despedimento
dismount	0	0	0	0	0	0	0	0	0	0	desmontar
disobedience	1	0	1	0	0	1	0	0	0	0	desobediencia
disobedient	1	0	0	0	0	1	0	0	0	0	desobediente
disobey	1	0	1	0	0	1	0	0	0	0	desobedecer
disorder	0	0	0	1	0	1	0	0	0	0	desorde
disorderly	0	0	0	0	0	1	0	0	0	0	desordenado
disorganized	0	0	0	0	0	1	0	0	0	0	desorganizado
disparage	1	0	1	0	0	1	0	1	0	0	desprezar
disparaging	1	0	1	0	0	1	0	1	0	0	despectivo
disparate	0	0	0	0	0	0	0	0	0	0	dispares
disparity	1	0	1	0	0	1	0	1	0	0	disparidade
dispassionate	0	0	0	0	0	1	0	1	0	0	desapaixonado
dispatch	0	0	0	0	0	0	0	0	0	0	despacho
dispel	0	0	0	0	0	1	0	1	0	0	disipar
dispensation	0	0	0	0	0	0	0	0	0	0	dispensa
dispense	0	0	0	0	0	0	0	0	0	0	dispensar
disperse	0	0	0	0	0	0	0	0	0	0	dispersar
dispersed	0	0	0	0	0	0	0	0	0	0	dispersos
dispersion	0	0	0	0	0	1	0	0	0	0	dispersión
displace	0	0	0	0	0	1	0	0	0	0	desprazar
displaced	1	0	0	1	0	0	0	1	0	0	desprazado
displacement	0	0	0	0	0	0	0	0	0	0	desprazamento
display	0	0	0	0	0	0	0	0	0	0	visualización
displeased	1	0	1	1	0	1	0	1	0	0	descontento
displeasure	0	0	1	0	0	1	0	0	0	0	descontento
disposal	0	0	0	0	0	1	0	0	0	0	eliminación
dispose	0	0	1	0	0	0	0	0	0	0	dispor
disposed	0	1	0	0	0	0	1	0	0	1	disposto
disposition	0	0	0	0	0	0	0	0	0	0	disposición
dispossessed	1	0	0	1	0	1	0	1	0	0	desposuído
disprove	0	0	0	0	0	0	0	0	0	0	desmentir
dispute	1	0	0	0	0	1	0	0	0	0	disputa
disqualification	0	0	0	0	0	1	0	0	0	0	descualificación
disqualified	1	0	1	0	0	1	0	1	0	0	descualificado
disqualify	0	0	0	0	0	1	0	1	0	0	descualificar
disregard	0	0	0	0	0	1	0	0	0	0	desconsiderar
disregarded	0	0	1	0	0	1	0	0	0	0	desatendeu
disreputable	1	0	1	1	0	1	0	0	0	0	de mala reputación
disrepute	0	0	0	0	0	0	0	0	0	0	desprestixio
disrespect	1	0	0	0	0	1	0	0	0	0	falta de respecto
disrespectful	1	0	1	1	0	1	0	1	0	0	irrespectuoso
disruption	1	0	0	1	0	1	0	0	1	0	interrupción
dissatisfaction	0	0	0	0	0	1	0	0	0	0	insatisfacción
dissatisfied	0	0	0	0	0	0	0	0	0	0	insatisfeito
dissect	0	0	0	0	0	0	0	0	0	0	diseccionar
dissection	0	0	1	0	0	0	0	0	0	0	disección
disseminate	0	0	0	0	0	0	1	0	0	0	difundir
dissemination	0	0	0	0	0	0	0	0	0	0	difusión
dissension	1	0	0	0	0	1	0	0	0	0	disensión
dissent	0	0	0	0	0	0	0	0	0	0	disidencia
dissenting	0	0	0	0	0	1	0	0	0	0	disidente
dissertation	0	0	0	0	0	0	0	0	0	0	disertación
disservice	1	0	1	0	0	1	0	1	0	0	desservizo
dissident	1	0	0	1	0	1	0	0	0	0	disidente
dissimilar	0	0	0	0	0	0	0	0	0	0	diferente
dissipate	0	0	0	0	0	0	0	0	0	0	disiparse
dissipated	0	0	0	0	0	0	0	0	0	0	disipado
dissociation	0	0	0	0	0	0	0	0	0	0	disociación
dissolution	1	0	0	1	0	1	0	1	1	0	disolución
dissolve	0	0	0	0	0	0	0	0	0	0	disolver
dissonance	1	0	0	0	0	1	0	0	0	0	disonancia
dissuade	0	0	0	0	0	0	0	0	0	0	disuadir
distal	0	0	0	0	0	0	0	0	0	0	distal
distance	0	0	0	0	0	0	0	0	0	0	distancia
distant	0	0	0	0	0	0	0	0	0	0	distante
distaste	0	0	1	0	0	1	0	0	0	0	desgusto
distasteful	0	0	1	0	0	1	0	0	0	0	desagradable
distillate	0	0	0	0	0	0	0	0	0	0	destilar
distillation	0	0	0	0	0	0	1	0	0	0	destilación
distinction	0	0	0	0	0	0	1	0	0	0	distinción
distinctive	0	0	0	0	0	0	0	0	0	0	distintivo
distinguish	0	0	0	0	0	0	0	0	0	0	distinguir
