English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Croatian Word
coma	0	0	0	1	0	1	0	1	0	0	koma
comatose	0	0	0	1	0	1	0	1	0	0	komatozan
comb	0	0	0	0	0	0	0	0	0	0	češalj
combat	1	0	0	1	0	1	0	0	0	0	borbena
combatant	1	0	0	1	0	1	0	0	0	0	borca
combative	1	0	0	1	0	1	0	0	0	0	ratoboran
combination	0	0	0	0	0	0	0	0	0	0	kombinacija
combinatorial	0	0	0	0	0	0	0	0	0	0	kombinatorni
combine	0	0	0	0	0	0	0	0	0	0	kombinirati
combined	0	0	0	0	0	0	0	0	0	0	kombinirani
combustible	0	0	0	0	0	0	0	0	0	0	zapaljiv
combustion	0	0	0	0	0	0	0	0	0	0	izgaranje
comedy	0	0	0	0	0	0	0	0	0	0	komedija
comet	0	0	0	0	0	0	0	0	0	0	kometa
comfort	0	1	0	0	1	0	1	0	0	1	udobnost
comforter	0	0	0	0	0	0	0	0	0	0	jorgan
comic	0	0	0	0	0	0	0	0	0	0	strip
comical	0	0	0	0	0	0	0	0	0	0	komičan
coming	0	1	0	0	0	0	0	0	0	0	dolazak
comma	0	0	0	0	0	0	0	0	0	0	zarez
command	0	0	0	0	0	0	0	0	0	0	naredba
commandant	0	0	0	0	0	0	1	0	0	1	zapovjednik
commander	0	0	0	0	0	0	0	0	0	0	zapovjednik
commanding	0	0	0	0	0	0	1	0	0	1	zapovijedajući
commemorate	0	1	0	0	1	0	1	1	0	0	komemorirati
commemoration	0	1	0	0	1	0	1	0	0	0	komemoracija
commemorative	0	1	0	0	0	0	1	0	0	0	komemorativni
commence	0	0	0	0	0	0	0	0	0	0	započeti
commend	0	0	0	0	0	0	1	0	0	0	pohvaliti
commendable	0	0	0	0	1	0	1	0	0	1	pohvalno
commensurate	0	0	0	0	0	0	0	0	0	0	razmjeran
comment	0	0	0	0	0	0	0	0	0	0	komentar
commentary	0	0	0	0	0	0	0	0	0	0	komentar
commentator	0	0	0	0	0	0	1	0	0	0	komentator
commerce	0	0	0	0	0	0	0	0	0	1	trgovina
commercial	0	0	0	0	0	0	0	0	0	0	komercijalni
commissary	0	0	0	0	0	0	0	0	0	0	povjerenik
commission	0	0	0	0	0	0	0	0	0	1	provizija
commissioner	0	0	0	0	0	0	0	0	0	0	povjerenik
commit	0	0	0	0	0	0	0	0	0	0	počiniti
committal	0	0	0	0	0	1	0	1	0	0	obvezan
committed	0	0	0	0	0	0	1	0	0	1	predan
committee	0	0	0	0	0	0	0	0	0	1	odbor
commodity	0	0	0	0	0	0	0	0	0	0	roba
commodore	0	0	0	0	0	0	1	0	0	1	komodor
common	0	0	0	0	0	0	0	0	0	0	uobičajen
commonly	0	0	0	0	0	0	0	0	0	0	obično
commonplace	0	1	0	0	0	0	0	0	0	1	uobičajena
commons	0	0	0	0	0	0	0	0	0	0	zajedničko dobro
commonwealth	0	0	0	0	0	0	1	0	0	1	zajedništvo
commotion	1	0	0	0	0	1	0	0	0	0	komocija
commune	0	0	0	0	0	0	0	0	0	0	komuna
communicable	0	0	0	0	0	0	0	0	0	0	prenosiv
communicate	0	0	0	0	0	0	1	0	0	1	komunicirati
communication	0	0	0	0	0	0	0	0	0	1	komunikacija
communicative	0	0	0	0	0	0	1	0	0	0	komunikativan
communion	0	0	0	0	1	0	1	0	0	1	pričest
communism	1	0	0	1	0	1	0	1	0	0	komunizam
communist	0	0	0	0	0	1	0	0	0	0	komunist
community	0	0	0	0	0	0	1	0	0	0	zajednica
commutation	0	0	0	0	0	0	1	0	0	0	komutacija
commutative	0	0	0	0	0	0	0	0	0	0	komutativni
commute	0	0	0	0	0	0	1	0	0	0	put do posla
commuter	0	0	0	0	0	0	0	0	0	0	putnik na posao
compact	0	0	0	0	0	0	0	0	0	1	kompaktni
compaction	0	0	0	0	0	0	0	0	0	0	zbijanje
compactness	0	0	0	0	0	0	0	0	0	0	kompaktnost
companion	0	0	0	0	1	0	1	0	0	1	pratilac
companionship	0	0	0	0	0	0	0	0	0	0	druženja
company	0	0	0	0	0	0	0	0	0	0	društvo
comparable	0	0	0	0	0	0	0	0	0	0	usporediv
comparative	0	0	0	0	0	0	0	0	0	0	usporedni
comparatively	0	0	0	0	0	0	0	0	0	0	usporedno
comparison	0	0	0	0	0	0	0	0	0	0	usporedba
compartment	0	0	0	0	0	0	0	0	0	0	odjeljak
compass	0	0	0	0	0	0	0	0	0	1	kompas
compassion	0	0	0	1	0	0	1	0	0	0	suosjećanje
compassionate	0	0	0	0	0	0	1	0	0	0	suosjećajan
compatibility	0	0	0	0	0	0	1	0	0	0	kompatibilnost
compatible	0	0	0	0	0	0	1	0	0	0	kompatibilan
compel	0	0	0	0	0	0	0	0	0	0	prisiliti
compelled	0	0	0	0	0	0	0	0	0	0	primoran
compelling	0	0	0	0	0	0	1	0	0	0	uvjerljiv
compendium	0	0	0	0	0	0	0	0	0	0	kompendij
compensate	0	1	0	0	1	0	1	0	1	1	nadoknaditi
compensation	0	0	0	0	0	0	0	0	0	0	kompenzacija
compensatory	0	0	0	0	0	0	1	0	0	0	kompenzacijski
competence	0	0	0	0	0	0	1	0	0	1	kompetencija
competency	0	0	0	0	0	0	1	0	0	1	kompetencija
competent	0	0	0	0	0	0	1	0	0	1	kompetentan
competition	0	1	0	0	0	1	0	0	0	0	natjecanje
competitive	0	0	0	0	0	0	0	0	0	0	natjecateljski
competitor	0	0	0	0	0	0	0	0	0	0	konkurent
compilation	0	0	0	0	0	0	0	0	0	0	kompilacija
compile	0	0	0	0	0	0	0	0	0	0	sastaviti
complacency	0	0	0	0	0	0	1	0	0	0	samozadovoljstvo
complacent	0	0	0	0	0	0	0	0	0	0	samodopadan
complain	1	0	0	0	0	1	0	1	0	0	žaliti se
complaint	1	0	0	0	0	1	0	0	0	0	pritužba
complement	0	1	0	0	1	0	1	0	1	1	upotpuniti, dopuna
complementary	0	0	0	0	0	0	1	0	0	0	komplementarni
completed	0	0	0	0	0	0	0	0	0	0	dovršeno
completely	0	0	0	0	0	0	1	0	0	0	potpuno
completeness	0	0	0	0	0	0	1	0	0	0	potpunost
completing	0	1	0	0	1	0	1	0	0	0	dovršavajući
completion	0	1	0	0	1	0	1	0	0	0	završetak
complex	0	0	0	0	0	0	0	0	0	0	kompleks
complexed	0	0	0	0	0	1	0	0	0	0	iskompleksiran
complexion	0	0	0	0	0	0	0	0	0	0	ten
complexity	0	0	0	0	0	1	0	0	0	0	složenost
compliance	0	0	0	0	0	0	1	0	0	1	usklađenost
compliant	0	0	0	0	0	0	1	0	0	0	popustljiv
complicate	1	0	0	0	0	1	0	0	0	0	komplicirati
complicated	0	0	0	0	0	1	0	0	0	0	komplicirano
complication	0	0	0	0	0	1	0	0	0	0	komplikacija
complicity	0	0	0	0	0	1	1	0	0	0	saučesništvo
compliment	0	1	0	0	1	0	1	0	1	1	kompliment
comply	0	0	0	0	0	0	0	0	0	0	pridržavati se
complying	0	0	0	0	0	0	0	0	0	0	udovoljavajući
compo	0	0	0	0	0	0	0	0	0	0	kompo
component	0	0	0	0	0	0	0	0	0	0	komponenta
compose	0	0	0	0	0	0	0	0	0	0	sastaviti
composed	0	0	0	0	0	0	1	0	0	0	sastavljen
composer	0	0	0	0	0	0	1	0	0	0	kompozitor
composite	0	0	0	0	0	0	0	0	0	0	kompozitni
composition	0	0	0	0	0	0	0	0	0	0	sastav
compost	0	0	1	0	0	1	0	0	0	0	kompost
composure	0	0	0	0	0	0	1	0	0	0	pribranost
compound	0	0	0	0	0	0	0	0	0	0	spoj
comprehend	0	0	0	0	0	0	1	0	0	0	shvatiti
comprehension	0	0	0	0	0	0	0	0	0	0	razumijevanje
comprehensive	0	0	0	0	0	0	1	0	0	0	sveobuhvatan
compress	1	0	0	0	0	0	0	0	0	0	oblog
compressed	0	0	0	0	0	0	0	0	0	0	komprimiran
compressible	0	0	0	0	0	0	0	0	0	0	stlačiv
compression	0	0	0	0	0	0	0	0	0	0	kompresija
comprise	0	0	0	0	0	0	0	0	0	0	sadržavati
compromise	0	0	0	0	0	0	0	0	0	0	kompromis
comptroller	0	0	0	0	0	0	0	0	0	1	kontrolor
compulsion	1	0	0	0	0	1	0	0	0	0	prinuda
compulsory	0	0	0	0	0	1	0	0	0	0	obvezno
computable	0	0	0	0	0	0	0	0	0	0	izračunljiv
computation	0	0	0	0	0	0	0	0	0	0	računanje
compute	0	0	0	0	0	0	0	0	0	0	izračunati
computer	0	0	0	0	0	0	0	0	0	0	Računalo
comrade	0	0	0	0	0	0	1	0	0	1	drug
con	0	0	0	0	0	0	0	0	0	0	kon
concatenation	0	0	0	0	0	0	0	0	0	0	ulančavanje
concave	0	0	0	0	0	0	0	0	0	0	konkavan
conceal	0	0	0	0	0	1	0	1	0	0	prikriti
concealed	0	1	0	1	0	1	0	0	1	0	skriveno
concealment	1	1	0	1	0	1	0	0	0	0	prikrivanje
conceit	0	0	0	0	0	1	0	0	0	0	umišljenost
conceited	0	0	0	0	0	1	0	0	0	0	uobražen
conceivable	0	0	0	0	0	0	0	0	0	0	zamisliv
concentrate	0	0	0	0	0	0	0	0	0	0	koncentrat
concentration	0	0	0	0	0	0	0	0	0	0	koncentracija
concentric	0	0	0	0	0	0	1	0	0	0	koncentrični
conception	0	0	0	0	0	0	0	0	0	0	začeće
concern	0	0	0	0	0	0	0	0	0	0	zabrinutost
concerned	0	0	0	1	0	0	0	1	0	0	zabrinut
concert	0	0	0	0	0	0	0	0	0	0	koncert
concession	0	0	0	0	0	0	0	0	0	0	koncesija
concessional	0	0	0	0	0	0	0	0	0	0	koncesionar
concierge	0	0	0	0	0	0	0	0	0	0	vratar
conciliation	0	0	0	0	1	0	1	0	0	1	mirenje
concise	0	0	0	0	0	0	0	0	0	0	sažet
conclave	0	0	0	0	0	0	0	0	0	0	konklava
conclude	0	0	0	0	0	0	0	0	0	0	zaključiti
concluding	0	0	0	0	0	0	1	0	0	0	zaključujući
conclusion	0	0	0	0	0	0	0	0	0	0	zaključak
concoction	0	0	0	0	0	0	0	0	0	0	izmišljotina
concomitant	0	0	0	0	0	0	0	0	0	0	popratni
concord	0	0	0	0	0	0	1	0	0	1	suglasnost
concordance	0	0	0	0	0	0	1	0	0	1	suglasnost
concours	0	0	0	0	0	0	0	0	0	0	natječe se
concourse	0	0	0	0	0	0	0	0	0	0	zborište
concrete	0	0	0	0	0	0	0	0	0	0	betonski
concurrence	0	0	0	0	0	0	0	0	0	0	podudarnost
concurrent	0	0	0	0	0	0	0	0	0	0	istodobni
concurring	0	0	0	0	0	0	0	0	0	0	slažući se
concussion	1	0	0	0	0	1	0	1	0	0	potres
condemn	1	0	0	0	0	1	0	0	0	0	osuditi
condemnation	1	1	1	1	0	1	0	1	0	0	osuda
condensation	0	0	0	0	0	0	0	0	0	0	kondenzacija
condensed	0	0	0	0	0	0	0	0	0	0	kondenzovan
condescending	0	0	0	0	0	1	0	0	0	0	snishodljiv
condescension	1	0	1	0	0	1	0	1	0	0	snishodljivost
condiment	0	0	0	0	0	0	0	0	0	0	začin
condition	0	0	0	0	0	0	0	0	0	0	stanje
conditional	0	0	0	0	0	0	0	0	0	0	uvjetno
conditionally	0	0	0	0	0	0	0	0	0	0	uvjetno
conditioned	0	0	0	0	0	0	0	0	0	0	uvjetovan
conditions	0	0	0	0	0	0	0	0	0	0	Uvjeti
condolence	0	0	0	0	0	0	1	1	0	0	sućut
condone	0	0	0	0	0	0	1	0	0	0	opraštati
conducive	0	0	0	0	0	0	1	0	0	0	pogodan
conduct	0	0	0	0	0	0	0	0	0	0	ponašanje
conduction	0	0	0	0	0	0	0	0	0	0	kondukcija
conductivity	0	0	0	0	0	0	1	0	0	0	provodljivost
conductor	0	0	0	0	0	0	0	0	0	0	dirigent
conduit	0	0	0	0	0	0	0	0	0	0	cijev
cone	0	0	0	0	0	0	0	0	0	0	konus
confederate	0	0	0	0	0	0	1	0	0	1	saveznik
confederation	0	0	0	0	0	0	0	0	0	0	konfederacija
confer	0	0	0	0	0	0	0	0	0	0	savjetovati se
conference	0	0	0	0	0	0	0	0	0	0	konferencija
confess	0	0	0	0	0	1	1	0	0	1	priznati
confession	0	1	0	1	0	1	0	1	1	0	ispovijed
confessional	0	0	0	1	0	0	0	0	0	1	ispovjedaonica
confessions	0	0	0	0	0	0	0	0	0	0	ispovijedi
confide	0	0	0	0	0	0	0	0	0	1	povjeriti
confidence	0	0	0	1	1	0	1	0	0	1	samouvjerenost
confident	0	0	0	0	1	0	1	0	0	1	uvjeren
confidential	0	0	0	0	0	0	0	0	0	1	povjerljivo
confidentially	0	0	0	0	0	0	0	0	0	1	povjerljivo
configuration	0	0	0	0	0	0	0	0	0	0	konfiguracija
confine	1	0	0	1	0	1	0	1	0	0	ograničiti
confined	1	0	1	1	0	1	0	1	0	0	ograničeno
confinement	1	0	0	1	0	1	0	1	0	0	zatvorenost
confines	0	0	0	0	0	0	0	0	0	0	granice
confirm	0	0	0	0	0	0	0	0	0	0	potvrditi
confirmation	0	0	0	0	0	0	0	0	0	1	potvrda
confirmatory	0	0	0	0	0	0	0	0	0	0	potvrdni
confirmed	0	0	0	0	0	0	1	0	0	1	potvrđeno
confiscate	1	0	0	0	0	1	0	1	0	0	zaplijeniti
confiscation	0	0	0	0	0	1	0	0	0	0	oduzimanje
conflagration	1	0	0	1	0	1	0	0	0	0	požar
conflict	1	0	0	1	0	1	0	1	0	0	sukob
conflicting	0	0	0	0	0	1	0	0	0	0	konfliktni
confluence	0	0	0	0	0	0	0	0	0	0	ušće
conformance	0	0	0	0	0	0	1	0	0	0	usklađenost
conformation	0	0	0	0	0	0	0	0	0	0	konformacija
conformity	0	0	0	0	0	0	0	0	0	1	usklađenost
confound	0	0	0	0	0	1	0	0	0	0	zbuniti
confounded	0	0	0	0	0	1	0	0	0	0	zbunjeno
confront	1	0	0	0	0	0	0	0	0	0	suočiti
confuse	0	0	0	0	0	1	0	0	0	0	zbuniti
confusion	1	0	0	1	0	1	0	0	0	0	zbunjenost
congenial	0	0	0	0	0	0	1	0	0	0	kongenijalan
congenital	0	0	0	0	0	0	0	0	0	0	prirođena
congestion	0	0	0	0	0	1	0	0	0	0	zagušenja
conglomerate	0	0	0	0	0	0	0	0	0	1	konglomerat
conglomeration	0	0	0	0	0	0	0	0	0	0	konglomerat
congratulatory	0	0	0	0	1	0	1	0	0	0	čestitajući
congregate	0	0	0	0	0	0	0	0	0	0	okupljati se
congregation	0	0	0	0	0	0	1	0	0	1	zajednica
congress	0	0	1	0	0	0	0	0	0	1	kongres
congressional	0	0	0	0	0	0	0	0	0	0	kongresni
congressman	0	0	0	0	0	0	0	0	0	1	kongresmen
congruence	0	0	0	0	0	0	1	0	0	1	kongruencija
conic	0	0	0	0	0	0	0	0	0	0	konusni
conical	0	0	0	0	0	0	0	0	0	0	stožast
conjecture	0	1	0	0	0	0	0	0	0	0	nagađanje
conjugal	0	0	0	0	0	0	0	0	0	0	bračni
conjugate	0	0	0	0	0	0	0	0	0	0	konjugirati
conjugation	0	0	0	0	0	0	0	0	0	0	konjugacija
conjunction	0	0	0	0	0	0	0	0	0	0	veznik
conjunctive	0	0	0	0	0	0	0	0	0	0	vezivni
conjure	0	1	0	0	0	0	0	0	1	0	dočarati
conjuring	0	0	0	0	0	1	0	0	0	0	dočaravanje
connect	0	0	0	0	0	0	0	0	0	0	Spojiti
connected	0	0	0	0	0	0	0	0	0	0	povezan
connection	0	0	0	0	0	0	0	0	0	0	veza
connective	0	0	0	0	0	0	0	0	0	1	vezni
connoisseur	0	0	0	0	1	0	1	0	0	1	znalac
conquer	0	0	0	0	0	0	0	0	0	0	osvojiti
conqueror	0	0	0	0	0	0	0	0	0	0	osvajač
conquest	1	0	0	1	0	1	0	0	0	0	osvajanje
conscience	0	0	0	0	0	0	1	0	0	1	savjest
conscientious	0	0	0	0	0	0	1	0	0	1	savjestan
consciousness	0	0	0	0	0	0	1	0	0	0	svijest
conscription	0	0	0	0	0	0	0	0	0	0	novačenje
consecration	0	1	0	0	1	0	1	1	0	1	posvećenje
consecutive	0	0	0	0	0	0	0	0	0	0	uzastopni
consent	0	0	0	0	0	0	0	0	0	0	pristanak
consenting	0	0	0	0	0	0	0	0	0	0	pristajući
consequence	0	0	0	0	0	0	0	0	0	0	posljedica
consequent	0	1	0	0	0	0	0	0	0	0	posljedično
conservation	0	1	0	0	0	0	1	0	0	1	očuvanje
conservatism	0	0	0	0	0	0	0	0	0	0	konzervativizam
conservative	0	0	0	0	0	0	0	0	0	0	konzervativan
conservatory	0	0	0	0	0	0	0	0	0	0	konzervatorij
conserve	0	0	0	0	0	0	1	0	0	0	sačuvati
considerable	0	0	0	0	0	0	1	0	0	0	znatan
considerate	0	0	0	0	0	0	1	0	0	1	obziran
consignee	0	0	0	0	0	0	0	0	0	0	primatelj pošiljke
consignment	0	0	0	0	0	0	0	0	0	0	pošiljka
consistency	0	0	0	0	0	0	1	0	0	1	dosljednost
consistent	0	0	0	0	0	0	0	0	0	0	dosljedan
consolation	0	0	0	0	0	0	0	0	0	0	utjeha
console	0	0	0	0	0	0	1	1	0	0	konzola
consolidate	0	0	0	0	0	0	0	0	0	0	konsolidirati
consolidation	0	0	0	0	0	0	0	0	0	0	konsolidacija
consonant	0	0	0	0	0	0	1	0	0	0	suglasnik
consort	0	0	0	0	0	0	0	0	0	1	supruga
conspicuous	0	0	0	0	0	0	0	0	0	0	uočljiv
conspiracy	0	0	0	1	0	0	0	0	0	0	zavjera
conspirator	1	1	1	1	0	1	0	0	0	0	zavjerenik
conspire	0	0	0	1	0	1	0	0	0	0	urotiti se
constable	0	0	0	0	0	0	0	0	0	1	pozornik
constancy	0	0	0	0	0	0	1	0	0	1	postojanost
constant	0	0	0	0	0	0	1	0	0	1	konstantno
constantly	0	0	0	0	0	0	0	0	0	1	konstantno
constellation	0	0	0	0	0	0	0	0	0	0	konstelacija
consternation	1	0	0	1	0	1	0	0	0	0	konsternacija
constipation	0	0	1	0	0	1	0	0	0	0	zatvor
constituent	0	0	0	0	0	0	0	0	0	0	sastavni
constituents	0	0	0	0	0	0	0	0	0	0	sastavnice
constitute	0	0	0	0	0	0	0	0	0	1	konstituirati
constitution	0	0	0	0	0	0	0	0	0	0	ustav
constitutional	0	0	0	0	0	0	1	0	0	1	ustavna
constitutionality	0	0	0	0	0	0	0	0	0	0	ustavnosti
constrain	0	0	0	1	0	1	0	0	0	0	nagnati
constrained	0	0	0	0	0	1	0	0	0	0	ograničen
constraint	1	0	0	1	0	1	0	1	0	0	ograničenje
construct	0	0	0	0	0	0	1	0	0	0	konstruirati
construction	0	0	0	0	0	0	0	0	0	0	konstrukcija
construe	0	0	0	0	0	0	0	0	0	0	protumačiti
consul	0	0	0	0	0	0	0	0	0	1	konzul
consult	0	0	0	0	0	0	0	0	0	1	savjetovati
consultation	0	0	0	0	0	0	0	0	0	0	konzultacija
consume	0	0	0	0	0	0	0	0	0	0	konzumirati
consuming	0	0	0	0	0	0	0	0	0	0	konzumiranje
consummate	0	0	0	0	0	0	1	0	0	0	besprijekoran
consummation	0	0	0	0	0	0	0	0	0	0	konzumacija
consumption	0	0	0	0	0	0	0	0	0	0	potrošnja
contact	0	0	0	0	0	0	1	0	0	0	kontakt
contagion	0	1	1	1	0	1	0	0	0	0	zaraza
contagious	0	0	1	1	0	1	0	0	0	0	zarazan
containment	0	0	0	0	0	0	0	0	0	0	obuzdavanje
contaminate	0	0	1	0	0	1	0	0	0	0	kontaminirati
contaminated	0	0	1	1	0	1	0	1	0	0	kontaminirano
contamination	0	0	1	0	0	1	0	0	0	0	kontaminacija
contemplate	0	0	0	0	0	0	0	0	0	0	kontemplirati
contemplation	0	0	0	0	0	0	1	0	0	0	kontemplacija
contemplative	0	0	0	0	0	0	0	0	0	0	kontemplativan
contemporaneous	0	0	0	0	0	0	0	0	0	0	savremen
contemporary	0	0	0	0	0	0	0	0	0	0	suvremeni
contempt	1	0	1	1	0	1	0	0	0	0	prezir
contemptible	1	0	1	0	0	1	0	0	0	0	prezrivog
contemptuous	1	0	0	0	0	1	0	0	0	0	prezriv
contending	0	0	0	0	0	0	0	0	0	0	natječući se
content	0	0	0	0	1	0	1	0	0	1	sadržaj
contention	0	0	0	0	0	0	0	0	0	0	tvrdnja
contentious	1	0	1	1	0	1	0	0	0	0	sporan
contents	0	0	0	0	0	0	0	0	0	0	sadržaj
context	0	0	0	0	0	0	0	0	0	0	kontekst
contiguous	0	0	0	0	0	0	0	0	0	0	granični
continence	0	0	0	0	0	0	0	0	0	0	kontinencija
continent	0	0	0	0	0	0	0	0	0	0	kontinent
continental	0	0	0	0	0	0	0	0	0	0	kontinentalni
contingency	0	0	0	0	0	0	0	0	0	0	nepredviđenost
contingent	0	1	0	0	0	0	0	0	0	0	kontingent
continual	0	0	0	0	0	0	0	0	0	0	kontinuirano
continually	0	0	0	0	0	0	0	0	0	0	kontinuirano
continuance	0	0	0	0	0	0	0	0	0	0	nastavak
continuation	0	1	0	0	0	0	0	0	0	0	nastavak
continue	0	1	0	0	0	0	1	0	0	1	nastaviti
continued	0	0	0	0	0	0	0	0	0	0	nastavio
continuing	0	0	0	0	0	0	0	0	0	0	nastavljajući
continuity	0	0	0	0	0	0	0	0	0	0	kontinuiteta
continuous	0	0	0	0	0	0	0	0	0	0	stalan
continuously	0	0	0	0	0	0	0	0	0	0	neprekidno
contour	0	0	0	0	0	0	1	0	0	0	kontura
contraband	1	0	1	1	0	1	0	0	0	0	krijumčarenje
contract	0	0	0	0	0	0	0	0	0	0	ugovor
contracted	0	0	0	0	0	1	0	0	0	0	ugovoreno
contractile	0	0	0	0	0	0	0	0	0	0	kontraktilna
contracting	0	0	0	0	0	0	0	0	0	0	ugovaranje
contraction	0	0	0	0	0	0	0	0	0	0	kontrakcija
contradict	1	0	0	0	0	1	0	0	0	0	proturječiti
contradiction	0	0	0	0	0	1	0	0	0	0	kontradikcija
contradictory	0	0	0	0	0	1	0	0	0	0	kontradiktoran
contrary	0	0	0	0	0	1	0	0	0	0	suprotno
contrast	0	0	0	0	0	0	0	0	0	0	kontrast
contrasted	0	0	0	0	0	1	0	0	0	0	suprotstavljeni
contravene	0	0	0	0	0	1	0	0	0	0	proturječiti
contravention	0	0	0	0	0	1	0	0	0	0	kršenje
contribute	0	0	0	0	0	0	1	0	0	0	doprinositi
contributor	0	0	0	0	0	0	1	0	0	1	suradnik
contrived	0	0	0	0	0	0	0	0	0	0	neprirodan
control	0	0	0	0	0	0	0	0	0	0	kontrolirati
controversial	1	0	0	0	0	1	0	0	0	0	kontroverzno
controversy	0	0	0	0	0	1	0	0	0	0	polemika
conundrum	0	0	0	0	0	0	0	0	0	0	zagonetka
convalescent	0	0	0	0	0	0	0	0	0	0	rekonvalescent
convection	0	0	0	0	0	0	0	0	0	0	konvekcija
convene	0	0	0	0	0	0	0	0	0	0	sazvati
convenience	0	0	0	0	0	0	1	0	0	0	pogodnost
conveniences	0	0	0	0	0	0	0	0	0	0	pogodnostima
convenient	0	0	0	0	0	0	1	0	0	0	zgodan
convent	0	0	0	0	0	0	1	0	0	1	samostan
convention	0	0	0	0	0	0	1	0	0	0	konvencija
conventional	0	0	0	0	0	0	0	0	0	0	konvencionalne
converge	0	0	0	0	0	0	0	0	0	0	konvergirati
convergence	0	1	0	0	0	0	0	0	0	0	konvergencija
convergent	0	0	0	0	0	0	0	0	0	0	konvergentan
conversant	0	0	0	0	0	0	1	0	0	0	upoznat
conversation	0	0	0	0	0	0	0	0	0	0	razgovor
conversational	0	0	0	0	0	0	1	0	0	0	razgovorni
converse	0	0	0	0	0	0	0	0	0	0	razgovarati
conversing	0	0	0	0	0	0	0	0	0	0	razgovarajući
conversion	0	0	0	0	0	0	0	0	0	0	obraćenje
convert	0	0	0	0	0	0	1	0	0	0	Pretvoriti
converted	0	0	0	0	0	0	0	0	0	0	pretvoreni
convertible	0	0	0	0	0	0	0	0	0	0	kabriolet
convex	0	0	0	0	0	0	0	0	0	0	konveksan
convexity	0	0	0	0	0	0	0	0	0	0	konveksnost
convey	0	0	0	0	0	0	0	0	0	0	prenijeti
conveyance	0	0	0	0	0	0	0	0	0	0	prijenos
conveyancing	0	0	0	0	0	0	0	0	0	1	prijenos
convict	1	0	1	1	0	1	0	1	0	0	osuđenik
conviction	0	0	0	0	0	1	0	0	0	0	uvjerenje
convince	0	1	0	0	0	0	1	0	0	1	uvjeriti
convinced	0	0	0	0	0	0	0	0	0	1	uvjeren
convincing	0	0	0	0	0	0	0	0	0	1	uvjerljiv
convocation	0	0	0	0	0	0	0	0	0	0	sazivanje
convoluted	0	0	0	0	0	0	0	0	0	0	savijen
convolution	0	0	0	0	0	0	0	0	0	0	konvolucija
convoy	0	0	0	0	0	0	0	0	0	0	konvoj
coo	0	0	0	0	0	0	0	0	0	0	gugutati
cook	0	0	0	0	0	0	0	0	0	0	kuhati
cookery	0	0	0	0	0	0	0	0	0	0	kulinarstvo
cooking	0	0	0	0	0	0	0	0	0	0	kuhanje
cool	0	0	0	0	0	0	1	0	0	0	cool
cooler	0	0	0	0	0	0	0	0	0	0	hladnjak
cooling	0	0	0	0	0	0	0	0	0	0	hlađenje
coolness	0	0	0	0	0	0	1	0	0	0	hladnokrvnost
coop	1	0	1	0	0	1	0	0	0	0	kavez
cooperate	0	0	0	0	0	0	1	0	0	0	surađivati
cooperating	0	0	0	0	0	0	1	0	0	1	surađujući
cooperation	0	0	0	0	0	0	1	0	0	1	suradnja
cooperative	0	0	0	0	0	0	1	0	0	1	zadruga
coordinate	0	0	0	0	0	0	0	0	0	0	Koordinirati
cop	0	0	0	1	0	0	0	0	0	1	policajac
copious	0	0	0	0	0	0	0	0	0	0	obilan
copper	0	0	0	0	0	0	0	0	0	0	bakar
copy	0	0	0	0	0	1	0	0	0	0	kopirati
copycat	1	0	1	0	0	1	0	0	0	0	kopija
copying	0	0	0	0	0	0	0	0	0	0	kopiranje
copyright	0	0	0	0	0	0	0	0	0	0	autorsko pravo
coral	0	0	0	0	0	0	0	0	0	0	koraljni
cord	0	0	0	0	0	0	0	0	0	0	kabel
cordon	0	0	0	0	0	0	0	0	0	0	kordon
corduroy	0	0	0	0	0	0	0	0	0	0	samt
core	0	0	0	0	0	0	1	0	0	0	jezgra
cork	0	0	0	0	0	0	0	0	0	0	pluta
corkscrew	0	0	0	0	0	0	0	0	0	0	vadičep
corn	0	0	0	0	0	0	0	0	0	0	kukuruz
cornea	0	0	0	0	0	0	0	0	0	0	rožnica
corner	0	0	0	0	0	0	0	0	0	0	kutak
cornet	0	0	0	0	0	0	0	0	0	0	kornet
cornice	0	0	0	0	0	0	0	0	0	0	vijenac
cornstarch	0	0	0	0	0	0	0	0	0	0	kukuruzni škrob
corollary	0	0	0	0	0	0	0	0	0	0	posljedica
corona	0	0	0	0	0	0	0	0	0	0	korona
coronation	0	0	0	0	1	0	1	0	0	1	krunidba
coroner	0	0	0	0	0	1	0	0	0	0	mrtvozornik
corporal	0	0	0	0	0	1	0	0	0	0	kaplar
corporate	0	0	0	0	0	0	0	0	0	0	korporativni
corporation	0	0	0	0	0	0	1	0	0	1	korporacija
corporeal	0	0	0	0	0	0	1	0	0	0	tjelesni
corps	0	0	0	0	0	0	0	0	0	0	korpus
corpse	0	0	1	0	0	1	0	1	0	0	leš
corpus	0	0	0	0	0	0	0	0	0	0	korpus
corral	0	0	0	0	0	0	0	0	0	0	oboru
correction	0	0	0	0	0	1	0	0	0	0	ispravak
corrective	0	0	0	0	0	0	1	0	0	0	popravni
correctness	0	0	0	0	0	0	0	0	0	1	ispravnost
correlation	0	0	0	0	0	0	0	0	0	0	poveznica
correlative	0	0	0	0	0	0	0	0	0	0	korelativni
correspond	0	0	0	0	0	0	0	0	0	0	dopisivati se
