English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Danish Word
erase	0	0	0	1	0	1	0	0	0	0	slette
erasure	0	0	0	0	0	0	0	0	0	0	sletning
ere	0	0	0	0	0	0	0	0	0	0	ere
erect	0	0	0	0	0	0	0	0	0	0	opføre
erection	0	0	0	0	0	0	0	0	0	0	erektion
ergo	0	0	0	0	0	0	0	0	0	0	ergo
erode	0	0	0	0	0	0	0	0	0	0	erodere
erosion	0	0	0	0	0	1	0	0	0	0	erosion
erotic	0	1	0	0	1	1	1	0	1	1	erotisk
err	0	0	0	0	0	1	0	0	0	0	fejl
errand	0	1	0	0	0	0	1	0	0	1	ærinde
errant	0	0	0	0	0	1	0	0	0	0	vildfarne
erratic	0	0	0	0	0	1	0	0	1	0	uberegnelig
erratum	0	0	0	0	0	1	0	0	0	0	uregelmæssighed
erroneous	0	0	0	0	0	1	0	0	0	0	fejlagtigt
error	0	0	0	0	0	1	0	1	0	0	fejl
erst	0	0	0	0	0	0	0	0	0	0	først
erudite	0	0	0	0	0	0	1	0	0	0	lærde
erupt	1	0	0	0	0	1	0	0	1	0	bryde ud
eruption	1	0	0	1	0	1	0	0	1	0	udbrud
escalade	0	0	0	0	0	0	0	0	0	0	eskalade
escalate	1	0	0	0	0	1	0	0	0	0	eskalere
escalator	0	0	0	0	0	0	0	0	0	0	rulletrappe
escape	0	1	0	1	0	1	1	0	0	0	flugt
escaped	0	0	0	1	0	0	0	0	0	0	undslap
escarpment	0	0	0	0	0	0	0	0	0	0	skråning
eschew	1	0	0	0	0	1	0	1	0	0	tage afstand
escort	0	0	0	0	0	0	0	0	0	1	eskortere
esoteric	0	0	0	0	0	0	0	0	0	0	esoterisk
especial	0	0	0	0	0	0	0	0	0	0	særlige
espionage	0	0	0	0	0	1	0	0	0	0	spionage
espouse	0	0	0	0	0	0	0	0	0	0	ægtefælle
esprit	0	0	0	0	0	0	1	0	0	0	esprit
essay	0	0	0	0	0	0	0	0	0	0	historie
essayist	0	0	0	0	0	0	0	0	0	0	essayist
essence	0	0	0	0	0	0	0	0	0	0	essens
essential	0	0	0	0	0	0	1	0	0	0	vigtig
essentially	0	0	0	0	0	0	0	0	0	0	i det væsentlige
establish	0	0	0	0	0	0	0	0	0	1	etablere
established	0	0	0	0	1	0	1	0	0	0	etableret
establishment	0	0	0	0	0	0	0	0	0	0	etablering
estate	0	0	0	0	0	0	0	0	0	0	ejendom
esteem	0	0	0	0	1	0	1	1	0	1	agtelse
esthetic	0	0	0	0	0	0	1	0	0	0	æstetiske
estimate	0	0	0	0	0	0	0	0	0	0	skøn
estimation	0	0	0	0	0	0	0	0	0	0	skøn
estoppel	0	0	0	0	0	0	0	0	0	0	estoppel
estranged	0	0	0	0	0	1	0	0	0	0	fremmedgjort
estrogen	0	0	0	0	0	0	0	0	0	0	østrogen
estuary	0	0	0	0	0	0	0	0	0	0	flodmunding
etch	0	0	0	0	0	0	0	0	0	0	æts
etching	0	0	0	0	0	0	0	0	0	0	ætsning
eternal	0	0	0	0	0	0	0	0	0	0	evig
eternity	0	0	0	0	0	0	0	0	0	0	evighed
ethanol	0	0	0	0	0	0	0	0	0	0	ethanol
ether	0	0	0	0	0	0	0	0	0	0	æter
ethereal	0	0	0	1	0	0	0	0	0	0	æterisk
ethical	0	0	0	0	0	0	1	0	0	0	etiske
ethics	0	0	0	0	0	0	1	0	0	0	etik
ethnography	0	0	0	0	0	0	0	0	0	0	etnografi
etiology	0	0	0	0	0	0	0	0	0	0	ætiologi
etiquette	0	0	0	0	0	0	0	0	0	0	etikette
etymology	0	0	0	0	0	0	0	0	0	0	etymologi
euchre	0	0	0	0	0	0	0	0	0	0	euchre
eugenics	0	0	0	0	0	0	0	0	0	0	eugenik
eulogy	0	0	0	0	0	0	0	0	0	0	lovprisning
euphemism	0	0	0	0	0	0	0	0	0	0	eufemisme
euthanasia	0	0	0	1	0	1	0	1	0	0	aktiv dødshjælp
evacuate	0	0	0	1	0	1	0	0	0	0	evakuerer
evacuation	0	0	0	0	0	1	0	0	0	0	evakuering
evade	1	0	1	1	0	1	0	0	0	0	unddrage sig
evaluate	0	0	0	0	0	0	0	0	0	0	vurdere
evanescence	0	0	0	0	0	0	0	1	1	0	forsvinden
evangelical	0	0	0	0	0	0	0	0	0	0	evangelisk
evangelist	0	0	0	0	0	0	0	0	0	0	evangelist
evangelistic	0	0	0	0	0	0	0	0	0	0	evangeliske
evaporation	0	0	0	0	0	0	0	0	0	0	fordampning
evasion	0	0	0	1	0	1	0	1	0	0	omgåelse
eve	0	0	0	0	0	0	0	0	0	0	aften
evening	0	0	0	0	0	0	0	0	0	0	aften
event	0	0	0	0	0	0	0	0	0	0	begivenhed
eventful	0	0	0	0	0	0	0	0	0	0	begivenhedsrig
eventual	0	1	0	0	0	0	0	0	0	0	eventuelt
eventuality	0	1	0	1	0	0	0	0	0	0	eventualitet
evergreen	0	0	0	0	1	0	1	0	0	1	stedsegrøn
everlasting	0	0	0	0	0	0	1	0	0	0	evigt
evermore	0	0	0	0	0	0	0	0	0	0	evigt
everyday	0	0	0	0	0	0	0	0	0	0	hver dag
evict	0	0	0	0	0	1	0	1	0	0	smide ud
eviction	1	0	1	1	0	1	0	1	0	0	udsættelse
evidence	0	0	0	0	0	0	0	0	0	0	beviser
evident	0	0	0	0	0	0	1	0	0	1	indlysende
evil	1	0	1	1	0	1	0	1	0	0	ond
evoke	0	0	0	0	0	0	0	0	0	0	fremkalde
evolution	0	0	0	0	0	0	1	0	0	0	udvikling
evolve	0	0	0	0	0	0	0	0	0	0	udvikle sig
ewe	0	0	0	0	0	0	0	0	0	0	moderfår
exacerbate	0	0	0	0	0	1	0	0	0	0	forværre
exacerbation	1	0	0	1	0	1	0	0	0	0	eksacerbation
exacting	0	0	0	0	0	1	0	0	0	0	krævende
exaggerate	1	0	0	0	0	1	0	0	0	0	overdrive
exaggerated	0	0	0	0	0	1	0	0	0	0	overdrevet
exaggeration	0	0	0	0	0	0	0	0	0	0	overdrivelse
exalt	0	1	0	0	1	0	1	0	0	1	ophøje
exaltation	0	0	0	0	1	0	1	0	0	1	ophøjelse
exalted	0	0	0	0	1	0	1	0	0	1	ophøjet
exam	0	0	0	0	0	0	0	0	0	0	eksamen
examination	0	0	0	1	0	1	0	0	1	0	undersøgelse
examine	0	0	0	0	0	0	0	0	0	0	undersøge
examiner	0	0	0	0	0	0	0	0	0	0	eksaminator
exasperation	1	0	1	0	0	1	0	0	0	0	irritation
excavate	0	0	0	0	0	0	0	0	0	0	udgrave
excavation	0	1	0	0	0	1	0	0	1	0	udgravning
excavator	0	0	0	0	0	0	0	0	0	0	gravemaskine
exceed	0	1	0	0	1	0	1	0	0	0	overstige
exceeding	0	0	0	0	0	0	0	0	0	0	overskrider
excel	0	1	0	0	1	0	1	0	1	1	Excel
excellence	0	0	1	0	1	0	1	0	0	1	fortræffelighed
excellent	0	0	0	0	1	0	1	0	0	1	fremragende
excepting	0	0	0	0	0	0	0	0	0	0	undtagen
exception	0	0	0	0	0	0	0	0	0	0	undtagelse
excerpt	0	0	0	0	0	0	0	0	0	0	uddrag
excess	0	0	0	0	0	1	0	0	0	0	overskydende
excessive	0	0	0	0	0	0	0	0	0	0	overdreven
excessively	0	0	0	0	0	0	0	0	0	0	overdrevent
exchange	0	0	0	0	0	0	1	0	0	1	udveksling
excise	0	0	0	0	0	1	0	0	0	0	punktafgift
excision	0	0	0	0	0	0	0	0	0	0	excision
excitability	0	0	0	0	0	0	0	0	0	0	excitabilitet
excitable	0	0	0	0	0	0	1	0	0	0	ophidsende
excitation	1	1	0	1	1	0	1	0	1	0	excitation
excite	1	1	0	1	1	0	1	0	1	0	ophidse
excited	0	1	0	0	1	0	1	0	1	1	begejstret
excitement	0	1	0	0	1	0	1	0	1	0	spænding
exciting	0	1	0	0	1	0	1	0	1	0	spændende
exclaim	0	0	0	0	0	0	0	0	1	0	udbrød
excluded	0	0	1	0	0	1	0	1	0	0	udelukket
excluding	0	0	0	0	0	1	0	1	0	0	ekskl
exclusion	0	0	1	1	0	1	0	1	0	0	undtagelse
excrement	0	0	1	0	0	1	0	0	0	0	ekskrementer
excretion	0	0	1	0	0	0	0	0	0	0	udskillelse
excruciating	0	0	0	1	0	1	0	0	0	0	ulidelig
excursion	0	0	0	0	0	0	0	0	0	0	udflugt
excuse	0	0	0	0	0	1	0	0	0	0	undskyldning
execute	0	0	0	0	0	0	0	0	0	0	udføre
execution	1	0	0	1	0	1	0	1	0	1	udførelse
executioner	1	0	0	1	0	1	0	1	0	0	bøddel
executive	0	0	0	0	0	0	0	0	0	0	udøvende
executor	0	0	0	0	0	0	0	0	0	1	bobestyrer
exegesis	0	0	0	0	0	0	0	0	0	0	eksegese
exemplar	0	0	0	0	0	0	0	0	0	0	eksemplarisk
exemplary	0	0	0	0	0	0	1	0	0	0	eksemplarisk
exemplify	0	0	0	0	0	0	0	0	0	0	eksemplificere
exempt	0	0	0	0	0	0	0	0	0	0	fritaget
exemption	0	0	0	0	0	0	1	0	0	0	fritagelse
exercise	0	0	0	0	0	0	0	0	0	0	dyrke motion
exert	0	0	0	0	0	0	0	0	0	0	anstrenge sig
exertion	0	0	0	0	0	0	0	0	0	0	anstrengelse
exhale	0	0	0	0	0	0	0	0	0	0	ånde ud
exhaust	0	0	0	0	0	1	0	0	0	0	udstødning
exhausted	0	0	0	0	0	1	0	1	0	0	udmattet
exhaustion	0	1	0	0	0	1	0	1	0	0	udmattelse
exhaustive	0	0	0	0	0	0	0	0	0	1	udtømmende
exhibit	0	0	0	0	0	0	0	0	0	0	udstille
exhibition	0	0	0	0	0	0	0	0	0	0	udstilling
exhilaration	0	0	0	0	1	0	1	0	1	0	opstemthed
exhort	0	0	0	0	0	0	1	0	0	0	formane
exhortation	0	0	0	0	0	0	1	0	0	0	formaning
exigent	0	1	1	1	0	1	0	0	1	0	påkrævet
exile	1	0	0	1	0	1	0	1	0	0	eksil
exist	0	0	0	0	0	0	0	0	0	0	eksisterer
existence	0	0	0	0	0	0	1	0	0	0	eksistens
existent	0	0	0	0	0	0	0	0	0	0	eksisterende
existing	0	0	0	0	0	0	0	0	0	0	eksisterende
exit	0	0	0	0	0	0	0	0	0	0	Afslut
exodus	0	0	0	0	0	0	0	0	0	0	udvandring
exorbitant	0	0	0	0	0	0	0	0	0	0	ublu
exorcism	0	0	0	1	0	1	0	1	0	0	eksorcisme
exorcist	0	0	0	0	0	0	0	0	0	0	eksorcist
exotic	0	0	0	0	0	0	1	0	0	0	eksotisk
expand	0	0	0	0	0	0	0	0	0	0	udvide
expanded	0	0	0	0	0	0	0	0	0	0	udvidet
expanse	0	0	0	0	0	0	0	0	0	0	vidde
expansion	0	0	0	0	0	0	0	0	0	0	udvidelse
expansive	0	0	0	0	0	0	0	0	0	0	ekspansiv
expatriate	0	0	0	0	0	1	0	0	0	0	udstationeret
expect	0	1	0	0	0	0	1	0	1	1	forventer
expectancy	0	1	0	0	0	0	0	0	0	0	forventning
expectant	0	1	0	0	0	0	0	0	0	0	forventningsfulde
expectation	0	1	0	0	0	0	1	0	0	0	forventning
expected	0	1	0	0	0	0	0	0	0	0	forventet
expecting	0	1	0	0	0	0	0	0	0	0	forventer
expediency	0	0	0	0	0	0	0	0	0	0	hensigtsmæssighed
expedient	0	0	0	0	1	0	1	0	0	1	formålstjenlig
expedite	0	0	0	0	0	0	0	0	0	0	fremskynde
expedition	0	1	0	0	0	0	1	0	0	0	ekspedition
expeditious	0	0	0	0	0	0	0	0	0	0	hurtig
expel	1	0	1	1	0	1	0	1	0	0	bortvise
expenditure	0	0	0	0	0	1	0	0	0	0	udgifter
expense	0	0	0	0	0	0	0	0	0	0	bekostning
expenses	0	0	0	0	0	1	0	0	0	0	udgifter
expensive	0	0	0	0	0	0	0	0	0	0	dyrt
experience	0	0	0	0	0	0	0	0	0	0	erfaring
experienced	0	0	0	0	0	0	1	0	0	1	erfarne
experiences	0	0	0	0	0	0	0	0	0	0	erfaringer
experiment	0	1	0	0	0	0	0	0	1	0	eksperiment
experimental	0	0	0	0	0	0	0	0	0	0	eksperimentel
experimenter	0	0	0	0	0	0	0	0	0	0	eksperimentator
expert	0	0	0	0	0	0	1	0	0	1	ekspert
expertise	0	0	0	0	0	0	1	0	0	1	ekspertise
expiration	0	0	0	0	0	0	0	0	0	0	udløb
expire	0	0	0	0	0	1	0	1	0	0	udløbe
expired	0	0	0	0	0	1	0	0	0	0	udløbet
expiry	0	0	0	0	0	0	0	0	0	0	udløb
explain	0	0	0	0	0	0	1	0	0	1	forklare
explanation	0	0	0	0	0	0	0	0	0	0	forklaring
explanatory	0	0	0	0	0	0	0	0	0	0	forklarende
expletive	1	0	0	0	0	1	0	0	0	0	eksplosiv
explication	0	0	0	0	0	0	0	0	0	0	forklaring
explode	1	0	0	1	0	1	0	1	1	0	eksplodere
exploit	0	0	0	0	0	0	0	0	0	0	udnytte
explore	0	1	0	0	0	0	0	0	0	0	udforske
explorer	0	0	0	0	0	0	0	0	0	0	opdagelsesrejsende
explosion	0	0	0	1	0	1	0	0	1	0	eksplosion
explosive	1	1	0	1	0	1	0	0	1	0	eksplosiv
exponent	0	0	0	0	0	0	0	0	0	0	eksponent
exponential	0	0	0	0	0	0	0	0	0	0	eksponentiel
export	0	0	0	0	0	0	0	0	0	0	eksport
exportation	0	0	0	0	0	0	0	0	0	0	eksport
expose	0	1	0	1	0	0	0	0	0	0	udsætte
exposed	0	0	0	0	0	1	0	0	0	0	udsat
exposition	0	0	0	0	0	0	0	0	0	0	udstilling
expository	0	0	0	0	0	0	0	0	0	0	udstillingssted
exposure	0	0	0	0	0	0	0	0	0	0	eksponering
expound	0	0	0	0	0	0	0	0	0	0	redegøre for
express	0	0	0	0	0	0	0	0	0	0	udtrykke
expression	0	0	0	0	0	0	0	0	0	0	udtryk
expressive	0	0	0	0	0	0	0	0	0	0	udtryksfulde
expropriation	0	0	0	0	0	1	0	0	0	0	ekspropriation
expulsion	1	0	1	1	0	1	0	1	0	0	udvisning
exquisite	0	0	0	0	1	0	1	0	0	0	udsøgt
exquisitely	0	0	0	0	0	0	1	0	0	0	udsøgt
extant	0	0	0	0	0	0	0	0	0	0	eksisterende
extend	0	0	0	0	0	0	1	0	0	0	forlænge
extendable	0	0	0	0	0	0	0	0	0	0	kan forlænges
extended	0	0	0	0	0	0	0	0	0	0	udvidet
extension	0	0	0	0	0	0	0	0	0	0	udvidelse
extensive	0	0	0	0	0	0	1	0	0	0	stor
extent	0	0	0	0	0	0	0	0	0	0	grad
exterior	0	0	0	0	0	0	0	0	0	0	ydre
exterminate	0	0	0	1	0	1	0	1	0	0	udrydde
extermination	1	0	0	1	0	1	0	0	0	0	udryddelse
external	0	0	0	0	0	0	0	0	0	0	ydre
externally	0	0	0	0	0	0	0	0	0	0	eksternt
extinct	0	0	0	0	0	1	0	1	0	0	uddøde
extinguish	1	0	0	0	0	1	0	0	0	0	slukke
extra	0	0	0	0	0	0	1	0	0	0	ekstra
extract	0	0	0	0	0	0	0	0	0	0	uddrag
extracting	0	0	0	0	0	0	0	0	0	0	udvinding
extraction	0	0	0	0	0	0	0	0	0	0	udvinding
extractor	0	0	0	0	0	0	0	0	0	0	udtrækker
extradition	0	0	0	0	0	0	0	0	0	0	udlevering
extrajudicial	0	0	0	1	0	1	0	0	0	0	udenretslig
extramural	0	0	0	0	0	0	0	0	0	0	ekstramural
extraneous	0	0	0	0	0	0	0	0	0	0	fremmede
extraordinary	0	0	0	0	0	0	1	0	0	0	ekstraordinær
extravaganza	0	0	0	0	0	0	0	0	0	0	ekstravaganza
extreme	0	0	0	0	0	0	0	0	0	0	ekstrem
extremely	0	0	0	0	0	0	0	0	0	0	ekstremt
extremity	0	0	0	0	0	1	0	0	0	0	ekstremitet
extricate	0	1	0	0	0	0	1	0	0	0	frigøres
extrinsic	0	0	0	0	0	0	0	0	0	0	ydre
extrusion	0	0	0	0	0	0	0	0	0	0	ekstrudering
exuberance	0	0	0	0	1	0	1	0	0	0	overflod
exude	0	0	0	0	0	0	0	0	0	0	udstråler
eye	0	0	0	0	0	0	0	0	0	0	øje
eyeglass	0	0	0	0	0	0	0	0	0	0	briller
eyelet	0	0	0	0	0	0	0	0	0	0	øje
eyepiece	0	0	0	0	0	0	0	0	0	0	okular
eyesight	0	0	0	0	0	0	0	0	0	0	synet
eyewitness	0	0	0	0	0	0	0	0	0	1	øjenvidne
fable	0	0	0	0	0	0	0	0	0	0	fabel
fabric	0	0	0	0	0	0	0	0	0	0	stof
fabricate	0	0	0	0	0	1	0	0	0	0	fremstille
fabricated	0	0	0	0	0	0	0	0	0	0	fabrikeret
fabrication	0	0	0	0	0	1	0	0	0	1	fremstilling
facade	0	0	0	0	0	0	0	0	0	0	facade
face	0	0	0	0	0	0	0	0	0	0	ansigt
facet	0	0	0	0	0	0	0	0	0	0	facet
facile	0	0	0	0	0	0	0	0	0	0	let
facilitate	0	0	0	0	0	0	1	0	0	0	lette
facility	0	0	0	0	0	0	0	0	0	0	anlæg
facing	0	0	0	0	0	0	0	0	0	0	over
facsimile	0	0	0	0	0	0	0	0	0	0	faksimile
fact	0	0	0	0	0	0	0	0	0	1	faktum
faction	0	0	0	0	0	0	0	0	0	0	fraktion
factor	0	0	0	0	0	0	0	0	0	0	faktor
factory	0	0	0	0	0	0	0	0	0	0	fabrik
facts	0	0	0	0	0	0	1	0	0	1	fakta
faculties	0	0	0	0	0	0	0	0	0	0	fakulteter
faculty	0	0	0	0	0	0	1	0	0	1	fakultet
fad	0	0	0	0	0	0	0	0	0	0	fadæse
fade	0	0	0	0	0	1	0	0	0	0	falme
faded	0	0	0	0	0	0	0	0	0	0	falmet
faeces	0	0	1	0	0	1	0	0	0	0	afføring
failing	1	1	0	1	0	1	0	1	0	0	fejler
failure	0	0	1	1	0	1	0	1	0	0	fiasko
fain	0	1	0	0	1	0	1	0	0	1	fain
fainting	0	0	0	1	0	1	0	1	1	0	besvimelse
fair	0	0	0	0	0	0	1	0	0	0	retfærdig
fairly	0	0	0	0	0	0	1	0	0	1	retfærdigt
fairway	0	0	0	0	0	0	0	0	0	0	fairway
fairy	0	0	0	0	0	0	0	0	0	0	fe
faith	0	1	0	0	1	0	1	0	0	1	tro
faithful	0	0	0	0	0	0	1	0	0	1	trofast
faithless	0	0	0	0	0	1	0	1	0	0	troløse
fake	0	0	0	0	0	1	0	0	0	0	falsk
fall	0	0	0	0	0	1	0	1	0	0	efterår
fallacious	1	0	0	0	0	1	0	0	0	0	fejlagtigt
fallacy	0	0	0	0	0	1	0	0	0	0	fejlslutning
fallible	0	0	0	0	0	1	0	0	0	0	fejlbarlig
falling	0	0	0	0	0	1	0	1	0	0	falder
fallow	0	0	0	0	0	1	0	0	0	0	brak
falsehood	1	0	0	0	0	1	0	0	0	1	falskhed
falsely	0	0	0	0	0	1	0	0	0	0	falsk
falsification	1	0	0	0	0	1	0	0	0	0	forfalskning
falsified	0	0	0	0	0	0	0	0	0	0	forfalsket
falsify	0	0	1	0	0	1	0	0	0	0	forfalske
falsity	0	0	1	0	0	1	0	0	0	0	falskhed
falter	0	0	0	1	0	1	0	0	0	0	vakle
fame	0	0	0	0	0	0	1	0	0	0	berømmelse
famed	0	0	0	0	0	0	0	0	0	0	berømt
familiar	0	0	0	0	0	0	1	0	0	1	velkendt
familiarity	0	1	0	0	1	0	1	0	0	1	fortrolighed
familiarize	0	0	0	0	0	0	0	0	0	0	gøre sig bekendt
famine	0	0	0	0	0	1	0	1	0	0	hungersnød
famous	0	0	0	0	0	0	1	0	0	0	berømt
famously	0	0	0	0	0	0	1	0	0	0	berømt
fan	0	0	0	0	0	0	0	0	0	0	ventilator
fanatic	0	0	0	0	0	1	0	0	0	0	fanatisk
fanaticism	0	0	0	1	0	0	0	0	0	0	fanatisme
fanciful	0	0	0	0	0	0	0	0	0	0	fantasifulde
fancy	0	1	0	0	1	0	1	0	0	0	fancy
fandango	0	0	0	0	0	0	0	0	0	0	fandango
fanfare	0	1	0	0	1	0	1	0	1	0	fanfare
fang	0	0	0	1	0	0	0	0	0	0	hugtænd
fangs	0	0	0	1	0	0	0	0	0	0	hugtænder
fanning	0	0	0	0	0	0	0	0	0	0	vifter
fantasia	0	0	0	0	0	0	0	0	0	0	fantasia
fantasy	0	0	0	0	0	0	0	0	0	0	fantasi
farce	0	0	0	0	0	1	0	0	0	0	farce
farcical	0	0	1	0	0	1	0	0	0	0	farceagtig
fare	0	0	0	0	0	0	0	0	0	0	billetpris
farewell	0	0	0	0	0	0	0	0	0	0	farvel
farm	0	1	0	0	0	0	0	0	0	0	gård
farmer	0	0	0	0	0	0	0	0	0	0	landmand
farmhouse	0	0	0	0	0	0	0	0	0	0	stuehus
farming	0	0	0	0	0	0	0	0	0	0	landbrug
faro	0	0	0	0	0	0	0	0	0	0	faro
farther	0	0	0	0	0	0	0	0	0	0	fjernere
fascia	0	0	0	0	0	0	0	0	0	0	fascia
fascinating	0	0	0	0	0	0	1	0	0	0	spændende
fascination	0	0	0	0	0	0	1	0	0	0	fascination
fashion	0	0	0	0	0	0	0	0	0	0	mode
fashionable	0	0	0	0	0	0	1	0	0	0	på mode
fasten	0	0	0	0	0	0	0	0	0	0	fastgøre
fastener	0	0	0	0	0	0	0	0	0	0	fastgørelsesmiddel
fastening	0	0	0	0	0	0	0	0	0	0	fastgørelse
fasting	0	0	0	0	0	1	0	1	0	0	faste
fat	0	0	1	0	0	1	0	1	0	0	fed
fatal	1	0	0	1	0	1	0	1	0	0	fatal
fatality	0	0	0	1	0	1	0	1	0	0	dødsfald
fate	0	1	0	0	0	1	0	0	0	0	skæbne
fated	0	0	0	0	0	0	0	0	0	0	skæbnesvangre
father	0	0	0	0	0	0	0	0	0	1	far
fathom	0	0	0	0	0	0	0	0	0	0	begribe
fatigue	0	0	0	0	0	1	0	0	0	0	træthed
fatigued	0	0	0	0	0	1	0	1	0	0	træt
fatty	0	0	1	0	0	1	0	1	0	0	fed
fault	0	0	0	0	0	1	0	1	0	0	fejl
faultless	0	0	0	0	0	0	1	0	0	1	fejlfri
faulty	0	0	0	0	0	1	0	0	0	0	defekt
fauna	0	0	0	0	0	0	0	0	0	0	fauna
favor	0	0	0	0	0	0	0	0	0	0	gunst
favorable	0	1	0	0	1	0	1	0	1	1	gunstige
favorite	0	0	0	0	1	0	1	0	0	1	favorit
favoritism	0	0	0	0	0	0	1	0	0	0	favorisering
fawn	0	0	0	0	0	1	0	0	0	0	fawn
fear	1	0	0	1	0	1	0	0	0	0	frygt
fearful	0	0	0	1	0	1	0	1	0	0	bange
fearfully	0	0	0	1	0	1	0	1	1	0	frygtsomt
fearing	0	0	0	1	0	1	0	0	0	0	frygter
fearless	0	0	0	1	0	0	1	0	0	0	frygtløs
feasibility	0	0	0	0	0	0	0	0	0	0	gennemførlighed
feasible	0	0	0	0	0	0	0	0	0	0	gennemførlig
feat	0	1	0	0	1	0	1	0	1	0	bedrift
feather	0	0	0	0	0	0	0	0	0	0	fjer
feature	0	0	0	0	0	0	1	0	0	0	funktion
features	0	0	0	0	0	0	0	0	0	0	funktioner
febrile	0	0	0	0	0	1	0	0	0	0	febril
fecal	0	0	1	0	0	1	0	0	0	0	fækal
feces	0	0	1	0	0	1	0	0	0	0	afføring
fecundity	0	0	0	0	0	0	0	0	0	0	frugtbarhed
federal	0	0	0	0	0	0	0	0	0	0	føderale
federation	0	0	0	0	0	0	0	0	0	0	føderation
fee	1	0	0	0	0	1	0	0	0	0	betaling
feeble	0	0	0	0	0	1	0	1	0	0	svag
feed	0	0	0	0	0	0	0	0	0	0	foder
feeder	0	0	0	0	0	0	0	0	0	0	feeder
feel	0	0	0	0	0	0	0	0	0	0	føle
feeling	1	1	1	1	1	1	1	1	1	1	følelse
feet	0	0	0	0	0	0	0	0	0	0	fødder
feigned	0	0	0	0	0	1	0	0	0	0	foregivet
felicity	0	0	0	0	1	0	1	0	0	0	lykke
feline	0	0	0	0	0	0	0	0	0	0	kattedyr
fell	0	0	0	0	0	1	0	1	0	0	faldt
fellow	0	0	0	0	0	0	1	0	0	1	fyr
fellowship	0	0	0	0	0	0	1	0	0	0	fællesskab
felon	0	0	0	1	0	1	0	0	0	0	forbryder
felony	0	0	0	0	0	1	0	0	0	0	forbrydelse
felt	0	0	0	0	0	0	0	0	0	0	følte
feminine	0	0	0	0	0	0	0	0	0	0	feminin
femininity	0	0	0	0	0	0	0	0	0	0	femininitet
fen	0	0	0	0	0	0	0	0	0	0	fen
fence	0	0	0	0	0	0	0	0	0	0	hegn
fenced	1	0	0	0	0	0	0	0	0	0	indhegnet
fend	0	0	0	0	0	0	0	0	0	0	afværge
fender	0	0	0	0	0	0	0	0	0	1	fender
fennel	0	0	0	0	0	0	0	0	0	0	fennikel
ferment	0	1	0	0	0	1	0	0	0	0	gære
fermentation	0	1	0	0	0	0	0	0	0	0	gæring
fern	0	0	0	0	0	0	0	0	0	0	bregne
ferocious	1	0	1	1	0	1	0	0	0	0	glubsk
ferocity	1	0	0	0	0	1	0	0	0	0	vildskab
ferry	0	0	0	0	0	0	0	0	0	0	færge
fertile	0	0	0	0	0	0	1	0	0	0	frodige
fertilize	0	0	0	0	0	0	0	0	0	0	befrugte
fervent	0	0	0	0	0	0	0	0	0	0	brændende
fervor	1	0	0	0	1	0	1	0	0	0	inderlighed
festival	0	1	0	0	1	0	1	0	1	0	festival
festive	0	0	0	0	1	0	1	0	0	0	festlig
fetch	0	0	0	0	0	0	0	0	0	0	hente
fete	0	1	0	0	1	0	1	0	1	0	fest
fetish	0	0	0	0	0	0	0	0	0	0	fetich
feud	1	0	0	0	0	1	0	0	0	0	fejde
feudal	0	0	0	0	0	1	0	0	0	0	feudal
feudalism	1	0	0	0	0	1	0	1	0	0	feudalisme
fever	0	0	0	1	0	0	0	0	0	0	feber
feverish	0	0	0	0	0	1	0	0	0	0	febrilsk
fiancee	0	0	0	0	0	0	0	0	0	0	forlovede
fiasco	0	0	0	0	0	1	0	0	0	0	fiasko
fiat	0	0	0	0	0	0	0	0	0	0	Fiat
fib	1	0	0	0	0	1	0	0	0	0	fib
fiber	0	0	0	0	0	0	0	0	0	0	fiber
fibrous	0	0	0	0	0	0	0	0	0	0	fibrøse
fickle	0	0	0	0	0	1	0	0	0	0	vægelsindet
fiction	0	0	0	0	0	0	0	0	0	0	fiktion
fictitious	0	0	0	0	0	1	0	0	0	0	fiktive
fiddle	0	0	0	0	0	0	0	0	0	0	violin
fiddler	0	0	0	0	0	0	0	0	0	0	violinist
fidelity	0	0	0	0	1	0	1	0	0	1	Troskab
fiduciary	0	0	0	0	0	0	0	0	0	0	tillidsmand
field	0	0	0	0	0	0	0	0	0	0	Mark
fiend	1	0	1	1	0	1	0	0	0	0	djævel
fierce	1	0	1	1	0	1	0	0	0	0	voldsom
fiesta	0	1	0	0	1	0	1	0	1	1	fiesta
fight	1	0	0	1	0	1	0	0	0	0	kæmpe
fighter	0	0	0	0	0	0	0	0	0	0	fighter
fighting	1	0	0	0	0	1	0	0	0	0	kæmper
figment	0	0	0	0	0	0	0	0	0	0	opdigtning
figurative	0	0	0	0	0	0	0	0	0	0	figurativ
figure	0	0	0	0	0	0	0	0	0	0	figur
figurine	0	0	0	0	0	0	0	0	0	0	figur
filament	0	0	0	0	0	0	0	0	0	0	filament
filamentous	0	0	0	0	0	0	0	0	0	0	filamentøse
file	0	0	0	0	0	0	0	0	0	0	fil
filibuster	0	0	0	0	0	1	0	0	0	0	filibuster
filigree	0	0	0	0	0	0	0	0	0	0	filigran
filing	0	0	0	0	0	0	0	0	0	0	arkivering
filings	0	0	0	0	0	0	0	0	0	0	ansøgninger
fill	0	0	0	0	0	0	0	0	0	1	fylde
fillet	0	0	0	0	0	0	0	0	0	0	filet
