English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Scots-Gaelic Word
cultivate	0	1	0	0	0	0	1	0	0	1	àiteach
cultivated	0	0	0	0	0	0	1	0	0	0	àiteach
cultivation	0	0	0	0	0	0	1	0	0	0	àiteach
culture	0	0	0	0	0	0	1	0	0	0	cultar
culvert	0	0	0	0	0	0	0	0	0	0	cultair
cumbersome	0	0	0	0	0	1	0	1	0	0	trom
cumulus	0	0	0	0	0	0	0	0	0	0	cumulus
cunning	0	0	0	0	0	1	1	0	0	0	seòlta
cup	0	0	0	0	0	0	0	0	0	0	cupa
cupboard	0	0	0	0	0	0	0	0	0	0	preas
cupping	0	0	1	1	0	1	0	1	0	0	cupan
cur	1	0	1	1	0	1	0	0	0	0	cur
curable	0	0	0	0	0	0	1	0	0	1	curable
curate	0	0	0	0	0	0	0	0	0	0	curat
curative	0	0	0	0	0	0	0	0	0	0	leigheasach
curator	0	0	0	0	0	0	0	0	0	0	ghlèidheadair
curb	0	0	0	0	0	0	0	0	0	0	lùb
curd	0	0	0	0	0	0	0	0	0	0	gruth
curfew	0	0	0	0	0	0	0	0	0	0	cuirfew
curiosity	0	1	0	0	0	0	1	0	1	0	feòrachas
curl	0	0	0	0	0	0	1	0	0	0	curl
curling	0	0	0	0	0	0	0	0	0	0	crolaidh
currency	0	0	0	0	0	0	0	0	0	0	airgead-crìche
current	0	0	0	0	0	0	0	0	0	0	gnàthach
curriculum	0	0	0	0	0	0	0	0	0	0	curraicealam
curry	0	0	0	0	0	0	0	0	0	0	curraidh
curse	1	0	1	1	0	1	0	1	0	0	mallachd
cursed	1	0	0	1	0	1	0	1	0	0	mallaichte
cursing	1	0	1	0	0	1	0	0	0	0	mallachd
cursory	0	0	0	0	0	1	0	0	0	0	cursaireachd
curt	0	0	0	0	0	0	0	0	0	0	gearradh
curtail	0	0	0	0	0	0	0	0	0	0	gearradh
curtailment	0	0	0	0	0	0	0	0	0	0	giorrachadh
curtain	0	0	0	0	0	0	0	0	0	0	cùirtein
curvature	0	0	0	0	0	0	0	0	0	0	curvature
curve	0	0	0	0	0	0	0	0	0	0	lùb
curved	0	0	0	0	0	0	0	0	0	0	lùbte
curvilinear	0	0	0	0	0	0	0	0	0	0	lùbach
cushion	0	0	0	0	0	0	1	0	0	0	cuisean
cusp	0	0	0	0	0	0	0	0	0	0	cusp
cussed	1	0	0	0	0	0	0	0	0	0	cuasach
custodian	0	0	0	0	0	0	0	0	0	1	neach-gleidhidh
custody	0	0	0	0	0	0	0	0	0	1	grèim
custom	0	0	0	0	0	0	0	0	0	0	cleachdadh
customary	0	0	0	0	0	0	0	0	0	0	àbhaisteach
customer	0	0	0	0	0	0	1	0	0	0	neach-ceannach
cut	0	0	0	0	0	0	0	0	0	0	ghearradh
cutaneous	0	0	0	0	0	0	0	0	0	0	cutan
cute	0	0	0	0	0	0	1	0	0	0	grinn
cuticle	0	0	0	0	0	0	0	0	0	0	cuticle
cutlery	0	0	0	0	0	0	0	0	0	0	sgeinean
cutter	0	0	0	1	0	1	0	0	0	0	gearradair
cutters	0	0	0	0	0	0	1	0	0	0	luchd-gearraidh
cutthroat	1	0	0	1	0	1	0	0	0	0	cutthroat
cutting	1	0	1	1	0	1	0	1	0	0	buain
cuttings	0	0	0	0	0	0	0	0	0	0	gearraidhean
cwt	0	0	0	0	0	0	0	0	0	0	cwt
cyanide	0	0	0	1	0	1	0	0	0	0	ciainid
cycle	0	0	0	0	0	0	0	0	0	0	cearcall
cyclical	0	0	0	0	0	0	0	0	0	0	cearcallach
cyclist	0	0	0	0	0	0	0	0	0	0	rothaiche
cyclone	0	0	0	1	0	1	0	0	1	0	seiclon
cylinder	0	0	0	0	0	0	0	0	0	0	siolandair
cylindrical	0	0	0	0	0	0	0	0	0	0	siolandair
cymbal	0	0	0	0	0	0	0	0	0	0	ciombal
cynic	0	0	0	0	0	0	0	0	0	0	sinic
cyst	0	0	0	1	0	1	0	1	0	0	ciste
cystic	0	0	1	0	0	0	0	0	0	0	cisteach
cytomegalovirus	0	0	0	0	0	1	0	1	0	0	cytomegalovirus
cytoplasm	0	0	0	0	0	0	0	0	0	0	cytoplasm
czar	0	0	0	0	0	0	0	0	0	0	czar
dab	0	0	0	0	0	0	0	0	0	0	dab
dabble	0	0	0	0	0	0	0	0	0	0	dabble
dabbling	1	0	1	0	0	1	0	0	0	0	dabaireachd
dad	0	0	0	0	0	0	0	0	0	0	athair
dado	0	0	0	0	0	0	0	0	0	0	dado
daemon	1	0	1	1	0	1	0	1	1	0	deamhan
daft	0	0	1	0	0	1	0	0	0	0	daft
dagger	0	0	0	1	0	1	0	0	0	0	biodag
daily	0	1	0	0	0	0	0	0	0	0	gach latha
dainty	0	0	0	0	0	0	0	0	0	0	mìn
dairy	0	0	0	0	0	0	0	0	0	0	bainne
dak	0	0	0	0	0	0	0	0	0	0	dac
dale	0	0	0	0	0	0	0	0	0	0	dail
dam	0	0	0	0	0	0	0	0	0	0	dam
damage	1	0	1	0	0	1	0	1	0	0	milleadh
damages	0	0	0	0	0	1	0	1	0	0	milleadh
dame	1	0	1	0	0	0	1	0	0	1	damhair
damn	1	0	1	0	0	1	0	0	0	0	damnadh
damnation	1	0	0	1	0	1	0	1	0	0	damnadh
damned	0	0	0	0	0	1	0	0	0	0	damnadh
damp	0	0	0	0	0	0	0	0	0	0	tais
dampened	0	0	0	0	0	0	0	0	0	0	taiseachadh
damper	0	0	0	0	0	1	0	0	0	0	damper
damsel	0	0	0	0	0	0	0	0	0	0	cailin
dance	0	0	0	0	1	0	1	0	0	1	dannsa
dancer	0	0	0	0	0	0	0	0	0	0	dannsair
dandruff	0	0	0	0	0	1	0	0	0	0	dandruff
dandy	0	0	1	0	0	1	0	0	0	0	dandy
danger	0	0	0	1	0	1	0	1	0	0	cunnart
dangerous	0	0	0	1	0	1	0	0	0	0	cunnartach
dangle	0	0	0	0	0	0	0	0	0	0	danamh
dank	0	0	1	0	0	0	0	0	0	0	dann
dapper	0	0	0	0	0	0	0	0	0	0	dapper
dare	0	1	0	0	0	0	0	0	0	1	leomh
daring	0	0	0	0	0	0	1	0	0	0	dàna
dark	0	0	0	0	0	0	0	1	0	0	dorcha
darken	0	0	0	1	0	1	0	1	0	0	dorchaich
darkened	0	0	0	1	0	1	0	1	0	0	dorch
darkly	0	0	0	0	0	0	0	0	0	0	gu dorcha
darkness	1	0	0	1	0	1	0	1	0	0	dorchadas
darling	0	0	0	0	1	0	1	0	0	1	leannan
darn	0	0	0	0	0	0	0	0	0	0	dhara
dart	0	0	0	1	0	0	0	0	0	0	saighead
dash	0	0	0	0	0	0	0	0	0	0	dash
dashboard	0	0	0	0	0	0	0	0	0	0	deas-bhòrd
dashed	1	0	0	1	0	1	0	1	0	0	bristeadh
dashing	0	0	0	0	0	0	1	0	0	0	a' ruith
dastardly	1	0	1	1	0	1	0	0	0	0	gu suarach
data	0	0	0	0	0	0	0	0	0	0	dàta
database	0	0	0	0	0	0	0	0	0	0	stòr-dàta
date	0	0	0	0	0	0	0	0	0	0	ceann-latha
daughter	0	0	0	0	1	0	1	0	0	0	nighean
dawn	0	1	0	0	1	0	1	0	1	1	madainn
day	0	0	0	0	0	0	0	0	0	0	latha
daybreak	0	0	0	0	0	0	0	0	0	0	briseadh latha
daydreaming	0	0	0	0	0	0	0	0	0	0	bruadar latha
daze	0	0	0	0	0	0	0	0	0	0	dalladh
dazed	0	0	0	0	0	1	0	0	0	0	sgith
dazzling	0	0	0	0	0	0	0	0	0	0	deurach
deacon	0	0	0	0	0	0	0	0	0	1	deacon
deactivate	0	0	0	0	0	1	0	0	0	0	cuir dheth
deadlock	0	0	0	0	0	1	0	0	0	0	glasadh
deadly	1	0	1	1	0	1	0	1	0	0	marbhtach
deafening	0	0	0	0	0	0	0	0	0	0	bodhar
deafness	0	0	0	0	0	0	0	0	0	0	bodhar
deal	0	1	0	0	1	0	1	0	1	1	gnothach
dealer	0	0	0	0	0	0	0	0	0	0	reiceadair
dealing	0	0	0	0	0	0	0	0	0	0	a' dèiligeadh
dealings	0	0	0	0	0	0	0	0	0	1	gnothaichean
dean	0	0	0	0	0	0	0	0	0	0	dean
dear	0	0	0	0	0	0	1	0	0	0	dileas
dearth	0	0	0	0	0	0	0	0	0	0	gorta
death	1	1	1	1	0	1	0	1	1	0	bàs
debacle	0	0	0	1	0	1	0	1	0	0	debacle
debatable	0	0	0	0	0	0	0	0	0	0	deasbaid
debate	0	0	0	0	0	0	1	0	0	0	deasbad
debauchery	0	0	1	1	0	1	0	0	0	0	debauchery
debenture	0	1	0	0	0	0	0	0	0	0	debenture
debit	0	0	0	0	0	0	0	0	0	0	dochair
debris	0	0	1	0	0	1	0	0	0	0	sprùilleach
debt	0	0	0	0	0	1	0	1	0	0	fiachan
debtor	0	0	0	0	0	1	0	0	0	0	neach-fiach
debut	0	0	0	0	0	0	0	0	0	0	deasbud
decade	0	0	0	0	0	0	0	0	0	0	deichead
decanter	0	0	0	0	0	0	0	0	0	0	decanter
decay	0	0	0	1	0	1	0	1	0	0	lobhadh
decayed	0	0	1	0	0	1	0	1	0	0	crìonadh
deceased	0	0	0	0	0	1	0	1	0	0	neach a chaochail
deceit	1	0	1	1	0	1	0	1	1	0	mealladh
deceitful	0	0	1	0	0	1	0	1	0	0	meallta
deceive	1	0	1	0	0	1	0	1	0	0	mhealladh
deceived	1	0	0	0	0	1	0	0	0	0	air a mhealladh
deceiving	0	0	0	0	0	1	0	0	0	1	a' mealladh
decency	0	0	0	0	0	0	1	0	0	0	cuibheas
decent	0	0	0	0	0	0	1	0	0	0	diongmhalta
deception	0	0	0	0	0	1	0	0	0	0	mealladh
deceptive	0	0	0	0	0	1	0	0	0	0	meallta
decidedly	0	0	0	0	0	0	0	0	0	0	gu diongmhalta
deciduous	0	0	0	0	0	0	0	0	0	0	seargach
decimal	0	0	0	0	0	0	0	0	0	0	deicheach
decipher	0	0	0	0	0	0	0	0	0	0	dearbhadh
decision	0	0	0	0	0	0	0	0	0	0	co-dhùnadh
decisive	0	0	0	0	0	0	0	0	0	0	cinntinneach
deck	0	0	0	0	0	0	0	0	0	0	deic
declaration	0	0	0	0	0	0	0	0	0	0	foillseachadh
declaratory	0	0	0	0	0	0	1	0	0	0	dearbhach
declare	0	0	0	0	0	0	0	0	0	0	cur an cèill
declination	0	0	0	0	0	1	0	0	0	0	crìonadh
decline	0	0	0	0	0	1	0	0	0	0	crìonadh
declining	0	0	0	0	0	1	0	0	0	0	a' crìonadh
decompose	0	0	1	0	0	0	0	0	0	0	lobhadh
decomposed	0	0	0	0	0	0	0	1	0	0	lobhadh
decomposition	0	0	1	1	0	1	0	1	0	0	lobhadh
decorate	0	0	0	0	0	0	0	0	0	0	sgeadachadh
decoration	0	0	0	0	0	0	0	0	0	0	sgeadachadh
decorum	0	0	0	0	0	0	0	0	0	0	sgead
decoy	0	0	0	0	0	0	0	0	1	0	sgeadaich
decrease	0	0	0	0	0	1	0	0	0	0	lùghdachadh
decreased	0	0	0	0	0	0	0	0	0	0	lughdaich
decreasing	0	0	0	0	0	0	0	0	0	0	a' lùghdachadh
decree	0	0	0	0	0	0	0	0	0	0	ordugh
decrement	0	0	0	0	0	1	0	0	0	0	lùghdachadh
decrepit	0	0	0	0	0	1	0	0	0	0	ìsleachadh
decry	1	0	0	0	0	1	0	0	0	0	caoineadh
dedication	0	0	0	0	0	0	1	0	0	0	coisrigeadh
deduce	0	0	0	0	0	0	0	0	0	0	thoir air falbh
deduct	0	0	0	0	0	1	0	0	0	0	thoir as
deduction	0	0	0	0	0	0	0	0	0	0	toradh
deed	0	0	0	0	0	0	0	0	0	1	achd
deepen	0	0	0	0	0	0	0	0	0	0	doimhneachadh
deer	0	0	0	0	0	0	0	0	0	0	fèidh
defamation	0	0	1	1	0	1	0	0	0	0	mì-chliù
defamatory	1	0	0	0	0	1	0	0	0	0	mì-chliùiteach
default	0	0	1	1	0	1	0	1	0	0	bunaiteach
defeat	0	0	0	0	0	1	0	0	0	0	ruaig
defeated	0	0	0	0	0	1	0	1	0	0	ruaig
defect	1	0	0	0	0	1	0	0	0	0	lochd
defection	0	0	0	1	0	1	0	0	0	0	uireasbhuidh
defective	0	0	1	0	0	1	0	0	0	0	uireasbhuidheach
defend	0	0	0	1	0	0	1	0	0	0	dìon
defendant	1	0	0	1	0	0	0	1	0	0	neach-dìon
defended	0	0	0	0	0	0	1	0	0	1	dìon
defender	0	0	0	0	0	0	1	0	0	1	neach-dìon
defending	0	0	0	0	0	0	1	0	0	0	a' dìon
defense	1	1	0	1	0	0	1	0	0	0	dìon
defenseless	0	0	0	1	0	1	0	1	0	0	gun dìon
defensible	0	0	0	0	0	0	0	0	0	0	dìonach
defensive	0	0	0	0	0	0	0	0	0	0	dìonach
defer	0	0	0	0	0	0	0	0	0	0	cuir dheth
deference	0	0	0	0	0	0	1	0	0	1	umhlachd
deferral	0	0	0	0	0	1	0	0	0	0	cur dheth
deferring	0	0	0	0	0	0	0	0	0	0	a' cur dheth
defiance	1	0	1	1	0	1	0	0	0	0	eas-urram
defiant	1	0	0	0	0	1	0	0	0	0	dùbhlanach
deficiency	0	0	0	0	0	1	0	0	0	0	easbhaidh
deficit	0	0	0	0	0	1	0	0	0	0	easbhaidh
define	0	0	0	0	0	0	0	0	0	0	mìneachadh
defined	0	0	0	0	0	0	0	0	0	0	air a mhìneachadh
definition	0	0	0	0	0	0	0	0	0	0	mìneachadh
definitive	0	0	0	0	0	0	1	0	0	1	deimhinne
deflate	1	0	0	0	0	1	0	1	0	0	deflated
deflation	0	0	0	1	0	1	0	0	0	0	deatachadh
deflect	0	0	0	0	0	0	0	0	0	0	seargadh
deflection	0	0	0	0	0	0	0	0	0	0	slugadh
defloration	0	0	0	0	0	0	0	0	0	0	defloration
deform	0	0	1	0	0	1	0	0	0	0	deform
deformed	0	0	1	0	0	1	0	1	0	0	deformed
deformity	0	0	1	1	0	1	0	1	0	0	deformity
defraud	1	0	1	0	0	1	0	0	0	0	foill
defray	0	0	0	0	0	0	0	0	0	0	ìocshlaint
deft	0	0	0	0	0	0	0	0	0	0	deas
defunct	0	0	0	0	0	1	0	1	0	0	marbh
defy	1	0	0	1	0	1	0	1	1	0	dùbhlan
degeneracy	1	0	1	0	0	1	0	1	0	0	diadhachd
degenerate	0	0	0	0	0	1	0	0	0	0	crìonadh
degeneration	0	0	0	0	0	0	0	0	0	0	crìonadh
degradation	0	0	0	0	0	1	0	0	0	0	crìonadh
degrade	0	0	1	0	0	1	0	0	0	0	crìonadh
degrading	0	0	1	1	0	1	0	1	0	0	truaillidh
degree	0	0	0	0	0	0	1	0	0	0	ceum
dehydrated	0	0	0	0	0	0	0	0	0	0	dì-mhurtachadh
delay	1	0	1	1	0	1	0	1	0	0	dàil
delayed	0	0	0	0	0	1	0	0	0	0	dàil
delectable	0	0	0	0	0	0	1	0	0	0	taitneach
delegate	0	0	0	0	0	0	1	0	0	1	tiomnaidh
delegation	0	0	0	0	0	0	0	0	0	0	tiomnaidh
deleterious	1	0	1	1	0	1	0	0	0	0	sgriosail
deletion	0	0	0	0	0	1	0	0	0	0	sguabadh às
deliberate	0	0	0	0	0	0	1	0	0	0	a dh'aona ghnothach
deliberation	0	0	0	0	0	0	0	0	0	0	beachdachadh
deliberative	0	0	0	0	0	0	0	0	0	0	beachdachail
delicacy	0	0	0	0	0	0	0	0	0	0	mìlseachd
delicious	0	0	0	0	1	0	1	0	0	0	blasta
delight	0	1	0	0	1	0	1	0	0	0	tlachd
delighted	0	1	0	0	1	0	1	0	1	0	toilichte
delightful	0	1	0	0	1	0	1	0	0	1	aoibhneach
delineate	0	0	0	0	0	0	0	0	0	0	mìneachadh
delineation	0	0	0	0	0	0	0	0	0	0	dealachadh
delinquency	0	0	0	0	0	1	0	0	0	0	eucoir
delinquent	1	0	1	0	0	1	0	0	0	0	eucoireach
delirious	0	0	0	0	0	1	0	1	0	0	delirious
delirium	0	0	1	0	0	1	0	1	0	0	delirium
deliverance	0	1	0	0	1	0	1	0	0	1	saoradh
delivery	0	1	0	0	0	0	1	0	0	0	lìbhrigeadh
dell	0	0	0	0	0	0	0	0	0	0	dell
delta	0	0	0	0	0	0	0	0	0	0	delta
deluge	0	0	0	1	0	1	0	1	1	0	dìle
delusion	1	0	0	1	0	1	0	1	0	0	mealladh
delusional	1	0	0	1	0	1	0	0	0	0	mealltach
delve	0	0	0	0	0	0	0	0	0	0	deilbh
demand	1	0	0	0	0	1	0	0	0	0	iarrtas
demanding	0	0	0	0	0	1	0	0	0	0	ag iarraidh
demeanor	0	0	0	0	0	0	0	0	0	0	giùlan
demented	0	0	0	1	0	1	0	0	0	0	diblidh
dementia	0	0	0	1	0	1	0	1	0	0	dementia
demise	0	0	0	1	0	1	0	1	0	0	crìonadh
democracy	0	0	0	0	0	0	1	0	0	0	deamocrasaidh
democrat	0	0	0	0	0	0	0	0	0	0	deamocratach
demolish	1	0	0	0	0	1	0	1	0	0	leagail
demolition	0	0	0	0	0	1	0	0	0	0	leagail
demon	1	0	1	1	0	1	0	1	0	0	deamhan
demonic	1	0	1	1	0	1	0	1	0	0	deamhan
demonstrable	0	0	0	0	0	0	1	0	0	0	follaiseach
demonstrate	0	0	0	0	0	0	0	0	0	0	taisbeanadh
demonstrated	0	0	0	0	0	0	0	0	0	0	air a thaisbeanadh
demonstrating	0	0	0	0	0	0	0	0	0	0	a' nochdadh
demonstration	0	0	0	0	0	0	0	0	0	0	taisbeanadh
demonstrative	0	0	0	0	1	0	1	1	0	0	taisbeanach
demonstrator	0	0	0	0	0	0	0	0	0	0	fear-taisbeanaidh
demoralized	0	0	0	1	0	1	0	1	0	0	diombach
demos	0	0	0	0	0	0	0	0	0	0	demos
den	0	0	0	0	0	0	0	0	0	0	nead
denial	0	0	0	0	0	1	0	0	0	0	àicheadh
denied	0	0	0	0	0	1	0	1	0	0	àicheadh
denomination	0	0	0	0	0	0	0	0	0	0	ainm
denominational	0	0	0	0	0	0	0	0	0	0	ainmeach
denominator	0	0	0	0	0	0	0	0	0	0	ainmear
denote	0	0	0	0	0	0	0	0	0	0	comharrachadh
denounce	1	0	1	0	0	1	0	0	0	0	àicheadh
dense	0	0	0	0	0	0	0	0	0	0	dùmhail
density	0	0	0	0	0	0	0	0	0	0	dùmhlachd
dent	0	0	0	0	0	0	0	0	0	0	fiaclan
dentistry	0	0	0	1	0	0	0	0	0	0	fiaclaireachd
denunciation	1	0	1	1	0	1	0	0	0	0	àicheadh
deny	1	0	0	0	0	1	0	0	0	0	àicheadh
denying	0	1	0	0	0	1	0	0	0	0	a' diùltadh
deodorant	0	0	0	0	0	0	0	0	0	0	deodorant
depart	0	1	0	0	0	0	0	1	0	0	falbh
departed	0	0	0	0	0	1	0	1	0	0	dh'fhalbh
department	0	0	0	0	0	0	0	0	0	0	roinn
departure	0	0	0	0	0	1	0	1	0	0	imeachd
depend	0	1	0	0	0	0	0	0	0	1	an urra
dependant	0	0	0	0	0	0	0	0	0	0	eisimeil
dependence	0	0	0	1	0	1	0	1	0	0	eisimeil
dependency	0	0	0	0	0	1	0	0	0	0	eisimeileachd
dependent	0	0	0	0	0	1	1	0	0	1	eisimeil
depict	0	0	0	0	0	0	0	0	0	0	dealbh
depicting	0	0	0	0	0	0	0	0	0	0	a' dealbh
depletion	0	0	0	0	0	0	0	0	0	0	crìonadh
deplorable	1	0	1	1	0	1	0	1	0	0	dòrainneach
deplore	1	0	1	0	0	1	0	1	0	0	greas
deploy	0	0	0	0	0	0	0	0	0	0	cleachdadh
deport	0	0	0	1	0	1	0	1	0	0	às-chur
deportation	1	0	0	1	0	1	0	1	0	0	às-chur
deposit	0	0	0	0	0	0	0	0	0	0	tasgadh
depositary	0	0	0	0	0	0	0	0	0	0	tasgaidh
deposition	0	0	0	0	0	0	0	0	0	0	tasgadh
depository	0	0	0	0	0	0	0	0	0	1	tasgaidh
depot	0	0	0	0	0	0	0	0	0	0	ionad-stòraidh
depraved	1	1	1	1	0	1	0	1	0	0	truagh
depravity	1	0	1	0	0	1	0	0	0	0	truaillidheachd
depreciate	1	0	1	0	0	1	0	0	0	0	ìsleachadh
depreciated	1	0	1	1	0	1	0	1	0	0	air ìsleachadh
depreciation	0	0	0	1	0	1	0	0	0	0	ìsleachadh
depress	0	0	0	1	0	1	0	1	0	0	dubhach
depressed	1	0	0	1	0	1	0	1	0	0	dubhach
depressing	0	0	1	0	0	1	0	1	0	0	dubhach
depression	0	0	0	0	0	1	0	1	0	0	trom-inntinn
depressive	0	0	0	0	0	1	0	1	0	0	dubhach
deprivation	1	0	1	1	0	1	0	1	0	0	easbhaidh
depth	0	0	0	0	0	0	1	0	0	1	doimhneachd
deputy	0	0	0	0	0	0	0	0	0	1	leas-cheannard
derail	0	0	0	0	0	0	0	0	0	0	derail
deranged	1	0	1	1	0	1	0	0	0	0	deranged
derelict	0	0	0	0	0	1	0	0	0	0	trèigte
derision	1	0	1	0	0	1	0	0	0	0	magadh
derivation	0	0	0	0	0	0	0	0	0	0	deachdadh
derivative	0	0	0	0	0	0	0	0	0	0	derivative
derive	0	0	0	0	0	0	0	0	0	0	faighinn
dermal	0	0	0	0	0	0	0	0	0	0	deirm
dermatologist	0	0	0	0	0	0	0	0	0	1	dermatologist
dermatology	0	0	0	0	0	0	0	0	0	0	dermatology
derogation	1	0	1	1	0	1	0	1	0	0	lasachadh
derogatory	1	0	1	1	0	1	0	1	0	0	mi-mhisneachail
descend	0	0	0	0	0	0	0	0	0	0	teàrnadh
descendant	0	0	0	0	0	0	0	0	0	0	sliochd
descendent	0	0	0	0	0	0	0	0	0	0	sliochd
descending	0	0	0	0	0	0	0	0	0	0	a' teàrnadh
descent	0	0	0	1	0	0	0	1	0	0	sliochd
describe	0	0	0	0	0	0	0	0	0	0	thoir cunntas
description	0	0	0	0	0	0	0	0	0	0	tuairisgeul
descriptive	0	0	0	0	0	0	1	0	0	0	tuairisgeulach
desecration	1	0	1	1	0	1	0	1	0	0	sgrios
desert	1	0	1	1	0	1	0	1	0	0	fhàsach
deserted	1	0	1	1	0	1	0	1	0	0	fhàsach
desertion	0	0	0	0	0	1	0	0	0	0	fàsachadh
deserve	1	1	0	0	0	0	1	0	0	1	airidh
deserved	0	0	0	0	0	0	1	0	0	0	airidh
deserving	0	0	0	0	0	0	0	0	0	0	airidh
design	0	0	0	0	0	0	0	0	0	0	dealbhadh
designate	0	0	0	0	0	0	0	0	0	0	ainmeachadh
designation	0	0	0	0	0	0	0	0	0	1	sònrachadh
designed	0	0	0	0	0	0	0	0	0	0	dealbhaichte
designer	0	0	0	0	0	0	1	0	0	0	dealbhaiche
designing	0	0	0	0	0	0	0	0	0	0	dealbhadh
desirability	0	0	0	0	0	0	0	0	0	0	ion-mhiannaichte
desirable	0	0	0	0	0	0	1	0	0	0	ion-mhiannaichte
desiring	0	0	0	0	0	0	1	0	0	0	a' miannachadh
desirous	0	0	0	0	0	0	1	0	0	0	miannach
desist	1	0	1	0	0	1	0	0	0	0	diùltadh
desk	0	0	0	0	0	0	0	0	0	0	deasg
desolation	0	0	0	1	0	1	0	1	0	0	fàsachadh
despair	1	0	1	1	0	1	0	1	0	0	eu-dòchas
despairing	0	0	0	1	0	1	0	1	0	0	eu-dòchas
despatch	0	0	0	0	0	0	0	0	0	0	seol
desperate	0	0	0	0	0	1	0	0	0	0	eu-dòchasach
desperation	0	0	0	0	0	0	0	0	0	0	eu-dòchas
despicable	1	0	1	0	0	1	0	0	0	0	suarach
despise	1	0	1	0	0	1	0	0	0	0	tàir
despotic	0	0	0	1	0	1	0	0	0	0	despotic
despotism	1	0	1	1	0	1	0	1	0	0	eas-umhlachd
dessert	0	0	0	0	0	0	0	0	0	0	milseag
destination	0	1	0	1	1	0	1	1	1	0	ceann-uidhe
destined	0	1	0	0	0	0	0	0	0	0	an dàn
destiny	0	0	0	0	0	0	0	0	0	0	dàn
destitute	0	0	0	1	0	1	0	1	0	0	bochdainn
destroyed	1	0	0	1	0	1	0	1	0	0	sgrios
destroyer	1	0	0	1	0	1	0	0	0	0	sgriosadair
destroying	1	0	0	1	0	1	0	1	0	0	sgrios
destruction	1	0	0	0	0	1	0	0	0	0	sgrios
destructive	1	0	1	1	0	1	0	0	0	0	millteach
detach	0	0	0	0	0	0	0	0	0	0	dealaich
detached	0	0	0	0	0	0	0	0	0	0	dealaichte
detachment	0	0	0	0	0	1	0	0	0	0	sgaradh
detail	0	0	0	0	0	0	0	0	0	0	mion-fhiosrachadh
details	0	0	0	0	0	0	0	0	0	0	mion-fhiosrachadh
detain	0	0	0	0	0	1	0	0	0	0	cumail
detainee	1	1	0	1	0	1	0	1	0	0	neach-grèim
detect	0	0	0	0	0	0	1	0	0	0	bhrath
detectable	0	0	0	0	0	0	0	0	0	0	faicsinneach
detection	0	0	0	0	0	0	1	0	0	0	bhrath
detective	0	0	0	0	0	0	0	0	0	0	lorgaire
detector	0	0	0	0	0	0	0	0	0	0	lorgair
detention	0	0	0	0	0	1	0	1	0	0	grèim
deter	0	0	0	0	0	0	0	0	0	0	bacadh
detergent	0	0	0	0	0	0	0	0	0	0	glanaidh
deteriorate	0	0	0	1	0	1	0	1	0	0	crìonadh
deteriorated	0	0	1	0	0	1	0	1	0	0	crìonadh
deterioration	1	0	1	1	0	1	0	1	0	0	crìonadh
determinable	0	0	0	0	0	0	0	0	0	0	so-chinnteach
determinate	0	1	0	0	0	0	0	0	0	1	cinntich
determination	0	0	0	0	0	0	1	0	0	1	diongmhaltas
determined	0	0	0	0	0	0	1	0	0	0	chinnteach
detest	1	0	1	0	0	1	0	0	0	0	gràin
detonate	0	0	0	1	0	1	0	0	1	0	spreadhadh
detonation	1	0	0	0	0	0	0	0	0	0	spreadhadh
detour	0	0	0	0	0	0	0	0	0	0	detour
detract	1	0	0	0	0	1	0	0	0	0	thoir air falbh
detriment	0	0	0	0	0	1	0	0	0	0	cronachadh
detrimental	0	0	0	0	0	1	0	0	0	0	millteach
detritus	0	0	0	0	0	1	0	0	0	0	detritus
deuce	0	0	0	0	0	0	0	0	0	0	deuce
devastate	1	0	0	1	0	1	0	1	0	0	sgrios
devastating	1	0	1	1	0	1	0	1	0	1	sgriosail
devastation	1	0	0	1	0	1	0	1	1	0	sgrios
develop	0	1	0	0	0	0	1	0	0	0	leasaich
developing	0	0	0	0	0	0	0	0	0	0	a' leasachadh
development	0	0	0	0	0	0	0	0	0	0	leasachadh
deviate	0	0	0	0	0	0	0	0	0	0	dealaich
deviating	0	0	0	0	0	0	0	0	0	0	a' falbh
deviation	0	0	0	0	0	0	0	1	0	0	dealachadh
device	0	0	0	0	0	0	0	0	0	0	inneal
devil	1	1	1	1	0	1	0	1	0	0	diabhal
devilish	0	0	1	1	0	1	0	0	0	0	diabhal
devious	0	0	0	0	0	1	0	0	0	0	diomhain
devise	0	0	0	0	0	0	0	0	0	0	innleachd
devoid	0	0	0	0	0	0	0	0	0	0	gun fheum
devolution	0	0	0	0	0	1	0	0	0	0	tiomnadh
devolve	0	0	0	0	0	0	0	0	0	0	tiomnadh
devote	0	0	0	0	0	0	0	0	0	0	caith
devotee	0	0	0	0	0	0	0	0	0	0	tiomnaidh
devotional	0	0	0	0	0	0	1	0	0	1	diadhaidh
devour	0	0	0	0	0	1	0	0	0	0	ith
devout	0	1	0	0	1	0	1	0	0	1	diadhaidh
dew	0	0	0	0	0	0	0	0	0	0	drùchd
dexter	0	0	0	0	0	0	0	0	0	0	deasboir
dexterity	0	0	0	0	0	0	1	0	0	0	oirdheirceas
dextrose	0	0	0	0	0	0	0	0	0	0	deasbud
diabolical	1	0	1	1	0	1	0	0	0	0	diabolach
diagnosis	0	1	0	1	0	1	0	0	0	1	breithneachadh
