English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Hungarian Word
descriptive	0	0	0	0	0	0	1	0	0	0	leíró
desecration	1	0	1	1	0	1	0	1	0	0	megszentségtelenítés
desert	1	0	1	1	0	1	0	1	0	0	sivatag
deserted	1	0	1	1	0	1	0	1	0	0	elhagyatott
desertion	0	0	0	0	0	1	0	0	0	0	dezertálás
deserve	1	1	0	0	0	0	1	0	0	1	megérdemlik
deserved	0	0	0	0	0	0	1	0	0	0	megérdemelt
deserving	0	0	0	0	0	0	0	0	0	0	érdemes
design	0	0	0	0	0	0	0	0	0	0	tervezés
designate	0	0	0	0	0	0	0	0	0	0	kijelöl
designation	0	0	0	0	0	0	0	0	0	1	kijelölés
designed	0	0	0	0	0	0	0	0	0	0	tervezett
designer	0	0	0	0	0	0	1	0	0	0	tervező
designing	0	0	0	0	0	0	0	0	0	0	tervezés
desirability	0	0	0	0	0	0	0	0	0	0	kívánatosság
desirable	0	0	0	0	0	0	1	0	0	0	kívánatos
desiring	0	0	0	0	0	0	1	0	0	0	arra vágyva
desirous	0	0	0	0	0	0	1	0	0	0	vágyó
desist	1	0	1	0	0	1	0	0	0	0	eláll
desk	0	0	0	0	0	0	0	0	0	0	asztal
desolation	0	0	0	1	0	1	0	1	0	0	elhagyatottság
despair	1	0	1	1	0	1	0	1	0	0	kétségbeesés
despairing	0	0	0	1	0	1	0	1	0	0	kétségbeesett
despatch	0	0	0	0	0	0	0	0	0	0	feladás
desperate	0	0	0	0	0	1	0	0	0	0	kétségbeesett
desperation	0	0	0	0	0	0	0	0	0	0	kétségbeesés
despicable	1	0	1	0	0	1	0	0	0	0	megvetendő
despise	1	0	1	0	0	1	0	0	0	0	megvet
despotic	0	0	0	1	0	1	0	0	0	0	zsarnoki
despotism	1	0	1	1	0	1	0	1	0	0	zsarnokság
dessert	0	0	0	0	0	0	0	0	0	0	desszert
destination	0	1	0	1	1	0	1	1	1	0	rendeltetési hely
destined	0	1	0	0	0	0	0	0	0	0	szánt
destiny	0	0	0	0	0	0	0	0	0	0	sors
destitute	0	0	0	1	0	1	0	1	0	0	nyomorgó
destroyed	1	0	0	1	0	1	0	1	0	0	megsemmisült
destroyer	1	0	0	1	0	1	0	0	0	0	romboló
destroying	1	0	0	1	0	1	0	1	0	0	pusztító
destruction	1	0	0	0	0	1	0	0	0	0	megsemmisítés
destructive	1	0	1	1	0	1	0	0	0	0	romboló
detach	0	0	0	0	0	0	0	0	0	0	leválasztani
detached	0	0	0	0	0	0	0	0	0	0	különálló
detachment	0	0	0	0	0	1	0	0	0	0	leválás
detail	0	0	0	0	0	0	0	0	0	0	Részlet
details	0	0	0	0	0	0	0	0	0	0	részletek
detain	0	0	0	0	0	1	0	0	0	0	őrizetbe venni
detainee	1	1	0	1	0	1	0	1	0	0	fogvatartott
detect	0	0	0	0	0	0	1	0	0	0	észlelni
detectable	0	0	0	0	0	0	0	0	0	0	kimutatható
detection	0	0	0	0	0	0	1	0	0	0	érzékelés
detective	0	0	0	0	0	0	0	0	0	0	nyomozó
detector	0	0	0	0	0	0	0	0	0	0	detektor
detention	0	0	0	0	0	1	0	1	0	0	fogva tartás
deter	0	0	0	0	0	0	0	0	0	0	elriasztani
detergent	0	0	0	0	0	0	0	0	0	0	mosószer
deteriorate	0	0	0	1	0	1	0	1	0	0	romlik
deteriorated	0	0	1	0	0	1	0	1	0	0	romlott
deterioration	1	0	1	1	0	1	0	1	0	0	romlása
determinable	0	0	0	0	0	0	0	0	0	0	meghatározható
determinate	0	1	0	0	0	0	0	0	0	1	meghatározó
determination	0	0	0	0	0	0	1	0	0	1	meghatározás
determined	0	0	0	0	0	0	1	0	0	0	eltökélt
detest	1	0	1	0	0	1	0	0	0	0	utálni
detonate	0	0	0	1	0	1	0	0	1	0	felrobbant
detonation	1	0	0	0	0	0	0	0	0	0	robbanás
detour	0	0	0	0	0	0	0	0	0	0	kerülőút
detract	1	0	0	0	0	1	0	0	0	0	rontja
detriment	0	0	0	0	0	1	0	0	0	0	kárára
detrimental	0	0	0	0	0	1	0	0	0	0	hátrányos
detritus	0	0	0	0	0	1	0	0	0	0	törmelék
deuce	0	0	0	0	0	0	0	0	0	0	balszerencse
devastate	1	0	0	1	0	1	0	1	0	0	elpusztít
devastating	1	0	1	1	0	1	0	1	0	1	pusztító
devastation	1	0	0	1	0	1	0	1	1	0	pusztulás
develop	0	1	0	0	0	0	1	0	0	0	fejleszteni
developing	0	0	0	0	0	0	0	0	0	0	fejlesztés
development	0	0	0	0	0	0	0	0	0	0	fejlődés
deviate	0	0	0	0	0	0	0	0	0	0	eltér
deviating	0	0	0	0	0	0	0	0	0	0	eltérve
deviation	0	0	0	0	0	0	0	1	0	0	eltérés
device	0	0	0	0	0	0	0	0	0	0	eszköz
devil	1	1	1	1	0	1	0	1	0	0	ördög
devilish	0	0	1	1	0	1	0	0	0	0	ördögi
devious	0	0	0	0	0	1	0	0	0	0	fondorlatos
devise	0	0	0	0	0	0	0	0	0	0	kitalálni
devoid	0	0	0	0	0	0	0	0	0	0	mentes
devolution	0	0	0	0	0	1	0	0	0	0	devolúció
devolve	0	0	0	0	0	0	0	0	0	0	átruházni
devote	0	0	0	0	0	0	0	0	0	0	szentelni
devotee	0	0	0	0	0	0	0	0	0	0	híve
devotional	0	0	0	0	0	0	1	0	0	1	vallásos
devour	0	0	0	0	0	1	0	0	0	0	felfal
devout	0	1	0	0	1	0	1	0	0	1	istenfélő
dew	0	0	0	0	0	0	0	0	0	0	harmat
dexter	0	0	0	0	0	0	0	0	0	0	dexter
dexterity	0	0	0	0	0	0	1	0	0	0	ügyesség
dextrose	0	0	0	0	0	0	0	0	0	0	szőlőcukor
diabolical	1	0	1	1	0	1	0	0	0	0	ördögi
diagnosis	0	1	0	1	0	1	0	0	0	1	diagnózis
diagnostic	0	0	0	0	0	0	0	0	0	0	diagnosztikai
diagnostics	0	0	0	0	0	0	0	0	0	0	diagnosztika
diagram	0	0	0	0	0	0	0	0	0	0	diagram
dial	0	0	0	0	0	0	0	0	0	0	tárcsa
dialect	0	0	0	0	0	0	0	0	0	0	nyelvjárás
dialectic	0	0	0	0	0	0	0	0	0	0	dialektikus
dialogue	0	0	0	0	0	0	0	0	0	0	párbeszéd
diameter	0	0	0	0	0	0	0	0	0	0	átmérő
diamond	0	0	0	0	1	0	1	0	0	0	gyémánt
diamonds	0	0	0	0	0	0	0	0	0	0	gyémántok
diaper	0	0	1	0	0	0	0	0	0	0	pelenka
diaphragm	0	0	0	0	0	0	0	0	0	0	diafragma
diarrhoea	0	0	1	0	0	0	0	0	0	0	hasmenés
diary	0	0	0	0	1	0	1	0	0	1	napló
diatribe	1	0	1	0	0	1	0	0	0	0	gyalázkodás
dice	0	0	0	0	0	0	0	0	0	0	dobókocka
dichotomous	0	0	0	0	0	0	0	0	0	0	dichotóm
dichotomy	0	0	0	0	0	0	0	0	0	0	kettősség
dictate	0	0	0	0	0	0	0	0	0	0	diktál
dictation	0	0	0	0	0	0	0	0	0	0	diktálás
dictator	0	0	0	1	0	1	0	0	0	0	diktátor
dictatorial	1	0	0	0	0	1	0	0	0	0	diktatórikus
dictatorship	1	1	1	1	0	1	0	1	0	0	diktatúra
diction	0	0	0	0	0	0	0	0	0	0	előadásmód
dictionary	0	0	0	0	0	0	1	0	0	1	szótár
dictum	0	0	0	0	0	0	0	0	0	1	dictum
didactic	0	0	0	0	0	0	1	0	0	0	didaktikus
die	0	0	0	1	0	1	0	1	0	0	meghal
diet	0	0	0	0	0	0	0	0	0	0	diéta
dietary	0	1	0	0	0	0	1	0	0	0	étrendi
differ	0	0	0	0	0	0	0	0	0	0	különbözik
difference	0	0	0	0	0	0	0	0	0	0	különbség
differences	0	0	0	0	0	0	0	0	0	0	különbségek
differential	0	0	0	0	0	0	0	0	0	1	differenciális
differentiation	0	0	0	0	0	0	0	0	0	0	különbségtétel
differently	0	0	0	0	0	0	0	0	1	0	eltérően
differing	0	0	0	0	0	0	0	0	0	0	eltérő
difficult	0	0	0	1	0	0	0	0	0	0	nehéz
difficulties	0	0	0	0	0	1	0	1	0	0	nehézségek
difficulty	1	0	0	1	0	1	0	1	0	0	nehézség
diffuse	0	0	0	0	0	0	0	0	0	0	diffúz
diffusion	0	0	0	0	0	0	0	0	0	0	diffúzió
dig	0	0	0	0	0	0	0	0	0	0	dig
digest	0	0	0	0	0	0	0	0	0	0	megemészteni
digestion	0	0	0	0	0	0	0	0	0	0	emésztés
digit	0	0	0	0	0	0	0	0	0	1	számjegy
dignified	0	0	0	0	0	0	1	0	0	0	méltóságteljes
dignity	0	0	0	0	0	0	1	0	0	1	méltóság
digress	0	1	0	0	0	1	0	0	0	0	elkalandozik
digs	0	0	0	0	0	0	0	0	0	0	albérlet
dike	0	0	0	1	0	0	0	0	0	0	gát
dilapidated	0	0	1	0	0	1	0	1	0	0	rozoga
dilatation	0	0	0	0	0	0	0	0	0	0	tágulás
dilation	0	0	0	0	0	0	0	0	0	0	tágulás
dilemma	0	0	0	0	0	0	0	0	0	0	dilemma
diligence	0	0	0	0	0	0	1	0	0	1	szorgalom
diligent	0	0	0	0	0	0	0	0	0	0	szorgalmas
diluent	0	0	0	0	0	0	0	0	0	0	hígító
dilute	0	0	0	0	0	1	0	0	0	0	hígított
diluted	0	0	0	0	0	0	0	0	0	0	hígított
dilution	0	0	0	0	0	0	0	0	0	0	hígítás
dime	0	0	0	0	0	0	0	0	0	0	tízcentes
dimension	0	0	0	0	0	0	0	0	0	0	dimenzió
diminish	0	0	0	0	0	1	0	1	0	0	csökkenteni
diminished	0	0	0	0	0	1	0	0	0	0	csökkentett
diminution	0	0	0	0	0	0	0	0	0	0	csökkenés
diminutive	0	0	0	0	0	0	0	0	0	0	kicsinyítő
din	0	0	0	0	0	1	0	0	0	0	lárma
dine	0	0	0	0	0	0	0	0	0	0	vacsorázni
diner	0	0	0	0	0	0	0	0	0	0	étkező
dinner	0	0	0	0	0	0	1	0	0	0	vacsora
dinosaur	0	0	0	1	0	0	0	0	0	0	dinoszaurusz
dint	0	0	0	0	0	0	0	0	0	0	dint
diocesan	0	0	0	0	0	0	0	0	0	0	egyházmegye
diocese	0	0	0	0	0	0	0	0	0	0	egyházmegye
diorama	0	0	0	0	0	0	0	0	0	0	dioráma
dip	0	0	0	0	0	0	0	0	0	0	BEMÁRT
diploma	0	0	0	0	0	0	0	0	0	0	oklevél
diplomacy	0	1	0	0	0	0	1	0	0	1	diplomácia
diplomat	0	0	0	0	0	0	0	0	0	0	diplomata
diplomatic	0	0	0	0	0	0	1	0	0	1	diplomáciai
dire	0	0	1	1	0	1	0	1	1	0	szörnyű
directed	0	0	0	0	0	0	0	0	0	0	irányította
direction	0	0	0	0	0	0	0	0	0	0	irány
directly	0	0	0	0	0	0	0	0	0	0	közvetlenül
director	0	0	0	0	0	0	1	0	0	1	rendező
directory	0	0	0	0	0	0	0	0	0	0	Könyvtár
dirt	0	0	1	0	0	1	0	0	0	0	piszok
dirty	0	0	1	0	0	1	0	0	0	0	piszkos
disability	0	0	0	0	0	1	0	1	0	0	fogyatékosság
disable	0	0	0	1	0	1	0	1	0	0	letiltása
disabled	0	0	0	1	0	1	0	1	0	0	Tiltva
disadvantage	0	0	0	0	0	0	0	0	0	0	hátrány
disaffected	0	0	0	0	0	1	0	0	0	0	elégedetlen
disagree	1	0	0	0	0	1	0	0	0	0	nem ért egyet
disagreeable	0	0	0	0	0	0	0	0	0	0	kellemetlen
disagreeing	1	0	0	0	0	1	0	1	0	0	nem ért egyet
disagreement	1	0	0	0	0	1	0	1	0	0	nézeteltérés
disallow	0	0	0	0	0	0	0	0	0	0	letilt
disallowed	1	0	1	1	0	1	0	1	0	0	nem engedélyezett
disappear	0	0	0	1	0	0	0	0	0	0	eltűnik
disappearance	0	0	0	0	0	0	0	0	0	0	eltűnés
disappearing	0	0	0	0	0	0	0	0	0	0	eltűnőben
disappoint	1	0	1	0	0	1	0	1	0	0	csalódást okozni
disappointed	1	0	1	0	0	1	0	1	0	0	csalódott
disappointing	0	0	0	0	0	1	0	1	0	0	kiábrándító
disappointment	0	0	1	0	0	1	0	1	0	0	csalódás
disapproval	0	0	0	0	0	1	0	1	0	0	rosszallás
disapprove	1	0	1	1	0	1	0	1	0	0	helyteleníteni
disapproved	1	0	0	0	0	1	0	1	0	0	helytelenített
disapproving	1	0	1	0	0	1	0	1	0	0	rosszalló
disarm	0	0	0	0	0	0	0	0	0	0	lefegyverezni
disarray	0	0	0	0	0	0	0	0	0	0	rendetlenség
disaster	1	0	1	1	0	1	0	1	1	0	katasztrófa
disastrous	1	0	0	1	0	1	0	1	0	0	katasztrofális
disband	0	0	0	0	0	0	0	0	0	0	feloszlatni
disbelief	0	0	0	0	0	0	0	0	0	0	hitetlenség
disbelieve	0	0	0	0	0	1	0	0	0	0	nem hisz
disburse	0	0	0	0	0	0	0	0	0	0	folyósítani
disbursement	0	0	0	0	0	0	0	0	0	0	kifizetés
disc	0	0	0	0	0	0	0	0	0	0	lemez
discarded	0	0	0	0	0	0	0	0	0	0	eldobni
discards	0	0	0	0	0	1	0	0	0	0	eldobja
discern	0	0	0	0	0	0	0	0	0	0	felismerni
discernible	0	0	0	0	0	0	0	0	0	0	megfigyelhető
discerning	0	0	0	0	0	0	0	0	0	0	igényes
discernment	0	0	0	0	0	0	0	0	0	0	megkülönböztetés
discharge	0	0	0	0	0	1	0	0	0	0	kisülés
disciple	0	0	0	0	0	0	0	0	0	1	tanítvány
discipline	0	0	0	1	0	1	0	0	0	0	fegyelem
disclaim	1	0	1	0	0	1	0	0	0	1	lemondani
disclaimer	0	0	0	0	0	0	0	0	0	0	felelősségkizárás
disclose	0	0	0	0	0	0	0	0	0	0	nyilvánosságra hozni
disclosed	0	0	0	0	0	0	0	0	0	1	nyilvánosságra
disclosure	0	0	0	0	0	0	0	0	0	0	közzététel
discoloration	0	0	1	0	0	1	0	0	0	0	elszíneződés
discolored	0	0	1	0	0	1	0	1	0	0	elszíneződött
discomfort	0	0	0	0	0	1	0	1	0	0	kényelmetlenség
disconnect	0	0	0	0	0	1	0	1	0	0	lekapcsolni
disconnected	0	0	0	0	0	1	0	1	0	0	szétkapcsolt
disconnection	0	0	0	0	0	1	0	0	0	0	szétkapcsolás
discontent	1	0	1	1	0	1	0	1	0	0	elégedetlenség
discontinuance	0	0	0	0	0	0	0	0	0	0	megszakítása
discontinue	0	0	0	0	0	1	0	0	0	0	abbahagy
discontinuity	0	0	1	1	0	1	0	1	0	0	folytonossági zavar
discontinuous	0	0	0	0	0	0	0	0	0	0	szakaszos
discord	1	0	1	0	0	1	0	0	0	0	viszály
discount	0	0	0	0	0	0	0	0	0	0	kedvezmény
discounted	0	0	0	0	0	0	0	0	0	0	kedvezményes
discourage	0	0	0	1	0	1	0	1	0	0	elkedvetleníteni
discouraged	0	0	0	0	0	0	0	0	0	0	csüggedt
discouragement	0	0	0	0	0	1	0	0	0	0	csüggedés
discourse	0	0	0	0	0	0	0	0	0	0	társalgás
discover	0	0	0	0	0	0	0	0	0	0	felfedez
discovery	0	0	0	0	0	0	1	0	0	0	felfedezés
discredit	0	0	0	0	0	1	0	0	0	0	hitelteleníteni
discreet	0	1	0	0	0	0	1	0	0	0	diszkrét
discrepancy	0	0	0	0	0	0	0	0	0	0	eltérés
discrete	0	0	0	0	0	0	0	0	0	0	diszkrét
discretion	0	1	0	0	0	0	1	0	0	1	belátása
discretionary	0	0	0	0	0	0	1	0	0	0	diszkrecionális
discriminate	1	0	0	0	0	1	0	1	0	0	megkülönböztetni
discriminating	0	0	1	0	0	1	0	0	0	0	megkülönböztető
discrimination	1	0	1	1	0	1	0	1	0	0	megkülönböztetés
discus	0	0	0	0	0	0	0	0	0	0	diszkosz
discuss	0	0	0	0	0	0	0	0	0	0	megbeszélni
discussion	0	0	0	0	0	0	1	0	0	0	vita
disdain	1	0	1	0	0	1	0	0	0	0	megvetés
disease	1	0	1	1	0	1	0	1	0	0	betegség
diseased	0	0	1	1	0	1	0	1	0	0	beteg
disembodied	0	0	0	1	0	1	0	1	0	0	testetlen
disengage	0	0	0	0	0	0	0	0	0	0	kikapcsolni
disengagement	0	0	0	0	0	1	0	0	0	0	elszakadás
disfigured	1	0	1	1	0	1	0	1	0	0	eltorzított
disgrace	1	0	1	0	0	1	0	1	0	0	szégyen
disgraced	1	0	1	0	0	1	0	1	0	0	megszégyenült
disgraceful	1	0	1	0	0	1	0	0	0	0	szégyenletes
disgruntled	1	0	1	0	0	1	0	1	0	0	elégedetlen
disguise	0	0	0	0	0	0	0	0	0	0	álcázni
disguised	0	0	0	0	0	0	0	0	0	0	rejtett
disgust	1	0	1	1	0	1	0	1	0	0	undor
disgusting	1	0	1	1	0	1	0	0	0	0	undorító
dish	0	0	0	0	0	0	0	0	0	0	tál
disheartened	0	0	0	0	0	1	0	1	0	0	csüggedten
disheartening	0	0	0	0	0	1	0	1	0	0	elkeserítő
dishonest	1	0	1	0	0	1	0	1	0	0	tisztességtelen
dishonesty	0	0	1	0	0	1	0	0	0	0	tisztességtelenség
dishonor	1	0	1	1	0	1	0	1	0	0	becstelenség
disillusionment	1	0	1	0	0	1	0	1	0	0	kiábrándulás
disinfect	0	0	0	0	0	0	0	0	0	0	fertőtleníteni
disinfectant	0	0	0	0	0	0	0	0	0	0	fertőtlenítő
disinfection	0	0	0	0	0	0	1	0	0	0	fertőtlenítés
disinformation	1	0	0	1	0	1	0	0	0	0	dezinformáció
disingenuous	0	0	1	0	0	1	0	0	0	0	hamis
disintegrate	0	0	1	1	0	1	0	0	0	0	szétesik
disintegration	0	0	0	0	0	1	0	0	0	0	szétesés
disinterested	0	0	0	0	0	1	0	0	0	0	önzetlen
disjoint	0	0	0	0	0	0	0	0	0	0	különálló
disjointed	0	0	0	0	0	0	0	0	0	0	összefüggéstelen
disjunctive	0	0	0	0	0	0	0	0	0	0	szétválasztó
disk	0	0	0	0	0	0	0	0	0	0	korong
diskette	0	0	0	0	0	0	0	0	0	0	hajlékonylemez
dislike	1	0	1	0	0	1	0	0	0	0	ellenszenv
disliked	1	0	0	0	0	1	0	1	0	0	nem tetszett
dislocated	1	0	1	1	0	1	0	1	0	0	kimozdult
dislocation	0	0	0	0	0	0	0	0	0	0	diszlokáció
dislodge	0	0	0	0	0	0	0	0	0	0	eltávolít
dismal	0	0	1	1	0	1	0	1	0	0	komor
dismay	1	1	0	1	0	1	0	1	1	0	döbbenet
dismemberment	0	0	1	1	0	1	0	1	0	0	feldarabolás
dismiss	0	0	0	0	0	0	0	0	0	0	elbocsátani
dismissal	1	0	1	1	0	1	0	1	1	0	elbocsátás
dismount	0	0	0	0	0	0	0	0	0	0	leszerel
disobedience	1	0	1	0	0	1	0	0	0	0	engedetlenség
disobedient	1	0	0	0	0	1	0	0	0	0	engedetlen
disobey	1	0	1	0	0	1	0	0	0	0	ellenszegül
disorder	0	0	0	1	0	1	0	0	0	0	rendellenesség
disorderly	0	0	0	0	0	1	0	0	0	0	rendetlen
disorganized	0	0	0	0	0	1	0	0	0	0	szervezetlen
disparage	1	0	1	0	0	1	0	1	0	0	becsmérel
disparaging	1	0	1	0	0	1	0	1	0	0	becsmérlő
disparate	0	0	0	0	0	0	0	0	0	0	eltérő
disparity	1	0	1	0	0	1	0	1	0	0	különbség
dispassionate	0	0	0	0	0	1	0	1	0	0	szenvtelen
dispatch	0	0	0	0	0	0	0	0	0	0	Elküldés
dispel	0	0	0	0	0	1	0	1	0	0	eloszlatni
dispensation	0	0	0	0	0	0	0	0	0	0	felmentés
dispense	0	0	0	0	0	0	0	0	0	0	kiadni
disperse	0	0	0	0	0	0	0	0	0	0	szétszórni
dispersed	0	0	0	0	0	0	0	0	0	0	szétszórva
dispersion	0	0	0	0	0	1	0	0	0	0	diszperzió
displace	0	0	0	0	0	1	0	0	0	0	kiszorítani
displaced	1	0	0	1	0	0	0	1	0	0	kiszorított
displacement	0	0	0	0	0	0	0	0	0	0	elmozdulás
display	0	0	0	0	0	0	0	0	0	0	kijelző
displeased	1	0	1	1	0	1	0	1	0	0	elégedetlen
displeasure	0	0	1	0	0	1	0	0	0	0	nemtetszését
disposal	0	0	0	0	0	1	0	0	0	0	ártalmatlanítása
dispose	0	0	1	0	0	0	0	0	0	0	eldob
disposed	0	1	0	0	0	0	1	0	0	1	rendelkezett
disposition	0	0	0	0	0	0	0	0	0	0	diszpozíció
dispossessed	1	0	0	1	0	1	0	1	0	0	kifosztották
disprove	0	0	0	0	0	0	0	0	0	0	cáfolni
dispute	1	0	0	0	0	1	0	0	0	0	vita
disqualification	0	0	0	0	0	1	0	0	0	0	diszkvalifikáció
disqualified	1	0	1	0	0	1	0	1	0	0	diszkvalifikált
disqualify	0	0	0	0	0	1	0	1	0	0	kizárni
disregard	0	0	0	0	0	1	0	0	0	0	figyelmen kívül hagyni
disregarded	0	0	1	0	0	1	0	0	0	0	figyelmen kívül hagyva
disreputable	1	0	1	1	0	1	0	0	0	0	rosszhírű
disrepute	0	0	0	0	0	0	0	0	0	0	rossz hírnév
disrespect	1	0	0	0	0	1	0	0	0	0	tiszteletlenség
disrespectful	1	0	1	1	0	1	0	1	0	0	tiszteletlen
disruption	1	0	0	1	0	1	0	0	1	0	zavar
dissatisfaction	0	0	0	0	0	1	0	0	0	0	elégedetlenség
dissatisfied	0	0	0	0	0	0	0	0	0	0	elégedetlen
dissect	0	0	0	0	0	0	0	0	0	0	elemez
dissection	0	0	1	0	0	0	0	0	0	0	boncolás
disseminate	0	0	0	0	0	0	1	0	0	0	terjesztése
dissemination	0	0	0	0	0	0	0	0	0	0	elterjesztés
dissension	1	0	0	0	0	1	0	0	0	0	széthúzás
dissent	0	0	0	0	0	0	0	0	0	0	nézeteltérés
dissenting	0	0	0	0	0	1	0	0	0	0	ellenvélemény
dissertation	0	0	0	0	0	0	0	0	0	0	értekezés
disservice	1	0	1	0	0	1	0	1	0	0	rossz szolgálat
dissident	1	0	0	1	0	1	0	0	0	0	szakadár
dissimilar	0	0	0	0	0	0	0	0	0	0	különböző
dissipate	0	0	0	0	0	0	0	0	0	0	eloszlatni
dissipated	0	0	0	0	0	0	0	0	0	0	szertefoszlott
dissociation	0	0	0	0	0	0	0	0	0	0	disszociáció
dissolution	1	0	0	1	0	1	0	1	1	0	pusztulás
dissolve	0	0	0	0	0	0	0	0	0	0	feloldódik
dissonance	1	0	0	0	0	1	0	0	0	0	disszonancia
dissuade	0	0	0	0	0	0	0	0	0	0	lebeszélni
distal	0	0	0	0	0	0	0	0	0	0	disztális
distance	0	0	0	0	0	0	0	0	0	0	távolság
distant	0	0	0	0	0	0	0	0	0	0	távoli
distaste	0	0	1	0	0	1	0	0	0	0	ellenszenv
distasteful	0	0	1	0	0	1	0	0	0	0	undorító
distillate	0	0	0	0	0	0	0	0	0	0	párlat
distillation	0	0	0	0	0	0	1	0	0	0	lepárlás
distinction	0	0	0	0	0	0	1	0	0	0	megkülönböztetés
distinctive	0	0	0	0	0	0	0	0	0	0	megkülönböztető
distinguish	0	0	0	0	0	0	0	0	0	0	megkülönböztetni
distinguishable	0	0	0	0	0	0	0	0	0	0	megkülönböztethető
distinguished	0	0	0	0	0	0	0	0	0	0	kiváló
distinguishing	0	0	0	0	0	0	0	0	0	0	megkülönböztető
distorted	0	0	1	0	0	1	0	0	0	0	eltorzult
distortion	0	0	0	0	0	1	0	0	0	0	torzítás
distract	0	0	0	0	0	1	0	0	0	0	elvonja a figyelmet
distracted	1	0	0	0	0	1	0	0	0	0	zaklatott
distracting	1	1	0	0	0	1	0	0	0	0	zavaró
distraction	0	0	0	0	0	1	0	0	0	0	figyelemelterelés
distraught	0	0	0	0	0	1	0	1	0	0	zavarodott
distress	1	0	1	1	0	1	0	1	1	0	szorongás
distressed	0	0	0	1	0	1	0	0	0	0	szomorú
distressing	1	0	0	1	0	1	0	0	0	0	lesújtó
distribute	0	0	0	0	0	0	0	0	0	0	terjeszteni
distribution	0	0	0	0	0	0	0	0	0	0	terjesztés
district	0	0	0	0	0	0	0	0	0	0	kerület
distrust	1	0	1	1	0	1	0	0	0	0	bizalmatlanság
disturbance	1	0	0	1	0	1	0	1	1	0	zavarás
disturbed	1	0	0	0	0	1	0	1	0	0	zavart
disuse	0	0	0	0	0	1	0	0	0	0	használaton kívüli
disused	1	0	0	0	0	1	0	0	0	0	használaton kívüli
ditch	0	0	0	0	0	0	0	0	0	0	árok
ditto	0	0	0	0	0	0	0	0	0	0	ugyanaz
ditty	0	0	0	0	1	0	1	0	0	0	dalocska
diurnal	0	0	0	0	0	0	0	0	0	0	napi
divan	0	0	0	0	0	0	0	0	0	1	dívány
dive	0	0	0	0	0	0	0	0	0	0	merülés
diver	0	0	0	0	0	0	0	0	0	0	búvár
diverge	0	0	0	0	0	0	0	0	0	0	eltér
divergence	0	0	0	0	0	0	0	0	0	0	eltérés
divergent	0	0	0	0	0	1	0	0	1	0	divergens
diverging	0	0	0	0	0	0	0	0	0	0	szerteágazó
divers	0	0	0	0	0	0	0	0	0	0	különféle
diverse	0	0	0	0	0	1	1	0	0	0	különböző
diversified	0	0	0	0	0	0	1	0	0	0	változatos
diversify	0	0	0	0	0	0	0	0	0	0	változatossá tenni
diversion	0	0	0	0	0	0	1	0	1	0	elterelés
diversity	0	0	0	0	0	0	0	0	0	0	sokféleség
divert	0	0	0	0	0	0	0	0	0	0	átirányítani
diverting	0	0	0	0	0	0	0	0	0	0	elterelés
divest	0	0	0	0	0	0	0	0	0	0	elidegeníteni
divested	0	0	0	0	0	1	0	0	0	0	eladták
divestment	0	0	0	0	0	1	0	0	0	0	elidegenítés
divide	0	0	0	0	0	0	0	0	0	0	feloszt
divided	0	0	0	0	0	0	0	0	0	0	megosztott
dividend	0	0	0	0	0	0	0	0	0	0	osztalék
divination	0	1	0	0	0	0	0	0	0	0	jövőbelátás
divine	0	0	0	0	0	0	0	0	0	0	isteni
divinity	0	0	0	0	0	0	1	0	0	0	istenség
divisible	0	0	0	0	0	0	0	0	0	0	osztható
division	0	0	0	0	0	0	0	0	0	0	osztály
divisor	0	0	0	0	0	0	0	0	0	0	osztó
divorce	1	0	1	1	0	1	0	1	1	1	válás
divulge	0	0	0	0	0	0	0	0	0	0	elárulni
dizziness	0	0	0	0	0	1	0	0	0	0	szédülés
dizzy	0	0	0	0	0	1	0	0	0	0	szédülő
docile	0	0	0	0	0	0	0	0	0	0	tanulékony
dock	0	0	0	0	0	0	0	0	0	0	dokk
docked	0	0	0	0	0	1	0	0	0	0	dokkolt
docket	0	0	0	0	0	0	0	0	0	0	jegyzék
doctor	0	0	0	0	0	0	1	0	0	1	orvos
doctrinal	0	0	0	0	0	0	0	0	0	0	elvi
doctrine	0	0	0	0	0	0	0	0	0	1	doktrína
document	0	0	0	0	0	0	0	0	0	0	dokumentum
documentary	0	0	0	0	0	0	0	0	0	0	dokumentumfilm
dodge	0	0	0	0	0	0	0	0	0	0	kitérés
dodging	0	0	0	0	0	0	0	0	0	0	kerülgetve
doe	0	0	0	0	0	0	0	0	0	0	dámvadtehén
doer	0	0	0	0	0	0	1	0	0	0	cselekvő
dog	0	0	0	0	0	0	0	0	0	0	kutya
dogged	0	0	0	0	0	0	1	0	0	0	makacs
dogma	0	0	0	0	0	0	0	0	0	1	dogma
dogmatic	0	0	0	0	0	0	0	0	0	0	dogmatikus
doings	0	0	0	0	0	0	0	0	0	0	tetteket
doit	0	0	0	0	0	1	0	0	0	0	csináld
doldrums	0	0	0	0	0	1	0	1	0	0	nyugtalanság
dole	0	0	0	0	0	1	0	1	0	0	alamizsna
doll	0	0	0	0	1	0	0	0	0	0	baba
dollar	0	0	0	0	0	0	0	0	0	0	dollár
dolor	0	0	0	0	0	1	0	1	0	0	dolor
