English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Hindi Word
effectual	0	0	0	0	0	0	0	0	0	0	क्रियाशील
effectually	0	0	0	0	0	0	0	0	0	0	प्रभावी रूप से
effectuate	0	0	0	0	0	0	0	0	0	0	सिद्ध करना
effeminate	0	0	0	0	0	1	0	0	0	0	स्रैण
efficacious	0	0	0	0	0	0	0	0	0	0	प्रभावोत्पादक
efficacy	0	0	0	0	0	0	1	0	0	0	प्रभाव
efficiency	0	0	0	0	0	0	1	0	0	0	क्षमता
efficient	0	1	0	0	0	0	1	0	0	1	दक्ष
effigy	1	0	0	0	0	0	0	0	0	0	पुतला
effort	0	0	0	0	0	0	1	0	0	0	कोशिश
effusion	0	0	0	0	0	0	0	0	0	0	बहाव
egg	0	0	0	0	0	0	0	0	0	0	अंडा
ego	0	0	0	0	0	0	0	0	0	0	अहंकार
egotistical	0	0	1	0	0	1	0	0	0	0	घमंडी
egregious	1	0	1	0	0	1	0	0	0	0	प्रबल
egress	0	0	0	0	0	0	0	0	0	0	निकास
eighth	0	0	0	0	0	0	0	0	0	0	आठवाँ
eighty	0	0	0	0	0	0	0	0	0	0	अस्सी
ejaculate	0	0	0	0	0	0	0	0	0	0	बोल पड़ना
ejaculation	0	1	0	0	1	0	1	0	1	1	फटना
eject	0	0	0	0	0	1	0	0	0	0	इजेक्ट
ejection	0	0	0	0	0	1	0	0	0	0	बेदख़ल
elaborate	0	0	0	0	0	0	0	0	0	0	विस्तार में बताना
elaboration	0	0	0	0	0	0	1	0	0	0	विस्तार
elan	0	0	0	0	0	0	0	0	0	0	वेग
elapse	0	0	0	0	0	0	0	0	0	0	बीतना
elapsed	0	0	0	0	0	0	0	0	0	0	गुजर चुके
elastic	0	0	0	0	0	0	0	0	0	0	लोचदार
elasticity	0	0	0	0	0	0	0	0	0	0	लोच
elated	0	0	0	0	1	0	1	0	0	0	उत्तेजित
elbow	1	0	0	0	0	0	0	0	0	0	कोहनी
eld	0	0	0	0	0	0	0	0	0	0	वृद्धावस्था
elder	0	0	0	0	0	0	1	0	0	1	बड़े
elders	0	0	0	0	0	0	1	0	0	1	बड़ों
eldest	0	0	0	0	0	0	0	0	0	0	ज्येष्ठ
elect	0	0	0	0	0	0	1	0	0	1	इलेक्ट्रोनिक
election	0	0	0	0	0	0	0	0	0	0	चुनाव
elector	0	0	0	0	0	0	0	0	0	0	निर्वाचक
electorate	0	0	0	0	0	0	0	0	0	1	मतदाताओं
electric	0	0	0	0	1	0	1	0	1	0	बिजली
electricity	0	0	0	0	0	0	1	0	0	0	बिजली
elegance	0	1	0	0	1	0	1	0	0	1	लालित्य
elegant	0	0	0	0	1	0	1	0	0	0	सुरुचिपूर्ण
element	0	0	0	0	0	0	0	0	0	0	तत्व
elementary	0	0	0	0	0	0	0	0	0	0	प्राथमिक
elements	0	0	0	0	0	0	0	0	0	0	तत्वों
elephant	0	0	0	0	0	0	0	0	0	0	हाथी
elevate	0	0	0	0	0	0	0	0	0	0	तरक्की
elevation	0	1	0	1	1	0	1	0	0	1	ऊंचाई
elevator	0	0	0	0	0	0	0	0	0	0	लिफ़्ट
eleven	0	0	0	0	0	0	0	0	0	0	ग्यारह
eleventh	0	0	0	0	0	0	0	0	0	0	ग्यारहवें
elf	1	0	1	1	0	0	0	0	0	0	योगिनी
elicit	0	0	0	0	0	0	0	0	0	0	प्रकाश में लाना
eligible	0	0	0	0	0	0	1	0	0	0	योग्य
elimination	1	0	1	1	0	1	0	1	0	0	निकाल देना
elite	0	1	0	0	1	0	1	0	0	1	अभिजात वर्ग
elk	0	0	0	0	0	0	0	0	0	0	गोज़न
ell	0	0	0	0	0	0	0	0	0	0	पक्ष
ellipse	0	0	0	0	0	0	0	0	0	0	अंडाकार
ellipsis	0	0	0	0	0	0	0	0	0	0	अंडाकार
ellipsoid	0	0	0	0	0	0	0	0	0	0	दीर्घवृत्ताभ
elliptic	0	0	0	0	0	0	0	0	0	0	अंडाकार का
elliptical	0	0	0	0	0	0	0	0	0	0	दीर्घ वृत्ताकार
elongate	0	0	0	0	0	0	0	0	0	0	दीर्घ
elongation	0	0	0	0	0	0	0	0	0	0	बढ़ाव
eloquence	0	0	0	0	0	0	1	0	0	0	वाग्मिता
eloquent	0	0	0	0	0	0	1	0	0	0	सुवक्ता
elucidate	0	0	0	0	0	0	1	0	0	1	स्पष्ट करना
elucidation	0	0	0	0	0	0	0	0	0	0	व्याख्या
elude	0	0	0	0	0	0	0	0	0	0	टलना
elusive	0	0	0	0	0	1	0	0	1	0	मायावी
emaciated	0	0	0	1	0	1	0	1	0	0	क्षीण
emanate	0	0	0	0	0	0	0	0	0	0	मुद्दा
emancipation	0	1	0	0	1	0	1	0	0	0	मुक्ति
embankment	0	0	0	0	0	0	0	0	0	0	तटबंध
embargo	0	0	0	0	0	1	0	0	0	0	घाटबंधी
embark	0	0	0	0	0	0	0	0	0	0	प्रारंभ
embarrass	0	0	0	0	0	1	0	1	0	0	शर्मिंदा करना
embarrassing	0	0	0	0	0	1	0	0	0	0	शर्मिंदा करने वाला
embarrassment	0	0	0	1	0	1	0	1	1	0	शर्मिंदगी
embassy	0	0	0	0	0	0	0	0	0	0	दूतावास
embed	0	0	0	0	0	0	0	0	0	0	एम्बेड
embellish	0	0	0	0	0	0	0	0	0	0	संवारना
embellishment	0	0	0	0	0	0	0	0	0	0	ज़ेब
embers	0	0	0	0	0	0	0	0	0	0	चिंगारी
embezzlement	0	0	0	0	0	1	0	0	0	0	ग़बन
emblem	0	0	0	0	0	0	0	0	0	0	प्रतीक
emblematic	0	0	0	0	0	0	0	0	0	0	प्रतीकात्मक
embodiment	0	0	0	0	0	0	0	0	0	0	अवतार
embolism	0	0	0	1	0	1	0	1	0	0	दिल का आवेश
embossed	0	0	0	0	0	0	0	0	0	0	उभरा होता
embrace	0	1	0	0	1	0	1	0	1	1	अपनाना
embroidered	0	0	0	0	0	0	0	0	0	0	कशीदाकारी
embroidery	0	0	0	0	0	0	0	0	0	0	कढ़ाई
embroiled	0	0	0	0	0	1	0	0	0	0	घपला
embryo	0	0	0	0	0	0	0	0	0	0	भ्रूण
embryonic	0	0	0	0	0	0	0	0	0	0	भ्रूण
emerald	0	0	0	0	0	0	0	0	0	0	पन्ना
emerge	0	0	0	0	0	0	0	0	0	0	उभरना
emergence	0	0	0	0	0	0	0	0	0	0	उद्भव
emergency	0	0	0	1	0	1	0	1	1	0	आपातकालीन
emeritus	0	0	0	0	0	0	1	0	0	0	एमेरिटस
emigrate	0	0	0	0	0	0	0	0	0	0	बसने
emigration	0	0	0	0	0	0	0	0	0	0	प्रवासी
eminence	0	0	0	0	0	0	1	0	0	1	श्रेष्ठता
eminent	0	0	0	0	0	0	1	0	0	0	प्रख्यात
eminently	0	0	0	0	0	0	1	0	0	0	अत्यंत
emir	0	0	0	0	0	0	1	0	0	0	अमीर
emission	0	0	0	0	0	0	0	0	0	0	उत्सर्जन
emit	0	0	0	0	0	0	0	0	0	0	फेंकना
emotion	0	0	0	0	0	0	0	0	0	0	भावना
emotional	0	0	0	0	0	0	0	0	0	0	भावनात्मक
emotive	0	0	0	0	0	0	0	0	0	0	भावपूर्ण
empathy	0	0	0	0	0	0	1	0	0	0	सहानुभूति
emperor	0	0	0	0	0	0	0	0	0	0	सम्राट
emphasis	0	0	0	0	0	0	0	0	0	0	ज़ोर
emphasize	0	0	0	0	0	0	0	0	0	1	ज़ोर देना
emphatic	0	0	0	0	0	0	0	0	0	0	ज़ोरदार
empire	0	0	0	0	0	0	0	0	0	0	साम्राज्य
empirical	0	0	0	0	0	0	0	0	0	0	प्रयोगसिद्ध
empiricism	0	0	0	0	0	0	0	0	0	0	अनुभववाद
employ	0	0	0	0	0	0	0	0	0	1	काम
employer	0	0	0	0	0	0	0	0	0	0	नियोक्ता
employment	0	0	0	0	0	0	0	0	0	0	रोज़गार
emporium	0	0	0	0	0	0	0	0	0	0	बिक्री भंडार
empower	0	0	0	0	0	0	1	0	0	0	सशक्तिकरण
empress	0	0	0	0	0	0	0	0	0	0	महारानी
emptiness	0	0	0	0	0	0	0	1	0	0	शून्यता
emption	0	0	0	0	0	0	0	0	0	0	क्रय
empty	0	0	0	0	0	0	0	0	0	0	खाली
emulate	0	0	0	0	0	0	1	0	0	0	अनुकरण
emulsion	0	0	0	0	0	0	0	0	0	0	पायसन
enable	0	0	0	0	0	0	1	0	0	1	सक्षम करना
enablement	0	0	0	0	0	0	1	0	0	1	सक्षमता
enact	0	0	0	0	0	0	0	0	0	0	अभिनय करना
enactment	0	0	0	0	0	0	0	0	0	0	कानून
enamel	0	0	0	0	0	0	0	0	0	0	तामचीनी
encampment	0	0	0	0	0	0	0	0	0	0	पड़ाव
enchant	0	1	0	0	1	0	1	0	1	0	एंचेंट
enchanted	0	0	0	0	1	0	1	0	0	1	जादू
enchanting	0	1	0	0	1	0	1	0	0	0	करामाती
enchantment	0	0	0	0	0	0	0	0	0	0	आकर्षण
encircle	0	0	0	0	0	0	0	0	0	0	घेरना
encircling	0	0	0	0	0	0	0	0	0	0	घेराबंदी
enclave	0	0	0	0	0	1	0	0	0	0	एन्क्लेव
enclose	0	0	0	0	0	0	0	0	0	0	लगा देना
encode	0	0	0	0	0	0	0	0	0	0	एन्कोड
encompass	0	0	0	0	0	0	0	0	0	0	धरना
encore	0	0	0	0	0	0	1	0	0	0	दोहराना
encounter	0	0	0	0	0	0	0	0	0	0	मुठभेड़
encourage	0	0	0	0	1	0	1	0	0	1	प्रोत्साहित करना
encouragement	0	0	0	0	0	0	1	0	0	0	प्रोत्साहन
encroach	0	0	0	0	0	0	0	0	0	0	अतिक्रमण करना
encroachment	0	0	0	1	0	1	0	0	0	0	अतिक्रमण
encrypt	0	0	0	0	0	0	0	0	0	0	एन्क्रिप्ट
encumbrance	1	0	0	1	0	1	0	1	0	0	भार
encyclopedia	0	0	0	0	0	0	1	0	0	1	विश्वकोश
end	0	0	0	0	0	0	0	0	0	0	समाप्त
endanger	0	1	0	1	0	1	0	0	0	0	खतरे में
endangered	0	0	0	1	0	1	0	0	0	0	विलुप्त होने के कगार पर
endeavor	0	1	0	0	0	0	1	0	0	0	प्रयास
ended	0	0	0	0	0	0	0	0	0	0	समाप्त
endemic	0	0	1	1	0	1	0	1	0	0	स्थानिक
ending	0	0	0	0	0	0	0	0	0	0	समापन
endless	1	0	0	1	1	1	1	1	0	1	अनंत
endocarditis	0	0	0	1	0	0	0	1	0	0	अन्तर्हृद्शोथ
endorsement	0	0	0	0	0	0	0	0	0	0	अनुमोदन
endow	0	0	0	0	0	0	1	0	0	1	प्रदान करना
endowed	0	0	0	0	0	0	1	0	0	0	संपन्न
endowment	0	0	0	0	0	0	1	0	0	1	अक्षय निधि
endpapers	0	0	0	0	0	0	0	0	0	0	एंडपेपर्स
endpoint	0	0	0	0	0	0	0	0	0	0	endpoint
endurance	0	0	0	0	0	0	1	0	0	0	सहनशीलता
endure	0	0	0	0	0	0	1	0	0	0	सहना
enema	0	0	1	0	0	0	0	0	0	0	एनीमा
enemy	1	0	1	1	0	1	0	0	0	0	शत्रु
energetic	0	0	0	0	0	0	1	0	0	0	शक्तिशाली
energy	0	0	0	0	0	0	0	0	0	0	ऊर्जा
enforce	1	0	0	1	0	1	1	0	0	0	लागू करना
enforcement	0	0	0	0	0	1	0	0	0	0	प्रवर्तन
engage	0	0	0	0	0	0	0	0	0	0	व्यस्त रखना
engaged	0	1	0	0	1	0	1	0	0	1	व्यस्त
engagement	0	0	0	0	0	0	0	0	0	0	सगाई
engaging	0	0	0	0	1	0	1	0	0	1	मनोहन
engender	0	0	0	0	0	0	0	0	0	0	पैदा करना
engine	0	0	0	0	0	0	0	0	0	0	यन्त्र
engineer	0	0	0	0	0	0	0	0	0	0	इंजीनियर
engineering	0	0	0	0	0	0	0	0	0	0	अभियांत्रिकी
engrave	0	0	0	0	0	0	0	0	0	0	उत्कीर्ण करें
engraved	0	0	0	0	0	0	0	0	0	0	उत्कीर्ण
engraver	0	0	0	0	0	0	0	0	0	0	नक़्क़ाश
engraving	0	0	0	0	0	0	0	0	0	0	एनग्रेविंग
engrossed	0	0	0	0	0	0	0	0	0	0	तल्लीन
engrossing	0	0	0	0	0	0	0	0	0	0	मनोरंजक
engulf	0	1	0	0	0	0	0	0	0	0	निगल जाना
enhance	0	0	0	0	0	0	1	0	0	0	बढ़ाना
enigma	0	0	0	0	0	0	0	0	0	0	पहेली
enigmatic	0	0	0	1	0	1	0	0	0	0	रहस्यपूर्ण
enjoin	0	0	0	0	0	0	0	0	0	0	हुक्म चलाना
enjoy	0	1	0	0	1	0	1	0	0	1	का आनंद लें
enjoying	0	1	0	0	1	0	1	0	0	1	मजा अ
enlarged	0	0	0	0	0	0	0	0	0	0	बढ़े
enlargement	0	0	0	0	0	0	0	0	0	0	इज़ाफ़ा
enlighten	0	0	0	0	1	0	1	0	0	1	सूचित करना
enlightenment	0	0	0	0	1	0	1	0	0	1	प्रबोधन
enlist	0	0	0	0	0	0	0	0	0	0	प्राप्त करना
enliven	0	0	0	0	1	0	1	0	1	1	सजीव
enmity	1	0	0	1	0	1	0	1	0	0	शत्रुता
enormity	0	0	0	0	0	0	0	0	0	0	दुष्टता
enormous	0	0	0	0	0	0	0	0	0	0	विशाल
enormously	0	0	0	0	0	0	0	0	0	0	अत्यंत
enrich	0	0	0	0	0	0	1	0	0	0	समृद्ध
enroll	0	1	0	0	0	0	0	0	0	1	नामांकन
ensemble	0	0	0	0	0	0	1	0	0	1	कलाकारों की टुकड़ी
ensign	0	0	0	0	0	0	1	0	0	0	प्रतीक
enslave	0	0	0	0	0	1	0	0	0	0	वश में रखना
enslaved	1	0	1	1	0	1	0	1	0	0	गुलाम
enslavement	0	0	0	0	0	1	0	0	0	0	दास बनाना
ensue	0	0	0	0	0	0	0	0	0	0	पीछा करना
ensure	0	0	0	0	0	0	0	0	0	0	सुनिश्चित करना
entail	0	0	0	0	0	0	0	0	0	0	मिलना
entangled	1	0	1	1	0	1	0	1	0	0	फँसा हआ
entanglement	0	0	0	0	0	1	0	0	0	0	नाज़ुक हालत
enter	0	0	0	0	0	0	0	0	0	0	प्रवेश करना
enterprise	0	0	0	0	0	0	0	0	0	0	उद्यम
enterprising	0	0	0	0	0	0	1	0	0	0	उद्यमी
entertain	0	0	0	0	1	0	1	0	0	0	मनोरंजन
entertained	0	0	0	0	1	0	1	0	0	0	मनोरंजन
entertaining	0	1	0	0	1	0	1	0	0	0	मनोरंजक
entertainment	0	1	0	0	1	0	1	0	1	1	मनोरंजन
enthusiasm	0	1	0	0	1	0	1	0	1	0	जोश
enthusiast	0	1	0	0	1	0	1	0	1	0	सरगर्म
entice	0	0	0	0	0	0	0	0	0	0	लुभाने
entire	0	0	0	0	0	0	0	0	0	0	संपूर्ण
entirety	0	0	0	0	0	0	0	0	0	0	संपूर्णता
entitle	0	0	0	0	0	0	0	0	0	0	टाइटिल
entity	0	0	0	0	0	0	0	0	0	0	कंपनी
entomology	0	0	0	0	0	0	0	0	0	0	कीटविज्ञान
entrails	0	0	1	0	0	1	0	0	0	0	अंतड़ियों
entrance	0	0	0	0	0	0	0	0	0	0	प्रवेश
entreat	0	0	0	0	0	0	0	0	0	0	विनती करना
entree	0	0	0	0	0	0	0	0	0	0	दखल
entrepreneur	0	0	0	0	0	0	0	0	0	0	उद्यमी
entrust	0	0	0	0	0	0	0	0	0	1	सौंपना
entry	0	0	0	0	0	0	0	0	0	0	प्रवेश
enumerate	0	0	0	0	0	0	0	0	0	0	की गणना
enumeration	0	0	0	0	0	0	0	0	0	0	गणना
envelope	0	0	0	0	0	0	0	0	0	0	लिफ़ाफ़ा
envious	0	0	0	0	0	1	0	0	0	0	ईर्ष्या
environ	0	0	0	0	0	0	1	0	0	0	घेरना
environment	0	0	0	0	0	0	0	0	0	0	वातावरण
environs	0	0	0	0	0	0	0	0	0	0	पड़ोस
envision	0	0	0	0	0	0	0	0	0	0	कल्पना करना
envoy	0	0	0	0	0	0	0	0	0	0	दूत
ephemeral	0	0	0	0	0	0	0	0	0	0	अल्पकालिक
ephemeris	0	0	0	0	0	0	1	0	0	0	पंचांग
epic	0	0	0	0	0	0	1	0	0	0	महाकाव्य
epidemic	1	1	1	1	0	1	0	1	1	0	महामारी
epidermis	0	0	0	0	0	0	0	0	0	0	एपिडर्मिस
epilepsy	0	0	0	0	0	1	0	0	0	0	मिरगी
epilogue	0	0	0	0	0	0	0	0	0	0	उपसंहार
episcopal	0	0	0	0	0	0	0	0	0	1	बिशप का
episode	0	0	0	0	0	0	0	0	0	0	प्रकरण
episodic	0	0	0	0	0	0	0	0	0	0	प्रासंगिक
epistle	0	0	0	0	0	0	0	0	0	0	पत्र
epitaph	0	0	0	0	0	0	0	1	0	0	समाधि-लेख
epithet	0	0	0	0	0	0	0	0	0	0	विशेषण
epitome	0	0	0	0	0	0	1	0	0	0	प्रतीक
epoch	0	0	0	0	0	0	0	0	0	0	युग
equal	0	0	0	0	0	0	0	0	0	0	बराबर
equality	0	0	0	0	1	0	1	0	0	1	समानता
equalization	0	0	0	0	0	0	0	0	0	0	समीकरण
equalize	0	0	0	0	0	0	0	0	0	0	बराबर
equally	0	0	0	0	0	0	1	0	0	0	समान रूप से
equate	0	0	0	0	0	0	0	0	0	0	समानता
equation	0	0	0	0	0	0	0	0	0	0	समीकरण
equator	0	0	0	0	0	0	0	0	0	0	भूमध्य रेखा
equatorial	0	0	0	0	0	0	0	0	0	0	भूमध्यरेखीय
equestrian	0	0	0	0	0	0	0	0	0	0	घुड़सवार
equidistant	0	0	0	0	0	0	0	0	0	0	समान दूरी
equilibration	0	0	0	0	0	0	0	0	0	0	संतुलन
equilibrium	0	0	0	0	0	0	1	0	0	0	संतुलन
equip	0	0	0	0	0	0	0	0	0	0	लैस
equipment	0	0	0	0	0	0	0	0	0	0	उपकरण
equitable	0	0	0	0	0	0	0	0	0	0	न्यायसंगत
equity	0	0	0	0	0	0	1	0	0	0	हिस्सेदारी
equivalence	0	0	0	0	0	0	0	0	0	0	समानक
equivalent	0	0	0	0	0	0	0	0	0	0	बराबर
equivocal	0	0	0	0	0	0	0	0	0	0	गोलमोल
era	0	0	0	0	0	0	0	0	0	0	युग
eradicate	1	0	0	0	0	1	0	0	0	0	उन्मूलन करना
eradication	1	0	1	1	0	1	0	0	0	0	नाश
erase	0	0	0	1	0	1	0	0	0	0	मिटा
erasure	0	0	0	0	0	0	0	0	0	0	मिटाना
ere	0	0	0	0	0	0	0	0	0	0	पहले
erect	0	0	0	0	0	0	0	0	0	0	खड़ा करना
erection	0	0	0	0	0	0	0	0	0	0	निर्माण
ergo	0	0	0	0	0	0	0	0	0	0	फलस्वरूप
erode	0	0	0	0	0	0	0	0	0	0	खत्म
erosion	0	0	0	0	0	1	0	0	0	0	कटाव
erotic	0	1	0	0	1	1	1	0	1	1	कामुक
err	0	0	0	0	0	1	0	0	0	0	ग़लती होना
errand	0	1	0	0	0	0	1	0	0	1	दूतकर्म
errant	0	0	0	0	0	1	0	0	0	0	भटकनेवाला
erratic	0	0	0	0	0	1	0	0	1	0	अनियमित
erratum	0	0	0	0	0	1	0	0	0	0	इरेटा
erroneous	0	0	0	0	0	1	0	0	0	0	ग़लत
error	0	0	0	0	0	1	0	1	0	0	गलती
erst	0	0	0	0	0	0	0	0	0	0	एक ज़माने में
erudite	0	0	0	0	0	0	1	0	0	0	वैज्ञानिक
erupt	1	0	0	0	0	1	0	0	1	0	फूटना
eruption	1	0	0	1	0	1	0	0	1	0	विस्फोट
escalade	0	0	0	0	0	0	0	0	0	0	एस्केलेड
escalate	1	0	0	0	0	1	0	0	0	0	ख़राब
escalator	0	0	0	0	0	0	0	0	0	0	चलती सीढ़ी
escape	0	1	0	1	0	1	1	0	0	0	बच निकलना
escaped	0	0	0	1	0	0	0	0	0	0	भाग निकले
escarpment	0	0	0	0	0	0	0	0	0	0	ढलान
eschew	1	0	0	0	0	1	0	1	0	0	त्याग करना
escort	0	0	0	0	0	0	0	0	0	1	अनुरक्षण
esoteric	0	0	0	0	0	0	0	0	0	0	गुप्त
especial	0	0	0	0	0	0	0	0	0	0	अपवादभूत
espionage	0	0	0	0	0	1	0	0	0	0	जासूसी
espouse	0	0	0	0	0	0	0	0	0	0	सहायता देना
esprit	0	0	0	0	0	0	1	0	0	0	एस्प्रिट
essay	0	0	0	0	0	0	0	0	0	0	निबंध
essayist	0	0	0	0	0	0	0	0	0	0	निबंधकार
essence	0	0	0	0	0	0	0	0	0	0	सार
essential	0	0	0	0	0	0	1	0	0	0	ज़रूरी
essentially	0	0	0	0	0	0	0	0	0	0	अनिवार्य रूप से
establish	0	0	0	0	0	0	0	0	0	1	स्थापित करना
established	0	0	0	0	1	0	1	0	0	0	स्थापित
establishment	0	0	0	0	0	0	0	0	0	0	स्थापना
estate	0	0	0	0	0	0	0	0	0	0	जागीर
esteem	0	0	0	0	1	0	1	1	0	1	आदर
esthetic	0	0	0	0	0	0	1	0	0	0	सौंदर्यशास्र-संबंधी
estimate	0	0	0	0	0	0	0	0	0	0	आकलन
estimation	0	0	0	0	0	0	0	0	0	0	अनुमान
estoppel	0	0	0	0	0	0	0	0	0	0	विबंधन
estranged	0	0	0	0	0	1	0	0	0	0	पराया
estrogen	0	0	0	0	0	0	0	0	0	0	एस्ट्रोजन
estuary	0	0	0	0	0	0	0	0	0	0	मुहाना
etch	0	0	0	0	0	0	0	0	0	0	खोदना
etching	0	0	0	0	0	0	0	0	0	0	एचिंग
eternal	0	0	0	0	0	0	0	0	0	0	शास्वत
eternity	0	0	0	0	0	0	0	0	0	0	अनंतकाल
ethanol	0	0	0	0	0	0	0	0	0	0	इथेनॉल
ether	0	0	0	0	0	0	0	0	0	0	ईथर
ethereal	0	0	0	1	0	0	0	0	0	0	ईथर का
ethical	0	0	0	0	0	0	1	0	0	0	नैतिक
ethics	0	0	0	0	0	0	1	0	0	0	आचार विचार
ethnography	0	0	0	0	0	0	0	0	0	0	नृवंशविज्ञान
etiology	0	0	0	0	0	0	0	0	0	0	एटियलजि
etiquette	0	0	0	0	0	0	0	0	0	0	शिष्टाचार
etymology	0	0	0	0	0	0	0	0	0	0	शब्द-साधन
euchre	0	0	0	0	0	0	0	0	0	0	युके
eugenics	0	0	0	0	0	0	0	0	0	0	युजनिक्स
eulogy	0	0	0	0	0	0	0	0	0	0	प्रशंसा भाषण
euphemism	0	0	0	0	0	0	0	0	0	0	व्यंजना
euthanasia	0	0	0	1	0	1	0	1	0	0	इच्छामृत्यु
evacuate	0	0	0	1	0	1	0	0	0	0	खाली करूँ
evacuation	0	0	0	0	0	1	0	0	0	0	निकास
evade	1	0	1	1	0	1	0	0	0	0	बचना
evaluate	0	0	0	0	0	0	0	0	0	0	मूल्यांकन करना
evanescence	0	0	0	0	0	0	0	1	1	0	लोप
evangelical	0	0	0	0	0	0	0	0	0	0	इंजील का
evangelist	0	0	0	0	0	0	0	0	0	0	इंजीलवादी
evangelistic	0	0	0	0	0	0	0	0	0	0	सुसमाचार
evaporation	0	0	0	0	0	0	0	0	0	0	वाष्पीकरण
evasion	0	0	0	1	0	1	0	1	0	0	टालना
eve	0	0	0	0	0	0	0	0	0	0	पूर्व संध्या
evening	0	0	0	0	0	0	0	0	0	0	शाम
event	0	0	0	0	0	0	0	0	0	0	प्रतिस्पर्धा
eventful	0	0	0	0	0	0	0	0	0	0	घटनेवाला
eventual	0	1	0	0	0	0	0	0	0	0	अंतिम
eventuality	0	1	0	1	0	0	0	0	0	0	संभावना
evergreen	0	0	0	0	1	0	1	0	0	1	सदाबहार
everlasting	0	0	0	0	0	0	1	0	0	0	चिरस्थायी
evermore	0	0	0	0	0	0	0	0	0	0	हमेशा के लिये
everyday	0	0	0	0	0	0	0	0	0	0	हर दिन
evict	0	0	0	0	0	1	0	1	0	0	बेदख़ल करना
eviction	1	0	1	1	0	1	0	1	0	0	निष्कासन
evidence	0	0	0	0	0	0	0	0	0	0	प्रमाण
evident	0	0	0	0	0	0	1	0	0	1	प्रत्यक्ष
evil	1	0	1	1	0	1	0	1	0	0	बुराई
evoke	0	0	0	0	0	0	0	0	0	0	आह्वान
evolution	0	0	0	0	0	0	1	0	0	0	क्रमागत उन्नति
evolve	0	0	0	0	0	0	0	0	0	0	विकसित होना
ewe	0	0	0	0	0	0	0	0	0	0	एवै
exacerbate	0	0	0	0	0	1	0	0	0	0	ख़राब करना
exacerbation	1	0	0	1	0	1	0	0	0	0	तेज़ हो जाना
exacting	0	0	0	0	0	1	0	0	0	0	मांग
exaggerate	1	0	0	0	0	1	0	0	0	0	अतिरंजना करना
exaggerated	0	0	0	0	0	1	0	0	0	0	अतिशयोक्तिपूर्ण
exaggeration	0	0	0	0	0	0	0	0	0	0	अतिशयोक्ति
exalt	0	1	0	0	1	0	1	0	0	1	प्रशंसा करना
exaltation	0	0	0	0	1	0	1	0	0	1	उमंग
exalted	0	0	0	0	1	0	1	0	0	1	ऊंचा
exam	0	0	0	0	0	0	0	0	0	0	परीक्षा
examination	0	0	0	1	0	1	0	0	1	0	इंतिहान
examine	0	0	0	0	0	0	0	0	0	0	की जांच
examiner	0	0	0	0	0	0	0	0	0	0	परीक्षक
exasperation	1	0	1	0	0	1	0	0	0	0	खीज
excavate	0	0	0	0	0	0	0	0	0	0	खुदाई
excavation	0	1	0	0	0	1	0	0	1	0	उत्खनन
excavator	0	0	0	0	0	0	0	0	0	0	खोदक मशीन
exceed	0	1	0	0	1	0	1	0	0	0	सीमा पार करना
exceeding	0	0	0	0	0	0	0	0	0	0	से अधिक
excel	0	1	0	0	1	0	1	0	1	1	एक्सेल
excellence	0	0	1	0	1	0	1	0	0	1	उत्कृष्टता
excellent	0	0	0	0	1	0	1	0	0	1	अति उत्कृष्ट
excepting	0	0	0	0	0	0	0	0	0	0	के सिवा
exception	0	0	0	0	0	0	0	0	0	0	अपवाद
excerpt	0	0	0	0	0	0	0	0	0	0	अंश
excess	0	0	0	0	0	1	0	0	0	0	अधिक
excessive	0	0	0	0	0	0	0	0	0	0	अत्यधिक
excessively	0	0	0	0	0	0	0	0	0	0	अधिकता से
exchange	0	0	0	0	0	0	1	0	0	1	लेन देन
excise	0	0	0	0	0	1	0	0	0	0	उत्पाद शुल्क
excision	0	0	0	0	0	0	0	0	0	0	छांटना
excitability	0	0	0	0	0	0	0	0	0	0	उत्तेजना
excitable	0	0	0	0	0	0	1	0	0	0	उत्तेजनीय
excitation	1	1	0	1	1	0	1	0	1	0	उत्तेजना
excite	1	1	0	1	1	0	1	0	1	0	एक्साइट
excited	0	1	0	0	1	0	1	0	1	1	उत्तेजित
excitement	0	1	0	0	1	0	1	0	1	0	उत्साह
exciting	0	1	0	0	1	0	1	0	1	0	रोमांचक
exclaim	0	0	0	0	0	0	0	0	1	0	चिल्लाना
excluded	0	0	1	0	0	1	0	1	0	0	छोड़ा गया
excluding	0	0	0	0	0	1	0	1	0	0	के सिवा
exclusion	0	0	1	1	0	1	0	1	0	0	बहिष्करण
excrement	0	0	1	0	0	1	0	0	0	0	मलमूत्र
excretion	0	0	1	0	0	0	0	0	0	0	मलत्याग
excruciating	0	0	0	1	0	1	0	0	0	0	कष्टदायी
excursion	0	0	0	0	0	0	0	0	0	0	सैर
excuse	0	0	0	0	0	1	0	0	0	0	बहाना
execute	0	0	0	0	0	0	0	0	0	0	निष्पादित
execution	1	0	0	1	0	1	0	1	0	1	कार्यान्वयन
