English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Arabic Word
divisor	0	0	0	0	0	0	0	0	0	0	المقسوم عليه
divorce	1	0	1	1	0	1	0	1	1	1	الطلاق
divulge	0	0	0	0	0	0	0	0	0	0	إفشاء
dizziness	0	0	0	0	0	1	0	0	0	0	دوخة
dizzy	0	0	0	0	0	1	0	0	0	0	دائِخ
docile	0	0	0	0	0	0	0	0	0	0	منصاع
dock	0	0	0	0	0	0	0	0	0	0	الرصيف
docked	0	0	0	0	0	1	0	0	0	0	رست
docket	0	0	0	0	0	0	0	0	0	0	جدول
doctor	0	0	0	0	0	0	1	0	0	1	طبيب
doctrinal	0	0	0	0	0	0	0	0	0	0	مذهبي
doctrine	0	0	0	0	0	0	0	0	0	1	عقيدة
document	0	0	0	0	0	0	0	0	0	0	وثيقة
documentary	0	0	0	0	0	0	0	0	0	0	وثائقي
dodge	0	0	0	0	0	0	0	0	0	0	يتملص
dodging	0	0	0	0	0	0	0	0	0	0	المراوغة
doe	0	0	0	0	0	0	0	0	0	0	ظبية
doer	0	0	0	0	0	0	1	0	0	0	الفاعل
dog	0	0	0	0	0	0	0	0	0	0	كلب
dogged	0	0	0	0	0	0	1	0	0	0	عنيد
dogma	0	0	0	0	0	0	0	0	0	1	العقيدة
dogmatic	0	0	0	0	0	0	0	0	0	0	متزمت
doings	0	0	0	0	0	0	0	0	0	0	أفعال
doit	0	0	0	0	0	1	0	0	0	0	افعلها
doldrums	0	0	0	0	0	1	0	1	0	0	ركود
dole	0	0	0	0	0	1	0	1	0	0	إعانة
doll	0	0	0	0	1	0	0	0	0	0	لعبة
dollar	0	0	0	0	0	0	0	0	0	0	دولار
dolor	0	0	0	0	0	1	0	1	0	0	دولور
dolphin	0	0	0	0	1	0	1	0	1	1	دولفين
domain	0	0	0	0	0	0	0	0	0	0	نطاق
dome	0	0	0	0	0	0	0	0	0	0	قبة
domestic	0	0	0	0	0	0	0	0	0	0	المنزلي
domesticated	0	0	0	0	0	0	0	0	0	0	مستأنسة
domestication	0	0	0	0	0	0	0	0	0	0	تدجين
domicile	0	0	0	0	0	0	0	0	0	0	موطن
domiciled	0	0	0	0	0	0	0	0	0	0	موطن
dominance	0	0	0	0	0	0	0	0	0	0	هيمنة
dominant	0	0	0	1	0	1	0	0	0	0	مهيمن
dominate	1	0	0	1	0	1	1	0	0	0	تسيطر
dominating	0	0	0	0	0	0	0	0	0	0	تهيمن
domination	1	0	0	1	0	1	0	1	0	0	هيمنة
dominion	0	0	0	1	0	0	0	0	0	1	السيادة
domino	0	0	0	0	0	0	0	0	0	0	الدومينو
don	0	0	0	0	0	0	1	0	0	1	اِتَّشَح
donation	0	0	0	0	0	0	1	0	0	0	هبة
donkey	0	0	1	0	0	1	0	0	0	0	حمار
donor	0	0	0	0	0	0	0	0	0	0	جهات مانحة
doodle	0	0	0	0	0	1	0	0	0	0	خربش
doom	0	0	0	1	0	1	0	0	0	0	الموت
doomed	0	0	0	1	0	1	0	1	0	0	محكوم
doomsday	1	1	1	1	0	1	0	1	0	0	يوم القيامة
door	0	0	0	0	0	0	0	0	0	0	باب
doorbell	0	0	0	0	0	0	0	0	0	0	جرس الباب
doorway	0	0	0	0	0	0	0	0	0	0	مدخل
dormant	0	0	0	0	0	0	0	0	0	0	في سبات عميق
dormitory	0	0	0	0	0	0	0	0	0	0	مسكن
dorsal	0	0	0	0	0	0	0	0	0	0	ظهري
dose	0	0	0	0	0	0	0	0	0	0	جرعة
dot	0	0	0	0	0	0	0	0	0	0	نقطة
double	0	0	0	0	0	0	0	0	0	0	مزدوج
doubled	0	0	0	0	0	0	0	0	0	0	تضاعف
doublet	0	0	0	0	0	0	0	0	0	0	صدرة ضيقة
doubling	0	0	0	0	0	0	0	0	0	0	مضاعفة
doubt	0	0	0	1	0	1	0	1	0	1	شك
doubtful	0	0	0	0	0	1	0	0	0	0	مشكوك فيه
doubting	0	0	0	0	0	1	0	0	0	0	شك
doubtless	0	0	0	0	0	0	1	0	0	1	بلا شك
douche	0	0	0	0	0	1	0	0	0	0	نضح
dough	0	0	0	0	0	0	0	0	0	0	عجينة
doughnut	0	0	0	0	0	0	0	0	0	0	الدونات
dour	0	0	0	0	0	1	0	0	0	0	عنيد
dove	0	1	0	0	1	0	1	0	0	1	حمامة
downcast	0	0	0	0	0	0	0	0	0	0	مسبل
downfall	0	0	0	1	0	1	0	1	0	0	سقوط
downhill	0	0	0	0	0	0	0	0	0	0	انحدار
downpour	0	0	0	0	0	0	0	0	0	0	هطول الامطار
downright	0	0	0	0	0	0	0	0	0	1	بصراحة
downy	0	0	0	0	0	0	1	0	0	0	ناعم
dowry	0	0	0	0	0	0	0	0	0	0	مهر
doze	0	0	0	0	0	0	0	0	0	0	نعس
dozen	0	0	0	0	0	0	0	0	0	0	دزينة
drab	0	0	0	0	0	1	0	1	0	0	مومس
draft	0	1	0	0	0	0	0	0	0	0	مسودة
drag	0	0	0	0	0	0	0	0	0	0	يجر
dragon	0	0	0	1	0	0	0	0	0	0	تنين
drain	0	0	0	0	0	0	0	0	0	0	بالُوعَة
drainage	0	0	0	0	0	1	0	0	0	0	تصريف المياه
drained	0	0	0	0	0	0	0	0	0	0	ينضب
drake	0	0	0	0	0	0	0	0	0	0	دريك
drama	0	0	0	0	0	0	0	0	0	0	دراما
dramatic	0	0	0	0	0	0	0	0	0	0	دراماتيكي
drape	0	0	0	0	0	0	0	0	0	0	ثنى
drapery	0	0	0	0	0	0	0	0	0	0	ستائر
drastic	0	0	0	0	0	0	0	0	0	0	عنيف
draught	0	0	0	0	0	0	0	0	0	0	غاطس السفينة
draw	0	0	0	0	0	0	0	0	0	0	سحب
drawback	0	0	0	0	0	1	0	0	0	0	عائق
drawer	0	0	0	0	0	0	0	0	0	0	الدرج
drawers	0	0	0	0	0	0	0	0	0	0	أدراج
drawing	0	0	0	0	0	0	0	0	0	0	رسم
dread	0	1	0	1	0	1	0	0	0	0	الرهبة
dreadful	1	1	1	1	0	1	0	1	0	0	مروع
dreadfully	0	0	1	1	0	1	0	1	1	0	بشكل مخيف
dream	0	0	0	0	0	0	0	0	0	0	حلم
dreamer	0	0	0	0	0	0	0	0	0	0	حالم
dreaming	0	0	0	0	0	0	0	0	0	0	يحلم
dreamy	0	0	0	0	0	0	0	0	0	0	حالمة
dreary	0	0	0	0	0	1	0	1	0	0	كئيب
dredge	0	0	0	0	0	0	0	0	0	0	نعرات
drenched	0	0	0	0	0	0	0	0	0	0	منقوع
dresser	0	0	0	0	0	0	0	0	0	0	مضمد
dribble	0	0	0	0	0	0	0	0	0	0	التقطر
dried	0	0	0	0	0	0	0	0	0	0	جافة
drier	0	0	0	0	0	0	0	0	0	0	أكثر جفافا
drift	0	0	0	0	0	0	0	0	0	0	المغزى
drifted	0	0	0	0	0	0	0	0	0	0	انجرفت
drill	0	0	0	0	0	0	0	0	0	0	تدريبات
drink	0	0	0	0	0	0	0	0	0	0	يشرب
drinking	0	0	0	0	0	1	0	0	0	0	الشرب
drip	0	0	0	0	0	0	0	0	0	0	تقطر
dripping	0	0	0	0	0	0	0	0	0	0	يقطر
drivel	0	0	1	0	0	1	0	0	0	0	الهراء
driver	0	0	0	0	0	0	0	0	0	0	سائق
driveway	0	0	0	0	0	0	0	0	0	0	طريق خاص
drizzle	0	0	0	0	0	0	0	0	0	0	رذاذ
droll	0	0	0	0	0	0	0	0	0	0	مهرج
drone	0	0	0	0	0	1	0	0	0	0	طائرة بدون طيار
drool	0	0	1	0	0	0	0	0	0	0	سال لعابه
drooping	0	0	0	0	0	1	0	0	0	0	تدلى
drop	0	0	0	0	0	0	0	0	0	0	يسقط
droplet	0	0	0	0	0	0	0	0	0	0	قطيرة
drought	0	0	0	0	0	1	0	0	0	0	جفاف
drove	0	0	0	0	0	0	0	0	0	0	قاد
drown	0	0	0	1	0	1	0	1	0	0	يغرق
drowsiness	0	0	0	0	0	1	0	0	0	0	النعاس
drowsy	0	0	0	0	0	0	0	0	0	0	نعسان
drudgery	0	0	0	0	0	1	0	0	0	0	الكدح
drug	0	0	0	0	0	0	0	0	0	0	دواء
drugged	0	0	0	0	0	0	0	1	0	0	مخدر
drugstore	0	0	0	0	0	0	0	0	0	0	صيدلية
druid	0	0	0	0	0	0	0	0	0	0	الكاهن
drum	0	0	0	0	0	0	0	0	0	0	طبل
drummer	0	0	0	0	0	0	0	0	0	0	الطبال
drumming	0	0	0	0	0	0	0	0	0	0	قرع الطبول
drunken	0	0	1	0	0	1	0	0	0	0	سكران
drunkenness	0	0	0	0	0	1	0	0	0	0	السكر
dry	0	0	0	0	0	0	0	0	0	0	جاف
dryness	0	0	0	0	0	0	0	0	0	0	جفاف
dual	0	0	0	0	0	0	0	0	0	0	مزدوج
dualism	0	0	0	0	0	0	0	0	0	0	ثنائية
duality	0	0	0	0	0	0	0	0	0	0	ازدواجية
dub	0	0	0	0	0	0	0	0	0	0	يصفه
dubious	0	0	0	1	0	1	0	0	0	1	متردد
ducking	0	0	0	0	0	0	0	0	0	0	البط
duct	0	0	0	0	0	0	0	0	0	0	قناة
ductile	0	0	0	0	0	0	0	0	0	0	مطيل
duds	0	0	0	0	0	0	0	0	0	0	الفاشلة
due	0	0	0	0	0	0	0	0	0	0	بسبب
duel	1	1	0	1	0	0	0	0	0	0	مبارزة
dues	0	0	0	0	0	0	0	0	0	0	المستحقات
duet	0	0	0	0	0	0	1	0	0	0	دويتو
dugout	0	0	0	0	0	0	0	0	0	0	مخبأ
duke	0	0	0	0	0	0	1	0	0	0	دوق
dull	0	0	0	0	0	1	0	1	0	0	ممل
dumb	0	0	0	0	0	1	0	0	0	0	غبي
dummy	0	0	0	0	0	1	0	0	0	0	غبي
dump	0	0	0	0	0	0	0	0	0	0	أحمق
dumps	1	0	0	0	0	1	0	1	0	0	مقالب
dun	0	0	0	0	0	1	0	0	0	0	كميت
dune	0	0	0	0	0	0	0	0	0	0	الكثبان الرملية
dung	0	0	1	0	0	0	0	0	0	0	روث
dungeon	0	0	0	1	0	1	0	0	0	0	زنزانة
duo	0	0	0	0	0	0	0	0	0	0	الثنائي
dupe	1	0	0	0	0	1	0	0	0	0	مغفل
duplex	0	0	0	0	0	0	0	0	0	0	مزدوج
duplicate	0	0	0	0	0	0	0	0	0	0	مكرر
duplication	0	0	0	0	0	0	0	0	0	0	الازدواجية
duplicity	1	0	0	0	0	1	0	0	0	0	الازدواجية
durability	0	0	0	0	0	0	1	0	0	1	متانة
durable	0	0	0	0	0	0	1	0	0	1	متين
duration	0	0	0	0	0	0	0	0	0	0	المدة الزمنية
duress	1	0	1	1	0	1	0	1	0	0	إكراه
dusk	0	0	0	0	0	0	0	0	0	0	الغسق
dusky	0	0	0	0	0	0	0	0	0	0	داكن
dust	0	0	0	0	0	1	0	0	0	0	تراب
duster	0	0	0	0	0	0	0	0	0	0	منفضة الغبار
dusty	0	0	0	0	0	0	0	0	0	0	مغبر
dutiful	0	1	0	0	0	0	1	0	0	1	مطيع
dwarf	0	0	0	0	0	0	0	0	0	0	قزم
dwarfed	0	0	0	1	0	1	0	1	0	0	قزم
dwell	0	0	0	0	0	0	0	0	0	0	يسكن
dweller	0	0	0	0	0	0	0	0	0	0	ساكن
dwelling	0	0	0	0	0	0	0	0	0	0	مسكن
dye	0	0	0	0	0	0	0	0	0	0	صبغ
dying	1	0	1	1	0	1	0	1	0	0	الموت
dyke	0	0	0	0	0	0	0	0	0	0	سد
dynamic	0	0	0	0	0	0	0	0	1	0	متحرك
dynamical	0	0	0	0	0	0	0	0	0	0	ديناميكي
dynamics	0	0	0	0	0	0	0	0	0	0	ديناميات
dynamite	0	0	0	0	0	0	0	0	0	0	ديناميت
dynasty	0	0	0	0	0	0	0	0	0	0	سلالة حاكمة
dysentery	0	0	1	0	0	1	0	1	0	0	الزحار
dyspepsia	0	0	0	0	0	0	0	0	0	0	سوء الهضم
eager	0	1	0	0	1	0	1	0	1	1	حريص
eagerness	0	1	0	0	1	0	1	0	0	1	رغبه قويه
eagle	0	0	0	0	0	0	0	0	0	1	نسر
ear	0	0	0	0	0	0	0	0	0	0	أذن
earl	0	0	0	0	0	0	1	0	0	0	الايرل لقب انكليزي
earlier	0	0	0	0	0	0	0	0	0	0	ابكر
early	0	0	0	0	0	0	0	0	0	0	مبكر
earn	0	0	0	0	0	0	1	0	0	0	يكسب
earnest	0	0	0	0	0	0	1	0	0	0	جدي
earnestly	0	0	0	0	0	0	1	0	0	0	بجدية
earnestness	0	0	0	0	0	0	1	0	0	0	الجدية
earnings	0	0	0	0	0	0	0	0	0	0	الأرباح
earring	0	0	0	0	0	0	0	0	0	0	حلق الاذن
earshot	0	0	0	0	0	0	0	0	0	0	طلق الأذن
earth	0	0	0	0	0	0	0	0	0	0	الارض
earthenware	0	0	0	0	0	0	0	0	0	0	خزف
earthly	0	0	0	0	0	0	0	0	0	0	أرضي
earthquake	1	0	0	1	0	1	0	1	1	0	هزة أرضية
earthy	0	0	0	0	0	0	0	0	0	0	ترابي
ease	0	0	0	0	0	0	1	0	0	0	يُسَهّل
easel	0	0	0	0	0	0	0	0	0	0	الحامل
easement	0	0	0	0	0	0	1	0	0	0	الارتفاق
easily	0	0	0	0	0	0	0	0	0	0	بسهولة
easy	0	0	0	0	0	0	0	0	0	0	سهل
easygoing	0	0	0	0	0	0	1	0	0	0	عيشة رغيدة
eat	0	0	0	0	0	0	1	0	0	0	تأكل
eating	0	0	0	0	0	0	0	0	0	0	يتناول الطعام
eavesdropping	0	0	0	0	0	1	0	0	0	0	التنصت
ebb	0	0	0	0	0	0	0	0	0	0	جزر
ebony	0	0	0	0	0	0	0	0	0	0	خشب الأبنوس
eccentric	0	0	0	0	0	0	0	0	0	0	غريبة الاطوار
eccentricity	0	0	0	0	0	0	0	0	0	0	شذوذ
ecclesiastical	0	0	0	0	0	0	0	0	0	0	كنسي
echo	0	0	0	0	0	0	0	0	0	0	صدى صوت
eclectic	0	0	0	0	0	0	0	0	0	0	انتقائي
eclipse	0	0	0	0	0	0	0	0	0	0	كسوف
ecliptic	0	0	0	0	0	0	0	0	0	0	مسير الشمس
economical	0	0	0	0	0	0	0	0	0	0	اقتصادية
economics	0	0	0	0	0	0	0	0	0	0	اقتصاديات
economy	0	0	0	0	0	0	0	0	0	1	اقتصاد
ecstasy	0	1	0	0	1	0	1	0	0	0	نشوة
ecstatic	0	1	0	0	1	0	1	0	1	0	شاطح
ecumenical	0	0	0	0	0	0	0	0	0	0	مسكوني
eddy	0	0	0	0	0	0	0	0	0	0	إيدي
edge	0	0	0	0	0	0	0	0	0	0	حافة
edging	0	0	0	0	0	0	0	0	0	0	متفوقا
edible	0	0	0	0	0	0	0	0	0	0	صالح للأكل
edict	0	0	0	1	0	1	0	0	0	0	مرسوم
edification	0	1	0	0	1	0	1	0	0	1	التنوير
edifice	0	0	0	0	0	0	0	0	0	0	صرح
edit	0	0	0	0	0	0	0	0	0	0	تعديل
edition	0	1	0	0	0	0	0	0	0	0	الإصدار
editor	0	0	0	0	0	0	0	0	0	0	محرر
editorial	0	0	0	0	0	0	0	0	0	0	افتتاحية
educate	0	0	0	0	0	0	1	0	0	0	تعليم
educated	0	0	0	0	0	0	1	0	0	0	متعلم
education	0	0	0	0	0	0	0	0	0	0	التعليم
educational	0	0	0	0	0	0	1	0	0	1	التعليمية
eel	0	0	0	1	0	0	0	0	0	0	الجريث
effect	0	0	0	0	0	0	0	0	0	0	تأثير
effective	0	0	0	0	0	0	1	0	0	1	فعال
effects	0	0	0	0	0	0	0	0	0	0	تأثيرات
effectual	0	0	0	0	0	0	0	0	0	0	فعال
effectually	0	0	0	0	0	0	0	0	0	0	في الواقع
effectuate	0	0	0	0	0	0	0	0	0	0	يضع حيز التنفيذ
effeminate	0	0	0	0	0	1	0	0	0	0	مخنث
efficacious	0	0	0	0	0	0	0	0	0	0	فعال
efficacy	0	0	0	0	0	0	1	0	0	0	فعالية
efficiency	0	0	0	0	0	0	1	0	0	0	نجاعة
efficient	0	1	0	0	0	0	1	0	0	1	فعالة
effigy	1	0	0	0	0	0	0	0	0	0	دمية
effort	0	0	0	0	0	0	1	0	0	0	مجهود
effusion	0	0	0	0	0	0	0	0	0	0	التدفق
egg	0	0	0	0	0	0	0	0	0	0	بيضة
ego	0	0	0	0	0	0	0	0	0	0	الغرور
egotistical	0	0	1	0	0	1	0	0	0	0	مغرور
egregious	1	0	1	0	0	1	0	0	0	0	فظيع
egress	0	0	0	0	0	0	0	0	0	0	الخروج
eighth	0	0	0	0	0	0	0	0	0	0	ثامن
eighty	0	0	0	0	0	0	0	0	0	0	ثمانون
ejaculate	0	0	0	0	0	0	0	0	0	0	القذف
ejaculation	0	1	0	0	1	0	1	0	1	1	القذف
eject	0	0	0	0	0	1	0	0	0	0	إخراج
ejection	0	0	0	0	0	1	0	0	0	0	طرد
elaborate	0	0	0	0	0	0	0	0	0	0	يشرح
elaboration	0	0	0	0	0	0	1	0	0	0	تفصيل
elan	0	0	0	0	0	0	0	0	0	0	إيلان
elapse	0	0	0	0	0	0	0	0	0	0	ينقضي
elapsed	0	0	0	0	0	0	0	0	0	0	انقضى
elastic	0	0	0	0	0	0	0	0	0	0	المرن
elasticity	0	0	0	0	0	0	0	0	0	0	مرونة
elated	0	0	0	0	1	0	1	0	0	0	مبتهج
elbow	1	0	0	0	0	0	0	0	0	0	كوع
eld	0	0	0	0	0	0	0	0	0	0	الحقل
elder	0	0	0	0	0	0	1	0	0	1	المسنين
elders	0	0	0	0	0	0	1	0	0	1	شيخات
eldest	0	0	0	0	0	0	0	0	0	0	الأكبر
elect	0	0	0	0	0	0	1	0	0	1	انتخب
election	0	0	0	0	0	0	0	0	0	0	انتخاب
elector	0	0	0	0	0	0	0	0	0	0	ناخب
electorate	0	0	0	0	0	0	0	0	0	1	الناخبين
electric	0	0	0	0	1	0	1	0	1	0	كهربائي
electricity	0	0	0	0	0	0	1	0	0	0	كهرباء
elegance	0	1	0	0	1	0	1	0	0	1	أناقة
elegant	0	0	0	0	1	0	1	0	0	0	أنيق
element	0	0	0	0	0	0	0	0	0	0	عنصر
elementary	0	0	0	0	0	0	0	0	0	0	ابتدائي
elements	0	0	0	0	0	0	0	0	0	0	عناصر
elephant	0	0	0	0	0	0	0	0	0	0	الفيل
elevate	0	0	0	0	0	0	0	0	0	0	رفع
elevation	0	1	0	1	1	0	1	0	0	1	ارتفاع
elevator	0	0	0	0	0	0	0	0	0	0	مصعد
eleven	0	0	0	0	0	0	0	0	0	0	أحد عشر
eleventh	0	0	0	0	0	0	0	0	0	0	الحاديه عشر
elf	1	0	1	1	0	0	0	0	0	0	قزم
elicit	0	0	0	0	0	0	0	0	0	0	يستنبط
eligible	0	0	0	0	0	0	1	0	0	0	مؤهل
elimination	1	0	1	1	0	1	0	1	0	0	إزالة
elite	0	1	0	0	1	0	1	0	0	1	نخبة
elk	0	0	0	0	0	0	0	0	0	0	الأيائل
ell	0	0	0	0	0	0	0	0	0	0	إل
ellipse	0	0	0	0	0	0	0	0	0	0	الشكل البيضاوي
ellipsis	0	0	0	0	0	0	0	0	0	0	القطع
ellipsoid	0	0	0	0	0	0	0	0	0	0	بيضاوي
elliptic	0	0	0	0	0	0	0	0	0	0	بيضاوي الشكل
elliptical	0	0	0	0	0	0	0	0	0	0	بيضاوي الشكل
elongate	0	0	0	0	0	0	0	0	0	0	استطال
elongation	0	0	0	0	0	0	0	0	0	0	استطالة
eloquence	0	0	0	0	0	0	1	0	0	0	بلاغة
eloquent	0	0	0	0	0	0	1	0	0	0	بليغ
elucidate	0	0	0	0	0	0	1	0	0	1	وضح
elucidation	0	0	0	0	0	0	0	0	0	0	توضيح
elude	0	0	0	0	0	0	0	0	0	0	يتملص
elusive	0	0	0	0	0	1	0	0	1	0	صعبة المنال
emaciated	0	0	0	1	0	1	0	1	0	0	هزال
emanate	0	0	0	0	0	0	0	0	0	0	تنبثق
emancipation	0	1	0	0	1	0	1	0	0	0	تحرير
embankment	0	0	0	0	0	0	0	0	0	0	الجسر
embargo	0	0	0	0	0	1	0	0	0	0	الحظر
embark	0	0	0	0	0	0	0	0	0	0	الشروع
embarrass	0	0	0	0	0	1	0	1	0	0	يحرج
embarrassing	0	0	0	0	0	1	0	0	0	0	إحراج
embarrassment	0	0	0	1	0	1	0	1	1	0	إحراج
embassy	0	0	0	0	0	0	0	0	0	0	السفارة
embed	0	0	0	0	0	0	0	0	0	0	تضمين
embellish	0	0	0	0	0	0	0	0	0	0	تجميل
embellishment	0	0	0	0	0	0	0	0	0	0	زخرفة
embers	0	0	0	0	0	0	0	0	0	0	الجمر
embezzlement	0	0	0	0	0	1	0	0	0	0	الاختلاس
emblem	0	0	0	0	0	0	0	0	0	0	شعار
emblematic	0	0	0	0	0	0	0	0	0	0	رمزي رمزية
embodiment	0	0	0	0	0	0	0	0	0	0	تجسيد
embolism	0	0	0	1	0	1	0	1	0	0	الانصمام
embossed	0	0	0	0	0	0	0	0	0	0	منقوش
embrace	0	1	0	0	1	0	1	0	1	1	تعانق
embroidered	0	0	0	0	0	0	0	0	0	0	مطرزة
embroidery	0	0	0	0	0	0	0	0	0	0	تطريز
embroiled	0	0	0	0	0	1	0	0	0	0	متورط
embryo	0	0	0	0	0	0	0	0	0	0	الجنين
embryonic	0	0	0	0	0	0	0	0	0	0	الخلايا الجنينية
emerald	0	0	0	0	0	0	0	0	0	0	زمرد
emerge	0	0	0	0	0	0	0	0	0	0	يظهر
emergence	0	0	0	0	0	0	0	0	0	0	ظهور
emergency	0	0	0	1	0	1	0	1	1	0	حالة طوارئ
emeritus	0	0	0	0	0	0	1	0	0	0	فخري
emigrate	0	0	0	0	0	0	0	0	0	0	هاجر
emigration	0	0	0	0	0	0	0	0	0	0	هجرة
eminence	0	0	0	0	0	0	1	0	0	1	سماحة
eminent	0	0	0	0	0	0	1	0	0	0	بارزة
eminently	0	0	0	0	0	0	1	0	0	0	بشكل بارز
emir	0	0	0	0	0	0	1	0	0	0	أمير
emission	0	0	0	0	0	0	0	0	0	0	انبعاث
emit	0	0	0	0	0	0	0	0	0	0	ينبعث
emotion	0	0	0	0	0	0	0	0	0	0	المشاعر
emotional	0	0	0	0	0	0	0	0	0	0	عاطفي
emotive	0	0	0	0	0	0	0	0	0	0	عاطفي
empathy	0	0	0	0	0	0	1	0	0	0	العطف
emperor	0	0	0	0	0	0	0	0	0	0	إمبراطورية
emphasis	0	0	0	0	0	0	0	0	0	0	تشديد
emphasize	0	0	0	0	0	0	0	0	0	1	يؤكد
emphatic	0	0	0	0	0	0	0	0	0	0	مؤكد
empire	0	0	0	0	0	0	0	0	0	0	إمبراطورية
empirical	0	0	0	0	0	0	0	0	0	0	تجريبي
empiricism	0	0	0	0	0	0	0	0	0	0	التجريبية
employ	0	0	0	0	0	0	0	0	0	1	توظيف
employer	0	0	0	0	0	0	0	0	0	0	صاحب العمل
employment	0	0	0	0	0	0	0	0	0	0	توظيف
emporium	0	0	0	0	0	0	0	0	0	0	المتجر
empower	0	0	0	0	0	0	1	0	0	0	تمكين
empress	0	0	0	0	0	0	0	0	0	0	الإمبراطورة
emptiness	0	0	0	0	0	0	0	1	0	0	الفراغ
emption	0	0	0	0	0	0	0	0	0	0	شفاعة
empty	0	0	0	0	0	0	0	0	0	0	فارغة
emulate	0	0	0	0	0	0	1	0	0	0	محاكاة
emulsion	0	0	0	0	0	0	0	0	0	0	مستحلب
enable	0	0	0	0	0	0	1	0	0	1	يُمكَِن
enablement	0	0	0	0	0	0	1	0	0	1	التمكين
enact	0	0	0	0	0	0	0	0	0	0	يسن قانون
enactment	0	0	0	0	0	0	0	0	0	0	التشريع
enamel	0	0	0	0	0	0	0	0	0	0	المينا
encampment	0	0	0	0	0	0	0	0	0	0	المعسكر
enchant	0	1	0	0	1	0	1	0	1	0	يسحر
enchanted	0	0	0	0	1	0	1	0	0	1	مسحور
enchanting	0	1	0	0	1	0	1	0	0	0	ساحر
enchantment	0	0	0	0	0	0	0	0	0	0	سحر
encircle	0	0	0	0	0	0	0	0	0	0	يطوق
encircling	0	0	0	0	0	0	0	0	0	0	تطويق
enclave	0	0	0	0	0	1	0	0	0	0	جيب
enclose	0	0	0	0	0	0	0	0	0	0	أرفق
encode	0	0	0	0	0	0	0	0	0	0	ترميز
encompass	0	0	0	0	0	0	0	0	0	0	شمل
encore	0	0	0	0	0	0	1	0	0	0	الظهور
encounter	0	0	0	0	0	0	0	0	0	0	يواجه .. ينجز
encourage	0	0	0	0	1	0	1	0	0	1	يشجع
encouragement	0	0	0	0	0	0	1	0	0	0	تشجيع
encroach	0	0	0	0	0	0	0	0	0	0	التعدي
encroachment	0	0	0	1	0	1	0	0	0	0	التعدي
encrypt	0	0	0	0	0	0	0	0	0	0	تشفير
encumbrance	1	0	0	1	0	1	0	1	0	0	عبء
encyclopedia	0	0	0	0	0	0	1	0	0	1	موسوعة
end	0	0	0	0	0	0	0	0	0	0	نهاية
endanger	0	1	0	1	0	1	0	0	0	0	يعرض للخطر
endangered	0	0	0	1	0	1	0	0	0	0	المهددة بالخطر
endeavor	0	1	0	0	0	0	1	0	0	0	سعي
ended	0	0	0	0	0	0	0	0	0	0	انتهى
endemic	0	0	1	1	0	1	0	1	0	0	المتوطنة
ending	0	0	0	0	0	0	0	0	0	0	النهاية
endless	1	0	0	1	1	1	1	1	0	1	بلا نهاية
endocarditis	0	0	0	1	0	0	0	1	0	0	التهاب داخلى بالقلب
endorsement	0	0	0	0	0	0	0	0	0	0	المصادقة
endow	0	0	0	0	0	0	1	0	0	1	هبة
endowed	0	0	0	0	0	0	1	0	0	0	موهوب
endowment	0	0	0	0	0	0	1	0	0	1	هبة او منحة
endpapers	0	0	0	0	0	0	0	0	0	0	أوراق النهاية
endpoint	0	0	0	0	0	0	0	0	0	0	نقطة النهاية
endurance	0	0	0	0	0	0	1	0	0	0	قدرة التحمل
endure	0	0	0	0	0	0	1	0	0	0	تحمل
enema	0	0	1	0	0	0	0	0	0	0	حقنة شرجية
enemy	1	0	1	1	0	1	0	0	0	0	العدو
energetic	0	0	0	0	0	0	1	0	0	0	نشيط
energy	0	0	0	0	0	0	0	0	0	0	طاقة
enforce	1	0	0	1	0	1	1	0	0	0	فرض
enforcement	0	0	0	0	0	1	0	0	0	0	إجباري
engage	0	0	0	0	0	0	0	0	0	0	يشترك - ينخرط
engaged	0	1	0	0	1	0	1	0	0	1	مخطوب \ مخطوبة
engagement	0	0	0	0	0	0	0	0	0	0	الارتباط
engaging	0	0	0	0	1	0	1	0	0	1	الانخراط
engender	0	0	0	0	0	0	0	0	0	0	تولد
engine	0	0	0	0	0	0	0	0	0	0	محرك
engineer	0	0	0	0	0	0	0	0	0	0	مهندس
engineering	0	0	0	0	0	0	0	0	0	0	هندسة
engrave	0	0	0	0	0	0	0	0	0	0	نقش
engraved	0	0	0	0	0	0	0	0	0	0	منقوش
engraver	0	0	0	0	0	0	0	0	0	0	حفارة
engraving	0	0	0	0	0	0	0	0	0	0	نقش
engrossed	0	0	0	0	0	0	0	0	0	0	منهمك
engrossing	0	0	0	0	0	0	0	0	0	0	النسخ
engulf	0	1	0	0	0	0	0	0	0	0	بابتلاع
enhance	0	0	0	0	0	0	1	0	0	0	تحسين
enigma	0	0	0	0	0	0	0	0	0	0	لغز
enigmatic	0	0	0	1	0	1	0	0	0	0	المبهمة
enjoin	0	0	0	0	0	0	0	0	0	0	أمر
enjoy	0	1	0	0	1	0	1	0	0	1	التمتع
enjoying	0	1	0	0	1	0	1	0	0	1	الاستمتاع
enlarged	0	0	0	0	0	0	0	0	0	0	الموسع
enlargement	0	0	0	0	0	0	0	0	0	0	تكبير - اتساع
enlighten	0	0	0	0	1	0	1	0	0	1	تنوير
